market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,fresh_after_lock
KXBTC15M-26MAY021530-30,heartbeat:26187,live_heartbeat_two_side,heartbeat:26187:no,2026-05-02 19:24:06.565000+00:00,2026-05-02 19:24:00+00:00,no,no,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,78432.01,78491.15,353.435,,26187,False,False,synced,bid>=98,last_decisive_quote,-1.0,59.13999999999942,3.1457669319973207,24.367005877351247,,,19.213334734075183,3.0780705597718856,0.9989582721130792,38.40866858860719,1.539756575096216,0.9381901496991694,32.02982837705202,1.8464038990096696,0.9675832092415322,31.199192367281874,1.8955618883910168,0.9709909995757025,78450.29,18.27999999999884,0.3046666666666472,0.0,166.81986333332588,0.9999929816653252,0.9999999046931864,0.9999999552704316,78450.28,18.270000000004075,0.1015000000000226,0.0,95.01365250000742,0.9933149405319316,0.9984935148882228,0.9988380992475608,78455.01,23.0,0.0766666666666666,0.0,86.23668333333275,0.987623638811698,0.9964528680300964,0.9971457162700286,78478.99,46.98000000001048,0.0783000000000174,0.0,86.81396050000559,0.9880977499603028,0.9966399937451748,0.9973034948348218,78431.29,-0.7200000000011642,-0.0008000000000012,0.7200000000011642,58.85725199999896,0.937287505675864,0.966937564619314,0.9703861431496772,78469.34,37.33000000000175,0.0207388888888898,0.0,66.46984919444421,0.958237986502767,0.9810182391919476,0.9834347822529164,78381.34,-50.669999999998254,-0.0140749999999995,50.669999999998254,54.16540237499959,0.9207654381781052,0.9545904307857704,0.958728295485784,0.0118098503008305,True,0.9440950748495847,0.958604596170289,0.9381901496991694,heartbeat:26187,two_side_all_heartbeats,0.9587916046207661,0.9381901496991694,0.9539817726720904,0.011809850300830593,0.017583209241532227,2026-05-02 19:30:00+00:00,train,True
KXBTC15M-26MAY021545-45,heartbeat:26261,live_heartbeat_two_side,heartbeat:26261:yes,2026-05-02 19:41:08.175000+00:00,2026-05-02 19:41:00+00:00,yes,yes,True,True,1,94.0,93.0,93.5,0.935,6.5,87.0,1.0,78472.8,78450.35,231.825,,26261,False,False,synced,bid>=98,latest_quote,1.0,22.44999999999709,1.47447091809191,11.421202620474256,,,9.582723645995614,2.3427577408410807,0.9904290961666422,13.874582816665663,1.618066668860914,0.9471758846442166,23.54258820976117,0.9535909900802207,0.8298546408866287,23.94933038118662,0.9373957285099156,0.8257224813299042,78461.42,11.380000000004657,0.1896666666667442,0.0,66.41947500001508,0.9999991540969072,0.9976081381821048,0.9972257368512174,78457.1,15.69999999999709,0.087222222222206,0.0,42.670291666660006,0.9989489994754096,0.965043383623814,0.9626001321419112,78457.09,15.710000000006405,0.052366666666688,0.0,34.58990250000204,0.9936672872830684,0.9291172430280148,0.925672019867593,78436.0,36.80000000000291,0.0613333333333381,0.0,36.66859999999821,0.99588956657282,0.9403292230495022,0.9371265263994132,78467.88,4.919999999998254,0.0054666666666647,0.0,23.71730999999664,0.9563122141497108,0.8431338729632847,0.8389891859653162,78454.49,18.30999999999767,0.0101722222222209,0.0,24.808175416663456,0.963114445735596,0.8540029881729553,0.8498664842583623,78412.65,60.15000000000873,0.0167083333333357,0.0,26.32340937499765,0.9711018454664604,0.8682418609562511,0.8641441519170083,-0.0121758846442165,True,0.9410879423221084,0.9586143906424284,0.935,heartbeat:26261,two_side_all_heartbeats,0.8824273204433144,0.935,0.9503862228498787,0.012175884644216595,0.1051453591133713,2026-05-02 19:45:00+00:00,train,True
KXBTC15M-26MAY021600-00,heartbeat:26331,live_heartbeat_two_side,heartbeat:26331:no,2026-05-02 19:57:09.761000+00:00,2026-05-02 19:57:00+00:00,no,no,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,78460.8,78490.34,170.239,,26331,False,False,synced,bid>=98,latest_quote,-1.0,29.5399999999936,2.264023660563092,17.537051865560823,,,14.851869692053038,1.9889751669313327,0.9766480279808156,17.871074844359487,1.6529503825180991,0.9508295189583064,17.025170126104907,1.7350781097158932,0.9586365144882972,20.995444254179528,1.406971895539344,0.9202821386594788,78462.99,2.1900000000023283,0.0365000000000388,0.0,35.753723500000206,0.9772848114843276,0.9821378171888476,0.9557091998340944,78462.03,1.2299999999959257,0.0068333333333106,0.0,30.70329983332308,0.9571057403388776,0.9643377890775316,0.9281813295492128,78481.86,21.05999999999767,0.0701999999999922,0.0,41.49077779999227,0.989874703746744,0.9925956873653692,0.9759328049690256,78490.1,29.30000000000291,0.0488333333333381,0.0,37.85333783332776,0.9829181552153388,0.9869047383928148,0.9643004761029704,78500.0,39.19999999999709,0.0435555555555523,0.0,36.95485422221527,0.9806733351313964,0.9850193332710794,0.9608076933608484,78455.51,-5.290000000008149,-0.0029388888888934,5.290000000008149,29.03968649443727,0.9479138908374806,0.9559672253888448,0.9166893770489568,78481.75,20.94999999999709,0.0058194444444436,0.0,30.53069640277124,0.9562176404856432,0.9635349762156222,0.9270487678088246,0.0191704810416936,True,0.9604147594791532,0.9702347409016835,0.9508295189583064,heartbeat:26331,two_side_all_heartbeats,0.9643182572441487,0.9508295189583064,0.9682237964368408,0.01917048104169361,0.011363485511702742,2026-05-02 20:00:00+00:00,train,True
KXBTC15M-26MAY021615-15,heartbeat:26401,live_heartbeat_two_side,heartbeat:26401:no,2026-05-02 20:13:11.497000+00:00,2026-05-02 20:13:00+00:00,no,no,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,78428.53,78454.0,108.503,,26401,False,False,synced,bid>=98,latest_quote,-1.0,25.470000000001164,2.445164443712949,18.940162338477545,,,11.164183082628634,2.281402930379407,0.9887376925988144,17.892642128695417,1.423490159631233,0.9227029436384856,15.334169256193166,1.6609964044654286,0.9516429155816502,16.638029290618316,1.530830337843132,0.9370943352024192,78435.01,6.4799999999959255,0.1079999999999321,0.0,37.1883239999938,0.9811643935172154,0.9923498804193616,0.9872959189168417,78454.25,25.720000000001164,0.1428888888888953,0.0,40.97387311111298,0.988988892360589,0.9962306803024248,0.9931045426086944,78446.01,17.479999999995925,0.058266666666653,0.0,31.792108133333024,0.9622015470670622,0.9809271333250932,0.9719854810948856,78452.06,23.52999999999884,0.0392166666666647,0.0,29.725125983334287,0.9516738415857228,0.9737182342509751,0.96299708595272,78458.97,30.44000000000233,0.0338222222222248,0.0,29.13981257777922,0.948300283116313,0.9713043626822788,0.960061318371146,78514.32,85.79000000000815,0.0476611111111156,0.0,30.641373538890544,0.9565988696988544,0.9771547584093364,0.967236585265442,78465.87,37.33999999999651,0.0103722222222212,0.0,26.595417227778835,0.9314118030920128,0.9585754731248944,0.9450309690148484,0.0522970563615142,True,0.9488514718192428,0.9533014969018492,0.9227029436384856,heartbeat:26401,two_side_all_heartbeats,0.9633214577908251,0.9227029436384856,0.9567511925049581,0.05229705636151438,0.023357084418349827,2026-05-02 20:15:00+00:00,train,True
KXBTC15M-26MAY021645-45,heartbeat:26506,live_heartbeat_two_side,heartbeat:26506:yes,2026-05-02 20:36:28.901000+00:00,2026-05-02 20:36:00+00:00,yes,yes,True,True,1,93.0,92.0,92.5,0.925,7.5,85.0,1.0,78459.5,78428.98,511.099,,26506,False,False,synced,bid>=98,last_decisive_quote,1.0,30.520000000004075,1.3499945451497588,10.457012781671745,,,15.068370548942069,2.025434661357385,0.9785886243411516,14.491361925510288,2.1060822410540525,0.9824013954177012,17.640915025283434,1.7300689877062494,0.958191024871438,28.94982184472786,1.0542379211760906,0.8541129987653762,78450.0,9.5,0.1583333333333333,0.0,111.4440083333374,0.9999999999999928,0.9999999998669652,0.9999408343359067,78446.57,12.929999999993017,0.0718333333332945,0.0,67.23394483331757,0.9999982544753476,0.999930867195608,0.9898951125963766,78435.14,24.360000000000586,0.0812000000000019,0.0,72.02123880000507,0.9999996651365926,0.9999777350664248,0.9935731204002284,78424.92,34.580000000001746,0.0576333333333362,0.0,59.976339033338895,0.9999825409674568,0.9996628770545172,0.9808548868639756,78439.56,19.94000000000233,0.0221555555555581,0.0,41.843682288894286,0.9980583636173544,0.9911531835339252,0.9258253263740616,78453.24,6.259999999994761,0.0034777777777748,0.0,32.29748874444703,0.987084420149697,0.9664369221977532,0.8677111992149382,78457.09,2.4100000000034925,0.0006694444444454,0.0,30.86215238611568,0.9834015173052868,0.9598946092184988,0.8568010007838103,-0.0574013954177012,True,0.9537006977088507,0.9691336868514314,0.925,heartbeat:26506,two_side_all_heartbeats,0.941595512435719,0.925,0.957220351652629,0.05740139541770117,0.03319102487143799,2026-05-02 20:45:00+00:00,train,True
KXBTC15M-26MAY021700-00,heartbeat:26598,live_heartbeat_two_side,heartbeat:26598:yes,2026-05-02 20:58:01.397000+00:00,2026-05-02 20:58:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,78458.11,78429.6,118.603,,26598,False,False,synced,bid>=98,latest_quote,1.0,28.50999999999476,2.617877859431024,20.27799470396296,,,8.012343767393153,3.558259708728224,0.9998133399509326,19.131117961937484,1.4902422355409195,0.931919722612716,15.335367113997808,1.8591012388592525,0.968493605139338,14.73023172826252,1.935475322176592,0.973534002946123,78450.38,7.729999999995925,0.1288333333332654,0.0,43.790019833320045,0.9889586393744042,0.9978514904892832,0.9985245123962114,78456.01,2.1000000000058208,0.011666666666699,0.0,29.89370166666526,0.9409230580322274,0.974372026753371,0.9787918026187652,78459.99,-1.8800000000046568,-0.0062666666666821,1.8800000000046568,27.766754533326253,0.9266646535540068,0.964901325289904,0.9702863079936592,78429.28,28.830000000001743,0.0480500000000029,0.0,34.208874149995104,0.9631222633194758,0.9871500812538252,0.9898931714010418,78470.82,-12.710000000006405,-0.0141222222222293,12.710000000006405,26.835062077771692,0.9196456165455448,0.9599305443244855,0.9657548884332384,78432.45,25.66000000000349,0.0142555555555574,0.0,30.200751655550548,0.9427882951270488,0.9755437171173352,0.979830290856098,78458.97,-0.8600000000005821,-0.000238888888889,0.8600000000005821,28.481667061105853,0.931724874964575,0.968362464718326,0.9734158749406469,0.0480802773872839,True,0.955959861306358,0.9461947920555742,0.931919722612716,heartbeat:26598,two_side_all_heartbeats,0.974246802569669,0.9266646535540068,0.9549088474946161,0.04808027738728393,0.011506394860661961,2026-05-02 21:00:00+00:00,train,True
KXBTC15M-26MAY021715-15,heartbeat:26636,live_heartbeat_two_side,heartbeat:26636:yes,2026-05-02 21:06:02.246000+00:00,2026-05-02 21:06:00+00:00,yes,no,True,False,1,92.0,91.0,91.5,0.915,8.5,83.0,1.0,78502.78,78452.97,537.754,,26636,False,False,synced,bid>=98,latest_quote,1.0,49.80999999999767,2.147952716978908,16.637970202600567,,,18.348444013507184,2.7146716072125847,0.9966829240500096,28.787770701856736,1.7302486015975198,0.9582070658441038,35.84357657779231,1.3896492692880031,0.9176822966160494,28.214945572320502,1.765376434001078,0.9612497393462552,78492.66,10.119999999995343,0.168666666666589,0.0,140.5111746666226,0.9999994720739408,0.9999557478288142,0.9999996821220486,78488.83,13.94999999999709,0.0774999999999838,0.0,91.48593499998898,0.9992583840715892,0.9946503009012831,0.999407494650692,78485.73,17.05000000000291,0.056833333333343,0.0,80.37235233333622,0.997379959434987,0.987529275918269,0.9978042160755936,78457.62,45.16000000000349,0.0752666666666724,0.0,90.28495106666747,0.99914431326365,0.9941132269422144,0.9993126191124696,78438.09,64.69000000000233,0.0718777777777803,0.0,88.46256251111018,0.998940129163875,0.993206809915433,0.9991416330382475,78459.5,43.27999999999884,0.0240444444444438,0.0,62.73999617777511,0.9853489250266532,0.9599738981107157,0.986913799224472,78453.24,49.5399999999936,0.0137611111111093,0.0,57.21009254444116,0.9765557189071948,0.9447672637794268,0.9787021142156486,-0.0432070658441037,True,0.9366035329220519,0.956862341759697,0.915,heartbeat:26636,two_side_all_heartbeats,0.9163411483080247,0.915,0.9444381116402285,0.04320706584410372,0.002682296616049351,2026-05-02 21:15:00+00:00,train,True
KXBTC15M-26MAY021730-30,heartbeat:26738,live_heartbeat_two_side,heartbeat:26738:yes,2026-05-02 21:27:04.478000+00:00,2026-05-02 21:27:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,78495.0,78449.78,175.522,,26738,False,False,synced,bid>=98,last_decisive_quote,1.0,45.22000000000117,3.413223904710234,26.438718679639575,,,14.30499968912296,3.161132539861915,0.9992142151488098,23.33659854681152,1.9377288386434357,0.9736718431938174,21.2301032669397,2.129994349599769,0.9834139600691232,19.820162643649347,2.2815150820414822,0.9887410073612296,78478.98,16.020000000004075,0.2670000000000679,0.0,92.08437400001309,0.999960253086809,0.9999927925222464,0.9999983077929502,78480.11,14.889999999999418,0.0827222222222189,0.0,59.73956988888949,0.9947650220517964,0.9975528428015868,0.9987112038764344,78468.32,26.67999999999301,0.08893333333331,0.0,60.82975653333041,0.9954280252515242,0.9979166622605072,0.9989264212160334,78458.28,36.72000000000117,0.0612000000000019,0.0,55.96194640000151,0.99175832243532,0.9958051606749994,0.99762477297301,78493.26,1.7400000000052387,0.0019333333333391,0.0,45.55934253333552,0.9745469246537348,0.9840626480264444,0.9892371957627282,78450.38,44.61999999999534,0.0247888888888863,0.0,49.57099535555626,0.9831722008175828,0.9902266952870068,0.993808519059549,78425.08,69.91999999999825,0.0194222222222217,0.0,48.629027288889965,0.9814112535696644,0.989005838039576,0.9929265792831656,0.0063281568061825,True,0.9768359215969087,0.9830332894817806,0.9736718431938174,heartbeat:26738,two_side_all_heartbeats,0.9817069800345616,0.9736718431938174,0.98118715800845,0.006328156806182594,0.003413960069123201,2026-05-02 21:30:00+00:00,train,True
KXBTC15M-26MAY021745-45,heartbeat:26819,live_heartbeat_two_side,heartbeat:26819:yes,2026-05-02 21:36:35.473000+00:00,2026-05-02 21:36:00+00:00,yes,yes,True,True,1,93.0,93.0,93.0,0.93,7.0,86.0,0.0,78546.42,78492.76,504.527,,26819,True,False,synced,bid>=98,last_decisive_quote,1.0,53.66000000000349,2.3889577110263103,18.504786859197377,,,24.44405042097955,2.195217203199222,0.9859259895951368,25.129578668875403,2.135332259528284,0.9836330601794634,34.80966187436518,1.5415260335958687,0.9384055940574608,34.477831644175254,1.5563623766655554,0.9401890267887298,78544.36,2.059999999997672,0.0343333333332945,0.0,70.98209366665058,0.9976333354437004,0.9792824297219532,0.9802420953777786,78532.19,14.229999999995924,0.0790555555555329,0.0,93.54566227776984,0.9999013825727212,0.9963989023166462,0.9966682756707412,78510.95,35.470000000001164,0.1182333333333372,0.0,113.31190896667212,0.999996744915876,0.9994334085118964,0.9994928230439164,78478.98,67.44000000000233,0.1124000000000038,0.0,110.36883480000546,0.9999943840826012,0.9992394770316756,0.9993156072694428,78481.32,65.09999999999127,0.0723333333333236,0.0,90.15411966666528,0.9998331128557952,0.9952000400905926,0.995536577189892,78502.78,43.63999999999942,0.0242444444444441,0.0,65.89197682222556,0.9956303620739928,0.970815882364725,0.9720067294584892,78459.5,86.91999999999825,0.0241444444444439,0.0,65.84152412222547,0.9956045519635432,0.9707193621164384,0.9719125967163342,-0.0536330601794633,True,0.9568165300897318,0.9712099350317799,0.93,heartbeat:26819,two_side_all_heartbeats,0.9342027970287304,0.93,0.9600892670370141,0.05363306017946334,0.008405594057460775,2026-05-02 21:45:00+00:00,train,True
KXBTC15M-26MAY021800-00,heartbeat:26935,live_heartbeat_two_side,heartbeat:26935:no,2026-05-02 21:59:52.867000+00:00,2026-05-02 21:59:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78749.59,78776.62,7.133,,26935,False,False,synced,bid>=98,latest_quote,-1.0,27.02999999999884,10.12068560040682,78.39449356515365,,,9.241241410396386,2.9249317055596142,0.9982773408696566,15.960019369926252,1.693606967102555,0.9548300033688424,35.53249561888484,0.7607121179980646,0.7765854823806035,25.12087979194104,1.0759973465845831,0.8590357784534381,78749.61,0.0200000000040745,0.0003333333334012,0.0,27.032377666665987,0.95484416549346,0.776605470174814,0.8590569424387074,78734.25,-15.339999999996508,-0.0852222222222028,15.339999999996508,26.422109888887864,0.9510903328061334,0.7714419929043785,0.8535540529744625,78750.01,0.4199999999982537,0.0013999999999941,0.0,27.039986199998797,0.9548894602840609,0.776669424278434,0.859124652706978,78825.73,76.13999999999942,0.126899999999999,0.0,27.935177699998828,0.9599686418720283,0.7841209599861637,0.8669374232841529,78770.39,20.80000000000291,0.0231111111111143,0.0,27.19485155555441,0.9558034776959567,0.7779688904224854,0.8604980436674001,78495.05,-254.5399999999936,-0.1414111111111075,254.5399999999936,26.021314544443307,0.948492162494394,0.7680147137161677,0.8498625546855161,78454.05,-295.5399999999936,-0.0820944444444426,295.5399999999936,26.444420327776623,0.9512318266740182,0.7716319345190499,0.8537577359209778,0.0451699966311577,True,0.9774150016844212,0.969906487884301,0.9548300033688424,heartbeat:26935,two_side_all_heartbeats,0.8882927411903018,0.9548300033688424,0.9774268930674648,0.045169996631157616,0.22341451761939646,2026-05-02 22:00:00+00:00,train,True
KXBTC15M-26MAY021815-15,heartbeat:27017,live_heartbeat_two_side,heartbeat:27017:yes,2026-05-02 22:14:54.257000+00:00,2026-05-02 22:14:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78750.89,78729.0,5.743,,27017,False,False,synced,bid>=98,latest_quote,1.0,21.889999999999414,9.134322763181576,70.75415988137112,,,2.266617133315852,9.657563987428423,1.0,9.826480622457396,2.227654115551005,0.9870482054960572,12.069733744097787,1.8136274141675937,0.9651324465377265,22.927414820809872,0.9547522113191388,0.8301484902487952,78756.55,-5.6600000000034925,-0.0943333333333915,5.6600000000034925,21.348243666665752,0.9850918375669048,0.9615315208565616,0.8241050332584554,78742.41,8.479999999995925,0.0471111111110884,0.0,22.1605591111104,0.9879392279746972,0.9668244062148792,0.8331162032054789,78739.22,11.669999999998254,0.0388999999999941,0.0,22.113402699999384,0.9877878647901104,0.966534474991244,0.8326013743270015,78686.0,64.88999999999942,0.108149999999999,0.0,22.511105449999413,0.9890142853159054,0.9689154060918632,0.8369112246253914,78749.59,1.3000000000029104,0.0014444444444476,0.0,21.89829544444388,0.9870763479911946,0.9651853557152924,0.8302399813093909,78770.39,-19.5,-0.0108333333333333,19.5,21.827784166666085,0.986835442742204,0.9647335202538244,0.8294612997896194,78455.51,295.38000000000466,0.0820500000000012,0.0,22.361213149999426,0.9885652444252596,0.968035042167744,0.8352954054040689,0.0129517945039426,True,0.9935241027480286,0.9916120234287226,0.9870482054960572,heartbeat:27017,two_side_all_heartbeats,0.9825662232688632,0.9870482054960572,0.9936720346068393,0.012951794503942793,0.03486755346227355,2026-05-02 22:15:00+00:00,train,True
KXBTC15M-26MAY021830-30,heartbeat:27073,live_heartbeat_two_side,heartbeat:27073:no,2026-05-02 22:23:09.792000+00:00,2026-05-02 22:23:00+00:00,no,no,True,True,1,91.0,90.0,90.5,0.905,9.5,81.0,1.0,78667.88,78757.45,410.208,,27073,True,False,synced,bid>=98,last_decisive_quote,-1.0,89.56999999999243,4.422425354890347,34.25595949867147,,,99.0783398692106,0.9040321034671176,0.8170108106759861,67.61542421139944,1.3246977452948023,0.9073642893486384,81.27829531047999,1.1020162228776875,0.8647726905781548,196.2941670737312,0.4563049495319365,0.6759146473779347,78712.05,44.169999999998254,0.7361666666666375,0.0,391.5514559999805,0.9999999964986536,0.99999927285788,0.9769631629091436,78689.32,21.44000000000233,0.119111111111124,0.0,138.43033066666442,0.9796866044999034,0.9557313829602428,0.7596629483109771,78735.78,67.89999999999418,0.2263333333333139,0.0,182.4137439999845,0.9965101641112956,0.9875937896872992,0.8236299814922439,78756.55,88.66999999999825,0.1477833333333304,0.0,150.19190559999126,0.9868335562582008,0.9676895863562962,0.7779049780862533,78725.37,57.48999999999069,0.0638777777777674,0.0,115.77317546665486,0.956572878621061,0.9228353042876658,0.7223357084904513,78800.0,132.11999999999534,0.0733999999999974,0.0,119.67926719999136,0.9616363881796416,0.9295520288077253,0.7289675516189892,78468.31,-199.57000000000696,-0.055436111111113,199.57000000000696,66.82966373332496,0.8385164599467883,0.7945277347000741,0.6332436860164111,-0.0023642893486383,True,0.9061821446743192,0.9362914844866447,0.905,heartbeat:27073,two_side_all_heartbeats,0.8848863452890774,0.905,0.9240113196268506,0.0023642893486384153,0.04022730942184527,2026-05-02 22:30:00+00:00,train,True
KXBTC15M-26MAY021845-45,heartbeat:27157,live_heartbeat_two_side,heartbeat:27157:yes,2026-05-02 22:36:10.889000+00:00,2026-05-02 22:36:00+00:00,yes,yes,True,True,1,94.0,94.0,94.0,0.94,6.0,88.0,0.0,78741.39,78621.77,529.111,,27157,True,False,synced,bid>=98,last_decisive_quote,1.0,119.61999999999534,5.200324002185919,40.28153651069754,,,56.397733584747,2.1210072177855577,0.9830394024867192,79.6337510273366,1.5021269054490765,0.9334678312441924,71.07878938914956,1.682921178427608,0.953804824424247,224.7025823482867,0.5323481321393342,0.7027575491569376,78711.53,29.860000000000586,0.4976666666666763,0.0,382.9409076666672,0.9999992407154912,0.9999999642887458,0.9558292851822644,78697.0,44.38999999999942,0.2466111111111078,0.0,250.10465161110477,0.9991572384146652,0.9997831633275224,0.8671559890827503,78631.95,109.44000000000231,0.3648000000000078,0.0,312.63969279999947,0.9999568094832672,0.9999945497906731,0.9179401753097144,78632.01,109.38000000000466,0.1823000000000077,0.0,216.07693529999943,0.996670004613585,0.9988169664421452,0.8318779928536912,78659.65,81.74000000000524,0.090822222222228,0.0,167.67503682222065,0.9823794669187644,0.9908379320879588,0.7722293433846271,78746.13,-4.740000000005239,-0.0026333333333362,4.740000000005239,118.22667436666048,0.9311790989477112,0.951875663972037,0.7006070934862869,78546.42,194.9700000000012,0.0541583333333336,0.0,148.27576990832884,0.9686964418447196,0.9815141387924998,0.745333194737407,0.0065321687558075,True,0.9367339156220962,0.9578082135758198,0.9334678312441924,heartbeat:27157,two_side_all_heartbeats,0.9469024122121235,0.9334678312441924,0.9500317112699111,0.0065321687558075325,0.01380482442424702,2026-05-02 22:45:00+00:00,train,True
KXBTC15M-26MAY021900-00,heartbeat:27230,live_heartbeat_two_side,heartbeat:27230:yes,2026-05-02 22:51:12.018000+00:00,2026-05-02 22:51:00+00:00,yes,yes,True,True,1,95.0,94.0,94.5,0.945,5.5,89.0,1.0,78762.37,78659.21,527.982,,27230,False,False,synced,bid>=98,last_decisive_quote,1.0,103.15999999998894,4.489539273986814,34.77582168059014,,,76.86521490375667,1.3420895281325385,0.910216515570164,76.03555412944297,1.3567337172866432,0.9125670825102968,76.71353107092727,1.3447432097032526,0.910645912252696,82.35410585888347,1.2526394273135215,0.8948315203591622,78720.01,42.36000000000058,0.7060000000000097,0.0,475.91529199999405,0.999999999806416,0.9999999997244184,0.9999999962402394,78697.71,64.65999999998894,0.3592222222221607,0.0,292.8228673332898,0.9999412131700364,0.9999324840185284,0.9998114813988804,78681.48,80.88999999999942,0.2696333333333314,0.0,245.52154659998791,0.9993789588532064,0.9993140497525512,0.9985648200561668,78697.19,65.17999999999302,0.1086333333333216,0.0,160.51644459998278,0.98261689026832,0.9817992385482864,0.9743582993836364,78741.39,20.979999999995925,0.0233111111111065,0.0,115.46784706665322,0.9355688160419608,0.9338613892900792,0.9195557751093456,78659.65,102.72000000000116,0.0570666666666673,0.0,133.29017279998928,0.9601988230956354,0.9588509972106312,0.9472226251816194,78742.67,19.69999999999709,0.0054722222222214,0.0,106.04923483332183,0.9184516928037036,0.9165764409691995,0.9010787102735658,0.0324329174897031,True,0.9287835412551484,0.9523153471211677,0.9125670825102968,heartbeat:27230,two_side_all_heartbeats,0.927822956126348,0.9125670825102968,0.9461459165237303,0.03243291748970312,0.034354087747303974,2026-05-02 23:00:00+00:00,train,True
KXBTC15M-26MAY021915-15,heartbeat:27317,live_heartbeat_two_side,heartbeat:27317:no,2026-05-02 23:08:13.471000+00:00,2026-05-02 23:08:00+00:00,no,no,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,78718.13,78822.06,406.529,,27317,True,False,synced,bid>=98,latest_quote,-1.0,103.92999999999302,5.154602279014172,39.92737756588938,,,53.85941592920762,1.9296533058694465,0.9731750953939228,76.19326662858109,1.3640312930356435,0.9137211414925954,73.92176909221283,1.4059457893972582,0.9201298885318868,67.30203719363028,1.5442326017707728,0.9387340032433824,78725.63,7.5,0.125,0.0,154.746124999993,0.9788709053187228,0.9818422392904904,0.9892554341589952,78752.32,34.19000000000233,0.1899444444444573,0.0,181.14792505555383,0.9912842926997438,0.9928678067222484,0.996444136666848,78784.2,66.06999999999243,0.2202333333333081,0.0,193.46123676664945,0.9944428709122892,0.9955660831674312,0.9979768068859548,78822.03,103.89999999999418,0.1731666666666569,0.0,174.3272718333224,0.9889301226525142,0.9908197601628852,0.9952043084782308,78808.43,90.29999999998836,0.1003333333333204,0.0,144.71840966665442,0.971241391864887,0.9748687868797904,0.9842335720136072,78712.67,-5.460000000006403,-0.0030333333333368,5.460000000006403,102.6968620333249,0.9111461931682115,0.9176237760448936,0.9364838793981368,78725.37,7.239999999990687,0.0020111111111085,0.0,104.74757498888086,0.9153973122904984,0.9217593830228888,0.9401911744914222,0.0512788585074045,True,0.9393605707462978,0.9577213374682949,0.9137211414925954,heartbeat:27317,two_side_all_heartbeats,0.9425649442659434,0.9137211414925954,0.9555049166302364,0.051278858507404546,0.04487011146811315,2026-05-02 23:15:00+00:00,train,True
