model,split,bin,rows,mean_pred,realized,error
v30_avg60_exact_var,all,"[0.950,0.975]",1178,0.9630872851206935,0.9388794567062818,0.024207828414411714
v30_avg60_exact_var,all,"[0.975,1.000]",4346,0.9947003471658036,0.9910262310170271,0.0036741161487764407
v30_avg60_exact_var,train,"[0.500,0.550]",2060,0.5245590724348806,0.5334951456310679,-0.008936073196187277
v30_avg60_exact_var,train,"[0.550,0.600]",1642,0.5732106503881289,0.607795371498173,-0.03458472111004407
v30_avg60_exact_var,train,"[0.600,0.650]",1244,0.6234165817323175,0.6937299035369775,-0.07031332180465999
v30_avg60_exact_var,train,"[0.650,0.700]",900,0.6744460317029921,0.7155555555555555,-0.04110952385256339
v30_avg60_exact_var,train,"[0.700,0.750]",763,0.7238360236764685,0.7339449541284404,-0.01010893045197192
v30_avg60_exact_var,train,"[0.750,0.800]",718,0.7756239062453575,0.7883008356545961,-0.012676929409238591
v30_avg60_exact_var,train,"[0.800,0.850]",640,0.8254088105635008,0.8796875,-0.05427868943649916
v30_avg60_exact_var,train,"[0.850,0.900]",838,0.8744452181847849,0.8985680190930787,-0.024122800908293773
v30_avg60_exact_var,train,"[0.900,0.950]",961,0.9271037657330934,0.9406867845993756,-0.013583018866282215
v30_avg60_exact_var,train,"[0.950,0.975]",640,0.9629185653728454,0.934375,0.028543565372845414
v30_avg60_exact_var,train,"[0.975,1.000]",2447,0.994791146808592,0.9873314262362076,0.007459720572384421
v30_avg60_exact_var,validation,"[0.500,0.550]",499,0.5253570882391064,0.561122244488978,-0.03576515624987153
v30_avg60_exact_var,validation,"[0.550,0.600]",427,0.5753214781933387,0.5901639344262295,-0.014842456232890822
v30_avg60_exact_var,validation,"[0.600,0.650]",334,0.6242200537199345,0.6377245508982036,-0.01350449717826907
v30_avg60_exact_var,validation,"[0.650,0.700]",305,0.6766188974765559,0.6524590163934426,0.024159881083113288
v30_avg60_exact_var,validation,"[0.700,0.750]",207,0.7234769351143467,0.6811594202898551,0.04231751482449164
v30_avg60_exact_var,validation,"[0.750,0.800]",282,0.7771984993174087,0.7907801418439716,-0.01358164252656291
v30_avg60_exact_var,validation,"[0.800,0.850]",250,0.8224953110738183,0.82,0.002495311073818396
v30_avg60_exact_var,validation,"[0.850,0.900]",291,0.8753556466475377,0.9381443298969072,-0.06278868324936948
v30_avg60_exact_var,validation,"[0.900,0.950]",345,0.9250610742141472,0.9420289855072463,-0.016967911293099158
v30_avg60_exact_var,validation,"[0.950,0.975]",268,0.9631353534534398,0.9402985074626866,0.022836845990753196
v30_avg60_exact_var,validation,"[0.975,1.000]",1077,0.9945808882064464,0.9962859795728877,-0.0017050913664412581
v30_avg60_exact_var,holdout,"[0.500,0.550]",744,0.5243915954298269,0.5228494623655914,0.0015421330642355624
v30_avg60_exact_var,holdout,"[0.550,0.600]",517,0.5728742570975921,0.6615087040618955,-0.08863444696430345
v30_avg60_exact_var,holdout,"[0.600,0.650]",414,0.6238253766665828,0.7198067632850241,-0.09598138661844136
v30_avg60_exact_var,holdout,"[0.650,0.700]",313,0.673190480473402,0.6932907348242812,-0.020100254350879143
v30_avg60_exact_var,holdout,"[0.700,0.750]",282,0.7271562556207279,0.7872340425531915,-0.06007778693246357
v30_avg60_exact_var,holdout,"[0.750,0.800]",251,0.7735788208402226,0.8087649402390438,-0.035186119398821214
v30_avg60_exact_var,holdout,"[0.800,0.850]",180,0.8249189362547535,0.8333333333333334,-0.008414397078579827
v30_avg60_exact_var,holdout,"[0.850,0.900]",222,0.8765110593815688,0.9459459459459459,-0.06943488656437713
v30_avg60_exact_var,holdout,"[0.900,0.950]",292,0.9283754644542305,0.928082191780822,0.0002932726734085067
v30_avg60_exact_var,holdout,"[0.950,0.975]",270,0.9634395011408671,0.9481481481481482,0.015291352992718887
v30_avg60_exact_var,holdout,"[0.975,1.000]",822,0.9945865644082919,0.9951338199513382,-0.0005472555430463544
v30_avg75_exact_var,all,"[0.500,0.550]",3272,0.5246922832953042,0.5327017114914425,-0.008009428196138368
v30_avg75_exact_var,all,"[0.550,0.600]",2554,0.5735833345526643,0.6119812059514487,-0.03839787139878437
v30_avg75_exact_var,all,"[0.600,0.650]",1964,0.6237645524214245,0.6929735234215886,-0.0692089710001641
v30_avg75_exact_var,all,"[0.650,0.700]",1508,0.67456134298843,0.6929708222811671,-0.018409479292737174
v30_avg75_exact_var,all,"[0.700,0.750]",1245,0.7243736612693831,0.7429718875502008,-0.018598226280817753
v30_avg75_exact_var,all,"[0.750,0.800]",1239,0.7759378230241785,0.7788539144471348,-0.002916091422956346
v30_avg75_exact_var,all,"[0.800,0.850]",1039,0.8239341832184627,0.848893166506256,-0.024958983287793335
v30_avg75_exact_var,all,"[0.850,0.900]",1339,0.8743571392315982,0.9163554891710232,-0.04199834993942497
v30_avg75_exact_var,all,"[0.900,0.950]",1592,0.9265565568158637,0.9365577889447236,-0.01000123212885995
v30_avg75_exact_var,all,"[0.950,0.975]",1184,0.9631909738217549,0.933277027027027,0.02991394679472792
v30_avg75_exact_var,all,"[0.975,1.000]",4509,0.9950054644712142,0.9904635174096252,0.004541947061588947
v30_avg75_exact_var,train,"[0.500,0.550]",2042,0.5246385980658543,0.5303623898139079,-0.005723791748053597
v30_avg75_exact_var,train,"[0.550,0.600]",1622,0.5733396627236356,0.6054254007398274,-0.032085738016191856
v30_avg75_exact_var,train,"[0.600,0.650]",1226,0.6235425110420514,0.6965742251223491,-0.07303171408029774
v30_avg75_exact_var,train,"[0.650,0.700]",894,0.6743415071975782,0.7125279642058165,-0.038186457008238306
v30_avg75_exact_var,train,"[0.700,0.750]",762,0.7237737156445071,0.7349081364829396,-0.011134420838432524
v30_avg75_exact_var,train,"[0.750,0.800]",708,0.7759605768319446,0.7782485875706214,-0.0022880107386767934
v30_avg75_exact_var,train,"[0.800,0.850]",610,0.8244254448929076,0.8672131147540983,-0.04278766986119076
v30_avg75_exact_var,train,"[0.850,0.900]",835,0.8734378547432237,0.9005988023952096,-0.027160947651985956
v30_avg75_exact_var,train,"[0.900,0.950]",956,0.9265029836604826,0.9382845188284519,-0.011781535167969315
v30_avg75_exact_var,train,"[0.950,0.975]",650,0.9628027443963715,0.9276923076923077,0.035110436704063774
v30_avg75_exact_var,train,"[0.975,1.000]",2548,0.995098922127746,0.9866562009419152,0.008442721185830782
v30_avg75_exact_var,validation,"[0.500,0.550]",493,0.5253305129326312,0.5618661257606491,-0.03653561282801787
v30_avg75_exact_var,validation,"[0.550,0.600]",422,0.5752681230059296,0.580568720379147,-0.005300597373217419
v30_avg75_exact_var,validation,"[0.600,0.650]",330,0.6240625941692466,0.6424242424242425,-0.018361648254995866
v30_avg75_exact_var,validation,"[0.650,0.700]",304,0.6764538063566817,0.6480263157894737,0.028427490567208058
v30_avg75_exact_var,validation,"[0.700,0.750]",204,0.7226985019237059,0.7058823529411765,0.016816148982529366
v30_avg75_exact_var,validation,"[0.750,0.800]",280,0.7777495222677081,0.7607142857142857,0.017035236553422428
v30_avg75_exact_var,validation,"[0.800,0.850]",248,0.8222902399641092,0.8185483870967742,0.0037418528673349716
v30_avg75_exact_var,validation,"[0.850,0.900]",285,0.8754498874509383,0.9403508771929825,-0.06490098974204417
v30_avg75_exact_var,validation,"[0.900,0.950]",353,0.9255118123531646,0.9376770538243626,-0.012165241471198018
v30_avg75_exact_var,validation,"[0.950,0.975]",258,0.963608450935323,0.937984496124031,0.025623954811291982
v30_avg75_exact_var,validation,"[0.975,1.000]",1108,0.9948626219364072,0.9963898916967509,-0.0015272697603436747
v30_avg75_exact_var,holdout,"[0.500,0.550]",737,0.5244140988005064,0.519674355495251,0.004739743305255395
v30_avg75_exact_var,holdout,"[0.550,0.600]",510,0.5729642266691478,0.6588235294117647,-0.08585930274261688
v30_avg75_exact_var,holdout,"[0.600,0.650]",408,0.6241907018192926,0.7230392156862745,-0.0988485138669819
v30_avg75_exact_var,holdout,"[0.650,0.700]",310,0.6733394859983425,0.6806451612903226,-0.007305675291980118
v30_avg75_exact_var,holdout,"[0.700,0.750]",279,0.7272370701320128,0.7921146953405018,-0.06487762520848905
v30_avg75_exact_var,holdout,"[0.750,0.800]",251,0.7738526218923586,0.8007968127490039,-0.026944190856645345
v30_avg75_exact_var,holdout,"[0.800,0.850]",181,0.8245310246862433,0.8287292817679558,-0.004198257081712509
v30_avg75_exact_var,holdout,"[0.850,0.900]",219,0.8764401040958938,0.9452054794520548,-0.06876537535616101
v30_avg75_exact_var,holdout,"[0.900,0.950]",283,0.9280406936776208,0.9293286219081273,-0.0012879282305064965
v30_avg75_exact_var,holdout,"[0.950,0.975]",276,0.963715031905808,0.9420289855072463,0.021686046398561643
v30_avg75_exact_var,holdout,"[0.975,1.000]",853,0.9949118412821443,0.9941383352872216,0.0007735059949226519
v30_avg90_exact_var,all,"[0.500,0.550]",3231,0.5246695483964308,0.531104921077066,-0.00643537268063521
v30_avg90_exact_var,all,"[0.550,0.600]",2537,0.5736230695618023,0.6109578242018132,-0.0373347546400109
v30_avg90_exact_var,all,"[0.600,0.650]",1937,0.6239905138758921,0.6912751677852349,-0.0672846539093428
v30_avg90_exact_var,all,"[0.650,0.700]",1497,0.6748305481407866,0.6867067468269873,-0.011876198686200712
v30_avg90_exact_var,all,"[0.700,0.750]",1223,0.7240922517767656,0.7440719542109566,-0.019979702434191005
v30_avg90_exact_var,all,"[0.750,0.800]",1221,0.7757896435891946,0.778050778050778,-0.0022611344615834916
v30_avg90_exact_var,all,"[0.800,0.850]",1056,0.823837875485914,0.8352272727272727,-0.011389397241358679
v30_avg90_exact_var,all,"[0.850,0.900]",1316,0.8746351764395245,0.9103343465045592,-0.03569917006503476
v30_avg90_exact_var,all,"[0.900,0.950]",1565,0.9263658327498056,0.9348242811501597,-0.008458448400354146
v30_avg90_exact_var,all,"[0.950,0.975]",1184,0.9631804616886773,0.9315878378378378,0.031592623850839496
v30_avg90_exact_var,all,"[0.975,1.000]",4678,0.9952250718946803,0.98995297135528,0.005272100539400304
v30_avg90_exact_var,train,"[0.500,0.550]",2016,0.5246265619176667,0.5287698412698413,-0.0041432793521746225
v30_avg90_exact_var,train,"[0.550,0.600]",1619,0.5734975388101409,0.6053119209388511,-0.03181438212871024
v30_avg90_exact_var,train,"[0.600,0.650]",1208,0.6239880671179515,0.6978476821192053,-0.07385961500125382
v30_avg90_exact_var,train,"[0.650,0.700]",877,0.6745851047697283,0.7046750285062714,-0.030089923736543067
v30_avg90_exact_var,train,"[0.700,0.750]",754,0.7233102368470619,0.7307692307692307,-0.007458993922168866
v30_avg90_exact_var,train,"[0.750,0.800]",702,0.7758622175714747,0.7763532763532763,-0.0004910587818016676
v30_avg90_exact_var,train,"[0.800,0.850]",609,0.8241219598139541,0.8555008210180624,-0.031378861204108266
v30_avg90_exact_var,train,"[0.850,0.900]",829,0.8738395337658964,0.893848009650181,-0.02000847588428456
v30_avg90_exact_var,train,"[0.900,0.950]",935,0.9263580070301295,0.9368983957219251,-0.010540388691795632
v30_avg90_exact_var,train,"[0.950,0.975]",660,0.9628480074544338,0.9287878787878788,0.034060128666554945
v30_avg90_exact_var,train,"[0.975,1.000]",2644,0.9953785165465892,0.9860060514372163,0.00937246510937284
v30_avg90_exact_var,validation,"[0.500,0.550]",483,0.5251045311753955,0.5610766045548654,-0.03597207337946995
v30_avg90_exact_var,validation,"[0.550,0.600]",418,0.5748085229373926,0.5813397129186603,-0.006531189981267671
v30_avg90_exact_var,validation,"[0.600,0.650]",326,0.6233804196905594,0.6257668711656442,-0.002386451475084872
v30_avg90_exact_var,validation,"[0.650,0.700]",309,0.6764610673195298,0.6504854368932039,0.02597563042632589
v30_avg90_exact_var,validation,"[0.700,0.750]",203,0.7225820068349118,0.729064039408867,-0.006482032573955188
v30_avg90_exact_var,validation,"[0.750,0.800]",263,0.777808841295654,0.7490494296577946,0.028759411637859333
v30_avg90_exact_var,validation,"[0.800,0.850]",255,0.8218873050254824,0.803921568627451,0.01796573639803134
v30_avg90_exact_var,validation,"[0.850,0.900]",281,0.8750697119447917,0.9359430604982206,-0.06087334855342896
v30_avg90_exact_var,validation,"[0.900,0.950]",346,0.9250410739599139,0.930635838150289,-0.00559476419037519
v30_avg90_exact_var,validation,"[0.950,0.975]",259,0.9631962955574529,0.9382239382239382,0.02497235733351466
v30_avg90_exact_var,validation,"[0.975,1.000]",1142,0.9950570570018485,0.9964973730297724,-0.001440316027923827
v30_avg90_exact_var,holdout,"[0.500,0.550]",732,0.5245009200616606,0.51775956284153,0.006741357220130584
v30_avg90_exact_var,holdout,"[0.550,0.600]",500,0.5730384991136884,0.654,-0.0809615008863116
v30_avg90_exact_var,holdout,"[0.600,0.650]",403,0.6244913733994916,0.7245657568238213,-0.10007438342432973
v30_avg90_exact_var,holdout,"[0.650,0.700]",311,0.6739026491381704,0.6720257234726688,0.001876925665501683
v30_avg90_exact_var,holdout,"[0.700,0.750]",266,0.7274614960632046,0.793233082706767,-0.06577158664356231
v30_avg90_exact_var,holdout,"[0.750,0.800]",256,0.7735162219784162,0.8125,-0.038983778021583815
v30_avg90_exact_var,holdout,"[0.800,0.850]",192,0.8255273969006728,0.8125,0.013027396900672783
v30_avg90_exact_var,holdout,"[0.850,0.900]",206,0.8772443186699024,0.941747572815534,-0.06450325414563163
v30_avg90_exact_var,holdout,"[0.900,0.950]",284,0.9280055636976916,0.9330985915492958,-0.005093027851604148
v30_avg90_exact_var,holdout,"[0.950,0.975]",265,0.963992985547499,0.9320754716981132,0.03191751384938579
v30_avg90_exact_var,holdout,"[0.975,1.000]",892,0.9949853469484561,0.9932735426008968,0.0017118043475592426
v31_avg90_final60_exact,all,"[0.500,0.550]",3239,0.5246470419723662,0.5307193578264897,-0.006072315854123489
v31_avg90_final60_exact,all,"[0.550,0.600]",2553,0.5736282139875879,0.6122209165687427,-0.03859270258115477
v31_avg90_final60_exact,all,"[0.600,0.650]",1952,0.6239359746357355,0.6915983606557377,-0.06766238602000219
v31_avg90_final60_exact,all,"[0.650,0.700]",1510,0.6748374934943275,0.6880794701986755,-0.013241976704348013
v31_avg90_final60_exact,all,"[0.700,0.750]",1225,0.7242117930007993,0.7477551020408163,-0.023543309040017002
v31_avg90_final60_exact,all,"[0.750,0.800]",1223,0.7758586395582027,0.7808667211774325,-0.005008081619229832
v31_avg90_final60_exact,all,"[0.800,0.850]",1063,0.8236889616233998,0.839134524929445,-0.015445563306045185
v31_avg90_final60_exact,all,"[0.850,0.900]",1335,0.8746204962461824,0.9131086142322098,-0.03848811798602736
v31_avg90_final60_exact,all,"[0.900,0.950]",1592,0.9264577884862494,0.9359296482412061,-0.00947185975495668
v31_avg90_final60_exact,all,"[0.950,0.975]",1215,0.9631604251578498,0.9333333333333333,0.029827091824516483
v31_avg90_final60_exact,all,"[0.975,1.000]",4538,0.9948938378589159,0.99008373732922,0.004810100529695993
v31_avg90_final60_exact,train,"[0.500,0.550]",2020,0.524569454904107,0.5292079207920792,-0.004638465887972232
v31_avg90_final60_exact,train,"[0.550,0.600]",1628,0.5734902822824602,0.6056511056511057,-0.03216082336864545
v31_avg90_final60_exact,train,"[0.600,0.650]",1215,0.6239092516113721,0.697119341563786,-0.07321008995241385
v31_avg90_final60_exact,train,"[0.650,0.700]",888,0.6745835805309847,0.7072072072072072,-0.03262362667622254
v31_avg90_final60_exact,train,"[0.700,0.750]",756,0.7234600878428874,0.7328042328042328,-0.00934414496134539
v31_avg90_final60_exact,train,"[0.750,0.800]",701,0.7759603880138202,0.7817403708987162,-0.005779982884896007
v31_avg90_final60_exact,train,"[0.800,0.850]",615,0.823929780732691,0.8585365853658536,-0.03460680463316268
v31_avg90_final60_exact,train,"[0.850,0.900]",844,0.8738122812727732,0.8981042654028436,-0.024291984130070388
v31_avg90_final60_exact,train,"[0.900,0.950]",955,0.926444539465577,0.9382198952879581,-0.011775355822381095
v31_avg90_final60_exact,train,"[0.950,0.975]",677,0.9628622459444971,0.930576070901034,0.032286175043463095
v31_avg90_final60_exact,train,"[0.975,1.000]",2554,0.9950324658421086,0.985512920908379,0.009519544933729529
v31_avg90_final60_exact,validation,"[0.500,0.550]",487,0.5251884939570076,0.5564681724845996,-0.03127967852759195
v31_avg90_final60_exact,validation,"[0.550,0.600]",416,0.5749096721568435,0.5841346153846154,-0.009224943227771898
v31_avg90_final60_exact,validation,"[0.600,0.650]",329,0.6234712115459085,0.6261398176291794,-0.002668606083270908
v31_avg90_final60_exact,validation,"[0.650,0.700]",309,0.6765012581025723,0.6504854368932039,0.026015821209368406
v31_avg90_final60_exact,validation,"[0.700,0.750]",203,0.7226232734220331,0.7339901477832512,-0.011366874361218082
v31_avg90_final60_exact,validation,"[0.750,0.800]",265,0.7779081184007299,0.7547169811320755,0.023191137268654405
v31_avg90_final60_exact,validation,"[0.800,0.850]",258,0.8219936869394653,0.810077519379845,0.011916167559620328
v31_avg90_final60_exact,validation,"[0.850,0.900]",283,0.8750200997808022,0.9363957597173145,-0.06137565993651228
v31_avg90_final60_exact,validation,"[0.900,0.950]",349,0.9250177838210668,0.9312320916905444,-0.006214307869477631
v31_avg90_final60_exact,validation,"[0.950,0.975]",260,0.9631773977843591,0.9384615384615385,0.02471585932282061
v31_avg90_final60_exact,validation,"[0.975,1.000]",1126,0.9946909539289264,0.9964476021314387,-0.001756648202512312
v31_avg90_final60_exact,holdout,"[0.500,0.550]",732,0.5245009200616606,0.51775956284153,0.006741357220130584
v31_avg90_final60_exact,holdout,"[0.550,0.600]",509,0.5730220572440461,0.656188605108055,-0.0831665478640089
v31_avg90_final60_exact,holdout,"[0.600,0.650]",408,0.6243903264277806,0.7279411764705882,-0.10355085004280762
v31_avg90_final60_exact,holdout,"[0.650,0.700]",313,0.6739153575438511,0.670926517571885,0.002988839971966084
v31_avg90_final60_exact,holdout,"[0.700,0.750]",266,0.7275605094439228,0.8007518796992481,-0.0731913702553253
v31_avg90_final60_exact,holdout,"[0.750,0.800]",257,0.7734678319291851,0.8054474708171206,-0.031979638887935535
v31_avg90_final60_exact,holdout,"[0.800,0.850]",190,0.82521147276151,0.8157894736842105,0.009421999077299459
v31_avg90_final60_exact,holdout,"[0.850,0.900]",208,0.8773562925791616,0.9423076923076923,-0.0649513997285307
v31_avg90_final60_exact,holdout,"[0.900,0.950]",288,0.9282467275240643,0.9340277777777778,-0.005781050253713449
v31_avg90_final60_exact,holdout,"[0.950,0.975]",278,0.9638706929439925,0.935251798561151,0.028618894382841487
v31_avg90_final60_exact,holdout,"[0.975,1.000]",858,0.9947474409312864,0.9953379953379954,-0.0005905544067089652
v32_avg110_final60_exact,all,"[0.500,0.550]",3190,0.5245809074946908,0.5263322884012539,-0.001751380906563127
v32_avg110_final60_exact,all,"[0.550,0.600]",2533,0.5735782591420958,0.6091590998815634,-0.035580840739467545
v32_avg110_final60_exact,all,"[0.600,0.650]",1925,0.6239014192595942,0.6903896103896104,-0.06648819113001625
v32_avg110_final60_exact,all,"[0.650,0.700]",1495,0.6746567087056253,0.6923076923076923,-0.01765098360206696
v32_avg110_final60_exact,all,"[0.700,0.750]",1212,0.723647465161828,0.7458745874587459,-0.022227122296917923
v32_avg110_final60_exact,all,"[0.750,0.800]",1218,0.7756186594360205,0.777504105090312,-0.0018854456542914955
v32_avg110_final60_exact,all,"[0.800,0.850]",1070,0.823334965226235,0.8261682242990654,-0.0028332590728304963
v32_avg110_final60_exact,all,"[0.850,0.900]",1326,0.8747482547720368,0.9079939668174962,-0.03324571204545945
v32_avg110_final60_exact,all,"[0.900,0.950]",1593,0.9262142857792658,0.9365976145637163,-0.010383328784450474
v32_avg110_final60_exact,all,"[0.950,0.975]",1230,0.9633354622889668,0.9308943089430894,0.03244115334587738
v32_avg110_final60_exact,all,"[0.975,1.000]",4653,0.994911947590762,0.9890393294648614,0.005872618125900564
v32_avg110_final60_exact,train,"[0.500,0.550]",1991,0.5245439571932011,0.5243596182822702,0.0001843389109309479
v32_avg110_final60_exact,train,"[0.550,0.600]",1619,0.5735805543564806,0.6059295861642989,-0.03234903180781834
v32_avg110_final60_exact,train,"[0.600,0.650]",1200,0.6241261404295663,0.6958333333333333,-0.07170719290376704
v32_avg110_final60_exact,train,"[0.650,0.700]",862,0.6741631474924408,0.7169373549883991,-0.04277420749595828
v32_avg110_final60_exact,train,"[0.700,0.750]",767,0.7229708320634611,0.7209908735332464,0.0019799585302147094
v32_avg110_final60_exact,train,"[0.750,0.800]",691,0.7758764228097519,0.784370477568741,-0.008494054758989122
v32_avg110_final60_exact,train,"[0.800,0.850]",620,0.8234176804324532,0.8403225806451613,-0.016904900212708074
v32_avg110_final60_exact,train,"[0.850,0.900]",836,0.8742079994026779,0.895933014354067,-0.02172501495138912
v32_avg110_final60_exact,train,"[0.900,0.950]",957,0.9262954420765875,0.9383490073145245,-0.012053565237936992
v32_avg110_final60_exact,train,"[0.950,0.975]",692,0.962945741680021,0.9263005780346821,0.036645163645338874
v32_avg110_final60_exact,train,"[0.975,1.000]",2618,0.9950286980687417,0.9843391902215431,0.010689507847198576
v32_avg110_final60_exact,validation,"[0.500,0.550]",476,0.5248167157395885,0.5504201680672269,-0.025603452327638387
v32_avg110_final60_exact,validation,"[0.550,0.600]",412,0.574543685789201,0.5776699029126213,-0.003126217123420316
v32_avg110_final60_exact,validation,"[0.600,0.650]",320,0.6223890713164764,0.615625,0.006764071316476383
v32_avg110_final60_exact,validation,"[0.650,0.700]",320,0.6762694085373357,0.659375,0.016894408537335703
v32_avg110_final60_exact,validation,"[0.700,0.750]",200,0.7222178581547568,0.775,-0.05278214184524321
v32_avg110_final60_exact,validation,"[0.750,0.800]",253,0.7776954072238099,0.7193675889328063,0.05832781829100364
v32_avg110_final60_exact,validation,"[0.800,0.850]",257,0.8215166629646374,0.8093385214007782,0.012178141563859213
v32_avg110_final60_exact,validation,"[0.850,0.900]",287,0.8748013892371149,0.9233449477351916,-0.04854355849807668
v32_avg110_final60_exact,validation,"[0.900,0.950]",344,0.9246707054541778,0.9331395348837209,-0.008468829429543079
v32_avg110_final60_exact,validation,"[0.950,0.975]",267,0.9635750956931052,0.9400749063670412,0.023500189326064014
v32_avg110_final60_exact,validation,"[0.975,1.000]",1149,0.9948308645154894,0.9956483899042646,-0.0008175253887752199
v32_avg110_final60_exact,holdout,"[0.500,0.550]",723,0.5245274127861078,0.5159059474412172,0.008621465344890611
v32_avg110_final60_exact,holdout,"[0.550,0.600]",502,0.5727785146586372,0.6454183266932271,-0.07263981203458991
v32_avg110_final60_exact,holdout,"[0.600,0.650]",405,0.6244305203406588,0.7333333333333333,-0.10890281299267446
v32_avg110_final60_exact,holdout,"[0.650,0.700]",313,0.6743672065318799,0.65814696485623,0.016220241675649838
v32_avg110_final60_exact,holdout,"[0.700,0.750]",245,0.7269327671530998,0.8,-0.0730672328469002
v32_avg110_final60_exact,holdout,"[0.750,0.800]",274,0.7730510255617166,0.8138686131386861,-0.040817587576969516
v32_avg110_final60_exact,holdout,"[0.800,0.850]",193,0.8254905105805103,0.8031088082901554,0.022381702290354855
v32_avg110_final60_exact,holdout,"[0.850,0.900]",203,0.8768980276651714,0.9359605911330049,-0.05906256346783345
v32_avg110_final60_exact,holdout,"[0.900,0.950]",292,0.9277667688453386,0.934931506849315,-0.007164738003976434
v32_avg110_final60_exact,holdout,"[0.950,0.975]",271,0.9640945196413119,0.933579335793358,0.03051518384795393
v32_avg110_final60_exact,holdout,"[0.975,1.000]",886,0.994672118812135,0.9943566591422122,0.00031545966992285734
v33_antipersist3,all,"[0.500,0.550]",3280,0.5242257380422356,0.5204268292682926,0.003798908773942955
v33_antipersist3,all,"[0.550,0.600]",2521,0.5736482700871554,0.6191987306624356,-0.04555046057528023
v33_antipersist3,all,"[0.600,0.650]",1877,0.623277209467404,0.6819392647842302,-0.05866205531682622
v33_antipersist3,all,"[0.650,0.700]",1515,0.6743705220999306,0.7056105610561056,-0.031240038956174998
v33_antipersist3,all,"[0.700,0.750]",1195,0.7239660801807739,0.7430962343096235,-0.019130154128849552
v33_antipersist3,all,"[0.750,0.800]",1221,0.775839590389342,0.769041769041769,0.006797821347573008
v33_antipersist3,all,"[0.800,0.850]",1032,0.8235580499037168,0.8362403100775194,-0.012682260173802584
v33_antipersist3,all,"[0.850,0.900]",1320,0.8746002176566151,0.9030303030303031,-0.028430085373687963
v33_antipersist3,all,"[0.900,0.950]",1576,0.9266551081020088,0.9384517766497462,-0.011796668547737421
v33_antipersist3,all,"[0.950,0.975]",1189,0.9634381590919713,0.9318755256518082,0.03156263344016308
v33_antipersist3,all,"[0.975,1.000]",4719,0.9950722650945675,0.9887688069506251,0.0063034581439423976
v33_antipersist3,train,"[0.500,0.550]",2047,0.5241076330895981,0.524181729360039,-7.409627044097089e-05
v33_antipersist3,train,"[0.550,0.600]",1600,0.5735783321640018,0.618125,-0.044546667835998255
v33_antipersist3,train,"[0.600,0.650]",1175,0.6235134947893428,0.6876595744680851,-0.06414607967874231
v33_antipersist3,train,"[0.650,0.700]",881,0.6743879303583342,0.7309875141884222,-0.05659958383008801
v33_antipersist3,train,"[0.700,0.750]",762,0.7234923542845595,0.7086614173228346,0.014830936961724883
v33_antipersist3,train,"[0.750,0.800]",671,0.7760317147713093,0.7853949329359166,-0.009363218164607279
v33_antipersist3,train,"[0.800,0.850]",621,0.8237070478856829,0.8470209339774557,-0.023313886091772762
v33_antipersist3,train,"[0.850,0.900]",820,0.8739785672272582,0.8939024390243903,-0.019923871797132064
v33_antipersist3,train,"[0.900,0.950]",957,0.9267322133213607,0.9362591431556949,-0.00952692983433423
v33_antipersist3,train,"[0.950,0.975]",659,0.9630605142880613,0.9256449165402124,0.03741559774784886
v33_antipersist3,train,"[0.975,1.000]",2660,0.9951103066073035,0.9845864661654136,0.01052384044188992
v33_antipersist3,validation,"[0.500,0.550]",484,0.5235683679266324,0.5371900826446281,-0.01362171471799567
v33_antipersist3,validation,"[0.550,0.600]",428,0.5745310603083568,0.5700934579439252,0.004437602364431581
v33_antipersist3,validation,"[0.600,0.650]",299,0.6218780702494824,0.6220735785953178,-0.00019550834583537124
v33_antipersist3,validation,"[0.650,0.700]",335,0.6748527347755701,0.6626865671641791,0.012166167611390999
v33_antipersist3,validation,"[0.700,0.750]",188,0.7231755203065782,0.7872340425531915,-0.06405852224661335
v33_antipersist3,validation,"[0.750,0.800]",271,0.7779862539613656,0.6900369003690037,0.08794935359236189
v33_antipersist3,validation,"[0.800,0.850]",224,0.8208006229927018,0.8303571428571429,-0.00955651986444106
v33_antipersist3,validation,"[0.850,0.900]",304,0.8747031099196991,0.9111842105263158,-0.03648110060661669
v33_antipersist3,validation,"[0.900,0.950]",329,0.9255315571963278,0.9513677811550152,-0.025836223958687343
v33_antipersist3,validation,"[0.950,0.975]",262,0.9635586044469909,0.9351145038167938,0.02844410063019709
v33_antipersist3,validation,"[0.975,1.000]",1161,0.9950917122706023,0.9956933677863911,-0.0006016555157887238
v33_antipersist3,holdout,"[0.500,0.550]",749,0.5249733054307552,0.4993324432576769,0.02564086217307826
v33_antipersist3,holdout,"[0.550,0.600]",493,0.5731088511467324,0.665314401622718,-0.09220555047598566
v33_antipersist3,holdout,"[0.600,0.650]",403,0.6236263592760403,0.7096774193548387,-0.08605106007879848
v33_antipersist3,holdout,"[0.650,0.700]",299,0.6737789571434327,0.6789297658862876,-0.005150808742854895
v33_antipersist3,holdout,"[0.700,0.750]",245,0.7260460980961382,0.8163265306122449,-0.09028043251610673
v33_antipersist3,holdout,"[0.750,0.800]",279,0.7732924173129324,0.8064516129032258,-0.033159195590293344
v33_antipersist3,holdout,"[0.800,0.850]",187,0.826366263172521,0.8074866310160428,0.018879632156478254
v33_antipersist3,holdout,"[0.850,0.900]",196,0.8770414120652633,0.9285714285714286,-0.05153001650616529
