dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
v21,book_p625_edge_ge_m3,"score=(-1.001, 0.625]",25,16,9,0.64,-25.0,-1.0,63.0,-2.5
v21,book_p625_edge_ge_m3,"score=(0.625, 0.65]",46,29,17,0.6304347826086957,-164.0,-3.5652173913043477,65.0,-2.5
v21,book_p625_edge_ge_m3,"score=(0.65, 0.7]",75,59,16,0.7866666666666666,650.0,8.666666666666666,68.0,-2.5
v21,book_p625_edge_ge_m3,"score=(0.7, 0.8]",57,38,19,0.6666666666666666,-551.0,-9.666666666666666,74.0,-2.5
v21,book_p625_edge_ge_m3,"score=(0.8, 2.0]",16,16,0,1.0,210.0,13.125,84.0,-1.5
v21,book_p625_edge_ge_m3,"edge=(-3.0, 0.0]",199,142,57,0.7135678391959799,-50.0,-0.25125628140703515,68.0,-2.5
v21,book_p625_edge_ge_m3,"edge=(-5.0, -3.0]",20,16,4,0.8,170.0,8.5,68.5,-3.0
v21,book_p625_edge_ge_m3,"ask=(60.0, 70.0]",142,102,40,0.7183098591549296,553.0,3.8943661971830985,66.0,-2.5
v21,book_p625_edge_ge_m3,"ask=(70.0, 80.0]",61,40,21,0.6557377049180327,-643.0,-10.540983606557377,73.0,-2.5
v21,book_p625_edge_ge_m3,"ask=(80.0, 90.0]",13,13,0,1.0,190.0,14.615384615384615,83.0,-1.5
v21,book_p625_edge_ge_m3,"time=(-1.001, 600.0]",45,29,16,0.6444444444444445,-459.0,-10.2,72.0,-2.5
v21,book_p625_edge_ge_m3,"time=(600.0, 720.0]",50,40,10,0.8,404.0,8.08,68.0,-2.5
v21,book_p625_edge_ge_m3,"time=(720.0, 840.0]",99,70,29,0.7070707070707071,20.0,0.20202020202020202,67.0,-2.5
v21,book_p625_edge_ge_m3,"time=(840.0, 10000.0]",25,19,6,0.76,155.0,6.2,66.0,-2.5
v21,book_p65_edge_ge_m3,split=holdout,44,35,9,0.7954545454545454,163.0,3.7045454545454546,71.5,-2.5
v21,book_p65_edge_ge_m3,split=train,130,91,39,0.7,-534.0,-4.107692307692307,70.0,-2.5
v21,book_p65_edge_ge_m3,split=validation,44,36,8,0.8181818181818182,279.0,6.340909090909091,72.0,-2.5
v21,book_p65_edge_ge_m3,side=no,94,74,20,0.7872340425531915,343.0,3.648936170212766,71.0,-2.5
v21,book_p65_edge_ge_m3,side=yes,124,88,36,0.7096774193548387,-435.0,-3.5080645161290325,71.0,-2.5
v21,book_p65_edge_ge_m3,"score=(0.65, 0.7]",102,75,27,0.7352941176470589,367.0,3.5980392156862746,68.0,-2.5
v21,book_p65_edge_ge_m3,"score=(0.7, 0.8]",83,56,27,0.6746987951807228,-767.0,-9.240963855421686,74.0,-2.5
v21,book_p65_edge_ge_m3,"score=(0.8, 2.0]",29,28,1,0.9655172413793104,280.0,9.655172413793103,86.0,-1.5
v21,book_p65_edge_ge_m3,"edge=(-3.0, 0.0]",196,146,50,0.7448979591836735,-81.0,-0.413265306122449,71.0,-2.5
v21,book_p65_edge_ge_m3,"edge=(-5.0, -3.0]",22,16,6,0.7272727272727273,-11.0,-0.5,71.0,-3.0
v21,book_p65_edge_ge_m3,"ask=(60.0, 70.0]",102,76,26,0.7450980392156863,487.0,4.7745098039215685,68.0,-2.5
v21,book_p65_edge_ge_m3,"ask=(70.0, 80.0]",87,58,29,0.6666666666666666,-859.0,-9.873563218390805,74.0,-2.5
v21,book_p65_edge_ge_m3,"ask=(80.0, 90.0]",26,25,1,0.9615384615384616,260.0,10.0,85.0,-1.5
v21,book_p65_edge_ge_m3,"time=(-1.001, 600.0]",60,41,19,0.6833333333333333,-534.0,-8.9,74.0,-2.5
v21,book_p65_edge_ge_m3,"time=(600.0, 720.0]",67,52,15,0.7761194029850746,225.0,3.3582089552238807,70.0,-2.5
v21,book_p65_edge_ge_m3,"time=(720.0, 840.0]",77,56,21,0.7272727272727273,-64.0,-0.8311688311688312,70.0,-2.5
v21,book_p65_edge_ge_m3,"time=(840.0, 10000.0]",14,13,1,0.9285714285714286,281.0,20.071428571428573,69.5,-2.5
v21,score_min60_edge_ge_m5,split=holdout,36,29,7,0.8055555555555556,295.0,8.194444444444445,67.5,-2.5
v21,score_min60_edge_ge_m5,split=train,112,82,30,0.7321428571428571,190.0,1.6964285714285714,66.0,-2.5
v21,score_min60_edge_ge_m5,split=validation,42,34,8,0.8095238095238095,393.0,9.357142857142858,67.0,-3.0
v21,score_min60_edge_ge_m5,side=no,94,73,21,0.776595744680851,596.0,6.340425531914893,65.0,-2.5
v21,score_min60_edge_ge_m5,side=yes,96,72,24,0.75,282.0,2.9375,67.0,-2.5
v21,score_min60_edge_ge_m5,"score=(-1.001, 0.625]",50,38,12,0.76,583.0,11.66,62.0,-2.5
v21,score_min60_edge_ge_m5,"score=(0.625, 0.65]",40,27,13,0.675,31.0,0.775,65.0,-2.5
v21,score_min60_edge_ge_m5,"score=(0.65, 0.7]",38,27,11,0.7105263157894737,35.0,0.9210526315789473,68.0,-2.7693896633849633
v21,score_min60_edge_ge_m5,"score=(0.7, 0.8]",39,31,8,0.7948717948717948,106.0,2.717948717948718,74.0,-2.5
v21,score_min60_edge_ge_m5,"score=(0.8, 2.0]",23,22,1,0.9565217391304348,123.0,5.3478260869565215,91.0,-2.5452552027277875
v21,score_min60_edge_ge_m5,"edge=(-3.0, 0.0]",121,94,27,0.7768595041322314,865.0,7.148760330578512,65.0,-2.5
v21,score_min60_edge_ge_m5,"edge=(-5.0, -3.0]",69,51,18,0.7391304347826086,13.0,0.18840579710144928,68.0,-3.732154533043328
v21,score_min60_edge_ge_m5,"ask=(60.0, 70.0]",124,89,35,0.717741935483871,642.0,5.17741935483871,64.5,-2.5
v21,score_min60_edge_ge_m5,"ask=(70.0, 80.0]",41,32,9,0.7804878048780488,81.0,1.975609756097561,74.0,-2.5
v21,score_min60_edge_ge_m5,"ask=(80.0, 90.0]",13,13,0,1.0,185.0,14.23076923076923,84.0,-2.5
v21,score_min60_edge_ge_m5,"ask=(90.0, 101.0]",12,11,1,0.9166666666666666,-30.0,-2.5,94.0,-3.6692941549420865
v21,score_min60_edge_ge_m5,"time=(-1.001, 600.0]",56,48,8,0.8571428571428571,513.0,9.160714285714286,73.0,-2.601674232705978
v21,score_min60_edge_ge_m5,"time=(600.0, 720.0]",41,30,11,0.7317073170731707,54.0,1.3170731707317074,68.0,-2.8633283847421893
v21,score_min60_edge_ge_m5,"time=(720.0, 840.0]",85,63,22,0.7411764705882353,429.0,5.047058823529412,65.0,-2.5
v21,score_min60_edge_ge_m3,split=holdout,35,29,6,0.8285714285714286,268.0,7.6571428571428575,71.0,-2.5
v21,score_min60_edge_ge_m3,split=train,96,68,28,0.7083333333333334,-34.0,-0.3541666666666667,66.0,-2.5
v21,score_min60_edge_ge_m3,split=validation,36,30,6,0.8333333333333334,383.0,10.63888888888889,65.0,-2.5
v21,score_min60_edge_ge_m3,side=no,82,64,18,0.7804878048780488,502.0,6.121951219512195,65.0,-2.5
v21,score_min60_edge_ge_m3,side=yes,85,63,22,0.7411764705882353,115.0,1.3529411764705883,67.0,-2.5
v21,score_min60_edge_ge_m3,"score=(-1.001, 0.625]",43,34,9,0.7906976744186046,648.0,15.069767441860465,62.0,-2.5
v21,score_min60_edge_ge_m3,"score=(0.625, 0.65]",33,21,12,0.6363636363636364,-96.0,-2.909090909090909,65.0,-2.5
v21,score_min60_edge_ge_m3,"score=(0.65, 0.7]",27,19,8,0.7037037037037037,25.0,0.9259259259259259,67.0,-2.5
v21,score_min60_edge_ge_m3,"score=(0.7, 0.8]",36,27,9,0.75,-33.0,-0.9166666666666666,73.5,-2.5
v21,score_min60_edge_ge_m3,"score=(0.8, 2.0]",28,26,2,0.9285714285714286,73.0,2.607142857142857,90.0,-1.9182144601978734
v21,score_min60_edge_ge_m3,"edge=(-3.0, 0.0]",158,120,38,0.759493670886076,534.0,3.3797468354430378,66.0,-2.5
v21,score_min60_edge_ge_m3,"ask=(60.0, 70.0]",102,73,29,0.7156862745098039,550.0,5.392156862745098,64.0,-2.5
v21,score_min60_edge_ge_m3,"ask=(70.0, 80.0]",37,28,9,0.7567567567567568,-6.0,-0.16216216216216217,73.0,-2.5
v21,score_min60_edge_ge_m3,"ask=(80.0, 90.0]",16,15,1,0.9375,106.0,6.625,86.0,-2.2762659669434626
v21,score_min60_edge_ge_m3,"ask=(90.0, 101.0]",12,11,1,0.9166666666666666,-33.0,-2.75,93.5,-1.5
v21,score_min60_edge_ge_m3,"time=(-1.001, 600.0]",57,44,13,0.7719298245614035,-16.0,-0.2807017543859649,74.0,-2.5
v21,score_min60_edge_ge_m3,"time=(600.0, 720.0]",34,25,9,0.7352941176470589,35.0,1.0294117647058822,69.0,-2.5
v21,score_min60_edge_ge_m3,"time=(720.0, 840.0]",70,54,16,0.7714285714285715,587.0,8.385714285714286,65.0,-2.5
