ts_wall,market,source,side,p_side,ask_prob,v28_minus_ask_prob,edge_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,eligible_depth,recross_hazard_score,book_age_ms,btc_age_ms,spectral_tag,window_n,lambda_plus,top_eigenvalue,top_over_mp_edge,outlier_count,outlier_share,side_won,gross_cents,result
2026-05-05T21:23:31.401338+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.761147,0.79,-0.028853000000000018,-6.385284,388.602,71.299003,0.604987,11.0,0.2558422125661475,484.0,0.0,spectral_dominant_factor,48,2.1865937744230046,43.5544782803166,19.91887052354281,2,0.9201006170698239,True,42,no
2026-05-05T21:23:48.818157+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.866394,0.86,0.006394000000000011,-2.360586,371.182,69.666042,0.897065,40.0,0.18243281390586302,906.0,0.0,spectral_dominant_factor,48,2.1865937744230046,43.70500267877823,19.987710195649417,2,0.9199026185529328,True,28,no
2026-05-05T21:23:51.394131+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.12909,0.12,0.009090000000000015,-2.090958,368.607,69.422629,0.923114,510.0,0.1765055128026039,484.0,640.0,spectral_dominant_factor,48,2.1865937744230046,70.3265838430408,32.16261962586008,2,0.9441751135988289,False,-24,no
2026-05-05T21:24:08.828371+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.867549,0.86,0.007549000000000028,-2.245109,351.174,67.714556,0.899363,2177.69,0.17208125689933174,922.0,375.0,spectral_dominant_factor,48,2.1865937744230046,73.78877136523093,33.74598987171369,2,0.9491571862189764,True,28,no
2026-05-05T21:24:12.923708+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.136484,0.15,-0.013516,-4.351582,347.077,67.319438,0.886222,484.0,0.17232600505987777,16.0,0.0,spectral_dominant_factor,48,2.1865937744230046,74.09458297898306,33.88584740598881,2,0.9458039357973682,False,-30,no
2026-05-05T21:24:38.247049+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.131585,0.11,0.021585000000000007,-0.841536,321.753,64.817631,0.908241,503.67,0.15627487035723067,344.0,15.0,spectral_dominant_factor,48,2.1865937744230046,73.22275026160466,33.487130128195204,2,0.9451181669829438,False,-22,no
2026-05-05T21:24:38.250807+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.868415,0.9,-0.031584999999999974,-6.158464,321.753,64.817631,0.908241,2222.69,0.15627487035723067,344.0,31.0,spectral_dominant_factor,48,2.1865937744230046,62.47347142366938,28.571137517372104,2,0.9364851535668693,True,20,no
2026-05-05T21:25:00.691942+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.127597,0.13,-0.0024030000000000162,-3.240296,299.308,62.234438,0.920712,50.0,0.142925111206202,718.0,0.0,spectral_dominant_factor,48,2.1865937744230046,48.29446830704833,22.086621151106225,2,0.9092620225841632,False,-26,no
2026-05-05T21:25:00.695729+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.872403,0.88,-0.007596999999999965,-3.759704,299.308,62.234438,0.920712,1.0,0.142925111206202,718.0,0.0,spectral_dominant_factor,48,2.1865937744230046,48.411833636443454,22.140296109284545,2,0.9071418371123403,True,12,no
2026-05-05T21:25:02.175549+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.87258,0.91,-0.03742000000000001,-6.74202,297.826,62.080215,0.922999,1297.7,0.14189264664677528,266.0,1485.0,spectral_dominant_factor,48,2.1865937744230046,48.6082905288201,22.230142195317825,3,0.9432814153925901,True,18,no
2026-05-05T21:25:07.493712+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.829366,0.87,-0.04063399999999995,-7.063416,292.512,61.328103,0.779251,51.0,0.16039311093038508,578.0,0.0,spectral_dominant_factor,48,2.1865937744230046,73.53056388672346,33.627903246969865,3,0.9622108717945834,True,26,no
2026-05-05T21:25:20.690000+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.40357,0.31,0.09356999999999999,5.857044,279.312,59.954656,0.200818,40.0,0.27323247041207954,797.0,125.0,spectral_dominant_factor,48,2.1865937744230046,73.64138057489315,33.67858329987496,3,0.9616104829954957,False,-62,no
2026-05-05T21:25:27.489354+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.649056,0.73,-0.08094400000000002,-11.594404,272.511,59.21506,0.322891,517.0,0.2359245623559308,594.0,344.0,spectral_dominant_factor,48,2.1865937744230046,73.75458956027796,33.73035742761146,3,0.9594867272584536,True,54,no
2026-05-05T21:25:40.695522+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.400285,0.32,0.080285,4.028546,259.304,57.767496,0.207037,4.0,0.2520878241115886,797.0,15.0,spectral_dominant_factor,48,2.1865937744230046,74.82232175995671,34.21866586979592,3,0.9549193729452515,False,-64,no
2026-05-05T21:25:59.400128+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.676329,0.71,-0.033671000000000006,-6.867134,240.602,55.638826,0.384174,370.62,0.1959122855318083,484.0,31.0,spectral_dominant_factor,48,2.1865937744230046,49.48986479342979,22.633314597490386,3,0.9351576441403823,True,58,no
2026-05-05T21:26:00.691459+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.32332,0.3,0.023320000000000007,-1.168018,239.309,55.489166,0.38521,26.0,0.19465783165040987,781.0,1328.0,spectral_dominant_factor,48,2.1865937744230046,34.6334066543931,15.838976155290716,3,0.9132781593818303,False,-60,no
2026-05-05T21:26:19.398806+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.776695,0.88,-0.10330499999999998,-13.330476,220.606,53.572298,0.631856,81.44,0.1409990242227363,484.0,421.0,spectral_dominant_factor,48,2.1865937744230046,46.90651219045948,21.45186396263161,3,0.9270369947095819,True,24,no
2026-05-05T21:26:20.034697+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.851397,0.89,-0.038603000000000054,-6.860305,219.965,53.487379,0.835524,39.08,0.11466830452539223,141.0,47.0,spectral_dominant_factor,48,2.1865937744230046,46.08096700202366,21.074315467756897,3,0.9132189317069999,True,22,no
2026-05-05T21:26:20.692015+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.148468,0.12,0.028467999999999993,-0.153242,219.308,53.407401,0.836775,496.0,0.11418279286524076,797.0,703.0,spectral_dominant_factor,48,2.1865937744230046,46.02057193259873,21.04669485064393,4,0.9496885586201467,False,-24,no
2026-05-05T21:26:22.428852+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.858413,0.91,-0.05158700000000005,-8.158738,217.577,53.195352,0.865489,155.19,0.11007325964355011,532.0,32.0,spectral_dominant_factor,48,2.1865937744230046,50.33293538592726,23.018878026033455,2,0.8937695941039948,True,18,no
2026-05-05T21:26:43.956527+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.07782,0.06,0.017820000000000003,-0.71801,196.043,50.484905,1.215908,1828.37,0.06984797562254003,63.0,16.0,spectral_dominant_factor,48,2.1865937744230046,50.58194017393419,23.132755962996228,2,0.8974922754701049,False,-12,no
2026-05-05T21:26:43.965199+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.92218,0.95,-0.027819999999999956,-5.28199,196.043,50.484905,1.215908,289.0,0.06984797562254003,63.0,16.0,spectral_dominant_factor,48,2.1865937744230046,50.41165898006929,23.054880869846002,2,0.9050183917076926,True,10,no
2026-05-05T21:27:12.520560+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.072166,0.04,0.03216599999999999,0.716593,167.479,46.622839,1.267726,747.19,0.05660974960224895,625.0,0.0,spectral_dominant_factor,48,2.1865937744230046,50.37550771397423,23.03834772751388,2,0.8979603910077129,False,-8,no
2026-05-05T21:27:12.523352+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.927834,0.97,-0.042165999999999926,-6.716593,167.479,46.622839,1.267726,31.0,0.05660974960224895,625.0,0.0,spectral_dominant_factor,48,2.1865937744230046,50.27800484719067,22.99375651540852,3,0.9271743113918587,True,6,no
2026-05-05T21:27:37.232623+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.084487,0.05,0.034487000000000004,0.948657,142.767,43.050797,1.160257,4157.24,0.05373789437825618,313.0,16.0,spectral_dominant_factor,48,2.1865937744230046,47.649037466751864,21.791444768622114,3,0.9164533718399924,False,-10,no
2026-05-05T21:27:37.235882+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.915513,0.96,-0.04448699999999994,-6.948657,142.767,43.050797,1.160257,206.47,0.05373789437825618,313.0,31.0,spectral_dominant_factor,48,2.1865937744230046,79.19000353963798,36.216147903619884,3,0.9437195263012157,True,8,no
2026-05-05T21:28:05.740069+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.069573,0.02,0.04957299999999999,2.457272,114.261,38.488089,1.296635,4066.9,0.037500121791672995,828.0,0.0,spectral_dominant_factor,48,2.1865937744230046,78.70709190752214,35.99529680737853,4,0.9652306614671294,False,-4,no
2026-05-05T21:28:05.740069+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.930427,0.99,-0.05957299999999999,-8.457272,114.261,38.488089,1.296635,3600.0,0.037500121791672995,828.0,0.0,spectral_dominant_factor,48,2.1865937744230046,170.95425819645794,78.18290722133293,4,0.9833623282877072,True,2,no
2026-05-05T21:28:25.861349+00:00,KXBTC15M-26MAY051730-30,rejected_actionable,yes,0.012186,0.01,0.0021860000000000004,-2.28145,94.14,34.92143,2.356719,1323.33,0.010699113742095359,969.0,78.0,spectral_dominant_factor,48,2.1865937744230046,170.97830736947472,78.19390568538148,3,0.9751908384460615,False,-2,no
2026-05-05T21:30:31.242977+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.21978,0.31,-0.09022,-12.52204,868.757,107.444854,0.665923,742.53,0.5423839624480261,0.0,594.0,spectral_dominant_factor,48,2.1865937744230046,77.76271608975225,35.56340322530744,3,0.9547462319043793,False,-62,no
2026-05-05T21:30:31.244987+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.78022,0.71,0.07022000000000006,3.52204,868.757,107.444854,0.665923,40.0,0.5423839624480261,0.0,594.0,spectral_dominant_factor,48,2.1865937744230046,46.978842071940534,21.484942755010472,3,0.9328521008480247,True,58,no
2026-05-05T21:30:54.394941+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.299471,0.36,-0.060529,-10.052854,845.606,106.030133,0.48241,1001.39,0.6344305365336056,156.0,0.0,spectral_dominant_factor,48,2.1865937744230046,50.15422361227154,22.937147356283024,3,0.9366129506268897,False,-72,no
2026-05-05T21:30:54.396503+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.700529,0.65,0.050528999999999935,1.052854,845.606,106.030133,0.48241,24.97,0.6344305365336056,156.0,0.0,spectral_dominant_factor,48,2.1865937744230046,88.85217072575821,40.634969222485964,3,0.9605683705532235,True,70,no
2026-05-05T21:31:14.761751+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.256147,0.29,-0.033852999999999966,-6.885312,825.239,105.520143,0.579889,1728.42,0.5657979839116777,516.0,16.0,spectral_dominant_factor,48,2.1865937744230046,195.5197705713298,89.41750994554225,3,0.9793991343610874,False,-58,no
2026-05-05T21:31:14.762489+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.743853,0.72,0.023853000000000013,-1.114688,825.239,105.520143,0.579889,10.84,0.5657979839116777,516.0,16.0,spectral_dominant_factor,48,2.1865937744230046,195.4664554214091,89.39312720442942,3,0.9816181718183061,True,56,no
2026-05-05T21:31:35.062008+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.19426,0.26,-0.06574000000000002,-10.074044,804.939,104.194712,0.733435,146.23,0.47323748260292764,828.0,0.0,spectral_dominant_factor,48,2.1865937744230046,195.43473454937543,89.37862022448431,3,0.9814818469243627,False,-52,no
2026-05-05T21:31:35.062008+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.80574,0.75,0.05574000000000001,2.074044,804.939,104.194712,0.733435,200.0,0.47323748260292764,828.0,0.0,spectral_dominant_factor,48,2.1865937744230046,191.77627799402322,87.70548980668752,3,0.9813954384263393,True,50,no
2026-05-05T21:31:47.677253+00:00,KXBTC15M-26MAY051745-45,approved_entry,no,0.861462,0.77,0.09146199999999993,5.646183,792.338,103.356534,0.887172,167.26,0.3993723747635055,422.0,31.0,spectral_dominant_factor,48,2.1865937744230046,191.75329782295285,87.69498023177736,3,0.9810590973158113,True,-10,no
2026-05-05T21:32:19.290277+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.208893,0.28,-0.07110700000000003,-10.610731,760.712,101.585704,0.689467,730.01,0.46869439503642035,47.0,297.0,spectral_dominant_factor,48,2.1865937744230046,191.81310158595682,87.72233042535402,3,0.9789490946850914,False,-56,no
2026-05-05T21:32:19.293638+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.791107,0.73,0.06110700000000002,2.610731,760.712,101.585704,0.689467,40.0,0.46869439503642035,47.0,297.0,spectral_dominant_factor,48,2.1865937744230046,163.53568462564314,74.79015377183936,3,0.9754118502290355,True,54,no
2026-05-05T21:32:46.637721+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.184201,0.27,-0.08579900000000001,-12.079919,733.362,99.737115,0.74927,1550.0,0.4255895168393861,391.0,0.0,spectral_dominant_factor,48,2.1865937744230046,165.677398828605,75.76962889337949,4,0.9859502999922888,False,-54,no
2026-05-05T21:32:46.640279+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.815799,0.74,0.07579900000000006,4.079919,733.362,99.737115,0.74927,135.0,0.4255895168393861,391.0,0.0,spectral_dominant_factor,48,2.1865937744230046,111.29619583419891,50.89934725693052,3,0.9645141477980352,True,52,no
2026-05-05T21:32:54.489104+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.853765,0.8,0.05376499999999995,1.876518,725.514,99.187221,0.875919,1768.47,0.3708946579108287,250.0,15.0,spectral_dominant_factor,48,2.1865937744230046,111.28079959424508,50.89230605881959,3,0.962654376796616,True,40,no
2026-05-05T21:32:54.550010+00:00,KXBTC15M-26MAY051745-45,approved_entry,no,0.86177,0.8,0.06176999999999999,2.676999,725.465,99.180164,0.90628,1763.3,0.3597654028345304,297.0,0.0,spectral_dominant_factor,48,2.1865937744230046,111.31546935053838,50.90816165883951,3,0.9618019280959841,True,-2,no
2026-05-05T21:34:54.625080+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.983217,0.95,0.03321700000000005,0.821688,605.377,88.624797,2.040287,347.27,0.09448471806824767,375.0,781.0,spectral_dominant_factor,48,2.1865937744230046,117.61030214792974,53.78699213527423,3,0.9667475059966212,True,10,no
2026-05-05T21:35:14.635935+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.969227,0.94,0.029227000000000003,0.422748,585.371,86.813269,1.747429,1926.18,0.12197804958432132,406.0,297.0,spectral_dominant_factor,48,2.1865937744230046,138.90194507275237,63.52434855413673,3,0.9722790842094283,True,12,no
2026-05-05T21:35:51.356391+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.968364,0.93,0.038363999999999954,1.336402,548.649,84.052302,1.734039,117.53,0.1158756236147934,125.0,0.0,spectral_dominant_factor,48,2.1865937744230046,141.87338352532586,64.88328339028735,3,0.9700749064826266,True,14,no
2026-05-05T21:36:11.344995+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.971719,0.94,0.03171900000000005,0.671903,528.655,82.624132,1.799837,303.72,0.10469177183210031,110.0,1250.0,spectral_dominant_factor,48,2.1865937744230046,141.90929950132943,64.89970892685646,4,0.9832741463921212,True,12,no
2026-05-05T21:36:34.293457+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.980427,0.95,0.030427000000000093,0.542726,505.708,80.800638,1.969972,26.01,0.08446863539279452,47.0,0.0,spectral_dominant_factor,48,2.1865937744230046,230.17213348103368,105.26515540902022,4,0.9895599922975834,True,10,no
2026-05-05T21:36:54.316382+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.949147,0.91,0.03914699999999993,0.914664,485.686,79.228582,1.44304,80.0,0.13747828689791677,78.0,515.0,spectral_dominant_factor,48,2.1865937744230046,230.17732747557895,105.26753079058676,4,0.9886618949828596,True,18,no
2026-05-05T21:36:54.602836+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.944432,0.9,0.04443200000000003,1.443178,485.397,79.208253,1.401874,40.0,0.1431764471329812,360.0,172.0,spectral_dominant_factor,48,2.1865937744230046,239.3809247733516,109.47663327932008,4,0.9893150063527753,True,20,no
2026-05-05T21:37:58.275904+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.245526,0.21,0.035526,0.052573,421.732,73.663359,0.596633,84.8,0.27767330015361874,31.0,312.0,spectral_dominant_factor,48,2.1865937744230046,225.88914316620293,103.30640551915513,4,0.9877969395748138,False,-42,no
2026-05-05T21:37:58.276289+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.754474,0.8,-0.045526000000000066,-8.052573,421.732,73.663359,0.596633,2653.05,0.27767330015361874,31.0,312.0,spectral_dominant_factor,48,2.1865937744230046,224.3813106444448,102.61682497639701,4,0.9874188245318816,True,40,no
2026-05-05T21:38:01.278334+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.863317,0.83,0.03331700000000004,0.331665,418.728,73.510032,0.89668,60.0,0.20453525777006024,46.0,0.0,spectral_dominant_factor,48,2.1865937744230046,103.57117731245296,47.3664466276015,4,0.9775401089931496,True,34,no
2026-05-05T21:38:20.926924+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.145806,0.18,-0.034194,-6.91944,399.073,71.712292,0.872235,1433.62,0.199614310971143,688.0,0.0,spectral_dominant_factor,48,2.1865937744230046,103.81821289256528,47.479423982152646,4,0.9788063561954564,False,-36,no
2026-05-05T21:38:20.962090+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.840641,0.84,0.0006410000000000027,-2.935866,399.039,71.712599,0.818197,2160.82,0.21068976427371267,719.0,16.0,spectral_dominant_factor,48,2.1865937744230046,227.84728734343886,104.20192813526275,4,0.9895849730324704,True,32,no
2026-05-05T21:38:25.771479+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.854723,0.83,0.02472300000000005,-0.527674,394.229,71.275682,0.877649,86.0,0.19612650682811172,546.0,0.0,spectral_dominant_factor,48,2.1865937744230046,227.6463918643337,104.11005214007102,3,0.9804944850785052,True,34,no
2026-05-05T21:38:42.564208+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.152183,0.18,-0.02781699999999998,-6.281739,377.436,69.744552,0.83942,114.25,0.1950990796711876,328.0,0.0,spectral_dominant_factor,48,2.1865937744230046,227.66432882471418,104.11825529174477,3,0.9799067664034522,False,-36,no
2026-05-05T21:38:42.566219+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.847817,0.83,0.017817000000000083,-1.218261,377.436,69.744552,0.83942,66.0,0.1950990796711876,328.0,0.0,spectral_dominant_factor,48,2.1865937744230046,139.43732559875252,63.76919537125594,3,0.969900112400215,True,34,no
2026-05-05T21:39:02.589095+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.265398,0.23,0.03539800000000001,0.039845,357.411,67.899395,0.53918,1631.0,0.24955467407161366,359.0,1234.0,spectral_dominant_factor,48,2.1865937744230046,139.44956741594405,63.774793949892135,3,0.9680435145474161,False,-46,no
2026-05-05T21:39:02.589095+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.734602,0.78,-0.04539800000000005,-8.039845,357.411,67.899395,0.53918,69.74,0.24955467407161366,359.0,1234.0,spectral_dominant_factor,48,2.1865937744230046,224.91305147571333,102.86000724348676,3,0.9779725594361259,True,44,no
2026-05-05T21:39:10.116911+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.859966,0.85,0.00996600000000003,-2.003389,349.89,67.140657,0.880167,10.0,0.17361147461320806,875.0,0.0,spectral_dominant_factor,48,2.1865937744230046,316.0446859001862,144.5374488837478,3,0.9842952140482292,True,30,no
2026-05-05T21:39:22.596426+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.156743,0.16,-0.00325700000000001,-3.325725,337.41,65.936088,0.827165,55.82,0.1765418616249826,344.0,719.0,spectral_dominant_factor,48,2.1865937744230046,316.12020838590774,144.57198775722532,3,0.984170393195229,False,-32,no
2026-05-05T21:39:22.598166+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.843257,0.85,-0.0067429999999999435,-3.674275,337.41,65.936088,0.827165,1642.0,0.1765418616249826,344.0,735.0,spectral_dominant_factor,48,2.1865937744230046,334.6063933867108,153.02631759985061,4,0.9903700830131252,True,30,no
2026-05-05T21:39:34.126975+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.868807,0.83,0.038807000000000036,0.880719,325.878,64.79578,0.913408,10.0,0.1564101507048841,875.0,16.0,spectral_dominant_factor,48,2.1865937744230046,259.0787852957648,118.48510149725007,4,0.9875619722485853,True,34,no
2026-05-05T21:39:42.617041+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.111112,0.11,0.0011120000000000019,-2.888811,317.383,63.941193,1.01523,1051.13,0.1375759510869737,390.0,1062.0,spectral_dominant_factor,48,2.1865937744230046,253.11325224837475,115.75687043889344,4,0.9875060748000349,False,-22,no
2026-05-05T21:39:43.598907+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.903148,0.91,-0.00685200000000008,-3.685155,316.404,63.838486,1.096596,1015.0,0.12642609240605668,375.0,391.0,spectral_dominant_factor,48,2.1865937744230046,317.52748129163894,145.2155791376602,4,0.9898077803030093,True,18,no
2026-05-05T21:40:02.616774+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.050872,0.04,0.010872,-1.41283,297.383,61.913089,1.48345,242.0,0.08073561128366047,390.0,47.0,spectral_dominant_factor,48,2.1865937744230046,305.31584294576004,139.6308022629061,4,0.9897647965230199,False,-8,no
2026-05-05T21:40:03.594242+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.929467,0.93,-0.0005330000000000057,-2.553291,296.406,61.854251,1.301366,67.0,0.0966085847845278,360.0,204.0,spectral_dominant_factor,48,2.1865937744230046,305.073303139716,139.51988097113207,4,0.9900197454565633,True,14,no
2026-05-05T21:40:19.620892+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.916726,0.9,0.01672600000000002,-1.327354,280.381,60.165325,1.195124,40.0,0.10163973968283804,375.0,31.0,spectral_dominant_factor,48,2.1865937744230046,306.8799433087995,140.34611590796217,4,0.9895495754508152,True,20,no
2026-05-05T21:40:23.564235+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.089162,0.11,-0.020837999999999995,-5.08376,276.44,59.743997,1.134926,102.01,0.10643423983371716,328.0,0.0,spectral_dominant_factor,48,2.1865937744230046,307.19584145849575,140.49058634110406,4,0.9893646260958732,False,-22,no
2026-05-05T21:40:23.668762+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.912888,0.91,0.0028880000000000017,-2.711157,276.331,59.731221,1.158774,100.0,0.10388331219629512,437.0,47.0,spectral_dominant_factor,48,2.1865937744230046,307.5945876377641,140.67294585567535,4,0.9890294476259925,True,18,no
2026-05-05T21:40:43.574369+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.021173,0.02,0.0011730000000000004,-2.382669,256.428,57.508651,1.973877,437.78,0.042643295425884985,328.0,484.0,spectral_dominant_factor,48,2.1865937744230046,141.18330068682246,64.5676862059473,4,0.9774859427220507,False,-4,no
2026-05-05T21:40:43.659911+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.97883,0.98,-0.0011700000000000044,-2.616984,256.343,57.49909,1.974205,74.0,0.04261515872705145,422.0,578.0,spectral_dominant_factor,48,2.1865937744230046,82.8224397100401,37.87737835844482,4,0.9649861118796953,True,4,no
2026-05-05T21:41:04.451140+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.012361,0.02,-0.007639,-3.263875,235.552,55.543526,2.323223,3110.51,0.027835091946786465,203.0,0.0,spectral_dominant_factor,48,2.1865937744230046,86.47267700864785,39.546749844500106,4,0.967380051655878,False,-4,no
2026-05-05T21:41:32.967512+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.033334,0.02,0.013334000000000002,-1.166633,207.038,52.097812,1.739133,630.11,0.04389624752760112,719.0,31.0,spectral_dominant_factor,48,2.1865937744230046,86.45519039114065,39.53875264917661,4,0.9694448811964684,False,-4,no
2026-05-05T21:41:32.967512+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.966666,0.99,-0.023333999999999966,-4.833367,207.038,52.097812,1.739133,6746.63,0.04389624752760112,719.0,31.0,spectral_dominant_factor,48,2.1865937744230046,86.09643283722926,39.37468122534478,4,0.9668082174487579,True,2,no
2026-05-05T21:41:54.241033+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.017819,0.02,-0.002180999999999999,-2.718092,185.767,49.341416,2.09084,3521.33,0.027703482324606753,282.0,454.0,spectral_dominant_factor,48,2.1865937744230046,86.35642924267157,39.49358598419095,4,0.9690741334671216,False,-4,no
2026-05-05T21:41:54.244634+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.982181,0.99,-0.00781900000000002,-3.281908,185.767,49.341416,2.09084,1021.0,0.027703482324606753,282.0,469.0,spectral_dominant_factor,48,2.1865937744230046,86.27885101041116,39.458106951383,4,0.9677901415199492,True,2,no
2026-05-05T21:42:22.376720+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.0122,0.01,0.0022000000000000006,-2.279998,157.627,45.19869,2.345311,8874.72,0.018124426461249118,125.0,0.0,spectral_dominant_factor,48,2.1865937744230046,84.10027821393416,38.46177520382195,5,0.9770450901634427,False,-2,no
2026-05-05T21:42:22.379703+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.9878,0.99,-0.0021999999999999797,-2.720002,157.627,45.19869,2.345311,1153.0,0.018124426461249118,125.0,16.0,spectral_dominant_factor,48,2.1865937744230046,84.49139703245189,38.640646479818756,5,0.9789929992989506,True,2,no
2026-05-05T21:42:42.388475+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.016091,0.01,0.006091000000000001,-1.890868,137.612,42.239538,2.152249,446.18,0.019196241001027493,156.0,1469.0,spectral_dominant_factor,48,2.1865937744230046,83.2321183110871,38.06473762281258,5,0.9789677274954073,False,-2,no
2026-05-05T21:42:42.392710+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.983909,0.99,-0.0060909999999999576,-3.109132,137.612,42.239538,2.152249,10.0,0.019196241001027493,156.0,1484.0,spectral_dominant_factor,48,2.1865937744230046,102.06686468951557,46.678475848331196,5,0.9802604867672754,True,2,no
2026-05-05T21:43:02.949331+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,yes,0.007266,0.01,-0.0027340000000000003,-2.773431,117.051,38.843785,2.603763,8547.22,0.010365444915042106,703.0,0.0,spectral_dominant_factor,48,2.1865937744230046,73.25591039911284,33.5022953307564,5,0.9791797422358312,False,-2,no
2026-05-05T21:43:02.954649+00:00,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.992734,0.99,0.002734000000000014,-2.226569,117.051,38.843785,2.603763,10.0,0.010365444915042106,703.0,0.0,spectral_dominant_factor,48,2.1865937744230046,72.80335187204591,33.29532569041415,5,0.9824291346054289,True,2,no
