dataset,candidate,label,guard,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,score_edge_m5__skip_follow_after_alternation,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_follow_after_alternation,skip_follow_after_alternation,328,281,210,71,0.7473309608540926,0.8567073170731707,0.6934215728845607,67.0,69.40925266903915,73.0,2,0,711.389,534.0,19504.0,20038.0,1496.0,962.0,0.07670221493027071,0.048008783311707756,3.4234875444839856,2.932926829268293,0.7130960854092526,0.03423487544483994,196,171,131,40,0.7660818713450293,0.8724489795918368,0.6972166571416826,67.0,69.53801169590643,73.0,0,0,712.457,321.0,11891.0,12212.0,1209.0,888.0,0.10167353460600455,0.07271536193907632,5.192982456140351,4.530612244897959,0.7141520467836258,0.05192982456140349,66,52,41,11,0.7884615384615384,0.7878787878787878,0.6596789537149543,68.0,69.6923076923077,73.0,0,0,695.504,99.0,3624.0,3723.0,476.0,377.0,0.13134657836644592,0.10126242277733011,7.25,5.712121212121212,0.7159615384615385,0.0724999999999999,66,58,38,20,0.6551724137931034,0.8787878787878788,0.5266777656614042,68.0,68.77586206896552,71.0,2,0,715.856,114.0,3989.0,4103.0,-189.0,-303.0,-0.047380295813487086,-0.07384840360711674,-5.224137931034483,-4.590909090909091,0.7074137931034483,-0.05224137931034489,False,False,False
current,score_edge_m5__skip_fade_after_alternation,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_fade_after_alternation,skip_fade_after_alternation,328,281,207,74,0.7366548042704626,0.8567073170731707,0.6822142505731414,67.0,69.6049822064057,73.0,3,0,710.591,535.0,19559.0,20094.0,1141.0,606.0,0.058336315762564546,0.030158256195879366,2.1565836298932384,1.8475609756097562,0.7150889679715302,0.021565836298932384,196,165,128,37,0.7757575757575758,0.8418367346938775,0.7062599460907409,67.0,70.03636363636363,73.0,0,0,712.457,309.0,11556.0,11865.0,1244.0,935.0,0.1076497057805469,0.07880320269700801,5.666666666666667,4.770408163265306,0.719090909090909,0.056666666666666754,66,54,36,18,0.6666666666666666,0.8181818181818182,0.5336096360112936,66.5,68.31481481481481,71.0,0,0,703.38,106.0,3689.0,3795.0,-89.0,-195.0,-0.024125779343995662,-0.05138339920948617,-3.611111111111111,-2.9545454545454546,0.7027777777777778,-0.036111111111111205,66,62,43,19,0.6935483870967742,0.9393939393939394,0.5703278379461328,68.0,69.58064516129032,71.75,3,0,710.5925,120.0,4314.0,4434.0,-14.0,-134.0,-0.003245248029670839,-0.030221019395579612,-2.161290322580645,-2.0303030303030303,0.7151612903225806,-0.021612903225806335,True,False,False
v21,book_margin,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=none,none,221,219,156,63,0.7123287671232876,0.9909502262443439,0.6491214398502179,66.0,67.32420091324201,70.5,0,0,779.813589,431.0,14744.0,15175.0,856.0,425.0,0.05805751492132393,0.02800658978583196,1.9406392694063928,1.9230769230769231,0.6929223744292238,0.019406392694063856,132,131,90,41,0.6870229007633588,0.9924242424242424,0.6032467934308663,66.0,67.33587786259542,71.0,0,0,779.94713,259.0,8821.0,9080.0,179.0,-80.0,0.020292483845369007,-0.00881057268722467,-0.6106870229007634,-0.6060606060606061,0.6931297709923665,-0.006106870229007688,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True
v21,book_margin__only_follow_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=only_follow_prev1,only_follow_prev1,221,149,102,47,0.6845637583892618,0.6742081447963801,0.6061091754180948,66.0,68.16778523489933,71.0,0,0,779.057066,290.0,10157.0,10447.0,43.0,-247.0,0.004233533523678251,-0.023643151143869053,-1.657718120805369,-1.1176470588235294,0.7011409395973155,-0.016577181208053737,132,90,58,32,0.6444444444444445,0.6818181818181818,0.5415017311001209,66.0,67.68888888888888,70.75,0,0,779.2605065,177.0,6092.0,6269.0,-292.0,-469.0,-0.0479317137229153,-0.07481256978784495,-5.211111111111111,-3.553030303030303,0.6965555555555556,-0.05211111111111111,44,34,26,8,0.7647058823529411,0.7727272727272727,0.600038620774636,66.0,69.58823529411765,73.5,0,0,749.384797,64.0,2366.0,2430.0,234.0,170.0,0.0989010989010989,0.06995884773662552,5.0,3.8636363636363638,0.7147058823529413,0.04999999999999982,45,25,18,7,0.72,0.5555555555555556,0.5242339480963842,67.0,67.96,71.0,0,0,599.92687,49.0,1699.0,1748.0,101.0,52.0,0.0594467333725721,0.029748283752860413,2.08,1.1555555555555554,0.6992,0.02079999999999993,False,False,True
v21,book_margin__only_fade_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=only_fade_prev1,only_fade_prev1,221,155,105,50,0.6774193548387096,0.7013574660633484,0.6003054861223337,67.0,68.43870967741935,72.0,0,0,719.857003,302.0,10608.0,10910.0,-108.0,-410.0,-0.010180995475113122,-0.03758020164986251,-2.6451612903225805,-1.8552036199095023,0.7038709677419355,-0.02645161290322584,132,94,65,29,0.6914893617021277,0.7121212121212122,0.592143129006893,67.5,68.63829787234043,72.0,0,0,719.7658605,185.0,6452.0,6637.0,48.0,-137.0,0.007439553626782393,-0.020641856260358596,-1.4574468085106382,-1.0378787878787878,0.7060638297872339,-0.014574468085106207,44,30,17,13,0.5666666666666667,0.6818181818181818,0.3919730700081361,64.5,66.3,67.0,0,0,689.442697,58.0,1989.0,2047.0,-289.0,-347.0,-0.1452991452991453,-0.1695163654127992,-11.566666666666666,-7.886363636363637,0.6823333333333333,-0.1156666666666667,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,67.0,69.90322580645162,74.0,0,0,779.511079,59.0,2167.0,2226.0,133.0,74.0,0.06137517305029996,0.03324348607367475,2.3870967741935485,1.6444444444444444,0.7180645161290322,0.023870967741935534,False,False,False
v21,book_margin__skip_follow_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_prev1,skip_follow_prev1,221,156,106,50,0.6794871794871795,0.7058823529411765,0.6026987284896591,67.0,68.58974358974359,72.0,0,0,719.8478025,303.0,10700.0,11003.0,-100.0,-403.0,-0.009345794392523364,-0.036626374625102244,-2.5833333333333335,-1.8235294117647058,0.7053205128205128,-0.025833333333333264,132,95,66,29,0.6947368421052632,0.7196969696969697,0.5960660393008851,68.0,68.88421052631578,72.0,0,0,719.693119,186.0,6544.0,6730.0,56.0,-130.0,0.008557457212713936,-0.019316493313521546,-1.368421052631579,-0.9848484848484849,0.7084210526315787,-0.013684210526315521,44,30,17,13,0.5666666666666667,0.6818181818181818,0.3919730700081361,64.5,66.3,67.0,0,0,689.442697,58.0,1989.0,2047.0,-289.0,-347.0,-0.1452991452991453,-0.1695163654127992,-11.566666666666666,-7.886363636363637,0.6823333333333333,-0.1156666666666667,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,67.0,69.90322580645162,74.0,0,0,779.511079,59.0,2167.0,2226.0,133.0,74.0,0.06137517305029996,0.03324348607367475,2.3870967741935485,1.6444444444444444,0.7180645161290322,0.023870967741935534,False,False,False
v21,book_margin__skip_fade_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_prev1,skip_fade_prev1,221,150,103,47,0.6866666666666666,0.6787330316742082,0.6085602497894558,66.0,68.32666666666667,71.0,0,0,749.4988324999999,291.0,10249.0,10540.0,51.0,-240.0,0.00497609522880281,-0.022770398481973434,-1.6,-1.085972850678733,0.7026666666666667,-0.016000000000000014,132,91,59,32,0.6483516483516484,0.6893939393939394,0.546058408875116,66.0,67.95604395604396,71.0,0,0,779.243106,178.0,6184.0,6362.0,-284.0,-462.0,-0.04592496765847348,-0.0726186733731531,-5.076923076923077,-3.5,0.6991208791208792,-0.05076923076923079,44,34,26,8,0.7647058823529411,0.7727272727272727,0.600038620774636,66.0,69.58823529411765,73.5,0,0,749.384797,64.0,2366.0,2430.0,234.0,170.0,0.0989010989010989,0.06995884773662552,5.0,3.8636363636363638,0.7147058823529413,0.04999999999999982,45,25,18,7,0.72,0.5555555555555556,0.5242339480963842,67.0,67.96,71.0,0,0,599.92687,49.0,1699.0,1748.0,101.0,52.0,0.0594467333725721,0.029748283752860413,2.08,1.1555555555555554,0.6992,0.02079999999999993,False,False,True
v21,book_margin__skip_follow_2streak,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_2streak,skip_follow_2streak,221,187,126,61,0.6737967914438503,0.8461538461538461,0.6036913813439719,66.0,67.81283422459893,71.0,0,0,779.364427,366.0,12681.0,13047.0,-81.0,-447.0,-0.0063875088715401,-0.03426074959760864,-2.390374331550802,-2.02262443438914,0.6977005347593583,-0.02390374331550804,132,111,72,39,0.6486486486486487,0.8409090909090909,0.5562227910850617,66.0,68.23423423423424,72.0,0,0,779.458061,218.0,7574.0,7792.0,-374.0,-592.0,-0.04937945603379984,-0.07597535934291581,-5.333333333333333,-4.484848484848484,0.7019819819819819,-0.05333333333333323,44,36,23,13,0.6388888888888888,0.8181818181818182,0.47575075485558044,64.0,65.16666666666667,66.25,0,0,749.552749,71.0,2346.0,2417.0,-46.0,-117.0,-0.0196078431372549,-0.04840711625982623,-3.25,-2.659090909090909,0.6713888888888889,-0.032500000000000084,45,40,31,9,0.775,0.8888888888888888,0.6249690325768998,67.0,69.025,71.25,0,0,779.378346,77.0,2761.0,2838.0,339.0,262.0,0.12278160086925027,0.0923185341789993,6.55,5.822222222222222,0.7095,0.0655,True,False,False
v21,book_margin__skip_fade_2streak,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_2streak,skip_fade_2streak,221,185,123,62,0.6648648648648648,0.8371040723981901,0.5941027066954848,66.0,67.56216216216217,71.0,0,0,779.475375,366.0,12499.0,12865.0,-199.0,-565.0,-0.015921273701896152,-0.04391760590750097,-3.054054054054054,-2.5565610859728505,0.6954054054054054,-0.03054054054054056,132,113,70,43,0.6194690265486725,0.8560606060606061,0.527418793342239,66.0,67.23893805309734,70.0,0,0,779.812795,225.0,7598.0,7823.0,-598.0,-823.0,-0.07870492234798632,-0.10520260769525758,-7.283185840707965,-6.234848484848484,0.6923008849557521,-0.07283185840707962,44,36,26,10,0.7222222222222222,0.8181818181818182,0.5600751000260289,65.0,67.13888888888889,67.75,0,0,779.3701530000001,70.0,2417.0,2487.0,183.0,113.0,0.07571369466280513,0.045436268596702856,3.138888888888889,2.5681818181818183,0.6908333333333334,0.0313888888888888,45,36,27,9,0.75,0.8,0.5892954623327165,67.5,69.0,72.0,0,0,779.11179,71.0,2484.0,2555.0,216.0,145.0,0.08695652173913043,0.05675146771037182,4.027777777777778,3.2222222222222223,0.7097222222222221,0.04027777777777786,True,False,True
v21,book_margin__skip_follow_3streak,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_3streak,skip_follow_3streak,221,204,141,63,0.6911764705882353,0.9230769230769231,0.6247332998511074,66.0,67.70098039215686,71.0,0,0,779.684297,400.0,13811.0,14211.0,289.0,-111.0,0.02092534935920643,-0.007810850749419463,-0.5441176470588235,-0.502262443438914,0.6966176470588236,-0.005441176470588283,132,123,83,40,0.6747967479674797,0.9318181818181818,0.5878080039827918,66.0,67.91869918699187,71.0,0,0,779.812795,242.0,8354.0,8596.0,-54.0,-296.0,-0.006463969355997127,-0.034434620753839,-2.4065040650406506,-2.242424242424242,0.6988617886178863,-0.0240650406504066,44,39,26,13,0.6666666666666666,0.8863636363636364,0.50977394399346,65.0,65.71794871794872,67.0,0,0,779.717922,77.0,2563.0,2640.0,37.0,-40.0,0.01443620756925478,-0.015151515151515152,-1.0256410256410255,-0.9090909090909091,0.6769230769230768,-0.01025641025641022,45,42,32,10,0.7619047619047619,0.9333333333333333,0.6147245613168169,67.5,68.9047619047619,71.75,0,0,779.4613555000001,81.0,2894.0,2975.0,306.0,225.0,0.10573600552868002,0.07563025210084033,5.357142857142857,5.0,0.7083333333333333,0.0535714285714286,True,False,False
v21,book_margin__skip_fade_3streak,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_3streak,skip_fade_3streak,221,205,140,65,0.6829268292682927,0.9276018099547512,0.6163611957941513,66.0,67.56585365853658,71.0,0,0,779.650672,403.0,13851.0,14254.0,149.0,-254.0,0.010757346039997112,-0.017819559421916657,-1.2390243902439024,-1.1493212669683257,0.6953170731707317,-0.012390243902438924,132,124,82,42,0.6612903225806451,0.9393939393939394,0.5742614065878932,66.0,67.34677419354838,70.0,0,0,779.8176785,245.0,8351.0,8596.0,-151.0,-396.0,-0.018081666866243563,-0.0460679385760819,-3.193548387096774,-3.0,0.6932258064516128,-0.031935483870967674,44,39,28,11,0.717948717948718,0.8863636363636364,0.5622468051697918,65.0,66.2051282051282,67.0,0,0,779.704471,77.0,2582.0,2659.0,218.0,141.0,0.0844306738962045,0.05302745393004889,3.6153846153846154,3.2045454545454546,0.6817948717948717,0.0361538461538462,45,42,30,12,0.7142857142857143,0.9333333333333333,0.5643279073180463,68.0,69.47619047619048,72.0,0,0,779.202374,81.0,2918.0,2999.0,82.0,1.0,0.02810143934201508,0.00033344448149383126,0.023809523809523808,0.022222222222222223,0.714047619047619,0.00023809523809525945,True,False,True
v21,book_margin__skip_follow_after_flip,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_after_flip,skip_follow_after_flip,221,188,136,52,0.723404255319149,0.8506787330316742,0.6554748770045098,66.0,67.88829787234043,71.0,0,0,779.7941755,368.0,12763.0,13131.0,837.0,469.0,0.06558019274465252,0.035717005559363336,2.49468085106383,2.1221719457013575,0.6984574468085109,0.02494680851063813,132,115,84,31,0.7304347826086957,0.8712121212121212,0.6428605220737366,66.0,67.74782608695652,71.0,0,0,779.913161,227.0,7791.0,8018.0,609.0,382.0,0.07816711590296496,0.047642803691693686,3.3217391304347825,2.893939393939394,0.6972173913043478,0.033217391304347865,44,38,26,12,0.6842105263157895,0.8636363636363636,0.5254424010939046,65.0,66.94736842105263,67.0,0,0,779.656871,74.0,2544.0,2618.0,56.0,-18.0,0.0220125786163522,-0.006875477463712758,-0.47368421052631576,-0.4090909090909091,0.6889473684210526,-0.00473684210526315,45,35,26,9,0.7428571428571429,0.7777777777777778,0.5793069315616083,67.0,69.37142857142857,72.5,0,0,779.511079,67.0,2428.0,2495.0,172.0,105.0,0.07084019769357495,0.04208416833667335,3.0,2.3333333333333335,0.7128571428571429,0.030000000000000027,False,False,False
v21,book_margin__skip_fade_after_flip,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_after_flip,skip_fade_after_flip,221,185,137,48,0.7405405405405405,0.8371040723981901,0.6729377073531784,65.0,67.90810810810811,71.0,0,0,779.457895,358.0,12563.0,12921.0,1137.0,779.0,0.09050386054286397,0.06028945128086061,4.210810810810811,3.524886877828054,0.6984324324324324,0.042108108108108167,132,110,80,30,0.7272727272727273,0.8333333333333334,0.6374341513147903,65.0,67.96363636363637,71.0,0,0,779.7485535000001,214.0,7476.0,7690.0,524.0,310.0,0.07009095773140717,0.04031209362808843,2.8181818181818183,2.3484848484848486,0.6990909090909093,0.028181818181817975,44,42,32,10,0.7619047619047619,0.9545454545454546,0.6147245613168169,65.0,67.85714285714286,70.5,0,0,779.3218830000001,81.0,2850.0,2931.0,350.0,269.0,0.12280701754385964,0.09177755032412147,6.404761904761905,6.113636363636363,0.6978571428571428,0.06404761904761902,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,67.78787878787878,70.0,0,0,779.144798,63.0,2237.0,2300.0,263.0,200.0,0.11756817165847117,0.08695652173913043,6.0606060606060606,4.444444444444445,0.6969696969696969,0.06060606060606066,False,True,True
v21,book_margin__skip_follow_after_alternation,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_after_alternation,skip_follow_after_alternation,221,206,146,60,0.7087378640776699,0.9321266968325792,0.6433245500680965,66.0,67.63106796116504,71.0,0,0,779.7635225,404.0,13932.0,14336.0,668.0,264.0,0.04794717197817973,0.018415178571428572,1.2815533980582525,1.1945701357466063,0.6959223300970875,0.012815533980582439,132,124,86,38,0.6935483870967742,0.9393939393939394,0.6076055795838681,66.0,67.64516129032258,71.0,0,0,779.9231935,245.0,8388.0,8633.0,212.0,-33.0,0.025274201239866477,-0.0038225414108652845,-0.2661290322580645,-0.25,0.6962096774193548,-0.002661290322580556,44,42,29,13,0.6904761904761905,0.9545454545454546,0.5397400606391092,64.5,66.38095238095238,67.0,0,0,779.656871,82.0,2788.0,2870.0,112.0,30.0,0.040172166427546625,0.010452961672473868,0.7142857142857143,0.6818181818181818,0.6833333333333333,0.0071428571428571175,45,40,31,9,0.775,0.8888888888888888,0.6249690325768998,67.0,68.9,72.25,0,0,779.4613555000001,77.0,2756.0,2833.0,344.0,267.0,0.12481857764876633,0.09424638192728556,6.675,5.933333333333334,0.7082499999999999,0.06675000000000009,True,False,True
v21,book_margin__skip_fade_after_alternation,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_after_alternation,skip_fade_after_alternation,221,205,149,56,0.7268292682926829,0.9276018099547512,0.6620802380423516,66.0,67.59512195121951,70.0,0,0,779.704471,402.0,13857.0,14259.0,1043.0,641.0,0.07526881720430108,0.04495406409986675,3.126829268292683,2.9004524886877827,0.6955609756097562,0.031268292682926746,132,122,85,37,0.6967213114754098,0.9242424242424242,0.6101788071372826,66.0,67.86065573770492,71.0,0,0,779.897516,240.0,8279.0,8519.0,221.0,-19.0,0.026694045174537988,-0.0022303087216809484,-0.1557377049180328,-0.14393939393939395,0.6982786885245903,-0.001557377049180464,44,43,32,11,0.7441860465116279,0.9772727272727273,0.5976159650115332,64.0,66.16279069767442,67.0,0,0,779.704471,85.0,2845.0,2930.0,355.0,270.0,0.12478031634446397,0.09215017064846416,6.27906976744186,6.136363636363637,0.6813953488372094,0.06279069767441847,45,40,32,8,0.8,0.8888888888888888,0.6524269365360051,67.0,68.325,71.0,0,0,779.167511,77.0,2733.0,2810.0,467.0,390.0,0.1708744968898646,0.1387900355871886,9.75,8.666666666666666,0.7025,0.09750000000000003,True,False,True
v21,book_edge_m5,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=none,none,221,219,156,63,0.7123287671232876,0.9909502262443439,0.6491214398502179,66.0,67.32420091324201,70.5,0,0,779.813589,431.0,14744.0,15175.0,856.0,425.0,0.05805751492132393,0.02800658978583196,1.9406392694063928,1.9230769230769231,0.6929223744292238,0.019406392694063856,132,131,90,41,0.6870229007633588,0.9924242424242424,0.6032467934308663,66.0,67.33587786259542,71.0,0,0,779.94713,259.0,8821.0,9080.0,179.0,-80.0,0.020292483845369007,-0.00881057268722467,-0.6106870229007634,-0.6060606060606061,0.6931297709923665,-0.006106870229007688,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True
v21,book_edge_m5__only_follow_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=only_follow_prev1,only_follow_prev1,221,149,102,47,0.6845637583892618,0.6742081447963801,0.6061091754180948,66.0,68.16778523489933,71.0,0,0,779.057066,290.0,10157.0,10447.0,43.0,-247.0,0.004233533523678251,-0.023643151143869053,-1.657718120805369,-1.1176470588235294,0.7011409395973155,-0.016577181208053737,132,90,58,32,0.6444444444444445,0.6818181818181818,0.5415017311001209,66.0,67.68888888888888,70.75,0,0,779.2605065,177.0,6092.0,6269.0,-292.0,-469.0,-0.0479317137229153,-0.07481256978784495,-5.211111111111111,-3.553030303030303,0.6965555555555556,-0.05211111111111111,44,34,26,8,0.7647058823529411,0.7727272727272727,0.600038620774636,66.0,69.58823529411765,73.5,0,0,749.384797,64.0,2366.0,2430.0,234.0,170.0,0.0989010989010989,0.06995884773662552,5.0,3.8636363636363638,0.7147058823529413,0.04999999999999982,45,25,18,7,0.72,0.5555555555555556,0.5242339480963842,67.0,67.96,71.0,0,0,599.92687,49.0,1699.0,1748.0,101.0,52.0,0.0594467333725721,0.029748283752860413,2.08,1.1555555555555554,0.6992,0.02079999999999993,False,False,True
v21,book_edge_m5__only_fade_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=only_fade_prev1,only_fade_prev1,221,155,105,50,0.6774193548387096,0.7013574660633484,0.6003054861223337,67.0,68.43870967741935,72.0,0,0,719.857003,302.0,10608.0,10910.0,-108.0,-410.0,-0.010180995475113122,-0.03758020164986251,-2.6451612903225805,-1.8552036199095023,0.7038709677419355,-0.02645161290322584,132,94,65,29,0.6914893617021277,0.7121212121212122,0.592143129006893,67.5,68.63829787234043,72.0,0,0,719.7658605,185.0,6452.0,6637.0,48.0,-137.0,0.007439553626782393,-0.020641856260358596,-1.4574468085106382,-1.0378787878787878,0.7060638297872339,-0.014574468085106207,44,30,17,13,0.5666666666666667,0.6818181818181818,0.3919730700081361,64.5,66.3,67.0,0,0,689.442697,58.0,1989.0,2047.0,-289.0,-347.0,-0.1452991452991453,-0.1695163654127992,-11.566666666666666,-7.886363636363637,0.6823333333333333,-0.1156666666666667,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,67.0,69.90322580645162,74.0,0,0,779.511079,59.0,2167.0,2226.0,133.0,74.0,0.06137517305029996,0.03324348607367475,2.3870967741935485,1.6444444444444444,0.7180645161290322,0.023870967741935534,False,False,False
v21,book_edge_m5__skip_follow_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_follow_prev1,skip_follow_prev1,221,156,106,50,0.6794871794871795,0.7058823529411765,0.6026987284896591,67.0,68.58974358974359,72.0,0,0,719.8478025,303.0,10700.0,11003.0,-100.0,-403.0,-0.009345794392523364,-0.036626374625102244,-2.5833333333333335,-1.8235294117647058,0.7053205128205128,-0.025833333333333264,132,95,66,29,0.6947368421052632,0.7196969696969697,0.5960660393008851,68.0,68.88421052631578,72.0,0,0,719.693119,186.0,6544.0,6730.0,56.0,-130.0,0.008557457212713936,-0.019316493313521546,-1.368421052631579,-0.9848484848484849,0.7084210526315787,-0.013684210526315521,44,30,17,13,0.5666666666666667,0.6818181818181818,0.3919730700081361,64.5,66.3,67.0,0,0,689.442697,58.0,1989.0,2047.0,-289.0,-347.0,-0.1452991452991453,-0.1695163654127992,-11.566666666666666,-7.886363636363637,0.6823333333333333,-0.1156666666666667,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,67.0,69.90322580645162,74.0,0,0,779.511079,59.0,2167.0,2226.0,133.0,74.0,0.06137517305029996,0.03324348607367475,2.3870967741935485,1.6444444444444444,0.7180645161290322,0.023870967741935534,False,False,False
v21,book_edge_m5__skip_fade_prev1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; prev_guard=skip_fade_prev1,skip_fade_prev1,221,150,103,47,0.6866666666666666,0.6787330316742082,0.6085602497894558,66.0,68.32666666666667,71.0,0,0,749.4988324999999,291.0,10249.0,10540.0,51.0,-240.0,0.00497609522880281,-0.022770398481973434,-1.6,-1.085972850678733,0.7026666666666667,-0.016000000000000014,132,91,59,32,0.6483516483516484,0.6893939393939394,0.546058408875116,66.0,67.95604395604396,71.0,0,0,779.243106,178.0,6184.0,6362.0,-284.0,-462.0,-0.04592496765847348,-0.0726186733731531,-5.076923076923077,-3.5,0.6991208791208792,-0.05076923076923079,44,34,26,8,0.7647058823529411,0.7727272727272727,0.600038620774636,66.0,69.58823529411765,73.5,0,0,749.384797,64.0,2366.0,2430.0,234.0,170.0,0.0989010989010989,0.06995884773662552,5.0,3.8636363636363638,0.7147058823529413,0.04999999999999982,45,25,18,7,0.72,0.5555555555555556,0.5242339480963842,67.0,67.96,71.0,0,0,599.92687,49.0,1699.0,1748.0,101.0,52.0,0.0594467333725721,0.029748283752860413,2.08,1.1555555555555554,0.6992,0.02079999999999993,False,False,True
