entry_dt,market,side,market_result,win,qty,ask_cents,strike,seconds_to_close,btc_close,v28_p_side,v28_edge_cents,v28_fair_side_cents,v28_abs_d_sigma,v28_sigma_t_dollars,history_bars
2026-03-28T01:36:07+00:00,KXBTC15M-26MAR272145-45,no,no,True,10,90.0,66172.429999,533.0,66142.53,0.22449825923254263,-70.25017407674574,22.449825923254263,0.5754215253940556,144.34635712163322,6027
2026-03-28T02:17:12+00:00,KXBTC15M-26MAR272230-30,no,no,True,10,90.0,66185.97,768.0,66184.8,0.6262091195613682,-30.079088043863184,62.620911956136815,0.2886339628311456,150.50203923997418,6069
2026-03-28T02:37:51+00:00,KXBTC15M-26MAR272245-45,no,no,True,10,90.0,66008.95,429.0,65984.21,0.03214628194310931,-89.48537180568907,3.214628194310931,1.5182861475308935,115.82138208003883,6090
2026-03-28T02:58:54+00:00,KXBTC15M-26MAR272300-00,yes,yes,True,10,90.0,65989.229999,66.0,66046.51,0.46095004879516727,-46.604995120483274,46.09500487951673,0.11247586665047864,44.63178768469705,6112
2026-03-28T03:05:37+00:00,KXBTC15M-26MAR272315-15,yes,yes,True,10,90.0,65996.58,563.0,66090.12,0.6836360590232526,-24.336394097674738,68.36360590232526,0.3843632459578173,129.90315938135427,6120
2026-03-28T03:21:51+00:00,KXBTC15M-26MAR272330-30,yes,yes,True,10,90.0,66087.3,489.0,66178.95,0.5173684799266801,-40.96315200733199,51.73684799266801,0.02402288895136919,117.38804627957565,6137
2026-03-28T04:07:41+00:00,KXBTC15M-26MAR280015-15,no,no,True,10,90.0,66172.58,439.0,66189.95,0.4659954436941808,-46.100455630581926,46.599544369418076,0.06043617685396073,105.40044608360895,6184
2026-03-28T04:18:01+00:00,KXBTC15M-26MAR280030-30,yes,yes,True,10,90.0,66082.92,719.0,66204.39,0.8696141485948753,-5.738585140512467,86.96141485948753,0.8054793624014895,132.87739574220146,6196
2026-03-28T05:23:03+00:00,KXBTC15M-26MAR280130-30,yes,yes,True,6,91.0,66199.85,417.0,66299.99,0.5270202208715582,-40.964644579510846,52.70202208715582,0.04789118531645684,94.79823833956178,6262
2026-03-28T05:41:17+00:00,KXBTC15M-26MAR280145-45,no,no,True,10,90.0,66295.789999,223.0,66311.91,0.47398758396433405,-45.301241603566595,47.39875839643341,0.06057390737019665,69.33680164194217,6281
2026-03-28T05:51:01+00:00,KXBTC15M-26MAR280200-00,yes,yes,True,10,90.0,66250.75,539.0,66352.71,0.7694870420531646,-15.75129579468354,76.94870420531646,0.5698234267711337,107.33149450622368,6292
2026-03-28T06:17:18+00:00,KXBTC15M-26MAR280230-30,yes,yes,True,10,91.0,66313.619999,762.0,66388.2,0.6412518527511437,-29.474814724885626,64.12518527511438,0.30753184818967705,127.10878964280312,6319
2026-03-28T06:49:29+00:00,KXBTC15M-26MAR280300-00,no,no,True,10,90.0,66407.67,631.0,66413.55,0.5659414074099851,-36.10585925900149,56.59414074099851,0.16881967212612498,115.3301611997869,6352
2026-03-28T07:13:39+00:00,KXBTC15M-26MAR280315-15,yes,yes,True,10,90.0,66373.84,81.0,66417.47,0.9089757331629582,-1.8024266837041807,90.89757331629582,0.9731959725317085,40.803703591891484,6377
2026-03-28T07:52:03+00:00,KXBTC15M-26MAR280400-00,yes,yes,True,10,90.0,66409.009999,477.0,66493.11,0.539162384168144,-38.7837615831856,53.9162384168144,0.08846815419325153,95.6276422532709,6417
2026-03-28T08:07:15+00:00,KXBTC15M-26MAR280415-15,no,no,True,10,91.0,66515.72,465.0,66530.0,0.6102973617575835,-32.57026382424165,61.02973617575835,0.2370690668021228,95.37305016209784,6433
2026-03-28T08:22:02+00:00,KXBTC15M-26MAR280430-30,yes,yes,True,10,91.0,66440.03,478.0,66523.88,0.9111972074055431,-2.480279259445686,91.11972074055431,0.9373567248191793,95.98266872983369,6449
2026-03-28T08:37:28+00:00,KXBTC15M-26MAR280445-45,no,no,True,10,91.0,66495.729999,452.0,66508.48,0.3630767624642943,-57.29232375357057,36.30767624642943,0.30230639651781155,93.11745078587256,6465
2026-03-28T08:54:14+00:00,KXBTC15M-26MAR280500-00,no,no,True,10,90.0,66389.92,346.0,66403.01,0.03031716295817355,-89.66828370418264,3.031716295817355,1.4451488866716788,82.03998985395415,6483
2026-03-28T09:06:23+00:00,KXBTC15M-26MAR280515-15,no,no,True,10,90.0,66358.509999,517.0,66366.1,0.2809655692506181,-64.60344307493818,28.09655692506181,0.4500085995007256,98.88700138033987,6496
2026-03-28T09:33:27+00:00,KXBTC15M-26MAR280545-45,no,no,True,10,90.0,66323.96,693.0,66333.22,0.32556886338553825,-60.14311366144618,32.556886338553824,0.37171751771712697,113.36565534710017,6524
2026-03-28T09:56:00+00:00,KXBTC15M-26MAR280600-00,yes,yes,True,10,92.0,66237.57,240.0,66306.99,0.970315085016409,2.4315085016409004,97.0315085016409,1.4200375966183687,67.35737154267744,6548
2026-03-28T10:04:34+00:00,KXBTC15M-26MAR280615-15,yes,yes,True,10,91.0,66263.5,626.0,66346.76,0.6870712208915282,-24.892877910847183,68.70712208915282,0.401879708554451,108.21646147907651,6557
2026-03-28T10:20:26+00:00,KXBTC15M-26MAR280630-30,no,no,True,10,90.0,66281.56,574.0,66293.08,0.19123780431837756,-73.57621956816224,19.123780431837755,0.6281302728868045,103.80012365961352,6574
2026-03-28T10:56:50+00:00,KXBTC15M-26MAR280700-00,yes,yes,True,10,90.0,66148.17,190.0,66211.05,0.9961942467452489,6.919424674524894,99.6194246745249,2.4816829448955144,58.39182652162063,6611
2026-03-28T11:24:22+00:00,KXBTC15M-26MAR280730-30,yes,yes,True,10,92.0,66188.41,338.0,66259.57,0.6330612012313575,-31.29387987686426,63.30612012313574,0.29895869635234,75.72952476791937,6640
2026-03-28T11:43:29+00:00,KXBTC15M-26MAR280745-45,yes,yes,True,10,92.0,66274.16,91.0,66326.91,0.33035383448650485,-61.564616551349516,33.035383448650485,0.3769932187870919,38.700961377865674,6660
2026-03-28T11:57:32+00:00,KXBTC15M-26MAR280800-00,yes,yes,True,10,90.0,66282.789999,148.0,66342.26,0.8984973299563865,-2.8502670043613536,89.84973299563865,0.9019127012397992,48.91826109040724,6675
2026-03-28T12:17:30+00:00,KXBTC15M-26MAR280830-30,yes,yes,True,10,90.0,66359.33,750.0,66436.89,0.4256398312743318,-50.13601687256682,42.56398312743318,0.16431854012238678,103.88359090394187,6696
2026-03-28T12:35:05+00:00,KXBTC15M-26MAR280845-45,no,no,True,10,90.0,66404.31,595.0,66383.44,0.35135231288849,-57.564768711151004,35.135231288849,0.3454625387816674,94.30834415476907,6715
2026-03-28T12:50:31+00:00,KXBTC15M-26MAR280900-00,yes,yes,True,10,90.0,66325.0,569.0,66393.48,0.8115120156048724,-11.548798439512762,81.15120156048724,0.6327848870898172,92.35365950152249,6731
2026-03-28T13:10:07+00:00,KXBTC15M-26MAR280915-15,yes,yes,True,10,92.0,66410.77,293.0,66478.8,0.38230286702389193,-56.36971329761081,38.23028670238919,0.260626874759919,66.3400503725302,6752
2026-03-28T13:22:27+00:00,KXBTC15M-26MAR280930-30,no,no,True,10,90.0,66470.539999,453.0,66475.5,0.46512666770739863,-46.18733322926014,46.51266677073986,0.1003878059690975,82.28091968206839,6765
2026-03-28T13:31:24+00:00,KXBTC15M-26MAR280945-45,yes,yes,True,10,90.0,66398.96,816.0,66477.38,0.8374014054506852,-8.959859454931486,83.74014054506851,0.6836013658468305,111.96583831452342,6775
2026-03-28T13:51:32+00:00,KXBTC15M-26MAR281000-00,no,no,True,10,90.0,66939.22,508.0,66836.71,0.9993389989122283,7.233899891222837,99.93389989122284,3.7452243893867374,123.31437371516759,6796
2026-03-28T14:12:18+00:00,KXBTC15M-26MAR281015-15,no,no,True,10,90.0,66779.34,162.0,66786.65,0.14120448801260654,-78.57955119873935,14.120448801260654,0.778143194532713,73.72679013720793,6818
2026-03-28T14:24:16+00:00,KXBTC15M-26MAR281030-30,yes,yes,True,10,90.0,66723.92,344.0,66829.95,0.7717178558298192,-15.528214417018074,77.17178558298193,0.5818918357574745,107.80354035786993,6831
2026-03-28T14:53:18+00:00,KXBTC15M-26MAR281100-00,no,no,True,10,91.0,66850.61,402.0,66827.69,0.602928854413666,-33.30711455863341,60.29288544136659,0.2081860162722212,99.23817348514301,6861
2026-03-28T15:10:41+00:00,KXBTC15M-26MAR281115-15,yes,yes,True,10,91.0,66697.95,259.0,66785.68,0.9797220455963568,4.372204559635685,97.97220455963568,1.6450424217177053,78.86726706083027,6879
2026-03-28T15:16:50+00:00,KXBTC15M-26MAR281130-30,yes,yes,True,10,92.0,66830.63,790.0,66893.65,0.34886661726918344,-59.71333827308165,34.88666172691835,0.32581524074712814,137.96162480593796,6886
2026-03-28T15:53:44+00:00,KXBTC15M-26MAR281200-00,no,no,True,10,90.0,67005.009999,376.0,66982.95,0.9261048108564858,-0.08951891435142723,92.61048108564857,1.0518934513318818,105.8662347018191,6924
2026-03-28T16:24:51+00:00,KXBTC15M-26MAR281230-30,yes,yes,True,10,90.0,66980.56,309.0,67078.79,0.5070707177499169,-41.99292822500832,50.70707177499168,0.025859968602659197,92.42083920216565,6956
2026-03-28T16:32:32+00:00,KXBTC15M-26MAR281245-45,no,no,True,10,90.0,67033.06,748.0,67030.95,0.360393320900826,-56.66066790991741,36.039332090082596,0.3222816595823594,141.89451568313518,6965
2026-03-28T17:13:45+00:00,KXBTC15M-26MAR281315-15,no,no,True,10,94.0,66883.08,75.0,66914.88,0.0016054822594638862,-96.23945177405362,0.16054822594638862,3.2963538062468722,44.8586555605072,7007
2026-03-28T17:20:55+00:00,KXBTC15M-26MAR281330-30,no,no,True,10,90.0,66870.39,545.0,66864.04,0.32919095545890387,-59.78090445410962,32.919095545890386,0.36727819336259293,121.13433578149517,7015
2026-03-28T17:37:39+00:00,KXBTC15M-26MAR281345-45,yes,yes,True,10,90.0,66756.259999,441.0,66859.39,0.9156202192428959,-1.1379780757104043,91.5620219242896,0.9804441237612813,109.92977405638895,7033
2026-03-28T17:56:28+00:00,KXBTC15M-26MAR281400-00,yes,yes,True,10,94.0,66777.64,212.0,66826.56,0.9299847287961377,-3.4015271203862283,92.99847287961377,1.0729357488746267,76.19281964064052,7053
2026-03-28T18:05:48+00:00,KXBTC15M-26MAR281415-15,yes,yes,True,10,90.0,66803.42,552.0,66921.04,0.5806828018611945,-34.63171981388056,58.068280186119445,0.1879704215142531,123.10447470186045,7063
2026-03-29T15:25:51+00:00,KXBTC15M-26MAR291130-30,no,no,True,10,99.0,66508.179999,249.0,66516.83,7.699222298596098e-07,-101.09992300777701,7.699222298596098e-05,5.2894868608457655,78.0529400793292,8344
2026-03-29T15:42:30+00:00,KXBTC15M-26MAR291145-45,yes,yes,True,10,91.0,66346.47,150.0,66428.35,0.9937875613518936,5.778756135189363,99.37875613518936,2.5230246495090434,67.52213064313543,8362
2026-03-29T15:53:52+00:00,KXBTC15M-26MAR291200-00,yes,yes,True,10,90.0,66402.8,368.0,66463.34,0.6230193042851002,-30.39806957148998,62.30193042851002,0.2417239105811705,105.69910084018463,8374
2026-03-29T16:17:32+00:00,KXBTC15M-26MAR291230-30,yes,yes,True,10,90.0,66399.42,748.0,66470.61,0.6949696488191731,-23.203035118082692,69.49696488191731,0.42917521711676476,148.9368385001776,8399
2026-03-29T16:35:14+00:00,KXBTC15M-26MAR291245-45,no,no,True,10,90.0,66560.74,586.0,66590.24,0.8210158406881322,-10.59841593118679,82.10158406881321,0.6862951178675365,131.32834206960055,8418
2026-03-29T16:53:15+00:00,KXBTC15M-26MAR291300-00,no,no,True,10,91.0,66482.07,405.0,66500.0,0.10105295962578742,-83.49470403742126,10.105295962578742,0.9814106606339387,110.21889647105141,8437
2026-03-29T17:20:00+00:00,KXBTC15M-26MAR291330-30,no,no,True,10,90.0,66371.17,600.0,66349.14,0.08914085722362364,-83.78591427763764,8.914085722362364,0.9753217704168795,132.0897409528101,8465
2026-03-29T17:37:43+00:00,KXBTC15M-26MAR291345-45,yes,yes,True,10,90.0,66187.729999,437.0,66280.8,0.9557117800839917,2.8711780083991725,95.57117800839917,1.3941676778591274,115.7751707799283,8483
2026-03-29T17:57:36+00:00,KXBTC15M-26MAR291400-00,no,no,True,10,91.0,66354.35,144.0,66398.63,0.9201493428626353,-1.585065713736475,92.01493428626353,1.097057183960039,67.04299563903318,8504
2026-03-29T18:29:09+00:00,KXBTC15M-26MAR291430-30,no,no,True,10,94.0,66349.33,51.0,66397.5,0.05722351198403186,-90.67764880159682,5.722351198403186,1.2488663933854292,39.475800022419044,8537
2026-03-29T18:36:49+00:00,KXBTC15M-26MAR291445-45,yes,yes,True,10,92.0,66343.74,491.0,66427.58,0.703821800523722,-24.217819947627795,70.3821800523722,0.4418773410984495,121.6627217552147,8545
2026-03-29T18:59:13+00:00,KXBTC15M-26MAR291500-00,no,no,True,10,94.0,66382.3,47.0,66427.27,0.06221737850385556,-90.17826214961445,6.221737850385556,1.1999871297983074,37.73373803401496,8569
2026-03-29T19:41:29+00:00,KXBTC15M-26MAR291545-45,no,no,True,10,90.0,66363.32,211.0,66390.42,0.1517136476033375,-77.52863523966626,15.17136476033375,0.8024302665805538,79.6953986699819,8612
2026-03-29T19:52:19+00:00,KXBTC15M-26MAR291600-00,no,no,True,10,90.0,66344.56,461.0,66353.03,0.32240272419310423,-60.45972758068958,32.24027241931042,0.38862855168936117,118.00471118410627,8624
2026-03-29T20:02:17+00:00,KXBTC15M-26MAR291615-15,yes,yes,True,10,91.0,66290.2,763.0,66385.03,0.6969072467387039,-23.90927532612961,69.69072467387039,0.4162174813039881,150.95473597879302,8635
2026-03-29T20:18:16+00:00,KXBTC15M-26MAR291630-30,yes,yes,True,10,97.0,66410.899999,704.0,66506.94,0.4195604396301949,-57.34395603698051,41.95604396301949,0.1791954177437038,144.36752527345945,8652
2026-03-29T20:39:27+00:00,KXBTC15M-26MAR291645-45,no,no,True,10,90.0,66640.789999,333.0,66661.69,0.9479894996294455,2.0989499629445474,94.79894996294455,1.3084458752224608,102.29693221146128,8674
2026-03-30T03:43:06+00:00,KXBTC15M-26MAR292345-45,no,no,True,10,90.0,67172.8,114.0,67189.04,0.9998776418556158,7.287764185561574,99.98776418556157,5.452495214394862,93.73873426805483,9099
2026-03-30T04:06:38+00:00,KXBTC15M-26MAR300015-15,yes,yes,True,10,97.0,67116.06,502.0,67270.75,0.6673997746010827,-32.56002253989173,66.73997746010826,0.3746523327536275,194.79392925063618,9123
2026-03-30T04:26:44+00:00,KXBTC15M-26MAR300030-30,yes,yes,True,10,92.0,67343.61,196.0,67436.77,0.2400648124852687,-70.59351875147313,24.00648124852687,0.5899347458302393,123.50518513274163,9144
2026-03-30T04:41:28+00:00,KXBTC15M-26MAR300045-45,no,no,True,10,91.0,67439.22,212.0,67428.25,0.5110758848766531,-42.49241151233469,51.10758848766531,0.018800675497788837,130.31446664164997,9160
2026-03-30T04:49:34+00:00,KXBTC15M-26MAR300100-00,yes,yes,True,10,90.0,67354.69,626.0,67518.37,0.6477133103431355,-27.92866896568645,64.77133103431355,0.3341395674243876,220.14752867196296,9169
2026-03-30T05:12:18+00:00,KXBTC15M-26MAR300115-15,yes,yes,True,10,94.0,67566.509999,162.0,67702.17,0.30964934823897994,-65.435065176102,30.964934823897995,0.429142139532737,112.17728245569789,9193
2026-03-30T05:27:25+00:00,KXBTC15M-26MAR300130-30,yes,yes,True,10,91.0,67590.55,155.0,67685.27,0.9032907992632782,-3.2709200736721784,90.32907992632782,1.0293808916479346,108.43410918703088,9209
2026-03-30T05:38:02+00:00,KXBTC15M-26MAR300145-45,no,no,True,10,90.0,67634.38,418.0,67590.0,0.3813054399676581,-54.569456003234194,38.13054399676581,0.2868151178457311,177.4313724542636,9221
2026-03-30T06:11:56+00:00,KXBTC15M-26MAR300215-15,no,no,True,10,94.0,67451.94,184.0,67457.88,0.06451965866280573,-89.94803413371943,6.451965866280574,1.2058249709283253,114.49422870527368,9255
2026-03-30T06:19:44+00:00,KXBTC15M-26MAR300230-30,no,no,True,2,91.0,67394.789999,616.0,67317.81,0.36525558890181664,-57.474441109818336,36.525558890181664,0.3050107414696401,206.84517763543724,9264
2026-03-30T06:42:33+00:00,KXBTC15M-26MAR300245-45,yes,yes,True,1,91.0,67275.61,147.0,67358.47,0.6896620539853948,-25.033794601460514,68.96620539853949,0.42041569873542417,100.37684160446724,9288
2026-03-30T11:38:47+00:00,KXBTC15M-26MAR300745-45,no,no,True,10,90.0,67605.99,373.0,67582.83,0.9779744602032082,5.097446020320819,97.79744602032082,1.788976484446969,138.35844246802415,9585
2026-03-30T11:49:16+00:00,KXBTC15M-26MAR300800-00,yes,yes,True,10,91.0,67538.52,644.0,67611.98,0.6079103373051592,-32.80896626948408,60.79103373051592,0.24161885448877948,183.38800626196735,9597
2026-03-30T12:04:57+00:00,KXBTC15M-26MAR300815-15,yes,yes,True,10,90.0,67607.25,603.0,67695.74,0.509015319928117,-41.798468007188305,50.9015319928117,0.026889114315318038,175.9076161650057,9613
2026-03-30T13:41:40+00:00,KXBTC15M-26MAR300945-45,no,no,True,10,92.0,67857.55,200.0,67771.37,0.9805581591844186,3.4558159184418518,98.05581591844185,1.82967996369513,88.43623104076316,9711
2026-03-30T13:55:36+00:00,KXBTC15M-26MAR301000-00,no,no,True,10,90.0,67696.179999,264.0,67622.71,0.1729431347344047,-75.40568652655953,17.29431347344047,0.7176638882736707,104.77049525351453,9726
2026-03-30T14:09:54+00:00,KXBTC15M-26MAR301015-15,yes,yes,True,10,90.0,67445.39,306.0,67523.24,0.9692409957387096,4.224099573870961,96.92409957387096,1.54499920277968,114.77028575871257,9741
2026-03-30T14:19:25+00:00,KXBTC15M-26MAR301030-30,no,no,True,10,91.0,67650.74,635.0,67483.06,0.866844411642733,-6.915558835726705,86.6844411642733,0.7864125991928426,162.12863340549646,9752
2026-03-30T14:51:25+00:00,KXBTC15M-26MAR301100-00,yes,yes,True,10,90.0,67098.869999,515.0,67225.22,0.991988904227784,6.498890422778391,99.19889042277839,2.529469845368171,151.88558254746678,9785
2026-03-30T15:07:57+00:00,KXBTC15M-26MAR301115-15,no,no,True,10,90.0,67744.56,423.0,67660.0,0.9977261168157723,7.072611681577232,99.77261168157723,3.5199174481518125,147.5432329450465,9802
2026-03-30T15:20:10+00:00,KXBTC15M-26MAR301130-30,no,no,True,10,90.0,67577.119999,590.0,67412.04,0.2859737582239398,-64.10262417760603,28.59737582239398,0.46503454748707096,178.22332006914385,9816
2026-03-30T15:34:43+00:00,KXBTC15M-26MAR301145-45,yes,yes,True,10,90.0,67488.369999,617.0,67675.88,0.30872309457760094,-61.82769054223991,30.872309457760096,0.42076469190211946,181.40780457350013,9831
2026-03-30T15:56:46+00:00,KXBTC15M-26MAR301200-00,no,no,True,10,93.0,67701.85,194.0,67647.89,0.6200794650546579,-33.492053494534204,62.007946505465796,0.2645032168080072,98.1840610991578,9854
2026-03-30T16:04:23+00:00,KXBTC15M-26MAR301215-15,no,no,True,10,90.0,67567.539999,637.0,67406.47,0.2839845118911831,-64.30154881088168,28.398451189118312,0.45636383276367054,176.06566347164585,9863
2026-03-30T16:21:54+00:00,KXBTC15M-26MAR301230-30,no,no,True,10,90.0,67405.61,486.0,67332.89,0.4949239230755107,-43.20760769244893,49.49239230755107,0.005643604232297349,152.3848882029952,9881
2026-03-30T16:54:44+00:00,KXBTC15M-26MAR301300-00,no,no,True,10,92.0,67332.06,316.0,67270.59,0.49809815924204737,-44.79018407579527,49.809815924204734,0.00685112760222468,121.147940629836,9915
2026-03-30T17:11:12+00:00,KXBTC15M-26MAR301315-15,no,no,True,10,95.0,67282.49,228.0,67170.83,0.5519137508284924,-42.208624917150765,55.191375082849234,0.11627829556458094,102.3406813991307,9933
2026-03-30T17:22:07+00:00,KXBTC15M-26MAR301330-30,no,no,True,10,96.0,67133.21,473.0,66955.48,0.37908088460802936,-60.39191153919706,37.90808846080294,0.254544435030497,147.79344909067876,9945
2026-03-31T00:47:47+00:00,KXBTC15M-26MAR302100-00,yes,yes,True,10,90.0,66876.369999,733.0,67042.57,0.7227108135894977,-20.428918641050227,72.27108135894977,0.49580055595612854,159.5601296723713,10391
2026-03-31T01:20:48+00:00,KXBTC15M-26MAR302130-30,yes,yes,True,10,90.0,67187.91,552.0,67359.71,0.07075249610378287,-85.62475038962171,7.075249610378287,1.0637460861093146,136.63034994712152,10425
2026-03-31T01:33:38+00:00,KXBTC15M-26MAR302145-45,yes,yes,True,10,92.0,67695.52,682.0,67927.37,0.014149668365087,-93.1850331634913,1.4149668365087,1.9686438655759535,170.5793545861846,10439
2026-03-31T02:12:23+00:00,KXBTC15M-26MAR302215-15,no,no,True,10,96.0,67908.21,157.0,67817.63,0.4207750465907937,-56.22249534092063,42.077504659079366,0.20695161898221404,92.58202518162277,10479
2026-03-31T02:21:03+00:00,KXBTC15M-26MAR302230-30,yes,yes,True,10,90.0,67850.3,537.0,67991.02,0.40830666841066876,-51.869333158933124,40.83066684106688,0.19368600813172482,168.67506494211787,10489
2026-03-31T10:50:47+00:00,KXBTC15M-26MAR310700-00,yes,yes,True,10,95.0,66213.85,553.0,66285.56,0.99999999,2.599998999999988,99.99999899999999,8.171213272190204,217.49156958714985,10999
2026-03-31T11:08:56+00:00,KXBTC15M-26MAR310715-15,no,yes,False,10,90.0,66313.21,364.0,66202.86,0.5563601632320847,-37.06398367679153,55.63601632320847,0.13640080660518225,202.71141123118718,11018
2026-04-02T01:33:50+00:00,KXBTC15M-26APR012145-45,no,no,True,10,90.0,67628.899999,670.0,67268.74,0.9999704526709896,7.297045267098955,99.99704526709895,6.031930504417598,236.41519045280995,13324
2026-04-02T01:56:46+00:00,KXBTC15M-26APR012200-00,yes,yes,True,10,90.0,67209.22,194.0,67325.22,0.6826279930784619,-24.437200692153805,68.2627993078462,0.413244590379524,144.03092353935205,13348
2026-04-02T02:08:53+00:00,KXBTC15M-26APR012215-15,no,no,True,10,92.0,67353.0,367.0,67290.08,0.5589811287005936,-38.701887129940644,55.89811287005936,0.14988492370501896,185.34218995014646,13361
2026-04-02T02:52:30+00:00,KXBTC15M-26APR012300-00,yes,yes,True,10,90.0,66695.25,450.0,66814.09,0.9966422394531601,6.964223945316011,99.66422394531601,3.1475514583257924,188.9818190030153,13406
2026-04-02T03:12:07+00:00,KXBTC15M-26APR012315-15,no,no,True,10,91.0,66879.899999,173.0,66801.01,0.7427779133780701,-19.322208662193,74.277791337807,0.5643389866607421,116.6143055070674,13427
2026-04-02T03:24:48+00:00,KXBTC15M-26APR012330-30,yes,yes,True,10,90.0,66768.2,312.0,66838.63,0.594735982564576,-33.2264017435424,59.473598256457606,0.2107172742949124,155.70626617957274,13440
2026-04-02T03:39:15+00:00,KXBTC15M-26APR012345-45,no,no,True,10,93.0,66841.42,345.0,66733.92,0.5051796307835102,-44.98203692164898,50.51796307835102,0.017151013265740478,162.67260463069448,13456
2026-04-02T04:23:34+00:00,KXBTC15M-26APR020030-30,no,no,True,10,90.0,66531.399999,386.0,66399.34,0.07713412784662477,-84.98658721533752,7.713412784662477,1.1736710554683247,172.5526075269757,13501
2026-04-02T04:39:09+00:00,KXBTC15M-26APR020045-45,no,no,True,10,90.0,66416.64,351.0,66289.12,0.5382219262809365,-38.87780737190636,53.822192628093646,0.10467243127476411,165.27752139998142,13518
2026-04-02T04:58:28+00:00,KXBTC15M-26APR020100-00,yes,yes,True,10,99.0,66293.47,92.0,66323.47,0.48552424454502663,-52.54757554549734,48.55242445450266,0.051953041607301534,83.72945770694717,13538
2026-04-02T05:06:46+00:00,KXBTC15M-26APR020115-15,yes,yes,True,10,92.0,66348.0,494.0,66402.98,0.4499201005129518,-49.60798994870483,44.992010051295175,0.12632701608925684,194.17857525160787,13547
2026-04-02T05:24:30+00:00,KXBTC15M-26APR020130-30,yes,yes,True,10,90.0,66381.74,330.0,66470.32,0.5595757519654886,-36.742424803451144,55.95757519654886,0.13308131220250727,159.60167245473346,13566
2026-04-02T05:41:30+00:00,KXBTC15M-26APR020145-45,yes,yes,True,10,95.0,66457.42,210.0,66490.0,0.5445379422440586,-42.94620577559414,54.45379422440586,0.10144649407331,127.16062903747651,13584
2026-04-02T05:58:44+00:00,KXBTC15M-26APR020200-00,yes,yes,True,10,99.0,66567.539999,76.0,66588.54,0.10537651669098226,-90.56234833090177,10.537651669098226,1.012983278730637,76.54617862711952,13602
2026-04-02T09:09:55+00:00,KXBTC15M-26APR020515-15,no,no,True,10,98.0,66462.42,305.0,66387.51,0.12744878763198453,-87.45512123680155,12.744878763198454,0.8786168239191944,143.543802675459,13794
2026-04-02T09:26:41+00:00,KXBTC15M-26APR020530-30,yes,yes,True,10,94.0,66415.89,199.0,66436.06,0.39765363106047175,-56.63463689395282,39.765363106047175,0.2418079283633607,117.365878745541,13812
2026-04-02T09:42:01+00:00,KXBTC15M-26APR020545-45,no,no,True,10,92.0,66479.979999,179.0,66425.05,0.6750822118658999,-27.09177881341001,67.50822118658999,0.3949437266189384,111.20571372534148,13829
2026-04-02T09:51:59+00:00,KXBTC15M-26APR020600-00,no,yes,False,10,90.0,66450.82,481.0,66389.99,0.556551530227643,-37.0448469772357,55.6551530227643,0.1412876445558666,182.3938680626412,13839
2026-04-02T10:07:11+00:00,KXBTC15M-26APR020615-15,no,no,True,10,92.0,66463.3,469.0,66375.0,0.6839099573240022,-26.209004267599788,68.39099573240021,0.40911921378642835,179.18982421164785,13856
2026-04-02T10:22:38+00:00,KXBTC15M-26APR020630-30,yes,yes,True,10,90.0,66269.99,442.0,66336.24,0.7785352777580218,-14.846472224197822,77.85352777580218,0.602015185042742,174.43081604750427,13872
2026-04-02T10:34:17+00:00,KXBTC15M-26APR020645-45,yes,yes,True,10,90.0,66372.32,643.0,66446.07,0.4283138884484691,-49.86861115515309,42.83138884484691,0.17224256971057783,209.4720257635937,13885
2026-04-02T11:07:30+00:00,KXBTC15M-26APR020715-15,no,no,True,10,90.0,66452.929999,450.0,66372.45,0.51496092933681,-41.203907066319,51.496092933681005,0.04166469884341178,164.6477519440346,13919
2026-04-02T11:17:50+00:00,KXBTC15M-26APR020730-30,yes,yes,True,10,91.0,66269.82,730.0,66390.93,0.8219658536231507,-11.403414637684937,82.19658536231506,0.6860465983591526,149.59625227419642,13930
2026-04-02T11:37:41+00:00,KXBTC15M-26APR020745-45,no,no,True,10,90.0,66442.57,439.0,66382.08,0.7034353578869825,-22.356464211301752,70.34353578869825,0.4515426021291624,114.36351687861891,13951
2026-04-02T11:54:05+00:00,KXBTC15M-26APR020800-00,no,no,True,10,90.0,66332.03,355.0,66254.81,0.2663002762042699,-66.06997237957302,26.630027620426986,0.49745579118651706,100.61195564861173,13969
2026-04-02T12:08:49+00:00,KXBTC15M-26APR020815-15,no,no,True,10,92.0,66229.5,371.0,66172.06,0.39063405006952434,-55.536594993047565,39.063405006952436,0.24180286191670175,104.67204481937303,13984
2026-04-02T12:20:00+00:00,KXBTC15M-26APR020830-30,no,no,True,10,90.0,66173.58,600.0,66030.02,0.49789377070988505,-42.910622929011495,49.78937707098851,0.011605132741103762,130.97652856829862,13997
2026-04-02T12:41:02+00:00,KXBTC15M-26APR020845-45,yes,yes,True,10,91.0,66130.71,238.0,66187.21,0.04940835182442699,-88.6591648175573,4.940835182442699,1.300559248268174,77.4205405359896,14019
2026-04-02T12:52:23+00:00,KXBTC15M-26APR020900-00,no,no,True,10,90.0,66202.24,457.0,66122.24,0.5630942524802156,-36.39057475197844,56.30942524802156,0.14027538190485186,107.14638446105685,14031
2026-04-02T13:12:34+00:00,KXBTC15M-26APR020915-15,no,no,True,2,90.0,66035.289999,146.0,65987.46,0.03850578037841734,-89.14942196215827,3.8505780378417342,1.4172497297106275,61.35122073211336,14052
