market,dataset,entry_key,entry_dt,side,outcome,outcome_available,win,qty,ask_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,v28_p_side,v28_edge_cents,v28_model_max_buy_price_cents,v28_depth_count,v28_balance_count,v28_book_age_ms,v28_btc_age_ms,source_line_no,outcome_method,outcome_source,opportunity_mode,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_v28_sigma,brownian_p_v28_sigma,candle_close_at_entry,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,conservative_p_1m_rv_15m,drift_p_1m_rv_30m,conservative_p_1m_rv_30m,drift_p_1m_rv_60m,conservative_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,conservative_p_3m_rv_15m,drift_p_3m_rv_30m,conservative_p_3m_rv_30m,drift_p_3m_rv_60m,conservative_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,conservative_p_5m_rv_15m,drift_p_5m_rv_30m,conservative_p_5m_rv_30m,drift_p_5m_rv_60m,conservative_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,conservative_p_10m_rv_15m,drift_p_10m_rv_30m,conservative_p_10m_rv_30m,drift_p_10m_rv_60m,conservative_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,conservative_p_15m_rv_15m,drift_p_15m_rv_30m,conservative_p_15m_rv_30m,drift_p_15m_rv_60m,conservative_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,conservative_p_30m_rv_15m,drift_p_30m_rv_30m,conservative_p_30m_rv_30m,drift_p_30m_rv_60m,conservative_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,conservative_p_60m_rv_15m,drift_p_60m_rv_30m,conservative_p_60m_rv_30m,drift_p_60m_rv_60m,conservative_p_60m_rv_60m,shadow_lock_id,shadow_lock_created_utc,fresh_after_lock
KXBTC15M-26MAY041015-15,current_v28_websocket_opportunities,signal:6298,2026-05-04 14:03:21.224874+00:00,no,yes,True,False,2,76.0,78678.6,78796.08,698.806,142.841071,0.850603,5.560256,79.0,192.0,15.0,328.0,0.0,6298,bid>=98,last_decisive_quote,first_per_market_side,-1.0,117.47999999999593,4.444118444700201,0.8224525283767714,0.7945903030128363,78721.99,41.76124390558259,2.813134595933129,0.9975469444655103,78.4500794347608,1.4975128240334348,0.932870064363848,132.50153794145308,0.886631218212014,0.8123612596838397,143.62435701659044,0.8179671083674581,0.7933120155556102,78735.88,57.279999999998836,0.9546666666666472,0.0,784.6067946666491,1.0,0.7945903030128363,0.9999999984048307,0.7945903030128363,0.9999999765802648,0.7945903030128363,78780.0,101.39999999999418,0.563333333333301,0.0,511.14071333330673,0.9999999999637736,0.7945903030128363,0.9999427519953729,0.7945903030128363,0.999813774561459,0.7945903030128363,78801.92,123.31999999999243,0.41106666666664143,0.0,404.73585306664495,0.9999998759643091,0.7945903030128363,0.9988731008167466,0.7945903030128363,0.9975839360382266,0.7945903030128363,78795.51,116.90999999998894,0.19484999999998157,0.0,253.64234909998305,0.999387873992275,0.7945903030128363,0.9722065070113054,0.7945903030128363,0.9613030886598368,0.7945903030128363,78893.7,215.09999999999127,0.2389999999999903,0.0,284.49463399998916,0.9998563231318625,0.7945903030128363,0.9841075141138576,0.7945903030128363,0.9761945164985322,0.7945903030128363,79008.38,329.77999999999884,0.18321111111111046,0.0,245.50902371110658,0.9991244606484158,0.7945903030128363,0.9680499894201154,0.7945903030128363,0.9563099792846679,0.7945903030128363,78655.51,-23.09000000001106,-0.006413888888891961,23.09000000001106,112.99793596110489,0.925120059550468,0.7945903030128363,0.8031161948953525,0.7945903030128363,0.7842888884870758,0.7842888884870758,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041015-15,current_v28_websocket_opportunities,signal:6341,2026-05-04 14:12:31.959838+00:00,yes,yes,True,True,2,66.0,78852.68,78796.08,148.061,67.271809,0.858396,15.839639,79.0,29.0,18.0,78.0,47.0,6341,bid>=98,last_decisive_quote,first_per_market_side,1.0,56.59999999999127,4.651532846576769,0.8413628359539322,0.7999276506404379,78771.0,147.14078803898798,0.38466560329277244,0.6497574087661021,102.39052150369864,0.5527855427315771,0.7097948653426449,77.23264452878213,0.7328507310001312,0.7681752621193922,73.7348371354231,0.76761544744499,0.7786421588612017,78681.44,171.2399999999907,2.8539999999998447,0.0,479.16609399996827,0.9999985641524318,0.7999276506404379,0.9999999997251054,0.7999276506404379,0.9999999999594386,0.7999276506404379,78614.8,237.8799999999901,1.3215555555555005,0.0,252.27083711109424,0.9931265605989456,0.7999276506404379,0.9994553319965971,0.7999276506404379,0.9996884158531393,0.7999276506404379,78583.5,269.179999999993,0.8972666666666433,0.0,189.45019993332116,0.9678627409704272,0.7999276506404379,0.9929161064434198,0.7999276506404379,0.99490544488562,0.7999276506404379,78735.88,116.79999999998836,0.19466666666664725,0.0,85.42254133332173,0.7979388774273256,0.7979388774273256,0.8656458091227948,0.7999276506404379,0.8766720000352697,0.7999276506404379,78805.88,46.79999999998836,0.051999999999987064,0.0,64.29917199998935,0.7349913904763914,0.7349913904763914,0.7974475521373756,0.7974475521373756,0.8084046673405636,0.7999276506404379,78915.99,-63.310000000012224,-0.035172222222229016,63.310000000012224,51.39236560554582,0.692139871207127,0.692139871207127,0.7471099595842672,0.7471099595842672,0.7570951407366142,0.7570951407366142,78916.0,-63.320000000006985,-0.01758888888889083,63.320000000006985,53.995771522213204,0.7010251615698864,0.7010251615698864,0.7577650602919643,0.7577650602919643,0.7680062270258144,0.7680062270258144,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041030-30,current_v28_websocket_opportunities,signal:6347,2026-05-04 14:17:58.822303+00:00,yes,yes,True,True,2,76.0,79087.55,78947.76,721.218,151.039001,0.877214,8.221364,82.0,8.0,16.0,141.0,0.0,6347,bid>=98,last_decisive_quote,first_per_market_side,1.0,139.79000000000815,5.205264783554294,0.9255225410290429,0.8226529179364035,78998.31,182.26140410035273,0.7669753269487602,0.778451907378879,253.76907128907493,0.5508551506687344,0.7091335128867453,191.58112611432173,0.729664778755876,0.7672024423636807,175.25919492863957,0.797618635969009,0.7874540834841254,79005.68,81.8700000000099,1.364500000000165,0.0,1123.8919610001271,0.9999952620144084,0.8226529179364035,0.9999999977732377,0.8226529179364035,0.9999999999285373,0.8226529179364035,78915.37,172.18000000000757,0.9565555555555976,0.0,829.6750846667051,0.9994611395100281,0.8226529179364035,0.999992567262845,0.8226529179364035,0.9999988992511821,0.8226529179364035,78771.0,316.5500000000029,1.0551666666666764,0.0,900.795193000015,0.9998071391783665,0.8226529179364035,0.9999987112379056,0.8226529179364035,0.9999998624760507,0.8226529179364035,78583.5,504.0500000000029,0.8400833333333382,0.0,745.6732215000117,0.9983504065434619,0.8226529179364035,0.9999503315930237,0.8226529179364035,0.9999895329720233,0.8226529179364035,78735.88,351.66999999999825,0.3907444444444425,0.0,421.60192673334006,0.9516794731894412,0.8226529179364035,0.9861193950815468,0.8226529179364035,0.9919268330258093,0.8226529179364035,78899.48,188.07000000000698,0.10448333333333722,0.0,215.14526070001097,0.8017251451167537,0.8017251451167537,0.8692808715571432,0.8226529179364035,0.8901982828108344,0.8226529179364035,78910.21,177.3399999999965,0.04926111111111014,0.0,175.31800003334078,0.7551721221308062,0.7551721221308062,0.8199333252553587,0.8199333252553587,0.8414259214193303,0.8226529179364035,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041045-45,current_v28_websocket_opportunities,signal:6421,2026-05-04 14:36:00.509371+00:00,yes,yes,True,True,2,80.0,79416.27,79286.32,539.558,137.709103,0.887296,5.229568,83.0,33.0,16.0,890.0,0.0,6421,bid>=98,latest_quote,first_per_market_side,1.0,129.9499999999971,5.5944476686569615,0.9436558453219834,0.8273272277420365,79386.55,207.14246544423352,0.627346013871704,0.7347837762915895,176.94165164649817,0.734422894726997,0.7686544812903435,183.03259438867588,0.7099828335714015,0.761142609249836,167.58819743344716,0.7754126005896268,0.7809520541233635,79282.0,134.27000000000407,2.237833333333401,0.0,1337.3908776667004,0.9999999999999796,0.8273272277420365,0.9999999999998632,0.8273272277420365,0.9999999999999993,0.8273272277420365,79303.99,112.27999999999884,0.6237777777777713,0.0,466.51429022221583,0.9958122219924844,0.8273272277420365,0.9945953553277023,0.8273272277420365,0.9973128159401862,0.8273272277420365,79275.28,140.99000000000524,0.46996666666668413,0.0,383.52427473333984,0.9849023235272985,0.8273272277420365,0.9819317357155382,0.8273272277420365,0.9889455617117231,0.8273272277420365,79290.01,126.26000000000931,0.21043333333334885,0.0,243.49098846667212,0.9156060457317576,0.8273272277420365,0.9082927308922367,0.8273272277420365,0.9268759763560287,0.8273272277420365,79079.0,337.2700000000041,0.374744444444449,0.0,332.1463629555551,0.9697513631725019,0.8273272277420365,0.9652137751918095,0.8273272277420365,0.9762558899842824,0.8273272277420365,78622.0,794.2700000000041,0.4412611111111134,0.0,368.0359625888872,0.9812365407883621,0.8273272277420365,0.9778249812027908,0.8273272277420365,0.9859566506657048,0.8273272277420365,79058.02,358.25,0.09951388888888889,0.0,183.6435148611082,0.8503361337678854,0.8273272277420365,0.8421510405303276,0.8273272277420365,0.8634173264801643,0.8273272277420365,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041100-00,current_v28_websocket_opportunities,signal:6439,2026-05-04 14:46:12.962591+00:00,yes,yes,True,True,2,78.0,79698.59,79552.97,827.086,167.662503,0.859025,4.40255,80.0,3.0,17.0,187.0,0.0,6439,bid>=98,latest_quote,first_per_market_side,1.0,145.61999999999534,5.0634402774054665,0.8685305145420342,0.8074480125462349,79681.09,256.0547931954337,0.5687064014023394,0.715222298565771,227.091379257662,0.6412396651780086,0.7393165087610511,205.25194967499985,0.7094695092084291,0.7609834168115583,208.01025925310503,0.7000616244740421,0.7580555898462993,79541.71,156.8799999999901,2.6146666666665017,0.0,2308.1741946665256,1.0,0.8074480125462349,1.0,0.8074480125462349,1.0,0.8074480125462349,79560.01,138.58000000000175,0.7698888888888986,0.0,782.3843215555589,0.9997147238035379,0.8074480125462349,0.9999310274751759,0.8074480125462349,0.9999154761438358,0.8074480125462349,79523.49,175.09999999999127,0.5836666666666376,0.0,628.3625286666379,0.997171288311216,0.8074480125462349,0.998898552627577,0.8074480125462349,0.9987395636927276,0.8074480125462349,79386.55,312.0399999999936,0.520066666666656,0.0,575.7598590666532,0.9943835121098084,0.8074480125462349,0.9974852409211465,0.8074480125462349,0.9971794055838519,0.8074480125462349,79275.28,423.3099999999977,0.47034444444444184,0.0,534.635305177771,0.9907205346317824,0.8074480125462349,0.9954032797853438,0.8074480125462349,0.9949185265816529,0.8074480125462349,79005.68,692.9100000000035,0.38495000000000196,0.0,464.006755699997,0.9794866517419031,0.8074480125462349,0.9881101246727582,0.8074480125462349,0.9871492205967665,0.8074480125462349,78850.02,848.5699999999924,0.23571388888888678,0.0,340.57565750554915,0.9331577667200217,0.8074480125462349,0.9514728607794278,0.8074480125462349,0.9492163304706709,0.8074480125462349,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041115-15,current_v28_websocket_opportunities,signal:6495,2026-05-04 15:05:03.132059+00:00,no,no,True,True,2,79.0,80102.88,80269.47,596.93,193.473015,0.861826,3.682615,80.0,1108.0,17.0,234.0,0.0,6495,bid>=98,latest_quote,first_per_market_side,-1.0,166.5899999999965,6.8184745725827485,0.861050312365249,0.8053948332459581,80121.87,329.8642875387836,0.5050258736493558,0.69322966830842,323.7809570703271,0.5145145085348927,0.6965538403098601,349.5674012761498,0.4765604555568797,0.6831624259416937,278.52358373893196,0.5981181118082483,0.7251194370069134,80316.01,213.1299999999901,3.5521666666665017,0.0,2286.984848333231,0.9999999999991874,0.8053948332459581,0.9999999999697159,0.8053948332459581,0.9999999999999999,0.8053948332459581,80350.14,247.25999999999476,1.3736666666666375,0.0,986.5728433333123,0.9988444571098867,0.8053948332459581,0.9976157335075535,0.8053948332459581,0.9998015615753328,0.8053948332459581,80233.26,130.3799999999901,0.434599999999967,0.0,426.0157779999768,0.9058715269469901,0.8053948332459581,0.8885198672764085,0.8053948332459581,0.9369359366643961,0.8053948332459581,80465.08,362.1999999999971,0.6036666666666618,0.0,526.9367433333268,0.9481790316491496,0.8053948332459581,0.9341454965397673,0.8053948332459581,0.9707473627180533,0.8053948332459581,80041.37,-61.51000000000931,-0.0683444444444548,61.51000000000931,125.79315077776812,0.6511818277013678,0.6511818277013678,0.6405217586386793,0.6405217586386793,0.6742368078226758,0.6742368078226758,79282.0,-820.8800000000047,-0.45604444444444703,820.8800000000047,-105.63661022222726,0.3721140171661966,0.3721140171661966,0.3812527006390022,0.3812527006390022,0.3522423936874365,0.3522423936874365,78593.74,-1509.1399999999994,-0.4192055555555554,1509.1399999999994,-83.64637227778115,0.3980713059254921,0.3980713059254921,0.40544214637415543,0.40544214637415543,0.38196630734308623,0.38196630734308623,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041130-30,current_v28_websocket_opportunities,signal:6690,2026-05-04 15:19:51.565438+00:00,no,no,True,True,2,81.0,79866.86,80036.93,608.495,191.495688,0.869351,2.435083,81.0,159.0,16.0,485.0,0.0,6690,bid>=98,latest_quote,first_per_market_side,-1.0,170.06999999999243,6.8944433065606345,0.8881139924152884,0.8127602816429782,80060.02,342.78744761698476,0.49613835390501515,0.6901015995916,278.57769688627195,0.610493955190615,0.7292326767751454,286.5000025507345,0.5936125601600153,0.7236143608372867,287.7336601325431,0.5910674473109977,0.7227623849534746,80038.02,171.1600000000035,2.852666666666725,0.0,1905.9034033333612,0.9999999999960829,0.8127602816429782,0.9999999999855793,0.8127602816429782,0.9999999999825013,0.8127602816429782,80228.64,361.77999999999884,2.0098888888888826,0.0,1393.0773394444332,0.9999997143546073,0.8127602816429782,0.9999994201423545,0.8127602816429782,0.9999993558536798,0.8127602816429782,80019.26,152.39999999999418,0.5079999999999806,0.0,479.1854599999806,0.9572941600209532,0.8127602816429782,0.9527920005057748,0.8127602816429782,0.9520813699822515,0.8127602816429782,80142.37,275.50999999999476,0.4591833333333246,0.0,449.4807624166538,0.9466803428956028,0.8127602816429782,0.9416606812883239,0.8127602816429782,0.9408726999189586,0.8127602816429782,80316.01,449.1499999999942,0.4990555555555491,0.0,473.7428102777663,0.9554887723089966,0.8127602816429782,0.9508907699299702,0.8127602816429782,0.9501657587904815,0.8127602816429782,80157.0,290.1399999999994,0.16118888888888858,0.0,268.1526329444367,0.8321202122412436,0.8127602816429782,0.8253531899086906,0.8127602816429782,0.8243181420146407,0.8127602816429782,79022.99,-843.8699999999953,-0.23440833333333205,843.8699999999953,27.43370120832654,0.5392235253971411,0.5392235253971411,0.5381422734006592,0.5381422734006592,0.5379792344715061,0.5379792344715061,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041145-45,current_v28_websocket_opportunities,signal:6717,2026-05-04 15:33:02.119170+00:00,no,yes,True,False,2,79.0,79507.37,79734.22,717.941,262.821149,0.858495,3.349472,80.0,642.0,16.0,344.0,0.0,6717,bid>=98,last_decisive_quote,first_per_market_side,-1.0,226.85000000000582,8.466314666125387,0.8631344960751459,0.8059682382699334,79563.36,135.1725570584634,1.6782252621136038,0.9533484340581403,402.099110556877,0.5641643914253768,0.7136788704461587,348.6554474683519,0.6506423509146445,0.7423613074660161,365.75437683062904,0.6202249771164158,0.732445160223817,79670.5,163.13000000000466,2.718833333333411,0.0,2178.8119221667284,0.9999999699652624,0.8059682382699334,0.9999999997936982,0.8059682382699334,0.9999999987157302,0.8059682382699334,79705.72,198.35000000000582,1.1019444444444768,0.0,1017.981096388918,0.9943239146750741,0.8059682382699334,0.9982483475453394,0.8059682382699334,0.997309025766415,0.8059682382699334,79760.81,253.44000000000233,0.8448000000000078,0.0,833.3665568000114,0.9808924527011927,0.8059682382699334,0.9915810776557272,0.8059682382699334,0.9886512079854826,0.8059682382699334,79635.82,128.45000000001164,0.21408333333335275,0.0,380.5492024166864,0.8280293483256554,0.8059682382699334,0.8624683507355948,0.8059682382699334,0.8509345976120615,0.8059682382699334,80038.02,530.6500000000087,0.5896111111111209,0.0,650.1559907222351,0.9470505862864423,0.8059682382699334,0.9688919224764908,0.8059682382699334,0.962263193282219,0.8059682382699334,80357.77,850.4000000000087,0.4724444444444493,0.0,566.0372368888982,0.9203908932917739,0.8059682382699334,0.9477572228522914,0.8059682382699334,0.9391392889819377,0.8059682382699334,79303.99,-203.3799999999901,-0.0564944444444417,203.3799999999901,186.2903220611189,0.6784233701892706,0.6784233701892706,0.7034366907249178,0.7034366907249178,0.6947401516989716,0.6947401516989716,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041200-00,current_v28_websocket_opportunities,signal:6757,2026-05-04 15:52:32.689995+00:00,no,yes,True,False,2,86.0,79672.02,79871.33,447.392,175.142299,0.923486,3.34856,87.0,517.0,15.0,203.0,0.0,6757,bid>=98,latest_quote,first_per_market_side,-1.0,199.30999999999767,9.422908676941518,1.1379889446352287,0.872437450647252,79576.28,243.00493574016875,0.8201891018917757,0.7939458431496632,217.72369989893934,0.9154262953114946,0.8200160603909293,219.5968257435643,0.907617855245063,0.8179599212954329,244.5148100072834,0.8151244499016678,0.7924994611906475,79779.0,106.97999999999593,1.7829999999999322,0.0,997.0099359999673,0.999997666701669,0.872437450647252,0.9999971897385731,0.872437450647252,0.9999772390545019,0.872437450647252,79811.02,139.0,0.7722222222222223,0.0,544.7960444444421,0.9938294157384885,0.872437450647252,0.9934472993248922,0.872437450647252,0.9870620669629548,0.872437450647252,79851.92,179.89999999999418,0.5996666666666473,0.0,467.5960693333223,0.9841295371865459,0.872437450647252,0.9833868853198846,0.872437450647252,0.9720838626660452,0.872437450647252,79773.19,101.16999999999825,0.16861666666666375,0.0,274.7477477333297,0.8965094411397072,0.872437450647252,0.8945594401213472,0.872437450647252,0.8694180878907188,0.8694180878907188,79612.25,-59.770000000004075,-0.06641111111111564,59.770000000004075,169.59820017777344,0.7819985597971264,0.7819985597971264,0.7800364327082624,0.7800364327082624,0.7560369523796147,0.7560369523796147,79457.25,-214.77000000000407,-0.11931666666666893,214.77000000000407,145.92867786666332,0.7486498574652076,0.7486498574652076,0.7468244216220156,0.7468244216220156,0.7246825985166293,0.7246825985166293,80360.76,688.7399999999907,0.19131666666666408,0.0,284.9035461333299,0.9046575193685482,0.872437450647252,0.9027521266227028,0.872437450647252,0.8780267480223833,0.872437450647252,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041200-00,current_v28_websocket_opportunities,signal:6842,2026-05-04 15:55:06.478060+00:00,yes,yes,True,True,2,73.0,79998.17,79871.33,293.568,145.95805,0.868529,10.352869,81.0,55.0,17.0,0.0,0.0,6842,bid>=98,latest_quote,first_per_market_side,1.0,126.83999999999651,7.4028998878484416,0.8690168168182332,0.8075810336806979,79912.62,312.79535492768787,0.405504742963077,0.6574467336108376,199.77484031334592,0.634914786071402,0.7372580034824511,176.835227686394,0.7172778956969996,0.7633986782720104,206.3395506060503,0.6147149183346011,0.7306284970320372,79817.32,180.84999999999127,3.014166666666521,0.0,1011.7028799999537,0.999999794957424,0.8075810336806979,0.9999999947100836,0.8075810336806979,0.9999995283137126,0.8075810336806979,79576.28,421.8899999999994,2.34383333333333,0.0,814.9144639999954,0.9999774010897895,0.8075810336806979,0.9999979703854356,0.8075810336806979,0.9999608239880624,0.8075810336806979,79822.9,175.27000000000407,0.5842333333333469,0.0,298.3522112000005,0.9323392856176271,0.8075810336806979,0.9542152747208477,0.8075810336806979,0.9259013539107251,0.8075810336806979,79921.77,76.39999999999418,0.12733333333332364,0.0,164.22099199999366,0.7944702024809854,0.7944702024809854,0.8234690851700426,0.8075810336806979,0.786948360610887,0.786948360610887,79719.96,278.20999999999185,0.3091222222222132,0.0,217.58839253332718,0.8619601285209217,0.8075810336806979,0.8907372533762243,0.8075810336806979,0.854176669190035,0.8075810336806979,79548.0,450.16999999999825,0.25009444444444345,0.0,200.25972586666288,0.8419313350581252,0.8075810336806979,0.8712805279525222,0.8075810336806979,0.8341100200597754,0.8075810336806979,80465.08,-466.9100000000035,-0.12969722222222319,466.9100000000035,88.76504586666289,0.6715963482358824,0.6715963482358824,0.6921538316017156,0.6921538316017156,0.6664709906243305,0.6664709906243305,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041215-15,current_v28_websocket_opportunities,signal:6899,2026-05-04 16:07:50.655607+00:00,no,no,True,True,2,79.0,79909.9,80053.2,429.384,165.076743,0.871896,4.689641,81.0,1426.0,15.0,0.0,0.0,6899,bid>=98,latest_quote,first_per_market_side,-1.0,143.3000000000029,6.915494841202857,0.8680810960754352,0.8073250304938024,79962.2,112.63916267763291,1.2722040593476323,0.8983496871454193,166.37123387552603,0.8613267850571793,0.8054709562617439,192.38280928171326,0.744869047993594,0.7718245559139043,233.3653430914267,0.6140586177094066,0.7304117036248725,79961.97,52.070000000006985,0.8678333333334497,0.0,515.9337480000529,0.9990359824964383,0.8073250304938024,0.9963387258378944,0.8073250304938024,0.9864765870379066,0.8073250304938024,80019.32,109.4200000000128,0.60788888888896,0.0,404.3177626667001,0.9924550525435001,0.8073250304938024,0.982207213716821,0.8073250304938024,0.9584124015604745,0.8073250304938024,79995.99,86.09000000001106,0.2869666666667035,0.0,266.51889520001873,0.9454169971023204,0.8073250304938024,0.9170283525764358,0.8073250304938024,0.8732869481966782,0.8073250304938024,79972.73,62.830000000001746,0.10471666666666958,0.0,188.26366120000415,0.8710961175940557,0.8073250304938024,0.8361084006415385,0.8073250304938024,0.7900900065404298,0.7900900065404298,79576.28,-333.61999999999534,-0.37068888888888374,333.61999999999534,-15.867877866661559,0.46200795775398595,0.46200795775398595,0.4671322138179181,0.4671322138179181,0.472894463809146,0.472894463809146,79612.25,-297.6499999999942,-0.16536111111110788,297.6499999999942,72.29658466667097,0.668055376341396,0.668055376341396,0.6464655152056626,0.6464655152056626,0.6216434764377474,0.6216434764377474,80210.8,300.90000000000873,0.08358333333333576,0.0,179.18934600000395,0.8592699730416701,0.8073250304938024,0.8241820266654634,0.8073250304938024,0.7787115510666847,0.7787115510666847,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26MAY041230-30,current_v28_websocket_opportunities,signal:6938,2026-05-04 16:18:27.656464+00:00,yes,yes,True,True,2,81.0,79920.1,79720.54,692.387,223.099124,0.873493,2.849267,81.0,1043.0,15.0,609.0,0.0,6938,bid>=98,latest_quote,first_per_market_side,1.0,199.56000000001222,7.584012544814613,0.8944902894374979,0.8144701884840679,79851.99,212.5240279995592,0.938999706896324,0.8261345525870907,260.53560785307525,0.7659605596504521,0.7781501149385275,272.349116720718,0.7327359912264824,0.7681402660714935,300.2966927443339,0.664542783259732,0.7468285120879936,79731.0,189.10000000000582,3.1516666666667636,0.0,2381.7330283334127,1.0,0.8144701884840679,1.0,0.8144701884840679,0.9999999999999989,0.8144701884840679,79722.72,197.38000000000466,1.0965555555555815,0.0,958.8008114444746,0.9998834352750738,0.8144701884840679,0.9997846203187256,0.8144701884840679,0.9992956074205379,0.8144701884840679,79771.98,148.1200000000099,0.49373333333336633,0.0,541.4145414667017,0.9811491289765215,0.8144701884840679,0.9765910071542225,0.8144701884840679,0.9643005590993459,0.8144701884840679,79743.91,176.19000000000233,0.2936500000000039,0.0,402.8794425500149,0.9389900638201744,0.8144701884840679,0.9304666836821502,0.8144701884840679,0.9101378928768172,0.8144701884840679,80036.01,-115.90999999998894,-0.1287888888888766,115.90999999998894,110.38824758890962,0.6641067273186154,0.6641067273186154,0.6573784464873532,0.6573784464873532,0.6434132285364413,0.6434132285364413,79793.0,127.10000000000582,0.07061111111111434,0.0,248.45021538890336,0.8298602842925356,0.8144701884840679,0.8191811783869141,0.8144701884840679,0.7959804051742798,0.7959804051742798,80038.02,-117.91999999999825,-0.03275555555555507,117.91999999999825,176.8804791555681,0.7514028589879043,0.7514028589879043,0.7419801911648254,0.7419801911648254,0.7220757599712075,0.7220757599712075,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,True
KXBTC15M-26APR302230-30,current_v28_websocket_opportunities,signal:2,2026-05-01 02:17:02.401198+00:00,yes,no,True,False,2,69.0,76694.82,76652.0,777.636,75.301755,0.866168,14.116814,81.0,22.0,8.0,422.0,406.0,2,bid>=98,latest_quote,all_signals,1.0,42.820000000006985,1.5355306305785374,0.5686454452490116,0.7152016112629536,76692.19,86.54316665549366,0.49478198747293956,0.6896229897776855,96.30258967717286,0.4446401716044075,0.6717100941006673,93.59641944041186,0.4574961334633995,0.6763427595988075,74.47066895826231,0.5749914778394941,0.7173514696849115,76660.69,34.13000000000466,0.5688333333334109,0.0,485.1652780000673,0.999999764697806,0.7152016112629536,0.9999998911712791,0.7152016112629536,0.999999999963619,0.7152016112629536,76675.97,18.85000000000582,0.10472222222225457,0.0,124.25577000003213,0.9015205039299601,0.7152016112629536,0.9078398492207316,0.7152016112629536,0.9523936867622856,0.7152016112629536,76666.59,28.230000000010477,0.09410000000003492,0.0,115.99554760003414,0.8857999605236584,0.7152016112629536,0.8923857668977524,0.7152016112629536,0.9403360042091606,0.7152016112629536,76640.06,54.76000000000931,0.09126666666668219,0.0,113.79224560001906,0.8813200520230333,0.7152016112629536,0.8879647972362018,0.7152016112629536,0.9367455037321235,0.7152016112629536,76639.27,55.55000000000291,0.061722222222225454,0.0,90.81742200000949,0.8271703832821424,0.7152016112629536,0.8340536841264794,0.7152016112629536,0.8886738857053179,0.7152016112629536,76600.93,93.89000000001397,0.052161111111118874,0.0,83.38235780001301,0.8067102576877804,0.7152016112629536,0.8135008732420159,0.7152016112629536,0.8685721745924868,0.7152016112629536,76586.55,108.27000000000407,0.030075000000001132,0.0,66.20740270000786,0.7541140966085784,0.7152016112629536,0.7603320559181517,0.7152016112629536,0.8130092055623925,0.7152016112629536,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
