dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_seconds_to_close
current,book_margin_locked,split,holdout,59,43,16,0.7288135593220338,252.0,4.271186440677966,64.0,826.274
current,book_margin_locked,split,train,176,125,51,0.7102272727272727,692.0,3.9318181818181817,63.0,817.645
current,book_margin_locked,split,validation,58,40,18,0.6896551724137931,44.0,0.7586206896551724,65.0,810.8530000000001
current,book_margin_locked,side,no,148,105,43,0.7094594594594594,473.0,3.195945945945946,64.0,818.6895
current,book_margin_locked,side,yes,145,103,42,0.7103448275862069,515.0,3.5517241379310347,64.0,821.446
current,book_margin_locked,hour,0,9,6,3,0.6666666666666666,0.0,0.0,64.0,832.096
current,book_margin_locked,hour,1,8,6,2,0.75,49.0,6.125,64.5,809.2909999999999
current,book_margin_locked,hour,10,12,11,1,0.9166666666666666,268.0,22.333333333333332,66.0,775.8485000000001
current,book_margin_locked,hour,11,12,8,4,0.6666666666666666,-58.0,-4.833333333333333,69.0,804.9715000000001
current,book_margin_locked,hour,12,12,11,1,0.9166666666666666,288.0,24.0,65.0,825.0095
current,book_margin_locked,hour,13,12,8,4,0.6666666666666666,-18.0,-1.5,67.0,827.2049999999999
current,book_margin_locked,hour,14,11,8,3,0.7272727272727273,59.0,5.363636363636363,64.0,776.205
current,book_margin_locked,hour,15,12,9,3,0.75,74.0,6.166666666666667,62.5,798.4590000000001
current,book_margin_locked,hour,16,8,5,3,0.625,-57.0,-7.125,64.0,809.0225
current,book_margin_locked,hour,17,12,8,4,0.6666666666666666,-2.0,-0.16666666666666666,64.0,800.0575
current,book_margin_locked,hour,18,12,10,2,0.8333333333333334,204.0,17.0,62.5,801.116
current,book_margin_locked,hour,19,12,9,3,0.75,105.0,8.75,62.0,852.205
current,book_margin_locked,hour,2,14,8,6,0.5714285714285714,-136.0,-9.714285714285714,62.0,820.813
current,book_margin_locked,hour,20,12,10,2,0.8333333333333334,207.0,17.25,63.0,807.9565
current,book_margin_locked,hour,21,12,9,3,0.75,87.0,7.25,64.0,843.3575
current,book_margin_locked,hour,22,12,9,3,0.75,88.0,7.333333333333333,62.5,827.0235
current,book_margin_locked,hour,23,12,11,1,0.9166666666666666,281.0,23.416666666666668,63.5,817.42
current,book_margin_locked,hour,3,16,9,7,0.5625,-165.0,-10.3125,62.0,798.6545000000001
current,book_margin_locked,hour,4,16,8,8,0.5,-290.0,-18.125,65.5,774.5885000000001
current,book_margin_locked,hour,5,16,11,5,0.6875,53.0,3.3125,62.5,802.289
current,book_margin_locked,hour,6,15,14,1,0.9333333333333333,371.0,24.733333333333334,64.0,826.584
current,book_margin_locked,hour,7,12,7,5,0.5833333333333334,-95.0,-7.916666666666667,63.0,811.88
current,book_margin_locked,hour,8,12,6,6,0.5,-199.0,-16.583333333333332,65.0,829.3205
current,book_margin_locked,hour,9,12,7,5,0.5833333333333334,-126.0,-10.5,66.0,836.104
current,book_margin_locked,ask,ask<=70,253,174,79,0.6877470355731226,728.0,2.877470355731225,63.0,819.463
current,book_margin_locked,ask,ask<=80,33,28,5,0.8484848484848485,254.0,7.696969696969697,75.0,779.38
current,book_margin_locked,ask,ask<=95,7,6,1,0.8571428571428571,6.0,0.8571428571428571,82.0,827.773
current,book_margin_locked,time,sec<=600,20,15,5,0.75,143.0,7.15,64.0,515.5115
current,book_margin_locked,time,sec<=720,41,28,13,0.6829268292682927,23.0,0.5609756097560976,64.0,674.65
current,book_margin_locked,time,sec<=780,48,38,10,0.7916666666666666,511.0,10.645833333333334,64.0,767.3625
current,book_margin_locked,time,sec<=840,108,79,29,0.7314814814814815,654.0,6.055555555555555,64.0,826.429
current,book_margin_locked,time,sec>840,76,48,28,0.631578947368421,-343.0,-4.5131578947368425,64.0,859.3815
current,book_margin_locked,score,p<=0.60,9,6,3,0.6666666666666666,33.0,3.6666666666666665,61.0,829.001
current,book_margin_locked,score,p<=0.65,182,120,62,0.6593406593406593,238.0,1.3076923076923077,62.0,818.7919999999999
current,book_margin_locked,score,p<=0.70,62,48,14,0.7741935483870968,457.0,7.370967741935484,68.0,811.0609999999999
current,book_margin_locked,score,p<=0.80,33,28,5,0.8484848484848485,254.0,7.696969696969697,75.0,779.38
current,book_margin_locked,score,p>0.80,7,6,1,0.8571428571428571,6.0,0.8571428571428571,82.0,827.773
current,book_margin_wait480_locked,split,holdout,59,43,16,0.7288135593220338,252.0,4.271186440677966,64.0,826.274
current,book_margin_wait480_locked,split,train,170,122,48,0.7176470588235294,791.0,4.652941176470589,63.0,823.95
current,book_margin_wait480_locked,split,validation,56,38,18,0.6785714285714286,-25.0,-0.44642857142857145,65.0,811.4365
current,book_margin_wait480_locked,side,no,143,102,41,0.7132867132867133,502.0,3.5104895104895104,64.0,820.467
current,book_margin_wait480_locked,side,yes,142,101,41,0.7112676056338029,516.0,3.6338028169014085,64.0,823.6569999999999
current,book_margin_wait480_locked,hour,0,9,6,3,0.6666666666666666,0.0,0.0,64.0,832.096
current,book_margin_wait480_locked,hour,1,7,5,2,0.7142857142857143,17.0,2.4285714285714284,63.0,826.268
current,book_margin_wait480_locked,hour,10,12,11,1,0.9166666666666666,268.0,22.333333333333332,66.0,775.8485000000001
current,book_margin_wait480_locked,hour,11,12,8,4,0.6666666666666666,-58.0,-4.833333333333333,69.0,804.9715000000001
current,book_margin_wait480_locked,hour,12,11,10,1,0.9090909090909091,252.0,22.90909090909091,65.0,829.552
current,book_margin_wait480_locked,hour,13,11,7,4,0.6363636363636364,-47.0,-4.2727272727272725,67.0,827.654
current,book_margin_wait480_locked,hour,14,11,8,3,0.7272727272727273,59.0,5.363636363636363,64.0,776.205
current,book_margin_wait480_locked,hour,15,12,9,3,0.75,74.0,6.166666666666667,62.5,798.4590000000001
current,book_margin_wait480_locked,hour,16,8,5,3,0.625,-57.0,-7.125,64.0,809.0225
current,book_margin_wait480_locked,hour,17,12,8,4,0.6666666666666666,-2.0,-0.16666666666666666,64.0,800.0575
current,book_margin_wait480_locked,hour,18,12,10,2,0.8333333333333334,204.0,17.0,62.5,801.116
current,book_margin_wait480_locked,hour,19,12,9,3,0.75,105.0,8.75,62.0,852.205
current,book_margin_wait480_locked,hour,2,14,8,6,0.5714285714285714,-136.0,-9.714285714285714,62.0,820.813
current,book_margin_wait480_locked,hour,20,12,10,2,0.8333333333333334,207.0,17.25,63.0,807.9565
current,book_margin_wait480_locked,hour,21,12,9,3,0.75,87.0,7.25,64.0,843.3575
current,book_margin_wait480_locked,hour,22,12,9,3,0.75,88.0,7.333333333333333,62.5,827.0235
current,book_margin_wait480_locked,hour,23,12,11,1,0.9166666666666666,281.0,23.416666666666668,63.5,817.42
current,book_margin_wait480_locked,hour,3,15,8,7,0.5333333333333333,-199.0,-13.266666666666667,62.0,807.296
current,book_margin_wait480_locked,hour,4,15,8,7,0.5333333333333333,-224.0,-14.933333333333334,66.0,776.606
current,book_margin_wait480_locked,hour,5,15,11,4,0.7333333333333333,116.0,7.733333333333333,63.0,803.238
current,book_margin_wait480_locked,hour,6,15,14,1,0.9333333333333333,371.0,24.733333333333334,64.0,826.584
current,book_margin_wait480_locked,hour,7,12,7,5,0.5833333333333334,-95.0,-7.916666666666667,63.0,811.88
current,book_margin_wait480_locked,hour,8,10,5,5,0.5,-167.0,-16.7,65.0,833.4114999999999
current,book_margin_wait480_locked,hour,9,12,7,5,0.5833333333333334,-126.0,-10.5,66.0,836.104
current,book_margin_wait480_locked,ask,ask<=70,245,169,76,0.689795918367347,758.0,3.093877551020408,63.0,822.776
current,book_margin_wait480_locked,ask,ask<=80,33,28,5,0.8484848484848485,254.0,7.696969696969697,75.0,779.38
current,book_margin_wait480_locked,ask,ask<=95,7,6,1,0.8571428571428571,6.0,0.8571428571428571,82.0,827.773
current,book_margin_wait480_locked,time,sec<=600,12,10,2,0.8333333333333334,173.0,14.416666666666666,63.5,574.8005
current,book_margin_wait480_locked,time,sec<=720,41,28,13,0.6829268292682927,23.0,0.5609756097560976,64.0,674.65
current,book_margin_wait480_locked,time,sec<=780,48,38,10,0.7916666666666666,511.0,10.645833333333334,64.0,767.3625
current,book_margin_wait480_locked,time,sec<=840,108,79,29,0.7314814814814815,654.0,6.055555555555555,64.0,826.429
current,book_margin_wait480_locked,time,sec>840,76,48,28,0.631578947368421,-343.0,-4.5131578947368425,64.0,859.3815
current,book_margin_wait480_locked,score,p<=0.60,9,6,3,0.6666666666666666,33.0,3.6666666666666665,61.0,829.001
current,book_margin_wait480_locked,score,p<=0.65,175,116,59,0.6628571428571428,297.0,1.697142857142857,62.0,822.776
