dataset,candidate,label,hazard_min_score,fallback,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
v21,hazard55_sec60_else_score_min60,hazard>=0.55; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.55,score_min60,221,219,163,56,0.7442922374429224,0.9909502262443439,0.6826476137278386,75.0,73.99543378995433,78.0,0,0,659.512803,428.0,16205.0,16633.0,95.0,-333.0,0.005862388151804999,-0.020020441291408647,-1.5205479452054795,-1.506787330316742,0.7594977168949772,-0.01520547945205486,132,131,93,38,0.7099236641221374,0.9924242424242424,0.6271154560889036,74.0,73.95419847328245,78.0,0,0,659.421639,256.0,9688.0,9944.0,-388.0,-644.0,-0.040049545829892653,-0.06476267095736123,-4.916030534351145,-4.878787878787879,0.7590839694656488,-0.04916030534351146,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,75.0,73.0909090909091,77.25,0,0,659.6354220000001,88.0,3216.0,3304.0,384.0,296.0,0.11940298507462686,0.08958837772397095,6.7272727272727275,6.7272727272727275,0.7509090909090909,0.06727272727272737,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,75.0,75.02272727272727,79.0,0,0,659.4771965,84.0,3301.0,3385.0,99.0,15.0,0.029990911844895485,0.004431314623338257,0.3409090909090909,0.3333333333333333,0.769318181818182,0.003409090909090695,True,False,True
v21,hazard55_sec600_else_logit_thresh55_edge15,hazard>=0.55; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.55,logit_thresh55_edge15,221,182,136,46,0.7472527472527473,0.8235294117647058,0.6794513645272116,70.0,70.24725274725274,75.0,0,0,779.350649,359.0,12785.0,13144.0,815.0,456.0,0.0637465780211185,0.03469263542300669,2.5054945054945055,2.063348416289593,0.7221978021978022,0.0250549450549451,132,113,82,31,0.7256637168141593,0.8560606060606061,0.6370030241733071,70.0,70.08849557522124,75.0,0,0,779.475375,222.0,7920.0,8142.0,280.0,58.0,0.03535353535353535,0.007123556865634979,0.5132743362831859,0.4393939393939394,0.7205309734513274,0.005132743362831871,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,70.0,70.08333333333333,75.25,0,0,719.622875,72.0,2523.0,2595.0,277.0,205.0,0.10978993261989695,0.0789980732177264,5.694444444444445,4.659090909090909,0.7208333333333333,0.056944444444444464,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.96969696969697,75.0,0,0,779.190224,65.0,2342.0,2407.0,258.0,193.0,0.11016225448334757,0.08018280016618197,5.848484848484849,4.288888888888889,0.7293939393939393,0.058484848484848584,False,True,True
v21,hazard55_sec600_else_score_min60,hazard>=0.55; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.55,score_min60,221,174,128,46,0.735632183908046,0.7873303167420814,0.6655292638910788,71.0,70.75287356321839,75.0,0,0,779.358107,343.0,12311.0,12654.0,489.0,146.0,0.0397205750954431,0.011537853643116802,0.8390804597701149,0.6606334841628959,0.7272413793103448,0.00839080459770114,132,108,76,32,0.7037037037037037,0.8181818181818182,0.6117921030436653,70.0,70.71296296296296,75.0,0,0,779.466635,212.0,7637.0,7849.0,-37.0,-249.0,-0.0048448343590415084,-0.03172378646961396,-2.3055555555555554,-1.8863636363636365,0.7267592592592593,-0.023055555555555607,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,71.0,70.66666666666667,76.0,0,0,719.677835,66.0,2332.0,2398.0,268.0,202.0,0.11492281303602059,0.08423686405337781,6.121212121212121,4.590909090909091,0.7266666666666667,0.06121212121212116,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.96969696969697,75.0,0,0,779.511079,65.0,2342.0,2407.0,258.0,193.0,0.11016225448334757,0.08018280016618197,5.848484848484849,4.288888888888889,0.7293939393939393,0.058484848484848584,False,False,True
v21,hazard60_sec60_else_logit_thresh55_edge15,hazard>=0.6; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.6,logit_thresh55_edge15,221,218,156,62,0.7155963302752294,0.9864253393665159,0.6523810246374284,74.5,73.23853211009174,78.75,0,0,659.868214,427.0,15966.0,16393.0,-366.0,-793.0,-0.022923712889891017,-0.04837430610626487,-3.6376146788990824,-3.588235294117647,0.7519724770642202,-0.036376146788990815,132,130,89,41,0.6846153846153846,0.9848484848484849,0.6004164680449111,75.0,73.46923076923076,78.0,0,0,719.1497609999999,254.0,9551.0,9805.0,-651.0,-905.0,-0.06816040205214113,-0.09229984701682815,-6.961538461538462,-6.856060606060606,0.7542307692307694,-0.06961538461538475,44,44,33,11,0.75,1.0,0.6055943364104085,74.0,72.72727272727273,78.25,0,0,659.585351,87.0,3200.0,3287.0,100.0,13.0,0.03125,0.003954974140553696,0.29545454545454547,0.29545454545454547,0.7470454545454547,0.002954545454545321,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,74.5,73.06818181818181,79.0,0,0,689.538455,86.0,3215.0,3301.0,185.0,99.0,0.05754276827371695,0.029990911844895485,2.25,2.2,0.7502272727272726,0.022500000000000075,True,False,True
v21,hazard60_sec60_else_score_min60,hazard>=0.6; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.6,score_min60,221,219,157,62,0.7168949771689498,0.9909502262443439,0.6538883938760969,75.0,73.84018264840182,79.0,0,0,659.604261,426.0,16171.0,16597.0,-471.0,-897.0,-0.02912621359223301,-0.05404591191179129,-4.095890410958904,-4.0588235294117645,0.7578538812785389,-0.040958904109589134,132,131,89,42,0.6793893129770993,0.9924242424242424,0.5953388097642381,75.0,73.93893129770993,79.0,0,0,659.992764,255.0,9686.0,9941.0,-786.0,-1041.0,-0.08114804873012596,-0.10471783522784428,-7.9465648854961835,-7.886363636363637,0.7588549618320611,-0.07946564885496188,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,74.5,72.86363636363636,78.25,0,0,659.5594245,87.0,3206.0,3293.0,194.0,107.0,0.06051154086088584,0.032493167324628,2.4318181818181817,2.4318181818181817,0.7484090909090909,0.024318181818181794,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,75.0,74.52272727272727,79.0,0,0,659.7097765,84.0,3279.0,3363.0,121.0,37.0,0.03690149435803599,0.011002081474873625,0.8409090909090909,0.8222222222222222,0.7643181818181819,0.00840909090909081,True,False,True
v21,hazard60_sec600_else_logit_thresh55_edge15,hazard>=0.6; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.6,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,69.0,70.01098901098901,75.0,0,0,779.4352445,359.0,12742.0,13101.0,658.0,299.0,0.0516402448595197,0.022822685291199143,1.6428571428571428,1.3529411764705883,0.719835164835165,0.016428571428571348,132,113,80,33,0.7079646017699115,0.8560606060606061,0.6183975397243283,69.0,69.91150442477876,75.0,0,0,779.504859,222.0,7900.0,8122.0,100.0,-122.0,0.012658227848101266,-0.015020930805220389,-1.079646017699115,-0.9242424242424242,0.7187610619469026,-0.010796460176991096,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,67.0,69.55555555555556,75.25,0,0,779.0346135,72.0,2504.0,2576.0,296.0,224.0,0.1182108626198083,0.08695652173913043,6.222222222222222,5.090909090909091,0.7155555555555556,0.06222222222222218,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.84848484848484,77.0,0,0,779.190224,65.0,2338.0,2403.0,262.0,197.0,0.11206159110350727,0.08198085726175613,5.96969696969697,4.377777777777778,0.7281818181818182,0.05969696969696969,False,False,True
v21,hazard60_sec600_else_score_min60,hazard>=0.6; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.6,score_min60,221,174,127,47,0.7298850574712644,0.7873303167420814,0.6594728774648295,70.0,70.46551724137932,75.0,0,0,779.4578465,343.0,12261.0,12604.0,439.0,96.0,0.035804583639181146,0.007616629641383688,0.5517241379310345,0.4343891402714932,0.7243678160919541,0.0055172413793103114,132,108,75,33,0.6944444444444444,0.8181818181818182,0.6021339202309699,70.0,70.46296296296296,75.0,0,0,779.5058735,212.0,7610.0,7822.0,-110.0,-322.0,-0.01445466491458607,-0.04116594221426745,-2.9814814814814814,-2.4393939393939394,0.7242592592592593,-0.02981481481481485,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,70.0909090909091,76.0,0,0,779.05062,66.0,2313.0,2379.0,287.0,221.0,0.12408127972330307,0.09289617486338798,6.696969696969697,5.0227272727272725,0.7209090909090909,0.0669696969696969,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.84848484848484,77.0,0,0,779.511079,65.0,2338.0,2403.0,262.0,197.0,0.11206159110350727,0.08198085726175613,5.96969696969697,4.377777777777778,0.7281818181818182,0.05969696969696969,False,False,True
v21,hazard65_sec60_else_logit_thresh55_edge15,hazard>=0.65; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.65,logit_thresh55_edge15,221,218,161,57,0.7385321100917431,0.9864253393665159,0.6764286388617029,71.0,71.62844036697248,78.0,0,0,719.7461055,426.0,15615.0,16041.0,485.0,59.0,0.03105987832212616,0.003678074932984228,0.2706422018348624,0.2669683257918552,0.7358256880733944,0.0027064220183486976,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,71.0,71.6076923076923,77.0,0,0,719.952318,254.0,9309.0,9563.0,-109.0,-363.0,-0.011709098721667205,-0.03795879953989334,-2.792307692307692,-2.75,0.7356153846153846,-0.02792307692307683,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,69.5,71.20454545454545,79.0,0,0,659.7676145,87.0,3133.0,3220.0,367.0,280.0,0.11714012128949888,0.08695652173913043,6.363636363636363,6.363636363636363,0.7318181818181817,0.06363636363636371,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,71.5,72.11363636363636,78.0,0,0,719.6698005000001,85.0,3173.0,3258.0,227.0,142.0,0.07154112826977624,0.04358502148557397,3.227272727272727,3.1555555555555554,0.7404545454545454,0.03227272727272734,True,False,True
v21,hazard65_sec60_else_score_min60,hazard>=0.65; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.65,score_min60,221,219,162,57,0.7397260273972602,0.9909502262443439,0.6778350728003982,72.0,72.38356164383562,78.0,0,0,719.59109,424.0,15852.0,16276.0,348.0,-76.0,0.02195306585919758,-0.004669451953797002,-0.3470319634703196,-0.3438914027149321,0.7431963470319635,-0.003470319634703234,132,131,92,39,0.7022900763358778,0.9924242424242424,0.6191346229115295,72.0,72.32824427480917,77.5,0,0,719.81522,255.0,9475.0,9730.0,-275.0,-530.0,-0.029023746701846966,-0.05447070914696814,-4.0458015267175576,-4.015151515151516,0.7427480916030536,-0.04045801526717574,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,70.5,71.3409090909091,79.0,0,0,659.60869,87.0,3139.0,3226.0,461.0,374.0,0.14686205798024848,0.11593304401735896,8.5,8.5,0.7331818181818182,0.08500000000000008,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,74.5,73.5909090909091,80.0,0,0,719.809881,82.0,3238.0,3320.0,162.0,80.0,0.05003088326127239,0.024096385542168676,1.8181818181818181,1.7777777777777777,0.7545454545454546,0.018181818181818077,True,False,True
v21,hazard65_sec600_else_logit_thresh55_edge15,hazard>=0.65; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.65,logit_thresh55_edge15,221,182,135,47,0.7417582417582418,0.8235294117647058,0.6736381163272988,68.0,69.37912087912088,74.75,0,0,779.4973125,358.0,12627.0,12985.0,873.0,515.0,0.0691375623663578,0.039661147477859066,2.82967032967033,2.330316742081448,0.7134615384615386,0.028296703296703196,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,68.0,69.20353982300885,73.0,0,0,779.639663,222.0,7820.0,8042.0,280.0,58.0,0.03580562659846547,0.007212136284506341,0.5132743362831859,0.4393939393939394,0.7116814159292035,0.005132743362831871,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,67.0,68.52777777777777,71.25,0,0,779.270798,72.0,2467.0,2539.0,333.0,261.0,0.13498175922172678,0.10279637652619142,7.25,5.931818181818182,0.7052777777777777,0.07250000000000012,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,70.0,70.9090909090909,77.0,0,0,779.214524,64.0,2340.0,2404.0,260.0,196.0,0.1111111111111111,0.08153078202995008,5.9393939393939394,4.355555555555555,0.7284848484848485,0.05939393939393933,False,True,True
v21,hazard65_sec600_else_score_min60,hazard>=0.65; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.65,score_min60,221,174,128,46,0.735632183908046,0.7873303167420814,0.6655292638910788,68.0,69.87931034482759,75.0,0,0,779.4973125,342.0,12159.0,12501.0,641.0,299.0,0.05271815116374702,0.023918086553075753,1.7183908045977012,1.3529411764705883,0.7184482758620689,0.017183908045977025,132,108,76,32,0.7037037037037037,0.8181818181818182,0.6117921030436653,68.0,69.79629629629629,75.0,0,0,779.5952205000001,212.0,7538.0,7750.0,62.0,-150.0,0.008224993366940834,-0.01935483870967742,-1.3888888888888888,-1.1363636363636365,0.7175925925925926,-0.01388888888888884,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,69.12121212121212,72.0,0,0,779.177169,66.0,2281.0,2347.0,319.0,253.0,0.13985094256904868,0.1077971878994461,7.666666666666667,5.75,0.7112121212121212,0.07666666666666666,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,70.0,70.9090909090909,77.0,0,0,779.511079,64.0,2340.0,2404.0,260.0,196.0,0.1111111111111111,0.08153078202995008,5.9393939393939394,4.355555555555555,0.7284848484848484,0.05939393939393944,False,False,True
