dataset,model,edge_floor_cents,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_wilson95_lower,all_coverage,all_net_pnl_cents,all_net_roi_on_cost,all_median_ask,all_brier,all_logloss,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_wilson95_lower,train_coverage,train_net_pnl_cents,train_net_roi_on_cost,train_median_ask,train_brier,train_logloss,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_wilson95_lower,validation_coverage,validation_net_pnl_cents,validation_net_roi_on_cost,validation_median_ask,validation_brier,validation_logloss,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_wilson95_lower,holdout_coverage,holdout_net_pnl_cents,holdout_net_roi_on_cost,holdout_median_ask,holdout_brier,holdout_logloss,oos_positive,oos_coverage_pass
current,prob_gap_margin_C0.1,-5.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-733.0,-0.04020183184336094,56.0,0.24209223377881917,0.676682223428667,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,465.0,0.04291647438855561,56.0,0.24192413811099805,0.6772903006512662,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-814.0,-0.22523519645821805,55.0,0.25193131936883817,0.6968665332967595,62,62,34,28,0.5483870967741935,0.425325124698443,1.0,-384.0,-0.1014799154334038,57.5,0.23290528523933982,0.6550384660663013,False,True
v21,prob_gap_margin_C0.1,-5.0,221,219,132,87,0.6027397260273972,0.5366972791171479,0.9909502262443439,155.0,0.011881947106170947,56.0,0.2339449330412991,0.6598141992649434,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-329.0,-0.04202324690254183,56.0,0.2345764287245994,0.6609966113706837,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,32.0,0.012461059190031152,55.0,0.23791253045583868,0.6687580461086481,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22809720075147916,0.6473499891064212,True,True
current,prob_gap_margin_C0.1,0.0,307,164,128,36,0.7804878048780488,0.7111202752298119,0.5342019543973942,528.0,0.04302477183833116,73.5,0.155708390199022,0.4838701713592992,184,103,80,23,0.7766990291262136,0.6871583963606128,0.5597826086956522,368.0,0.04821802935010482,73.0,0.16411105455651256,0.5095368227735364,61,35,28,7,0.8,0.6410838693433439,0.5737704918032787,60.0,0.021897810218978103,79.0,0.13869631196772916,0.4353601869906152,62,26,20,6,0.7692307692307693,0.5794844592105631,0.41935483870967744,100.0,0.05263157894736842,68.0,0.1453217867095496,0.4474926466376653,True,False
v21,prob_gap_margin_C0.1,0.0,221,70,58,12,0.8285714285714286,0.7238335196785457,0.3167420814479638,152.0,0.026912181303116147,83.0,0.14202970605547952,0.4644782189512175,132,40,30,10,0.75,0.5980603857923198,0.30303030303030304,-186.0,-0.0583804143126177,79.0,0.19974043484231047,0.625233464932391,44,11,10,1,0.9090909090909091,0.6226415635484044,0.25,112.0,0.12612612612612611,83.0,0.05623171731884637,0.22827780941315678,45,19,18,1,0.9473684210526315,0.753612688331012,0.4222222222222222,226.0,0.14358322744599747,86.0,0.07020595472020208,0.26279372767078213,True,False
current,prob_gap_margin_C0.1,2.0,307,49,39,10,0.7959183673469388,0.6636299908048745,0.15960912052117263,183.0,0.04923325262308313,74.0,0.14923394449711272,0.4656984013839983,184,32,26,6,0.8125,0.6469084479862404,0.17391304347826086,137.0,0.05562322371092164,77.0,0.1337220744130541,0.4318592965209969,61,10,9,1,0.9,0.5958499732047616,0.16393442622950818,128.0,0.16580310880829016,78.0,0.10153624800313218,0.33386517647857483,62,7,4,3,0.5714285714285714,0.2504583645276572,0.11290322580645161,-82.0,-0.17012448132780084,66.0,0.2882849170156387,0.8087246306226092,False,False
v21,prob_gap_margin_C0.1,2.0,221,7,7,0,1.0,0.6456695649333126,0.03167420814479638,147.0,0.26582278481012656,78.0,0.0381922668117677,0.2037081253173064,132,3,3,0,1.0,0.4385029682449545,0.022727272727272728,72.0,0.3157894736842105,78.0,0.05061800899627061,0.23649001040498563,44,1,1,0,1.0,0.20654931437723742,0.022727272727272728,13.0,0.14942528735632185,86.0,0.01135577164518821,0.11267997431831428,45,3,3,0,1.0,0.4385029682449545,0.06666666666666667,62.0,0.2605042016806723,78.0,0.03471202301612462,0.2012689572292912,True,False
current,prob_gap_margin_C0.1,5.0,307,8,6,2,0.75,0.40927543031016894,0.026058631921824105,9.0,0.015228426395939087,75.0,0.14476697216100354,0.4335241695852524,184,4,3,1,0.75,0.3006418425824019,0.021739130434782608,6.0,0.02040816326530612,71.5,0.14297499466251196,0.43378740635430846,61,3,3,0,1.0,0.4385029682449545,0.04918032786885246,67.0,0.2875536480686695,77.0,0.022163735526653277,0.15224661589930016,62,1,0,1,0.0,0.0,0.016129032258064516,-64.0,-1.0,62.0,0.5197445920580205,1.2763038835668852,False,False
v21,prob_gap_margin_C0.1,5.0,221,1,1,0,1.0,0.20654931437723742,0.004524886877828055,16.0,0.19047619047619047,82.0,0.011871783655267611,0.11536339471077961,132,1,1,0,1.0,0.20654931437723742,0.007575757575757576,16.0,0.19047619047619047,82.0,0.011871783655267611,0.11536339471077961,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.1,10.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,21.0,0.26582278481012656,77.0,0.004986458814784038,0.07323205402674773,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.004986458814784038,0.07323205402674773,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.1,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.1,15.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,53.0,1.127659574468085,45.0,0.031858361254267845,0.19661008148612769,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.031858361254267845,0.19661008148612769,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.1,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.1,20.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,53.0,1.127659574468085,45.0,0.031858361254267845,0.19661008148612769,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.031858361254267845,0.19661008148612769,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.1,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.25,-30.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-725.0,-0.039780521262002745,56.0,0.2425834573399159,0.6777410856651347,184,182,115,67,0.6318681318681318,0.5597475218575272,0.9891304347826086,676.0,0.06245380635624538,56.0,0.24291989353079438,0.679570821230282,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-816.0,-0.22566371681415928,55.0,0.2518572922989737,0.6966235708699845,62,62,32,30,0.5161290322580645,0.39447459605660673,1.0,-585.0,-0.154557463672391,57.5,0.23247159735213518,0.6537919974336398,False,True
v21,prob_gap_margin_C0.25,-30.0,221,219,133,86,0.6073059360730594,0.5413113057595218,0.9909502262443439,270.0,0.02072141212586339,56.0,0.23267283404690067,0.6569281271492925,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-309.0,-0.039569727237802534,56.0,0.23232347641130985,0.6559408862171876,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,127.0,0.049358725223474544,55.0,0.237688453565541,0.6682845882125846,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22869734748876958,0.648510951588404,True,True
current,prob_gap_margin_C0.25,-20.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-725.0,-0.039780521262002745,56.0,0.2425834573399159,0.6777410856651347,184,182,115,67,0.6318681318681318,0.5597475218575272,0.9891304347826086,676.0,0.06245380635624538,56.0,0.24291989353079438,0.679570821230282,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-816.0,-0.22566371681415928,55.0,0.2518572922989737,0.6966235708699845,62,62,32,30,0.5161290322580645,0.39447459605660673,1.0,-585.0,-0.154557463672391,57.5,0.23247159735213518,0.6537919974336398,False,True
v21,prob_gap_margin_C0.25,-20.0,221,219,133,86,0.6073059360730594,0.5413113057595218,0.9909502262443439,270.0,0.02072141212586339,56.0,0.23267283404690067,0.6569281271492925,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-309.0,-0.039569727237802534,56.0,0.23232347641130985,0.6559408862171876,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,127.0,0.049358725223474544,55.0,0.237688453565541,0.6682845882125846,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22869734748876958,0.648510951588404,True,True
current,prob_gap_margin_C0.25,-15.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-725.0,-0.039780521262002745,56.0,0.2425834573399159,0.6777410856651347,184,182,115,67,0.6318681318681318,0.5597475218575272,0.9891304347826086,676.0,0.06245380635624538,56.0,0.24291989353079438,0.679570821230282,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-816.0,-0.22566371681415928,55.0,0.2518572922989737,0.6966235708699845,62,62,32,30,0.5161290322580645,0.39447459605660673,1.0,-585.0,-0.154557463672391,57.5,0.23247159735213518,0.6537919974336398,False,True
v21,prob_gap_margin_C0.25,-15.0,221,219,133,86,0.6073059360730594,0.5413113057595218,0.9909502262443439,270.0,0.02072141212586339,56.0,0.23267283404690067,0.6569281271492925,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-309.0,-0.039569727237802534,56.0,0.23232347641130985,0.6559408862171876,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,127.0,0.049358725223474544,55.0,0.237688453565541,0.6682845882125846,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22869734748876958,0.648510951588404,True,True
current,prob_gap_margin_C0.25,-10.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-725.0,-0.039780521262002745,56.0,0.2425834573399159,0.6777410856651347,184,182,115,67,0.6318681318681318,0.5597475218575272,0.9891304347826086,676.0,0.06245380635624538,56.0,0.24291989353079438,0.679570821230282,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-816.0,-0.22566371681415928,55.0,0.2518572922989737,0.6966235708699845,62,62,32,30,0.5161290322580645,0.39447459605660673,1.0,-585.0,-0.154557463672391,57.5,0.23247159735213518,0.6537919974336398,False,True
v21,prob_gap_margin_C0.25,-10.0,221,219,133,86,0.6073059360730594,0.5413113057595218,0.9909502262443439,270.0,0.02072141212586339,56.0,0.23267283404690067,0.6569281271492925,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-309.0,-0.039569727237802534,56.0,0.23232347641130985,0.6559408862171876,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,127.0,0.049358725223474544,55.0,0.237688453565541,0.6682845882125846,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22869734748876958,0.648510951588404,True,True
current,prob_gap_margin_C0.25,-5.0,307,305,175,130,0.5737704918032787,0.5176920251496903,0.993485342019544,-742.0,-0.04067536454336147,56.0,0.2420756243278858,0.6766542352339717,184,182,115,67,0.6318681318681318,0.5597475218575272,0.9891304347826086,659.0,0.06078775020754543,56.0,0.24206885469195275,0.6777494510022342,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-816.0,-0.22566371681415928,55.0,0.2518572922989737,0.6966235708699845,62,62,32,30,0.5161290322580645,0.39447459605660673,1.0,-585.0,-0.154557463672391,57.5,0.23247159735213518,0.6537919974336398,False,True
v21,prob_gap_margin_C0.25,-5.0,221,219,133,86,0.6073059360730594,0.5413113057595218,0.9909502262443439,251.0,0.019235190436048738,56.0,0.23402731107766384,0.6599329122534933,132,131,75,56,0.5725190839694656,0.486926931044424,0.9924242424242424,-328.0,-0.04190086867654573,56.0,0.23458783114212764,0.6609641529181034,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,127.0,0.049358725223474544,55.0,0.237688453565541,0.6682845882125846,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,452.0,0.17069486404833836,55.0,0.22869734748876958,0.648510951588404,True,True
current,prob_gap_margin_C0.25,0.0,307,159,134,25,0.8427672955974843,0.7781894922737796,0.5179153094462541,1021.0,0.08247839082316827,78.0,0.13287228077430682,0.43288451342903833,184,97,84,13,0.865979381443299,0.7841000614500552,0.5271739130434783,834.0,0.11022997620935765,77.0,0.12866377850430305,0.4267041661539796,61,36,30,6,0.8333333333333334,0.6810920568872053,0.5901639344262295,159.0,0.0559662090813094,81.5,0.1349093539585425,0.4330234876022057,62,26,20,6,0.7692307692307693,0.5794844592105631,0.41935483870967744,28.0,0.014198782961460446,73.5,0.14575266868037914,0.45574953710006444,True,False
v21,prob_gap_margin_C0.25,0.0,221,99,80,19,0.8080808080808081,0.7195963938569909,0.4479638009049774,135.0,0.017164653528289893,78.0,0.16264595430124829,0.5155123899250482,132,57,42,15,0.7368421052631579,0.6102342073651618,0.4318181818181818,-306.0,-0.06790945406125166,77.0,0.2026474574500907,0.6227274349976786,44,18,17,1,0.9444444444444444,0.7424269921812741,0.4090909090909091,265.0,0.18466898954703834,78.5,0.07342087867809308,0.28002128561797834,45,24,21,3,0.875,0.6899611872949993,0.5333333333333333,176.0,0.09147609147609148,79.0,0.13456119104011402,0.4374949861078539,True,False
current,prob_gap_margin_C0.25,2.0,307,56,49,7,0.875,0.7637452344180986,0.18241042345276873,557.0,0.1282523601197329,78.0,0.12238173963227338,0.409919775270957,184,36,32,4,0.8888888888888888,0.7468519140963513,0.1956521739130435,419.0,0.15066522833513124,79.0,0.11687265165442201,0.4043908734620901,61,11,10,1,0.9090909090909091,0.6226415635484044,0.18032786885245902,141.0,0.16414435389988358,77.0,0.09306838859599444,0.30831744907381914,62,9,7,2,0.7777777777777778,0.45258896910698887,0.14516129032258066,-3.0,-0.004267425320056899,75.0,0.18024552058801968,0.5562160034140379,False,False
v21,prob_gap_margin_C0.25,2.0,221,17,15,2,0.8823529411764706,0.6566364940511412,0.07692307692307693,107.0,0.07681263460157932,79.0,0.09489046131007385,0.32137591947798727,132,11,9,2,0.8181818181818182,0.5230194380391558,0.08333333333333333,6.0,0.006711409395973154,79.0,0.1339128348179005,0.4139329652550026,44,1,1,0,1.0,0.20654931437723742,0.022727272727272728,13.0,0.14942528735632185,86.0,0.009554895295716289,0.10286268753104341,45,5,5,0,1.0,0.5655175352168252,0.1111111111111111,88.0,0.21359223300970873,78.0,0.026108352795726743,0.1614530651579423,True,False
current,prob_gap_margin_C0.25,5.0,307,10,9,1,0.9,0.5958499732047616,0.03257328990228013,153.0,0.20481927710843373,77.0,0.08964739587914006,0.3077822190452308,184,6,6,0,1.0,0.6096657120978346,0.03260869565217391,130.0,0.2765957446808511,77.5,0.03167645999076544,0.17918524403146538,61,3,3,0,1.0,0.4385029682449545,0.04918032786885246,87.0,0.4084507042253521,77.0,0.06021438969618554,0.2371192586921319,62,1,0,1,0.0,0.0,0.016129032258064516,-64.0,-1.0,62.0,0.5257720297582512,1.2913529501871202,False,False
v21,prob_gap_margin_C0.25,5.0,221,2,2,0,1.0,0.3423802275066531,0.00904977375565611,43.0,0.27388535031847133,76.5,0.028684625128747813,0.1741458051428087,132,1,1,0,1.0,0.20654931437723742,0.007575757575757576,16.0,0.19047619047619047,82.0,0.009084620261831405,0.10016655468018762,44,0,0,0,,,0.0,0.0,,,,,45,1,1,0,1.0,0.20654931437723742,0.022222222222222223,27.0,0.3698630136986301,71.0,0.04828462999566422,0.24812505560542977,False,False
current,prob_gap_margin_C0.25,10.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,21.0,0.26582278481012656,77.0,0.0027248729227903026,0.05361210216810201,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.0027248729227903026,0.05361210216810201,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.25,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.25,15.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,21.0,0.26582278481012656,77.0,0.0027248729227903026,0.05361210216810201,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.0027248729227903026,0.05361210216810201,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.25,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_gap_margin_C0.25,20.0,307,1,1,0,1.0,0.20654931437723742,0.003257328990228013,53.0,1.127659574468085,45.0,0.019582518110492806,0.150750276966404,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.019582518110492806,0.150750276966404,62,0,0,0,,,0.0,0.0,,,,,False,False
v21,prob_gap_margin_C0.25,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.05,-30.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-20.0,-0.0011037527593818985,56.0,0.24409231647952084,0.6809649871020236,184,182,114,68,0.6263736263736264,0.5541599417576814,0.9891304347826086,630.0,0.0584958217270195,56.0,0.2436617132494702,0.6807724259085409,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-689.0,-0.19197548063527445,55.0,0.2567715026637253,0.7069477961257487,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23288166213488765,0.6559665159208404,False,True
v21,prob_path_compact_C0.05,-30.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1258.0,0.09720290526966466,56.0,0.23105224229666416,0.6539137640761392,132,131,86,45,0.6564885496183206,0.5717533635235359,0.9924242424242424,858.0,0.11082407646602944,56.0,0.22947699394815924,0.6505727384765683,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-164.0,-0.06396255850234009,55.0,0.24305537749642117,0.6792392836533807,45,44,32,12,0.7272727272727273,0.581511269075488,0.9777777777777777,564.0,0.21396054628224584,55.0,0.22373905104359212,0.6385353888976203,False,True
current,prob_path_compact_C0.05,-20.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-20.0,-0.0011037527593818985,56.0,0.24409231647952084,0.6809649871020236,184,182,114,68,0.6263736263736264,0.5541599417576814,0.9891304347826086,630.0,0.0584958217270195,56.0,0.2436617132494702,0.6807724259085409,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-689.0,-0.19197548063527445,55.0,0.2567715026637253,0.7069477961257487,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23288166213488765,0.6559665159208404,False,True
v21,prob_path_compact_C0.05,-20.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1258.0,0.09720290526966466,56.0,0.23105224229666416,0.6539137640761392,132,131,86,45,0.6564885496183206,0.5717533635235359,0.9924242424242424,858.0,0.11082407646602944,56.0,0.22947699394815924,0.6505727384765683,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-164.0,-0.06396255850234009,55.0,0.24305537749642117,0.6792392836533807,45,44,32,12,0.7272727272727273,0.581511269075488,0.9777777777777777,564.0,0.21396054628224584,55.0,0.22373905104359212,0.6385353888976203,False,True
current,prob_path_compact_C0.05,-15.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-20.0,-0.0011037527593818985,56.0,0.24409231647952084,0.6809649871020236,184,182,114,68,0.6263736263736264,0.5541599417576814,0.9891304347826086,630.0,0.0584958217270195,56.0,0.2436617132494702,0.6807724259085409,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-689.0,-0.19197548063527445,55.0,0.2567715026637253,0.7069477961257487,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23288166213488765,0.6559665159208404,False,True
v21,prob_path_compact_C0.05,-15.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1258.0,0.09720290526966466,56.0,0.23105224229666416,0.6539137640761392,132,131,86,45,0.6564885496183206,0.5717533635235359,0.9924242424242424,858.0,0.11082407646602944,56.0,0.22947699394815924,0.6505727384765683,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-164.0,-0.06396255850234009,55.0,0.24305537749642117,0.6792392836533807,45,44,32,12,0.7272727272727273,0.581511269075488,0.9777777777777777,564.0,0.21396054628224584,55.0,0.22373905104359212,0.6385353888976203,False,True
current,prob_path_compact_C0.05,-10.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-75.0,-0.004149377593360996,56.0,0.24510731946019887,0.6830638993584784,184,182,114,68,0.6263736263736264,0.5541599417576814,0.9891304347826086,630.0,0.0584958217270195,56.0,0.2436617132494702,0.6807724259085409,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-689.0,-0.19197548063527445,55.0,0.2567715026637253,0.7069477961257487,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-16.0,-0.004305705059203444,57.0,0.23787482195919057,0.6662918100856584,False,True
v21,prob_path_compact_C0.05,-10.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1258.0,0.09720290526966466,56.0,0.23105224229666416,0.6539137640761392,132,131,86,45,0.6564885496183206,0.5717533635235359,0.9924242424242424,858.0,0.11082407646602944,56.0,0.22947699394815924,0.6505727384765683,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-164.0,-0.06396255850234009,55.0,0.24305537749642117,0.6792392836533807,45,44,32,12,0.7272727272727273,0.581511269075488,0.9777777777777777,564.0,0.21396054628224584,55.0,0.22373905104359212,0.6385353888976203,False,True
current,prob_path_compact_C0.05,-5.0,307,305,176,129,0.5770491803278689,0.5209850180751825,0.993485342019544,-572.0,-0.031476997578692496,56.0,0.24410496624540015,0.6810020472844948,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,404.0,0.03742126713597629,56.0,0.24470994150457548,0.6839445676685455,61,61,27,34,0.4426229508196721,0.32507805521482874,1.0,-953.0,-0.2608814672871612,55.0,0.2477547222954694,0.6858801074769033,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-23.0,-0.006177813591189901,57.0,0.23873818211275294,0.6675649443549121,False,True
v21,prob_path_compact_C0.05,-5.0,221,219,143,76,0.6529680365296804,0.587775377877362,0.9909502262443439,1326.0,0.10220440881763528,56.0,0.22922407810060505,0.6496973110661043,132,131,87,44,0.6641221374045801,0.5795924913457884,0.9924242424242424,927.0,0.11925897336935547,56.0,0.2249004106261089,0.6406245029854053,44,44,23,21,0.5227272727272727,0.3793546556062164,1.0,-266.0,-0.10366328916601715,55.0,0.2469607738585089,0.6871148239645315,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,665.0,0.2523719165085389,55.0,0.22436011959631463,0.6392920222261221,False,True
current,prob_path_compact_C0.05,0.0,307,238,163,75,0.6848739495798319,0.6233133353296667,0.7752442996742671,338.0,0.021175291316877586,62.0,0.19124487319784159,0.5632444892430324,184,139,94,45,0.6762589928057554,0.5946405892165012,0.7554347826086957,134.0,0.014461472048348802,61.0,0.19939862380834403,0.587768890274764,61,52,37,15,0.7115384615384616,0.5772721196331574,0.8524590163934426,41.0,0.011205247335337523,67.0,0.17259054317240125,0.5117183370895785,62,47,32,15,0.6808510638297872,0.5383265689689715,0.7580645161290323,163.0,0.05367138623641752,61.0,0.18776942269705565,0.547722535382796,True,True
v21,prob_path_compact_C0.05,0.0,221,123,92,31,0.7479674796747967,0.6645262127728019,0.5565610859728507,670.0,0.07854630715123095,65.0,0.17363633131216552,0.5177332647961798,132,71,53,18,0.7464788732394366,0.63446074646439,0.5378787878787878,507.0,0.1057792614229084,62.0,0.1870576152178978,0.5491418866274047,44,24,16,8,0.6666666666666666,0.4670631683813174,0.5454545454545454,-38.0,-0.0231990231990232,64.5,0.148657063604828,0.4589815490621141,45,28,23,5,0.8214285714285714,0.6440857521065705,0.6222222222222222,201.0,0.09575988565983802,75.0,0.1610145908717764,0.48844858721048734,False,False
current,prob_path_compact_C0.05,2.0,307,112,81,31,0.7232142857142857,0.6340021985730062,0.36482084690553745,676.0,0.09105603448275862,62.5,0.1887673357612971,0.5553679289866367,184,69,51,18,0.7391304347826086,0.6248942554937958,0.375,570.0,0.12582781456953643,63.0,0.18547794461493844,0.5521048914427487,61,21,15,6,0.7142857142857143,0.5004361928391441,0.3442622950819672,-57.0,-0.036608863198458574,73.0,0.17612396091015,0.5161631653908971,62,22,15,7,0.6818181818181818,0.4731859774104275,0.3548387096774194,163.0,0.1219147344801795,58.0,0.2111527385327897,0.6030247301702187,False,False
v21,prob_path_compact_C0.05,2.0,221,28,23,5,0.8214285714285714,0.6440857521065705,0.12669683257918551,492.0,0.2721238938053097,61.0,0.15115548734872264,0.4707830537539808,132,21,16,5,0.7619047619047619,0.5490882631704924,0.1590909090909091,286.0,0.2176560121765601,53.0,0.17521062593312178,0.5233058370399851,44,2,2,0,1.0,0.3423802275066531,0.045454545454545456,62.0,0.4492753623188406,67.0,0.08174100570232604,0.33673488631337634,45,5,5,0,1.0,0.5655175352168252,0.1111111111111111,144.0,0.4044943820224719,71.0,0.07788969795280475,0.3038066309290045,True,False
current,prob_path_compact_C0.05,5.0,307,34,20,14,0.5882352941176471,0.4222159387881251,0.11074918566775244,-142.0,-0.06629318394024276,62.5,0.22374840214812589,0.6280206750711269,184,20,14,6,0.7,0.4810271816464765,0.10869565217391304,154.0,0.12359550561797752,61.0,0.17810649530797973,0.530292114905874,61,7,5,2,0.7142857142857143,0.35893445183261935,0.11475409836065574,-4.0,-0.007936507936507936,72.0,0.1552446528608375,0.4680961571290245,62,7,1,6,0.14285714285714285,0.025679624344743555,0.11290322580645161,-292.0,-0.7448979591836735,55.0,0.4226575995501175,1.0671696506282378,False,False
v21,prob_path_compact_C0.05,5.0,221,8,7,1,0.875,0.5291118177871466,0.03619909502262444,250.0,0.5555555555555556,50.5,0.1776464482644039,0.5344576001034904,132,7,6,1,0.8571428571428571,0.48687217072568106,0.05303030303030303,209.0,0.5345268542199488,50.0,0.18536813505165434,0.5489249351094722,44,0,0,0,,,0.0,0.0,,,,,45,1,1,0,1.0,0.20654931437723742,0.022222222222222223,41.0,0.6949152542372882,57.0,0.12359464075365104,0.43318625506161834,False,False
