policy,market,source,side,p_raw,p_eff,ask_prob_norm,eff_edge_prob_after_fee,n_eff,uncertainty_tags,side_won,net_gross_cents_after_entry_fee
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY061945-45,rejected_actionable,no,0.692842,0.6444891894182286,0.6,0.04448918941822866,51.200608,,True,76.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062000-00,rejected_actionable,yes,0.739489,0.6952098646156676,0.48,0.2152098646156676,55.269056,,True,100.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062015-15,rejected_actionable,yes,0.614301,0.5605907918740975,0.54,0.020590791874097514,46.19963999999999,thin_depth,False,-112.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062030-30,approved_entry,no,0.874426,0.8478808851321687,0.67,0.1778808851321687,87.65487999999999,,True,30.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062045-45,rejected_actionable,no,0.61792,0.5587223628640577,0.51,0.04872236286405773,37.896608,first_observation,True,94.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062100-00,rejected_actionable,no,0.615588,0.5676310595596099,0.22,0.34763105955960993,57.877088,,False,-47.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062115-15,approved_entry,yes,0.942571,0.9258935588148349,0.73,0.19589355881483494,109.47350399999999,,True,-14.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062130-30,approved_entry,no,0.887777,0.8627640102779355,0.76,0.10276401027793547,89.572992,thin_depth,False,-34.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062145-45,rejected_actionable,no,0.783823,0.7510842455495471,0.12,0.6310842455495471,88.925376,,False,-26.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062200-00,rejected_actionable,no,0.617816,0.5640107536603397,0.46,0.10401075366033968,45.878048,thin_depth,True,104.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062215-15,rejected_actionable,no,0.661831,0.6054142410277561,0.59,0.015414241027756126,39.553703999999996,"first_observation,thin_depth",True,78.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062230-30,rejected_actionable,yes,0.718015,0.6755029359985699,0.38,0.2955029359985699,63.016992,,False,-80.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062245-45,rejected_actionable,no,0.60965,0.5561157015287862,0.45,0.10611570152878619,46.708192000000004,,False,-94.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062300-00,approved_entry,yes,0.923042,0.9009375634572029,0.87,0.030937563457202888,81.77844800000001,expensive_thin_edge,True,15.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062315-15,rejected_actionable,no,0.74458,0.7064975648827685,0.68,0.026497564882768443,73.763136,,True,60.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY062345-45,rejected_actionable,no,0.608623,0.5549072674991489,0.46,0.09490726749914885,46.436896,,False,-96.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070000-00,approved_entry,no,0.863962,0.8378017816642517,0.78,0.05780178166425165,96.603904,thin_depth,True,0.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070015-15,rejected_actionable,yes,0.598994,0.5367870224845896,0.52,0.01678702248458963,34.915452,"weak_raw,near_boundary,thin_depth",True,92.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070030-30,approved_entry,yes,0.924288,0.9028079818720436,0.82,0.08280798187204363,85.314976,,True,27.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070115-15,rejected_actionable,yes,0.773654,0.7347918351102158,0.72,0.014791835110215867,65.221104,thin_depth,True,53.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070530-30,rejected_actionable,yes,0.734154,0.6929563498012535,0.63,0.06295634980125353,64.683712,thin_depth,False,-130.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070545-45,rejected_actionable,yes,0.707647,0.6552629008091743,0.6,0.05526290080917429,42.408,"first_observation,thin_depth",False,-124.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070600-00,rejected_actionable,yes,0.72396,0.6767071725247845,0.67,0.006707172524784477,50.344672,,True,62.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070615-15,rejected_actionable,no,0.610872,0.5502710767732044,0.28,0.2702710767732044,36.408832000000004,first_observation,True,141.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070630-30,rejected_actionable,yes,0.606974,0.5354604713432338,0.47,0.06546047134323385,26.238408,"first_observation,near_boundary,high_recross,thin_depth",False,-98.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070645-45,approved_entry,yes,0.895399,0.8679714925255531,0.81,0.057971492525553,70.032928,,True,35.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070700-00,rejected_actionable,yes,0.654812,0.5893999172801959,0.56,0.029399917280195864,29.715216,first_observation,False,-116.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070745-45,approved_entry,yes,0.903807,0.8794161419833741,0.68,0.1994161419833741,82.20297599999999,,True,32.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070815-15,approved_entry,yes,0.950799,0.9344800415872345,0.9,0.0344800415872345,98.809864,expensive_thin_edge,True,1.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070830-30,approved_entry,no,0.875926,0.8491309466450636,0.82,0.02913094664506366,85.14545600000001,expensive_thin_edge,True,16.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070845-45,rejected_actionable,yes,0.596088,0.5346347405862225,0.45,0.0846347405862225,35.8616128,"weak_raw,near_boundary",True,106.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070900-00,rejected_actionable,no,0.606083,0.5608704450826096,0.52,0.04087044508260962,65.69635199999999,,False,-108.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070915-15,rejected_actionable,no,0.829868,0.7963314990171889,0.77,0.026331499017188897,70.612576,"expensive_thin_edge,thin_depth",True,43.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070930-30,rejected_actionable,yes,0.851432,0.823583908761148,0.8,0.02358390876114791,91.750176,expensive_thin_edge,True,37.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY070945-45,rejected_actionable,no,0.705657,0.6652833699318447,0.64,0.025283369931844657,71.676088,thin_depth,True,68.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071000-00,rejected_actionable,no,0.720981,0.6748859396740051,0.66,0.014885939674005089,53.256344,thin_depth,True,64.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071015-15,rejected_actionable,no,0.778147,0.7443828944573893,0.73,0.014382894457389273,85.18026400000001,thin_depth,False,-149.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071030-30,approved_entry,no,0.852355,0.8218446280824728,0.77,0.05184462808247281,76.04432,,True,-26.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071045-45,rejected_actionable,no,0.826507,0.7954766017784726,0.73,0.06547660177847259,83.767648,,True,51.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071100-00,rejected_actionable,yes,0.853486,0.8258697292372946,0.81,0.015869729237294572,92.22910399999999,expensive_thin_edge,False,-165.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071115-15,rejected_actionable,no,0.749035,0.713164997098977,0.71,0.003164997098976996,82.181672,thin_depth,False,-145.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071130-30,rejected_actionable,no,0.86035,0.83318816069847,0.83,0.003188160698470055,91.605232,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071145-45,rejected_actionable,yes,0.794413,0.7574734104457322,0.73,0.02747341044573226,67.325624,thin_depth,True,51.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071200-00,rejected_actionable,yes,0.588818,0.5346204245619337,0.53,0.004620424561933678,46.36368879999999,"weak_raw,near_boundary,thin_depth",False,-110.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071215-15,rejected_actionable,yes,0.721723,0.683871926848985,0.68,0.0038719268489849634,78.852232,thin_depth,False,-140.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071230-30,rejected_actionable,yes,0.750115,0.7144256881397885,0.7,0.014425688139788506,82.77786400000001,,True,57.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071245-45,rejected_actionable,yes,0.6248,0.5767183223189543,0.56,0.016718322318954204,57.038376,"high_recross,thin_depth",False,-116.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071300-00,rejected_actionable,yes,0.775003,0.7405540590184333,0.74,0.0005540590184333061,82.651528,thin_depth,False,-151.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071315-15,rejected_actionable,yes,0.743772,0.7073826764442815,0.7,0.007382676444281588,80.95449599999999,,True,57.0
ulb_z0.75_p52_edge0_fee0,KXBTC15M-26MAY071330-30,rejected_actionable,no,0.81079,0.7792289170214493,0.77,0.009228917021449234,86.630576,expensive_thin_edge,True,43.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051330-30,approved_entry,yes,0.879391,0.8470039078625805,0.82,0.017003907862580554,56.87748000000001,"first_observation,expensive_thin_edge,thin_depth",True,-2.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051545-45,approved_entry,yes,0.851935,0.8247093323928281,0.75,0.06470933239282807,95.724768,,True,14.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051615-15,approved_entry,no,0.855253,0.8282781039703468,0.76,0.058278103970346835,95.698944,thin_depth,False,-26.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051715-15,approved_entry,yes,0.877551,0.8524107928137944,0.82,0.02241079281379444,95.634024,"expensive_thin_edge,thin_depth",False,-30.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.78022,0.7352688128331348,0.71,0.010268812833134869,47.73593600000001,"first_observation,thin_depth",True,55.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051800-00,rejected_actionable,yes,0.839666,0.8112754146812233,0.75,0.04627541468122333,93.952,thin_depth,True,47.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051815-15,rejected_actionable,yes,0.83766,0.8029836591021505,0.76,0.027983659102150518,63.61350399999999,,False,-155.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051830-30,approved_entry,no,0.865344,0.8391193608921841,0.8,0.02911936089218404,95.305504,thin_depth,False,-94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051845-45,approved_entry,no,0.864024,0.8294267601688561,0.79,0.024426760168856046,55.211264,"first_observation,thin_depth",True,39.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051900-00,rejected_actionable,yes,0.639842,0.5785464592389488,0.53,0.028546459238948736,34.500912,high_recross,True,90.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051915-15,rejected_actionable,no,0.707359,0.6645259668063586,0.53,0.11452596680635853,63.465824000000005,thin_depth,False,-110.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY051945-45,rejected_actionable,yes,0.613944,0.559076088242427,0.51,0.02907608824242704,44.285824,near_boundary,True,94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052000-00,rejected_actionable,yes,0.787643,0.7551895909568318,0.58,0.15518959095683185,89.33011199999999,thin_depth,False,-120.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052015-15,approved_entry,yes,0.91064,0.8882969073712644,0.85,0.028296907371264453,91.69081600000001,thin_depth,True,28.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052030-30,rejected_actionable,yes,0.781441,0.7443168530161857,0.53,0.19431685301618565,69.706688,,False,-110.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052045-45,rejected_actionable,yes,0.658389,0.6118752680300723,0.57,0.021875268030072354,58.475584000000005,,False,-118.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052100-00,rejected_actionable,no,0.806447,0.7708831717485286,0.74,0.015883171748528616,69.419464,thin_depth,False,-151.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052115-15,approved_entry,yes,0.941543,0.9249369378015783,0.78,0.12993693780157822,112.27055999999999,thin_depth,True,41.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052145-45,approved_entry,yes,0.93473,0.9152078764421436,0.85,0.060207876442143655,90.046784,,True,19.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052200-00,approved_entry,yes,0.850777,0.8215288838512663,0.79,0.021528883851266285,83.479192,thin_depth,True,10.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052215-15,approved_entry,no,0.881293,0.8550971572509166,0.83,0.020097157250916656,85.75400800000001,"expensive_thin_edge,thin_depth",True,-15.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052230-30,rejected_actionable,no,0.730624,0.6944400787440896,0.65,0.024440078744089617,84.555936,thin_depth,True,66.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052245-45,rejected_actionable,no,0.643789,0.6003752236211461,0.57,0.010375223621146196,68.441304,thin_depth,False,-118.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052300-00,approved_entry,yes,0.918967,0.8989939067167095,0.85,0.038993906716709555,105.00106399999999,thin_depth,True,26.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052315-15,approved_entry,yes,0.884999,0.8610677575792729,0.81,0.036067757579272844,99.96234399999999,thin_depth,True,-41.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052330-30,rejected_actionable,no,0.699662,0.6592467801465689,0.5,0.1392467801465689,72.36543999999999,thin_depth,False,-104.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY052345-45,rejected_actionable,no,0.640384,0.5796117684278358,0.54,0.019611768427835758,35.074512,high_recross,True,88.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060000-00,rejected_actionable,no,0.596868,0.5442000485602195,0.35,0.17420004856021956,48.792744,"weak_raw,near_boundary",False,-74.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060015-15,rejected_actionable,no,0.643392,0.5998006010240018,0.56,0.019800601024001736,67.918432,thin_depth,True,84.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060030-30,rejected_actionable,yes,0.617077,0.5471642914606147,0.51,0.01716429146061473,27.193247999999997,"first_observation,high_recross,thin_depth",False,-106.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060045-45,rejected_actionable,no,0.836118,0.8039329404311949,0.6,0.18393294043119493,74.40681599999999,thin_depth,True,76.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060100-00,approved_entry,no,0.867914,0.8421497539221369,0.78,0.05214975392213684,97.145152,thin_depth,True,-6.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060115-15,rejected_actionable,no,0.819858,0.7898296450206893,0.73,0.04482964502068933,92.132544,,True,51.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060145-45,approved_entry,no,0.935752,0.9178035791973551,0.88,0.027803579197355106,104.976096,expensive_thin_edge,True,20.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060200-00,approved_entry,yes,0.858683,0.831468610453949,0.8,0.021468610453948996,92.16215199999999,"expensive_thin_edge,thin_depth",True,-14.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060215-15,approved_entry,yes,0.869074,0.8433985819080776,0.77,0.06339858190807758,97.089024,thin_depth,False,-18.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060230-30,approved_entry,yes,0.890973,0.8671148737680866,0.84,0.022114873768086633,95.994968,"expensive_thin_edge,thin_depth",True,-21.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060245-45,approved_entry,yes,0.857529,0.8302365513009203,0.8,0.020236551300920287,92.25986399999998,"expensive_thin_edge,thin_depth",True,-10.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060300-00,rejected_actionable,yes,0.8538,0.8260725173184715,0.8,0.01107251731847149,91.32825599999998,"expensive_thin_edge,thin_depth",True,37.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060315-15,rejected_actionable,yes,0.718049,0.6811740367699679,0.62,0.041174036769967906,83.75043199999999,thin_depth,True,72.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060330-30,rejected_actionable,no,0.802856,0.7708806272155331,0.74,0.015880627215533086,87.078816,thin_depth,False,-151.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060345-45,rejected_actionable,no,0.794409,0.7602204656589876,0.64,0.10022046565898758,78.597696,thin_depth,True,68.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060415-15,rejected_actionable,yes,0.916604,0.8946374527518433,0.87,0.014637452751843258,89.109888,expensive_thin_edge,True,24.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060445-45,rejected_actionable,no,0.636374,0.5777782490180007,0.45,0.10777824901800066,37.910336,first_observation,False,-94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060500-00,approved_entry,yes,0.904525,0.8815710115391006,0.79,0.07657101153910052,92.19692799999999,,True,39.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060515-15,approved_entry,no,0.882737,0.8571073987275785,0.79,0.057107398727578425,88.640288,thin_depth,True,-28.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060530-30,rejected_actionable,yes,0.590382,0.5285333597909677,0.43,0.07853335979096772,35.561032000000004,"weak_raw,near_boundary",False,-90.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060545-45,rejected_actionable,no,0.626642,0.5677534729146445,0.44,0.1077534729146445,37.949504,"first_observation,thin_depth",False,-92.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060600-00,approved_entry,no,0.870169,0.8395036805645127,0.75,0.07950368056451275,67.578656,,True,10.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060615-15,approved_entry,yes,0.85204,0.824867232802349,0.75,0.06486723280234898,96.041536,,True,-32.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060630-30,approved_entry,yes,0.852499,0.8250879137572562,0.79,0.02508791375725617,94.13667999999998,thin_depth,True,-14.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060645-45,rejected_actionable,yes,0.844219,0.8161476414027178,0.78,0.021147641402717757,93.87831200000001,,True,41.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060700-00,approved_entry,no,0.890574,0.8668526293233118,0.84,0.021852629323311782,97.41672,expensive_thin_edge,False,-9.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060715-15,rejected_actionable,yes,0.781432,0.7487778916034227,0.7,0.03377789160342272,90.09996799999999,,True,57.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060730-30,rejected_actionable,yes,0.663389,0.6238510327128157,0.59,0.013851032712815754,80.35084,,True,78.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060745-45,rejected_actionable,yes,0.62726,0.5796095303135775,0.53,0.02960953031357751,57.92176,,False,-110.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060800-00,rejected_actionable,yes,0.804536,0.7728719041013089,0.74,0.017871904101308914,88.226816,thin_depth,True,49.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060815-15,rejected_actionable,no,0.811318,0.7801606439491601,0.75,0.015160643949160071,88.699856,thin_depth,True,47.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060830-30,rejected_actionable,yes,0.73611,0.7002096219549394,0.64,0.04020962195493939,84.77936,thin_depth,True,68.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060900-00,approved_entry,yes,0.856054,0.8290470068386869,0.78,0.0390470068386869,95.032208,,False,-12.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060915-15,rejected_actionable,no,0.742048,0.6984351655524467,0.65,0.028435165552446646,56.606304,,True,66.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060930-30,rejected_actionable,no,0.76695,0.7330037907330317,0.68,0.03300379073303163,87.248128,,True,60.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY060945-45,rejected_actionable,no,0.761891,0.7088373371270728,0.5,0.18883733712707276,36.254376,first_observation,True,96.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061000-00,rejected_actionable,no,0.661616,0.5942134569349745,0.54,0.034213456934974476,27.719524800000006,"high_recross,thin_depth",True,88.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061015-15,rejected_actionable,no,0.722018,0.6740589551443449,0.64,0.01405895514434487,49.084703999999995,high_recross,True,68.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061030-30,rejected_actionable,yes,0.784631,0.7381442626549798,0.7,0.023144262654979833,43.985856000000005,thin_depth,True,57.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061045-45,approved_entry,yes,0.861569,0.8349584840817299,0.8,0.024958484081729855,94.741304,,True,-8.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061100-00,rejected_actionable,yes,0.767873,0.7260608699809059,0.7,0.011060869980905955,57.34994400000001,,False,-143.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061115-15,rejected_actionable,yes,0.579856,0.5261538640823444,0.41,0.09615386408234446,47.5179536,"weak_raw,near_boundary,thin_depth",False,-86.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061130-30,approved_entry,yes,0.877418,0.8526909862270133,0.8,0.03769098622701329,98.949232,thin_depth,True,37.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061200-00,approved_entry,yes,0.876246,0.8479405441244932,0.82,0.017940544124493203,76.13204800000001,"expensive_thin_edge,thin_depth",True,14.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061300-00,rejected_actionable,no,0.643026,0.602227070913289,0.54,0.042227070913288936,77.569344,thin_depth,True,88.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061400-00,approved_entry,no,0.97364,0.9598211382351443,0.89,0.06482113823514424,75.6,first_observation,True,-11.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061415-15,approved_entry,no,0.936538,0.9188458845655927,0.88,0.02884588456559268,106.80760000000001,"expensive_thin_edge,thin_depth",True,22.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061445-45,approved_entry,no,0.931168,0.9126549742373545,0.88,0.022654974237354526,105.192832,"expensive_thin_edge,thin_depth",True,-24.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061530-30,rejected_actionable,yes,0.60878,0.5664710628584365,0.4,0.1464710628584365,74.84102399999999,"near_boundary,thin_depth",True,116.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061545-45,rejected_actionable,yes,0.878072,0.8527649744936967,0.83,0.012764974493696743,94.031616,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061615-15,approved_entry,yes,0.957239,0.942956354431299,0.9,0.03795635443129897,112.86868,expensive_thin_edge,True,7.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061630-30,rejected_actionable,no,0.834617,0.8054479554912723,0.77,0.020447955491272332,91.25490400000001,,True,43.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061645-45,approved_entry,no,0.855564,0.8253970431640307,0.76,0.05039704316403072,76.38137599999999,thin_depth,True,45.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061700-00,rejected_actionable,no,0.761746,0.7274703260889117,0.67,0.03747032608891167,86.89622399999999,,False,-138.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061715-15,rejected_actionable,yes,0.633073,0.5808825160059934,0.5,0.060882516005993384,47.970400000000005,thin_depth,False,-104.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061800-00,approved_entry,no,0.897587,0.870587307207412,0.67,0.17558730720741192,70.931072,thin_depth,True,-91.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061815-15,rejected_actionable,no,0.794472,0.7579335923124899,0.72,0.02293359231248994,68.797536,thin_depth,True,53.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061830-30,rejected_actionable,no,0.947368,0.9312649108652014,0.9,0.021264910865201332,108.161504,"expensive_thin_edge,thin_depth",True,18.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061900-00,rejected_actionable,no,0.661389,0.6188735753566613,0.45,0.14887357535666132,69.692736,,False,-94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061915-15,approved_entry,no,0.923342,0.8979795509385197,0.87,0.01797955093851967,61.895664000000004,"first_observation,expensive_thin_edge",True,22.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY061945-45,rejected_actionable,no,0.692842,0.6444891894182286,0.6,0.024489189418228658,51.200608,,True,76.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062000-00,rejected_actionable,yes,0.739489,0.6952098646156676,0.48,0.1952098646156676,55.269056,,True,100.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062015-15,rejected_actionable,yes,0.799543,0.7678942503633857,0.68,0.0678942503633856,90.00620799999999,thin_depth,False,-140.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062030-30,approved_entry,no,0.874426,0.8478808851321687,0.67,0.1678808851321687,87.65487999999999,,True,30.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062045-45,rejected_actionable,no,0.61792,0.5587223628640577,0.51,0.028722362864057733,37.896608,first_observation,True,94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062100-00,rejected_actionable,no,0.615588,0.5676310595596099,0.22,0.3326310595596099,57.877088,,False,-47.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062115-15,approved_entry,yes,0.942571,0.9258935588148349,0.73,0.18589355881483494,109.47350399999999,,True,-14.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062130-30,rejected_actionable,yes,0.586142,0.5067573577057309,0.41,0.07675735770573096,21.6522852,"weak_raw,near_boundary,high_recross",True,114.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062145-45,rejected_actionable,no,0.783823,0.7510842455495471,0.12,0.6210842455495471,88.925376,,False,-26.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062200-00,rejected_actionable,no,0.617816,0.5640107536603397,0.46,0.08401075366033968,45.878048,thin_depth,True,104.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062215-15,approved_entry,no,0.889241,0.8644812234325681,0.65,0.20448122343256803,90.370688,,True,12.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062230-30,rejected_actionable,yes,0.718015,0.6755029359985699,0.38,0.2755029359985699,63.016992,,False,-80.0
