model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,path_points,min_bid_after_entry,max_bid_after_entry,min_p_side_after_entry,max_p_side_after_entry,bid_drawdown_cents,bid_runup_cents,p_side_drawdown,p_side_runup,first_prob52_elapsed_sec,first_prob56_elapsed_sec,first_bid_drop20_elapsed_sec,first_bid_drop40_elapsed_sec,last_path_seconds_to_close,w30_min_bid,w30_min_p_side,w30_bid_drawdown_cents,w30_p_side_drawdown,w60_min_bid,w60_min_p_side,w60_bid_drawdown_cents,w60_p_side_drawdown,w120_min_bid,w120_min_p_side,w120_bid_drawdown_cents,w120_p_side_drawdown,w240_min_bid,w240_min_p_side,w240_bid_drawdown_cents,w240_p_side_drawdown,fee_1c_entry_cents,settlement_fee_1c_entry_cents,exit_over_hold_cents
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012200-00,train,2026-05-02 01:54:51.733000+00:00,no,no,True,46.0,44.0,0.6789526658922169,0.3210473341077831,21.89526658922169,308.267,probability_reduce,2026-05-02 01:55:06.769000+00:00,293.231,52.0,0.4569565810918451,-6.304341890815486,12.0,False,92.0,4.0,4.0,8.0,21,44.0,100.0,0.45517349432068144,0.999999,2.0,54.0,0.22377917157153548,0.32104633410778305,15.036,15.036,,,7.819,44.0,0.4569565810918451,2.0,0.2219960848003718,44.0,0.45517349432068144,2.0,0.22377917157153548,44.0,0.45517349432068144,2.0,0.22377917157153548,44.0,0.45517349432068144,2.0,0.22377917157153548,2.0,102.0,-100.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012215-15,train,2026-05-02 02:09:53.247000+00:00,yes,no,False,36.0,35.0,0.8412777184833543,0.8412777184833543,48.12777184833543,306.753,probability_reduce,2026-05-02 02:10:08.301000+00:00,291.699,34.0,0.386705344231208,4.670534423120799,-4.0,False,72.0,4.0,4.0,8.0,21,2.0,84.0,0.13417680757190553,0.999999,34.0,48.0,0.7071009109114488,0.15872128151664566,15.054,15.054,300.414,,6.339,34.0,0.386705344231208,2.0,0.4545723742521463,18.0,0.3749177700513644,18.0,0.4663599484319899,18.0,0.16739690258051065,18.0,0.6738808159028437,17.0,0.13417680757190553,19.0,0.7071009109114488,-14.0,-78.0,64.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012230-30,train,2026-05-02 02:20:23.928000+00:00,yes,no,False,59.0,58.0,0.6674610171050037,0.6674610171050037,7.746101710500369,576.072,probability_reduce,2026-05-02 02:25:09.302000+00:00,290.698,47.0,0.4769846431408528,0.6984643140852782,-24.0,False,118.0,4.0,4.0,8.0,35,1.0,73.0,0.0239344716968021,0.706607485240668,58.0,14.0,0.6435265454082016,0.03914646813566425,285.374,225.3,360.532,360.532,65.297,57.0,0.6674610171050037,2.0,0.0,57.0,0.6649299388120582,2.0,0.002531078292945521,57.0,0.6649299388120582,2.0,0.002531078292945521,54.0,0.5342567907259906,5.0,0.13320422637901308,-34.0,-124.0,90.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012245-45,train,2026-05-02 02:37:25.568000+00:00,yes,yes,True,88.0,87.0,0.8821577809127148,0.8821577809127148,0.21577809127147418,454.432,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,31,87.0,100.0,0.8821577809127148,0.999999,1.0,12.0,0.0,0.11784121908728518,,,,,3.797,87.0,0.8821577809127148,1.0,0.0,87.0,0.8821577809127148,1.0,0.0,87.0,0.8821577809127148,1.0,0.0,87.0,0.8821577809127148,1.0,0.0,20.0,20.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012300-00,train,2026-05-02 02:50:56.825000+00:00,no,no,True,27.0,25.0,0.6511038867959327,0.3488961132040673,38.11038867959327,543.175,probability_reduce,2026-05-02 02:51:11.839000+00:00,528.161,22.0,0.18988051016695529,-3.011948983304471,-10.0,False,54.0,3.0,3.0,6.0,37,4.0,100.0,0.03893444824544923,0.999999,23.0,73.0,0.6121694385504834,0.3488951132040673,15.014,15.014,90.064,,2.577,22.0,0.18988051016695529,5.0,0.4612233766289774,20.0,0.1875865866256885,7.0,0.4635173001702442,4.0,0.1781236336094555,23.0,0.4729802531864772,4.0,0.03893444824544923,23.0,0.6121694385504834,-18.0,141.0,-159.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012315-15,train,2026-05-02 03:11:13.578000+00:00,no,no,True,99.0,99.0,0.995802141876227,0.004197858123773046,0.5802141876227012,226.422,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,16,98.0,100.0,0.9946150537492646,0.999999,1.0,1.0,0.0011870881269623323,0.004196858123773017,,,,,1.028,98.0,0.995802141876227,1.0,0.0,98.0,0.995802141876227,1.0,0.0,98.0,0.995802141876227,1.0,0.0,98.0,0.9946150537492646,1.0,0.0011870881269623323,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012330-30,train,2026-05-02 03:21:14.397000+00:00,yes,yes,True,64.0,62.0,0.652151433215722,0.652151433215722,1.2151433215721994,525.603,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,35,62.0,100.0,0.652151433215722,0.999999,2.0,36.0,0.0,0.347847566784278,,,,,14.65,62.0,0.652151433215722,2.0,0.0,62.0,0.652151433215722,2.0,0.0,62.0,0.652151433215722,2.0,0.0,62.0,0.652151433215722,2.0,0.0,66.0,66.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY012345-45,train,2026-05-02 03:36:00.852000+00:00,yes,yes,True,92.0,90.0,0.9395614762873956,0.9395614762873956,1.9561476287395578,539.148,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,36,65.0,98.0,0.7294482674542295,0.999999,27.0,6.0,0.2101132088331661,0.06043752371260436,,,330.437,,13.464,90.0,0.9395614762873956,2.0,0.0,84.0,0.9395614762873956,8.0,0.0,84.0,0.9117568156814068,8.0,0.02780466060598885,81.0,0.8968418414158988,11.0,0.04271963487149677,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020000-00,train,2026-05-02 03:59:18.137000+00:00,yes,yes,True,99.0,99.0,0.999999,0.999999,0.9998999999999967,41.863,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,3,99.0,100.0,0.999999,0.999999,0.0,1.0,0.0,0.0,,,,,11.808,99.0,0.999999,0.0,0.0,99.0,0.999999,0.0,0.0,99.0,0.999999,0.0,0.0,99.0,0.999999,0.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020015-15,train,2026-05-02 04:07:03.842000+00:00,no,no,True,95.0,95.0,0.9649228142684092,0.0350771857315908,1.4922814268409184,476.158,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,32,94.0,100.0,0.75,0.999999,1.0,5.0,0.2149228142684092,0.03507618573159077,,,,,10.328,95.0,0.75,0.0,0.2149228142684092,94.0,0.75,1.0,0.2149228142684092,94.0,0.75,1.0,0.2149228142684092,94.0,0.75,1.0,0.2149228142684092,7.0,7.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020045-45,train,2026-05-02 04:41:06.963000+00:00,no,no,True,96.0,96.0,0.9833113301022137,0.01668866989778628,2.3311330102213788,233.037,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,15,96.0,100.0,0.9666419788590686,0.999999,0.0,4.0,0.01666935124314517,0.01668766989778625,,,,,7.704,96.0,0.9833113301022137,0.0,0.0,96.0,0.9833113301022137,0.0,0.0,96.0,0.9804921081032801,0.0,0.0028192219989335854,96.0,0.9666419788590686,0.0,0.01666935124314517,5.0,5.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020100-00,train,2026-05-02 04:50:52.731000+00:00,no,no,True,67.0,66.0,0.6791646116802472,0.3208353883197528,0.9164611680247248,547.269,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,37,66.0,100.0,0.6791646116802472,0.999999,1.0,33.0,0.0,0.32083438831975275,,,,,6.452,66.0,0.6791646116802472,1.0,0.0,66.0,0.6791646116802472,1.0,0.0,66.0,0.6791646116802472,1.0,0.0,66.0,0.6791646116802472,1.0,0.0,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020115-15,train,2026-05-02 05:11:09.620000+00:00,no,no,True,95.0,95.0,0.95,0.05,0.0,230.38,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,16,93.0,100.0,0.935,0.999999,2.0,5.0,0.014999999999999902,0.049999000000000016,,,,,4.905,93.0,0.935,2.0,0.014999999999999902,93.0,0.935,2.0,0.014999999999999902,93.0,0.935,2.0,0.014999999999999902,93.0,0.935,2.0,0.014999999999999902,7.0,7.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020145-45,train,2026-05-02 05:35:12.021000+00:00,yes,yes,True,85.0,84.0,0.8927044264210495,0.8927044264210495,4.270442642104953,587.979,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,40,83.0,100.0,0.8793314480563402,0.999999,2.0,15.0,0.013372978364709298,0.10729457357895045,,,,,2.068,83.0,0.8927044264210495,2.0,0.0,83.0,0.8927044264210495,2.0,0.0,83.0,0.8793314480563402,2.0,0.013372978364709298,83.0,0.8793314480563402,2.0,0.013372978364709298,26.0,26.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020200-00,train,2026-05-02 05:53:43.582000+00:00,yes,yes,True,72.0,71.0,0.7433042821387084,0.7433042821387084,2.3304282138708317,376.418,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,26,63.0,100.0,0.6435046519127094,0.999999,9.0,28.0,0.09979963022599891,0.2566947178612916,,,,,0.814,71.0,0.7433042821387084,1.0,0.0,63.0,0.7433042821387084,9.0,0.0,63.0,0.6435046519127094,9.0,0.09979963022599891,63.0,0.6435046519127094,9.0,0.09979963022599891,51.0,51.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020215-15,train,2026-05-02 06:05:14.566000+00:00,yes,yes,True,86.0,85.0,0.8757189367195385,0.8757189367195385,1.5718936719538448,585.434,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,39,85.0,100.0,0.75,0.999999,1.0,14.0,0.1257189367195385,0.12428006328046148,,,,,14.709,85.0,0.8757189367195385,1.0,0.0,85.0,0.8757189367195385,1.0,0.0,85.0,0.75,1.0,0.1257189367195385,85.0,0.75,1.0,0.1257189367195385,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020230-30,train,2026-05-02 06:23:01.003000+00:00,no,no,True,90.0,89.0,0.9100413651171524,0.08995863488284761,1.0041365117152452,418.997,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,28,88.0,100.0,0.9100413651171524,0.999999,2.0,10.0,0.0,0.08995763488284758,,,,,13.386,88.0,0.9100413651171524,2.0,0.0,88.0,0.9100413651171524,2.0,0.0,88.0,0.9100413651171524,2.0,0.0,88.0,0.9100413651171524,2.0,0.0,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020245-45,train,2026-05-02 06:38:17.253000+00:00,yes,yes,True,92.0,91.0,0.9243156478945628,0.9243156478945628,0.4315647894562744,402.747,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,27,91.0,100.0,0.9243156478945628,0.999999,1.0,8.0,0.0,0.0756833521054372,,,,,12.271,91.0,0.9243156478945628,1.0,0.0,91.0,0.9243156478945628,1.0,0.0,91.0,0.9243156478945628,1.0,0.0,91.0,0.9243156478945628,1.0,0.0,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020300-00,train,2026-05-02 06:50:33.115000+00:00,yes,yes,True,93.0,92.0,0.9440649804168084,0.9440649804168084,1.4064980416808481,566.885,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,38,89.0,100.0,0.75,0.999999,4.0,7.0,0.19406498041680842,0.05593401958319155,,,,,10.853,92.0,0.9440649804168084,1.0,0.0,92.0,0.75,1.0,0.19406498041680842,92.0,0.75,1.0,0.19406498041680842,89.0,0.75,4.0,0.19406498041680842,11.0,11.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020315-15,train,2026-05-02 07:05:04.665000+00:00,no,no,True,67.0,66.0,0.7057237398725427,0.29427626012745733,3.5723739872542666,595.335,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,40,54.0,100.0,0.6069046748198588,0.999999,13.0,33.0,0.0988190650526839,0.2942752601274573,,,,,9.642,60.0,0.7057237398725427,7.0,0.0,54.0,0.7057237398725427,13.0,0.0,54.0,0.7057237398725427,13.0,0.0,54.0,0.6073150715719118,13.0,0.09840866830063089,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020330-30,train,2026-05-02 07:23:21.175000+00:00,yes,yes,True,76.0,75.0,0.8323168670315381,0.8323168670315381,7.231686703153812,398.825,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,27,70.0,100.0,0.7659010834902507,0.999999,6.0,24.0,0.06641578354128741,0.1676821329684619,,,,,8.235,75.0,0.8323168670315381,1.0,0.0,75.0,0.8323168670315381,1.0,0.0,70.0,0.7659010834902507,6.0,0.06641578354128741,70.0,0.7659010834902507,6.0,0.06641578354128741,43.0,43.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020345-45,train,2026-05-02 07:35:37.361000+00:00,no,no,True,85.0,84.0,0.8698883707475731,0.13011162925242692,1.9888370747573134,562.639,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,38,84.0,100.0,0.8548674870487041,0.999999,1.0,15.0,0.015020883698869003,0.1301106292524269,,,,,6.819,84.0,0.8548674870487041,1.0,0.015020883698869003,84.0,0.8548674870487041,1.0,0.015020883698869003,84.0,0.8548674870487041,1.0,0.015020883698869003,84.0,0.8548674870487041,1.0,0.015020883698869003,26.0,26.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020400-00,train,2026-05-02 07:54:09.029000+00:00,no,no,True,66.0,65.0,0.6787176104345164,0.3212823895654836,1.8717610434516416,350.971,probability_reduce,2026-05-02 07:55:09.071000+00:00,290.929,42.0,0.4441939140905651,2.4193914090565087,-48.0,False,132.0,4.0,4.0,8.0,24,29.0,99.0,0.4370619056642877,0.999999,37.0,33.0,0.24165570477022869,0.3212813895654836,60.042,60.042,60.042,,5.43,65.0,0.6787176104345164,1.0,0.0,52.0,0.6787176104345164,14.0,0.0,29.0,0.4370619056642877,37.0,0.24165570477022869,29.0,0.4370619056642877,37.0,0.24165570477022869,-58.0,62.0,-120.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020415-15,train,2026-05-02 08:10:55.120000+00:00,yes,yes,True,67.0,64.0,0.7060580428715656,0.7060580428715656,3.605804287156559,244.88,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,17,64.0,100.0,0.56394387932043,0.999999,3.0,33.0,0.1421141635511356,0.2939409571284344,,,,,4.547,64.0,0.56394387932043,3.0,0.1421141635511356,64.0,0.56394387932043,3.0,0.1421141635511356,64.0,0.56394387932043,3.0,0.1421141635511356,64.0,0.56394387932043,3.0,0.1421141635511356,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020430-30,train,2026-05-02 08:22:26.006000+00:00,yes,yes,True,66.0,65.0,0.6914849514452562,0.6914849514452562,3.1484951445256257,453.994,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,31,65.0,100.0,0.6704489605624502,0.999999,1.0,34.0,0.021035990882806055,0.30851404855474374,,,,,3.339,65.0,0.6914849514452562,1.0,0.0,65.0,0.6704489605624502,1.0,0.021035990882806055,65.0,0.6704489605624502,1.0,0.021035990882806055,65.0,0.6704489605624502,1.0,0.021035990882806055,62.0,62.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020445-45,train,2026-05-02 08:35:12.255000+00:00,yes,yes,True,80.0,79.0,0.8065259390884056,0.8065259390884056,0.6525939088405579,587.745,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,40,79.0,100.0,0.8065259390884056,0.999999,1.0,20.0,0.0,0.19347306091159433,,,,,1.752,79.0,0.8065259390884056,1.0,0.0,79.0,0.8065259390884056,1.0,0.0,79.0,0.8065259390884056,1.0,0.0,79.0,0.8065259390884056,1.0,0.0,35.0,35.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020500-00,train,2026-05-02 08:54:13.972000+00:00,yes,no,False,77.0,76.0,0.772699449916458,0.772699449916458,0.26994499164580077,346.028,probability_reduce,2026-05-02 08:55:14.065000+00:00,285.935,43.0,0.333000704954575,-9.699929504542496,-68.0,False,154.0,3.0,4.0,7.0,23,1.0,92.0,1.0000000000287557e-06,0.7998369093988278,76.0,15.0,0.772698449916458,0.027137459482369786,60.093,60.093,45.092,90.132,15.475,76.0,0.772699449916458,1.0,0.0,39.0,0.772699449916458,38.0,0.0,32.0,0.31000409196849166,45.0,0.46269535794796635,2.0,0.0260381274849233,75.0,0.7466613224315347,-77.0,-159.0,82.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020515-15,train,2026-05-02 09:05:45.006000+00:00,no,no,True,62.0,61.0,0.6572379322002813,0.34276206779971874,3.723793220028128,554.994,probability_reduce,2026-05-02 09:11:00.438000+00:00,239.562,46.0,0.5073595753435463,4.735957534354625,-32.0,False,124.0,4.0,4.0,8.0,37,37.0,100.0,0.5073595753435463,0.999999,25.0,38.0,0.149878356856735,0.3427610677997187,315.432,315.432,300.408,,14.3,61.0,0.6429008965338634,1.0,0.014337035666417863,61.0,0.6429008965338634,1.0,0.014337035666417863,61.0,0.6429008965338634,1.0,0.014337035666417863,55.0,0.5731614492109061,7.0,0.0840764829893752,-42.0,70.0,-112.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020530-30,train,2026-05-02 09:22:46.472000+00:00,yes,yes,True,86.0,85.0,0.8602799879414383,0.8602799879414383,0.027998794143840655,433.528,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,29,80.0,100.0,0.7035209201952646,0.999999,6.0,14.0,0.15675906774617376,0.13971901205856163,,,,,12.87,83.0,0.7675276199280998,3.0,0.09275236801333853,80.0,0.7675276199280998,6.0,0.09275236801333853,80.0,0.715110459184662,6.0,0.14516952875677636,80.0,0.715110459184662,6.0,0.14516952875677636,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020545-45,train,2026-05-02 09:38:03.047000+00:00,yes,yes,True,93.0,93.0,0.963309157963717,0.963309157963717,3.3309157963716984,416.953,probability_reduce,2026-05-02 09:41:18.299000+00:00,221.701,51.0,0.4650385963799448,-4.496140362005519,-84.0,False,186.0,1.0,4.0,5.0,28,48.0,99.0,0.4650385963799448,0.999999,45.0,6.0,0.49827056158377214,0.036689842036283005,195.252,120.114,120.114,195.252,11.423,93.0,0.963309157963717,0.0,0.0,93.0,0.963309157963717,0.0,0.0,85.0,0.96159028956259,8.0,0.001718868401127005,48.0,0.4650385963799448,45.0,0.49827056158377214,-91.0,11.0,-102.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020600-00,train,2026-05-02 09:53:19.333000+00:00,no,no,True,66.0,65.0,0.7050970916913142,0.2949029083086858,4.509709169131412,400.667,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,27,45.0,100.0,0.5664820789727743,0.999999,21.0,34.0,0.13861501271853993,0.2949019083086858,,,105.137,,10.145,65.0,0.7050970916913142,1.0,0.0,65.0,0.7050970916913142,1.0,0.0,45.0,0.5664820789727743,21.0,0.13861501271853993,45.0,0.5664820789727743,21.0,0.13861501271853993,62.0,62.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020615-15,train,2026-05-02 10:05:20.240000+00:00,yes,yes,True,61.0,60.0,0.6585155399142661,0.6585155399142661,4.851553991426613,579.76,probability_reduce,2026-05-02 10:06:05.305000+00:00,534.695,58.0,0.5110791720904411,-6.892082790955897,-6.0,False,122.0,4.0,4.0,8.0,39,35.0,100.0,0.3383310091597236,0.999999,26.0,39.0,0.32018453075454256,0.3414834600857338,45.065,45.065,120.186,,9.042,50.0,0.6585155399142661,11.0,0.0,50.0,0.5110791720904411,11.0,0.14743636782382508,50.0,0.5110791720904411,11.0,0.14743636782382508,35.0,0.3383310091597236,26.0,0.32018453075454256,-16.0,72.0,-88.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020630-30,train,2026-05-02 10:23:06.698000+00:00,no,no,True,96.0,95.0,0.9762122127707673,0.023787787229232693,1.621221277076728,413.302,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,28,95.0,100.0,0.9762122127707673,0.999999,1.0,4.0,0.0,0.023786787229232664,,,,,7.645,95.0,0.9762122127707673,1.0,0.0,95.0,0.9762122127707673,1.0,0.0,95.0,0.9762122127707673,1.0,0.0,95.0,0.9762122127707673,1.0,0.0,5.0,5.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020645-45,train,2026-05-02 10:36:38.041000+00:00,yes,no,False,67.0,66.0,0.6721040753655122,0.6721040753655122,0.2104075365512159,501.959,probability_reduce,2026-05-02 10:40:38.505000+00:00,261.495,32.0,0.3589658485711689,3.896584857116892,-70.0,False,134.0,4.0,4.0,8.0,33,1.0,78.0,0.01,0.785,66.0,11.0,0.6621040753655122,0.11289592463448783,240.464,240.464,240.464,405.58,21.236,66.0,0.6721040753655122,1.0,0.0,66.0,0.6721040753655122,1.0,0.0,66.0,0.6721040753655122,1.0,0.0,66.0,0.6721040753655122,1.0,0.0,-80.0,-140.0,60.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020700-00,train,2026-05-02 10:52:09.613000+00:00,yes,yes,True,77.0,76.0,0.7790892708721704,0.7790892708721704,0.9089270872170374,470.387,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,32,76.0,100.0,0.7790892708721704,0.999999,1.0,23.0,0.0,0.22090972912782958,,,,,4.473,76.0,0.7790892708721704,1.0,0.0,76.0,0.7790892708721704,1.0,0.0,76.0,0.7790892708721704,1.0,0.0,76.0,0.7790892708721704,1.0,0.0,41.0,41.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020715-15,train,2026-05-02 11:05:11.054000+00:00,no,no,True,90.0,89.0,0.9155804058599456,0.0844195941400544,1.5580405859945614,588.946,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,40,89.0,100.0,0.75,0.999999,1.0,10.0,0.1655804058599456,0.08441859414005437,,,,,2.93,89.0,0.9155804058599456,1.0,0.0,89.0,0.9155804058599456,1.0,0.0,89.0,0.75,1.0,0.1655804058599456,89.0,0.75,1.0,0.1655804058599456,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020730-30,train,2026-05-02 11:21:27.801000+00:00,yes,yes,True,67.0,66.0,0.6767503314238884,0.6767503314238884,0.6750331423888412,512.199,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,34,66.0,100.0,0.6634233752057305,0.999999,1.0,33.0,0.013326956218157937,0.32324866857611156,,,,,1.416,66.0,0.6767503314238884,1.0,0.0,66.0,0.6634233752057305,1.0,0.013326956218157937,66.0,0.6634233752057305,1.0,0.013326956218157937,66.0,0.6634233752057305,1.0,0.013326956218157937,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020745-45,train,2026-05-02 11:37:44.301000+00:00,no,no,True,94.0,93.0,0.9421848589582128,0.0578151410417872,0.2184858958212743,435.699,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,29,93.0,100.0,0.9421848589582128,0.999999,1.0,6.0,0.0,0.05781414104178717,,,,,14.939,93.0,0.9421848589582128,1.0,0.0,93.0,0.9421848589582128,1.0,0.0,93.0,0.9421848589582128,1.0,0.0,93.0,0.9421848589582128,1.0,0.0,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020800-00,train,2026-05-02 11:52:30.818000+00:00,no,yes,False,88.0,87.0,0.9247775166725671,0.07522248332743287,4.477751667256712,449.182,probability_reduce,2026-05-02 11:57:01.225000+00:00,178.775,45.0,0.46514598056555057,1.5145980565550587,-86.0,False,176.0,2.0,4.0,6.0,30,13.0,93.0,0.4482995395161181,0.9548599682616224,75.0,5.0,0.476477977156449,0.030082451589055315,270.407,270.407,195.275,240.329,13.497,73.0,0.9247775166725671,15.0,0.0,73.0,0.7005069915690685,15.0,0.22427052510349865,73.0,0.7005069915690685,15.0,0.22427052510349865,51.0,0.5602629127540573,37.0,0.36451460391850987,-94.0,-180.0,86.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020815-15,train,2026-05-02 12:09:32.431000+00:00,yes,no,False,13.0,12.0,0.6718540719087721,0.6718540719087721,54.185407190877214,327.569,probability_reduce,2026-05-02 12:10:02.445000+00:00,297.555,13.0,0.11499999999999999,-1.5,0.0,False,26.0,2.0,2.0,4.0,22,3.0,47.0,0.0009565909539089867,0.6787211476676583,10.0,34.0,0.6708974809548631,0.006867075758886232,30.014,30.014,,,12.03,11.0,0.6718540719087721,2.0,0.0,10.0,0.06345131283066374,3.0,0.6084027590781084,5.0,0.03651018691487662,8.0,0.6353438849938955,5.0,0.00868907554612075,8.0,0.6631649963626514,-6.0,-30.0,24.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020830-30,train,2026-05-02 12:26:34.055000+00:00,yes,yes,True,99.0,98.0,0.9916909453885894,0.9916909453885894,0.16909453885894266,205.945,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,14,98.0,100.0,0.9916909453885894,0.999999,1.0,1.0,0.0,0.008308054611410598,,,,,10.654,98.0,0.9916909453885894,1.0,0.0,98.0,0.9916909453885894,1.0,0.0,98.0,0.9916909453885894,1.0,0.0,98.0,0.9916909453885894,1.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020845-45,train,2026-05-02 12:36:05.117000+00:00,no,no,True,69.0,68.0,0.7175871088683596,0.28241289113164036,2.7587108868359564,534.883,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,36,68.0,100.0,0.7175871088683596,0.999999,1.0,31.0,0.0,0.28241189113164034,,,,,9.195,68.0,0.7175871088683596,1.0,0.0,68.0,0.7175871088683596,1.0,0.0,68.0,0.7175871088683596,1.0,0.0,68.0,0.7175871088683596,1.0,0.0,57.0,57.0,0.0
