policy,model,edge_floor_cents,ask_cap_cents,pside_floor,book_side_floor,cost_cents,all_coverage,all_selected,all_net_after_cost_cents,train_coverage,train_selected,train_net_after_cost_cents,validation_coverage,validation_selected,validation_net_after_cost_cents,holdout_coverage,holdout_selected,holdout_net_after_cost_cents,block10_positive,block10_worst_net_cents
book_time_v33drift85_edge2_ask75_pside0.7_book0,book_time_v33drift85,2.0,75.0,0.7,0.0,1.0,0.6454545454545455,213,148.0,0.601010101010101,119,232.0,0.6363636363636364,42,-200.0,0.7878787878787878,52,116.0,6,-257.0
book_time_v33drift85_edge2_ask75_pside0.7_book0,book_time_v33drift85,2.0,75.0,0.7,0.0,2.0,0.6454545454545455,213,-65.0,0.601010101010101,119,113.0,0.6363636363636364,42,-242.0,0.7878787878787878,52,64.0,6,-279.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.52,book_time_v33drift85,2.0,75.0,0.7,0.52,0.0,0.6454545454545455,213,361.0,0.601010101010101,119,351.0,0.6363636363636364,42,-158.0,0.7878787878787878,52,168.0,6,-235.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.52,book_time_v33drift85,2.0,75.0,0.7,0.52,1.0,0.6454545454545455,213,148.0,0.601010101010101,119,232.0,0.6363636363636364,42,-200.0,0.7878787878787878,52,116.0,6,-257.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.52,book_time_v33drift85,2.0,75.0,0.7,0.52,2.0,0.6454545454545455,213,-65.0,0.601010101010101,119,113.0,0.6363636363636364,42,-242.0,0.7878787878787878,52,64.0,6,-279.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.55,book_time_v33drift85,2.0,75.0,0.7,0.55,0.0,0.6454545454545455,213,361.0,0.601010101010101,119,351.0,0.6363636363636364,42,-158.0,0.7878787878787878,52,168.0,6,-235.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.55,book_time_v33drift85,2.0,75.0,0.7,0.55,1.0,0.6454545454545455,213,148.0,0.601010101010101,119,232.0,0.6363636363636364,42,-200.0,0.7878787878787878,52,116.0,6,-257.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.55,book_time_v33drift85,2.0,75.0,0.7,0.55,2.0,0.6454545454545455,213,-65.0,0.601010101010101,119,113.0,0.6363636363636364,42,-242.0,0.7878787878787878,52,64.0,6,-279.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.6,book_time_v33drift85,2.0,75.0,0.7,0.6,0.0,0.6454545454545455,213,361.0,0.601010101010101,119,351.0,0.6363636363636364,42,-158.0,0.7878787878787878,52,168.0,6,-235.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.6,book_time_v33drift85,2.0,75.0,0.7,0.6,1.0,0.6454545454545455,213,148.0,0.601010101010101,119,232.0,0.6363636363636364,42,-200.0,0.7878787878787878,52,116.0,6,-257.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.6,book_time_v33drift85,2.0,75.0,0.7,0.6,2.0,0.6454545454545455,213,-65.0,0.601010101010101,119,113.0,0.6363636363636364,42,-242.0,0.7878787878787878,52,64.0,6,-279.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.65,book_time_v33drift85,2.0,75.0,0.7,0.65,0.0,0.6424242424242425,212,306.0,0.5959595959595959,118,305.0,0.6363636363636364,42,-158.0,0.7878787878787878,52,159.0,6,-235.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.65,book_time_v33drift85,2.0,75.0,0.7,0.65,1.0,0.6424242424242425,212,94.0,0.5959595959595959,118,187.0,0.6363636363636364,42,-200.0,0.7878787878787878,52,107.0,6,-257.0
book_time_v33drift85_edge2_ask75_pside0.7_book0.65,book_time_v33drift85,2.0,75.0,0.7,0.65,2.0,0.6424242424242425,212,-118.0,0.5959595959595959,118,69.0,0.6363636363636364,42,-242.0,0.7878787878787878,52,55.0,6,-279.0
book_time_v33drift85_edge2_ask80_pside0_book0,book_time_v33drift85,2.0,80.0,0.0,0.0,0.0,0.8181818181818182,270,1037.0,0.7828282828282829,155,653.0,0.803030303030303,53,229.0,0.9393939393939394,62,155.0,6,-331.0
book_time_v33drift85_edge2_ask80_pside0_book0,book_time_v33drift85,2.0,80.0,0.0,0.0,1.0,0.8181818181818182,270,767.0,0.7828282828282829,155,498.0,0.803030303030303,53,176.0,0.9393939393939394,62,93.0,6,-360.0
book_time_v33drift85_edge2_ask80_pside0_book0,book_time_v33drift85,2.0,80.0,0.0,0.0,2.0,0.8181818181818182,270,497.0,0.7828282828282829,155,343.0,0.803030303030303,53,123.0,0.9393939393939394,62,31.0,6,-389.0
book_time_v33drift85_edge2_ask80_pside0_book0.52,book_time_v33drift85,2.0,80.0,0.0,0.52,0.0,0.7636363636363637,252,1299.0,0.7373737373737373,146,777.0,0.7272727272727273,48,223.0,0.8787878787878788,58,299.0,6,-244.0
book_time_v33drift85_edge2_ask80_pside0_book0.52,book_time_v33drift85,2.0,80.0,0.0,0.52,1.0,0.7636363636363637,252,1047.0,0.7373737373737373,146,631.0,0.7272727272727273,48,175.0,0.8787878787878788,58,241.0,6,-270.0
book_time_v33drift85_edge2_ask80_pside0_book0.52,book_time_v33drift85,2.0,80.0,0.0,0.52,2.0,0.7636363636363637,252,795.0,0.7373737373737373,146,485.0,0.7272727272727273,48,127.0,0.8787878787878788,58,183.0,6,-296.0
book_time_v33drift85_edge2_ask80_pside0_book0.55,book_time_v33drift85,2.0,80.0,0.0,0.55,0.0,0.7575757575757576,250,1157.0,0.7323232323232324,145,661.0,0.7272727272727273,48,192.0,0.8636363636363636,57,304.0,6,-299.0
book_time_v33drift85_edge2_ask80_pside0_book0.55,book_time_v33drift85,2.0,80.0,0.0,0.55,1.0,0.7575757575757576,250,907.0,0.7323232323232324,145,516.0,0.7272727272727273,48,144.0,0.8636363636363636,57,247.0,6,-325.0
book_time_v33drift85_edge2_ask80_pside0_book0.55,book_time_v33drift85,2.0,80.0,0.0,0.55,2.0,0.7575757575757576,250,657.0,0.7323232323232324,145,371.0,0.7272727272727273,48,96.0,0.8636363636363636,57,190.0,6,-351.0
book_time_v33drift85_edge2_ask80_pside0_book0.6,book_time_v33drift85,2.0,80.0,0.0,0.6,0.0,0.7333333333333333,242,1061.0,0.7070707070707071,140,746.0,0.7121212121212122,47,-6.0,0.8333333333333334,55,321.0,6,-183.0
book_time_v33drift85_edge2_ask80_pside0_book0.6,book_time_v33drift85,2.0,80.0,0.0,0.6,1.0,0.7333333333333333,242,819.0,0.7070707070707071,140,606.0,0.7121212121212122,47,-53.0,0.8333333333333334,55,266.0,6,-206.0
book_time_v33drift85_edge2_ask80_pside0_book0.6,book_time_v33drift85,2.0,80.0,0.0,0.6,2.0,0.7333333333333333,242,577.0,0.7070707070707071,140,466.0,0.7121212121212122,47,-100.0,0.8333333333333334,55,211.0,5,-229.0
book_time_v33drift85_edge2_ask80_pside0_book0.65,book_time_v33drift85,2.0,80.0,0.0,0.65,0.0,0.6909090909090909,228,632.0,0.6515151515151515,129,496.0,0.6818181818181818,45,-67.0,0.8181818181818182,54,203.0,6,-212.0
book_time_v33drift85_edge2_ask80_pside0_book0.65,book_time_v33drift85,2.0,80.0,0.0,0.65,1.0,0.6909090909090909,228,404.0,0.6515151515151515,129,367.0,0.6818181818181818,45,-112.0,0.8181818181818182,54,149.0,6,-239.0
book_time_v33drift85_edge2_ask80_pside0_book0.65,book_time_v33drift85,2.0,80.0,0.0,0.65,2.0,0.6909090909090909,228,176.0,0.6515151515151515,129,238.0,0.6818181818181818,45,-157.0,0.8181818181818182,54,95.0,6,-266.0
book_time_v33drift85_edge2_ask80_pside0.55_book0,book_time_v33drift85,2.0,80.0,0.55,0.0,0.0,0.7696969696969697,254,1243.0,0.7474747474747475,148,714.0,0.7272727272727273,48,223.0,0.8787878787878788,58,306.0,6,-296.0
book_time_v33drift85_edge2_ask80_pside0.55_book0,book_time_v33drift85,2.0,80.0,0.55,0.0,1.0,0.7696969696969697,254,989.0,0.7474747474747475,148,566.0,0.7272727272727273,48,175.0,0.8787878787878788,58,248.0,6,-323.0
book_time_v33drift85_edge2_ask80_pside0.55_book0,book_time_v33drift85,2.0,80.0,0.55,0.0,2.0,0.7696969696969697,254,735.0,0.7474747474747475,148,418.0,0.7272727272727273,48,127.0,0.8787878787878788,58,190.0,6,-350.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.52,book_time_v33drift85,2.0,80.0,0.55,0.52,0.0,0.7636363636363637,252,1299.0,0.7373737373737373,146,777.0,0.7272727272727273,48,223.0,0.8787878787878788,58,299.0,6,-244.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.52,book_time_v33drift85,2.0,80.0,0.55,0.52,1.0,0.7636363636363637,252,1047.0,0.7373737373737373,146,631.0,0.7272727272727273,48,175.0,0.8787878787878788,58,241.0,6,-270.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.52,book_time_v33drift85,2.0,80.0,0.55,0.52,2.0,0.7636363636363637,252,795.0,0.7373737373737373,146,485.0,0.7272727272727273,48,127.0,0.8787878787878788,58,183.0,6,-296.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.55,book_time_v33drift85,2.0,80.0,0.55,0.55,0.0,0.7575757575757576,250,1157.0,0.7323232323232324,145,661.0,0.7272727272727273,48,192.0,0.8636363636363636,57,304.0,6,-299.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.55,book_time_v33drift85,2.0,80.0,0.55,0.55,1.0,0.7575757575757576,250,907.0,0.7323232323232324,145,516.0,0.7272727272727273,48,144.0,0.8636363636363636,57,247.0,6,-325.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.55,book_time_v33drift85,2.0,80.0,0.55,0.55,2.0,0.7575757575757576,250,657.0,0.7323232323232324,145,371.0,0.7272727272727273,48,96.0,0.8636363636363636,57,190.0,6,-351.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.6,book_time_v33drift85,2.0,80.0,0.55,0.6,0.0,0.7333333333333333,242,1061.0,0.7070707070707071,140,746.0,0.7121212121212122,47,-6.0,0.8333333333333334,55,321.0,6,-183.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.6,book_time_v33drift85,2.0,80.0,0.55,0.6,1.0,0.7333333333333333,242,819.0,0.7070707070707071,140,606.0,0.7121212121212122,47,-53.0,0.8333333333333334,55,266.0,6,-206.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.6,book_time_v33drift85,2.0,80.0,0.55,0.6,2.0,0.7333333333333333,242,577.0,0.7070707070707071,140,466.0,0.7121212121212122,47,-100.0,0.8333333333333334,55,211.0,5,-229.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.65,book_time_v33drift85,2.0,80.0,0.55,0.65,0.0,0.6909090909090909,228,632.0,0.6515151515151515,129,496.0,0.6818181818181818,45,-67.0,0.8181818181818182,54,203.0,6,-212.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.65,book_time_v33drift85,2.0,80.0,0.55,0.65,1.0,0.6909090909090909,228,404.0,0.6515151515151515,129,367.0,0.6818181818181818,45,-112.0,0.8181818181818182,54,149.0,6,-239.0
book_time_v33drift85_edge2_ask80_pside0.55_book0.65,book_time_v33drift85,2.0,80.0,0.55,0.65,2.0,0.6909090909090909,228,176.0,0.6515151515151515,129,238.0,0.6818181818181818,45,-157.0,0.8181818181818182,54,95.0,6,-266.0
book_time_v33drift85_edge2_ask80_pside0.6_book0,book_time_v33drift85,2.0,80.0,0.6,0.0,0.0,0.7454545454545455,246,1208.0,0.7222222222222222,143,708.0,0.7272727272727273,48,123.0,0.8333333333333334,55,377.0,6,-203.0
book_time_v33drift85_edge2_ask80_pside0.6_book0,book_time_v33drift85,2.0,80.0,0.6,0.0,1.0,0.7454545454545455,246,962.0,0.7222222222222222,143,565.0,0.7272727272727273,48,75.0,0.8333333333333334,55,322.0,6,-227.0
book_time_v33drift85_edge2_ask80_pside0.6_book0,book_time_v33drift85,2.0,80.0,0.6,0.0,2.0,0.7454545454545455,246,716.0,0.7222222222222222,143,422.0,0.7272727272727273,48,27.0,0.8333333333333334,55,267.0,6,-251.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.52,book_time_v33drift85,2.0,80.0,0.6,0.52,0.0,0.7454545454545455,246,1208.0,0.7222222222222222,143,708.0,0.7272727272727273,48,123.0,0.8333333333333334,55,377.0,6,-203.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.52,book_time_v33drift85,2.0,80.0,0.6,0.52,1.0,0.7454545454545455,246,962.0,0.7222222222222222,143,565.0,0.7272727272727273,48,75.0,0.8333333333333334,55,322.0,6,-227.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.52,book_time_v33drift85,2.0,80.0,0.6,0.52,2.0,0.7454545454545455,246,716.0,0.7222222222222222,143,422.0,0.7272727272727273,48,27.0,0.8333333333333334,55,267.0,6,-251.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.55,book_time_v33drift85,2.0,80.0,0.6,0.55,0.0,0.7454545454545455,246,1208.0,0.7222222222222222,143,708.0,0.7272727272727273,48,123.0,0.8333333333333334,55,377.0,6,-203.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.55,book_time_v33drift85,2.0,80.0,0.6,0.55,1.0,0.7454545454545455,246,962.0,0.7222222222222222,143,565.0,0.7272727272727273,48,75.0,0.8333333333333334,55,322.0,6,-227.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.55,book_time_v33drift85,2.0,80.0,0.6,0.55,2.0,0.7454545454545455,246,716.0,0.7222222222222222,143,422.0,0.7272727272727273,48,27.0,0.8333333333333334,55,267.0,6,-251.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.6,book_time_v33drift85,2.0,80.0,0.6,0.6,0.0,0.7333333333333333,242,1061.0,0.7070707070707071,140,746.0,0.7121212121212122,47,-6.0,0.8333333333333334,55,321.0,6,-183.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.6,book_time_v33drift85,2.0,80.0,0.6,0.6,1.0,0.7333333333333333,242,819.0,0.7070707070707071,140,606.0,0.7121212121212122,47,-53.0,0.8333333333333334,55,266.0,6,-206.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.6,book_time_v33drift85,2.0,80.0,0.6,0.6,2.0,0.7333333333333333,242,577.0,0.7070707070707071,140,466.0,0.7121212121212122,47,-100.0,0.8333333333333334,55,211.0,5,-229.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.65,book_time_v33drift85,2.0,80.0,0.6,0.65,0.0,0.6909090909090909,228,632.0,0.6515151515151515,129,496.0,0.6818181818181818,45,-67.0,0.8181818181818182,54,203.0,6,-212.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.65,book_time_v33drift85,2.0,80.0,0.6,0.65,1.0,0.6909090909090909,228,404.0,0.6515151515151515,129,367.0,0.6818181818181818,45,-112.0,0.8181818181818182,54,149.0,6,-239.0
book_time_v33drift85_edge2_ask80_pside0.6_book0.65,book_time_v33drift85,2.0,80.0,0.6,0.65,2.0,0.6909090909090909,228,176.0,0.6515151515151515,129,238.0,0.6818181818181818,45,-157.0,0.8181818181818182,54,95.0,6,-266.0
book_time_v33drift85_edge2_ask80_pside0.65_book0,book_time_v33drift85,2.0,80.0,0.65,0.0,0.0,0.7181818181818181,237,987.0,0.6868686868686869,136,619.0,0.7121212121212122,47,27.0,0.8181818181818182,54,341.0,6,-107.0
book_time_v33drift85_edge2_ask80_pside0.65_book0,book_time_v33drift85,2.0,80.0,0.65,0.0,1.0,0.7181818181818181,237,750.0,0.6868686868686869,136,483.0,0.7121212121212122,47,-20.0,0.8181818181818182,54,287.0,5,-131.0
book_time_v33drift85_edge2_ask80_pside0.65_book0,book_time_v33drift85,2.0,80.0,0.65,0.0,2.0,0.7181818181818181,237,513.0,0.6868686868686869,136,347.0,0.7121212121212122,47,-67.0,0.8181818181818182,54,233.0,5,-155.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.52,book_time_v33drift85,2.0,80.0,0.65,0.52,0.0,0.7181818181818181,237,987.0,0.6868686868686869,136,619.0,0.7121212121212122,47,27.0,0.8181818181818182,54,341.0,6,-107.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.52,book_time_v33drift85,2.0,80.0,0.65,0.52,1.0,0.7181818181818181,237,750.0,0.6868686868686869,136,483.0,0.7121212121212122,47,-20.0,0.8181818181818182,54,287.0,5,-131.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.52,book_time_v33drift85,2.0,80.0,0.65,0.52,2.0,0.7181818181818181,237,513.0,0.6868686868686869,136,347.0,0.7121212121212122,47,-67.0,0.8181818181818182,54,233.0,5,-155.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.55,book_time_v33drift85,2.0,80.0,0.65,0.55,0.0,0.7181818181818181,237,987.0,0.6868686868686869,136,619.0,0.7121212121212122,47,27.0,0.8181818181818182,54,341.0,6,-107.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.55,book_time_v33drift85,2.0,80.0,0.65,0.55,1.0,0.7181818181818181,237,750.0,0.6868686868686869,136,483.0,0.7121212121212122,47,-20.0,0.8181818181818182,54,287.0,5,-131.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.55,book_time_v33drift85,2.0,80.0,0.65,0.55,2.0,0.7181818181818181,237,513.0,0.6868686868686869,136,347.0,0.7121212121212122,47,-67.0,0.8181818181818182,54,233.0,5,-155.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.6,book_time_v33drift85,2.0,80.0,0.65,0.6,0.0,0.7181818181818181,237,980.0,0.6868686868686869,136,619.0,0.7121212121212122,47,20.0,0.8181818181818182,54,341.0,6,-107.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.6,book_time_v33drift85,2.0,80.0,0.65,0.6,1.0,0.7181818181818181,237,743.0,0.6868686868686869,136,483.0,0.7121212121212122,47,-27.0,0.8181818181818182,54,287.0,5,-131.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.6,book_time_v33drift85,2.0,80.0,0.65,0.6,2.0,0.7181818181818181,237,506.0,0.6868686868686869,136,347.0,0.7121212121212122,47,-74.0,0.8181818181818182,54,233.0,5,-155.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.65,book_time_v33drift85,2.0,80.0,0.65,0.65,0.0,0.6909090909090909,228,632.0,0.6515151515151515,129,496.0,0.6818181818181818,45,-67.0,0.8181818181818182,54,203.0,6,-212.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.65,book_time_v33drift85,2.0,80.0,0.65,0.65,1.0,0.6909090909090909,228,404.0,0.6515151515151515,129,367.0,0.6818181818181818,45,-112.0,0.8181818181818182,54,149.0,6,-239.0
book_time_v33drift85_edge2_ask80_pside0.65_book0.65,book_time_v33drift85,2.0,80.0,0.65,0.65,2.0,0.6909090909090909,228,176.0,0.6515151515151515,129,238.0,0.6818181818181818,45,-157.0,0.8181818181818182,54,95.0,6,-266.0
book_time_v33drift85_edge2_ask80_pside0.7_book0,book_time_v33drift85,2.0,80.0,0.7,0.0,0.0,0.6909090909090909,228,387.0,0.6515151515151515,129,310.0,0.6818181818181818,45,-102.0,0.8181818181818182,54,179.0,6,-237.0
book_time_v33drift85_edge2_ask80_pside0.7_book0,book_time_v33drift85,2.0,80.0,0.7,0.0,1.0,0.6909090909090909,228,159.0,0.6515151515151515,129,181.0,0.6818181818181818,45,-147.0,0.8181818181818182,54,125.0,6,-264.0
book_time_v33drift85_edge2_ask80_pside0.7_book0,book_time_v33drift85,2.0,80.0,0.7,0.0,2.0,0.6909090909090909,228,-69.0,0.6515151515151515,129,52.0,0.6818181818181818,45,-192.0,0.8181818181818182,54,71.0,6,-291.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.52,book_time_v33drift85,2.0,80.0,0.7,0.52,0.0,0.6909090909090909,228,387.0,0.6515151515151515,129,310.0,0.6818181818181818,45,-102.0,0.8181818181818182,54,179.0,6,-237.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.52,book_time_v33drift85,2.0,80.0,0.7,0.52,1.0,0.6909090909090909,228,159.0,0.6515151515151515,129,181.0,0.6818181818181818,45,-147.0,0.8181818181818182,54,125.0,6,-264.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.52,book_time_v33drift85,2.0,80.0,0.7,0.52,2.0,0.6909090909090909,228,-69.0,0.6515151515151515,129,52.0,0.6818181818181818,45,-192.0,0.8181818181818182,54,71.0,6,-291.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.55,book_time_v33drift85,2.0,80.0,0.7,0.55,0.0,0.6909090909090909,228,387.0,0.6515151515151515,129,310.0,0.6818181818181818,45,-102.0,0.8181818181818182,54,179.0,6,-237.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.55,book_time_v33drift85,2.0,80.0,0.7,0.55,1.0,0.6909090909090909,228,159.0,0.6515151515151515,129,181.0,0.6818181818181818,45,-147.0,0.8181818181818182,54,125.0,6,-264.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.55,book_time_v33drift85,2.0,80.0,0.7,0.55,2.0,0.6909090909090909,228,-69.0,0.6515151515151515,129,52.0,0.6818181818181818,45,-192.0,0.8181818181818182,54,71.0,6,-291.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.6,book_time_v33drift85,2.0,80.0,0.7,0.6,0.0,0.6909090909090909,228,387.0,0.6515151515151515,129,310.0,0.6818181818181818,45,-102.0,0.8181818181818182,54,179.0,6,-237.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.6,book_time_v33drift85,2.0,80.0,0.7,0.6,1.0,0.6909090909090909,228,159.0,0.6515151515151515,129,181.0,0.6818181818181818,45,-147.0,0.8181818181818182,54,125.0,6,-264.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.6,book_time_v33drift85,2.0,80.0,0.7,0.6,2.0,0.6909090909090909,228,-69.0,0.6515151515151515,129,52.0,0.6818181818181818,45,-192.0,0.8181818181818182,54,71.0,6,-291.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.65,book_time_v33drift85,2.0,80.0,0.7,0.65,0.0,0.6878787878787879,227,320.0,0.6464646464646465,128,259.0,0.6818181818181818,45,-102.0,0.8181818181818182,54,163.0,6,-237.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.65,book_time_v33drift85,2.0,80.0,0.7,0.65,1.0,0.6878787878787879,227,93.0,0.6464646464646465,128,131.0,0.6818181818181818,45,-147.0,0.8181818181818182,54,109.0,6,-264.0
book_time_v33drift85_edge2_ask80_pside0.7_book0.65,book_time_v33drift85,2.0,80.0,0.7,0.65,2.0,0.6878787878787879,227,-134.0,0.6464646464646465,128,3.0,0.6818181818181818,45,-192.0,0.8181818181818182,54,55.0,6,-291.0
book_time_v33drift85_edge2_ask85_pside0_book0,book_time_v33drift85,2.0,85.0,0.0,0.0,0.0,0.8484848484848485,280,860.0,0.8181818181818182,162,388.0,0.8333333333333334,55,306.0,0.9545454545454546,63,166.0,5,-312.0
book_time_v33drift85_edge2_ask85_pside0_book0,book_time_v33drift85,2.0,85.0,0.0,0.0,1.0,0.8484848484848485,280,580.0,0.8181818181818182,162,226.0,0.8333333333333334,55,251.0,0.9545454545454546,63,103.0,5,-342.0
book_time_v33drift85_edge2_ask85_pside0_book0,book_time_v33drift85,2.0,85.0,0.0,0.0,2.0,0.8484848484848485,280,300.0,0.8181818181818182,162,64.0,0.8333333333333334,55,196.0,0.9545454545454546,63,40.0,4,-372.0
book_time_v33drift85_edge2_ask85_pside0_book0.52,book_time_v33drift85,2.0,85.0,0.0,0.52,0.0,0.8,264,883.0,0.7777777777777778,154,429.0,0.7727272727272727,51,144.0,0.8939393939393939,59,310.0,6,-225.0
book_time_v33drift85_edge2_ask85_pside0_book0.52,book_time_v33drift85,2.0,85.0,0.0,0.52,1.0,0.8,264,619.0,0.7777777777777778,154,275.0,0.7727272727272727,51,93.0,0.8939393939393939,59,251.0,6,-252.0
book_time_v33drift85_edge2_ask85_pside0_book0.52,book_time_v33drift85,2.0,85.0,0.0,0.52,2.0,0.8,264,355.0,0.7777777777777778,154,121.0,0.7727272727272727,51,42.0,0.8939393939393939,59,192.0,5,-279.0
book_time_v33drift85_edge2_ask85_pside0_book0.55,book_time_v33drift85,2.0,85.0,0.0,0.55,0.0,0.793939393939394,262,742.0,0.7727272727272727,153,313.0,0.7727272727272727,51,114.0,0.8787878787878788,58,315.0,6,-280.0
book_time_v33drift85_edge2_ask85_pside0_book0.55,book_time_v33drift85,2.0,85.0,0.0,0.55,1.0,0.793939393939394,262,480.0,0.7727272727272727,153,160.0,0.7727272727272727,51,63.0,0.8787878787878788,58,257.0,6,-307.0
book_time_v33drift85_edge2_ask85_pside0_book0.55,book_time_v33drift85,2.0,85.0,0.0,0.55,2.0,0.793939393939394,262,218.0,0.7727272727272727,153,7.0,0.7727272727272727,51,12.0,0.8787878787878788,58,199.0,5,-334.0
book_time_v33drift85_edge2_ask85_pside0_book0.6,book_time_v33drift85,2.0,85.0,0.0,0.6,0.0,0.7787878787878788,257,635.0,0.7575757575757576,150,367.0,0.7727272727272727,51,-64.0,0.8484848484848485,56,332.0,5,-252.0
book_time_v33drift85_edge2_ask85_pside0_book0.6,book_time_v33drift85,2.0,85.0,0.0,0.6,1.0,0.7787878787878788,257,378.0,0.7575757575757576,150,217.0,0.7727272727272727,51,-115.0,0.8484848484848485,56,276.0,5,-276.0
book_time_v33drift85_edge2_ask85_pside0_book0.6,book_time_v33drift85,2.0,85.0,0.0,0.6,2.0,0.7787878787878788,257,121.0,0.7575757575757576,150,67.0,0.7727272727272727,51,-166.0,0.8484848484848485,56,220.0,5,-300.0
book_time_v33drift85_edge2_ask85_pside0_book0.65,book_time_v33drift85,2.0,85.0,0.0,0.65,0.0,0.7393939393939394,244,232.0,0.702020202020202,139,109.0,0.7575757575757576,50,-86.0,0.8333333333333334,55,209.0,6,-220.0
book_time_v33drift85_edge2_ask85_pside0_book0.65,book_time_v33drift85,2.0,85.0,0.0,0.65,1.0,0.7393939393939394,244,-12.0,0.702020202020202,139,-30.0,0.7575757575757576,50,-136.0,0.8333333333333334,55,154.0,5,-246.0
book_time_v33drift85_edge2_ask85_pside0_book0.65,book_time_v33drift85,2.0,85.0,0.0,0.65,2.0,0.7393939393939394,244,-256.0,0.702020202020202,139,-169.0,0.7575757575757576,50,-186.0,0.8333333333333334,55,99.0,5,-273.0
book_time_v33drift85_edge2_ask85_pside0.55_book0,book_time_v33drift85,2.0,85.0,0.55,0.0,0.0,0.803030303030303,265,808.0,0.7828282828282829,155,347.0,0.7727272727272727,51,144.0,0.8939393939393939,59,317.0,6,-277.0
book_time_v33drift85_edge2_ask85_pside0.55_book0,book_time_v33drift85,2.0,85.0,0.55,0.0,1.0,0.803030303030303,265,543.0,0.7828282828282829,155,192.0,0.7727272727272727,51,93.0,0.8939393939393939,59,258.0,6,-305.0
book_time_v33drift85_edge2_ask85_pside0.55_book0,book_time_v33drift85,2.0,85.0,0.55,0.0,2.0,0.803030303030303,265,278.0,0.7828282828282829,155,37.0,0.7727272727272727,51,42.0,0.8939393939393939,59,199.0,4,-333.0
book_time_v33drift85_edge2_ask85_pside0.55_book0.52,book_time_v33drift85,2.0,85.0,0.55,0.52,0.0,0.8,264,883.0,0.7777777777777778,154,429.0,0.7727272727272727,51,144.0,0.8939393939393939,59,310.0,6,-225.0
book_time_v33drift85_edge2_ask85_pside0.55_book0.52,book_time_v33drift85,2.0,85.0,0.55,0.52,1.0,0.8,264,619.0,0.7777777777777778,154,275.0,0.7727272727272727,51,93.0,0.8939393939393939,59,251.0,6,-252.0
book_time_v33drift85_edge2_ask85_pside0.55_book0.52,book_time_v33drift85,2.0,85.0,0.55,0.52,2.0,0.8,264,355.0,0.7777777777777778,154,121.0,0.7727272727272727,51,42.0,0.8939393939393939,59,192.0,5,-279.0
