rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND position_seconds>=90,4,0.056338028169014086,-37.14000000000002,4.319999999999993,2,2,-22.26000000000001,-8.379999999999999,-6.5,2,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=100,6,0.08450704225352113,-37.18000000000002,4.279999999999994,3,3,-20.36000000000001,-10.32,-6.5,2,4,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_btc_age_ms<=100,6,0.08450704225352113,-37.18000000000002,4.279999999999994,3,3,-20.36000000000001,-10.32,-6.5,2,4,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=90,13,0.18309859154929578,-37.20000000000001,4.260000000000005,5,8,-21.340000000000007,-8.120000000000001,-7.74,3,8,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents>=18,18,0.2535211267605634,-37.220000000000006,4.240000000000009,7,11,-25.680000000000007,-1.6800000000000002,-9.86,6,8,4,False,False
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=0,46,0.647887323943662,-37.239999999999995,4.22000000000002,24,22,-16.1,-10.200000000000001,-10.940000000000001,20,10,16,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND fair_minus_exit_bid_cents<=0,5,0.07042253521126761,-37.240000000000016,4.219999999999999,3,2,-22.360000000000007,-8.379999999999999,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND entry_to_exit_loss_cents>=10,21,0.29577464788732394,-37.28000000000001,4.180000000000007,10,11,-19.460000000000008,-6.88,-10.94,9,8,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND fair_minus_exit_bid_cents>=5,10,0.14084507042253522,-37.320000000000014,4.140000000000001,4,6,-22.26000000000001,-7.32,-7.74,2,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND fair_minus_exit_bid_cents>=5,10,0.14084507042253522,-37.320000000000014,4.140000000000001,4,6,-22.26000000000001,-7.32,-7.74,2,6,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.68 AND position_seconds<=45,13,0.18309859154929578,-37.38000000000002,4.079999999999998,10,3,-20.980000000000004,-14.02,-2.38,9,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_sigma_t_dollars>=50,10,0.14084507042253522,-37.40000000000002,4.059999999999995,8,2,-21.000000000000007,-14.02,-2.38,6,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=75,14,0.19718309859154928,-37.420000000000016,4.039999999999999,10,4,-18.940000000000005,-16.1,-2.38,8,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=5,20,0.28169014084507044,-37.44000000000001,4.020000000000003,8,12,-17.700000000000003,-12.000000000000002,-7.74,12,6,2,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15 AND fair_minus_exit_bid_cents>=5,29,0.4084507042253521,-37.44000000000001,4.020000000000003,12,17,-19.920000000000005,-7.32,-10.2,16,6,7,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents<=0,5,0.07042253521126761,-37.460000000000015,4.0,3,2,-22.580000000000005,-8.379999999999999,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=45,9,0.1267605633802817,-37.48000000000001,3.980000000000004,4,5,-20.520000000000007,-9.22,-7.74,2,5,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7,12,0.16901408450704225,-37.48000000000002,3.979999999999997,9,3,-21.080000000000005,-14.02,-2.38,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=15,12,0.16901408450704225,-37.48000000000002,3.979999999999997,9,3,-21.080000000000005,-14.02,-2.38,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=18,12,0.16901408450704225,-37.48000000000002,3.979999999999997,9,3,-21.080000000000005,-14.02,-2.38,8,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=10,9,0.1267605633802817,-37.50000000000001,3.960000000000008,3,6,-20.240000000000006,-9.520000000000001,-7.74,5,2,2,False,False
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=15,30,0.4225352112676056,-37.52,3.940000000000012,14,16,-18.560000000000006,-8.120000000000001,-10.84,11,8,11,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND fair_minus_exit_bid_cents<=0,5,0.07042253521126761,-37.52000000000002,3.9399999999999977,3,2,-22.640000000000004,-8.379999999999999,-6.5,3,2,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=10 AND fair_minus_exit_bid_cents<=0,5,0.07042253521126761,-37.52000000000002,3.9399999999999977,3,2,-22.640000000000004,-8.379999999999999,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents>=15,9,0.1267605633802817,-37.54000000000001,3.9200000000000017,7,2,-18.000000000000004,-16.62,-2.92,4,2,3,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,8,0.11267605633802817,-37.56000000000002,3.8999999999999986,4,4,-19.060000000000006,-12.000000000000002,-6.5,2,6,0,True,False
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=15,5,0.07042253521126761,-37.58000000000002,3.8799999999999955,3,2,-21.560000000000006,-9.520000000000001,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=10,33,0.4647887323943662,-37.60000000000001,3.8600000000000065,16,17,-20.140000000000008,-4.28,-13.18,17,10,6,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_sigma_t_dollars>=50,20,0.28169014084507044,-37.620000000000005,3.8400000000000105,7,13,-24.40000000000001,-2.4800000000000004,-10.74,6,10,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=15,9,0.1267605633802817,-37.64000000000002,3.819999999999993,4,5,-21.620000000000008,-9.520000000000001,-6.5,7,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND fair_minus_exit_bid_cents>=5,11,0.15492957746478872,-37.66000000000002,3.799999999999997,5,6,-19.940000000000005,-14.02,-3.7,9,0,2,True,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_fair_drawdown_cents>=18,18,0.2535211267605634,-37.68000000000001,3.7800000000000082,6,12,-25.340000000000007,-2.4800000000000004,-9.86,4,10,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=18,38,0.5352112676056338,-37.74000000000001,3.720000000000006,23,15,-13.459999999999999,-18.82,-5.46,24,4,10,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_sigma_t_dollars>=75,8,0.11267605633802817,-37.80000000000002,3.6599999999999966,7,1,-21.40000000000001,-14.02,-2.38,4,0,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=20,12,0.16901408450704225,-37.80000000000002,3.6599999999999966,6,6,-23.40000000000001,-5.779999999999999,-8.620000000000001,6,4,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=15,20,0.28169014084507044,-37.820000000000014,3.6400000000000006,6,14,-21.960000000000008,-8.120000000000001,-7.74,10,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=20,20,0.28169014084507044,-37.820000000000014,3.6400000000000006,6,14,-21.960000000000008,-8.120000000000001,-7.74,10,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND fair_minus_exit_bid_cents>=15,9,0.1267605633802817,-37.84000000000002,3.6199999999999974,3,6,-21.820000000000007,-9.520000000000001,-6.5,7,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45,21,0.29577464788732394,-37.88000000000001,3.5800000000000054,6,15,-22.020000000000007,-8.120000000000001,-7.74,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=10,21,0.29577464788732394,-37.88000000000001,3.5800000000000054,6,15,-22.020000000000007,-8.120000000000001,-7.74,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND fair_minus_exit_bid_cents>=0,21,0.29577464788732394,-37.88000000000001,3.5800000000000054,6,15,-22.020000000000007,-8.120000000000001,-7.74,11,8,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_fair_drawdown_cents>=15,19,0.2676056338028169,-37.92000000000001,3.5400000000000063,6,13,-25.58000000000001,-2.4800000000000004,-9.86,5,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND fair_minus_exit_bid_cents>=5,15,0.2112676056338028,-37.920000000000016,3.539999999999999,5,10,-22.860000000000007,-7.32,-7.74,7,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=90,14,0.19718309859154928,-37.920000000000016,3.539999999999999,10,4,-17.880000000000006,-11.419999999999998,-8.620000000000001,10,2,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents>=20,11,0.15492957746478872,-37.920000000000016,3.539999999999999,5,6,-23.520000000000007,-5.779999999999999,-8.620000000000001,5,4,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=10,12,0.16901408450704225,-37.94000000000001,3.520000000000003,5,7,-20.680000000000007,-9.520000000000001,-7.74,8,2,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=90,12,0.16901408450704225,-37.960000000000015,3.5,8,4,-19.480000000000008,-16.1,-2.38,6,2,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,9,0.1267605633802817,-37.960000000000015,3.5,7,2,-15.359999999999996,-16.1,-6.5,7,2,0,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_btc_age_ms<=500,21,0.29577464788732394,-37.98,3.480000000000018,7,14,-25.640000000000004,-2.4800000000000004,-9.86,7,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND position_seconds>=180,3,0.04225352112676056,-37.98000000000002,3.479999999999997,2,1,-23.100000000000005,-8.379999999999999,-6.5,1,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=10,7,0.09859154929577464,-37.98000000000002,3.479999999999997,4,3,-19.640000000000008,-9.520000000000001,-8.82,3,2,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND fair_minus_exit_bid_cents>=5,20,0.28169014084507044,-38.00000000000001,3.460000000000008,6,14,-22.94000000000001,-7.32,-7.74,12,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18,20,0.28169014084507044,-38.02,3.440000000000012,7,13,-25.680000000000007,-2.4800000000000004,-9.86,6,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_fair_drawdown_cents>=18,20,0.28169014084507044,-38.02,3.440000000000012,7,13,-25.680000000000007,-2.4800000000000004,-9.86,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=10,20,0.28169014084507044,-38.02,3.440000000000012,7,13,-25.680000000000007,-2.4800000000000004,-9.86,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=15,20,0.28169014084507044,-38.02,3.440000000000012,7,13,-25.680000000000007,-2.4800000000000004,-9.86,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=20,20,0.28169014084507044,-38.02,3.440000000000012,7,13,-25.680000000000007,-2.4800000000000004,-9.86,6,10,4,False,False
suppress_collapse_exit_if_fair_minus_exit_bid_cents<=0,7,0.09859154929577464,-38.04000000000001,3.4200000000000017,4,3,-23.160000000000007,-8.379999999999999,-6.5,5,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents<=0,7,0.09859154929577464,-38.04000000000001,3.4200000000000017,4,3,-23.160000000000007,-8.379999999999999,-6.5,5,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents<=0,7,0.09859154929577464,-38.04000000000001,3.4200000000000017,4,3,-23.160000000000007,-8.379999999999999,-6.5,5,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND fair_minus_exit_bid_cents<=0,7,0.09859154929577464,-38.04000000000001,3.4200000000000017,4,3,-23.160000000000007,-8.379999999999999,-6.5,5,2,0,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND fair_minus_exit_bid_cents>=0,11,0.15492957746478872,-38.04000000000002,3.4199999999999946,8,3,-21.640000000000004,-14.02,-2.38,7,0,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,10,0.14084507042253522,-38.06000000000002,3.3999999999999986,7,3,-16.78,-16.1,-5.18,6,2,2,False,False
suppress_collapse_exit_if_position_seconds<=45,44,0.6197183098591549,-38.08,3.3800000000000168,24,20,-18.160000000000004,-11.3,-8.620000000000001,23,7,14,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_sigma_t_dollars>=75,9,0.1267605633802817,-38.08000000000001,3.3800000000000026,7,2,-21.680000000000007,-14.02,-2.38,5,0,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND position_seconds<=90,14,0.19718309859154928,-38.12000000000001,3.3400000000000034,5,9,-22.26000000000001,-8.120000000000001,-7.74,4,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_fair_drawdown_cents>=18,12,0.16901408450704225,-38.12000000000001,3.3400000000000034,4,8,-22.26000000000001,-8.120000000000001,-7.74,2,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_fair_drawdown_cents>=20,12,0.16901408450704225,-38.12000000000001,3.3400000000000034,4,8,-22.26000000000001,-8.120000000000001,-7.74,2,8,2,False,False
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=10,45,0.6338028169014085,-38.17999999999999,3.2800000000000225,23,22,-17.800000000000004,-8.120000000000001,-12.26,23,8,14,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND position_seconds<=45,16,0.22535211267605634,-38.20000000000001,3.260000000000005,11,5,-21.160000000000004,-14.02,-3.0199999999999996,8,0,8,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_btc_age_ms>=500,21,0.29577464788732394,-38.220000000000006,3.240000000000009,12,9,-20.700000000000003,-16.62,-0.8999999999999999,13,2,6,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=15,22,0.30985915492957744,-38.220000000000006,3.240000000000009,7,15,-25.880000000000006,-2.4800000000000004,-9.86,8,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=20,22,0.30985915492957744,-38.220000000000006,3.240000000000009,7,15,-25.880000000000006,-2.4800000000000004,-9.86,8,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND position_seconds<=45,32,0.4507042253521127,-38.260000000000005,3.20000000000001,20,12,-16.900000000000002,-16.1,-5.26,20,2,10,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND position_seconds<=45,32,0.4507042253521127,-38.260000000000005,3.20000000000001,20,12,-16.900000000000002,-16.1,-5.26,20,2,10,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=15,17,0.23943661971830985,-38.26000000000001,3.200000000000003,9,8,-21.26000000000001,-8.379999999999999,-8.620000000000001,9,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents>=20,26,0.36619718309859156,-38.26000000000001,3.200000000000003,10,16,-24.400000000000006,-1.6800000000000002,-12.18,12,8,6,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=800,5,0.07042253521126761,-38.26000000000002,3.1999999999999957,4,1,-21.860000000000007,-14.02,-2.38,1,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_btc_age_ms>=800,5,0.07042253521126761,-38.26000000000002,3.1999999999999957,4,1,-21.860000000000007,-14.02,-2.38,1,0,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents>=20,6,0.08450704225352113,-38.280000000000015,3.1799999999999997,3,3,-21.280000000000005,-8.379999999999999,-8.620000000000001,2,2,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND entry_to_exit_loss_cents>=10,20,0.28169014084507044,-38.339999999999996,3.1200000000000188,7,13,-17.76,-10.72,-9.86,10,6,4,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100,22,0.30985915492957744,-38.36000000000001,3.1000000000000085,10,12,-20.540000000000006,-6.88,-10.94,10,8,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_entry_basis_cents>=65,42,0.5915492957746479,-38.38000000000001,3.0800000000000054,25,17,-17.620000000000005,-13.18,-7.58,24,6,12,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=15,33,0.4647887323943662,-38.400000000000006,3.0600000000000094,14,19,-23.620000000000005,-2.4800000000000004,-12.299999999999999,17,10,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND position_seconds<=45,10,0.14084507042253522,-38.40000000000001,3.0600000000000023,4,6,-21.44000000000001,-9.22,-7.74,3,5,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND fair_minus_exit_bid_cents>=10,10,0.14084507042253522,-38.40000000000001,3.0600000000000023,3,7,-21.140000000000008,-9.520000000000001,-7.74,6,2,2,False,False
suppress_collapse_exit_if_position_seconds<=180 AND entry_to_exit_loss_cents>=15,34,0.4788732394366197,-38.440000000000005,3.0200000000000102,15,19,-19.480000000000004,-8.120000000000001,-10.84,15,8,11,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_p_hold>=0.7,10,0.14084507042253522,-38.460000000000015,3.0,8,2,-22.060000000000006,-14.02,-2.38,6,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_fair_drawdown_cents>=15,4,0.056338028169014086,-38.460000000000015,3.0,2,2,-17.94,-14.02,-6.5,4,0,0,True,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,8,0.11267605633802817,-38.52000000000002,2.9399999999999977,6,2,-15.919999999999995,-16.1,-6.5,6,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_entry_basis_cents>=70,7,0.09859154929577464,-38.52000000000002,2.9399999999999977,3,4,-20.60000000000001,-11.419999999999998,-6.5,5,2,0,True,False
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=10,6,0.08450704225352113,-38.56000000000001,2.9000000000000057,3,3,-19.800000000000008,-11.020000000000001,-7.74,3,1,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,13,0.18309859154929578,-38.58000000000001,2.8800000000000026,9,4,-18.540000000000006,-11.419999999999998,-8.620000000000001,9,2,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds>=180,4,0.056338028169014086,-38.58000000000002,2.8799999999999955,2,2,-23.700000000000006,-8.379999999999999,-6.5,2,2,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15,44,0.6197183098591549,-38.60000000000001,2.8600000000000065,18,26,-22.680000000000007,-5.08,-10.84,21,12,11,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=5,18,0.2535211267605634,-38.62000000000002,2.8399999999999963,11,7,-14.259999999999998,-16.1,-8.26,10,2,6,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=90,32,0.4507042253521127,-38.64000000000001,2.8200000000000074,20,12,-19.64,-11.419999999999998,-7.58,18,2,12,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=10,8,0.11267605633802817,-38.640000000000015,2.8200000000000003,6,2,-22.240000000000002,-14.02,-2.38,4,0,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=180,30,0.4225352112676056,-38.66000000000001,2.8000000000000043,19,11,-16.980000000000004,-16.22,-5.46,18,2,10,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=75,12,0.16901408450704225,-38.680000000000014,2.780000000000001,9,3,-22.28,-14.02,-2.38,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND fair_minus_exit_bid_cents>=15,5,0.07042253521126761,-38.680000000000014,2.780000000000001,2,3,-22.660000000000007,-9.520000000000001,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_p_hold<=0.55,17,0.23943661971830985,-38.72000000000001,2.740000000000002,5,12,-22.860000000000007,-8.120000000000001,-7.74,7,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=15,21,0.29577464788732394,-38.74000000000001,2.720000000000006,6,15,-22.880000000000006,-8.120000000000001,-7.74,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=20,21,0.29577464788732394,-38.74000000000001,2.720000000000006,6,15,-22.880000000000006,-8.120000000000001,-7.74,11,8,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=10,10,0.14084507042253522,-38.740000000000016,2.719999999999999,5,5,-20.40000000000001,-9.520000000000001,-8.82,6,2,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,24,0.3380281690140845,-38.760000000000005,2.70000000000001,15,9,-20.759999999999998,-11.419999999999998,-6.58,14,2,8,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=500,16,0.22535211267605634,-38.76000000000001,2.700000000000003,5,11,-22.90000000000001,-8.120000000000001,-7.74,6,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND fair_minus_exit_bid_cents>=15,10,0.14084507042253522,-38.76000000000002,2.6999999999999957,3,7,-22.740000000000006,-9.520000000000001,-6.5,8,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=10,22,0.30985915492957744,-38.800000000000004,2.660000000000011,6,16,-22.940000000000005,-8.120000000000001,-7.74,12,8,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=10,15,0.2112676056338028,-38.80000000000001,2.6600000000000037,6,9,-19.220000000000002,-9.520000000000001,-10.06,9,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_btc_age_ms<=100,12,0.16901408450704225,-38.820000000000014,2.6400000000000006,6,6,-19.420000000000005,-10.579999999999998,-8.82,6,4,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_btc_age_ms<=100,9,0.1267605633802817,-38.84000000000001,2.6200000000000045,4,5,-19.900000000000006,-10.32,-8.620000000000001,3,4,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=180,6,0.08450704225352113,-38.84000000000002,2.6199999999999974,4,2,-22.44000000000001,-14.02,-2.38,2,0,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents>=15,4,0.056338028169014086,-38.84000000000002,2.6199999999999974,2,2,-18.320000000000004,-14.02,-6.5,4,0,0,True,False
suppress_collapse_exit_if_position_seconds>=90 AND fair_minus_exit_bid_cents>=15,8,0.11267605633802817,-38.90000000000001,2.5600000000000023,3,5,-18.380000000000003,-14.02,-6.5,8,0,0,True,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms>=500,7,0.09859154929577464,-38.92000000000002,2.539999999999992,5,2,-22.520000000000007,-14.02,-2.38,3,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,8,0.11267605633802817,-38.94000000000002,2.519999999999996,6,2,-16.34,-16.1,-6.5,6,2,0,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND position_seconds>=180,5,0.07042253521126761,-38.94000000000002,2.519999999999996,2,3,-24.060000000000006,-8.379999999999999,-6.5,3,2,0,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_btc_age_ms<=500,22,0.30985915492957744,-39.000000000000014,2.460000000000001,12,10,-19.960000000000008,-7.9799999999999995,-11.06,12,6,4,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND position_seconds<=90,17,0.23943661971830985,-39.02000000000001,2.440000000000005,11,6,-21.980000000000004,-14.02,-3.0199999999999996,9,0,8,False,False
suppress_collapse_exit_if_position_seconds>=180 AND entry_to_exit_loss_cents>=20,8,0.11267605633802817,-39.02000000000002,2.4399999999999977,3,5,-24.140000000000008,-8.379999999999999,-6.5,6,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_fair_drawdown_cents>=18,13,0.18309859154929578,-39.04000000000001,2.4200000000000017,4,9,-23.180000000000007,-8.120000000000001,-7.74,3,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_fair_drawdown_cents>=20,13,0.18309859154929578,-39.04000000000001,2.4200000000000017,4,9,-23.180000000000007,-8.120000000000001,-7.74,3,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60,24,0.3380281690140845,-39.08000000000001,2.3800000000000026,16,8,-19.360000000000007,-18.82,-0.8999999999999999,14,4,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_entry_basis_cents>=65,24,0.3380281690140845,-39.08000000000001,2.3800000000000026,16,8,-19.360000000000007,-18.82,-0.8999999999999999,14,4,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_entry_basis_cents>=70,24,0.3380281690140845,-39.08000000000001,2.3800000000000026,16,8,-19.360000000000007,-18.82,-0.8999999999999999,14,4,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=0,21,0.29577464788732394,-39.08000000000001,2.3800000000000026,14,7,-19.36,-18.82,-0.8999999999999999,11,4,6,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,10,0.14084507042253522,-39.100000000000016,2.3599999999999994,7,3,-16.5,-16.1,-6.5,8,2,0,False,False
