market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,candidate,stage_rank,stage_name,stage_label
KXBTC15M-26MAY010130-30,heartbeat:951,live_heartbeat_two_side,heartbeat:951:no,2026-05-01 05:19:14.836000+00:00,2026-05-01 05:19:00+00:00,no,no,True,True,1,89.0,88.0,88.5,0.885,11.5,77.0,1.0,77057.91,77124.46,645.164,,951,False,False,synced,bid>=98,latest_quote,-1.0,66.55000000000291,2.620070617935024,20.29497973829945,,,46.31661984540401,1.436849239476759,0.9246195820943398,68.37529292888043,0.9733047881670348,0.8347990782912659,75.02461155945399,0.8870422467601143,0.8124719221189354,84.52660477367881,0.7873260753604322,0.7844544954093265,77064.0,6.089999999996508,0.1014999999999417,0.0,132.03414599996535,0.973259789866224,0.9607857332855814,0.9408610072039828,77114.45,56.5399999999936,0.3141111111110755,0.0,269.2031808888688,0.999958770949216,0.999833514474136,0.9992758139698724,77128.0,70.08999999999651,0.2336333333333217,0.0,217.28181586666207,0.9992579700738008,0.9981110838961154,0.9949234800593544,77152.12,94.20999999999184,0.1570166666666531,0.0,167.8515007333275,0.9929529490738428,0.987366167799017,0.9764712917977004,77047.82,-10.089999999996508,-0.0112111111111072,10.089999999996508,59.31699471111652,0.807171663485194,0.7854211453078981,0.7585841169510346,77043.71,-14.19999999999709,-0.0078888888888872,14.19999999999709,61.46037288889284,0.8156385520112055,0.7936646450837731,0.7664215586530418,77169.14,111.22999999999593,0.030897222222221,0.0,86.48377547777996,0.8970355766417486,0.8754911803342786,0.8468825974075276,0.0502009217087341,True,0.859899539145633,0.9063523494550223,0.8347990782912659,heartbeat:951,two_side_all_heartbeats,0.8487359610594677,0.8347990782912659,0.8927913175021399,0.050200921708734136,0.07252807788106463,2026-05-01 05:30:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010200-00,heartbeat:1106,live_heartbeat_two_side,heartbeat:1106:yes,2026-05-01 05:55:03.010000+00:00,2026-05-01 05:55:00+00:00,yes,yes,True,True,1,86.0,85.0,85.5,0.855,14.5,71.0,1.0,77140.0,77097.32,296.99,,1106,False,False,synced,bid>=98,last_decisive_quote,1.0,42.679999999993015,2.476586479122019,19.183556378164084,,,36.0605644729822,1.1835643901794803,0.8817072282324911,31.526180785922502,1.3537954467053956,0.9120991766259976,36.30746942964155,1.1755156905853898,0.8801057682425681,39.9620967029394,1.0680120294302202,0.8572424572218946,77120.87,19.130000000004657,0.3188333333334109,0.0,137.37031166668274,0.9999934173883338,0.999922689406608,0.9997064610298118,77105.25,34.75,0.1930555555555555,0.0,100.01556944443746,0.9992442349123054,0.9970625488828546,0.9938385602713464,77125.86,14.139999999999418,0.0471333333333313,0.0,56.67812866665911,0.963896553558298,0.940745171553584,0.9219479887264128,77097.02,42.979999999995925,0.0716333333333265,0.0,63.95438366665766,0.9787510792612566,0.96092024358457,0.9452424108495504,77081.07,58.929999999993015,0.06547777777777,0.0,62.12624522221293,0.9756165443892352,0.9564700309125898,0.9399828056888808,77066.01,73.99000000000524,0.0411055555555584,0.0,54.887938944438325,0.9591605964843022,0.9347016909144747,0.9152015159791936,77013.49,126.50999999999476,0.0351416666666652,0.0,53.11672358332592,0.9539907461420198,0.9282621495687552,0.908105307462712,-0.0570991766259976,True,0.8835495883129988,0.9103319100614318,0.855,heartbeat:1106,two_side_all_heartbeats,0.8675528841212841,0.855,0.8939090636994589,0.057099176625997616,0.02510576824256816,2026-05-01 06:00:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010215-15,heartbeat:1202,live_heartbeat_two_side,heartbeat:1202:no,2026-05-01 06:12:04.408000+00:00,2026-05-01 06:12:00+00:00,no,no,True,True,1,88.0,87.0,87.5,0.875,12.5,75.0,1.0,77091.03,77126.97,175.592,,1202,False,False,synced,bid>=98,latest_quote,-1.0,35.94000000000233,2.712224970378716,21.00880428288934,,,39.61273629686045,0.907283953591734,0.8178716712339488,32.59372536708487,1.10266622164942,0.8649139296301009,29.076226401101284,1.2360613617536378,0.8917821221452573,28.13384329123536,1.2774649957334072,0.8992809345302806,77067.37,-23.66000000000349,-0.3943333333333915,23.66000000000349,-33.301778666674565,0.1534558672166819,0.1260369231716171,0.1182676904262344,77129.61,38.58000000000175,0.214333333333343,0.0,73.57521866667071,0.9880066756133704,0.9943037828286754,0.995541049461136,77153.11,62.08000000000175,0.2069333333333391,0.0,72.27583786667003,0.98670474506617,0.993535817784472,0.994900374224359,77138.0,46.97000000000117,0.0782833333333352,0.0,49.685927066669336,0.9362957895387842,0.9562575006612284,0.961306726106258,77117.12,26.089999999996508,0.028988888888885,0.0,41.03021697777943,0.8959555570793758,0.9208962570317114,0.9276339580298876,77065.81,-25.220000000001164,-0.0140111111111117,25.220000000001164,33.47976097777999,0.8478331408487686,0.8752259993960394,0.882980208955428,77134.97,43.94000000000233,0.0122055555555562,0.0,38.08319791111355,0.8786815350840111,0.9048633405148984,0.9120749507487677,0.010086070369899,True,0.8699569648150505,0.9088728915654237,0.8649139296301009,heartbeat:1202,two_side_all_heartbeats,0.8833910610726287,0.8649139296301009,0.8943151279022643,0.010086070369899058,0.016782122145257317,2026-05-01 06:15:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010245-45,heartbeat:1322,live_heartbeat_two_side,heartbeat:1322:no,2026-05-01 06:39:07.258000+00:00,2026-05-01 06:39:00+00:00,no,no,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,77070.76,77127.24,352.742,,1322,False,False,synced,bid>=98,last_decisive_quote,-1.0,56.48000000001048,3.007226235393399,23.293874255913323,,,72.7085475980746,0.7768000031059089,0.7813616125305582,52.42928415215308,1.0772605598829457,0.8593180615670538,50.87564539322196,1.1101579068623506,0.8665345060979197,45.25357673583243,1.2480781426341667,0.8939987790835873,77103.23,32.470000000001164,0.5411666666666861,0.0,247.3722123333507,0.9999988103379808,0.9999994198267894,0.9999999770310836,77136.17,65.41000000000349,0.3633888888889083,0.0,184.66252344446175,0.9997859493600856,0.9998581158821293,0.9999775418623744,77104.57,33.810000000012224,0.1127000000000407,0.0,96.23402340002484,0.966784282577998,0.970724775770478,0.9832712820467724,77135.34,64.58000000000175,0.1076333333333362,0.0,94.44679726667816,0.9641811005053234,0.9683034661490992,0.9815585119672474,77095.04,24.27999999999884,0.0269777777777764,0.0,65.99619528889892,0.8959425505441249,0.9027198511537876,0.9276299056459908,77129.61,58.85000000000582,0.0326944444444476,0.0,68.01270372223384,0.9027235213554914,0.9093629052424494,0.933570727243825,77038.91,-31.84999999999127,-0.0088472222222197,31.84999999999127,53.35921313890022,0.8455984788358311,0.852868694593009,0.8808239915646774,0.0906819384329461,True,0.9046590307835269,0.9253674480483506,0.8593180615670538,heartbeat:1322,two_side_all_heartbeats,0.9082672530489598,0.8593180615670538,0.9261522749857157,0.09068193843294614,0.08346549390208025,2026-05-01 06:45:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010300-00,heartbeat:1387,live_heartbeat_two_side,heartbeat:1387:no,2026-05-01 06:52:08.277000+00:00,2026-05-01 06:52:00+00:00,no,yes,True,False,1,82.0,81.0,81.5,0.815,18.5,63.0,1.0,76896.95,76983.36,471.723,,1387,True,False,synced,bid>=98,last_decisive_quote,-1.0,86.41000000000349,3.9785102309831855,30.8174077346274,,,48.431162676860765,1.7841818206294704,0.962802937329226,98.55740356286368,0.8767479344652975,0.8096882177478373,81.68829895146763,1.0578014367925703,0.854927011178815,68.07934554959823,1.269254269447269,0.8978248045490439,76900.02,3.070000000006985,0.051166666666783,0.0,110.5464935000584,0.8689934558021587,0.9120156359046128,0.9477895774216976,76962.94,65.99000000000524,0.3666111111111402,0.0,259.34889316668387,0.9957489328903536,0.999250455333939,0.9999303785370516,76992.7,95.75,0.3191666666666666,0.0,236.9682575000035,0.9918997699312088,0.9981394404055994,0.9997500087665274,76992.53,95.58000000000176,0.1593000000000029,0.0,161.55547390000487,0.9494143810600062,0.9760190826330885,0.991178986076346,77124.43,227.47999999999595,0.252755555555551,0.0,205.6406089333347,0.9815335915919088,0.9940884625991068,0.9987386364880017,77087.66,190.7100000000064,0.1059500000000035,0.0,136.38905185000516,0.9167984095944798,0.9525034830397776,0.977431940692095,77105.25,208.3000000000029,0.0578611111111119,0.0,113.70441691667054,0.8756857873287744,0.9180282444315996,0.952557621761004,0.0053117822521626,True,0.8123441088739186,0.8721959958930153,0.8096882177478373,heartbeat:1387,two_side_all_heartbeats,0.8349635055894075,0.8096882177478373,0.8487864193105928,0.005311782252162667,0.03992701117881503,2026-05-01 07:00:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010330-30,heartbeat:1602,live_heartbeat_two_side,heartbeat:1602:no,2026-05-01 07:27:27.818000+00:00,2026-05-01 07:27:00+00:00,no,no,True,True,1,93.0,93.0,93.0,0.93,7.0,86.0,0.0,76959.99,77016.34,152.182,,1602,False,False,synced,bid>=98,last_decisive_quote,-1.0,56.34999999999127,4.567854656021855,35.382450021337306,,,45.50322073227415,1.2383738797641592,0.8922112694047213,44.93057164513476,1.2541572015831015,0.8951075637588648,52.550989895943225,1.0722918847308205,0.8582055246727252,52.28850351472573,1.0776747508966615,0.8594105349126195,76977.98,17.989999999990687,0.2998333333331781,0.0,101.97923633330096,0.9883873190602166,0.9738451900299192,0.9744309161722658,77033.6,73.61000000000058,0.4089444444444476,0.0,118.5839834444362,0.995845781095918,0.9879819242549666,0.9883316995828136,77063.0,103.00999999999476,0.3433666666666492,0.0,108.60422606665529,0.9921788562661624,0.9806161784176703,0.98110010670123,77007.87,47.879999999990105,0.0797999999999835,0.0,68.49412359998875,0.9363010355319344,0.9037781655109998,0.9048897373186264,77041.38,81.38999999999942,0.0904333333333326,0.0,70.11232553332451,0.940674302135835,0.9089270831649114,0.910019412713302,77080.0,120.00999999999476,0.0666722222222193,0.0,66.49631212221306,0.9305606030801756,0.8971301812304711,0.8982636089381452,77120.82,160.83000000000175,0.0446750000000004,0.0,63.14873084999134,0.9200597481139284,0.8852534947073893,0.8864183120017877,0.0348924362411352,True,0.9125537818794325,0.9390954733416758,0.8951075637588648,heartbeat:1602,two_side_all_heartbeats,0.8941027623363627,0.8951075637588648,0.931968040380892,0.03489243624113525,0.0717944753272749,2026-05-01 07:30:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010345-45,heartbeat:1667,live_heartbeat_two_side,heartbeat:1667:yes,2026-05-01 07:42:14.244000+00:00,2026-05-01 07:42:00+00:00,yes,yes,True,True,1,94.0,93.0,93.5,0.935,6.5,87.0,1.0,77012.59,76978.45,165.756,,1667,False,False,synced,bid>=98,last_decisive_quote,1.0,34.13999999999942,2.651727471384364,20.54019267070469,,,28.445401839426623,1.2001939783701638,0.8849679932887958,24.9353466605476,1.3691407809467238,0.9145223635848274,37.68490200405128,0.9059330974598058,0.8175143676533638,53.264130262227546,0.6409566781983095,0.7392245850578072,76982.05,30.5399999999936,0.5089999999998933,0.0,118.50980399998171,0.9999989963264476,0.9991688716373636,0.9869575622388423,76991.79,20.80000000000291,0.1155555555555717,0.0,53.29402666666876,0.983712728302074,0.921348554981834,0.8414805227051141,76994.45,18.139999999999414,0.0604666666666647,0.0,44.1627127999991,0.961727030593276,0.8793802038514723,0.796483642930974,76949.79,62.80000000000291,0.1046666666666715,0.0,51.48912800000022,0.9805340164336552,0.914078615146571,0.8331468525168677,76959.99,52.59999999999127,0.0584444444444347,0.0,43.82751733333114,0.9605961364986167,0.87758512122232,0.7946986935722635,77041.38,-28.79000000000815,-0.0159944444444489,28.79000000000815,31.488824866665333,0.8966728489181135,0.7983049438905341,0.7228009465051661,76992.53,20.05999999999767,0.0055722222222215,0.0,35.06362926666598,0.9201649181986844,0.823928953349681,0.7448264203485556,0.0204776364151726,True,0.9247611817924137,0.9370831313927012,0.9145223635848274,heartbeat:1667,two_side_all_heartbeats,0.8762571838266819,0.9145223635848274,0.9342021151941035,0.02047763641517264,0.11748563234663623,2026-05-01 07:45:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010400-00,heartbeat:1712,live_heartbeat_two_side,heartbeat:1712:yes,2026-05-01 07:50:14.912000+00:00,2026-05-01 07:50:00+00:00,yes,yes,True,True,1,88.0,87.0,87.5,0.875,12.5,75.0,1.0,77078.68,76997.16,585.088,,1712,True,False,synced,bid>=98,latest_quote,1.0,81.51999999998952,3.370183713532429,26.105330792341128,,,57.978268351970655,1.4060440630117352,0.9201444795504674,65.09180932580765,1.252384913621819,0.8947851795614714,76.12871267288943,1.07081805455276,0.8578743763737449,92.01846405016973,0.8859091579223026,0.8121667595836506,77040.85,37.8299999999872,0.6304999999997866,0.0,450.4179839998647,0.9999999999977376,0.999999998356,0.9999995081345028,77022.19,56.48999999999069,0.3138333333332816,0.0,265.1401173332925,0.9999768266958666,0.9997518888186954,0.998020307107062,76967.97,110.70999999999184,0.3690333333333062,0.0,297.43697493330694,0.9999975555456068,0.9999532807411612,0.9993861426343662,76988.18,90.5,0.1508333333333333,0.0,169.77077333332286,0.99544866823079,0.9871279109762308,0.96747862786694,76981.93,96.75,0.1075,0.0,144.4169599999895,0.9867452594469368,0.9710867175271374,0.9417266447391904,77014.0,64.67999999999302,0.0359333333333294,0.0,102.54416213332058,0.9424153154141212,0.9110073160274026,0.8674433591702184,76948.74,129.93999999998778,0.036094444444441,0.0,102.63842631109864,0.9425821614628463,0.911206549107911,0.8676628759878363,-0.0197851795614714,True,0.8848925897807357,0.9232609117023594,0.875,heartbeat:1712,two_side_all_heartbeats,0.8664371881868724,0.875,0.9059350649775628,0.01978517956147141,0.017125623626255138,2026-05-01 08:00:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010415-15,heartbeat:1779,live_heartbeat_two_side,heartbeat:1779:no,2026-05-01 08:04:01.059000+00:00,2026-05-01 08:04:00+00:00,no,yes,True,False,1,81.0,80.0,80.5,0.805,19.5,61.0,1.0,77036.67,77108.18,658.941,,1779,False,False,synced,bid>=98,last_decisive_quote,-1.0,71.50999999999476,2.7857588104026685,21.57839495848024,,,89.40257743056763,0.7998650828107421,0.7881055149373343,71.45570847592099,1.0007597926776146,0.8415285238102121,66.54595115586746,1.074595805723781,0.8587221347492942,79.76652938542784,0.8964913046982658,0.8150047888622172,77053.85,17.180000000007567,0.2863333333334594,0.0,260.1867730000779,0.999864331468226,0.9999538292654176,0.9994465693262546,77071.6,34.93000000000757,0.1940555555555976,0.0,199.3811618333558,0.9973668451710704,0.9986329074837452,0.9937826038210784,77100.39,63.72000000000117,0.2124000000000039,0.0,211.46906839999733,0.99845901949986,0.999257989416496,0.9959884991702652,77110.0,73.33000000000175,0.1222166666666695,0.0,152.04357254999667,0.9833232326696127,0.988837449360508,0.9716818640927116,77040.85,4.180000000007567,0.0046444444444528,0.0,74.57041486666697,0.8516622839814942,0.8687677881809177,0.825069376514504,76984.2,-52.47000000000117,-0.0291500000000006,52.47000000000117,52.30186984999433,0.7678998760556177,0.7840519599947693,0.743987206268387,76942.39,-94.27999999999884,-0.0261888888888885,94.27999999999884,54.25306736666164,0.7761498315392692,0.7925417554757883,0.7517947100028044,-0.0365285238102121,True,0.823264261905106,0.8816625144366906,0.805,heartbeat:1779,two_side_all_heartbeats,0.8318610673746472,0.805,0.8546503610430356,0.0365285238102121,0.053722134749294104,2026-05-01 08:15:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010430-30,heartbeat:1845,live_heartbeat_two_side,heartbeat:1845:yes,2026-05-01 08:16:02.172000+00:00,2026-05-01 08:16:00+00:00,yes,yes,True,True,1,90.0,89.0,89.5,0.895,10.5,79.0,1.0,77330.99,77188.32,837.828,,1845,True,False,synced,bid>=98,last_decisive_quote,1.0,142.66999999999825,4.928959232380766,38.179554042292,,,162.44219049323883,0.8782816801890915,0.810104562452308,130.7225366033423,1.0913955902868433,0.8624505740253676,107.45829274349948,1.3276778958376747,0.9078577305846598,99.41342265305173,1.43511807754482,0.924373273508286,77236.0,94.99000000000524,1.583166666666754,0.0,1469.0913620000713,1.0,1.0,1.0,77160.1,170.88999999999942,0.9493888888888856,0.0,938.0945939999956,0.9999999999996416,1.0,1.0,77132.39,198.60000000000585,0.6620000000000194,0.0,697.3121360000144,0.9999999520408758,0.9999999999568367,0.9999999999988444,77082.97,248.02000000000407,0.4133666666666734,0.0,489.0001676000039,0.999908263575766,0.9999973253966832,0.999999564739412,77071.6,259.3899999999994,0.2882111111111105,0.0,384.1413387999977,0.9983515123789084,0.99982474861186,0.9999442454803812,76980.43,350.5600000000122,0.1947555555555623,0.0,305.84165760000394,0.9903484333034108,0.99778738346748,0.998952636426558,76983.11,347.88000000000466,0.0966333333333346,0.0,223.63211239999933,0.9564353270263388,0.9812879038328604,0.987760165784586,0.0325494259746323,True,0.8787252870126838,0.9191501753554144,0.8624505740253676,heartbeat:1845,two_side_all_heartbeats,0.9014288652923299,0.8624505740253676,0.9062351626157855,0.032549425974632396,0.012857730584659777,2026-05-01 08:30:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010445-45,heartbeat:1948,live_heartbeat_two_side,heartbeat:1948:no,2026-05-01 08:37:04.266000+00:00,2026-05-01 08:37:00+00:00,no,no,True,True,1,87.0,86.0,86.5,0.865,13.5,73.0,1.0,77359.52,77432.88,475.734,,1948,False,False,synced,bid>=98,last_decisive_quote,-1.0,73.36000000000058,3.363389989159968,26.0527068296346,,,46.72457053889494,1.5700518839211912,0.9417984793845112,70.62605063758298,1.0387102115683466,0.8505302347247659,85.1973216965112,0.8610599316880245,0.8053974821006897,73.02053791898375,1.0046488575774868,0.8424670187934222,77388.17,28.64999999999418,0.477499999999903,0.0,300.5229849999544,0.9999895535928084,0.9997901498260766,0.9999806909331448,77429.93,70.40999999998894,0.3911666666666052,0.0,259.45128299997134,0.9998804176676774,0.998837752919843,0.9998096600615958,77421.18,61.65999999998894,0.2055333333332964,0.0,171.13919479998304,0.9923072178435086,0.9777175972823592,0.9904535753508562,77425.19,65.66999999999825,0.109449999999997,0.0,125.4290862999992,0.9621302978287858,0.9295190792220536,0.9570764599967656,77375.32,15.80000000000291,0.0175555555555587,0.0,81.71177466666879,0.8763563979511519,0.8312429278134971,0.8684351673545527,77089.98,-269.5400000000081,-0.1497444444444489,269.5400000000081,2.1214764666650865,0.5119816893888438,0.5099329320250043,0.5115888986004741,76994.45,-365.070000000007,-0.1014083333333352,365.070000000007,25.11660794999966,0.6389404502479163,0.6159286283538252,0.6345642039686367,0.0144697652752341,True,0.8577651173623829,0.9026124841894249,0.8505302347247659,heartbeat:1948,two_side_all_heartbeats,0.8351987410503449,0.8505302347247659,0.8861205139861315,0.014469765275234137,0.05960251789931026,2026-05-01 08:45:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010515-15,heartbeat:2099,live_heartbeat_two_side,heartbeat:2099:no,2026-05-01 09:04:06.637000+00:00,2026-05-01 09:04:00+00:00,no,no,True,True,1,88.0,87.0,87.5,0.875,12.5,75.0,1.0,77268.55,77360.41,653.363,,2099,False,False,synced,bid>=98,last_decisive_quote,-1.0,91.86000000000058,3.593760845916961,27.837151812977336,,,101.4510997446881,0.905460859775552,0.8173893568220876,63.20563381443134,1.4533514570820865,0.9269369014774068,65.05877362444534,1.4119540667991457,0.9210182567908808,85.38052592578828,1.0758893670887455,0.8590116310762523,77335.74,67.19000000000233,1.119833333333372,0.0,823.5176661666926,1.0,1.0,1.0,77367.89,99.33999999999652,0.5518888888888694,0.0,452.44378011109904,0.9999999999995915,0.9999999999982294,0.999999941826868,77356.66,88.11000000000058,0.2937000000000019,0.0,283.75271310000187,0.999996428091244,0.9999935407982274,0.9995553461967366,77349.08,80.52999999999884,0.1342166666666647,0.0,179.55220398333267,0.9977497102695048,0.9971085703455168,0.9822655579452888,77350.86,82.30999999999767,0.0914555555555529,0.0,151.61367614444333,0.9917741310892292,0.9901077782723364,0.9621121683508862,77429.93,161.3799999999901,0.08965555555555,0.0,150.43762274444146,0.9913467334138518,0.9896203613943112,0.9609625175023094,77036.67,-231.88000000000463,-0.0644111111111124,231.88000000000463,49.77616321111085,0.7845133780877149,0.7778926067013772,0.7200506557269534,-0.0519369014774067,True,0.9009684507387035,0.9339777765228837,0.875,heartbeat:2099,two_side_all_heartbeats,0.8980091283954403,0.875,0.9155803560614708,0.051936901477406816,0.046018256790880785,2026-05-01 09:15:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010545-45,heartbeat:2310,live_heartbeat_two_side,heartbeat:2310:no,2026-05-01 09:36:09.742000+00:00,2026-05-01 09:36:00+00:00,no,no,True,True,1,90.0,89.0,89.5,0.895,10.5,79.0,1.0,77288.2,77336.66,530.258,,2310,False,False,synced,bid>=98,last_decisive_quote,-1.0,48.4600000000064,2.1044557341663825,16.301044022514205,,,27.73020535754844,1.7475528715049746,0.9597292589331065,55.7071676551524,0.8699060110180329,0.8078241148804146,53.83738626097104,0.9001179917075037,0.8159712688392011,57.92997196360361,0.8365272475956482,0.7985708226772275,77301.98,13.779999999998836,0.2296666666666472,0.0,170.24258733332945,0.9988785432950248,0.999216990426922,0.9983523871117884,77294.93,6.7299999999959255,0.0373888888888662,0.0,68.28575744443884,0.889862726836888,0.8976671806302923,0.8807538908649497,77309.87,21.669999999998254,0.0722333333333275,0.0,86.76230286666998,0.9403206598098404,0.9464713916773304,0.932895703934312,77330.0,41.80000000000291,0.0696666666666715,0.0,85.40130733334232,0.9373669803795892,0.9436623875772312,0.9297883150406828,77330.44,42.24000000000524,0.0469333333333391,0.0,73.34677546667616,0.9060218135192716,0.9134604097361064,0.8972664194292239,77327.91,39.7100000000064,0.0220611111111146,0.0,60.15808065556384,0.8599062848210977,0.8680890677008879,0.8504725156730985,77388.17,99.97000000000116,0.0277694444444447,0.0,63.18497007222879,0.8716518215441416,0.879727620141501,0.8623003926826027,0.0871758851195854,True,0.8514120574402073,0.881048258230085,0.8078241148804146,heartbeat:2310,two_side_all_heartbeats,0.8554856344196006,0.8078241148804146,0.8779113664260925,0.0871758851195854,0.07902873116079889,2026-05-01 09:45:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
KXBTC15M-26MAY010600-00,heartbeat:2360,live_heartbeat_two_side,heartbeat:2360:no,2026-05-01 09:47:10.745000+00:00,2026-05-01 09:47:00+00:00,no,no,True,True,1,83.0,82.0,82.5,0.825,17.5,65.0,1.0,77204.03,77269.11,769.255,,2360,False,False,synced,bid>=98,last_decisive_quote,-1.0,65.08000000000175,2.346455813683991,18.17556857801934,,,59.97664795853678,1.0850889840491424,0.8610588770786329,62.98507408701182,1.033260672363358,0.8492590368110736,69.91116344565822,0.9308956794945672,0.8240462351743918,68.20402026024328,0.9541959513776264,0.8300077681823155,77230.59,26.55999999999767,0.4426666666666278,0.0,405.6035466666386,0.999999999940136,0.9999999967176892,0.9999999986337884,77268.74,64.7100000000064,0.3595000000000355,0.0,341.62717250002913,0.9999999708500372,0.9999994870120742,0.9999997262911297,77268.49,64.4600000000064,0.214866666666688,0.0,230.36725766668485,0.9998726512382128,0.9995081413837764,0.9996344196815632,77291.08,87.05000000000291,0.1450833333333381,0.0,176.6860795833388,0.9974857749540298,0.9942527419401002,0.9952088965916236,77295.99,91.9600000000064,0.1021777777777848,0.0,143.68076644445165,0.9887313242351532,0.9800697009918408,0.9824252513659628,77297.99,93.9600000000064,0.0522000000000035,0.0,105.23511100000448,0.9526188555077096,0.9338725412977024,0.9385780443014488,77362.18,158.14999999999418,0.0439305555555539,0.0,98.8737995138894,0.9417688625351196,0.921359809207276,0.9264256938419536,-0.0242590368110736,True,0.8371295184055367,0.891377229349762,0.825,heartbeat:2360,two_side_all_heartbeats,0.8245231175871959,0.825,0.8672522412909647,0.024259036811073664,0.000953764825608161,2026-05-01 10:00:00+00:00,train,economical_score_min_book_rv15_20260502_1511,,,
