market,ts_wall,side,reason,status,result,side_won,ask_cents,qty,hypothetical_hold_gross_cents,verdict,actionable_shadow,p_side,brier,edge_cents,raw_edge_cents,fair_side_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,recross_hazard_score,btc_age_ms,book_age_ms,eligible_depth,p_ok,edge_ok,model_price_ok,ask_ok,book_ok,btc_ok,risk_ok,h6_recross_hazard_high
KXBTC15M-26MAY060730-30,2026-05-06T11:15:30.869508+00:00,no,btc_stale,finalized,yes,False,45,2,-90,protected_loss,False,0.426888,0.182233364544,-6.311204,-4.311204,42.688796,869.132,115.417906,0.219983,0.9102431159785334,1641.0,0.0,3.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:15:32.603129+00:00,yes,p_below_floor,finalized,yes,True,56,2,88,missed_profit,True,0.594884,0.16411897345600002,-0.511624,1.488376,59.488376,867.397,115.310698,0.270357,0.8638587785878552,0.0,734.0,1072.93,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:15:32.604130+00:00,no,p_below_floor,finalized,yes,False,45,2,-90,protected_loss,True,0.405116,0.164118973456,-8.488376,-6.488376,40.511624,867.397,115.310698,0.270357,0.8638587785878552,0.0,734.0,782.85,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:15:33.935545+00:00,yes,book_stale,finalized,yes,True,56,2,88,missed_profit,False,0.594963,0.164054971369,-0.503684,1.496316,59.496316,866.065,115.222166,0.270564,0.8623539799983966,1328.0,1062.0,1235.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:15:33.938545+00:00,no,book_stale,finalized,yes,False,45,2,-90,protected_loss,False,0.405037,0.164054971369,-8.496316,-6.496316,40.503684,866.065,115.222166,0.270564,0.8623539799983966,1328.0,1062.0,656.01,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:17:20.250691+00:00,yes,edge_below_floor,finalized,yes,True,88,2,24,missed_profit,True,0.864278,0.018420461284000003,-4.572209,-2.572209,86.427791,759.75,108.185143,0.94708,0.38554058783686324,0.0,375.0,686.58,True,False,False,True,True,True,True,True
KXBTC15M-26MAY060730-30,2026-05-06T11:21:23.526787+00:00,yes,ask_too_high,finalized,yes,True,97,2,6,missed_profit,True,0.995969,1.6248961000000054e-05,0.096896,2.096896,99.596896,516.473,100.81266,2.732643,0.04967591263827378,359.0,656.0,32.64,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060730-30,2026-05-06T11:28:50.036077+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,1.0,0.0,-2.500001,-0.500001,99.999999,69.965,38.259008,7.435765,6.291311104247103e-05,6531.0,18156.0,0.0,True,False,False,False,False,False,False,False
KXBTC15M-26MAY060730-30,2026-05-06T11:30:00.021095+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,76531.0,4656.0,0.0,,,,False,False,False,,False
KXBTC15M-26MAY060730-30,2026-05-06T11:30:06.068226+00:00,no,missing_horizon,finalized,yes,False,,1,,unresolved,False,,,,,,0.0,,,,82578.0,16.0,0.0,,,,False,True,False,,False
KXBTC15M-26MAY060745-45,2026-05-06T11:30:30.257522+00:00,yes,btc_stale,finalized,no,False,52,2,-104,protected_loss,False,0.51358,0.26376441640000003,-4.642018,-2.642018,51.357982,869.743,135.293285,0.096272,1.2079252502899251,1859.0,0.0,70.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:30:30.258521+00:00,no,btc_stale,finalized,no,True,49,2,102,missed_profit,False,0.48642,0.2637644163999999,-4.357982,-2.357982,48.642018,869.743,135.293285,0.096272,1.2079252502899251,1859.0,0.0,40.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:30:52.001230+00:00,yes,p_below_floor,finalized,no,False,48,2,-96,protected_loss,True,0.446721,0.19955965184099997,-7.327853,-5.327853,44.672147,848.0,133.55674,0.063119,1.2171111689146588,0.0,781.0,29.47,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:30:52.002231+00:00,no,p_below_floor,finalized,no,True,54,2,92,missed_profit,True,0.553279,0.19955965184100002,-2.672147,-0.672147,55.327853,848.0,133.55674,0.063119,1.2171111689146588,0.0,781.0,1623.42,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:31:06.255960+00:00,yes,book_stale,finalized,no,False,48,2,-96,protected_loss,False,0.446509,0.199370287081,-7.349127,-5.349127,44.650873,833.745,132.42945,0.063657,1.196007926778469,14265.0,1046.0,33.67,False,False,False,True,False,False,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:31:06.257960+00:00,no,book_stale,finalized,no,True,54,2,92,missed_profit,False,0.553491,0.19937028708100005,-2.650873,-0.650873,55.349127,833.745,132.42945,0.063657,1.196007926778469,14265.0,1046.0,757.0,False,False,False,True,False,False,True,True
KXBTC15M-26MAY060745-45,2026-05-06T11:41:40.988339+00:00,no,edge_below_floor,finalized,no,True,86,2,28,missed_profit,True,0.886049,0.012984830401000005,-0.395117,1.604883,88.604883,199.013,63.885022,1.004461,0.11002380179672656,0.0,750.0,17.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060745-45,2026-05-06T11:41:41.038899+00:00,no,ask_too_high,finalized,no,True,93,2,14,missed_profit,True,0.903274,0.009355919075999995,-5.172554,-3.172554,90.327446,198.962,63.873111,1.082302,0.10175226778536181,47.0,813.0,1917.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060745-45,2026-05-06T11:43:50.051146+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,1e-06,1e-12,-2.499878,-0.499878,0.000122,69.95,39.904842,4.468631,0.0012752531804561523,516.0,828.0,3120.83,False,False,True,True,True,True,True,False
KXBTC15M-26MAY060745-45,2026-05-06T11:43:50.052145+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.999999,1.0000000000575112e-12,-2.500122,-0.500122,99.999878,69.95,39.904842,4.468631,0.0012752531804561523,531.0,828.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY060745-45,2026-05-06T11:45:00.006584+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,187.0,5812.0,4455.99,,,,True,False,True,,False
KXBTC15M-26MAY060745-45,2026-05-06T11:45:00.007845+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,187.0,5812.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060800-00,2026-05-06T11:45:15.871066+00:00,yes,p_below_floor,finalized,yes,True,47,2,106,missed_profit,True,0.523411,0.22713707492100005,1.341135,3.341135,52.341135,884.129,140.967368,0.027808,1.35887119729371,31.0,0.0,1263.5,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:45:15.871066+00:00,no,p_below_floor,finalized,yes,False,54,2,-108,protected_loss,True,0.476589,0.227137074921,-10.341135,-8.341135,47.658865,884.129,140.967368,0.027808,1.35887119729371,31.0,0.0,866.84,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:45:26.137961+00:00,yes,btc_stale,finalized,yes,True,44,2,112,missed_profit,False,0.480926,0.26943781747600004,0.09257,2.09257,48.09257,873.863,140.121718,0.076434,1.279119176792476,1515.0,265.0,212.21,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:45:26.140064+00:00,no,btc_stale,finalized,yes,False,57,2,-114,protected_loss,False,0.519074,0.26943781747600004,-9.09257,-7.09257,51.90743,873.863,140.121718,0.076434,1.279119176792476,1515.0,265.0,1498.49,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:46:07.887957+00:00,yes,book_stale,finalized,yes,True,58,2,84,missed_profit,False,0.589886,0.16819349299599998,-3.011422,-1.011422,58.988578,832.113,136.969433,0.184567,1.0950580120963933,46.0,1015.0,74.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:46:07.890955+00:00,no,book_stale,finalized,yes,False,44,2,-88,protected_loss,False,0.410114,0.16819349299599998,-6.988578,-4.988578,41.011422,832.113,136.969433,0.184567,1.0950580120963933,46.0,1015.0,115.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060800-00,2026-05-06T11:58:01.801174+00:00,yes,edge_below_floor,finalized,yes,True,83,2,34,missed_profit,True,0.853158,0.021562572964000007,-0.684155,1.315845,85.315845,118.199,45.929973,0.860005,0.0704346580710045,16.0,922.0,50.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060800-00,2026-05-06T11:58:50.005084+00:00,yes,time_window,finalized,yes,True,76,2,48,missed_profit,False,0.736557,0.06940221424899999,-5.844281,-3.844281,73.655719,69.995,35.088358,0.546905,0.05663142319838658,390.0,140.0,629.1,False,False,False,True,True,True,True,False
KXBTC15M-26MAY060800-00,2026-05-06T11:58:50.006090+00:00,no,time_window,finalized,yes,False,25,2,-50,protected_loss,False,0.263443,0.06940221424899999,-2.155719,-0.155719,26.344281,69.995,35.088358,0.546905,0.05663142319838658,390.0,140.0,450.72,False,False,False,True,True,True,True,False
KXBTC15M-26MAY060800-00,2026-05-06T12:00:00.035016+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,16.0,156.0,100.0,,,,False,True,True,,False
KXBTC15M-26MAY060800-00,2026-05-06T12:00:00.036017+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,32.0,156.0,542.0,,,,True,True,True,,False
KXBTC15M-26MAY060815-15,2026-05-06T12:00:15.462787+00:00,yes,p_below_floor,finalized,no,False,54,2,-108,protected_loss,True,0.512899,0.263065384201,-6.710089,-4.710089,51.289911,884.538,123.444966,0.052331,1.1614039872233217,172.0,0.0,2365.77,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060815-15,2026-05-06T12:00:15.463785+00:00,no,p_below_floor,finalized,no,True,47,2,106,missed_profit,True,0.487101,0.263065384201,-2.289911,-0.289911,48.710089,884.538,123.444966,0.052331,1.1614039872233217,172.0,0.0,25.96,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060815-15,2026-05-06T12:00:32.054508+00:00,yes,btc_stale,finalized,no,False,56,2,-112,protected_loss,False,0.523995,0.27457076002499997,-7.600456,-5.600456,52.399544,867.945,122.285479,0.073925,1.1153072301221865,1562.0,609.0,1395.47,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060815-15,2026-05-06T12:00:32.057508+00:00,no,btc_stale,finalized,no,True,45,2,110,missed_profit,False,0.476005,0.27457076002499997,-1.399544,0.600456,47.600456,867.945,122.285479,0.073925,1.1153072301221865,1562.0,609.0,215.98,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060815-15,2026-05-06T12:05:25.743030+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.947942,0.002710035364000005,0.794172,2.794172,94.794172,574.258,100.401686,1.413422,0.1951335308144019,1188.0,656.0,65.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060815-15,2026-05-06T12:05:50.875161+00:00,no,edge_below_floor,finalized,no,True,90,2,20,missed_profit,True,0.930209,0.0048707836810000064,0.020916,2.020916,93.020916,549.126,98.200057,1.274541,0.21443731734396856,250.0,422.0,10.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060815-15,2026-05-06T12:05:51.462704+00:00,no,book_stale,finalized,no,True,90,2,20,missed_profit,False,0.930231,0.004867713360999996,0.023072,2.023072,93.023072,548.537,98.147419,1.275225,0.2140609317490252,157.0,1016.0,115.0,True,False,False,True,False,True,True,False
KXBTC15M-26MAY060815-15,2026-05-06T12:13:50.020684+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,1.0,0.0,-2.500001,-0.500001,99.999999,69.98,33.335213,5.383197,0.000426949192706757,250.0,2547.0,0.0,True,False,False,False,False,True,False,False
KXBTC15M-26MAY060815-15,2026-05-06T12:15:00.005723+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,281.0,4531.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060815-15,2026-05-06T12:15:06.362789+00:00,yes,missing_horizon,finalized,no,False,,1,,unresolved,False,,,,,,0.0,,,,94.0,0.0,0.0,,,,False,True,True,,False
KXBTC15M-26MAY060830-30,2026-05-06T12:15:15.767158+00:00,yes,p_below_floor,finalized,yes,True,42,2,116,missed_profit,True,0.39927,0.3608765329,-6.073009,-4.073009,39.926991,884.233,126.749728,0.286154,0.94370017939859,0.0,0.0,310.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:15:15.769157+00:00,no,p_below_floor,finalized,yes,False,59,2,-118,protected_loss,True,0.60073,0.3608765329,-2.926991,-0.926991,60.073009,884.233,126.749728,0.286154,0.94370017939859,0.0,0.0,28.05,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:15:23.840008+00:00,yes,book_stale,finalized,yes,True,42,2,116,missed_profit,False,0.415598,0.341525697604,-4.440158,-2.440158,41.559842,876.16,126.177457,0.247905,0.9716021186002526,109.0,1062.0,5.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:15:23.842200+00:00,no,book_stale,finalized,yes,False,59,2,-118,protected_loss,False,0.584402,0.341525697604,-4.559842,-2.559842,58.440158,876.16,126.177457,0.247905,0.9716021186002526,109.0,1062.0,55.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:18:53.448908+00:00,yes,btc_stale,finalized,yes,True,49,2,102,missed_profit,False,0.530243,0.22067163904899997,0.024309,2.024309,53.024309,666.553,112.076592,0.050947,0.9166108729017091,1562.0,656.0,175.09,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:18:53.449910+00:00,no,btc_stale,finalized,yes,False,52,2,-104,protected_loss,False,0.469757,0.22067163904899997,-9.024309,-7.024309,46.975691,666.553,112.076592,0.050947,0.9166108729017091,1578.0,656.0,53.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060830-30,2026-05-06T12:22:52.669918+00:00,yes,ask_too_high,finalized,yes,True,91,2,18,missed_profit,True,0.955331,0.001995319560999996,1.533081,3.533081,95.533081,427.331,91.92658,1.492278,0.14243409059700168,266.0,891.0,100.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060830-30,2026-05-06T12:28:50.010109+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,0.994963,2.5371368999999577e-05,-3.003712,-1.003712,99.496288,69.991,37.835029,2.674241,0.007275884665295707,375.0,187.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY060830-30,2026-05-06T12:28:50.011109+00:00,no,time_window,finalized,yes,False,0,2,0,neutral,False,0.005037,2.5371368999999998e-05,-1.996288,0.003712,0.503712,69.991,37.835029,2.674241,0.007275884665295707,375.0,187.0,3576.35,False,False,True,True,True,True,True,False
KXBTC15M-26MAY060830-30,2026-05-06T12:30:00.077336+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,453.0,5266.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060830-30,2026-05-06T12:30:00.078336+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,453.0,5266.0,5457.68,,,,True,False,True,,False
KXBTC15M-26MAY060845-45,2026-05-06T12:30:30.896182+00:00,yes,p_below_floor,finalized,no,False,50,2,-100,protected_loss,True,0.506183,0.25622122948900006,-3.381653,-1.381653,50.618347,869.104,133.243644,0.051184,1.2440338348669557,78.0,0.0,172.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:30:30.897182+00:00,no,p_below_floor,finalized,no,True,51,2,98,missed_profit,True,0.493817,0.25622122948900006,-5.618347,-3.618347,49.381653,869.104,133.243644,0.051184,1.2440338348669557,78.0,0.0,523.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:31:06.908565+00:00,yes,book_stale,finalized,no,False,40,2,-80,protected_loss,False,0.399821,0.15985683204099999,-4.017853,-2.017853,39.982147,833.092,130.42348,0.221586,1.005419801376636,172.0,1016.0,1346.41,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:31:06.910730+00:00,no,book_stale,finalized,no,True,61,2,78,missed_profit,False,0.600179,0.15985683204099999,-4.982147,-2.982147,60.017853,833.092,130.42348,0.221586,1.005419801376636,172.0,1016.0,28.84,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:33:18.492285+00:00,yes,btc_stale,finalized,no,False,57,2,-114,protected_loss,False,0.558293,0.311691073849,-5.170745,-3.170745,55.829255,701.509,118.207782,0.156419,0.8925026798261573,1516.0,594.0,149.34,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:33:18.492285+00:00,no,btc_stale,finalized,no,True,45,2,110,missed_profit,False,0.441707,0.3116910738489999,-4.829255,-2.829255,44.170745,701.509,118.207782,0.156419,0.8925026798261573,1516.0,594.0,55.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060845-45,2026-05-06T12:40:13.982076+00:00,no,edge_below_floor,finalized,no,True,86,2,28,missed_profit,True,0.862106,0.019014755235999988,-2.789375,-0.789375,86.210625,286.018,74.281605,0.888241,0.17226559244353848,0.0,63.0,173.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060845-45,2026-05-06T12:41:16.545758+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.886225,0.01294475062499999,-5.377467,-3.377467,88.622533,223.456,65.596054,0.990456,0.12139558570190473,47.0,625.0,1214.25,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060845-45,2026-05-06T12:43:50.034875+00:00,yes,time_window,finalized,no,False,1,2,-2,protected_loss,False,0.02223,0.0004941729,-1.27702,0.72298,2.22298,69.965,36.597687,1.872796,0.015682952768716306,219.0,110.0,1149.72,False,False,True,True,True,True,True,False
KXBTC15M-26MAY060845-45,2026-05-06T12:43:50.041562+00:00,no,time_window,finalized,no,True,99,2,2,missed_profit,False,0.97777,0.0004941728999999988,-3.72298,-1.72298,97.77702,69.965,36.597687,1.872796,0.015682952768716306,219.0,110.0,13.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060845-45,2026-05-06T12:45:00.028888+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,813.0,4110.0,11718.29,,,,True,False,True,,False
KXBTC15M-26MAY060845-45,2026-05-06T12:45:00.028888+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,813.0,4110.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060900-00,2026-05-06T12:45:30.827223+00:00,yes,p_below_floor,finalized,no,False,53,2,-106,protected_loss,True,0.510655,0.260768529025,-5.934454,-3.934454,51.065546,869.173,122.991337,0.019351,1.1855021579093243,157.0,16.0,202.95,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:45:30.829085+00:00,no,p_below_floor,finalized,no,True,48,2,104,missed_profit,True,0.489345,0.2607685290250001,-3.065546,-1.065546,48.934454,869.173,122.991337,0.019351,1.1855021579093243,157.0,16.0,152.39,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:45:36.870815+00:00,yes,book_stale,finalized,no,False,52,2,-104,protected_loss,False,0.510651,0.26076444380099995,-4.934889,-2.934889,51.065111,863.129,122.56298,0.019337,1.177275101314515,235.0,1047.0,589.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:45:36.874374+00:00,no,book_stale,finalized,no,True,49,2,102,missed_profit,False,0.489349,0.26076444380099995,-4.065111,-2.065111,48.934889,863.129,122.56298,0.019337,1.177275101314515,250.0,1047.0,37.99,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:46:20.682070+00:00,yes,btc_stale,finalized,no,False,45,2,-90,protected_loss,False,0.43647,0.19050606090000002,-5.353025,-3.353025,43.646975,819.319,117.237534,0.159505,0.9536736689881447,1531.0,859.0,74.28,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:46:20.685019+00:00,no,btc_stale,finalized,no,True,56,2,88,missed_profit,False,0.56353,0.19050606090000002,-3.646975,-1.646975,56.353025,819.319,117.237534,0.159505,0.9536736689881447,1531.0,859.0,177.01,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060900-00,2026-05-06T12:54:10.735642+00:00,yes,edge_below_floor,finalized,no,False,82,2,-164,protected_loss,True,0.856369,0.7333678641610001,0.136933,2.136933,85.636933,349.269,73.135621,0.849928,0.19474605937187298,94.0,891.0,1653.24,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060900-00,2026-05-06T12:57:00.357142+00:00,no,edge_below_floor,finalized,no,True,80,2,40,missed_profit,True,0.850019,0.02249430036100001,1.501913,3.501913,85.001913,179.644,58.650721,0.840399,0.11307791981746038,0.0,516.0,140.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060900-00,2026-05-06T12:57:50.878872+00:00,no,ask_too_high,finalized,no,True,96,2,8,missed_profit,True,0.948353,0.002667412609,-3.664729,-1.664729,94.835271,129.128,49.902349,1.390916,0.04703734531487866,203.0,31.0,1100.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060900-00,2026-05-06T12:58:50.016988+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.002274,5.171076e-06,-2.272644,-0.272644,0.227356,69.983,36.715776,3.073611,0.0047356046453336745,47.0,172.0,2588.34,False,False,True,True,True,True,True,False
KXBTC15M-26MAY060900-00,2026-05-06T12:58:50.016988+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.997726,5.171075999999992e-06,-2.727356,-0.727356,99.772644,69.983,36.715776,3.073611,0.0047356046453336745,47.0,172.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY060900-00,2026-05-06T13:00:00.011697+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,360.0,3172.0,16160.99,,,,True,False,True,,False
KXBTC15M-26MAY060900-00,2026-05-06T13:00:00.011697+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,360.0,3172.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060915-15,2026-05-06T13:00:30.363510+00:00,yes,p_below_floor,finalized,no,False,41,2,-82,protected_loss,True,0.327901,0.107519065801,-12.209897,-10.209897,32.790103,869.636,130.270321,0.431641,0.8316367623679325,329.0,0.0,1404.87,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:00:30.368690+00:00,no,p_below_floor,finalized,no,True,60,2,80,missed_profit,True,0.672099,0.107519065801,3.209897,5.209897,67.209897,869.636,130.270321,0.431641,0.8316367623679325,329.0,0.0,1629.17,False,True,True,True,True,True,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:02:54.385504+00:00,yes,book_stale,finalized,no,False,36,2,-72,protected_loss,False,0.268591,0.07214112528100002,-13.140852,-11.140852,26.859148,725.614,122.598208,0.55637,0.631084150749477,203.0,1015.0,66.78,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:02:54.389519+00:00,no,book_stale,finalized,no,True,65,2,70,missed_profit,False,0.731409,0.07214112528100002,4.140852,6.140852,73.140852,725.614,122.598208,0.55637,0.631084150749477,203.0,1015.0,55.0,False,True,True,True,False,True,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:04:01.954732+00:00,yes,btc_stale,finalized,no,False,44,2,-88,protected_loss,False,0.447088,0.19988767974399999,-3.291229,-1.291229,44.708771,658.047,119.045635,0.165651,0.8625402349188954,1547.0,578.0,1716.18,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:04:01.956743+00:00,no,btc_stale,finalized,no,True,57,2,86,missed_profit,False,0.552912,0.19988767974400004,-5.708771,-3.708771,55.291229,658.047,119.045635,0.165651,0.8625402349188954,1562.0,578.0,187.29,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060915-15,2026-05-06T13:06:52.803355+00:00,no,ask_too_high,finalized,no,True,94,2,12,missed_profit,True,0.981356,0.0003475987359999998,1.635613,3.635613,98.135613,487.197,104.996075,1.923024,0.11291337809378103,78.0,437.0,490.74,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060915-15,2026-05-06T13:11:33.610115+00:00,no,edge_below_floor,finalized,no,True,90,2,20,missed_profit,True,0.949047,0.0025962082090000027,1.904741,3.904741,94.904741,206.39,74.130655,1.411832,0.08651074684481429,328.0,234.0,55.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY060915-15,2026-05-06T13:13:50.049187+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.011623,0.000135094129,-1.337651,0.662349,1.162349,69.951,43.597303,2.248992,0.012823616377517898,93.0,671.0,589.9,False,False,True,True,True,True,True,False
KXBTC15M-26MAY060915-15,2026-05-06T13:13:50.049187+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.988377,0.00013509412900000116,-3.662349,-1.662349,98.837651,69.951,43.597303,2.248992,0.012823616377517898,93.0,671.0,310.1,True,False,False,False,True,True,True,False
KXBTC15M-26MAY060915-15,2026-05-06T13:15:00.102735+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,234.0,5718.0,12808.87,,,,True,False,True,,False
KXBTC15M-26MAY060915-15,2026-05-06T13:15:00.102735+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,234.0,5718.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY060930-30,2026-05-06T13:15:15.628716+00:00,yes,p_below_floor,finalized,no,False,50,2,-100,protected_loss,True,0.492023,0.24208663252899998,-4.797694,-2.797694,49.202306,884.376,154.795297,0.040376,1.4280828525574547,219.0,0.0,154.25,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060930-30,2026-05-06T13:15:15.630727+00:00,no,p_below_floor,finalized,no,True,51,2,98,missed_profit,True,0.507977,0.24208663252899998,-4.202306,-2.202306,50.797694,884.376,154.795297,0.040376,1.4280828525574547,235.0,0.0,1298.78,False,False,False,True,True,True,True,True
KXBTC15M-26MAY060930-30,2026-05-06T13:17:06.587243+00:00,yes,btc_stale,finalized,no,False,52,2,-104,protected_loss,False,0.504902,0.25492602960399996,-5.509831,-3.509831,50.490169,773.413,145.060831,0.010547,1.3306202739355835,1516.0,969.0,143.01,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060930-30,2026-05-06T13:17:06.589251+00:00,no,btc_stale,finalized,no,True,50,2,100,missed_profit,False,0.495098,0.25492602960399996,-4.490169,-2.490169,49.509831,773.413,145.060831,0.010547,1.3306202739355835,1516.0,969.0,1114.24,False,False,False,True,True,False,True,True
KXBTC15M-26MAY060930-30,2026-05-06T13:17:43.626949+00:00,yes,book_stale,finalized,no,False,60,2,-120,protected_loss,False,0.573252,0.32861785550399997,-6.674787,-4.674787,57.325213,736.375,141.588859,0.191187,1.0578543738053772,141.0,1016.0,3190.51,False,False,False,True,False,True,True,True
KXBTC15M-26MAY060930-30,2026-05-06T13:17:43.628706+00:00,no,book_stale,finalized,no,True,41,1,59,missed_profit,False,0.426748,0.32861785550399997,-2.325213,-0.325213,42.674787,736.375,141.588859,0.191187,1.0578543738053772,141.0,1016.0,1.0,False,False,False,True,False,True,True,True
