dataset,entry_dt,market,side,outcome,win,qty,ask_cents,spot,strike,seconds_to_close,margin_dollars,margin_per_sqrt_sec,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,signed_move_3m,signed_move_5m,signed_move_15m,adverse_move_3m,adverse_move_5m,drift_projected_margin_3m,drift_projected_margin_5m,conservative_p_3m_rv_15m,v28_p_side,v28_edge_cents,source_file
live_90_70_replay,2026-03-26 12:28:51+00:00,KXBTC15M-26MAR260830-30,yes,yes,True,10,92.0,69352.0,69354.94,69.0,-2.9400000000023283,-0.35393440807244175,-0.06713312716608977,0.4732378608540275,21.061591929374416,-0.13959058792236576,0.44449173877890336,28.0,7.0,12.85000000000582,0.0,0.0,7.793333333331006,-1.3300000000023282,0.4732378608540275,0.0501536682719653,-89.58463317280346,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 12:35:10+00:00,KXBTC15M-26MAR260845-45,no,no,True,10,91.0,69284.01,69391.25,590.0,107.24000000000524,4.415000930955835,0.8356049651539126,0.7983114127083677,102.9859949604018,1.0413066363172887,0.8511333711467512,124.52000000000407,101.41999999999825,57.669999999998254,0.0,0.0,515.3888888889074,306.6993333333352,0.7983114127083677,0.632590123647752,-30.3409876352248,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 12:55:26+00:00,KXBTC15M-26MAR260900-00,yes,yes,True,10,90.0,69377.01,69343.84,274.0,33.169999999998254,2.0038729835760916,0.3742093441878912,0.645875713721531,58.61045162223524,0.5659400172138316,0.7142827215056132,13.769999999989523,19.29999999998836,81.58999999999651,0.0,0.0,54.13099999998231,50.79733333332095,0.645875713721531,0.1921149691342422,-73.48850308657579,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 13:13:41+00:00,KXBTC15M-26MAR260915-15,yes,yes,True,10,91.0,69409.65,69415.91,79.0,-6.260000000009313,-0.7043050259807389,-0.1321374340753714,0.44743779369330894,31.77249520232959,-0.19702575954910598,0.4219036898329537,-48.420000000012806,-47.95000000001164,-12.450000000011642,48.420000000012806,47.95000000001164,-27.51100000001493,-18.886833333345713,0.19327943722035906,0.1346798572773641,-80.13201427226358,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 13:26:07+00:00,KXBTC15M-26MAR260930-30,no,no,True,10,90.0,69378.0,69437.39,233.0,59.38999999999942,3.8907682637755667,0.7345581013538133,0.7686956684890848,43.71133066616693,1.3586866172886372,0.9128770427031079,39.58999999999651,20.660000000003492,1.8500000000058208,0.0,0.0,110.63705555555046,75.43593333333547,0.7686956684890848,0.6463722200593589,-28.062777994064103,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 13:51:31+00:00,KXBTC15M-26MAR261000-00,yes,yes,True,10,90.0,69621.57,69416.54,509.0,205.0300000000134,9.087794973769821,1.4754873328204796,0.9299592143189483,252.51855715733566,0.811940327507361,0.7915870636117501,-54.23999999999069,-98.09999999999127,379.0600000000122,54.23999999999069,98.09999999999127,51.65133333337306,38.58700000002821,0.5810360688915348,0.376349187943109,-55.065081205689104,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 14:27:09+00:00,KXBTC15M-26MAR261030-30,yes,yes,True,10,91.0,69597.28,69556.56,171.0,40.720000000001164,3.113936227736514,0.4461341208593743,0.6722498165023731,93.46332172768413,0.4356789299511893,0.6684651525147303,86.44000000000233,208.86999999999534,108.30000000000291,0.0,0.0,122.83800000000338,159.7758999999985,0.6722498165023731,0.8206260104838556,-11.53739895161444,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 15:07:19+00:00,KXBTC15M-26MAR261115-15,no,no,True,10,90.0,69321.35,69462.0,461.0,140.64999999999418,6.550723577790562,0.9653737315763643,0.832821173151052,172.8708347664413,0.8136132401397878,0.792066724731757,44.779999999998836,34.45999999999185,126.64999999999418,0.0,0.0,255.33655555554674,193.603533333315,0.832821173151052,0.1010154578432148,-82.59845421567852,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 15:52:02+00:00,KXBTC15M-26MAR261200-00,yes,yes,True,10,91.0,69053.09,68917.33,478.0,135.75999999999476,6.2095178664601836,0.8986951450402062,0.815592468141866,124.73844397552735,1.0883573313342738,0.8617813050022738,15.30000000000291,-11.210000000006403,161.02999999999884,0.0,11.210000000006403,176.3900000000025,117.89873333331789,0.815592468141866,0.9946428986860604,5.864289868606045,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 16:10:43+00:00,KXBTC15M-26MAR261215-15,no,no,True,10,92.0,68955.55,69040.09,257.0,84.5399999999936,5.273460311558563,0.7863546923336624,0.7841701404217714,71.27278660432432,1.1861469717652982,0.8822178682519031,12.419999999998254,-2.5500000000029104,198.84999999999127,0.0,2.5500000000029104,102.2729999999911,82.35549999999111,0.7841701404217714,0.4493896327126551,-49.661036728734494,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 16:27:07+00:00,KXBTC15M-26MAR261230-30,no,no,True,10,90.0,68879.2,68964.88,173.0,85.68000000000757,6.514129773439413,1.0028404417070316,0.8420310736845584,95.38315378454838,0.8982718289389098,0.8154796762606411,109.32000000000698,65.0,37.68000000000757,0.0,0.0,190.74866666668095,123.1633333333409,0.8420310736845584,0.5372088525229032,-38.97911474770969,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 17:26:33+00:00,KXBTC15M-26MAR261330-30,yes,yes,True,10,92.0,68929.16,68901.96,207.0,27.19999999999709,1.890530687450609,0.3011923417961081,0.6183660853921732,57.79454958947164,0.4706326148954378,0.6810484436713642,-28.830000000001746,7.669999999998254,49.33999999999651,28.830000000001746,0.0,-5.95450000000492,32.492299999995886,0.458970077963093,0.3977062719925808,-54.82937280074192,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 17:40:06+00:00,KXBTC15M-26MAR261345-45,no,no,True,10,90.0,68962.06,69019.93,294.0,57.86999999999534,3.3750469384488357,0.541964123848393,0.7060783895732501,65.00580221263185,0.890228226254396,0.813328324331531,48.38999999999942,122.38000000000466,-30.119999999995343,0.0,0.0,136.9069999999944,177.80239999999992,0.7060783895732501,0.8708656677837284,-5.613433221627159,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 18:38:45+00:00,KXBTC15M-26MAR261445-45,yes,yes,True,10,90.0,68223.43,68165.77,375.0,57.65999999998894,2.977549596563691,0.3911708142793513,0.6521645100733202,91.77212411648291,0.6282953626179913,0.7350947655134054,13.439999999987776,34.61999999999534,-56.20000000001164,0.0,0.0,85.65999999996347,100.93499999998312,0.6521645100733202,0.999925216923136,7.292521692313603,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 18:52:54+00:00,KXBTC15M-26MAR261500-00,yes,yes,True,10,90.0,68338.0,68290.66,426.0,47.33999999999651,2.2936304944497152,0.2939076646369186,0.6155857694428404,48.01613451910024,0.9859185974490559,0.8379134699948887,1.9900000000052387,43.35000000000582,106.44000000000233,0.0,0.0,52.04966666667557,108.89700000000477,0.6155857694428404,0.3183903189604371,-60.86096810395629,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 19:36:32+00:00,KXBTC15M-26MAR261545-45,yes,yes,True,10,90.0,68402.5,68358.27,508.0,44.229999999995925,1.962388920573555,0.2823392025585811,0.611158285756041,115.1131546319192,0.38423063064706936,0.6495962412287783,74.52999999999884,32.479999999995925,-44.05999999999767,0.0,0.0,254.57022222221485,99.2294666666557,0.611158285756041,0.455422326743869,-47.15776732561309,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 20:43:50+00:00,KXBTC15M-26MAR261645-45,yes,yes,True,10,90.0,69104.43,69096.26,70.0,8.169999999998254,0.9765017738259909,0.09950336798356572,0.5396306930456843,48.56288673960642,0.16823546845157064,0.5668009806011904,-46.80000000000291,-36.970000000001164,-6.180000000007567,46.80000000000291,36.970000000001164,-10.030000000002879,-0.4563333333353512,0.418185997826868,1e-08,-92.699999,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 20:53:38+00:00,KXBTC15M-26MAR261700-00,no,no,True,10,90.0,69027.36,69120.75,382.0,93.38999999999942,4.778248079792593,0.46675582180610126,0.6796627066666368,81.71308749974772,1.1429013742784808,0.8734602290447901,71.36999999999534,112.66000000000349,114.0399999999936,0.0,0.0,244.85299999998955,236.8437333333372,0.6796627066666368,0.5332705074989519,-39.37294925010482,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 21:22:58+00:00,KXBTC15M-26MAR261730-30,yes,yes,True,10,90.0,68995.41,68931.19,422.0,64.22000000000116,3.1261806869092106,0.354714252008544,0.6385981635968194,115.61231042082036,0.5554771785655442,0.7107158421737254,101.98000000001048,170.23000000001048,95.01000000000931,0.0,0.0,303.3064444444702,303.67686666668254,0.6385981635968194,0.7414201896545687,-18.55798103454313,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 21:56:54+00:00,KXBTC15M-26MAR261800-00,no,no,True,10,93.0,68908.74,68958.16,186.0,49.419999999998254,3.623650212177512,0.41128443823652605,0.6595680104641799,63.51110040529942,0.778131691698332,0.7817543093647574,-29.930000000007567,31.00999999999476,54.86999999999534,29.930000000007567,0.0,18.492333333323767,68.646199999995,0.6145381805758836,0.3639250362152243,-59.10749637847757,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 23:42:04+00:00,KXBTC15M-26MAR261945-45,yes,yes,True,10,90.0,68697.15,68664.49,176.0,32.65999999998894,2.4618401284766063,0.2884328838331201,0.6134923004429889,52.52110865243684,0.6218452130574667,0.7329781734109412,9.139999999999418,3.789999999993597,72.73999999999069,0.0,0.0,41.59688888887726,34.88346666665185,0.6134923004429889,0.9855317529626708,5.853175296267099,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-26 23:52:08+00:00,KXBTC15M-26MAR262000-00,yes,yes,True,10,90.0,68760.4,68704.09,472.0,56.30999999999767,2.5918778366926225,0.3056512267806101,0.6200648937790226,63.95854244209266,0.8804140596383995,0.8106824786278976,44.079999999987194,50.26999999998952,67.0399999999936,0.0,0.0,171.89755555551966,135.40146666664788,0.6200648937790226,0.4882226682440974,-43.877733175590265,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 00:08:59+00:00,KXBTC15M-26MAR262015-15,yes,yes,True,10,90.0,68800.05,68787.3,361.0,12.75,0.6710526315789473,0.07937622852843226,0.5316333120709544,80.25430402833524,0.15886998403846828,0.5631143452128509,67.24000000000524,74.94000000000233,8.69999999999709,0.0,0.0,147.60355555556606,102.9278000000028,0.5316333120709544,0.4293397470102265,-49.76602529897736,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 00:22:33+00:00,KXBTC15M-26MAR262030-30,no,no,True,10,90.0,68865.19,68892.62,447.0,27.429999999993015,1.2973944806718927,0.15393835161760402,0.5611708278609326,69.88713188808671,0.3924899943514331,0.6526518985690722,13.619999999995343,-23.479999999995925,-53.18000000000757,0.0,23.479999999995925,61.25299999998145,-7.555200000000909,0.5611708278609326,0.7383639739876271,-18.86360260123729,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 00:56:32+00:00,KXBTC15M-26MAR262100-00,yes,yes,True,10,90.0,68714.58,68672.229999,208.0,42.35000099999888,2.936444233104754,0.34680937051463157,0.6356327315464669,58.28440606239291,0.7266094631669336,0.7662673852427728,30.369999999995343,115.58000000000175,14.589999999996508,0.0,0.0,77.44422322221573,122.48546766666676,0.6356327315464669,0.9678011073282624,4.080110732826259,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 01:25:01+00:00,KXBTC15M-26MAR262130-30,yes,yes,True,10,90.0,68873.69,68815.49,299.0,58.19999999999709,3.36579290404335,0.4024026346544422,0.6563061343179426,64.37227182195554,0.9041159858544364,0.8170330486683607,83.69000000000233,48.320000000006985,120.90000000000873,0.0,0.0,197.21838888888985,106.35893333333738,0.6563061343179426,0.1813715318851218,-74.56284681148782,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 01:54:29+00:00,KXBTC15M-26MAR262200-00,yes,yes,True,10,90.0,68890.47,68856.46,331.0,34.00999999999476,1.8693586634693045,0.2293104119904986,0.5906861692612099,53.24379844766838,0.6387598366675904,0.7385104100843605,-26.389999999999418,-8.429999999993015,61.50999999999476,26.389999999999418,8.429999999993015,-14.518277777781947,24.70890000000247,0.39255134616463927,0.5486433541137958,-37.83566458862042,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 02:09:56+00:00,KXBTC15M-26MAR262215-15,yes,yes,True,10,92.0,69012.21,68994.55,304.0,17.660000000003492,1.0128704650387303,0.12916007650823463,0.5513845070651846,57.44543600917935,0.30742215965044734,0.6207389683256423,4.220000000001164,-33.54999999998836,121.74000000000524,0.0,33.54999999998836,24.78711111111657,-16.337333333318043,0.5513845070651846,0.1564131633274163,-78.95868366725836,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 03:06:13+00:00,KXBTC15M-26MAR262315-15,no,no,True,10,90.0,68787.28,68859.55,527.0,72.27000000000407,3.1481306461876724,0.4015780488124199,0.6560027062493164,38.251159716218744,1.889354480652808,0.970577827036807,51.58999999999651,70.33000000000175,109.86999999999534,0.0,0.0,223.3140555555494,195.81636666667382,0.6560027062493164,0.1208631830417067,-80.61368169582933,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 03:26:27+00:00,KXBTC15M-26MAR262330-30,yes,yes,True,10,91.0,68751.58,68721.27,213.0,30.30999999999767,2.076806979487089,0.2626513469127601,0.6035903400374998,63.2304167224227,0.47935790353962937,0.6841579821381336,20.080000000001746,-12.429999999993015,102.58000000000175,0.0,12.429999999993015,54.07133333333307,21.484700000002633,0.6035903400374998,0.7697081801791416,-16.629181982085846,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 03:40:07+00:00,KXBTC15M-26MAR262345-45,yes,yes,True,10,90.0,68837.81,68793.95,293.0,43.86000000000058,2.5623285591530545,0.32564417776702625,0.6276532082630067,59.14977251132163,0.7415075010069652,0.7708071073037743,-17.99000000000524,47.88000000000466,131.25,17.99000000000524,0.0,14.576277777769832,90.62280000000513,0.597325302918295,0.3611217459352764,-56.58782540647236,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 03:55:07+00:00,KXBTC15M-26MAR270000-00,no,no,True,10,90.0,68796.65,68831.98,293.0,35.330000000001746,2.0640006382781735,0.2641874585768038,0.604182262762008,31.95764067186856,1.1055259167208105,0.8655341145901241,5.310000000012224,13.25,41.16000000000349,0.0,0.0,43.973500000021644,48.27083333333508,0.604182262762008,0.4814391580234256,-44.55608419765744,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 04:01:16+00:00,KXBTC15M-26MAR270015-15,no,no,True,10,90.0,68598.1,68727.81,824.0,129.70999999999185,4.518661964188002,0.5723832984934029,0.7164688359173237,133.5290346873281,0.9713992189318307,0.8343252413279881,129.65999999998894,135.09999999999127,187.22999999999593,0.0,0.0,723.2646666666079,500.7846666666345,0.7164688359173237,0.359364302570045,-56.7635697429955,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 04:20:59+00:00,KXBTC15M-26MAR270030-30,yes,yes,True,10,90.0,68452.35,68357.07,541.0,95.27999999999884,4.096407153978239,0.5700909919707309,0.7156920077430073,143.98781290176663,0.6617226699943146,0.7459255133979492,107.35000000000582,98.25,-49.629999999990105,0.0,0.0,417.92638888890525,272.45749999999884,0.7156920077430073,0.9603434008490386,3.33434008490386,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 04:39:31+00:00,KXBTC15M-26MAR270045-45,yes,yes,True,10,90.0,68535.73,68492.39,329.0,43.33999999999651,2.389411546383963,0.33218294618758226,0.6301244398516503,67.01939108542234,0.6466785104740166,0.7410799830103483,-23.260000000009313,19.360000000000582,49.38999999999942,23.260000000009313,0.0,0.82588888886837,64.57146666666381,0.5049160944671256,0.3643872884021206,-56.261271159787945,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 05:09:10+00:00,KXBTC15M-26MAR270115-15,yes,yes,True,10,92.0,68611.49,68544.979999,350.0,66.51000100000238,3.555109093371444,0.5150772207563332,0.6967504700387637,52.27459642598512,1.272319741275726,0.8983702313877142,83.82000000000698,97.8700000000099,46.48000000001048,0.0,0.0,229.49333433334928,180.6916676666806,0.6967504700387637,0.4727552628319753,-47.32447371680247,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 05:22:06+00:00,KXBTC15M-26MAR270130-30,no,no,True,10,90.0,68663.37,68756.55,474.0,93.18000000000757,4.279899147043507,0.6213566454673325,0.7328175045588395,102.04942445886927,0.9130869722598338,0.8194015992405488,91.48000000001048,125.34000000001106,-127.47999999999593,0.0,0.0,334.0773333333685,291.21720000002506,0.7328175045588395,0.9087806720949628,-1.8219327905037204,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 05:58:45+00:00,KXBTC15M-26MAR270200-00,yes,yes,True,10,92.0,68581.0,68577.71,75.0,3.289999999993597,0.37989647712603436,0.06239428119543455,0.5248755754833107,17.108841084343727,0.1922982383069927,0.5762457008622844,28.139999999999418,33.929999999993015,10.440000000002328,0.0,0.0,15.014999999993355,11.772499999991851,0.5248755754833107,0.9740935000978632,2.8093500097863373,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 06:09:52+00:00,KXBTC15M-26MAR270215-15,yes,yes,True,10,91.0,68633.93,68591.82,308.0,42.10999999998603,2.3994399373568807,0.3994768171324922,0.6552290488290838,41.929460559484895,1.004305789726176,0.8423843780876739,88.72999999999593,71.92999999999302,75.76999999998952,0.0,0.0,193.93688888886794,115.95813333331219,0.6552290488290838,0.4549242224806294,-48.10757775193706,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 06:27:04+00:00,KXBTC15M-26MAR270230-30,yes,yes,True,10,91.0,68730.4,68704.59,176.0,25.80999999999767,1.9455019508878444,0.4169754903905342,0.6616518324045114,45.171872223323554,0.5713732623787777,0.716126675247817,30.0,21.189999999987776,70.18999999998778,0.0,0.0,55.143333333331,38.24146666665717,0.6616518324045114,0.0616160887729728,-87.43839112270271,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 06:39:39+00:00,KXBTC15M-26MAR270245-45,no,no,True,10,90.0,68722.46,68785.95,321.0,63.48999999999069,3.5436662378080612,0.7698828592777154,0.7793153087666616,62.63068061619209,1.0137204222490348,0.844641911800622,34.44999999999709,-15.35000000000582,-22.060000000012224,0.0,15.35000000000582,124.92583333331883,47.06549999998446,0.7793153087666616,0.8194145928807199,-10.758540711928005,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 06:55:01+00:00,KXBTC15M-26MAR270300-00,no,no,True,10,90.0,68654.98,68707.21,299.0,52.23000000001048,3.0205388896602785,0.6559165322545634,0.7440610847942621,61.53107660401165,0.8488393651250566,0.8020146587958394,0.9199999999982538,3.9499999999970896,35.820000000006985,0.0,0.0,53.7582222222298,56.16683333334091,0.7440610847942621,0.4233398199507721,-50.36601800492279,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 07:20:42+00:00,KXBTC15M-26MAR270330-30,yes,yes,True,10,90.0,68870.83,68790.79,558.0,80.04000000000815,3.388363388365428,0.7062537541640699,0.7599848264294857,149.06890761666187,0.5369328941876665,0.7043430158517376,92.72999999999593,59.65000000000873,233.16999999999825,0.0,0.0,367.5029999999955,190.9890000000244,0.7599848264294857,0.0563684962464086,-87.06315037535913,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 07:33:45+00:00,KXBTC15M-26MAR270345-45,no,no,True,10,90.0,68850.37,68887.38,675.0,37.01000000000931,1.424515564180895,0.29446191607651934,0.6157975197016012,83.88093442310209,0.4412206451269121,0.6704733657246459,23.760000000009313,17.830000000001746,-61.669999999998254,0.0,0.0,126.11000000004424,77.12750000001324,0.6157975197016012,0.5688941278873416,-35.81058721126584,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 07:56:23+00:00,KXBTC15M-26MAR270400-00,no,no,True,10,91.0,68487.99,68563.259999,217.0,75.26999899999646,5.1096604761804745,0.9824462388635691,0.8370599719217764,55.485834494060136,1.3565624395187614,0.9125398584520776,33.73999999999069,67.36000000000058,45.5,0.0,0.0,115.94544344442969,123.99373233333021,0.8370599719217764,0.0016514641233994,-93.43485358766004,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 08:14:35+00:00,KXBTC15M-26MAR270415-15,no,no,True,10,90.0,68436.71,68449.31,25.0,12.599999999991269,2.519999999998254,0.46611510664461053,0.6794334446734662,21.942899301949552,0.5742176467478844,0.7170897353840203,-31.180000000007567,30.179999999993015,-12.710000000006403,31.180000000007567,0.0,8.269444444434662,15.114999999990687,0.6468619107835898,0.0376940496917715,-88.93059503082284,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 08:23:30+00:00,KXBTC15M-26MAR270430-30,no,no,True,10,93.0,68343.5,68442.21,390.0,98.7100000000064,4.998375146241761,0.9106584194276494,0.8187623104233916,75.56401043334972,1.3063097026470334,0.9042763705621825,-22.869999999995343,5.600000000005821,132.38000000000466,22.869999999995343,0.0,49.15833333334982,105.99000000001396,0.7423322029682662,0.5150141864033635,-43.99858135966365,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 08:35:47+00:00,KXBTC15M-26MAR270445-45,no,no,True,10,95.0,68181.34,68212.78,553.0,31.44000000000233,1.3369647954887949,0.23966842912754655,0.5947063442070475,106.67596553489032,0.29472430685166195,0.6158977533369314,15.910000000003492,4.650000000008731,139.29000000000815,0.0,0.0,80.31905555556861,40.01150000001842,0.5947063442070475,0.0862001316556015,-88.77998683443985,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 08:51:28+00:00,KXBTC15M-26MAR270500-00,yes,yes,True,10,90.0,67840.61,67780.369999,512.0,60.2400009999983,2.66225707536145,0.4081926052019722,0.6584338616372661,178.84958968134455,0.33681934136571196,0.6318734540723696,107.50999999999476,54.99000000000524,-43.85000000000582,0.0,0.0,366.04622322220564,154.08960100000724,0.6584338616372661,0.9933774374361048,6.637743743610475,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 09:05:50+00:00,KXBTC15M-26MAR270515-15,no,no,True,10,90.0,67772.38,67894.56,550.0,122.17999999999302,5.209772704865398,0.7987949603370367,0.7877953433691363,93.08047993512993,1.3126275249670312,0.9053457550194127,60.58999999999651,97.40999999998894,21.40999999998894,0.0,0.0,307.31611111109345,300.7649999999727,0.7877953433691363,0.6562798701725666,-27.072012982743345,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-03-27 09:24:50+00:00,KXBTC15M-26MAR270530-30,yes,yes,True,10,91.0,67790.89,67735.2,310.0,55.69000000000233,3.162979454922036,0.4870684938682505,0.6868951036403653,80.44766976761144,0.6922512505442805,0.755610220666876,-18.470000000001164,13.44999999999709,97.30999999999767,18.470000000001164,0.0,23.88055555555588,69.58833333333266,0.6167078940425537,0.656076615002527,-27.992338499747294,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
