dataset,window,band,lo,hi,filter,one_per,entries,markets,yes_entries,no_entries,wins,losses,wrong_side,win_rate,wrong_side_rate,net_pnl_cents,avg_pnl_cents,max_drawdown_cents,remove_best_market_net_cents,market_lcb_cents,worst_trade_cents,best_trade_cents
selected_fv_carrier,last_5_min,80_95,80,95,candidate_fair_ge_85,market_side,7,7,2,5,6,1,1,0.857143,0.142857,-47.000000,-6.714286,83.000000,-54.300000,-27.574035,-83.000000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,candidate_fair_ge_90,market,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,candidate_fair_ge_90,market_side,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,v28_fair_ge_85,market,11,11,3,8,10,1,1,0.909091,0.090909,-20.100000,-1.827273,83.000000,-30.100000,-15.160842,-83.000000,10.000000
selected_fv_carrier,last_5_min,80_95,80,95,v28_fair_ge_85,market_side,11,11,3,8,10,1,1,0.909091,0.090909,-20.100000,-1.827273,83.000000,-30.100000,-15.160842,-83.000000,10.000000
selected_fv_carrier,last_5_min,80_95,80,95,v28_fair_ge_90,market,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,v28_fair_ge_90,market_side,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,candidate_edge_ge_0,market,2,2,0,2,1,1,1,0.500000,0.500000,-75.700000,-37.850000,83.000000,-83.000000,-111.896000,-83.000000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,candidate_edge_ge_0,market_side,2,2,0,2,1,1,1,0.500000,0.500000,-75.700000,-37.850000,83.000000,-83.000000,-111.896000,-83.000000,7.300000
selected_fv_carrier,last_5_min,80_95,80,95,abs_dsigma_ge_1,market,11,11,3,8,10,1,1,0.909091,0.090909,-18.100000,-1.645455,83.000000,-30.100000,-15.025654,-83.000000,12.000000
selected_fv_carrier,last_5_min,80_95,80,95,abs_dsigma_ge_1,market_side,11,11,3,8,10,1,1,0.909091,0.090909,-18.100000,-1.645455,83.000000,-30.100000,-15.025654,-83.000000,12.000000
selected_fv_carrier,last_5_min,80_95,80,95,abs_dsigma_le_3_5,market,25,25,10,15,24,1,1,0.960000,0.040000,163.900000,6.556000,85.000000,145.900000,0.125213,-85.000000,18.000000
selected_fv_carrier,last_5_min,80_95,80,95,abs_dsigma_le_3_5,market_side,25,25,10,15,24,1,1,0.960000,0.040000,163.900000,6.556000,85.000000,145.900000,0.125213,-85.000000,18.000000
selected_fv_carrier,last_5_min,80_90,80,90,none,market,15,15,6,9,14,1,1,0.933333,0.066667,113.000000,7.533333,85.000000,95.000000,-3.359158,-85.000000,18.000000
selected_fv_carrier,last_5_min,80_90,80,90,none,market_side,15,15,6,9,14,1,1,0.933333,0.066667,113.000000,7.533333,85.000000,95.000000,-3.359158,-85.000000,18.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_ask,market,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_ask,market_side,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_ask,market,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_ask,market_side,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_85,market,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_85,market_side,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_90,market,0,0,0,0,0,0,0,,,0,,-0.000000,0.000000,0.000000,,
selected_fv_carrier,last_5_min,80_90,80,90,candidate_fair_ge_90,market_side,0,0,0,0,0,0,0,,,0,,-0.000000,0.000000,0.000000,,
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_85,market,2,2,0,2,1,1,1,0.500000,0.500000,-73.000000,-36.500000,83.000000,-83.000000,-112.760000,-83.000000,10.000000
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_85,market_side,2,2,0,2,1,1,1,0.500000,0.500000,-73.000000,-36.500000,83.000000,-83.000000,-112.760000,-83.000000,10.000000
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_90,market,0,0,0,0,0,0,0,,,0,,-0.000000,0.000000,0.000000,,
selected_fv_carrier,last_5_min,80_90,80,90,v28_fair_ge_90,market_side,0,0,0,0,0,0,0,,,0,,-0.000000,0.000000,0.000000,,
selected_fv_carrier,last_5_min,80_90,80,90,candidate_edge_ge_0,market,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,candidate_edge_ge_0,market_side,1,1,0,1,0,1,1,0.000000,1.000000,-83.000000,-83.000000,83.000000,0.000000,-83.000000,-83.000000,-83.000000
selected_fv_carrier,last_5_min,80_90,80,90,abs_dsigma_ge_1,market,2,2,0,2,1,1,1,0.500000,0.500000,-71.000000,-35.500000,83.000000,-83.000000,-113.400000,-83.000000,12.000000
selected_fv_carrier,last_5_min,80_90,80,90,abs_dsigma_ge_1,market_side,2,2,0,2,1,1,1,0.500000,0.500000,-71.000000,-35.500000,83.000000,-83.000000,-113.400000,-83.000000,12.000000
selected_fv_carrier,last_5_min,80_90,80,90,abs_dsigma_le_3_5,market,15,15,6,9,14,1,1,0.933333,0.066667,113.000000,7.533333,85.000000,95.000000,-3.359158,-85.000000,18.000000
selected_fv_carrier,last_5_min,80_90,80,90,abs_dsigma_le_3_5,market_side,15,15,6,9,14,1,1,0.933333,0.066667,113.000000,7.533333,85.000000,95.000000,-3.359158,-85.000000,18.000000
selected_fv_carrier,last_5_min,85_95,85,95,none,market,21,21,8,13,21,0,0,1.000000,0.000000,165.600000,7.885714,-0.000000,151.600000,6.712920,4.000000,14.000000
selected_fv_carrier,last_5_min,85_95,85,95,none,market_side,21,21,8,13,21,0,0,1.000000,0.000000,165.600000,7.885714,-0.000000,151.600000,6.712920,4.000000,14.000000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_ask,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_ask,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_ask,market,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_ask,market_side,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_85,market,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_85,market_side,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_90,market,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_fair_ge_90,market_side,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_85,market,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_85,market_side,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_90,market,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,v28_fair_ge_90,market_side,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_edge_ge_0,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,candidate_edge_ge_0,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,85_95,85,95,abs_dsigma_ge_1,market,10,10,3,7,10,0,0,1.000000,0.000000,64.900000,6.490000,-0.000000,52.900000,5.375162,4.400000,12.000000
selected_fv_carrier,last_5_min,85_95,85,95,abs_dsigma_ge_1,market_side,10,10,3,7,10,0,0,1.000000,0.000000,64.900000,6.490000,-0.000000,52.900000,5.375162,4.400000,12.000000
selected_fv_carrier,last_5_min,85_95,85,95,abs_dsigma_le_3_5,market,21,21,8,13,21,0,0,1.000000,0.000000,165.600000,7.885714,-0.000000,151.600000,6.712920,4.000000,14.000000
selected_fv_carrier,last_5_min,85_95,85,95,abs_dsigma_le_3_5,market_side,21,21,8,13,21,0,0,1.000000,0.000000,165.600000,7.885714,-0.000000,151.600000,6.712920,4.000000,14.000000
selected_fv_carrier,last_5_min,88_95,88,95,none,market,19,19,7,12,19,0,0,1.000000,0.000000,124.400000,6.547368,-0.000000,114.400000,5.808238,4.000000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,none,market_side,19,19,7,12,19,0,0,1.000000,0.000000,124.400000,6.547368,-0.000000,114.400000,5.808238,4.000000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_ask,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_ask,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_ask,market,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_ask,market_side,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_85,market,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_85,market_side,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_90,market,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_fair_ge_90,market_side,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_85,market,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_85,market_side,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_90,market,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,v28_fair_ge_90,market_side,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_edge_ge_0,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,candidate_edge_ge_0,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,88_95,88,95,abs_dsigma_ge_1,market,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,abs_dsigma_ge_1,market_side,10,10,3,7,10,0,0,1.000000,0.000000,62.900000,6.290000,-0.000000,52.900000,5.458258,4.400000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,abs_dsigma_le_3_5,market,19,19,7,12,19,0,0,1.000000,0.000000,124.400000,6.547368,-0.000000,114.400000,5.808238,4.000000,10.000000
selected_fv_carrier,last_5_min,88_95,88,95,abs_dsigma_le_3_5,market_side,19,19,7,12,19,0,0,1.000000,0.000000,124.400000,6.547368,-0.000000,114.400000,5.808238,4.000000,10.000000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,none,market,35,35,15,20,27,7,0,0.771429,0.000000,103.900000,2.968571,1.200000,96.200000,2.162701,-0.900000,7.700000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,none,market_side,35,35,15,20,27,7,0,0.771429,0.000000,103.900000,2.968571,1.200000,96.200000,2.162701,-0.900000,7.700000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_ask,market,12,12,1,11,6,6,0,0.500000,0.000000,9.100000,0.758333,2.200000,1.800000,-0.324913,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_ask,market_side,12,12,1,11,6,6,0,0.500000,0.000000,9.100000,0.758333,2.200000,1.800000,-0.324913,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_ask,market,13,13,1,12,7,6,0,0.538462,0.000000,15.100000,1.161538,2.200000,7.800000,-0.034353,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_ask,market_side,13,13,1,12,7,6,0,0.538462,0.000000,15.100000,1.161538,2.200000,7.800000,-0.034353,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_85,market,30,30,11,19,20,8,0,0.666667,0.000000,45.900000,1.530000,1.200000,38.600000,0.786682,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_85,market_side,30,30,11,19,20,8,0,0.666667,0.000000,45.900000,1.530000,1.200000,38.600000,0.786682,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_90,market,29,29,10,19,14,13,0,0.482759,0.000000,24.400000,0.841379,2.300000,17.100000,0.118616,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_fair_ge_90,market_side,29,29,10,19,14,13,0,0.482759,0.000000,24.400000,0.841379,2.300000,17.100000,0.118616,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_85,market,31,31,12,19,21,8,0,0.677419,0.000000,61.900000,1.996774,1.200000,54.600000,1.213113,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_85,market_side,31,31,12,19,21,8,0,0.677419,0.000000,61.900000,1.996774,1.200000,54.600000,1.213113,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_90,market,29,29,10,19,15,12,0,0.517241,0.000000,26.900000,0.927586,2.000000,19.600000,0.203798,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,v28_fair_ge_90,market_side,29,29,10,19,15,12,0,0.517241,0.000000,26.900000,0.927586,2.000000,19.600000,0.203798,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_edge_ge_0,market,2,2,0,2,2,0,0,1.000000,0.000000,8.200000,4.100000,-0.000000,0.900000,-1.148000,0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,candidate_edge_ge_0,market_side,2,2,0,2,2,0,0,1.000000,0.000000,8.200000,4.100000,-0.000000,0.900000,-1.148000,0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,abs_dsigma_ge_1,market,31,31,12,19,21,8,0,0.677419,0.000000,61.900000,1.996774,1.200000,54.600000,1.213113,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,abs_dsigma_ge_1,market_side,31,31,12,19,21,8,0,0.677419,0.000000,61.900000,1.996774,1.200000,54.600000,1.213113,-0.900000,7.300000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,abs_dsigma_le_3_5,market,32,32,15,17,27,4,0,0.843750,0.000000,105.700000,3.303125,0.900000,98.000000,2.487618,-0.700000,7.700000
selected_fv_carrier,last_5_min,90_plus,90,99.900000,abs_dsigma_le_3_5,market_side,32,32,15,17,27,4,0,0.843750,0.000000,105.700000,3.303125,0.900000,98.000000,2.487618,-0.700000,7.700000
selected_fv_carrier,last_5_min,90_95,90,95,none,market,17,17,7,10,17,0,0,1.000000,0.000000,101.000000,5.941176,-0.000000,93.100000,5.420079,4.000000,7.900000
selected_fv_carrier,last_5_min,90_95,90,95,none,market_side,17,17,7,10,17,0,0,1.000000,0.000000,101.000000,5.941176,-0.000000,93.100000,5.420079,4.000000,7.900000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_ask,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_ask,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_ask,market,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_ask,market_side,2,2,0,2,2,0,0,1.000000,0.000000,13.300000,6.650000,-0.000000,6.000000,5.584000,6.000000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_85,market,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_85,market_side,6,6,2,4,6,0,0,1.000000,0.000000,36.000000,6.000000,-0.000000,28.700000,5.302920,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_90,market,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_fair_ge_90,market_side,4,4,1,3,4,0,0,1.000000,0.000000,25.600000,6.400000,-0.000000,18.300000,5.694609,5.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_85,market,9,9,3,6,9,0,0,1.000000,0.000000,52.900000,5.877778,-0.000000,45.600000,5.336069,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_85,market_side,9,9,3,6,9,0,0,1.000000,0.000000,52.900000,5.877778,-0.000000,45.600000,5.336069,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_90,market,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,v28_fair_ge_90,market_side,5,5,1,4,5,0,0,1.000000,0.000000,30.200000,6.040000,-0.000000,22.900000,5.235564,4.600000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_edge_ge_0,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,candidate_edge_ge_0,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,abs_dsigma_ge_1,market,9,9,3,6,9,0,0,1.000000,0.000000,52.900000,5.877778,-0.000000,45.600000,5.336069,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,abs_dsigma_ge_1,market_side,9,9,3,6,9,0,0,1.000000,0.000000,52.900000,5.877778,-0.000000,45.600000,5.336069,4.400000,7.300000
selected_fv_carrier,last_5_min,90_95,90,95,abs_dsigma_le_3_5,market,17,17,7,10,17,0,0,1.000000,0.000000,101.000000,5.941176,-0.000000,93.100000,5.420079,4.000000,7.900000
selected_fv_carrier,last_5_min,90_95,90,95,abs_dsigma_le_3_5,market_side,17,17,7,10,17,0,0,1.000000,0.000000,101.000000,5.941176,-0.000000,93.100000,5.420079,4.000000,7.900000
selected_fv_carrier,last_5_min,90_98,90,98,none,market,23,23,10,13,23,0,0,1.000000,0.000000,106.300000,4.621739,-0.000000,98.600000,3.886069,1.000000,7.700000
selected_fv_carrier,last_5_min,90_98,90,98,none,market_side,23,23,10,13,23,0,0,1.000000,0.000000,106.300000,4.621739,-0.000000,98.600000,3.886069,1.000000,7.700000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_ask,market,3,3,0,3,3,0,0,1.000000,0.000000,11.300000,3.766667,-0.000000,4.000000,0.867787,1.900000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_ask,market_side,3,3,0,3,3,0,0,1.000000,0.000000,11.300000,3.766667,-0.000000,4.000000,0.867787,1.900000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_ask,market,4,4,0,4,4,0,0,1.000000,0.000000,17.300000,4.325000,-0.000000,10.000000,2.079961,1.900000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_ask,market_side,4,4,0,4,4,0,0,1.000000,0.000000,17.300000,4.325000,-0.000000,10.000000,2.079961,1.900000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_85,market,13,13,5,8,13,0,0,1.000000,0.000000,48.100000,3.700000,-0.000000,40.800000,2.612781,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_85,market_side,13,13,5,8,13,0,0,1.000000,0.000000,48.100000,3.700000,-0.000000,40.800000,2.612781,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_90,market,8,8,1,7,8,0,0,1.000000,0.000000,30.800000,3.850000,-0.000000,23.500000,2.223232,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_fair_ge_90,market_side,8,8,1,7,8,0,0,1.000000,0.000000,30.800000,3.850000,-0.000000,23.500000,2.223232,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_85,market,16,16,6,10,16,0,0,1.000000,0.000000,64.600000,4.037500,-0.000000,57.300000,3.134026,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_85,market_side,16,16,6,10,16,0,0,1.000000,0.000000,64.600000,4.037500,-0.000000,57.300000,3.134026,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_90,market,8,8,1,7,8,0,0,1.000000,0.000000,32.200000,4.025000,-0.000000,24.900000,2.493506,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,v28_fair_ge_90,market_side,8,8,1,7,8,0,0,1.000000,0.000000,32.200000,4.025000,-0.000000,24.900000,2.493506,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_edge_ge_0,market,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,candidate_edge_ge_0,market_side,1,1,0,1,1,0,0,1.000000,0.000000,7.300000,7.300000,-0.000000,0.000000,7.300000,7.300000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,abs_dsigma_ge_1,market,16,16,6,10,16,0,0,1.000000,0.000000,64.600000,4.037500,-0.000000,57.300000,3.134026,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,abs_dsigma_ge_1,market_side,16,16,6,10,16,0,0,1.000000,0.000000,64.600000,4.037500,-0.000000,57.300000,3.134026,1.000000,7.300000
selected_fv_carrier,last_5_min,90_98,90,98,abs_dsigma_le_3_5,market,23,23,10,13,23,0,0,1.000000,0.000000,106.300000,4.621739,-0.000000,98.600000,3.886069,1.000000,7.700000
selected_fv_carrier,last_5_min,90_98,90,98,abs_dsigma_le_3_5,market_side,23,23,10,13,23,0,0,1.000000,0.000000,106.300000,4.621739,-0.000000,98.600000,3.886069,1.000000,7.700000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,none,market,67,67,29,38,56,11,9,0.835821,0.134328,-60.500000,-0.902985,295.100000,-78.500000,-7.643776,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,none,market_side,70,67,31,39,59,11,9,0.842857,0.128571,-23.600000,-0.337143,288.000000,-41.600000,-6.832248,-90.000000,18.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_ask,market,26,26,6,20,19,7,3,0.730769,0.115385,-63.400000,-2.438462,154.200000,-80.400000,-12.636179,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,candidate_fair_ge_ask,market_side,26,26,6,20,19,7,3,0.730769,0.115385,-63.400000,-2.438462,154.200000,-80.400000,-12.636179,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_ask,market,30,30,7,23,24,6,3,0.800000,0.100000,-6.300000,-0.210000,154.200000,-23.300000,-9.175847,-90.000000,17.000000
selected_fv_carrier,0_to_15_min,80_plus,80,99.900000,v28_fair_ge_ask,market_side,30,30,7,23,24,6,3,0.800000,0.100000,-6.300000,-0.210000,154.200000,-23.300000,-9.175847,-90.000000,17.000000
