ts_wall,market,side,outcome,win,qty,ask_cents,v28_p_side,v28_edge_cents,v22_actual_p_side,v22_actual_edge_cents,v22_best_side,v22_best_side_agrees,market_p_side,market_side_agrees,v28_seconds_to_close,v28_book_age_ms,v28_btc_age_ms,v28_btc_price,v28_strike,v28_sigma_t_dollars,v28_d_sigma,v28_abs_d_sigma,v28_margin_dollars,v28_margin_per_sqrt_sec,v28_margin_per_sigma,outcome_method,entry_key
2026-05-03T12:04:05.475861+00:00,KXBTC15M-26MAY030815-15,yes,yes,True,2,88.0,0.968841,5.884061,0.869197,-3.080257,no,False,0.875,True,654.62,469.0,16.0,78775.18,78658.52,75.203223,-1.551263,1.551263,116.65999999998894,4.55960621765719,1.5512633015740422,bid>=98,ca0cead0-0c45-4878-b9f3-5c5a2a03151a
2026-05-03T12:48:07.588101+00:00,KXBTC15M-26MAY030900-00,yes,no,False,2,83.0,0.883783,2.378272,0.845918,-0.408182,yes,True,0.835,True,712.535,719.0,1094.0,78834.79,78753.4,71.49354,-0.889451,0.889451,81.38999999999942,3.04907387957113,1.138424534580319,bid>=98,1de9f683-c177-4db4-9a71-d0f9e4fe4401
2026-05-03T12:50:52.777089+00:00,KXBTC15M-26MAY030900-00,yes,no,False,2,72.0,0.955864,20.08642,0.758344,1.334385,yes,True,0.71,True,547.342,907.0,63.0,78800.51,78753.4,62.705462,-1.359531,1.359531,47.11000000000058,2.013648750026063,0.7512902145589898,bid>=98,eb243603-c74e-4c33-8e4d-2babb68cf2da
2026-05-03T12:57:20.859144+00:00,KXBTC15M-26MAY030900-00,yes,no,False,2,5.0,0.957256,88.225631,0.21103,14.602991,yes,True,0.045,False,159.24,203.0,31.0,78737.62,78753.4,33.698468,-1.397986,1.397986,-15.779999999998836,-1.2504919905932326,-0.46827054571142035,bid>=98,568d2234-dd45-4f12-8b6f-34fbb04d0f66
2026-05-03T13:12:05.501719+00:00,KXBTC15M-26MAY030915-15,yes,yes,True,2,69.0,0.929876,20.487582,0.741964,2.696416,yes,True,0.68,True,174.599,734.0,31.0,78771.1,78742.29,34.398282,-1.133778,1.133778,28.810000000012224,2.180330762241687,0.8375418283974828,bid>=98,2a308e9d-dc27-4ee8-a6fd-cdea5761b7e3
2026-05-03T13:34:23.228753+00:00,KXBTC15M-26MAY030945-45,yes,no,False,2,72.0,0.894878,13.987774,0.779951,3.495068,yes,True,0.715,True,636.873,203.0,31.0,78687.73,78625.48,66.202216,-0.940301,0.940301,62.25,2.4666807069328476,0.9403008503521996,bid>=98,d2001a50-bda6-4bca-b1c8-f93ded0a2e5b
2026-05-03T13:50:36.816491+00:00,KXBTC15M-26MAY031000-00,yes,yes,True,2,79.0,0.874634,4.963412,0.665616,-14.93843,no,False,0.78,True,563.352,891.0,0.0,78636.57,78594.85,65.445118,-0.850942,0.850942,41.720000000001164,1.7577389624863062,0.6374807055890886,bid>=98,d209b695-5170-406d-989a-1bde126ae134
2026-05-03T14:02:35.453561+00:00,KXBTC15M-26MAY031015-15,yes,yes,True,2,73.0,0.886682,12.168184,0.732648,-2.2352,yes,True,0.715,True,744.688,516.0,0.0,78740.63,78669.61,77.093061,-0.921224,0.921224,71.02000000000407,2.6025164911846708,0.9212242850235778,bid>=98,773689d1-1fa5-4a22-ab92-1b1f085db1fb
2026-05-03T14:04:47.717318+00:00,KXBTC15M-26MAY031015-15,yes,yes,True,2,75.0,0.903465,11.846457,0.974278,19.927837,yes,True,0.745,True,612.394,813.0,16.0,78740.55,78669.61,71.118028,-0.997497,0.997497,70.94000000000233,2.8666569247332836,0.9974967247404882,bid>=98,7a129266-aa47-4979-9047-45c9ddf49b56
2026-05-03T14:52:33.268923+00:00,KXBTC15M-26MAY031100-00,yes,yes,True,2,74.0,0.883459,10.84585,0.61206,-15.293957,no,False,0.73,True,446.832,531.0,16.0,78754.58,78702.85,57.47214,-0.900088,0.900088,51.729999999995925,2.447204962044822,0.9000882862547996,bid>=98,54e4bca9-c6ac-4e0b-939d-a86cea0e0ef6
2026-05-03T14:54:27.518225+00:00,KXBTC15M-26MAY031100-00,yes,yes,True,2,89.0,0.942129,2.212888,0.937428,2.742787,yes,True,0.885,True,332.573,796.0,0.0,78765.16,78702.85,49.348812,-1.262644,1.262644,62.30999999999767,3.416758293343629,1.2626443773357232,bid>=98,7d532a39-a341-4b8c-9010-8e56143ccd82
2026-05-03T15:05:20.656348+00:00,KXBTC15M-26MAY031115-15,yes,no,False,2,77.0,0.888596,8.359595,0.879431,8.443093,yes,True,0.75,True,579.44,953.0,0.0,78803.14,78740.6,66.383371,-0.942103,0.942103,62.5399999999936,2.598086706677073,0.9421034071920451,bid>=98,91b53f13-63e6-483e-a74a-60604469e53a
2026-05-03T15:07:23.571456+00:00,KXBTC15M-26MAY031115-15,yes,no,False,2,79.0,0.909509,8.450937,0.771828,-4.31721,no,False,0.785,True,456.565,828.0,31.0,78779.26,78740.6,58.849887,-1.035176,1.035176,38.65999999998894,1.809299827792977,0.6569256454135407,bid>=98,cb776b0c-6b85-4a6f-b167-ca02aa0c3ed7
2026-05-03T18:48:47.325679+00:00,KXBTC15M-26MAY031500-00,yes,yes,True,2,73.0,0.875182,11.018201,0.561564,-19.343562,no,False,0.725,True,672.857,859.0,0.0,78738.31,78689.18,56.652936,-0.86721,0.86721,49.13000000000466,1.8940235588479377,0.8672101301158454,bid>=98,c6a4741e-ef0f-4bf0-9c6c-8f7a40a971fe
2026-05-03T19:07:21.555227+00:00,KXBTC15M-26MAY031515-15,yes,no,False,2,63.0,0.854803,18.480346,0.467916,-19.20839,no,False,0.625,True,458.532,547.0,31.0,78769.29,78732.56,46.395595,-0.79167,0.79167,36.729999999995925,1.7152842645377009,0.7916699850491393,bid>=98,e89eb9a2-a523-4c9b-abdd-6b1ebc88df6f
2026-05-03T19:08:01.296264+00:00,KXBTC15M-26MAY031515-15,yes,no,False,2,78.0,0.903977,8.897739,0.469175,-33.582474,no,False,0.78,True,418.78,297.0,0.0,78775.98,78732.56,44.338933,-0.979275,0.979275,43.419999999998254,2.121762907493998,0.9792748057333327,bid>=98,c2ce56d4-7ed0-4893-ad8e-5aea91f1aec8
2026-05-03T19:24:19.202640+00:00,KXBTC15M-26MAY031530-30,yes,no,False,2,61.0,0.856338,20.633832,0.655501,1.55006,yes,True,0.6,True,340.895,406.0,0.0,78700.87,78693.1,40.003881,-0.795673,0.795673,7.769999999989523,0.42083388668310673,0.19423115472195118,bid>=98,0be50b10-82a8-48f0-bdb7-0d1bcb60ba63
2026-05-03T19:25:49.229603+00:00,KXBTC15M-26MAY031530-30,yes,no,False,2,55.0,0.874984,28.498384,0.584717,0.4717,yes,True,0.545,True,250.947,375.0,16.0,78722.29,78693.1,34.322855,-0.850454,0.850454,29.189999999987776,1.8426510157488158,0.8504537282806974,bid>=98,bf0b8f5d-de6a-4583-84ad-297c86ef470b
2026-05-03T19:26:32.568678+00:00,KXBTC15M-26MAY031530-30,yes,no,False,2,55.0,0.86591,27.590974,0.589913,0.991349,yes,True,0.545,True,207.637,671.0,31.0,78718.86,78693.1,31.220818,-0.825091,0.825091,25.75999999999476,1.7876952490350428,0.8250904893009132,bid>=98,dc086e01-c302-4e11-a0b4-7494f78d04fa
2026-05-03T19:28:24.580403+00:00,KXBTC15M-26MAY031530-30,yes,no,False,2,28.0,0.896672,58.167229,0.61086,30.585965,yes,True,0.275,False,95.621,687.0,0.0,78713.05,78693.1,21.186999,-0.941615,0.941615,19.94999999999709,2.0401695409925638,0.9416151858031941,bid>=98,1383810e-c101-4485-a36c-3a8323d62737
2026-05-03T19:32:24.068595+00:00,KXBTC15M-26MAY031545-45,yes,yes,True,2,77.0,0.871719,6.671937,0.568627,-22.637325,no,False,0.765,True,756.148,250.0,15.0,78731.39,78681.59,59.579316,-0.835861,0.835861,49.80000000000291,1.811031227381503,0.8358605526791028,bid>=98,de17f42b-f28d-4a12-9c66-59cc635e4c28
2026-05-03T20:31:24.378055+00:00,KXBTC15M-26MAY031645-45,yes,yes,True,2,74.0,0.854788,7.978794,0.651759,-11.324092,no,False,0.72,True,815.745,218.0,0.0,78957.2,78891.7,73.888736,-0.886468,0.886468,65.5,2.293316996375517,0.8864679996691242,bid>=98,9a56a961-0239-49ff-8159-78f9a076312f
2026-05-03T20:48:14.508039+00:00,KXBTC15M-26MAY031700-00,no,no,True,2,85.0,0.90332,2.332045,0.771222,-9.877814,yes,False,0.815,True,705.558,219.0,0.0,78908.33,79010.28,90.649628,1.12466,1.12466,101.94999999999709,3.838140511288423,1.1246598827741143,bid>=98,7927d847-20a2-49f7-a691-4d81400deee7
2026-05-03T21:07:10.640342+00:00,KXBTC15M-26MAY031715-15,yes,yes,True,2,81.0,0.86548,2.04805,0.737471,-9.75291,no,False,0.805,True,469.437,937.0,0.0,78966.73,78911.2,59.502177,-0.933243,0.933243,55.529999999998836,2.5629433985666306,0.933243165203835,bid>=98,a4e8313e-f1d9-4ac2-9357-33e25c39319d
2026-05-03T21:22:07.045614+00:00,KXBTC15M-26MAY031730-30,no,no,True,2,75.0,0.852375,6.737487,0.763748,-1.125227,no,True,0.745,True,473.044,531.0,219.0,78980.22,79012.99,51.953116,0.872902,0.872902,32.770000000004075,1.5066961280497466,0.630761011524392,bid>=98,38fe24e6-661b-4813-8d29-2027f0da2f86
2026-05-03T21:37:20.063462+00:00,KXBTC15M-26MAY031745-45,no,no,True,2,81.0,0.899248,5.42478,0.646963,-18.803741,yes,False,0.8049999999999999,True,460.029,297.0,47.0,78868.79,78921.72,48.45333,1.092391,1.092391,52.93000000000757,2.4677961870066962,1.0923913794987377,bid>=98,3f4be089-f31e-4001-93d2-14e057e60d4c
2026-05-03T21:53:26.912408+00:00,KXBTC15M-26MAY031800-00,yes,yes,True,2,78.0,0.850755,3.575505,0.788313,-1.668652,yes,True,0.775,True,393.187,922.0,844.0,78731.77,78686.05,55.005411,-0.831191,0.831191,45.720000000001164,2.305720424235717,0.8311909531955167,bid>=98,b154d351-846e-4a3c-a974-27f8b1979731
2026-05-03T22:00:33.120137+00:00,KXBTC15M-26MAY031815-15,yes,yes,True,2,79.0,0.934938,10.993814,0.526244,-28.875616,no,False,,,866.955,0.0,250.0,78943.24,78830.82,83.004628,-1.354382,1.354382,112.41999999999825,3.81808245484095,1.3543823122729766,bid>=98,9b203ffb-d7ff-40b6-b762-6d18cab4cb43
2026-05-03T22:01:25.046782+00:00,KXBTC15M-26MAY031815-15,yes,yes,True,2,71.0,0.856168,11.11679,0.956517,22.151666,yes,True,0.705,True,815.016,937.0,0.0,78915.67,78830.82,93.686293,-0.905682,0.905682,84.84999999999127,2.972136692406448,0.9056821150986437,bid>=98,d3fa6eb4-ef4e-4915-8b0d-204c42301fd3
2026-05-03T22:05:51.691580+00:00,KXBTC15M-26MAY031815-15,yes,yes,True,2,90.0,0.977377,4.737731,0.999824,7.982353,yes,True,0.91,True,548.389,578.0,16.0,79015.59,78830.82,92.967404,-1.987471,1.987471,184.76999999998952,7.890183278477205,1.9874707913753247,bid>=98,5c40d223-b3ed-42f5-9e47-b28779f323bc
2026-05-03T22:07:51.808986+00:00,KXBTC15M-26MAY031815-15,yes,yes,True,2,82.0,0.903259,4.825901,0.989275,14.427461,yes,True,0.815,True,428.305,656.0,390.0,78925.33,78830.82,84.648738,-1.116496,1.116496,94.50999999999476,4.566686419982366,1.1164962671976841,bid>=98,d15eb8c8-f930-414e-9f73-0ab2db974844
2026-05-03T22:16:05.485971+00:00,KXBTC15M-26MAY031830-30,yes,no,False,2,72.0,0.852673,9.767254,0.336493,-40.850748,no,False,0.695,True,834.613,813.0,0.0,79410.46,79290.68,132.204894,-0.906018,0.906018,119.78000000001339,4.146118745805416,0.9060178967354521,bid>=98,cda19177-946e-4f8e-9198-7b2b849026dc
2026-05-03T22:16:47.594565+00:00,KXBTC15M-26MAY031830-30,no,no,True,2,72.0,0.867417,11.241715,0.193531,-55.146917,yes,False,0.69,True,792.488,938.0,0.0,79171.72,79290.68,130.177684,0.913828,0.913828,118.95999999999185,4.2257578618596865,0.9138279030989048,bid>=98,1330cb2d-b35c-4c8c-9f26-d4997dd81278
2026-05-03T22:18:47.741946+00:00,KXBTC15M-26MAY031830-30,no,no,True,2,84.0,0.905784,3.578403,0.902853,4.285345,no,True,0.835,True,672.372,78.0,250.0,79132.77,79290.68,137.653183,1.147158,1.147158,157.90999999998894,6.089825154729948,1.1471583624767248,bid>=98,50bacdd0-ec29-4314-9ea0-cfcd4228ff4b
2026-05-03T22:20:20.207803+00:00,KXBTC15M-26MAY031830-30,no,no,True,2,79.0,0.857806,3.280576,0.761955,-5.304546,yes,False,0.775,True,579.988,438.0,16.0,79175.18,79290.68,129.319402,0.893137,0.893137,115.5,4.795926074838465,0.8931374427481501,bid>=98,cff89c84-2140-46fe-90c5-37bedd2d307d
2026-05-03T22:21:06.180934+00:00,KXBTC15M-26MAY031830-30,no,no,True,2,80.0,0.855829,2.082891,0.808571,-1.642903,no,True,0.785,True,533.901,531.0,156.0,79180.17,79290.68,125.160775,0.882944,0.882944,110.50999999999476,4.7826787636795345,0.8829443569680258,bid>=98,bd5cffbf-7d19-4613-85f0-6c56672db989
2026-05-03T22:51:53.507229+00:00,KXBTC15M-26MAY031900-00,no,no,True,2,79.0,0.85833,3.333048,0.411947,-40.305334,yes,False,0.775,True,486.596,782.0,0.0,79192.38,79276.14,92.567066,0.904857,0.904857,83.75999999999476,3.797103205027529,0.9048574576188335,bid>=98,636eae00-a378-41a0-9002-d9857b045339
2026-05-03T22:54:13.315266+00:00,KXBTC15M-26MAY031900-00,no,no,True,2,86.0,0.914204,2.420408,0.748301,-13.169894,yes,False,0.845,True,346.778,610.0,0.0,79186.0,79276.14,76.687901,1.175414,1.175414,90.13999999999942,4.84051739295072,1.1754135766475005,bid>=98,d54d8126-4513-4640-8120-533cdac6da7b
2026-05-03T23:03:56.089986+00:00,KXBTC15M-26MAY031915-15,yes,no,False,2,82.0,0.876628,2.162812,0.620118,-22.488223,no,False,0.77,True,664.001,718.0,62.0,79280.06,79174.31,106.329844,-0.994547,0.994547,105.75,4.1038928143926645,0.9945467426811988,bid>=98,7138b365-74d0-4597-91de-41884313df47
2026-05-04T00:01:16.027901+00:00,KXBTC15M-26MAY032015-15,no,no,True,2,73.0,0.851338,8.633755,0.730743,-2.425709,no,True,0.7050000000000001,True,824.076,203.0,125.0,78445.53,78553.96,119.683408,0.905974,0.905974,108.43000000000757,3.777163851403502,0.905973533106674,bid>=98,cb0dbb9a-42b1-4abf-b2ca-6bb0a56f0d5b
2026-05-04T00:04:04.260763+00:00,KXBTC15M-26MAY032015-15,no,no,True,2,79.0,0.853263,2.826295,0.620137,-19.486315,yes,False,0.795,True,655.821,468.0,234.0,78455.51,78553.96,107.213597,0.91826,0.91826,98.45000000001164,3.8443512463602225,0.9182603956475003,bid>=98,308de847-2ee6-41b0-938e-6d7066e94971
2026-05-04T00:17:34.415288+00:00,KXBTC15M-26MAY032030-30,no,no,True,2,75.0,0.854127,6.912657,0.517233,-25.776668,yes,False,0.745,True,745.655,204.0,0.0,78382.61,78487.82,114.916651,0.915533,0.915533,105.2100000000064,3.8529028046913183,0.9155331197391612,bid>=98,a69746f1-6653-43c6-a8f0-3de52ccf544f
2026-05-04T00:20:35.908056+00:00,KXBTC15M-26MAY032030-30,no,no,True,2,80.0,0.855218,2.021847,0.658426,-16.657358,yes,False,0.795,True,564.163,688.0,31.0,78394.1,78487.82,101.271428,0.925434,0.925434,93.72000000000116,3.9457537678964933,0.9254337758523674,bid>=98,26ae8103-3773-47b9-9fe7-356af61d5dab
2026-05-04T01:02:01.519668+00:00,KXBTC15M-26MAY032115-15,no,no,True,2,80.0,0.86371,2.871047,0.589697,-23.530271,yes,False,0.775,True,778.591,859.0,0.0,78425.0,78535.22,117.264042,0.93993,0.93993,110.22000000000116,3.9500784145655943,0.9399300767749517,bid>=98,9c23e131-6c88-4013-b85b-8ed2dc7af1be
2026-05-04T01:30:32.698255+00:00,KXBTC15M-26MAY032145-45,yes,yes,True,2,80.0,0.860256,2.525621,0.588884,-23.611644,no,False,,,867.402,0.0,16.0,78680.39,78573.32,114.288495,-0.93684,0.93684,107.06999999999243,3.635445120695543,0.9368397055188489,bid>=98,d6c0df19-002c-4ec3-a445-f7249d61d5b8
2026-05-04T02:00:32.952051+00:00,KXBTC15M-26MAY032215-15,yes,yes,True,2,81.0,0.881397,3.639658,0.642197,-19.280326,no,False,,,867.22,0.0,125.0,79943.73,79653.81,275.569267,-1.052077,1.052077,289.91999999999825,9.844950422560471,1.0520766816859815,bid>=98,5fdcb638-2762-4d3f-b7e8-e9ef38fa8dce
2026-05-04T02:51:49.231453+00:00,KXBTC15M-26MAY032300-00,yes,yes,True,2,80.0,0.855426,2.042558,0.401174,-42.382598,no,False,0.775,True,490.874,563.0,16.0,80284.31,80136.39,158.27645,-0.934567,0.934567,147.91999999999825,6.676392850233293,0.9345673345592364,bid>=98,e8078ad6-b262-4722-91a2-7e2aa2ec8bab
2026-05-04T06:15:25.536783+00:00,KXBTC15M-26MAY040230-30,no,no,True,2,73.0,0.863969,9.896911,0.547665,-20.73346,yes,False,0.7050000000000001,True,874.616,219.0,0.0,79820.53,79950.36,142.723454,0.909661,0.909661,129.83000000000175,4.390018476849585,0.9096612810393571,bid>=98,3d96d92c-fde8-4078-b29e-406031a54853
2026-05-04T07:48:04.478017+00:00,KXBTC15M-26MAY040400-00,yes,no,False,2,84.0,0.924553,5.455304,0.748297,-11.170282,no,False,0.835,True,715.644,968.0,547.0,79865.65,79781.78,98.305475,-1.199628,1.199628,83.86999999999534,3.135148566803523,0.8531569579415118,bid>=98,ecfaef6c-2257-4733-8191-35587582253c
2026-05-04T08:05:42.698021+00:00,KXBTC15M-26MAY040415-15,no,yes,False,2,82.0,0.879797,2.479709,0.563046,-28.195409,yes,False,0.815,True,557.449,531.0,31.0,79595.55,79675.67,83.939013,0.954503,0.954503,80.11999999999534,3.3934259002457248,0.9545025267332526,bid>=98,70bde5b1-6840-4a7f-b32e-36db4a016838
2026-05-04T08:07:54.988472+00:00,KXBTC15M-26MAY040415-15,no,yes,False,2,81.0,0.868244,2.324361,0.713645,-12.135464,yes,False,0.825,True,425.125,843.0,62.0,79611.03,79675.67,73.100676,0.88426,0.88426,64.63999999999942,3.1350395591350644,0.8842599485673622,bid>=98,5d1b98c2-8201-40fa-834c-e6911179cce9
2026-05-04T08:10:23.774327+00:00,KXBTC15M-26MAY040415-15,yes,yes,True,2,81.0,0.877291,3.229082,0.679775,-15.522491,no,False,0.765,True,276.357,609.0,0.0,79730.6,79675.67,59.875829,-0.917399,0.917399,54.93000000000757,3.3042611506104085,0.917398571634099,bid>=98,a2441769-ea64-42fd-8385-6777408841b2
2026-05-04T08:56:01.766283+00:00,KXBTC15M-26MAY040500-00,yes,no,False,2,82.0,0.926994,7.199389,0.751852,-9.314794,no,False,0.865,True,238.384,500.0,235.0,79745.0,79701.38,50.59739,-1.176741,1.176741,43.61999999999534,2.8251864187262723,0.8620998039621282,bid>=98,cfc722d7-29e3-400d-bbb4-0fa24c941e02
2026-05-04T08:57:08.244984+00:00,KXBTC15M-26MAY040500-00,yes,no,False,2,84.0,0.920621,5.062072,0.736635,-12.336494,no,False,0.835,True,171.869,15.0,406.0,79736.62,79701.38,42.82001,-1.129846,1.129846,35.23999999999069,2.6880486506773,0.8229797237317479,bid>=98,7b8e4a85-2486-4fa5-aac7-dea9cc8b2cdc
2026-05-04T09:04:23.124185+00:00,KXBTC15M-26MAY040515-15,yes,yes,True,2,75.0,0.872338,8.733811,0.690764,-8.423616,no,False,0.745,True,636.97,859.0,16.0,79777.67,79700.5,84.567887,-0.912521,0.912521,77.16999999999825,3.057658726709218,0.9125213214798455,bid>=98,18866988-279b-42a0-a0c5-2d9556f4002a
2026-05-04T09:10:36.069964+00:00,KXBTC15M-26MAY040515-15,yes,yes,True,2,84.0,0.895807,2.58067,0.520106,-33.989423,no,False,0.855,True,264.017,812.0,187.0,79755.08,79700.5,54.284379,-1.005446,1.005446,54.580000000001746,3.3590586390579054,1.0054457839519864,bid>=98,f0858869-654b-4226-9a84-cb26fb2933e3
2026-05-04T09:13:05.814682+00:00,KXBTC15M-26MAY040515-15,yes,yes,True,2,81.0,0.943127,9.8127,0.786991,-4.800897,no,False,0.805,True,114.312,515.0,469.0,79722.02,79700.5,36.8274,-1.301748,1.301748,21.520000000004075,2.0127802176677085,0.5843475238546321,bid>=98,cb1b0891-74ba-4ba9-b434-9cd3ca129dd4
2026-05-04T09:26:03.657771+00:00,KXBTC15M-26MAY040530-30,yes,yes,True,2,82.0,0.881652,2.665177,0.712773,-13.222658,no,False,0.79,True,236.473,422.0,453.0,79739.12,79714.78,50.110868,-0.94251,0.94251,24.339999999996508,1.5828136735124434,0.48572297729898645,bid>=98,97157fc0-d9c8-4d3d-b78c-9ee09d5c9ff7
2026-05-04T09:40:08.074913+00:00,KXBTC15M-26MAY040545-45,yes,yes,True,2,86.0,0.962458,7.245829,0.831207,-4.8793,no,False,0.855,True,292.041,31.0,344.0,79774.89,79728.1,54.30269,-1.544122,1.544122,46.7899999999936,2.737985423820718,0.861651605104528,bid>=98,89ae8787-9421-4316-a3f1-b016cec03d97
2026-05-04T09:58:03.835744+00:00,KXBTC15M-26MAY040600-00,yes,no,False,2,73.0,0.854372,8.937178,0.678871,-7.612883,no,False,0.715,True,116.281,828.0,63.0,79853.72,79837.35,33.660974,-0.826773,0.826773,16.369999999995343,1.5180787477108988,0.4863198551531914,bid>=98,448097f2-4cd0-44c6-b11f-8492226e5aab
2026-05-04T10:02:01.042406+00:00,KXBTC15M-26MAY040615-15,no,no,True,2,76.0,0.853755,5.875474,0.545197,-23.980332,yes,False,0.73,True,779.088,265.0,0.0,79755.94,79827.93,87.306675,0.824565,0.824565,71.98999999999069,2.579163748916556,0.8245646738922389,bid>=98,f7f39f6e-31c8-4226-bdb0-f78b86b469bc
2026-05-04T10:17:49.402171+00:00,KXBTC15M-26MAY040630-30,no,no,True,2,74.0,0.860089,8.508916,0.385729,-37.927095,yes,False,0.725,True,730.702,547.0,47.0,78554.0,78707.68,177.261329,0.866969,0.866969,153.67999999999302,5.6852190660899184,0.8669685648131016,bid>=98,f7521250-0959-46d7-8630-902db0c8f93e
2026-05-04T10:18:53.177778+00:00,KXBTC15M-26MAY040630-30,no,no,True,2,76.0,0.873984,7.898401,0.75499,-3.001028,no,True,0.7050000000000001,True,666.933,313.0,0.0,78548.19,78707.68,173.727776,0.918045,0.918045,159.4899999999907,6.1757876484656204,0.9180454828362661,bid>=98,883aa978-9644-48fb-bb6a-89a3718cf9d3
2026-05-04T10:32:09.429238+00:00,KXBTC15M-26MAY040645-45,yes,yes,True,2,83.0,0.884985,2.498527,0.663428,-18.657165,no,False,0.775,True,770.671,328.0,62.0,78688.0,78485.87,215.706454,-0.937061,0.937061,202.13000000000466,7.281087790265678,0.937060510947923,bid>=98,bb6c8943-1c64-428e-97ca-7d2ddab4cf22
2026-05-04T12:42:26.611407+00:00,KXBTC15M-26MAY040845-45,yes,yes,True,2,82.0,0.875468,2.04681,0.683347,-16.16532,no,False,0.835,True,153.52,687.0,1094.0,78998.72,78940.91,64.062542,-0.902399,0.902399,57.80999999999767,4.665739512168733,0.9023994083781077,bid>=98,8c0e38be-54e0-4bdb-8b13-cbdeeb5fa463
2026-05-04T13:00:16.256509+00:00,KXBTC15M-26MAY040915-15,no,no,True,2,78.0,0.89645,8.144965,0.692293,-11.27066,yes,False,,,883.825,0.0,563.0,78786.27,78937.0,153.48059,0.982046,0.982046,150.72999999999593,5.0701003849640625,0.9820785807508032,bid>=98,41bfeb42-e002-4ce0-9037-cdaa09fd50db
2026-05-04T13:22:21.597391+00:00,KXBTC15M-26MAY040930-30,yes,yes,True,2,81.0,0.865216,2.021616,0.465433,-36.956715,no,False,0.745,True,458.533,266.0,0.0,79038.3,78926.85,127.578381,-0.87362,0.87362,111.44999999999709,5.2046888871783565,0.8735806108089512,bid>=98,a504f2f8-9539-4426-bd60-a9074953738a
2026-05-04T13:35:34.251185+00:00,KXBTC15M-26MAY040945-45,yes,no,False,2,82.0,0.900814,4.581381,0.647361,-19.763859,no,False,0.695,True,565.84,375.0,47.0,79091.79,78955.23,133.593315,-1.022207,1.022207,136.55999999999767,5.740856424763523,1.0222068372208422,bid>=98,1647bc9f-acb5-4946-815f-aacb48a7552d
2026-05-04T13:38:27.748974+00:00,KXBTC15M-26MAY040945-45,no,no,True,2,76.0,0.851466,5.646591,0.661798,-12.320238,yes,False,0.6950000000000001,True,392.346,875.0,16.0,78862.54,78955.23,113.821171,0.814304,0.814304,92.69000000000233,4.6794872413668305,0.8143476225525945,bid>=98,c7ddc86b-6f33-42fd-b2e1-ee7b697a6e73
2026-05-04T13:40:32.810401+00:00,KXBTC15M-26MAY040945-45,no,no,True,2,80.0,0.862518,2.75184,0.488709,-33.629128,yes,False,0.735,True,267.283,938.0,16.0,78875.7,78955.23,93.767697,0.84816,0.84816,79.52999999999884,4.864579595792818,0.8481598945530127,bid>=98,da10e485-5290-44b1-bec3-a918a4871709
2026-05-04T13:53:03.530352+00:00,KXBTC15M-26MAY041000-00,no,no,True,2,80.0,0.856833,2.183264,0.640958,-18.404229,yes,False,0.795,True,416.568,718.0,15.0,78789.98,78884.25,113.881301,0.827836,0.827836,94.27000000000407,4.6188148611015585,0.8277917372932373,bid>=98,81c8d13e-3d91-4ad3-bab5-4f7892a7d017
2026-05-04T14:03:21.398589+00:00,KXBTC15M-26MAY041015-15,no,yes,False,2,80.0,0.857006,2.200616,0.628926,-19.607449,yes,False,0.745,True,698.677,469.0,0.0,78675.42,78796.08,142.822037,0.844863,0.844863,120.66000000000349,4.56483514072183,0.844827608781434,bid>=98,f1144ac6-6a9d-43d2-bde2-b736dd3e977d
2026-05-04T14:12:32.023270+00:00,KXBTC15M-26MAY041015-15,yes,yes,True,2,66.0,0.858396,15.839639,0.401657,-28.834264,no,False,0.655,True,148.061,78.0,47.0,78852.68,78796.08,67.271809,-0.841437,0.841437,56.59999999999127,4.651532846576769,0.8413628359539322,bid>=98,34067866-cd48-4560-805c-36e001294a03
2026-05-04T14:17:59.017152+00:00,KXBTC15M-26MAY041030-30,yes,yes,True,2,78.0,0.870022,5.502243,0.594609,-21.039081,no,False,0.715,True,721.071,282.0,0.0,79082.92,78947.76,151.014724,-0.894979,0.894979,135.1600000000035,5.033373616793422,0.895012065181164,bid>=98,b8364993-bb41-4b37-8399-06f2722af52a
2026-05-04T14:19:03.093421+00:00,KXBTC15M-26MAY041030-30,yes,yes,True,2,73.0,0.850788,8.578806,0.68152,-7.348045,no,False,0.725,True,657.022,313.0,0.0,79069.29,78947.76,145.730262,-0.833938,0.833938,121.52999999999884,4.741257491795238,0.8339379778237057,bid>=98,34e30ca4-8241-49c9-b7a2-0e6884a43b56
2026-05-04T14:19:56.687685+00:00,KXBTC15M-26MAY041030-30,yes,yes,True,2,73.0,0.851839,8.683917,0.699833,-5.516732,no,False,0.725,True,603.455,907.0,0.0,79065.57,78947.76,139.656725,-0.843533,0.843533,117.81000000001222,4.795785065998658,0.8435683995884353,bid>=98,0940c1ca-a327-4607-9a4f-8ab80062e6c1
2026-05-04T14:21:56.847247+00:00,KXBTC15M-26MAY041030-30,yes,yes,True,2,81.0,0.920643,7.56426,0.854387,1.938744,yes,True,0.805,True,483.297,63.0,328.0,79088.52,78947.76,124.443044,-1.13116,1.13116,140.7600000000093,6.402833499597935,1.1311198719954916,bid>=98,f5a668e2-e391-41b2-8f89-60b2520d3050
