candidate_id,split,slice,rows,markets,avg_pred,win_rate,brier,logloss,ece_10bin,side_accuracy,calibration_intercept,calibration_slope,shadow_trades,shadow_coverage,shadow_net_pnl_cents,shadow_expected_ev_cents
v28_raw,train,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,train,high_recross,208,99,0.489037,0.5,0.23591405907840385,0.6604395405736615,0.12427182692307692,0.5769230769230769,0.043141963292586696,0.9130067366848168,79,0.3798076923076923,253.0,386.48199999999997
v28_raw,train,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,train,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,train,late_lte_180s,42,28,0.48509821428571426,0.38095238095238093,0.1488307680837857,0.6103531309705639,0.13727335714285716,0.8333333333333334,-0.6077883834669151,0.59147374901906,17,0.40476190476190477,-13.0,214.36949999999996
v28_raw,train,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,train,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,train,entry_source,113,67,0.5923065132743363,0.5575221238938053,0.14192628612061947,0.5068949875694521,0.06656470796460173,0.831858407079646,-0.11735552132648755,0.7262787945737506,113,1.0,441.0,988.5809999999999
v28_raw,train,rejected_actionable_source,384,103,0.5153811744791666,0.5130208333333334,0.16748534183709637,0.4963374810676299,0.07701570052083334,0.7265625,-0.015997939960605775,1.0716854759783878,154,0.4010416666666667,0.0,447.72499999999985
v28_raw,validation,all_rows,139,35,0.503932654676259,0.5323741007194245,0.1749721360266259,0.5387830854366437,0.08630121582733816,0.762589928057554,0.16445263650589206,0.8451538023502869,68,0.4892086330935252,-156.0,542.3383
v28_raw,validation,near_boundary_v28_40_60,50,26,0.50922636,0.54,0.23241162082991998,0.6576944625907282,0.09066636000000004,0.64,0.03434108984168673,3.435600057814395,20,0.4,-238.0,155.65609999999998
v28_raw,validation,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,validation,high_recross,66,34,0.5121927575757576,0.5454545454545454,0.21548868441139393,0.621750134405794,0.10372033333333334,0.6818181818181818,0.08327138033760498,2.8395793796553805,28,0.42424242424242425,-149.0,186.00009999999997
v28_raw,validation,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,validation,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,validation,late_lte_180s,7,6,0.6955547142857144,0.42857142857142855,0.23365482582728572,0.6779570702582424,0.3550772857142857,0.7142857142857143,,,2,0.2857142857142857,-58.0,29.9174
v28_raw,validation,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,validation,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,validation,entry_source,27,20,0.4642523703703703,0.48148148148148145,0.15987873554170373,0.5343978291737055,0.09564074074074072,0.8148148148148148,0.015397589309742936,0.6053131006529368,27,1.0,71.0,329.23
v28_raw,validation,rejected_actionable_source,112,35,0.5134984375,0.5446428571428571,0.1786107236435268,0.539840245428602,0.0969892767857143,0.75,0.1633819856012446,1.0651170723891095,41,0.36607142857142855,-227.0,213.10829999999999
v28_raw,chronological_holdout,all_rows,159,36,0.47480606289308175,0.3836477987421384,0.15820989236893082,0.47502181876886274,0.0911582641509434,0.7421383647798742,-0.5964528229140542,1.150779429128507,90,0.5660377358490566,328.0,457.8429
v28_raw,chronological_holdout,near_boundary_v28_40_60,51,26,0.5107224705882353,0.43137254901960786,0.2395067143247843,0.6719984811901396,0.07934992156862743,0.5686274509803921,-0.4420079908260098,3.08401520627789,19,0.37254901960784315,-55.0,98.72449999999998
v28_raw,chronological_holdout,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,chronological_holdout,high_recross,75,35,0.49902625333333334,0.36,0.23697038571374668,0.6629016448870272,0.14288302666666666,0.5733333333333334,-0.6122644608834542,1.0694789277423842,32,0.4266666666666667,8.0,193.4191
v28_raw,chronological_holdout,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,chronological_holdout,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,chronological_holdout,late_lte_180s,12,9,0.22128191666666666,0.08333333333333333,0.04155177758408334,0.1821788012027995,0.15076391666666666,0.9166666666666666,,,4,0.3333333333333333,59.0,16.289500000000018
v28_raw,chronological_holdout,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,chronological_holdout,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28_raw,chronological_holdout,entry_source,33,20,0.4486850303030303,0.45454545454545453,0.08376641859460607,0.30804339203698133,0.03471381818181817,0.9090909090909091,0.15240360121661564,1.2078151630057565,33,1.0,341.0,226.4444
v28_raw,chronological_holdout,rejected_actionable_source,126,36,0.4816472857142857,0.36507936507936506,0.17770699264315873,0.518754263865308,0.11656792063492061,0.6984126984126984,-0.6949453875093428,1.1410631403369655,57,0.4523809523809524,-13.0,231.3985
v28_raw,post_freeze_forward,all_rows,0,0,,,,,,,,,0,0.0,0.0,0.0
