variant,source,market,side,reason,p,outcome,brier,raw_v28_p,book_p,v28_minus_book_p,edge_cents,recross_hazard_score,gross_cents
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052245-45,yes,ask_too_high,0.880922,1.0,0.014179570084000004,0.880922,0.91,-0.029078000000000048,-5.907822,0.10494314060882985,18.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.87,1.0,0.016900000000000002,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.8193495000000001,1.0,0.03263460315024998,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.836233,1.0,0.026819630288999998,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.8396097,1.0,0.025725048334089996,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.8396097,1.0,0.025725048334089996,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,0.802466,0.87,-0.06753399999999998,-9.753381,0.4032610787631417,26.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.14,0.0,0.019600000000000003,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.1831505,0.0,0.03354410565025,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.168767,0.0,0.028482300289,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.1658903,0.0,0.027519591634089995,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.19178059999999997,0.0,0.03677979853635999,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,0.197534,0.14,0.057533999999999974,2.753381,0.4032610787631417,-28.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.864305,1.0,0.018413133025000004,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.87,1.0,0.016900000000000002,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.86572875,1.0,0.018028768576562486,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.8671525,1.0,0.017648458256250003,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.8665830000000001,1.0,0.017800095888999973,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.86743725,1.0,0.017572882687562488,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.864305,1.0,0.018413133025000004,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.8671525,1.0,0.017648458256250003,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.864305,1.0,0.018413133025000004,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.864305,1.0,0.018413133025000004,0.864305,0.87,-0.005695000000000006,-3.569495,0.3258372354226237,26.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.94,1.0,0.0036000000000000064,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.89630725,1.0,0.0107521864025625,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.9108715000000001,1.0,0.00794388951224999,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.9050458,1.0,0.009016300097639998,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.91378435,1.0,0.007433138304922496,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,0.881743,0.94,-0.05825699999999989,-8.325663,0.2584599077889771,12.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.64,1.0,0.1296,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.609016,1.0,0.152868488256,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.619344,1.0,0.14489899033599998,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.6214096,1.0,0.14333069097216,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.6214096,1.0,0.14333069097216,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,0.598688,0.64,-0.041312000000000015,-8.131201,0.749545998544852,72.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.401312,0.0,0.161051321344,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.38,0.0,0.1444,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.395984,0.0,0.156803328256,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.390656,0.0,0.152612110336,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.3895904,0.0,0.15178067977216,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.3895904,0.0,0.15178067977216,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.401312,0.0,0.161051321344,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.390656,0.0,0.152612110336,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.401312,0.0,0.161051321344,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.401312,0.0,0.161051321344,0.401312,0.38,0.021311999999999998,-1.868799,0.749545998544852,-76.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.859046,1.0,0.019868030116000007,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.87,1.0,0.016900000000000002,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.8617845,1.0,0.019103524440250014,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.8645229999999999,1.0,0.018354017529000018,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.8634276000000001,1.0,0.01865202044175998,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.8650707,1.0,0.01820591599849001,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.859046,1.0,0.019868030116000007,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.8645229999999999,1.0,0.018354017529000018,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.859046,1.0,0.019868030116000007,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.859046,1.0,0.019868030116000007,0.859046,0.87,-0.01095400000000002,-4.095382,0.2986391017909861,26.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.837252,1.0,0.026486911504,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.93,1.0,0.004899999999999993,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.8604390000000001,1.0,0.019477272720999982,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.883626,1.0,0.013542907875999995,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.8558015999999999,1.0,0.02079317856256002,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.8882634,1.0,0.012485067779559992,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.837252,1.0,0.026486911504,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.837252,1.0,0.026486911504,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.8789886,1.0,0.014643758929959998,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.837252,1.0,0.026486911504,0.837252,0.93,-0.09274800000000005,-11.774777,0.07749919171929845,14.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.47043,1.0,0.2804443849,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.32,1.0,0.4623999999999999,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.43282250000000005,1.0,0.32169031650624985,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.395215,1.0,0.365764896225,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.3876935,1.0,0.37491924994224995,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.42530100000000004,1.0,0.33027894060099994,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.32,1.0,0.4623999999999999,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.32,1.0,0.4623999999999999,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.3726505,1.0,0.39356739515025,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.365129,1.0,0.40306118664099994,0.47043,0.32,0.15043,11.043044,0.9529226958217188,136.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.52957,0.0,0.2804443849,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.69,0.0,0.4760999999999999,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.5696775,0.0,0.3245324540062499,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.609785,0.0,0.37183774622500004,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.6178065,0.0,0.38168487144225005,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.6178065,0.0,0.38168487144225005,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.69,0.0,0.4760999999999999,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.69,0.0,0.4760999999999999,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.6338495,0.0,0.40176518865024996,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.52957,0.0,0.2804443849,0.52957,0.69,-0.16042999999999996,-19.543044,0.9529226958217188,-138.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.769513,1.0,0.053124257168999996,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.91,1.0,0.008099999999999994,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.8046347500000001,1.0,0.038167580907562476,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.8397565,1.0,0.025677979292249995,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.8257078,1.0,0.03037777098084,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.84678085,1.0,0.02347610792672249,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.769513,1.0,0.053124257168999996,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.769513,1.0,0.053124257168999996,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.83273215,1.0,0.0279785336436225,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.769513,1.0,0.053124257168999996,0.769513,0.91,-0.14048700000000003,-17.048724,0.26886683683319945,18.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.900635,1.0,0.009873403225000008,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.89,1.0,0.012099999999999998,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.89797625,1.0,0.010408845564062493,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.8953175,1.0,0.010958425806250002,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.898508,1.0,0.010300626064000005,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.89478575,1.0,0.01107003840306249,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.900635,1.0,0.009873403225000008,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.8953175,1.0,0.010958425806250002,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.900635,1.0,0.009873403225000008,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.900635,1.0,0.009873403225000008,0.900635,0.89,0.01063499999999995,-1.936529,0.16711206862701308,22.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.363233,0.0,0.131938212289,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.38,0.0,0.1444,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.36742474999999997,0.0,0.13500094691256248,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.3716165,0.0,0.13809882307225002,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.37245485,0.0,0.1387226152885225,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.37245485,0.0,0.1387226152885225,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.363233,0.0,0.131938212289,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.3716165,0.0,0.13809882307225002,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.363233,0.0,0.131938212289,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.363233,0.0,0.131938212289,0.363233,0.38,-0.016767000000000032,-5.676711,0.8994539296283267,-76.0
v28_raw,rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.636767,1.0,0.13193821228900002,0.636767,0.63,0.0067669999999999675,-3.323289,0.8994539296283267,74.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.63,1.0,0.1369,0.636767,0.63,0.0067669999999999675,-3.323289,0.8994539296283267,74.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.63507525,1.0,0.13317007316256252,0.636767,0.63,0.0067669999999999675,-3.323289,0.8994539296283267,74.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.6333835,1.0,0.13440765807225,0.636767,0.63,0.0067669999999999675,-3.323289,0.8994539296283267,74.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.6330451500000001,1.0,0.13465586193852247,0.636767,0.63,0.0067669999999999675,-3.323289,0.8994539296283267,74.0
