dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,6,20,20,1.0,17,3,0.85,365.0,0.27340823970037453,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,7,20,20,1.0,11,9,0.55,-170.0,-0.13385826771653545,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,8,20,20,1.0,12,8,0.6,-70.0,-0.05511811023622047,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,10,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.5,11,1,1,1.0,1,0,1.0,41.0,0.6949152542372882,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,0,20,20,1.0,13,7,0.65,48.0,0.038338658146964855,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,1,20,20,1.0,12,8,0.6,-124.0,-0.09365558912386707,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,2,20,20,1.0,12,8,0.6,-178.0,-0.12917271407837447,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,3,20,20,1.0,16,4,0.8,228.0,0.1661807580174927,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,4,20,20,1.0,8,12,0.4,-433.0,-0.35117599351175993,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,5,20,20,1.0,7,13,0.35,-528.0,-0.42996742671009774,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,7,20,19,0.95,12,7,0.631578947368421,-6.0,-0.004975124378109453,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,8,20,20,1.0,13,7,0.65,21.0,0.01641907740422205,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,10,20,20,1.0,10,10,0.5,-286.0,-0.2223950233281493,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,11,20,20,1.0,10,10,0.5,-268.0,-0.2113564668769716,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,12,20,20,1.0,14,6,0.7,125.0,0.09803921568627451,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,13,20,20,1.0,16,4,0.8,158.0,0.10957004160887657,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,14,20,20,1.0,13,7,0.65,-87.0,-0.06272530641672674,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,15,7,7,1.0,7,0,1.0,258.0,0.583710407239819,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,0,20,19,0.95,16,3,0.8421052631578947,313.0,0.2432012432012432,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,1,20,20,1.0,13,7,0.65,-96.0,-0.06876790830945559,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,2,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,3,20,20,1.0,18,2,0.9,524.0,0.4106583072100313,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,4,20,20,1.0,11,9,0.55,-184.0,-0.14330218068535824,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,5,20,20,1.0,11,9,0.55,-241.0,-0.17971662938105892,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,6,20,20,1.0,17,3,0.85,377.0,0.2849584278155707,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,7,20,20,1.0,11,9,0.55,-171.0,-0.13453973249409915,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,8,20,20,1.0,12,8,0.6,-78.0,-0.06103286384976526,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,10,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over0_sig0.75,11,1,1,1.0,1,0,1.0,41.0,0.6949152542372882,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,0,20,20,1.0,13,7,0.65,44.0,0.03503184713375796,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,1,20,20,1.0,12,8,0.6,-127.0,-0.09570459683496609,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,2,20,20,1.0,12,8,0.6,-119.0,-0.09021986353297953,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,3,20,20,1.0,17,3,0.85,349.0,0.25832716506291636,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,4,20,20,1.0,8,12,0.4,-418.0,-0.34318555008210183,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,5,20,20,1.0,7,13,0.35,-528.0,-0.42996742671009774,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,7,20,19,0.95,12,7,0.631578947368421,-6.0,-0.004975124378109453,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,8,20,20,1.0,13,7,0.65,21.0,0.01641907740422205,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,10,20,20,1.0,10,10,0.5,-286.0,-0.2223950233281493,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,11,20,20,1.0,10,10,0.5,-268.0,-0.2113564668769716,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,12,20,20,1.0,14,6,0.7,127.0,0.0997643362136685,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,13,20,20,1.0,15,5,0.75,83.0,0.05857445306986592,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,14,20,20,1.0,11,9,0.55,-265.0,-0.19413919413919414,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,15,7,7,1.0,6,1,0.8571428571428571,152.0,0.3392857142857143,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,0,20,19,0.95,15,4,0.7894736842105263,232.0,0.1829652996845426,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,1,20,20,1.0,13,7,0.65,-82.0,-0.059334298118668596,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,2,20,20,1.0,14,6,0.7,77.0,0.0582010582010582,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,3,20,20,1.0,18,2,0.9,522.0,0.4084507042253521,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,4,20,20,1.0,11,9,0.55,-190.0,-0.14728682170542637,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,5,20,20,1.0,11,9,0.55,-193.0,-0.14926527455529776,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,6,20,20,1.0,16,4,0.8,287.0,0.21858339680121858,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,7,20,20,1.0,11,9,0.55,-187.0,-0.1452991452991453,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,8,20,20,1.0,12,8,0.6,-66.0,-0.052132701421800945,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,10,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.5,11,1,1,1.0,1,0,1.0,41.0,0.6949152542372882,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,0,20,20,1.0,13,7,0.65,44.0,0.03503184713375796,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,1,20,20,1.0,12,8,0.6,-127.0,-0.09570459683496609,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,2,20,20,1.0,12,8,0.6,-111.0,-0.08466819221967964,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,3,20,20,1.0,17,3,0.85,344.0,0.2536873156342183,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,4,20,20,1.0,8,12,0.4,-428.0,-0.3485342019543974,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,5,20,20,1.0,7,13,0.35,-528.0,-0.42996742671009774,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,7,20,19,0.95,12,7,0.631578947368421,-6.0,-0.004975124378109453,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,8,20,20,1.0,13,7,0.65,21.0,0.01641907740422205,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,10,20,20,1.0,10,10,0.5,-286.0,-0.2223950233281493,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,11,20,20,1.0,10,10,0.5,-268.0,-0.2113564668769716,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,12,20,20,1.0,14,6,0.7,127.0,0.0997643362136685,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,13,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,14,20,20,1.0,12,8,0.6,-186.0,-0.1341991341991342,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,15,7,7,1.0,7,0,1.0,258.0,0.583710407239819,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,0,20,19,0.95,15,4,0.7894736842105263,232.0,0.1829652996845426,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,1,20,20,1.0,14,6,0.7,49.0,0.03626943005181347,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,2,20,20,1.0,14,6,0.7,68.0,0.05105105105105105,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,3,20,20,1.0,18,2,0.9,534.0,0.4218009478672986,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,4,20,20,1.0,11,9,0.55,-190.0,-0.14728682170542637,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,5,20,20,1.0,11,9,0.55,-182.0,-0.1419656786271451,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,6,20,20,1.0,16,4,0.8,300.0,0.23076923076923078,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,7,20,20,1.0,11,9,0.55,-188.0,-0.14596273291925466,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,8,20,20,1.0,12,8,0.6,-66.0,-0.052132701421800945,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,10,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over20_sig0.75,11,1,1,1.0,1,0,1.0,41.0,0.6949152542372882,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,0,20,20,1.0,13,7,0.65,44.0,0.03503184713375796,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,1,20,20,1.0,14,6,0.7,70.0,0.05263157894736842,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,2,20,20,1.0,11,9,0.55,-194.0,-0.14992272024729522,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,3,20,20,1.0,16,4,0.8,267.0,0.2003000750187547,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,4,20,20,1.0,7,13,0.35,-519.0,-0.4257588187038556,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,5,20,20,1.0,8,12,0.4,-425.0,-0.3469387755102041,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,7,20,19,0.95,13,6,0.6842105263157895,95.0,0.07883817427385892,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,8,20,20,1.0,13,7,0.65,21.0,0.01641907740422205,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,10,20,20,1.0,10,10,0.5,-291.0,-0.22540666150271108,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,11,20,20,1.0,10,10,0.5,-277.0,-0.2169146436961629,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,12,20,20,1.0,14,6,0.7,141.0,0.11199364575059571,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,13,20,20,1.0,14,6,0.7,6.0,0.00430416068866571,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,14,20,20,1.0,11,9,0.55,-257.0,-0.18938835666912307,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,15,7,7,1.0,5,2,0.7142857142857143,46.0,0.1013215859030837,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,0,20,19,0.95,14,5,0.7368421052631579,193.0,0.15990057995028997,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,1,20,20,1.0,13,7,0.65,-13.0,-0.009900990099009901,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,2,20,20,1.0,14,6,0.7,93.0,0.07115531752104055,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,3,20,20,1.0,18,2,0.9,522.0,0.4084507042253521,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,4,20,20,1.0,12,8,0.6,-80.0,-0.0625,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,5,20,20,1.0,11,9,0.55,-178.0,-0.13928012519561817,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,6,20,20,1.0,16,4,0.8,299.0,0.22982321291314373,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,7,20,20,1.0,9,11,0.45,-377.0,-0.29522317932654657,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,8,20,20,1.0,13,7,0.65,35.0,0.02766798418972332,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,10,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,0,20,20,1.0,13,7,0.65,44.0,0.03503184713375796,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,1,20,20,1.0,14,6,0.7,70.0,0.05263157894736842,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,2,20,20,1.0,11,9,0.55,-186.0,-0.14463452566096424,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,3,20,20,1.0,16,4,0.8,267.0,0.2003000750187547,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,4,20,20,1.0,7,13,0.35,-519.0,-0.4257588187038556,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,5,20,20,1.0,8,12,0.4,-425.0,-0.3469387755102041,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,7,20,19,0.95,13,6,0.6842105263157895,95.0,0.07883817427385892,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,8,20,20,1.0,13,7,0.65,21.0,0.01641907740422205,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,10,20,20,1.0,10,10,0.5,-291.0,-0.22540666150271108,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,11,20,20,1.0,10,10,0.5,-277.0,-0.2169146436961629,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,12,20,20,1.0,14,6,0.7,141.0,0.11199364575059571,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,13,20,20,1.0,14,6,0.7,2.0,0.001430615164520744,True,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,14,20,20,1.0,12,8,0.6,-169.0,-0.12344777209642074,False,True,0
current,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,15,7,7,1.0,5,2,0.7142857142857143,46.0,0.1013215859030837,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,0,20,19,0.95,14,5,0.7368421052631579,193.0,0.15990057995028997,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,1,20,20,1.0,13,7,0.65,0.0,0.0,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,2,20,20,1.0,14,6,0.7,93.0,0.07115531752104055,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,3,20,20,1.0,18,2,0.9,534.0,0.4218009478672986,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,4,20,20,1.0,12,8,0.6,-80.0,-0.0625,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,5,20,20,1.0,11,9,0.55,-167.0,-0.13180741910023677,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,6,20,20,1.0,16,4,0.8,301.0,0.2317167051578137,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,7,20,20,1.0,9,11,0.45,-377.0,-0.29522317932654657,False,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,8,20,20,1.0,13,7,0.65,35.0,0.02766798418972332,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,10,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,0
v21,mean55_veto_impulse_3_5m_abs40_over40_sig0.75,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,0,20,20,1.0,13,7,0.65,44.0,0.03503184713375796,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,1,20,20,1.0,14,6,0.7,76.0,0.05740181268882175,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,2,20,20,1.0,13,7,0.65,-50.0,-0.037037037037037035,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,3,20,20,1.0,16,4,0.8,301.0,0.2317167051578137,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,4,20,20,1.0,8,12,0.4,-409.0,-0.33829611248966085,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,5,20,20,1.0,8,12,0.4,-422.0,-0.3453355155482815,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,7,20,19,0.95,13,6,0.6842105263157895,95.0,0.07883817427385892,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,8,20,20,1.0,12,8,0.6,-77.0,-0.060297572435395456,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,10,20,20,1.0,10,10,0.5,-298.0,-0.2295839753466872,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,11,20,20,1.0,10,10,0.5,-268.0,-0.2113564668769716,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,12,20,20,1.0,14,6,0.7,141.0,0.11199364575059571,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,13,20,20,1.0,15,5,0.75,101.0,0.07219442458899214,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,14,20,20,1.0,12,8,0.6,-140.0,-0.1044776119402985,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,15,7,7,1.0,5,2,0.7142857142857143,55.0,0.12359550561797752,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,0,20,19,0.95,14,5,0.7368421052631579,189.0,0.15606936416184972,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,1,20,20,1.0,13,7,0.65,-46.0,-0.03417533432392273,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,2,20,20,1.0,14,6,0.7,96.0,0.0736196319018405,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,3,20,20,1.0,18,2,0.9,512.0,0.39751552795031053,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,4,20,20,1.0,12,8,0.6,-80.0,-0.0625,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,5,20,20,1.0,13,7,0.65,-22.0,-0.01664145234493192,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,6,20,20,1.0,16,4,0.8,311.0,0.24127230411171452,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,7,20,20,1.0,10,10,0.5,-231.0,-0.1876523151909017,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,8,20,20,1.0,12,8,0.6,-63.0,-0.0498812351543943,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,9,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,10,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,0,20,20,1.0,13,7,0.65,48.0,0.038338658146964855,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,1,20,20,1.0,14,6,0.7,76.0,0.05740181268882175,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,2,20,20,1.0,13,7,0.65,-42.0,-0.03129657228017884,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,3,20,20,1.0,15,5,0.75,207.0,0.16009280742459397,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,4,20,20,1.0,8,12,0.4,-419.0,-0.34372436423297786,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,5,20,20,1.0,8,12,0.4,-422.0,-0.3453355155482815,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,6,20,20,1.0,15,5,0.75,194.0,0.14854517611026033,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,7,20,19,0.95,13,6,0.6842105263157895,95.0,0.07883817427385892,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,8,20,20,1.0,12,8,0.6,-77.0,-0.060297572435395456,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,9,20,19,0.95,12,7,0.631578947368421,-25.0,-0.02040816326530612,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,10,20,20,1.0,10,10,0.5,-298.0,-0.2295839753466872,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,11,20,20,1.0,10,10,0.5,-268.0,-0.2113564668769716,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,12,20,20,1.0,14,6,0.7,141.0,0.11199364575059571,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,13,20,20,1.0,15,5,0.75,105.0,0.07526881720430108,True,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,14,20,20,1.0,13,7,0.65,-53.0,-0.03917220990391722,False,True,0
current,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,15,7,7,1.0,6,1,0.8571428571428571,161.0,0.36674259681093396,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,0,20,19,0.95,14,5,0.7368421052631579,183.0,0.15036976170912078,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,1,20,20,1.0,14,6,0.7,81.0,0.06141015921152388,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,2,20,20,1.0,14,6,0.7,96.0,0.0736196319018405,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,3,20,20,1.0,18,2,0.9,524.0,0.4106583072100313,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,4,20,20,1.0,12,8,0.6,-76.0,-0.05956112852664577,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,5,20,20,1.0,13,7,0.65,-13.0,-0.009900990099009901,False,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,6,20,20,1.0,16,4,0.8,328.0,0.2578616352201258,True,True,0
v21,mean55_veto_impulse_3_5m_abs60_over0_sig0.75,7,20,20,1.0,10,10,0.5,-221.0,-0.180999180999181,False,True,0
