dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,side=no,155,119,36,0.7677419354838709,789.0,5.090322580645161,69.0,-3.900021526706581
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,side=yes,161,120,41,0.7453416149068323,492.0,3.0559006211180124,68.0,-4.310359677534294
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"score=(-1.001, 0.625]",120,87,33,0.725,579.0,4.825,63.0,-3.781857763071862
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"score=(0.625, 0.65]",59,42,17,0.711864406779661,78.0,1.3220338983050848,67.0,-5.1663022913698455
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"score=(0.65, 0.7]",82,63,19,0.7682926829268293,324.0,3.951219512195122,69.5,-3.969733350310783
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"score=(0.7, 0.8]",50,43,7,0.86,351.0,7.02,76.5,-3.7181172476798565
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"edge=(-200.001, -5.0]",133,100,33,0.7518796992481203,-14.0,-0.10526315789473684,72.0,-9.027830444286991
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"edge=(-3.0, 0.0]",109,80,29,0.7339449541284404,539.0,4.944954128440367,65.0,-2.5
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"edge=(-5.0, -3.0]",74,59,15,0.7972972972972973,756.0,10.216216216216216,67.0,-3.543723244896942
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"ask=(60.0, 70.0]",193,138,55,0.7150259067357513,786.0,4.072538860103627,65.0,-3.0
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"ask=(70.0, 80.0]",103,86,17,0.8349514563106796,715.0,6.941747572815534,74.0,-8.430465248691661
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-239.0,-14.058823529411764,83.0,-10.18983297922938
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"time=(-1.001, 600.0]",58,44,14,0.7586206896551724,174.0,3.0,71.0,-4.543342865521566
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"time=(600.0, 720.0]",74,60,14,0.8108108108108109,683.0,9.22972972972973,69.0,-4.122569117304522
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"time=(720.0, 840.0]",167,123,44,0.7365269461077845,386.0,2.311377245508982,68.0,-3.616035218073982
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,"time=(840.0, 10000.0]",17,12,5,0.7058823529411765,38.0,2.235294117647059,64.0,-3.9476803080697422
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,split=holdout,48,42,6,0.875,556.0,11.583333333333334,73.0,-5.097092907644875
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,split=train,181,132,49,0.7292817679558011,141.0,0.7790055248618785,69.0,-3.5
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,split=validation,64,50,14,0.78125,365.0,5.703125,69.0,-5.100559325351668
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,side=no,151,117,34,0.7748344370860927,634.0,4.198675496688741,70.0,-4.142915213058757
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,side=yes,142,107,35,0.7535211267605634,428.0,3.0140845070422535,68.0,-3.5555741221612465
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"score=(-1.001, 0.625]",104,76,28,0.7307692307692307,593.0,5.701923076923077,63.0,-3.193015976088219
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"score=(0.625, 0.65]",48,35,13,0.7291666666666666,151.0,3.1458333333333335,67.0,-4.755384805290866
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"score=(0.65, 0.7]",69,53,16,0.7681159420289855,238.0,3.449275362318841,69.0,-4.102223021550287
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"score=(0.7, 0.8]",54,45,9,0.8333333333333334,201.0,3.7222222222222223,77.5,-4.032101203574207
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"score=(0.8, 2.0]",18,15,3,0.8333333333333334,-121.0,-6.722222222222222,89.0,-3.0349150686804904
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"edge=(-200.001, -5.0]",124,98,26,0.7903225806451613,315.0,2.5403225806451615,73.0,-8.8140640259738
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"edge=(-3.0, 0.0]",107,78,29,0.7289719626168224,291.0,2.7196261682242993,65.0,-2.5
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"edge=(-5.0, -3.0]",62,48,14,0.7741935483870968,456.0,7.354838709677419,67.0,-3.5176748860240465
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"ask=(60.0, 70.0]",165,120,45,0.7272727272727273,896.0,5.430303030303031,65.0,-3.0
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"ask=(70.0, 80.0]",90,73,17,0.8111111111111111,393.0,4.366666666666666,74.0,-7.759427892324808
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"ask=(80.0, 90.0]",30,23,7,0.7666666666666667,-275.0,-9.166666666666666,85.0,-7.898914044022803
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"time=(-1.001, 600.0]",104,77,27,0.7403846153846154,-212.0,-2.0384615384615383,73.5,-5.761064865741975
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"time=(600.0, 720.0]",66,56,10,0.8484848484848485,822.0,12.454545454545455,69.0,-3.075340043964829
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,"time=(720.0, 840.0]",114,85,29,0.7456140350877193,445.0,3.9035087719298245,68.0,-3.0
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,split=holdout,64,48,16,0.75,49.0,0.765625,71.0,-4.543342865521566
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,split=train,187,143,44,0.7647058823529411,949.0,5.074866310160428,68.0,-3.2230224485248726
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,split=validation,63,47,16,0.746031746031746,121.0,1.9206349206349207,69.0,-4.926380899970354
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,side=no,162,123,39,0.7592592592592593,612.0,3.7777777777777777,69.0,-3.5366519106856487
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,side=yes,152,115,37,0.756578947368421,507.0,3.335526315789474,68.0,-4.066001033488458
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"score=(-1.001, 0.625]",107,79,28,0.7383177570093458,725.0,6.775700934579439,63.0,-3.2452272587240003
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"score=(0.625, 0.65]",54,38,16,0.7037037037037037,70.0,1.2962962962962963,66.0,-3.960109152162758
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"score=(0.65, 0.7]",76,58,18,0.7631578947368421,270.0,3.5526315789473686,69.5,-3.6278659209977633
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"score=(0.7, 0.8]",66,53,13,0.803030303030303,47.0,0.7121212121212122,77.0,-3.8441250305388763
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"edge=(-200.001, -5.0]",123,92,31,0.7479674796747967,-213.0,-1.7317073170731707,74.0,-8.531305468523392
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"edge=(-3.0, 0.0]",115,87,28,0.7565217391304347,761.0,6.6173913043478265,65.0,-2.5
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"edge=(-5.0, -3.0]",76,59,17,0.7763157894736842,571.0,7.5131578947368425,67.0,-3.5366519106856487
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"ask=(60.0, 70.0]",183,131,52,0.7158469945355191,797.0,4.355191256830601,65.0,-3.0
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"ask=(70.0, 80.0]",99,82,17,0.8282828282828283,611.0,6.171717171717172,74.0,-7.684620640540956
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"ask=(80.0, 90.0]",26,19,7,0.7307692307692307,-324.0,-12.461538461538462,84.0,-7.503179950610416
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"time=(-1.001, 600.0]",80,63,17,0.7875,380.0,4.75,71.0,-4.592108033125598
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"time=(600.0, 720.0]",76,59,17,0.7763157894736842,355.0,4.671052631578948,69.5,-3.7181172476798565
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"time=(720.0, 840.0]",146,108,38,0.7397260273972602,407.0,2.787671232876712,68.0,-3.1513586135595375
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,"time=(840.0, 10000.0]",12,8,4,0.6666666666666666,-23.0,-1.9166666666666667,64.5,-3.64140915983484
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,split=holdout,64,47,17,0.734375,18.0,0.28125,70.5,-4.739365500337819
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,split=train,188,143,45,0.7606382978723404,973.0,5.175531914893617,68.0,-3.5176748860240465
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,split=validation,64,49,15,0.765625,290.0,4.53125,69.0,-5.3580347473695795
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,side=no,155,119,36,0.7677419354838709,789.0,5.090322580645161,69.0,-3.900021526706581
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,side=yes,161,120,41,0.7453416149068323,492.0,3.0559006211180124,68.0,-4.310359677534294
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"score=(-1.001, 0.625]",120,87,33,0.725,579.0,4.825,63.0,-3.781857763071862
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"score=(0.625, 0.65]",59,42,17,0.711864406779661,78.0,1.3220338983050848,67.0,-5.1663022913698455
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"score=(0.65, 0.7]",82,63,19,0.7682926829268293,324.0,3.951219512195122,69.5,-3.969733350310783
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"score=(0.7, 0.8]",50,43,7,0.86,351.0,7.02,76.5,-3.7181172476798565
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"edge=(-200.001, -5.0]",133,100,33,0.7518796992481203,-14.0,-0.10526315789473684,72.0,-9.027830444286991
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"edge=(-3.0, 0.0]",109,80,29,0.7339449541284404,539.0,4.944954128440367,65.0,-2.5
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"edge=(-5.0, -3.0]",74,59,15,0.7972972972972973,756.0,10.216216216216216,67.0,-3.543723244896942
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"ask=(60.0, 70.0]",193,138,55,0.7150259067357513,786.0,4.072538860103627,65.0,-3.0
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"ask=(70.0, 80.0]",103,86,17,0.8349514563106796,715.0,6.941747572815534,74.0,-8.430465248691661
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-239.0,-14.058823529411764,83.0,-10.18983297922938
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"time=(-1.001, 600.0]",58,44,14,0.7586206896551724,174.0,3.0,71.0,-4.543342865521566
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"time=(600.0, 720.0]",74,60,14,0.8108108108108109,683.0,9.22972972972973,69.0,-4.122569117304522
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"time=(720.0, 840.0]",167,123,44,0.7365269461077845,386.0,2.311377245508982,68.0,-3.616035218073982
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,"time=(840.0, 10000.0]",17,12,5,0.7058823529411765,38.0,2.235294117647059,64.0,-3.9476803080697422
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,split=holdout,48,42,6,0.875,556.0,11.583333333333334,73.0,-5.097092907644875
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,split=train,181,132,49,0.7292817679558011,141.0,0.7790055248618785,69.0,-3.5
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,split=validation,64,50,14,0.78125,365.0,5.703125,69.0,-5.100559325351668
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,side=no,151,117,34,0.7748344370860927,634.0,4.198675496688741,70.0,-4.142915213058757
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,side=yes,142,107,35,0.7535211267605634,428.0,3.0140845070422535,68.0,-3.5555741221612465
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"score=(-1.001, 0.625]",104,76,28,0.7307692307692307,593.0,5.701923076923077,63.0,-3.193015976088219
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"score=(0.625, 0.65]",48,35,13,0.7291666666666666,151.0,3.1458333333333335,67.0,-4.755384805290866
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"score=(0.65, 0.7]",69,53,16,0.7681159420289855,238.0,3.449275362318841,69.0,-4.102223021550287
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"score=(0.7, 0.8]",54,45,9,0.8333333333333334,201.0,3.7222222222222223,77.5,-4.032101203574207
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"score=(0.8, 2.0]",18,15,3,0.8333333333333334,-121.0,-6.722222222222222,89.0,-3.0349150686804904
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"edge=(-200.001, -5.0]",124,98,26,0.7903225806451613,315.0,2.5403225806451615,73.0,-8.8140640259738
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"edge=(-3.0, 0.0]",107,78,29,0.7289719626168224,291.0,2.7196261682242993,65.0,-2.5
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"edge=(-5.0, -3.0]",62,48,14,0.7741935483870968,456.0,7.354838709677419,67.0,-3.5176748860240465
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"ask=(60.0, 70.0]",165,120,45,0.7272727272727273,896.0,5.430303030303031,65.0,-3.0
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"ask=(70.0, 80.0]",90,73,17,0.8111111111111111,393.0,4.366666666666666,74.0,-7.759427892324808
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"ask=(80.0, 90.0]",30,23,7,0.7666666666666667,-275.0,-9.166666666666666,85.0,-7.898914044022803
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"time=(-1.001, 600.0]",104,77,27,0.7403846153846154,-212.0,-2.0384615384615383,73.5,-5.761064865741975
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"time=(600.0, 720.0]",66,56,10,0.8484848484848485,822.0,12.454545454545455,69.0,-3.075340043964829
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,"time=(720.0, 840.0]",114,85,29,0.7456140350877193,445.0,3.9035087719298245,68.0,-3.0
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,split=holdout,64,48,16,0.75,49.0,0.765625,71.0,-4.543342865521566
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,split=train,187,143,44,0.7647058823529411,949.0,5.074866310160428,68.0,-3.2230224485248726
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,split=validation,63,47,16,0.746031746031746,121.0,1.9206349206349207,69.0,-4.926380899970354
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,side=no,162,123,39,0.7592592592592593,612.0,3.7777777777777777,69.0,-3.5366519106856487
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,side=yes,152,115,37,0.756578947368421,507.0,3.335526315789474,68.0,-4.066001033488458
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"score=(-1.001, 0.625]",107,79,28,0.7383177570093458,725.0,6.775700934579439,63.0,-3.2452272587240003
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"score=(0.625, 0.65]",54,38,16,0.7037037037037037,70.0,1.2962962962962963,66.0,-3.960109152162758
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"score=(0.65, 0.7]",76,58,18,0.7631578947368421,270.0,3.5526315789473686,69.5,-3.6278659209977633
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"score=(0.7, 0.8]",66,53,13,0.803030303030303,47.0,0.7121212121212122,77.0,-3.8441250305388763
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"edge=(-200.001, -5.0]",123,92,31,0.7479674796747967,-213.0,-1.7317073170731707,74.0,-8.531305468523392
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"edge=(-3.0, 0.0]",115,87,28,0.7565217391304347,761.0,6.6173913043478265,65.0,-2.5
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"edge=(-5.0, -3.0]",76,59,17,0.7763157894736842,571.0,7.5131578947368425,67.0,-3.5366519106856487
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"ask=(60.0, 70.0]",183,131,52,0.7158469945355191,797.0,4.355191256830601,65.0,-3.0
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"ask=(70.0, 80.0]",99,82,17,0.8282828282828283,611.0,6.171717171717172,74.0,-7.684620640540956
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"ask=(80.0, 90.0]",26,19,7,0.7307692307692307,-324.0,-12.461538461538462,84.0,-7.503179950610416
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"time=(-1.001, 600.0]",80,63,17,0.7875,380.0,4.75,71.0,-4.592108033125598
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"time=(600.0, 720.0]",76,59,17,0.7763157894736842,355.0,4.671052631578948,69.5,-3.7181172476798565
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"time=(720.0, 840.0]",146,108,38,0.7397260273972602,407.0,2.787671232876712,68.0,-3.1513586135595375
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,"time=(840.0, 10000.0]",12,8,4,0.6666666666666666,-23.0,-1.9166666666666667,64.5,-3.64140915983484
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,split=holdout,64,47,17,0.734375,18.0,0.28125,70.5,-4.739365500337819
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,split=train,188,143,45,0.7606382978723404,973.0,5.175531914893617,68.0,-3.5176748860240465
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,split=validation,64,49,15,0.765625,290.0,4.53125,69.0,-5.3580347473695795
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,side=no,155,119,36,0.7677419354838709,789.0,5.090322580645161,69.0,-3.900021526706581
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,side=yes,161,120,41,0.7453416149068323,492.0,3.0559006211180124,68.0,-4.310359677534294
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"score=(-1.001, 0.625]",120,87,33,0.725,579.0,4.825,63.0,-3.781857763071862
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"score=(0.625, 0.65]",59,42,17,0.711864406779661,78.0,1.3220338983050848,67.0,-5.1663022913698455
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"score=(0.65, 0.7]",82,63,19,0.7682926829268293,324.0,3.951219512195122,69.5,-3.969733350310783
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"score=(0.7, 0.8]",50,43,7,0.86,351.0,7.02,76.5,-3.7181172476798565
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"edge=(-200.001, -5.0]",133,100,33,0.7518796992481203,-14.0,-0.10526315789473684,72.0,-9.027830444286991
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"edge=(-3.0, 0.0]",109,80,29,0.7339449541284404,539.0,4.944954128440367,65.0,-2.5
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"edge=(-5.0, -3.0]",74,59,15,0.7972972972972973,756.0,10.216216216216216,67.0,-3.543723244896942
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"ask=(60.0, 70.0]",193,138,55,0.7150259067357513,786.0,4.072538860103627,65.0,-3.0
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"ask=(70.0, 80.0]",103,86,17,0.8349514563106796,715.0,6.941747572815534,74.0,-8.430465248691661
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-239.0,-14.058823529411764,83.0,-10.18983297922938
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"time=(-1.001, 600.0]",58,44,14,0.7586206896551724,174.0,3.0,71.0,-4.543342865521566
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"time=(600.0, 720.0]",74,60,14,0.8108108108108109,683.0,9.22972972972973,69.0,-4.122569117304522
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"time=(720.0, 840.0]",167,123,44,0.7365269461077845,386.0,2.311377245508982,68.0,-3.616035218073982
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,"time=(840.0, 10000.0]",17,12,5,0.7058823529411765,38.0,2.235294117647059,64.0,-3.9476803080697422
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,split=holdout,48,42,6,0.875,556.0,11.583333333333334,73.0,-5.097092907644875
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,split=train,181,132,49,0.7292817679558011,141.0,0.7790055248618785,69.0,-3.5
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,split=validation,64,50,14,0.78125,365.0,5.703125,69.0,-5.100559325351668
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,side=no,151,117,34,0.7748344370860927,634.0,4.198675496688741,70.0,-4.142915213058757
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,side=yes,142,107,35,0.7535211267605634,428.0,3.0140845070422535,68.0,-3.5555741221612465
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"score=(-1.001, 0.625]",104,76,28,0.7307692307692307,593.0,5.701923076923077,63.0,-3.193015976088219
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"score=(0.625, 0.65]",48,35,13,0.7291666666666666,151.0,3.1458333333333335,67.0,-4.755384805290866
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"score=(0.65, 0.7]",69,53,16,0.7681159420289855,238.0,3.449275362318841,69.0,-4.102223021550287
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"score=(0.7, 0.8]",54,45,9,0.8333333333333334,201.0,3.7222222222222223,77.5,-4.032101203574207
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"score=(0.8, 2.0]",18,15,3,0.8333333333333334,-121.0,-6.722222222222222,89.0,-3.0349150686804904
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"edge=(-200.001, -5.0]",124,98,26,0.7903225806451613,315.0,2.5403225806451615,73.0,-8.8140640259738
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"edge=(-3.0, 0.0]",107,78,29,0.7289719626168224,291.0,2.7196261682242993,65.0,-2.5
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"edge=(-5.0, -3.0]",62,48,14,0.7741935483870968,456.0,7.354838709677419,67.0,-3.5176748860240465
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"ask=(60.0, 70.0]",165,120,45,0.7272727272727273,896.0,5.430303030303031,65.0,-3.0
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"ask=(70.0, 80.0]",90,73,17,0.8111111111111111,393.0,4.366666666666666,74.0,-7.759427892324808
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"ask=(80.0, 90.0]",30,23,7,0.7666666666666667,-275.0,-9.166666666666666,85.0,-7.898914044022803
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,"time=(-1.001, 600.0]",104,77,27,0.7403846153846154,-212.0,-2.0384615384615383,73.5,-5.761064865741975
