all_contract_accuracy,all_contract_retention,all_contract_wins,all_contracts,all_total_contracts,all_total_trades,all_trade_accuracy,all_trade_retention,all_trade_wins,all_trades,dataset,family,holdout_contract_accuracy,holdout_contract_retention,holdout_contract_wins,holdout_contracts,holdout_total_contracts,holdout_total_trades,holdout_trade_accuracy,holdout_trade_retention,holdout_trade_wins,holdout_trades,label,observed_pass,rule_id,target_pass,train_contract_accuracy,train_contract_retention,train_contract_wins,train_contracts,train_total_contracts,train_total_trades,train_trade_accuracy,train_trade_retention,train_trade_wins,train_trades,validation_contract_accuracy,validation_contract_retention,validation_contract_wins,validation_contracts,validation_total_contracts,validation_total_trades,validation_trade_accuracy,validation_trade_retention,validation_trade_wins,validation_trades
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>75 unless v28 cushion>0.25,False,physics_rule_00587,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>75 unless v28 cushion>0.5,False,physics_rule_00588,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>75 unless v28 cushion>0.75,False,physics_rule_00589,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>100 unless v28 cushion>0,False,physics_rule_00591,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>100 unless v28 cushion>0.25,False,physics_rule_00592,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>100 unless v28 cushion>0.5,False,physics_rule_00593,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; block 15m adverse>100 unless v28 cushion>0.75,False,physics_rule_00594,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=90; projected_margin_15m>=-100,False,physics_rule_00601,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>10 unless v28 cushion>0,False,physics_rule_00626,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>25 unless v28 cushion>0,False,physics_rule_00631,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>25 unless v28 cushion>0.25,False,physics_rule_00632,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>50 unless v28 cushion>0,False,physics_rule_00636,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>50 unless v28 cushion>0.25,False,physics_rule_00637,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>50 unless v28 cushion>0.5,False,physics_rule_00638,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>50 unless v28 cushion>0.75,False,physics_rule_00639,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 3m adverse>50 unless v28 cushion>1,False,physics_rule_00640,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; projected_margin_3m>=-100,False,physics_rule_00656,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 5m adverse>10 unless v28 cushion>0,False,physics_rule_00681,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 5m adverse>25 unless v28 cushion>0,False,physics_rule_00686,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.7733333333333333,0.9933774834437086,232,300,302,151,0.7733333333333333,0.9933774834437086,116,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 5m adverse>50 unless v28 cushion>1,False,physics_rule_00695,False,0.8089887640449438,0.9888888888888889,144,178,180,90,0.8089887640449438,0.9888888888888889,72,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; projected_margin_5m>=-100,False,physics_rule_00711,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 10m adverse>25 unless v28 cushion>0,False,physics_rule_00741,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 10m adverse>25 unless v28 cushion>0.25,False,physics_rule_00742,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 10m adverse>50 unless v28 cushion>0,False,physics_rule_00746,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 10m adverse>50 unless v28 cushion>0.25,False,physics_rule_00747,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.7733333333333333,0.9933774834437086,232,300,302,151,0.7733333333333333,0.9933774834437086,116,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 10m adverse>100 unless v28 cushion>1,False,physics_rule_00760,False,0.8089887640449438,0.9888888888888889,144,178,180,90,0.8089887640449438,0.9888888888888889,72,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>50 unless v28 cushion>0,False,physics_rule_00801,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>50 unless v28 cushion>0.25,False,physics_rule_00802,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>50 unless v28 cushion>0.5,False,physics_rule_00803,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>75 unless v28 cushion>0,False,physics_rule_00806,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>75 unless v28 cushion>0.25,False,physics_rule_00807,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>75 unless v28 cushion>0.5,False,physics_rule_00808,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>75 unless v28 cushion>0.75,False,physics_rule_00809,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>100 unless v28 cushion>0,False,physics_rule_00811,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>100 unless v28 cushion>0.25,False,physics_rule_00812,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>100 unless v28 cushion>0.5,False,physics_rule_00813,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; block 15m adverse>100 unless v28 cushion>0.75,False,physics_rule_00814,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=92; projected_margin_15m>=-100,False,physics_rule_00821,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>10 unless v28 cushion>0,False,physics_rule_00846,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>25 unless v28 cushion>0,False,physics_rule_00851,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>25 unless v28 cushion>0.25,False,physics_rule_00852,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>50 unless v28 cushion>0,False,physics_rule_00856,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>50 unless v28 cushion>0.25,False,physics_rule_00857,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>50 unless v28 cushion>0.5,False,physics_rule_00858,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>50 unless v28 cushion>0.75,False,physics_rule_00859,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 3m adverse>50 unless v28 cushion>1,False,physics_rule_00860,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; projected_margin_3m>=-100,False,physics_rule_00876,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 5m adverse>10 unless v28 cushion>0,False,physics_rule_00901,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 5m adverse>25 unless v28 cushion>0,False,physics_rule_00906,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.7733333333333333,0.9933774834437086,232,300,302,151,0.7733333333333333,0.9933774834437086,116,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 5m adverse>50 unless v28 cushion>1,False,physics_rule_00915,False,0.8089887640449438,0.9888888888888889,144,178,180,90,0.8089887640449438,0.9888888888888889,72,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,drift_projection,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; projected_margin_5m>=-100,False,physics_rule_00931,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 10m adverse>25 unless v28 cushion>0,False,physics_rule_00961,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 10m adverse>25 unless v28 cushion>0.25,False,physics_rule_00962,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 10m adverse>50 unless v28 cushion>0,False,physics_rule_00966,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 10m adverse>50 unless v28 cushion>0.25,False,physics_rule_00967,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.7733333333333333,0.9933774834437086,232,300,302,151,0.7733333333333333,0.9933774834437086,116,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 10m adverse>100 unless v28 cushion>1,False,physics_rule_00980,False,0.8089887640449438,0.9888888888888889,144,178,180,90,0.8089887640449438,0.9888888888888889,72,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>50 unless v28 cushion>0,False,physics_rule_01021,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>50 unless v28 cushion>0.25,False,physics_rule_01022,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>50 unless v28 cushion>0.5,False,physics_rule_01023,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>75 unless v28 cushion>0,False,physics_rule_01026,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>75 unless v28 cushion>0.25,False,physics_rule_01027,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>75 unless v28 cushion>0.5,False,physics_rule_01028,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>75 unless v28 cushion>0.75,False,physics_rule_01029,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>100 unless v28 cushion>0,False,physics_rule_01031,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
0.78,0.9933774834437086,234,300,302,151,0.78,0.9933774834437086,117,150,first_per_market,adverse_drift_guard,0.7419354838709677,1.0,46,62,62,31,0.7419354838709677,1.0,23,31,ask<=95; block 15m adverse>100 unless v28 cushion>0.25,False,physics_rule_01032,False,0.8202247191011236,0.9888888888888889,146,178,180,90,0.8202247191011236,0.9888888888888889,73,89,0.7,1.0,42,60,60,30,0.7,1.0,21,30
