model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,veto_policy,veto_low,veto_high,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents,block20_positive,block20_worst_cents
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob49,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,10.3,309.5,0.03327948303715671,6.54,3.7600000000000007,0.012148626817447498,-0.11999999999999922,-1.1399999999999992,159,35,143,51,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.06,101.38,0.049911225093706844,2.25,2.8099999999999996,0.027717498520418226,1.5299999999999996,1.1899999999999995,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,-0.4,102.12,-0.0039169604386995694,2.1,-2.5,-0.024481002741872305,-3.74,-4.1000000000000005,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,14.96,513.0,0.02916179337231969,10.89,4.07,0.007933723196881091,-2.33,-4.05,258,62,234,86,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,-0.4,-2.5,-4.1000000000000005,False,False,False,True,block_first_edge_12_20,12.0,20.0,-3.74,False,2,5,-498.0,4,-533.0,9,-532.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob50,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,10.8,309.5,0.03489499192245558,6.54,4.260000000000001,0.013764135702746367,0.3800000000000008,-0.6399999999999992,159,35,143,51,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.4,101.38,0.053264943775892686,2.26,3.1400000000000006,0.0309725784178339,1.8600000000000005,1.5200000000000005,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,-0.06,102.12,-0.0005875440658049354,2.1,-2.16,-0.021151586368977675,-3.4000000000000004,-3.7600000000000002,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,16.14,513.0,0.031461988304093566,10.9,5.24,0.010214424951267056,-1.1600000000000001,-2.88,258,62,234,86,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,-0.06,-2.16,-3.7600000000000002,False,False,False,True,block_first_edge_12_20,12.0,20.0,-3.4000000000000004,False,2,5,-448.0,4,-533.0,9,-532.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob51,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,10.08,309.5,0.0325686591276252,6.64,3.4400000000000004,0.011114701130856221,-0.4399999999999995,-1.4999999999999996,159,35,141,53,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.46,101.38,0.053856776484513716,2.26,3.2,0.031564411126454923,1.9200000000000002,1.58,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,0.34,102.12,0.003329416372894634,2.11,-1.7699999999999998,-0.01733254994124559,-3.01,-3.3699999999999997,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,15.88,513.0,0.030955165692007798,11.01,4.870000000000001,0.009493177387914232,-1.5299999999999994,-3.289999999999999,258,62,232,88,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,0.34,-1.7699999999999998,-3.3699999999999997,True,False,False,True,block_first_edge_12_20,12.0,20.0,-3.01,False,2,5,-310.0,4,-454.0,9,-453.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob52,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,11.38,309.5,0.03676898222940227,6.66,4.720000000000001,0.015250403877221326,0.8400000000000007,-0.2199999999999993,159,35,141,53,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,1.38,102.12,0.013513513513513513,2.13,-0.75,-0.007344300822561692,-1.99,-2.35,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,18.42,513.0,0.03590643274853802,11.05,7.370000000000001,0.01436647173489279,0.9700000000000006,-0.7899999999999994,258,62,232,88,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,1.38,-0.75,-2.35,True,False,False,True,block_first_edge_12_20,12.0,20.0,-1.99,False,3,5,-246.0,5,-395.0,11,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob53,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,10.76,309.5,0.03476575121163166,6.7,4.06,0.013117932148626816,0.17999999999999972,-0.9000000000000004,159,35,140,54,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,1.38,102.12,0.013513513513513513,2.13,-0.75,-0.007344300822561692,-1.99,-2.35,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,17.8,513.0,0.03469785575048733,11.09,6.710000000000001,0.01307992202729045,0.3100000000000005,-1.4699999999999995,258,62,231,89,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,1.38,-0.75,-2.35,True,False,False,True,block_first_edge_12_20,12.0,20.0,-1.99,False,3,5,-246.0,5,-395.0,11,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,prob54,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,11.88,309.5,0.03838449111470113,6.7,5.180000000000001,0.016736672051696287,1.3000000000000007,0.22000000000000064,159,35,140,54,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,2.02,102.12,0.019780650215432825,2.13,-0.10999999999999988,-0.0010771641206423802,-1.3499999999999999,-1.71,49,13,44,18,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,19.56,513.0,0.038128654970760234,11.09,8.469999999999999,0.01651072124756335,2.0699999999999985,0.2899999999999985,258,62,231,89,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,2.02,-0.10999999999999988,-1.71,True,False,False,True,block_first_edge_12_20,12.0,20.0,-1.3499999999999999,False,3,5,-246.0,5,-390.0,11,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,take8_or_prob52,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,5.68,309.5,0.018352180936995154,8.24,-2.5600000000000005,-0.008271405492730212,-6.44,-9.38,159,35,47,147,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,2.56,101.38,0.02525152890116394,2.87,-0.31000000000000005,-0.003057802327875321,-1.59,-2.67,50,14,10,54,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,-0.58,102.12,-0.0056795926361143745,2.5,-3.08,-0.030160595377986682,-4.32,-5.2,49,13,18,44,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,7.66,513.0,0.014931773879142301,13.61,-5.949999999999999,-0.011598440545808966,-12.35,-17.25,258,62,75,245,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,-0.58,-3.08,-9.38,False,False,False,True,block_first_edge_12_20,12.0,20.0,-6.44,False,1,5,-638.0,5,-499.0,6,-365.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,take10_or_prob52,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,6.86,309.5,0.022164781906300484,8.05,-1.1900000000000004,-0.0038449111470113097,-5.07,-7.83,159,35,56,138,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,3.38,101.38,0.033339909252318015,2.8,0.5800000000000001,0.005721049516669956,-0.7,-1.72,50,14,13,51,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,-2.12,102.12,-0.020759890325107718,2.52,-4.640000000000001,-0.045436741088915,-5.880000000000001,-6.740000000000001,49,13,19,43,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,8.12,513.0,0.015828460038986355,13.37,-5.25,-0.01023391812865497,-11.65,-16.29,258,62,88,232,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,-2.12,-4.640000000000001,-7.83,False,False,False,True,block_first_edge_12_20,12.0,20.0,-5.880000000000001,False,1,5,-609.0,5,-618.0,9,-502.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc60-570,take12_or_prob52,-2.0,100.0,0.65,570.0,60.0,223,194,0.8699551569506726,8.96,309.5,0.028949919224555736,7.82,1.1400000000000006,0.0036833602584814234,-2.7399999999999993,-5.239999999999999,159,35,69,125,79.76804123711341,4.149620841036073,0.8391766207814947,438.93857216494854,74,64,0.8648648648648649,4.9,101.38,0.04833300453738411,2.68,2.22,0.021897810218978107,0.9400000000000002,-0.019999999999999796,50,14,16,48,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,62,0.8266666666666667,-1.64,102.12,-0.01605953779866823,2.46,-4.1,-0.040148844496670576,-5.34,-6.12,49,13,23,39,82.35483870967742,2.4660002069280798,0.8482083891660549,422.847564516129,372,320,0.8602150537634409,12.22,513.0,0.02382066276803119,12.96,-0.7400000000000002,-0.0014424951267056534,-7.140000000000001,-11.38,258,62,108,212,80.15625,3.9224539477820186,0.8407870394778202,449.6177718749999,0.8266666666666667,-1.64,-4.1,-6.12,False,False,False,True,block_first_edge_12_20,12.0,20.0,-5.34,False,3,5,-557.0,5,-579.0,10,-485.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,hold,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,8.48,305.52,0.02775595705682116,4.78,3.7,0.012110500130924327,-0.13999999999999968,-0.13999999999999968,157,35,192,0,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,-1.38,101.38,-0.013612152298283685,1.65,-3.03,-0.029887551785362003,-4.31,-4.31,50,14,64,0,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-5.04,99.04,-0.05088852988691438,1.39,-6.43,-0.0649232633279483,-7.63,-7.63,47,13,60,0,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,2.06,505.94,0.00407162904692256,7.82,-5.76,-0.011384749179744634,-12.08,-12.08,254,62,316,0,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-5.04,-6.43,-7.63,False,False,False,True,block_first_edge_12_20,12.0,20.0,-7.63,False,1,5,-736.0,3,-608.0,10,-761.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob49,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,10.28,305.52,0.033647551715108664,6.53,3.749999999999999,0.012274155538098977,-0.09000000000000075,-1.1100000000000008,157,35,141,51,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.06,101.38,0.049911225093706844,2.25,2.8099999999999996,0.027717498520418226,1.5299999999999996,1.1899999999999995,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-1.32,99.04,-0.01332794830371567,2.05,-3.37,-0.03402665589660743,-4.57,-4.930000000000001,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,14.02,505.94,0.027710795746531208,10.83,3.1899999999999995,0.0063050954658655164,-3.130000000000001,-4.8500000000000005,254,62,230,86,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-1.32,-3.37,-4.930000000000001,False,False,False,True,block_first_edge_12_20,12.0,20.0,-4.57,False,2,5,-497.0,4,-533.0,10,-532.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob50,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,10.78,305.52,0.035284105786855195,6.53,4.249999999999999,0.013910709609845508,0.40999999999999925,-0.6100000000000008,157,35,141,51,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.4,101.38,0.053264943775892686,2.26,3.1400000000000006,0.0309725784178339,1.8600000000000005,1.5200000000000005,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-0.98,99.04,-0.009894991922455573,2.05,-3.03,-0.03059369951534733,-4.2299999999999995,-4.59,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,15.2,505.94,0.030043088113215006,10.84,4.359999999999999,0.008617622643001146,-1.9600000000000009,-3.6800000000000006,254,62,230,86,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-0.98,-3.03,-4.59,False,False,False,True,block_first_edge_12_20,12.0,20.0,-4.2299999999999995,False,2,5,-447.0,4,-533.0,10,-532.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob51,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,10.06,305.52,0.0329274679235402,6.63,3.4300000000000006,0.011226760932181203,-0.40999999999999925,-1.4699999999999993,157,35,139,53,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.46,101.38,0.053856776484513716,2.26,3.2,0.031564411126454923,1.9200000000000002,1.58,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-0.58,99.04,-0.0058562197092084,2.06,-2.64,-0.02665589660743134,-3.84,-4.2,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,14.94,505.94,0.029529193184962645,10.95,3.99,0.007886310629718939,-2.33,-4.09,254,62,228,88,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-0.58,-2.64,-4.2,False,False,False,True,block_first_edge_12_20,12.0,20.0,-3.84,False,2,5,-309.0,4,-454.0,11,-453.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob52,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,11.36,305.52,0.037182508510081175,6.65,4.709999999999999,0.015416339355852316,0.8699999999999992,-0.19000000000000083,157,35,139,53,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,0.46,99.04,0.0046445880452342485,2.08,-1.62,-0.01635702746365105,-2.8200000000000003,-3.18,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,17.48,505.94,0.034549551330197256,10.99,6.49,0.012827608016760882,0.16999999999999993,-1.59,254,62,228,88,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,0.46,-1.62,-3.18,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.8200000000000003,False,3,5,-245.0,5,-427.0,13,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob53,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,10.74,305.52,0.03515318146111548,6.69,4.05,0.013256087981146898,0.20999999999999996,-0.8700000000000001,157,35,138,54,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,0.46,99.04,0.0046445880452342485,2.08,-1.62,-0.01635702746365105,-2.8200000000000003,-3.18,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,16.86,505.94,0.03332410957821085,11.03,5.83,0.011523105506581808,-0.4900000000000002,-2.2700000000000005,254,62,227,89,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,0.46,-1.62,-3.18,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.8200000000000003,False,3,5,-245.0,5,-427.0,13,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,prob54,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,11.86,305.52,0.038819062581827705,6.69,5.169999999999999,0.016921969101859124,1.3299999999999992,0.2499999999999991,157,35,138,54,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,5.66,101.38,0.05582955217991715,2.26,3.4000000000000004,0.03353718682185836,2.12,1.78,50,14,47,17,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,1.1,99.04,0.011106623586429725,2.08,-0.98,-0.009894991922455573,-2.1799999999999997,-2.5399999999999996,47,13,42,18,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,18.62,505.94,0.03680278293868838,11.03,7.590000000000002,0.015001778867059338,1.2700000000000014,-0.5099999999999987,254,62,227,89,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,1.1,-0.98,-2.5399999999999996,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.1799999999999997,False,3,5,-245.0,5,-390.0,13,-493.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,take8_or_prob52,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,5.66,305.52,0.018525792092170725,8.23,-2.5700000000000003,-0.008411887928777168,-6.41,-9.35,157,35,45,147,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,2.56,101.38,0.02525152890116394,2.87,-0.31000000000000005,-0.003057802327875321,-1.59,-2.67,50,14,10,54,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-0.94,99.04,-0.009491114701130855,2.42,-3.36,-0.03392568659127625,-4.56,-5.42,47,13,17,43,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,7.28,505.94,0.014389057991066136,13.52,-6.239999999999999,-0.012333478278056685,-12.559999999999999,-17.439999999999998,254,62,72,244,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-0.94,-3.36,-9.35,False,False,False,True,block_first_edge_12_20,12.0,20.0,-6.41,False,1,5,-637.0,5,-481.0,7,-367.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,take10_or_prob52,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,6.84,305.52,0.02238805970149254,8.04,-1.1999999999999993,-0.003927729772191671,-5.039999999999999,-7.799999999999999,157,35,54,138,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,3.38,101.38,0.033339909252318015,2.8,0.5800000000000001,0.005721049516669956,-0.7,-1.72,50,14,13,51,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-2.48,99.04,-0.02504038772213247,2.44,-4.92,-0.04967689822294022,-6.12,-6.96,47,13,18,42,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,7.74,505.94,0.015298256710281852,13.28,-5.539999999999999,-0.010949915009684941,-11.86,-16.48,254,62,85,231,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-2.48,-4.92,-7.799999999999999,False,False,False,True,block_first_edge_12_20,12.0,20.0,-6.12,False,1,5,-608.0,4,-600.0,9,-433.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc120-570,take12_or_prob52,-2.0,100.0,0.65,570.0,120.0,223,192,0.8609865470852018,8.94,305.52,0.029261586802827966,7.81,1.13,0.003698612202147159,-2.71,-5.21,157,35,67,125,79.5625,4.192323233539935,0.8375482323353993,442.29003125,74,64,0.8648648648648649,4.9,101.38,0.04833300453738411,2.68,2.22,0.021897810218978107,0.9400000000000002,-0.019999999999999796,50,14,16,48,79.203125,4.64479386405792,0.8384791886405791,507.922734375,75,60,0.8,-2.0,99.04,-0.020193861066235864,2.38,-4.38,-0.04422455573505654,-5.58,-6.34,47,13,22,38,82.53333333333333,2.3620061277747935,0.8489533946110814,433.07750000000004,372,316,0.8494623655913979,11.84,505.94,0.023401984425030636,12.87,-1.0299999999999994,-0.0020358145234612786,-7.35,-11.57,254,62,105,211,80.05379746835443,3.9364342905248795,0.8399023175887931,453.8335158227848,0.8,-2.0,-4.38,-6.34,False,False,False,True,block_first_edge_12_20,12.0,20.0,-5.58,False,3,5,-556.0,5,-561.0,10,-416.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc0-600,hold,-2.0,100.0,0.65,600.0,0.0,223,187,0.8385650224215246,18.9,301.1,0.06276984390567916,4.47,14.43,0.04792427764862171,10.69,10.69,160,27,187,0,80.50802139037434,3.285405809232278,0.8379342719960661,442.7906363636363,74,62,0.8378378378378378,-1.1,99.1,-0.011099899091826439,1.56,-2.66,-0.02684157416750757,-3.9000000000000004,-3.9000000000000004,49,13,62,0,79.91935483870968,3.066902117069135,0.8298625695577881,512.7590967741935,75,60,0.8,-4.28,100.28,-0.04268049461507779,1.33,-5.61,-0.05594335859593139,-6.8100000000000005,-6.8100000000000005,48,12,60,0,83.56666666666666,1.5734650679362772,0.8514013173460294,427.8597166666667,372,309,0.8306451612903226,13.52,500.48,0.02701406649616368,7.36,6.159999999999999,0.012308184143222505,-0.020000000000000462,-0.020000000000000462,257,52,309,0,80.98381877022653,2.9091479665401265,0.8389296673676667,453.93040776699024,0.8,-4.28,-5.61,-6.8100000000000005,False,False,False,True,block_first_edge_8_20,8.0,20.0,-6.8100000000000005,False,2,5,-295.0,5,-584.0,10,-628.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc0-600,prob49,-2.0,100.0,0.65,600.0,0.0,223,187,0.8385650224215246,17.0,301.1,0.0564596479574892,5.93,11.07,0.03676519428761209,7.33,6.49,160,27,145,42,80.50802139037434,3.285405809232278,0.8379342719960661,442.7906363636363,74,62,0.8378378378378378,5.1,99.1,0.051463168516649845,2.13,2.9699999999999998,0.029969727547931382,1.7299999999999998,1.4099999999999997,49,13,46,16,79.91935483870968,3.066902117069135,0.8298625695577881,512.7590967741935,75,60,0.8,-1.26,100.28,-0.012564818508177105,1.95,-3.21,-0.032010370961308335,-4.41,-4.75,48,12,43,17,83.56666666666666,1.5734650679362772,0.8514013173460294,427.8597166666667,372,309,0.8306451612903226,20.84,500.48,0.04164002557544757,10.01,10.83,0.021639226342710996,4.65,3.1500000000000004,257,52,234,75,80.98381877022653,2.9091479665401265,0.8389296673676667,453.93040776699024,0.8,-1.26,-3.21,-4.75,False,False,False,True,block_first_edge_8_20,8.0,20.0,-4.41,False,3,5,-179.0,6,-290.0,13,-466.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc0-600,prob50,-2.0,100.0,0.65,600.0,0.0,223,187,0.8385650224215246,17.5,301.1,0.058120225838591826,5.93,11.57,0.03842577216871471,7.83,6.99,160,27,145,42,80.50802139037434,3.285405809232278,0.8379342719960661,442.7906363636363,74,62,0.8378378378378378,5.44,99.1,0.05489404641775984,2.14,3.3000000000000003,0.033299697275479316,2.0600000000000005,1.7400000000000004,49,13,46,16,79.91935483870968,3.066902117069135,0.8298625695577881,512.7590967741935,75,60,0.8,-0.92,100.28,-0.009174311926605505,1.95,-2.87,-0.028619864379736737,-4.07,-4.41,48,12,43,17,83.56666666666666,1.5734650679362772,0.8514013173460294,427.8597166666667,372,309,0.8306451612903226,22.02,500.48,0.043997762148337595,10.02,12.0,0.0239769820971867,5.82,4.32,257,52,234,75,80.98381877022653,2.9091479665401265,0.8389296673676667,453.93040776699024,0.8,-0.92,-2.87,-4.41,False,False,False,True,block_first_edge_8_20,8.0,20.0,-4.07,False,3,5,-164.0,6,-290.0,13,-466.0
v38_long60_antipersist,edge-2_ask100_p0.65_stc0-600,prob51,-2.0,100.0,0.65,600.0,0.0,223,187,0.8385650224215246,16.78,301.1,0.05572899368980405,6.03,10.75,0.03570242444370641,7.01,6.13,160,27,143,44,80.50802139037434,3.285405809232278,0.8379342719960661,442.7906363636363,74,62,0.8378378378378378,5.5,99.1,0.05549949545913219,2.14,3.36,0.03390514631685167,2.12,1.8,49,13,46,16,79.91935483870968,3.066902117069135,0.8298625695577881,512.7590967741935,75,60,0.8,-0.92,100.28,-0.009174311926605505,1.95,-2.87,-0.028619864379736737,-4.07,-4.41,48,12,43,17,83.56666666666666,1.5734650679362772,0.8514013173460294,427.8597166666667,372,309,0.8306451612903226,21.36,500.48,0.042679028132992326,10.12,11.24,0.022458439897698208,5.0600000000000005,3.5200000000000005,257,52,232,77,80.98381877022653,2.9091479665401265,0.8389296673676667,453.93040776699024,0.8,-0.92,-2.87,-4.41,False,False,False,True,block_first_edge_8_20,8.0,20.0,-4.07,False,4,5,-164.0,5,-268.0,11,-387.0
