model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040345-45,holdout,2026-05-04 07:43:05.412000+00:00,no,no,True,99.0,99.0,0.9912693293052423,0.008730670694757747,0.1269329305242195,114.588,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040415-15,holdout,2026-05-04 08:07:22.448000+00:00,no,yes,False,62.0,61.0,0.8301934810516339,0.16980651894836607,21.019348105163388,457.552,probability_reduce,2026-05-04 08:09:22.659000+00:00,337.341,49.0,0.48607438607939346,-0.39256139206065654,-26.0,False,124.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040430-30,holdout,2026-05-04 08:24:54.053000+00:00,no,no,True,95.0,95.0,0.9685601706250481,0.03143982937495193,1.8560170625048045,305.947,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040445-45,holdout,2026-05-04 08:37:55.276000+00:00,no,no,True,69.0,68.0,0.6962161697497309,0.3037838302502691,0.6216169749730938,424.724,probability_reduce,2026-05-04 08:41:10.435000+00:00,229.565,46.0,0.46568212576640267,0.5682125766402635,-46.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040500-00,holdout,2026-05-04 08:52:26.610000+00:00,no,no,True,81.0,80.0,0.8286030927784653,0.17139690722153467,1.8603092778465395,453.39,probability_reduce,2026-05-04 08:56:11.884000+00:00,228.116,20.0,0.31999999999999995,11.999999999999996,-122.0,False,162.0,3.0,3.0,6.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040515-15,holdout,2026-05-04 09:11:13.103000+00:00,yes,yes,True,87.0,86.0,0.9063206387898182,0.9063206387898182,3.6320638789818105,226.897,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040530-30,holdout,2026-05-04 09:27:14.697000+00:00,yes,yes,True,95.0,94.0,0.9668366219694088,0.9668366219694088,1.6836621969408725,165.303,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040545-45,holdout,2026-05-04 09:38:30.757000+00:00,yes,yes,True,61.0,60.0,0.6584332393757159,0.6584332393757159,4.843323937571583,389.243,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040600-00,holdout,2026-05-04 09:51:31.914000+00:00,yes,no,False,64.0,63.0,0.6577064311936792,0.6577064311936792,1.770643119367918,508.086,probability_reduce,2026-05-04 09:59:02.619000+00:00,57.381,34.0,0.4125378445573114,7.253784455731143,-60.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040615-15,holdout,2026-05-04 10:07:33.348000+00:00,no,no,True,99.0,99.0,0.999999,1.0000000000287557e-06,0.9998999999999967,446.652,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040630-30,holdout,2026-05-04 10:20:34.466000+00:00,no,no,True,93.0,92.0,0.9709572164726032,0.029042783527396754,4.095721647260319,565.534,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040645-45,holdout,2026-05-04 10:36:06.465000+00:00,yes,yes,True,98.0,98.0,0.9918133491696532,0.9918133491696532,1.1813349169653264,533.535,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040700-00,holdout,2026-05-04 10:52:38.177000+00:00,yes,yes,True,79.0,78.0,0.7966033538552684,0.7966033538552684,0.6603353855268352,441.823,probability_reduce,2026-05-04 10:55:08.375000+00:00,291.625,48.0,0.46499999999999997,-1.5,-62.0,False,158.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040715-15,holdout,2026-05-04 11:11:24.562000+00:00,yes,yes,True,90.0,89.0,0.917762837207052,0.917762837207052,1.7762837207051945,215.438,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040730-30,holdout,2026-05-04 11:21:25.426000+00:00,yes,no,False,65.0,64.0,0.6574678584839267,0.6574678584839267,0.7467858483926761,514.574,probability_reduce,2026-05-04 11:22:55.579000+00:00,424.421,48.0,0.5038799570853684,2.3879957085368346,-34.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040845-45,holdout,2026-05-04 12:42:46.370000+00:00,yes,yes,True,47.0,46.0,0.7754539052273549,0.7754539052273549,30.545390522735488,133.63,settlement_win,,,,,,106.0,True,94.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040915-15,holdout,2026-05-04 13:05:33.218000+00:00,no,no,True,95.0,95.0,0.9669141361325815,0.03308586386741852,1.691413613258149,566.782,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040930-30,holdout,2026-05-04 13:23:34.752000+00:00,yes,yes,True,70.0,69.0,0.8760001774485836,0.8760001774485836,17.600017744858363,385.248,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040945-45,holdout,2026-05-04 13:36:05.936000+00:00,yes,no,False,79.0,78.0,0.8327139047487361,0.8327139047487361,4.271390474873613,534.064,probability_reduce,2026-05-04 13:38:06.066000+00:00,413.934,34.0,0.31999999999999995,-2.0000000000000036,-90.0,False,158.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041000-00,holdout,2026-05-04 13:50:37.248000+00:00,no,no,True,64.0,63.0,0.6699686861981431,0.3300313138018569,2.9968686198143075,562.752,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041015-15,holdout,2026-05-04 14:05:38.465000+00:00,no,yes,False,92.0,92.0,0.9449843949037164,0.05501560509628356,2.498439490371638,561.535,probability_reduce,2026-05-04 14:13:09.109000+00:00,110.891,8.0,0.0073996795436389595,-7.260032045636104,-168.0,False,184.0,2.0,2.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041030-30,holdout,2026-05-04 14:20:39.636000+00:00,yes,yes,True,81.0,80.0,0.8107789600614709,0.8107789600614709,0.07789600614708547,560.364,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041045-45,holdout,2026-05-04 14:37:10.997000+00:00,yes,yes,True,92.0,91.0,0.9397776693157222,0.9397776693157222,1.9777669315722193,469.003,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041100-00,holdout,2026-05-04 14:50:42.200000+00:00,yes,yes,True,98.0,97.0,0.9930860859529814,0.9930860859529814,1.3086085952981392,557.8,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041115-15,holdout,2026-05-04 15:05:58.722000+00:00,no,no,True,66.0,65.0,0.68,0.31999999999999995,2.0,541.278,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041130-30,holdout,2026-05-04 15:21:00.405000+00:00,no,no,True,86.0,85.0,0.8723063954521825,0.12769360454781753,1.2306395452182528,539.595,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041145-45,holdout,2026-05-04 15:36:01.690000+00:00,no,yes,False,77.0,76.0,0.7875161042980414,0.21248389570195858,1.7516104298041455,538.31,probability_reduce,2026-05-04 15:39:01.867000+00:00,358.133,50.0,0.4859515855906733,-1.404841440932671,-54.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041200-00,holdout,2026-05-04 15:52:33.130000+00:00,no,yes,False,88.0,87.0,0.9593561075425966,0.04064389245740341,7.935610754259656,446.87,probability_reduce,2026-05-04 15:55:03.287000+00:00,296.713,37.0,0.37773269131508824,0.773269131508826,-102.0,False,176.0,2.0,4.0,6.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041215-15,holdout,2026-05-04 16:06:49.482000+00:00,no,no,True,72.0,71.0,0.7273811011754727,0.2726188988245273,0.7381101175472793,490.518,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041230-30,holdout,2026-05-04 16:22:06.062000+00:00,yes,yes,True,98.0,98.0,0.9958273122226986,0.9958273122226986,1.5827312222698566,473.938,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041245-45,holdout,2026-05-04 16:37:07.460000+00:00,yes,yes,True,66.0,65.0,0.6664861548934661,0.6664861548934661,0.6486154893466107,472.54,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041300-00,holdout,2026-05-04 16:53:09.121000+00:00,no,no,True,89.0,88.0,0.8914264083223279,0.10857359167767211,0.1426408322327859,410.879,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041330-30,holdout,2026-05-04 17:22:41.868000+00:00,yes,yes,True,77.0,76.0,0.7860455635425408,0.7860455635425408,1.6045563542540862,438.132,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041345-45,holdout,2026-05-04 17:36:58.208000+00:00,no,no,True,85.0,83.0,0.8506063352919964,0.14939366470800364,0.060633529199634495,481.792,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041400-00,holdout,2026-05-04 17:52:44.512000+00:00,yes,yes,True,97.0,97.0,0.9724233223218626,0.9724233223218626,0.2423322321862571,435.488,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041415-15,holdout,2026-05-04 18:06:46.624000+00:00,no,no,True,67.0,66.0,0.6836257895606167,0.3163742104393833,1.3625789560616681,493.376,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041500-00,holdout,2026-05-04 18:57:33.100000+00:00,no,no,True,88.0,87.0,0.9379157310554809,0.06208426894451913,5.791573105548082,146.9,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041515-15,holdout,2026-05-04 19:11:19.315000+00:00,no,no,True,81.0,80.0,0.8443270052359647,0.1556729947640353,3.4327005235964663,220.685,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041530-30,holdout,2026-05-04 19:27:20.647000+00:00,no,no,True,99.0,99.0,0.9933270125601988,0.006672987439801159,0.3327012560198881,159.353,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041545-45,holdout,2026-05-04 19:39:21.536000+00:00,yes,yes,True,63.0,62.0,0.6768499683026512,0.6768499683026512,4.684996830265121,338.464,probability_reduce,2026-05-04 19:40:06.592000+00:00,293.408,39.0,0.4322594841171409,4.225948411714086,-48.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041630-30,holdout,2026-05-04 20:22:54.959000+00:00,no,no,True,90.0,90.0,0.9036113809958006,0.09638861900419937,0.36113809958006016,425.041,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041800-00,holdout,2026-05-04 21:52:48.178000+00:00,yes,yes,True,85.0,84.0,0.8725484951837874,0.8725484951837874,2.254849518378734,431.822,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041815-15,holdout,2026-05-04 22:06:34.055000+00:00,yes,yes,True,66.0,65.0,0.6641350108742182,0.6641350108742182,0.413501087421821,505.945,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041900-00,holdout,2026-05-04 22:51:52.945000+00:00,yes,no,False,61.0,59.0,0.6536490137638482,0.6536490137638482,4.364901376384822,487.055,probability_reduce,2026-05-04 22:53:08.054000+00:00,411.946,52.0,0.48659290532421196,-3.3407094675788045,-18.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041930-30,holdout,2026-05-04 23:26:25.648000+00:00,no,yes,False,78.0,76.0,0.7835137072577525,0.2164862927422475,0.3513707257752543,214.352,probability_reduce,2026-05-04 23:27:10.715000+00:00,169.285,58.0,0.4953487693132296,-8.465123068677045,-40.0,False,156.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041945-45,holdout,2026-05-04 23:38:11.480000+00:00,no,no,True,98.0,98.0,0.980641831242815,0.01935816875718499,0.06418312428149875,408.52,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042000-00,holdout,2026-05-04 23:52:57.727000+00:00,yes,yes,True,78.0,77.0,0.7832219802522549,0.7832219802522549,0.32219802522548946,422.273,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042015-15,holdout,2026-05-05 00:06:28.860000+00:00,yes,yes,True,94.0,94.0,0.9547734889226358,0.9547734889226358,1.4773488922635778,511.14,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042030-30,holdout,2026-05-05 00:25:45.713000+00:00,no,no,True,87.0,86.0,0.9002560046894796,0.09974399531052036,3.025600468947971,254.287,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042045-45,holdout,2026-05-05 00:37:31.719000+00:00,yes,yes,True,97.0,97.0,0.9742638787398874,0.9742638787398874,0.42638787398874456,448.281,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042130-30,holdout,2026-05-05 01:25:31.269000+00:00,yes,yes,True,72.0,70.0,0.7260210448109973,0.7260210448109973,0.6021044810997296,268.731,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042145-45,holdout,2026-05-05 01:35:32.116000+00:00,no,yes,False,58.0,57.0,0.7286217939724808,0.27137820602751916,14.862179397248084,567.884,probability_reduce,2026-05-05 01:36:02.183000+00:00,537.817,50.0,0.5184911295889039,1.8491129588903874,-16.0,False,116.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042200-00,holdout,2026-05-05 01:52:33.922000+00:00,yes,yes,True,93.0,92.0,0.9472466113025728,0.9472466113025728,1.7246611302572887,446.078,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042215-15,holdout,2026-05-05 02:05:35.229000+00:00,yes,yes,True,93.0,92.0,0.949333445848752,0.949333445848752,1.9333445848752007,564.771,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042230-30,holdout,2026-05-05 02:22:06.525000+00:00,no,yes,False,65.0,64.0,0.6715693084529712,0.32843069154702875,2.1569308452971256,473.475,probability_reduce,2026-05-05 02:24:06.626000+00:00,353.374,33.0,0.458812009605047,12.8812009605047,-64.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042245-45,holdout,2026-05-05 02:37:08.036000+00:00,yes,yes,True,86.0,84.0,0.8846929173707522,0.8846929173707522,2.469291737075224,471.964,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042300-00,holdout,2026-05-05 02:50:39.062000+00:00,no,no,True,93.0,92.0,0.9908916497968652,0.00910835020313483,6.089164979686515,560.938,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042315-15,holdout,2026-05-05 03:06:55.994000+00:00,no,yes,False,71.0,70.0,0.8078924655626729,0.1921075344373271,9.789246556267287,484.006,probability_reduce,2026-05-05 03:10:11.318000+00:00,288.682,63.0,0.5197308214952445,-11.026917850475549,-16.0,False,142.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042330-30,holdout,2026-05-05 03:21:27.092000+00:00,yes,yes,True,93.0,92.0,0.9568627218858144,0.9568627218858144,2.686272188581441,512.908,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26APR302230-30,train,2026-05-01 02:21:14.147000+00:00,no,no,True,87.0,86.0,0.885,0.11499999999999999,1.5,525.853,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26APR302245-45,train,2026-05-01 02:35:30.379000+00:00,no,no,True,80.0,79.0,0.8646858901648793,0.1353141098351207,6.468589016487925,569.621,probability_reduce,2026-05-01 02:38:00.527000+00:00,419.473,42.0,0.4747220856778319,5.472208567783191,-76.0,False,160.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26APR302300-00,train,2026-05-01 02:54:02.084000+00:00,no,no,True,74.0,73.0,0.7633099059169901,0.2366900940830099,2.330990591699006,357.916,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26APR302315-15,train,2026-05-01 03:05:33.115000+00:00,no,yes,False,64.0,63.0,0.8101122021479163,0.18988779785208365,17.011220214791635,566.885,probability_reduce,2026-05-01 03:08:03.262000+00:00,416.738,10.0,0.1027587210906532,0.27587210906532,-108.0,False,128.0,4.0,2.0,6.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26APR302345-45,train,2026-05-01 03:40:05.880000+00:00,no,no,True,96.0,96.0,0.96,0.04,0.0,294.12,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010000-00,train,2026-05-01 03:55:07.114000+00:00,no,no,True,64.0,63.0,0.6655875073561395,0.3344124926438605,2.558750735613941,292.886,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010030-30,train,2026-05-01 04:21:24.257000+00:00,no,no,True,65.0,63.0,0.66,0.33999999999999997,1.0,515.743,probability_reduce,2026-05-01 04:22:54.413000+00:00,425.587,45.0,0.475,2.5,-40.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010045-45,train,2026-05-01 04:35:40.489000+00:00,yes,yes,True,79.0,78.0,0.8729983079461197,0.8729983079461197,8.299830794611964,559.511,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010100-00,train,2026-05-01 04:55:27.515000+00:00,no,no,True,69.0,68.0,0.7050000000000001,0.29499999999999993,1.5,272.485,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010115-15,train,2026-05-01 05:06:13.475000+00:00,yes,yes,True,90.0,90.0,0.9307638881846662,0.9307638881846662,3.0763888184666115,526.525,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010130-30,train,2026-05-01 05:20:30.023000+00:00,no,no,True,88.0,87.0,0.9046293560311146,0.0953706439688854,2.462935603111461,569.977,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010200-00,train,2026-05-01 05:51:17.698000+00:00,yes,yes,True,61.0,60.0,0.6809022013323286,0.6809022013323286,7.090220133232862,522.302,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010215-15,train,2026-05-01 06:07:03.960000+00:00,yes,no,False,65.0,64.0,0.6668216070999833,0.6668216070999833,1.6821607099983282,476.04,probability_reduce,2026-05-01 06:09:04.135000+00:00,355.865,53.0,0.5092923446770948,-2.0707655322905154,-24.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010245-45,train,2026-05-01 06:40:07.380000+00:00,no,no,True,97.0,96.0,0.9836925262667541,0.016307473733245925,1.3692526266754044,292.62,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010315-15,train,2026-05-01 07:05:39.492000+00:00,no,yes,False,76.0,75.0,0.8230882644411892,0.1769117355588108,6.308826444118921,560.508,probability_reduce,2026-05-01 07:10:10.020000+00:00,289.98,35.0,0.33499999999999996,-1.5,-82.0,False,152.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010330-30,train,2026-05-01 07:21:11.051000+00:00,yes,no,False,77.0,76.0,0.8030684664211067,0.8030684664211067,3.3068466421106706,528.949,probability_reduce,2026-05-01 07:23:11.273000+00:00,408.727,40.0,0.4484975805468056,4.849758054680564,-74.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010400-00,train,2026-05-01 07:51:14.975000+00:00,yes,yes,True,94.0,93.0,0.950781869088083,0.950781869088083,1.0781869088083056,525.025,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc60-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY010415-15,train,2026-05-01 08:05:31.074000+00:00,no,yes,False,72.0,71.0,0.7851436822487251,0.2148563177512749,6.514368224872513,568.926,probability_reduce,2026-05-01 08:09:01.425000+00:00,358.575,43.0,0.41999999999999993,-1.000000000000007,-58.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc60-570,prob52
