abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
1.013529,True,81.0,0.81,16.0,0.0,5.039895,0.0,1405.25,3.0,11,first_side_raw_later_book,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY070645-45,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,35.0,3,0.8332612847689308,0.81,0.895399,first_side_raw_later_book_p60_edge0,7.039895,approved_entry,0.36879792565874936,yes,816.468,use_wait_policy,yes,True,106.686678,approved_entry,spectral_dominant_factor,finalized,9.780182688529187,4.472793622176103,2026-05-07T10:31:23.542448+00:00,0.08539899999999989,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.0948119999999999,1807.25,4.0,11,first_side_raw_later_book,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,-116.0,3,0.8109983214114304,0.654812,0.654812,first_side_raw_later_book_p60_edge0,7.481241,p_below_floor,0.7601242607081649,no,869.636,use_wait_policy,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
0.171542,True,84.0,0.84,625.0,47.0,-29.361713,0.0,12.0,2.0,11,first_side_raw_later_book,32,True,32,False,False,2.1865937744230046,KXBTC15M-26MAY070715-15,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,30.0,3,0.7422136144207752,0.84,0.576383,first_side_raw_later_book_p60_edge0,-27.361713,p_below_floor,0.7257895601104729,yes,677.918,use_wait_policy,yes,True,99.27574,rejected_actionable,spectral_dominant_factor,finalized,3.9113337878822407,1.7887793487907273,2026-05-07T11:03:42.082591+00:00,-0.263617,48
0.144204,True,80.0,0.8,891.0,0.0,-27.202103,0.0,325.08,3.0,11,first_side_raw_later_book,-160,True,-160,False,False,2.1865937744230046,KXBTC15M-26MAY070730-30,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,-163.0,3,0.8654364585033517,0.8,0.562979,first_side_raw_later_book_p60_edge0,-25.202103,p_below_floor,0.3253012001681479,no,302.92,use_wait_policy,yes,False,64.769411,rejected_actionable,spectral_dominant_factor,finalized,10.050487933349448,4.596412946433801,2026-05-07T11:24:57.080635+00:00,-0.23702100000000004,48
1.081343,True,68.0,0.68,609.0,16.0,18.380737,0.22380699999999998,1155.7,2.0,11,v28_raw,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,raw_edge20_else_first_side_raw_later_book_p60_edge0,32.0,3,0.8495183578329153,0.903807,0.903807,v28_raw_p50_edge0,20.380737,approved_entry,0.1975936328082862,yes,474.481,raw_high_convex_edge,yes,True,80.242802,approved_entry,spectral_dominant_factor,finalized,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,48
0.080069,True,45.0,0.45,422.0,0.0,4.638461,0.08638499999999999,193.11,4.0,11,v28_raw,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,-94.0,3,0.862663981736011,0.536385,0.536385,v28_raw_p50_edge0,6.638461,p_below_floor,0.8654745987079465,no,771.226,wait_missing_use_raw,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,finalized,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,48
0.027126,True,72.0,0.72,625.0,31.0,-25.588541,0.0,2249.01,3.0,11,first_side_raw_later_book,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY070815-15,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,53.0,3,0.9223915524225806,0.72,0.499115,first_side_raw_later_book_p60_edge0,-23.588541,p_below_floor,0.8771041434385071,yes,726.999,use_wait_policy,yes,True,100.273502,rejected_actionable,spectral_dominant_factor,finalized,15.369959001327128,7.0291789819912625,2026-05-07T12:02:53.002225+00:00,-0.220885,48
0.023268,True,66.0,0.66,719.0,0.0,-17.443254,0.0,1.0,2.0,11,first_side_raw_later_book,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY070830-30,3,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,32.0,4,0.9219514967872888,0.66,0.525567,first_side_raw_later_book_p60_edge0,-15.443254,p_below_floor,0.9459672841921778,no,761.011,use_wait_policy,no,True,105.294835,rejected_actionable,spectral_dominant_factor,finalized,9.525347583714217,4.356249292911187,2026-05-07T12:17:18.992016+00:00,-0.13443300000000002,48
0.219793,True,65.0,0.65,719.0,16.0,-9.773579,0.0,259.29,4.0,11,first_side_raw_later_book,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,66.0,4,0.8950180725553374,0.65,0.592264,first_side_raw_later_book_p60_edge0,-7.773579,p_below_floor,0.7003942876887086,yes,682.082,use_wait_policy,yes,True,100.230626,rejected_actionable,spectral_dominant_factor,finalized,7.003653819377815,3.2029972376674904,2026-05-07T12:33:37.919130+00:00,-0.05773600000000001,48
0.287351,True,60.0,0.6,250.0,31.0,-1.909366,0.0,3.52,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY070900-00,9,4,raw_edge20_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9471944050795915,0.6,0.620906,first_side_raw_later_book_p60_edge0,0.090634,p_below_floor,0.6583122505075093,yes,693.187,use_wait_policy,no,False,99.982258,rejected_actionable,spectral_dominant_factor,finalized,28.714506701928663,13.132071918345147,2026-05-07T12:48:26.812882+00:00,0.02090599999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.300056,0.03800099999999995,2740.59,3.0,11,first_side_raw_later_book,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,47.0,2,0.6091503769227395,0.788001,0.788001,first_side_raw_later_book_p60_edge0,2.300056,p_below_floor,0.5197512124916837,no,819.337,use_wait_policy,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.388238,True,62.0,0.62,625.0,812.0,-0.766805,0.0,1836.15,4.0,11,first_side_raw_later_book,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY070930-30,5,2,raw_edge20_else_first_side_raw_later_book_p60_edge0,-128.0,3,0.9554815481973776,0.62,0.652332,first_side_raw_later_book_p60_edge0,1.233195,p_below_floor,0.7409389591216494,yes,836.596,use_wait_policy,no,False,113.306654,rejected_actionable,spectral_dominant_factor,finalized,44.83436451917213,20.50420386429709,2026-05-07T13:16:03.408331+00:00,0.03233200000000003,48
0.493664,True,64.0,0.64,219.0,31.0,2.565662,0.0,64.0,4.0,11,first_side_raw_later_book,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY070945-45,7,3,raw_edge20_else_first_side_raw_later_book_p60_edge0,68.0,4,0.9783680117666487,0.64,0.705657,first_side_raw_later_book_p60_edge0,4.565662,p_below_floor,0.6584318721457517,no,800.498,use_wait_policy,no,True,114.379324,rejected_actionable,spectral_dominant_factor,finalized,61.45260039775269,28.1042602044217,2026-05-07T13:31:39.502031+00:00,0.06565699999999997,48
0.560582,True,66.0,0.66,16.0,0.0,2.098125,0.0,100.0,4.0,11,first_side_raw_later_book,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY071000-00,3,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,64.0,3,0.9321662242630728,0.66,0.720981,first_side_raw_later_book_p60_edge0,4.098125,p_below_floor,0.7052528853810713,no,848.956,use_wait_policy,no,True,127.19827,rejected_actionable,spectral_dominant_factor,finalized,37.925195869897124,17.34441774851608,2026-05-07T13:45:51.046663+00:00,0.06098099999999995,48
0.287274,True,60.0,0.6,0.0,62.0,-3.010577,0.00989400000000007,28.67,4.0,11,first_side_raw_later_book,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY071015-15,1,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9377551029169335,0.609894,0.609894,first_side_raw_later_book_p60_edge0,-1.010577,p_below_floor,1.10286385624332,yes,864.225,use_wait_policy,no,False,161.709566,rejected_actionable,spectral_dominant_factor,finalized,36.09563814112079,16.507701870982256,2026-05-07T14:00:35.784823+00:00,0.00989400000000007,48
0.326478,True,62.0,0.62,0.0,0.0,-1.361992,0.02637999999999996,14.15,4.0,11,first_side_raw_later_book,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,72.0,3,0.9079746932881569,0.64638,0.64638,first_side_raw_later_book_p60_edge0,0.638008,p_below_floor,1.0532695722262537,no,852.539,use_wait_policy,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.817739,True,73.0,0.73,31.0,16.0,6.15074,0.0,200.99,3.0,11,first_side_raw_later_book,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY071045-45,7,3,raw_edge20_else_first_side_raw_later_book_p60_edge0,51.0,3,0.8928421569872581,0.73,0.826507,first_side_raw_later_book_p60_edge0,8.15074,p_below_floor,0.5931179124200848,no,822.844,use_wait_policy,no,True,140.521597,rejected_actionable,spectral_dominant_factor,finalized,23.706578732838466,10.841784610446961,2026-05-07T14:31:17.155911+00:00,0.09650700000000001,48
0.397271,True,65.0,0.65,78.0,62.0,-1.177082,0.0,153.0,4.0,11,first_side_raw_later_book,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY071100-00,4,2,raw_edge20_else_first_side_raw_later_book_p60_edge0,-134.0,4,0.9925575446254465,0.65,0.678229,first_side_raw_later_book_p60_edge0,0.822918,p_below_floor,0.8709017619583825,no,777.806,use_wait_policy,yes,False,139.375803,rejected_actionable,spectral_dominant_factor,finalized,274.1154215124345,125.36184119739741,2026-05-07T14:47:02.194123+00:00,0.02822899999999995,48
0.346131,True,62.0,0.62,921.0,937.0,-2.416232,0.0,10.0,4.0,11,first_side_raw_later_book,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY071115-15,5,2,raw_edge20_else_first_side_raw_later_book_p60_edge0,-128.0,4,0.9606060381795873,0.62,0.635838,first_side_raw_later_book_p60_edge0,-0.416232,p_below_floor,0.9827713747301794,yes,843.33,use_wait_policy,no,False,143.515154,rejected_actionable,spectral_dominant_factor,finalized,43.9682844288896,20.10811744878945,2026-05-07T15:00:56.671254+00:00,0.01583800000000002,48
0.177771,True,60.0,0.6,438.0,0.0,-6.116407,0.0,202.11,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY071130-30,6,3,raw_edge20_else_first_side_raw_later_book_p60_edge0,-124.0,3,0.9265996262311229,0.6,0.578836,first_side_raw_later_book_p60_edge0,-4.116407,p_below_floor,1.0818567762261155,no,804.123,use_wait_policy,yes,False,136.720849,rejected_actionable,spectral_dominant_factor,finalized,45.8089775120917,20.94992588377771,2026-05-07T15:16:35.878761+00:00,-0.02116399999999996,48
0.285653,True,61.0,0.61,0.0,531.0,-0.436329,0.03563700000000003,101.0,4.0,11,first_side_raw_later_book,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY071145-45,0,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,74.0,4,0.9006728572288907,0.645637,0.645637,first_side_raw_later_book_p60_edge0,1.563671,p_below_floor,1.1012548374893791,yes,858.916,use_wait_policy,yes,True,160.071575,rejected_actionable,spectral_dominant_factor,finalized,16.31885427637097,7.463139457934827,2026-05-07T15:30:41.084707+00:00,0.03563700000000003,48
0.286976,True,63.0,0.63,640.0,0.0,-5.217222,0.0,221.27,4.0,11,first_side_raw_later_book,-126,True,-126,False,False,2.1865937744230046,KXBTC15M-26MAY071200-00,2,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,-130.0,4,0.971770146111035,0.63,0.617828,first_side_raw_later_book_p60_edge0,-3.217222,p_below_floor,1.08545582771848,no,836.659,use_wait_policy,yes,False,160.361905,rejected_actionable,spectral_dominant_factor,finalized,59.08828048656045,27.02298029827355,2026-05-07T15:46:03.341926+00:00,-0.01217199999999996,48
0.243336,True,60.0,0.6,704.0,360.0,-1.925045,0.0,550.0,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY071215-15,12,6,raw_edge20_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9416134984959524,0.6,0.62075,first_side_raw_later_book_p60_edge0,0.074955,p_below_floor,0.9497041015247706,no,741.928,use_wait_policy,yes,False,133.416078,rejected_actionable,spectral_dominant_factor,finalized,34.32605082559589,15.698412401569104,2026-05-07T16:02:38.072749+00:00,0.020750000000000046,48
0.573733,True,70.0,0.7,578.0,234.0,-0.511765,0.0,2.0,3.0,11,first_side_raw_later_book,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY071230-30,3,1,raw_edge20_else_first_side_raw_later_book_p60_edge0,-143.0,2,0.5717661201830712,0.7,0.729882,first_side_raw_later_book_p60_edge0,1.488235,p_below_floor,0.8150157354486834,yes,863.492,use_wait_policy,no,False,147.681864,rejected_actionable,spectral_dominant_factor,finalized,4.34127294794866,1.9854044215845392,2026-05-07T16:15:36.510038+00:00,0.029882000000000075,48
0.41882,True,65.0,0.65,640.0,250.0,-2.169768,0.0,23.02,4.0,11,first_side_raw_later_book,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY071245-45,18,9,raw_edge20_else_first_side_raw_later_book_p60_edge0,-134.0,4,0.9474274095631102,0.65,0.668302,first_side_raw_later_book_p60_edge0,-0.169768,p_below_floor,0.7757599645870777,no,698.724,use_wait_policy,yes,False,133.840331,rejected_actionable,spectral_dominant_factor,finalized,25.11860850350005,11.487551458948206,2026-05-07T16:33:21.276114+00:00,0.01830199999999993,48
0.289227,True,59.0,0.59,0.0,532.0,0.604038,0.04604000000000008,209.95,4.0,11,first_side_raw_later_book,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY071300-00,0,0,raw_edge20_else_first_side_raw_later_book_p60_edge0,-122.0,5,0.983768019193697,0.63604,0.63604,first_side_raw_later_book_p60_edge0,2.604038,p_below_floor,1.0115447512048406,no,842.515,use_wait_policy,yes,False,139.613439,rejected_actionable,spectral_dominant_factor,finalized,53.50083095705758,24.467659051656867,2026-05-07T16:45:57.486009+00:00,0.04604000000000008,48
0.553183,True,70.0,0.7,375.0,188.0,0.877162,0.0,1475.53,3.0,11,first_side_raw_later_book,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY071315-15,14,7,raw_edge20_else_first_side_raw_later_book_p60_edge0,57.0,3,0.8712166784477542,0.7,0.743772,first_side_raw_later_book_p60_edge0,2.877162,p_below_floor,0.6114416836067001,yes,717.47,use_wait_policy,yes,True,119.074495,rejected_actionable,spectral_dominant_factor,finalized,16.211640035276055,7.414106920501939,2026-05-07T17:03:02.531145+00:00,0.04377200000000003,48
0.227986,True,65.0,0.65,797.0,16.0,-9.448324,0.0,3279.22,4.0,11,first_side_raw_later_book,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY071330-30,9,4,raw_edge20_else_first_side_raw_later_book_p60_edge0,66.0,3,0.9245021439695458,0.65,0.595517,first_side_raw_later_book_p60_edge0,-7.448324,p_below_floor,0.9011097175797247,no,788.722,use_wait_policy,no,True,120.906601,rejected_actionable,spectral_dominant_factor,finalized,30.228797801183138,13.824606177322476,2026-05-07T17:16:51.282524+00:00,-0.05448300000000006,48
0.93606,True,81.0,0.81,578.0,31.0,2.23752,0.028687499999999977,65.0,3.0,11,rmt_repetition_forget,36,True,38,True,True,,KXBTC15M-26MAY051300-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,33.0,,,0.8386875,0.867375,rmt_repetition_forget_p60_edge0,4.23752,approved_entry,0.36657919808610573,yes,594.247,use_wait_policy,yes,True,115.035336,approved_entry,insufficient_history,finalized,,,2026-05-05T16:50:05.755107+00:00,0.057374999999999954,0
0.992205,True,82.0,0.82,469.0,0.0,2.439055,0.029695499999999986,7.02,2.0,11,rmt_repetition_forget,0,True,36,True,True,,KXBTC15M-26MAY051330-30,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-2.0,,,0.8496954999999999,0.879391,rmt_repetition_forget_p60_edge0,4.439055,approved_entry,0.30242891547156237,yes,529.068,use_wait_policy,yes,True,106.389306,approved_entry,insufficient_history,finalized,,,2026-05-05T17:21:10.942716+00:00,0.05939100000000008,0
0.329851,True,66.0,0.66,15.0,31.0,-3.985957,0.0,1641.12,4.0,11,rmt_repetition_forget,68,True,68,False,False,2.7239641942529045,KXBTC15M-26MAY051430-30,22,11,raw_edge20_else_rmt_repetition_forget_p60_edge0,64.0,4,0.9770755456293411,0.66,0.66014,rmt_repetition_forget_p60_edge0,-1.985957,p_below_floor,0.7433380384134836,no,664.344,use_wait_policy,no,True,120.327134,rejected_actionable,spectral_dominant_factor,finalized,117.45973050746709,43.12087903184884,2026-05-05T18:18:55.665943+00:00,0.00013999999999991797,26
0.241845,True,65.0,0.65,0.0,641.0,-8.951423,0.0,1027.4,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY051445-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,4,0.9625904040336172,0.65,0.600486,rmt_repetition_forget_p60_edge0,-6.951423,p_below_floor,1.0576854189228526,yes,863.994,use_wait_policy,no,False,137.484696,rejected_actionable,spectral_dominant_factor,finalized,12.65079714397455,5.78561838598156,2026-05-05T18:30:36.006338+00:00,-0.04951400000000006,48
0.178825,True,62.0,0.62,16.0,516.0,-7.397226,0.0,108.9,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY051500-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,3,0.8491587214716823,0.62,0.586028,rmt_repetition_forget_p60_edge0,-5.397226,p_below_floor,1.0843473783164925,no,863.7,use_wait_policy,no,True,132.364322,rejected_actionable,spectral_dominant_factor,finalized,13.18843746841964,6.031498681962445,2026-05-05T18:45:36.302025+00:00,-0.033972,48
0.199146,True,62.0,0.62,16.0,563.0,-6.996764,0.0,1177.56,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY051515-15,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,3,0.8808421071633321,0.62,0.590032,rmt_repetition_forget_p60_edge0,-4.996764,p_below_floor,0.9722137384369568,no,809.076,use_wait_policy,no,True,125.134297,rejected_actionable,spectral_dominant_factor,finalized,11.922319341947373,5.452461943962782,2026-05-05T19:01:30.926818+00:00,-0.029967999999999995,48
0.758404,True,77.0,0.77,1000.0,328.0,0.85995,0.0,72.36,3.0,11,rmt_repetition_forget,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY051530-30,10,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,43.0,3,0.8889854319219339,0.77,0.813599,rmt_repetition_forget_p60_edge0,2.85995,p_below_floor,0.5097005262572569,yes,769.483,use_wait_policy,yes,True,117.68131,rejected_actionable,spectral_dominant_factor,finalized,21.086970424941775,9.643753070003218,2026-05-05T19:17:10.516924+00:00,0.04359899999999994,48
0.227778,True,60.0,0.6,594.0,32.0,-5.182152,0.0,1056.29,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY051545-45,14,7,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9321108360355118,0.6,0.588178,rmt_repetition_forget_p60_edge0,-3.182152,p_below_floor,0.8233448725741751,yes,743.029,use_wait_policy,yes,True,113.794923,rejected_actionable,spectral_dominant_factor,finalized,11.712555375442768,5.356530102868998,2026-05-05T19:32:36.970915+00:00,-0.011822,48
0.143139,True,64.0,0.64,719.0,110.0,-11.005384,0.0,2617.54,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY051600-00,9,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,3,0.8491802504280657,0.64,0.569946,rmt_repetition_forget_p60_edge0,-9.005384,p_below_floor,0.9384885827278965,no,774.445,use_wait_policy,no,True,116.739932,rejected_actionable,spectral_dominant_factor,finalized,15.03139664217808,6.874343473398274,2026-05-05T19:47:05.558183+00:00,-0.07005400000000006,48
0.22528,True,63.0,0.63,125.0,531.0,-7.570415,0.0,114.68,4.0,11,rmt_repetition_forget,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY051615-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,4,0.9510802305480454,0.63,0.594296,rmt_repetition_forget_p60_edge0,-5.570415,p_below_floor,0.9442509131527809,yes,844.419,use_wait_policy,yes,True,122.114583,rejected_actionable,spectral_dominant_factor,finalized,40.86081881341068,18.686972994877834,2026-05-05T20:00:55.581802+00:00,-0.03570399999999996,48
0.269732,True,68.0,0.68,984.0,0.0,-9.303358,0.0,75.0,4.0,11,rmt_repetition_forget,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY051630-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,60.0,2,0.5876492653348575,0.68,0.626966,rmt_repetition_forget_p60_edge0,-7.303358,p_below_floor,0.9578438998269353,no,847.385,use_wait_policy,no,True,129.276244,rejected_actionable,spectral_dominant_factor,finalized,4.944140025940726,2.261115019979136,2026-05-05T20:15:52.622907+00:00,-0.053034000000000026,48
0.230949,True,65.0,0.65,516.0,875.0,-8.825493,0.0,287.02,4.0,11,rmt_repetition_forget,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY051645-45,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,4,0.9745625654300697,0.65,0.601745,rmt_repetition_forget_p60_edge0,-6.825493,p_below_floor,0.9889679230397815,yes,839.083,use_wait_policy,yes,True,129.033024,rejected_actionable,spectral_dominant_factor,finalized,35.21704777605512,16.105894102505687,2026-05-05T20:31:00.921443+00:00,-0.04825500000000005,48
0.488562,True,70.0,0.7,453.0,47.0,-1.76327,0.0,220.0,3.0,11,rmt_repetition_forget,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY051700-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,57.0,4,0.9743819914995858,0.7,0.717367,rmt_repetition_forget_p60_edge0,0.23673,p_below_floor,0.7240062780402743,no,841.812,use_wait_policy,no,True,122.021346,rejected_actionable,spectral_dominant_factor,finalized,59.77989508758759,27.33927800711965,2026-05-05T20:45:58.191359+00:00,0.01736700000000002,48
0.185527,True,60.0,0.6,109.0,0.0,-5.200493,0.0,192.31,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY051715-15,9,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,2,0.9504459694177682,0.6,0.587995,rmt_repetition_forget_p60_edge0,-3.200493,p_below_floor,0.8353983749007444,no,782.914,use_wait_policy,no,True,107.827914,rejected_actionable,spectral_dominant_factor,finalized,76.0264910778317,34.76937141554492,2026-05-05T21:01:57.086144+00:00,-0.012004999999999932,48
0.222986,True,60.0,0.6,531.0,312.0,-5.0681,0.0,569.97,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY051730-30,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.8813159647084657,0.6,0.589319,rmt_repetition_forget_p60_edge0,-3.0681,p_below_floor,0.8176809621872009,no,828.552,use_wait_policy,yes,False,106.509132,rejected_actionable,spectral_dominant_factor,finalized,19.883098749983333,9.093183645979261,2026-05-05T21:16:11.448234+00:00,-0.01068099999999994,48
0.665923,True,71.0,0.71,0.0,594.0,3.52204,0.035109999999999975,40.0,3.0,11,rmt_repetition_forget,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY051745-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,55.0,3,0.9328521008480247,0.7451099999999999,0.78022,rmt_repetition_forget_p60_edge0,5.52204,p_below_floor,0.5423839624480261,no,868.757,use_wait_policy,no,True,107.444854,rejected_actionable,spectral_dominant_factor,finalized,46.978842071940534,21.484942755010472,2026-05-05T21:30:31.244987+00:00,0.07022000000000006,48
0.291311,True,61.0,0.61,16.0,47.0,-2.203936,0.0,550.0,4.0,11,rmt_repetition_forget,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY051800-00,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,5,0.9791670784952593,0.61,0.627961,rmt_repetition_forget_p60_edge0,-0.203936,p_below_floor,0.7130484761919295,yes,808.901,use_wait_policy,yes,True,100.648518,rejected_actionable,spectral_dominant_factor,finalized,23.008527725960235,10.522543325191572,2026-05-05T21:46:31.099223+00:00,0.017961000000000005,48
0.669176,True,74.0,0.74,0.0,344.0,0.41302,0.019565000000000055,1504.55,3.0,11,rmt_repetition_forget,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY051815-15,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-151.0,4,0.987082955820957,0.759565,0.77913,rmt_repetition_forget_p60_edge0,2.41302,p_below_floor,0.5227973434259201,no,883.663,use_wait_policy,yes,False,103.02218,rejected_actionable,spectral_dominant_factor,finalized,88.73356255888835,40.58072587456408,2026-05-05T22:00:16.340721+00:00,0.03913,48
0.180915,True,31.0,0.31,922.0,0.0,23.623991,0.27124,186.2,3.0,11,v28_raw,138,True,138,True,True,2.1865937744230046,KXBTC15M-26MAY051830-30,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,135.0,2,0.9803646730159429,0.58124,0.58124,v28_raw_p50_edge0,25.623991,p_below_floor,0.777444424872164,yes,779.531,raw_high_convex_edge,yes,True,100.102356,rejected_actionable,spectral_dominant_factor,finalized,192.92467348449782,88.23068817865199,2026-05-05T22:17:00.468759+00:00,0.27124,48
0.885262,True,79.0,0.79,968.0,0.0,3.902414,0.037012000000000045,97.0,3.0,11,rmt_repetition_forget,42,True,42,False,True,2.1865937744230046,KXBTC15M-26MAY051845-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,39.0,3,0.9610275842634353,0.8270120000000001,0.864024,rmt_repetition_forget_p60_edge0,5.902414,approved_entry,0.4162522477382457,no,854.974,use_wait_policy,no,True,103.506064,approved_entry,spectral_dominant_factor,finalized,73.90637964053967,33.7997759369099,2026-05-05T22:30:45.039013+00:00,0.07402399999999998,48
0.736406,True,74.0,0.74,828.0,984.0,4.561341,0.0,12.0,3.0,11,rmt_repetition_forget,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY051900-00,8,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,49.0,4,0.9216335074369034,0.74,0.820613,rmt_repetition_forget_p60_edge0,6.561341,p_below_floor,0.4494563870752062,yes,684.163,use_wait_policy,yes,True,107.657944,rejected_actionable,spectral_dominant_factor,finalized,27.832817233161357,12.728846829588107,2026-05-05T22:48:35.837133+00:00,0.08061300000000005,48
