entry_dt,market,side,outcome,outcome_available,win,qty,ask_cents,spot,strike,seconds_to_close,margin_dollars,margin_per_v28_sigma,signed_move_15m,adverse_move_15m,v28_p_side,v28_edge_cents,shadow_rule_id,shadow_selected,shadow_blocked,shadow_reason,entry_key,source_line_no,shadow_lock_id,fresh_after_lock,outcome_method
2026-05-01 15:02:15.419821+00:00,KXBTC15M-26MAY011115-15,no,yes,True,False,2,78.0,78215.68,78334.21,764.641,118.53000000001339,0.8625883637289182,35.88000000000466,0.0,0.860862,4.586206,adverse15_gt10_v28_cushion_0p5,True,False,selected,cf0fa137-b30f-41cb-bc8b-d34acf66be7e,1897,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:06:15.378297+00:00,KXBTC15M-26MAY011115-15,no,yes,True,False,2,78.0,78238.28,78334.21,524.685,95.93000000000757,0.8349584327264257,119.85000000000582,0.0,0.85315,3.81498,adverse15_gt10_v28_cushion_0p5,True,False,selected,c6a89c34-8034-4506-9524-6caa09363bf0,1925,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:08:16.217297+00:00,KXBTC15M-26MAY011115-15,no,yes,True,False,2,85.0,78220.51,78334.21,403.844,113.70000000001164,1.152591765793309,219.5,0.0,0.916969,3.696903,adverse15_gt10_v28_cushion_0p5,True,False,selected,3591e3e1-f4e7-44a0-af2d-897405d9523e,1931,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:12:18.281918+00:00,KXBTC15M-26MAY011115-15,yes,yes,True,True,2,75.0,78389.26,78334.21,161.801,55.04999999998836,0.8893016957535635,6.419999999998254,0.0,0.863092,7.809247,adverse15_gt10_v28_cushion_0p5,True,False,selected,8f9c5b1a-dd48-40ef-9109-f073a50c27ce,1970,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:23:55.770743+00:00,KXBTC15M-26MAY011130-30,yes,yes,True,True,2,84.0,78553.34,78454.83,364.303,98.50999999999476,1.0764098450316728,342.3000000000029,0.0,0.904227,3.422729,adverse15_gt10_v28_cushion_0p5,True,False,selected,a8ff616d-cb58-451b-a5e6-80097812ec91,2005,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:25:41.522736+00:00,KXBTC15M-26MAY011130-30,yes,yes,True,True,2,81.0,78527.9,78454.83,258.546,73.06999999999243,0.9180548880730326,227.7399999999907,0.0,0.871345,2.634522,adverse15_gt10_v28_cushion_0p5,True,False,selected,41541161-c11d-497a-82c2-209f7792acea,2022,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 15:50:31.209356+00:00,KXBTC15M-26MAY011200-00,no,no,True,True,2,87.0,78529.85,78667.28,568.862,137.42999999999302,1.1940404220085605,58.220000000001164,0.0,0.921157,2.115736,adverse15_gt10_v28_cushion_0p5,True,False,selected,222ecc40-02dc-45dd-9b08-1164c67ab210,2147,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 16:01:05.607498+00:00,KXBTC15M-26MAY011215-15,yes,no,True,False,2,77.0,78602.75,78458.78,834.47,143.97000000000116,0.8282387236321853,-30.320000000006985,30.320000000006985,0.852274,4.727428,adverse15_gt10_v28_cushion_0p5,True,False,selected,4fc02587-4ffd-4f94-beaa-8b1179647c89,2153,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 16:03:11.739616+00:00,KXBTC15M-26MAY011215-15,yes,no,True,False,2,85.0,78633.04,78458.78,708.334,174.25999999999476,1.0748731626845314,-27.20000000001164,27.20000000001164,0.901276,2.127602,adverse15_gt10_v28_cushion_0p5,True,False,selected,bef219a7-0ee0-4fa5-9d1b-41c759ebc110,2159,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 16:24:19.894214+00:00,KXBTC15M-26MAY011230-30,no,no,True,True,2,82.0,78291.56,78405.45,340.178,113.88999999999942,1.1654499283456479,245.86000000000058,0.0,0.918761,6.376071,adverse15_gt10_v28_cushion_0p5,True,False,selected,25cb146f-c999-45fc-b5ab-3da2ad85014c,2202,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 16:34:02.458179+00:00,KXBTC15M-26MAY011245-45,no,no,True,True,2,85.0,78195.57,78343.02,657.606,147.4499999999971,1.077245477833781,149.68999999998778,0.0,0.901038,2.103837,adverse15_gt10_v28_cushion_0p5,True,False,selected,83b8366f-38d7-4eb1-8da4-339e0f237c77,2315,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 16:56:01.156587+00:00,KXBTC15M-26MAY011300-00,yes,no,True,False,2,78.0,78339.06,78272.34,238.932,66.72000000000116,0.8333918947691988,47.61999999999534,0.0,0.850551,3.555099,adverse15_gt10_v28_cushion_0p5,True,False,selected,238197e6-4f2f-43b3-b096-3970b48aa6bb,2343,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 17:53:47.485433+00:00,KXBTC15M-26MAY011400-00,yes,yes,True,True,2,81.0,78526.71,78444.4,372.585,82.31000000001222,0.9129771499379259,105.61000000000058,0.0,0.870707,2.570672,adverse15_gt10_v28_cushion_0p5,True,False,selected,579aaa16-dee5-4766-a287-dbd3bb0ac678,2389,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 19:17:23.922805+00:00,KXBTC15M-26MAY011530-30,no,no,True,True,2,79.0,78418.65,78502.3,756.154,83.65000000000873,0.8152384587111322,3.279999999998836,0.0,0.852281,2.728149,adverse15_gt10_v28_cushion_0p5,True,False,selected,c3f9eaec-3806-4320-98ad-6a133b3e03b8,2430,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 19:31:38.130000+00:00,KXBTC15M-26MAY011545-45,no,no,True,True,2,79.0,78339.22,78423.8,801.95,84.58000000000175,0.8334005581537336,150.30999999999767,0.0,0.852683,2.768293,adverse15_gt10_v28_cushion_0p5,True,False,selected,f4045d01-a6c8-4d36-a1a3-b50789af61a6,2457,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 19:33:28.606321+00:00,KXBTC15M-26MAY011545-45,no,no,True,True,2,85.0,78324.28,78423.8,691.467,99.52000000000407,1.0579339041974312,123.25999999999476,0.0,0.902311,2.231117,adverse15_gt10_v28_cushion_0p5,True,False,selected,20f5a123-be4e-440f-bb06-dcee368a1035,2495,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 19:55:03.106654+00:00,KXBTC15M-26MAY011600-00,yes,yes,True,True,2,79.0,78371.43,78329.1,296.977,42.329999999987194,0.7213358342139383,22.489999999990687,0.0,0.852676,2.7676,adverse15_gt10_v28_cushion_0p5,True,False,selected,a4913190-7510-4e24-a820-85b6955dec52,2524,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 20:52:13.847800+00:00,KXBTC15M-26MAY011700-00,no,no,True,True,2,86.0,77911.91,77986.13,466.233,74.22000000000116,1.1243510440285864,204.5,0.0,0.911286,2.128617,adverse15_gt10_v28_cushion_0p5,True,False,selected,e6b0e336-16b8-4859-a7eb-6dee3c706acb,2547,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 21:02:22.662502+00:00,KXBTC15M-26MAY011715-15,yes,yes,True,True,2,77.0,77954.72,77873.81,757.414,80.91000000000349,0.8308707495675512,-51.279999999998836,51.279999999998836,0.852355,4.735521,adverse15_gt10_v28_cushion_0p5,True,False,selected,f35a67b5-2ade-4014-8689-9e4ec0927504,2559,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 21:31:21.503153+00:00,KXBTC15M-26MAY011745-45,yes,yes,True,True,2,78.0,78086.79,78006.44,818.587,80.34999999999127,0.9448909493534131,154.65999999998894,0.0,0.878286,6.328556,adverse15_gt10_v28_cushion_0p5,True,False,selected,51ab18e5-1eb1-435a-bbbe-5e80179b7027,2593,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 21:35:38.882550+00:00,KXBTC15M-26MAY011745-45,yes,yes,True,True,2,90.0,78125.37,78006.44,561.189,118.92999999999302,1.7333434771746516,157.72000000000116,0.0,0.967726,3.772589,adverse15_gt10_v28_cushion_0p5,True,False,selected,469af17a-f4c4-4b81-9976-5831e50d0b1e,2605,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 21:49:17.566901+00:00,KXBTC15M-26MAY011800-00,yes,yes,True,True,2,77.0,78165.47,78098.34,642.526,67.13000000000466,0.9062728146047795,35.19999999999709,0.0,0.868638,6.363785,adverse15_gt10_v28_cushion_0p5,True,False,selected,c9b194e8-d1b8-4dde-8aa3-fd00b28b0aa1,2611,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 21:53:42.557818+00:00,KXBTC15M-26MAY011800-00,yes,yes,True,True,2,87.0,78165.07,78098.34,377.51,66.73000000001048,1.18107430114907,41.73000000001048,0.0,0.921104,2.110389,adverse15_gt10_v28_cushion_0p5,True,False,selected,f7494e14-dddf-43ec-be81-522e381c5398,2639,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 22:02:04.290338+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,True,2,78.0,78271.79,78195.36,775.795,76.42999999999302,0.9621808903094273,154.41999999999825,0.0,0.879425,6.442485,adverse15_gt10_v28_cushion_0p5,True,False,selected,96791970-3840-4bb3-8602-8625b80fc2e9,2660,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 22:03:25.205795+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,True,2,78.0,78261.51,78195.36,694.886,66.14999999999418,0.8830569367345463,140.88999999999942,0.0,0.860735,4.573501,adverse15_gt10_v28_cushion_0p5,True,False,selected,07a564ff-fdb3-4b47-b26f-f1c096cee195,2688,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 22:06:28.638923+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,True,2,87.0,78270.83,78195.36,511.43,75.47000000000116,1.2045232425344523,105.91999999999825,0.0,0.920673,2.067282,adverse15_gt10_v28_cushion_0p5,True,False,selected,13634413-1dcf-40f1-a70d-7f7ab33d13f9,2722,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 22:20:29.281128+00:00,KXBTC15M-26MAY011830-30,yes,yes,True,True,2,88.0,78392.9,78308.34,570.801,84.55999999999767,1.3157813454601455,143.93999999998778,0.0,0.936767,2.676698,adverse15_gt10_v28_cushion_0p5,True,False,selected,916874af-8238-4cdb-bc34-984c9cfb2996,2740,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 22:36:28.808953+00:00,KXBTC15M-26MAY011845-45,no,no,True,True,2,85.0,78274.01,78339.19,511.267,65.18000000000757,1.083838842110381,94.01000000000931,0.0,0.904413,2.441283,adverse15_gt10_v28_cushion_0p5,True,False,selected,747a3a43-66bd-49c9-8493-28b9a36da90d,2762,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 23:11:14.382791+00:00,KXBTC15M-26MAY011915-15,yes,no,True,False,2,88.0,78191.15,78145.51,225.71,45.63999999999942,1.239073201480074,39.15999999998894,0.0,0.932932,2.293228,adverse15_gt10_v28_cushion_0p5,True,False,selected,be643c26-c760-495b-8fcd-79c21d521118,2798,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 23:20:41.263779+00:00,KXBTC15M-26MAY011930-30,no,no,True,True,2,83.0,78086.57,78142.33,558.812,55.75999999999476,0.9916632704214299,59.829999999987194,0.0,0.88982,2.982009,adverse15_gt10_v28_cushion_0p5,True,False,selected,25d9f2d0-d029-4613-a7fd-22c5cae9244f,2815,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 23:50:15.770491+00:00,KXBTC15M-26MAY012000-00,yes,yes,True,True,2,69.0,78144.13,78120.6,584.363,23.529999999998836,0.4347163317050562,82.72000000000116,0.0,0.87849,15.34896,adverse15_gt10_v28_cushion_0p5,True,False,selected,3839ce6a-93c8-4789-a74c-16f621ced153,2832,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 23:54:54.901819+00:00,KXBTC15M-26MAY012000-00,yes,yes,True,True,2,75.0,78162.27,78120.6,305.208,41.669999999998254,1.0860491011477185,53.98000000001048,0.0,0.909862,12.486239,adverse15_gt10_v28_cushion_0p5,True,False,selected,e59ed0d2-a4f7-457d-8904-22f6a140bd16,2849,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:03:12.575986+00:00,KXBTC15M-26MAY012015-15,yes,no,True,False,2,77.0,78265.0,78215.98,707.53,49.020000000004075,0.8505675638506786,125.57000000000698,0.0,0.854737,4.973705,adverse15_gt10_v28_cushion_0p5,True,False,selected,0fa2a0d3-7131-41ea-9015-528473b4470f,2855,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:07:15.257504+00:00,KXBTC15M-26MAY012015-15,yes,no,True,False,2,79.0,78255.49,78215.98,464.859,39.51000000000931,0.8457738728186711,105.31000000001222,0.0,0.852288,2.728761,adverse15_gt10_v28_cushion_0p5,True,False,selected,2cd455b0-c074-411a-9845-978740f8e2b6,2893,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:10:03.057371+00:00,KXBTC15M-26MAY012015-15,yes,no,True,False,2,86.0,78256.0,78215.98,297.124,40.020000000004075,1.071558930279055,117.86999999999534,0.0,0.910131,2.013054,adverse15_gt10_v28_cushion_0p5,True,False,selected,d3f61230-42df-454c-ad34-a2888f1d1a95,2957,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:23:22.546154+00:00,KXBTC15M-26MAY012030-30,yes,yes,True,True,2,76.0,78244.0,78203.41,397.588,40.58999999999651,0.9395290276855179,-4.360000000000582,4.360000000000582,0.882718,8.771805,adverse15_gt10_v28_cushion_0p5,True,False,selected,ba8a380a-b3fb-4f59-879b-994da5c5dee5,2980,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:32:15.382222+00:00,KXBTC15M-26MAY012045-45,yes,yes,True,True,2,74.0,78334.39,78281.9,764.764,52.49000000000524,0.8597779338886826,149.9499999999971,0.0,0.850066,7.506619,adverse15_gt10_v28_cushion_0p5,True,False,selected,d9de5da8-a8ff-4a23-a965-7702535f3243,2986,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:41:25.989534+00:00,KXBTC15M-26MAY012045-45,no,yes,True,False,2,63.0,78267.54,78281.9,214.136,14.360000000000582,0.4517099423245856,46.10000000000582,0.0,0.915663,24.566289,adverse15_gt10_v28_cushion_0p5,True,False,selected,d4eaeceb-6eda-4271-9f2c-e6a9b825d862,3014,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 00:51:13.427788+00:00,KXBTC15M-26MAY012100-00,yes,yes,True,True,2,84.0,78374.05,78317.17,526.734,56.88000000000466,1.1220150759532928,96.04000000000815,0.0,0.916255,4.625498,adverse15_gt10_v28_cushion_0p5,True,False,selected,8d5b738e-c700-4066-99ca-84fd79f02a88,3037,live_v28_physics_shadow_lock_v1,False,mid>=95
2026-05-02 00:53:33.498305+00:00,KXBTC15M-26MAY012100-00,yes,yes,True,True,2,73.0,78343.12,78317.17,386.636,25.94999999999709,0.5979787488721554,73.90999999998894,0.0,0.957682,19.268164,adverse15_gt10_v28_cushion_0p5,True,False,selected,8779edca-3fe6-4cd2-8cf0-ae8de746f097,3043,live_v28_physics_shadow_lock_v1,False,mid>=95
2026-05-02 01:13:05.482217+00:00,KXBTC15M-26MAY012115-15,yes,yes,True,True,2,87.0,78354.61,78317.62,114.654,36.99000000000524,1.5944034241529161,26.60000000000582,0.0,0.996396,9.639582,adverse15_gt10_v28_cushion_0p5,True,False,selected,ff804a4a-16e3-459b-a924-4f8389b3dd86,3082,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 01:33:36.529425+00:00,KXBTC15M-26MAY012145-45,yes,no,True,False,2,86.0,78408.97,78343.9,683.636,65.07000000000698,1.1486195012821394,81.49000000000524,0.0,0.922799,3.27988,adverse15_gt10_v28_cushion_0p5,True,False,selected,b3362310-5123-4509-85fd-4071409a84b7,3088,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 01:36:03.419217+00:00,KXBTC15M-26MAY012145-45,yes,no,True,False,2,64.0,78358.16,78343.9,536.724,14.260000000009313,0.28408724163817917,46.169999999998254,0.0,0.983294,30.329396,adverse15_gt10_v28_cushion_0p5,True,False,selected,6d932d43-37d2-45d9-a817-5499eb447358,3094,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 01:42:02.803795+00:00,KXBTC15M-26MAY012145-45,yes,no,True,False,2,25.0,78346.62,78343.9,177.286,2.720000000001164,0.09428441629041862,16.34999999999127,0.0,0.93009,64.50902,adverse15_gt10_v28_cushion_0p5,True,False,selected,231022ca-3ae1-4b38-9c22-32596816b262,3117,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 02:06:50.495245+00:00,KXBTC15M-26MAY012215-15,yes,no,True,False,2,77.0,78354.18,78314.97,489.638,39.20999999999185,0.8178376460240534,16.14999999999418,0.0,0.85537,5.037044,adverse15_gt10_v28_cushion_0p5,True,False,selected,10bdd96c-a326-4d71-b680-b113e68d7f74,3123,live_v28_physics_shadow_lock_v1,False,mid>=95
2026-05-02 02:09:45.605255+00:00,KXBTC15M-26MAY012215-15,yes,no,True,False,2,43.0,78315.0,78314.97,314.657,0.029999999998835847,0.0007805678162219645,1.3699999999953434,0.0,0.941681,47.168102,adverse15_gt10_v28_cushion_0p5,True,False,selected,2406654f-312d-42a8-97fa-ec4f97799573,3129,live_v28_physics_shadow_lock_v1,False,mid>=95
2026-05-02 02:34:04.607976+00:00,KXBTC15M-26MAY012245-45,yes,yes,True,True,2,75.0,78292.91,78267.12,655.508,25.79000000000815,0.4649113939094219,-30.25,30.25,0.89541,11.041033,adverse15_gt10_v28_cushion_0p5,False,True,adverse_drift_without_cushion,56615b54-dffa-44e4-af80-9581fd7b3e06,3146,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 03:38:19.479843+00:00,KXBTC15M-26MAY012345-45,yes,yes,True,True,2,87.0,78443.04,78389.01,400.618,54.029999999998836,1.1878338900374665,143.7399999999907,0.0,0.974479,7.447928,adverse15_gt10_v28_cushion_0p5,True,False,selected,e93ea0b8-b184-435d-ba0f-0dc644e87963,3216,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 04:48:07.375070+00:00,KXBTC15M-26MAY020100-00,no,no,True,True,2,81.0,78153.24,78224.05,712.758,70.80999999999767,1.111177019082832,129.3799999999901,0.0,0.924659,7.965919,adverse15_gt10_v28_cushion_0p5,True,False,selected,8e35e2f5-6b5f-4bbf-adb7-c4c2d78715a9,3222,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-02 05:21:08.420632+00:00,KXBTC15M-26MAY020130-30,yes,no,True,False,2,27.0,78050.25,78085.19,531.715,-34.94000000000233,-0.6030428603824836,-121.52000000000407,121.52000000000407,0.884951,57.995148,adverse15_gt10_v28_cushion_0p5,False,True,adverse_drift_without_cushion,c579128d-5624-46d8-8461-645b621dbabe,3228,live_v28_physics_shadow_lock_v1,True,bid>=98
2026-05-02 05:24:00.154830+00:00,KXBTC15M-26MAY020130-30,no,no,True,True,2,65.0,78066.88,78085.19,359.915,18.30999999999767,0.38153890958175213,126.0,0.0,0.862699,17.269908,adverse15_gt10_v28_cushion_0p5,True,False,selected,02928220-e8d4-4e36-8fc9-8503714670c6,3245,live_v28_physics_shadow_lock_v1,True,bid>=98
2026-05-02 07:23:36.480923+00:00,KXBTC15M-26MAY020330-30,yes,yes,True,True,2,78.0,78352.1,78310.48,383.632,41.620000000009895,0.8625808052933757,32.01000000000931,0.0,0.863536,4.853636,adverse15_gt10_v28_cushion_0p5,True,False,selected,2b63aad1-921a-4fcf-b6f9-0d7baf1e627a,3262,live_v28_physics_shadow_lock_v1,True,bid>=98
2026-05-02 10:10:38.270676+00:00,KXBTC15M-26MAY020615-15,yes,yes,True,True,2,61.0,78296.41,78294.79,261.799,1.6200000000098953,0.04204055839540986,-24.929999999993015,24.929999999993015,0.89665,24.665027,adverse15_gt10_v28_cushion_0p5,False,True,adverse_drift_without_cushion,1455e109-a26e-4a6d-84fe-84eceec14c80,3268,live_v28_physics_shadow_lock_v1,True,bid>=98
2026-05-02 11:03:32.468737+00:00,KXBTC15M-26MAY020715-15,no,no,True,True,2,87.0,78184.35,78250.65,687.607,66.29999999998836,1.1669473412634068,54.939999999987776,0.0,0.926619,2.661927,adverse15_gt10_v28_cushion_0p5,True,False,selected,fa6c584b-ee63-42f4-9f90-9a83f31ed713,3285,live_v28_physics_shadow_lock_v1,True,bid>=98
2026-05-02 12:37:42.894607+00:00,KXBTC15M-26MAY020845-45,no,no,True,True,2,85.0,78217.5,78245.65,437.2,28.14999999999418,0.6213645346180322,-73.9600000000064,73.9600000000064,0.920437,4.043681,adverse15_gt10_v28_cushion_0p5,True,False,selected,6d7d0bea-5f77-47a2-b4a4-f7d26e9ff24e,3302,live_v28_physics_shadow_lock_v1,True,bid>=98
