source,market,side,reason,p_side,outcome,brier,bucket,actionable,edge_cents,ask_cents,seconds_to_close,sigma_t_dollars,recross_hazard_score,h6_recross_hazard_high,gross_cents,ask_prob,v28_minus_ask_prob,disagreement_bucket,book_brier,v28_brier,v28_brier_minus_book_brier
rejected_actionable,KXBTC15M-26MAY060100-00,no,p_below_floor,0.525346,1.0,0.225296419716,50_60,True,-5.46538,54,884.141,106.583497,0.9770752541189076,True,92.0,0.54,-0.014654000000000056,slightly_below_book,0.21159999999999995,0.225296419716,0.013696419716000052
rejected_actionable,KXBTC15M-26MAY060100-00,no,edge_below_floor,0.851337,1.0,0.022100687568999997,85_90,True,-0.366308,82,343.342,69.815,0.1819009149010355,False,36.0,0.82,0.03133700000000006,v28_plus_03_08,0.03240000000000002,0.022100687568999997,-0.010299312431000022
rejected_actionable,KXBTC15M-26MAY060100-00,no,ask_too_high,0.898769,1.0,0.010247715360999991,85_90,True,-4.123096,91,260.652,60.759502,0.11168353427951522,False,18.0,0.91,-0.011230999999999991,slightly_below_book,0.008099999999999994,0.010247715360999991,0.002147715360999997
rejected_actionable,KXBTC15M-26MAY060100-00,yes,p_below_floor,0.474654,0.0,0.225296419716,00_50,True,-4.53462,48,884.141,106.583497,0.9770752541189076,True,-96.0,0.48,-0.005345999999999962,slightly_below_book,0.2304,0.225296419716,-0.005103580283999987
rejected_actionable,KXBTC15M-26MAY060100-00,yes,edge_below_floor,0.851837,0.0,0.725626274569,85_90,True,-0.316276,82,657.144,91.301113,0.33394999817755644,True,-164.0,0.82,0.031837000000000004,v28_plus_03_08,0.6723999999999999,0.725626274569,0.05322627456900009
rejected_actionable,KXBTC15M-26MAY060115-15,no,p_below_floor,0.525277,1.0,0.22536192672900002,50_60,True,-4.472295,53,884.608,111.725583,1.0170054234448878,True,94.0,0.53,-0.004723000000000033,slightly_below_book,0.22089999999999999,0.22536192672900002,0.004461926729000032
rejected_actionable,KXBTC15M-26MAY060115-15,no,edge_below_floor,0.85165,1.0,0.022007722499999993,85_90,True,-2.834994,85,238.825,57.067701,0.12568748450930964,False,30.0,0.85,0.0016500000000000403,near_book,0.022500000000000006,0.022007722499999993,-0.0004922775000000129
rejected_actionable,KXBTC15M-26MAY060115-15,no,ask_too_high,0.905395,1.0,0.00895010602500001,90_95,True,-4.460473,92,231.49,55.966368,0.09536884838148124,False,16.0,0.92,-0.01460500000000009,slightly_below_book,0.006399999999999993,0.00895010602500001,0.0025501060250000167
rejected_actionable,KXBTC15M-26MAY060115-15,yes,p_below_floor,0.474723,0.0,0.22536192672900002,00_50,True,-4.527705,48,884.608,111.725583,1.0170054234448878,True,-96.0,0.48,-0.005276999999999976,slightly_below_book,0.2304,0.22536192672900002,-0.0050380732709999765
rejected_actionable,KXBTC15M-26MAY060130-30,no,p_below_floor,0.572721,1.0,0.18256734384099996,50_60,True,-4.727874,58,869.755,108.772977,0.8778400688723954,True,84.0,0.58,-0.007278999999999924,slightly_below_book,0.17640000000000003,0.18256734384099996,0.006167343840999928
rejected_actionable,KXBTC15M-26MAY060130-30,no,ask_too_high,0.841244,1.0,0.025203467536,80_85,True,-9.875576,91,139.713,40.703292,0.0711493254824189,False,18.0,0.91,-0.06875600000000004,v28_below_book,0.008099999999999994,0.025203467536,0.017103467536000005
rejected_actionable,KXBTC15M-26MAY060130-30,no,edge_below_floor,0.862321,1.0,0.018955507041,85_90,True,-6.767923,90,129.98,39.259213,0.06164518660238998,False,20.0,0.9,-0.03767900000000002,slightly_below_book,0.009999999999999995,0.018955507041,0.008955507041000003
rejected_actionable,KXBTC15M-26MAY060130-30,yes,p_below_floor,0.427279,0.0,0.182567343841,00_50,True,-4.272126,43,869.755,108.772977,0.8778400688723954,True,-86.0,0.43,-0.0027209999999999734,slightly_below_book,0.18489999999999998,0.182567343841,-0.0023326561589999684
entry,KXBTC15M-26MAY060145-45,no,approved_entry,0.935752,1.0,0.004127805503999996,90_95,True,2.575198,88,562.435,79.360876,0.17814503082894895,False,22.0,0.88,0.055752000000000024,v28_plus_03_08,0.0144,0.004127805503999996,-0.010272194496000003
rejected_actionable,KXBTC15M-26MAY060145-45,no,p_below_floor,0.557282,1.0,0.19599922752399995,50_60,True,-3.271815,55,869.229,100.558854,0.8491893472415443,True,90.0,0.55,0.007282000000000011,near_book,0.20249999999999996,0.19599922752399995,-0.006500772476000005
rejected_actionable,KXBTC15M-26MAY060145-45,no,edge_below_floor,0.852074,1.0,0.021882101476,85_90,True,-0.792613,83,570.204,79.93992,0.2766934347725274,True,17.0,0.83,0.022074000000000038,near_book,0.028900000000000012,0.021882101476,-0.007017898524000012
rejected_actionable,KXBTC15M-26MAY060145-45,no,ask_too_high,0.93578,1.0,0.004124208400000007,90_95,True,-0.421991,91,568.977,79.820376,0.18003162453126997,False,18.0,0.91,0.025779999999999914,near_book,0.008099999999999994,0.004124208400000007,-0.003975791599999987
rejected_actionable,KXBTC15M-26MAY060145-45,yes,p_below_floor,0.442718,0.0,0.195999227524,00_50,True,-5.728185,46,869.229,100.558854,0.8491893472415443,True,-92.0,0.46,-0.01728200000000002,slightly_below_book,0.2116,0.195999227524,-0.015600772476000002
entry,KXBTC15M-26MAY060200-00,yes,approved_entry,0.858683,1.0,0.01997049448900001,85_90,True,2.368332,80,711.768,91.775185,0.3497083999828257,True,-12.0,0.8,0.05868299999999993,v28_plus_03_08,0.03999999999999998,0.01997049448900001,-0.02002950551099997
entry,KXBTC15M-26MAY060200-00,yes,approved_entry,0.874865,1.0,0.015658768224999998,85_90,True,2.986534,81,640.556,86.93659,0.29306662969753194,True,6.0,0.81,0.06486499999999995,v28_plus_03_08,0.03609999999999998,0.015658768224999998,-0.02044123177499998
rejected_actionable,KXBTC15M-26MAY060200-00,no,p_below_floor,0.403416,0.0,0.16274446905599999,00_50,True,-4.658427,41,869.375,102.513331,0.8261338788577886,True,-82.0,0.41,-0.006583999999999979,slightly_below_book,0.16809999999999997,0.16274446905599999,-0.0053555309439999865
rejected_actionable,KXBTC15M-26MAY060200-00,yes,p_below_floor,0.596584,1.0,0.16274446905599999,50_60,True,-4.341573,60,869.375,102.513331,0.8261338788577886,True,80.0,0.6,-0.0034159999999999746,slightly_below_book,0.16000000000000003,0.16274446905599999,0.002744469055999954
rejected_actionable,KXBTC15M-26MAY060200-00,yes,edge_below_floor,0.858683,1.0,0.01997049448900001,85_90,True,0.368252,82,711.781,91.775989,0.3497174549616659,True,36.0,0.82,0.03868300000000002,v28_plus_03_08,0.03240000000000002,0.01997049448900001,-0.01242950551100001
rejected_actionable,KXBTC15M-26MAY060200-00,yes,ask_too_high,0.864867,1.0,0.018260927688999985,85_90,True,-7.513275,91,366.989,65.605507,0.1716156338671565,False,18.0,0.91,-0.04513299999999998,slightly_below_book,0.008099999999999994,0.018260927688999985,0.010160927688999991
entry,KXBTC15M-26MAY060215-15,no,approved_entry,0.862656,1.0,0.018863374336000004,85_90,True,2.765568,80,294.414,56.198683,0.13314483275771213,False,34.0,0.8,0.06265599999999993,v28_plus_03_08,0.03999999999999998,0.018863374336000004,-0.021136625663999976
entry,KXBTC15M-26MAY060215-15,yes,approved_entry,0.869074,0.0,0.755289617476,85_90,True,6.407435,77,809.853,96.426352,0.3639664202953999,True,-16.0,0.77,0.099074,v28_plus_08_15,0.5929,0.755289617476,0.162389617476
entry,KXBTC15M-26MAY060215-15,yes,approved_entry,0.881378,0.0,0.776827178884,85_90,True,2.137791,83,549.92,79.954574,0.23953217885049563,False,-26.0,0.83,0.051378000000000035,v28_plus_03_08,0.6889,0.776827178884,0.08792717888400003
rejected_actionable,KXBTC15M-26MAY060215-15,no,p_below_floor,0.416976,1.0,0.339916984576,00_50,True,-10.302385,48,884.651,100.454734,0.7926086054038434,True,104.0,0.48,-0.06302399999999997,v28_below_book,0.27040000000000003,0.339916984576,0.06951698457599997
rejected_actionable,KXBTC15M-26MAY060215-15,no,ask_too_high,0.939915,1.0,0.0036102072250000067,90_95,True,-1.008477,92,174.379,43.280132,0.050867791406267335,False,16.0,0.92,0.019914999999999905,near_book,0.006399999999999993,0.0036102072250000067,-0.0027897927749999866
rejected_actionable,KXBTC15M-26MAY060215-15,yes,p_below_floor,0.583024,0.0,0.339916984576,50_60,True,1.302385,53,884.651,100.454734,0.7926086054038434,True,-106.0,0.53,0.05302399999999996,v28_plus_03_08,0.28090000000000004,0.339916984576,0.059016984575999965
rejected_actionable,KXBTC15M-26MAY060215-15,yes,edge_below_floor,0.869074,0.0,0.755289617476,85_90,True,-0.0926,84,809.86,96.426769,0.3639710231486511,True,-168.0,0.84,0.029074000000000044,near_book,0.7055999999999999,0.755289617476,0.04968961747600009
entry,KXBTC15M-26MAY060230-30,yes,approved_entry,0.890973,1.0,0.011886886728999997,85_90,True,2.097279,84,311.448,56.916598,0.1236428180917944,False,-20.0,0.84,0.050973000000000046,v28_plus_03_08,0.02560000000000001,0.011886886728999997,-0.013713113271000015
rejected_actionable,KXBTC15M-26MAY060230-30,no,p_below_floor,0.574094,0.0,0.32958392083599997,50_60,True,-0.590592,54,884.495,96.882727,0.7893267672168771,True,-108.0,0.54,0.03409399999999996,v28_plus_03_08,0.2916,0.32958392083599997,0.03798392083599994
rejected_actionable,KXBTC15M-26MAY060230-30,yes,p_below_floor,0.425906,1.0,0.32958392083599997,00_50,True,-8.409408,47,884.495,96.882727,0.7893267672168771,True,106.0,0.47,-0.04409399999999997,slightly_below_book,0.28090000000000004,0.32958392083599997,0.04868392083599993
rejected_actionable,KXBTC15M-26MAY060230-30,yes,edge_below_floor,0.852619,1.0,0.021721159160999995,85_90,True,-1.73809,84,311.745,56.937546,0.14458469598442952,False,32.0,0.84,0.012619000000000047,near_book,0.02560000000000001,0.021721159160999995,-0.0038788408390000167
rejected_actionable,KXBTC15M-26MAY060230-30,yes,ask_too_high,0.858086,1.0,0.020139583395999996,85_90,True,-9.191362,92,184.02,43.893511,0.08392784410586923,False,16.0,0.92,-0.061914000000000025,v28_below_book,0.006399999999999993,0.020139583395999996,0.013739583396000003
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.857529,1.0,0.020297985841000003,85_90,True,2.252876,80,460.502,67.412411,0.2050981102340683,False,-8.0,0.8,0.05752899999999994,v28_plus_03_08,0.03999999999999998,0.020297985841000003,-0.019702014158999977
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.862971,1.0,0.018776946840999988,85_90,True,5.797133,77,179.575,42.078057,0.07879689391159121,False,-6.0,0.77,0.09297100000000003,v28_plus_08_15,0.05289999999999999,0.018776946840999988,-0.034123053159
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.877828,1.0,0.014925997583999987,85_90,True,8.282842,76,142.18,37.463169,0.05867289889682264,False,38.0,0.76,0.11782800000000004,v28_plus_08_15,0.0576,0.014925997583999987,-0.042674002416000015
rejected_actionable,KXBTC15M-26MAY060245-45,no,p_below_floor,0.660829,0.0,0.436694967241,60_70,True,-2.91706,65,868.74,95.507548,0.6637197089991075,True,-130.0,0.65,0.010828999999999978,near_book,0.42250000000000004,0.436694967241,0.014194967240999945
rejected_actionable,KXBTC15M-26MAY060245-45,yes,p_below_floor,0.339171,1.0,0.436694967241,00_50,True,-6.08294,36,868.74,95.507548,0.6637197089991075,True,128.0,0.36,-0.020828999999999986,slightly_below_book,0.4096,0.436694967241,0.027094967240999968
rejected_actionable,KXBTC15M-26MAY060245-45,yes,edge_below_floor,0.852976,1.0,0.021616056576000013,85_90,True,-0.20239,82,465.133,67.749911,0.21045198988135652,False,36.0,0.82,0.032976000000000005,v28_plus_03_08,0.03240000000000002,0.021616056576000013,-0.010783943424000006
rejected_actionable,KXBTC15M-26MAY060245-45,yes,ask_too_high,0.917704,1.0,0.006772631616000006,90_95,True,-2.229639,91,268.438,51.885537,0.09120309013373068,False,18.0,0.91,0.007703999999999933,near_book,0.008099999999999994,0.006772631616000006,-0.0013273683839999887
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.866164,1.0,0.01791207489599999,85_90,True,2.116434,81,662.583,81.545408,0.28943265545756386,True,-14.0,0.81,0.05616399999999999,v28_plus_03_08,0.03609999999999998,0.01791207489599999,-0.01818792510399999
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.86587,1.0,0.01799085689999999,85_90,True,2.08696,81,367.505,59.321777,0.15716255412753313,False,-30.0,0.81,0.055869999999999975,v28_plus_03_08,0.03609999999999998,0.01799085689999999,-0.01810914309999999
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.906682,1.0,0.008708249124000002,90_95,True,7.168219,80,271.516,50.670748,0.09600737655651764,False,-22.0,0.8,0.10668199999999994,v28_plus_08_15,0.03999999999999998,0.008708249124000002,-0.031291750875999974
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.855141,1.0,0.02098412988099999,85_90,True,2.014147,80,204.773,43.956797,0.09007340966375871,False,28.0,0.8,0.055140999999999996,v28_plus_03_08,0.03999999999999998,0.02098412988099999,-0.01901587011899999
rejected_actionable,KXBTC15M-26MAY060300-00,no,p_below_floor,0.338859,0.0,0.11482542188100002,00_50,True,-7.114123,37,869.393,93.786516,0.6202945450205513,True,-74.0,0.37,-0.031140999999999974,slightly_below_book,0.1369,0.11482542188100002,-0.022074578118999974
rejected_actionable,KXBTC15M-26MAY060300-00,yes,p_below_floor,0.661141,1.0,0.11482542188100002,60_70,True,-1.885877,64,869.393,93.786516,0.6202945450205513,True,72.0,0.64,0.021140999999999965,near_book,0.1296,0.11482542188100002,-0.014774578118999973
rejected_actionable,KXBTC15M-26MAY060300-00,yes,edge_below_floor,0.8538,1.0,0.021374439999999998,85_90,True,1.880015,80,662.67,81.547268,0.30215831542410543,True,40.0,0.8,0.05379999999999996,v28_plus_03_08,0.03999999999999998,0.021374439999999998,-0.018625559999999982
rejected_actionable,KXBTC15M-26MAY060300-00,yes,ask_too_high,0.931557,1.0,0.004684444249000004,90_95,True,-4.344284,95,161.387,38.910991,0.04878535038276496,False,10.0,0.95,-0.018442999999999987,slightly_below_book,0.0025000000000000044,0.004684444249000004,0.0021844442489999997
entry,KXBTC15M-26MAY060315-15,yes,approved_entry,0.910009,1.0,0.008098380081000008,90_95,True,2.000939,86,352.461,58.82295,0.12454022861601939,False,26.0,0.86,0.05000899999999997,v28_plus_03_08,0.019600000000000003,0.008098380081000008,-0.011501619918999995
rejected_actionable,KXBTC15M-26MAY060315-15,no,p_below_floor,0.487635,0.0,0.237787893225,00_50,True,-6.236496,51,884.725,90.415896,0.8579434902231481,True,-102.0,0.51,-0.022365000000000024,slightly_below_book,0.2601,0.237787893225,-0.022312106775000007
rejected_actionable,KXBTC15M-26MAY060315-15,yes,p_below_floor,0.512365,1.0,0.23778789322500005,50_60,True,-2.763504,50,884.725,90.415896,0.8579434902231481,True,100.0,0.5,0.01236499999999996,near_book,0.25,0.23778789322500005,-0.012212106774999953
rejected_actionable,KXBTC15M-26MAY060315-15,yes,edge_below_floor,0.854395,1.0,0.021200816024999996,85_90,True,0.939489,81,361.276,59.496061,0.16313611677854487,False,38.0,0.81,0.04439499999999996,v28_plus_03_08,0.03609999999999998,0.021200816024999996,-0.014899183974999983
rejected_actionable,KXBTC15M-26MAY060315-15,yes,ask_too_high,0.936967,1.0,0.0039731590890000005,90_95,True,-1.303338,92,232.433,46.702108,0.06793633522292644,False,16.0,0.92,0.016966999999999954,near_book,0.006399999999999993,0.0039731590890000005,-0.002426840910999993
entry,KXBTC15M-26MAY060330-30,no,approved_entry,0.999788,0.0,0.999576044944,95_100,True,87.978808,9,143.886,37.998147,0.002807203427908955,False,-18.0,0.09,0.909788,v28_plus_15,0.0081,0.999576044944,0.991476044944
entry,KXBTC15M-26MAY060330-30,yes,approved_entry,0.908265,1.0,0.008415310225000002,90_95,True,8.32655,79,412.099,63.974662,0.14812412666257624,False,-52.0,0.79,0.11826499999999995,v28_plus_08_15,0.044099999999999986,0.008415310225000002,-0.035684689774999986
rejected_actionable,KXBTC15M-26MAY060330-30,no,p_below_floor,0.63088,0.0,0.3980095744,60_70,True,2.087981,57,884.146,92.697014,0.6892796561237851,True,-114.0,0.57,0.060880000000000045,v28_plus_03_08,0.32489999999999997,0.3980095744,0.07310957440000004
rejected_actionable,KXBTC15M-26MAY060330-30,yes,p_below_floor,0.36912,1.0,0.3980095744,00_50,True,-11.087981,44,884.146,92.697014,0.6892796561237851,True,112.0,0.44,-0.07088,v28_below_book,0.31360000000000005,0.3980095744,0.08440957439999996
rejected_actionable,KXBTC15M-26MAY060330-30,yes,edge_below_floor,0.859785,1.0,0.019660246224999994,85_90,True,0.478465,82,435.492,64.410576,0.18890150993490956,False,36.0,0.82,0.03978500000000007,v28_plus_03_08,0.03240000000000002,0.019660246224999994,-0.012739753775000025
rejected_actionable,KXBTC15M-26MAY060330-30,yes,ask_too_high,0.90662,1.0,0.008719824400000003,90_95,True,-4.338025,92,143.891,38.088583,0.05249307856333413,False,16.0,0.92,-0.013380000000000059,slightly_below_book,0.006399999999999993,0.008719824400000003,0.0023198244000000095
entry,KXBTC15M-26MAY060345-45,no,approved_entry,0.893931,1.0,0.011250632760999994,85_90,True,7.893144,78,680.06,87.473403,0.2784612767640184,True,34.0,0.78,0.113931,v28_plus_08_15,0.04839999999999999,0.011250632760999994,-0.037149367238999996
rejected_actionable,KXBTC15M-26MAY060345-45,no,p_below_floor,0.484895,1.0,0.26533316102499993,00_50,True,-18.510544,63,868.842,98.891847,0.9112189011273799,True,74.0,0.63,-0.14510499999999998,v28_below_book,0.1369,0.26533316102499993,0.12843316102499994
rejected_actionable,KXBTC15M-26MAY060345-45,no,ask_too_high,0.951682,1.0,0.0023346291239999973,95_100,True,-2.331848,95,367.415,62.879378,0.0993267546450175,False,10.0,0.95,0.0016820000000000723,near_book,0.0025000000000000044,0.0023346291239999973,-0.0001653708760000071
rejected_actionable,KXBTC15M-26MAY060345-45,yes,p_below_floor,0.515105,0.0,0.26533316102500004,50_60,True,9.510544,38,868.842,98.891847,0.9112189011273799,True,-76.0,0.38,0.13510500000000003,v28_plus_08_15,0.1444,0.26533316102500004,0.12093316102500004
rejected_actionable,KXBTC15M-26MAY060400-00,no,p_below_floor,0.46096,1.0,0.29056412159999995,00_50,True,5.095961,37,815.575,98.657975,0.8947492172911345,True,126.0,0.37,0.09095999999999999,v28_plus_08_15,0.39690000000000003,0.29056412159999995,-0.10633587840000008
rejected_actionable,KXBTC15M-26MAY060400-00,no,ask_too_high,0.978232,1.0,0.0004738458240000004,95_100,True,-1.676827,97,262.778,57.980537,0.05276578035271541,False,6.0,0.97,0.008232000000000017,near_book,0.0009000000000000016,0.0004738458240000004,-0.0004261541760000012
rejected_actionable,KXBTC15M-26MAY060400-00,yes,p_below_floor,0.53904,0.0,0.29056412159999995,50_60,True,-14.095961,64,815.575,98.657975,0.8947492172911345,True,-128.0,0.64,-0.10096000000000005,v28_below_book,0.4096,0.29056412159999995,-0.11903587840000007
rejected_actionable,KXBTC15M-26MAY060415-15,no,p_below_floor,0.506257,0.0,0.25629615004899997,50_60,True,-14.374271,61,824.903,100.813673,0.9196448882012608,True,-122.0,0.61,-0.10374300000000003,v28_below_book,0.3721,0.25629615004899997,-0.11580384995100002
rejected_actionable,KXBTC15M-26MAY060415-15,yes,p_below_floor,0.493743,1.0,0.25629615004899997,00_50,True,5.374271,40,824.903,100.813673,0.9196448882012608,True,120.0,0.4,0.09374299999999997,v28_plus_08_15,0.36,0.25629615004899997,-0.10370384995100002
rejected_actionable,KXBTC15M-26MAY060415-15,yes,edge_below_floor,0.916604,1.0,0.006954892816000004,90_95,True,1.66036,87,701.865,93.646505,0.27256206745314365,True,26.0,0.87,0.04660399999999998,v28_plus_03_08,0.016900000000000002,0.006954892816000004,-0.009945107183999997
rejected_actionable,KXBTC15M-26MAY060415-15,yes,ask_too_high,0.970418,1.0,0.0008750947239999998,95_100,True,2.04182,92,676.397,91.982741,0.15772574976080006,False,16.0,0.92,0.05041799999999996,v28_plus_03_08,0.006399999999999993,0.0008750947239999998,-0.005524905275999994
rejected_actionable,KXBTC15M-26MAY060430-30,no,p_below_floor,0.621335,0.0,0.38605718222499996,60_70,True,-9.866481,68,756.384,94.386304,0.6835674134526197,True,-136.0,0.68,-0.05866500000000008,v28_below_book,0.4624000000000001,0.38605718222499996,-0.07634281777500013
rejected_actionable,KXBTC15M-26MAY060430-30,yes,p_below_floor,0.378665,1.0,0.38605718222499996,00_50,True,0.866481,33,756.384,94.386304,0.6835674134526197,True,134.0,0.33,0.04866499999999996,v28_plus_03_08,0.4488999999999999,0.38605718222499996,-0.06284281777499995
entry,KXBTC15M-26MAY060445-45,yes,approved_entry,0.951245,1.0,0.0023770500249999994,95_100,True,2.124484,90,679.892,84.84819,0.18476769845807034,False,18.0,0.9,0.051244999999999985,v28_plus_03_08,0.009999999999999995,0.0023770500249999994,-0.007622949974999996
rejected_actionable,KXBTC15M-26MAY060445-45,no,p_below_floor,0.636374,0.0,0.404971867876,60_70,True,14.637394,45,864.716,93.855224,0.6665690270808117,True,-90.0,0.45,0.18637399999999998,v28_plus_15,0.2025,0.404971867876,0.20247186787599997
rejected_actionable,KXBTC15M-26MAY060445-45,yes,p_below_floor,0.363626,1.0,0.404971867876,00_50,True,-25.637394,58,864.716,93.855224,0.6665690270808117,True,84.0,0.58,-0.21637399999999996,v28_below_book,0.17640000000000003,0.404971867876,0.22857186787599995
rejected_actionable,KXBTC15M-26MAY060445-45,yes,edge_below_floor,0.889602,1.0,0.012187718403999999,85_90,True,-1.039794,87,730.151,86.345949,0.2849718154254748,True,26.0,0.87,0.01960200000000001,near_book,0.016900000000000002,0.012187718403999999,-0.004712281596000003
rejected_actionable,KXBTC15M-26MAY060445-45,yes,ask_too_high,0.982417,1.0,0.00030916188900000053,95_100,True,-1.258273,97,536.136,82.265952,0.09438705717703198,False,6.0,0.97,0.012417000000000011,near_book,0.0009000000000000016,0.00030916188900000053,-0.0005908381110000011
entry,KXBTC15M-26MAY060500-00,yes,approved_entry,0.904525,1.0,0.009115475624999996,90_95,True,7.952498,79,574.324,82.772638,0.22428736467274224,False,42.0,0.79,0.11452499999999999,v28_plus_08_15,0.044099999999999986,0.009115475624999996,-0.03498452437499999
rejected_actionable,KXBTC15M-26MAY060500-00,no,p_below_floor,0.674136,0.0,0.45445934649599995,60_70,True,2.413631,61,783.254,97.031391,0.6203177051235377,True,-122.0,0.61,0.06413599999999997,v28_plus_03_08,0.3721,0.45445934649599995,0.08235934649599996
rejected_actionable,KXBTC15M-26MAY060500-00,yes,p_below_floor,0.325864,1.0,0.4544593464960001,00_50,True,-12.413631,41,783.254,97.031391,0.6203177051235377,True,118.0,0.41,-0.08413599999999999,v28_below_book,0.3481000000000001,0.4544593464960001,0.10635934649600004
rejected_actionable,KXBTC15M-26MAY060500-00,yes,ask_too_high,0.962965,1.0,0.001371591225000003,95_100,True,1.296524,92,453.89,80.404914,0.12116005547441473,False,16.0,0.92,0.04296499999999992,v28_plus_03_08,0.006399999999999993,0.001371591225000003,-0.00502840877499999
entry,KXBTC15M-26MAY060515-15,no,approved_entry,0.882737,1.0,0.013750611169000001,85_90,True,5.773652,79,778.232,112.071162,0.3950550396110429,True,-26.0,0.79,0.09273699999999996,v28_plus_08_15,0.044099999999999986,0.013750611169000001,-0.030349388830999986
entry,KXBTC15M-26MAY060515-15,no,approved_entry,0.88418,1.0,0.013414272400000008,85_90,True,10.918048,74,245.135,62.293651,0.12327156428832237,False,42.0,0.74,0.14417999999999997,v28_plus_08_15,0.06760000000000001,0.013414272400000008,-0.0541857276
rejected_actionable,KXBTC15M-26MAY060515-15,no,p_below_floor,0.467488,1.0,0.283569030144,00_50,True,-17.251221,60,825.119,115.335895,0.9586252411430818,True,80.0,0.6,-0.13251199999999996,v28_below_book,0.16000000000000003,0.283569030144,0.12356903014399995
rejected_actionable,KXBTC15M-26MAY060515-15,no,ask_too_high,0.765523,1.0,0.054979463529000024,70_80,True,-20.947731,95,107.536,40.912775,0.07711755225854418,False,10.0,0.95,-0.184477,v28_below_book,0.0025000000000000044,0.054979463529000024,0.05247946352900002
rejected_actionable,KXBTC15M-26MAY060515-15,yes,p_below_floor,0.532512,0.0,0.283569030144,50_60,True,8.251221,41,825.119,115.335895,0.9586252411430818,True,-82.0,0.41,0.12251200000000001,v28_plus_08_15,0.16809999999999997,0.283569030144,0.115469030144
entry,KXBTC15M-26MAY060530-30,no,approved_entry,0.878245,1.0,0.014824280024999987,85_90,True,6.324454,78,516.449,88.575995,0.2532924795100611,True,34.0,0.78,0.09824500000000003,v28_plus_08_15,0.04839999999999999,0.014824280024999987,-0.033575719975
rejected_actionable,KXBTC15M-26MAY060530-30,no,p_below_floor,0.411111,1.0,0.34679025432099997,00_50,True,-9.888895,47,829.016,112.883439,0.8847146928303968,True,106.0,0.47,-0.05888899999999997,v28_below_book,0.28090000000000004,0.34679025432099997,0.06589025432099993
rejected_actionable,KXBTC15M-26MAY060530-30,no,ask_too_high,0.899954,1.0,0.010009202115999994,85_90,True,-8.504571,96,427.222,80.689084,0.19075347799529113,False,8.0,0.96,-0.06004599999999993,v28_below_book,0.001600000000000003,0.010009202115999994,0.008409202115999992
rejected_actionable,KXBTC15M-26MAY060530-30,yes,p_below_floor,0.588889,0.0,0.34679025432099997,50_60,True,0.888895,54,829.016,112.883439,0.8847146928303968,True,-108.0,0.54,0.04888899999999996,v28_plus_03_08,0.2916,0.34679025432099997,0.05519025432099994
entry,KXBTC15M-26MAY060545-45,yes,approved_entry,0.960233,1.0,0.0015814142889999997,95_100,True,3.023343,90,764.836,96.698956,0.2004492371382108,False,20.0,0.9,0.06023299999999998,v28_plus_03_08,0.009999999999999995,0.0015814142889999997,-0.008418585710999996
rejected_actionable,KXBTC15M-26MAY060545-45,no,p_below_floor,0.626642,0.0,0.392680196164,60_70,True,14.664224,44,807.56,100.518741,0.6890532658346525,True,-88.0,0.44,0.18664200000000003,v28_plus_15,0.1936,0.392680196164,0.19908019616400002
rejected_actionable,KXBTC15M-26MAY060545-45,yes,p_below_floor,0.373358,1.0,0.3926801961639999,00_50,True,-24.664224,58,807.56,100.518741,0.6890532658346525,True,84.0,0.58,-0.20664199999999994,v28_below_book,0.17640000000000003,0.3926801961639999,0.21628019616399988
rejected_actionable,KXBTC15M-26MAY060545-45,yes,edge_below_floor,0.935899,1.0,0.004108938200999996,90_95,True,0.589864,90,764.867,96.673184,0.2553121068849953,True,20.0,0.9,0.035899000000000014,v28_plus_03_08,0.009999999999999995,0.004108938200999996,-0.005891061798999999
rejected_actionable,KXBTC15M-26MAY060545-45,yes,ask_too_high,0.95563,1.0,0.001968696900000002,95_100,True,0.563042,92,620.957,94.438888,0.1784541252873768,False,16.0,0.92,0.03562999999999994,v28_plus_03_08,0.006399999999999993,0.001968696900000002,-0.004431303099999992
entry,KXBTC15M-26MAY060600-00,no,approved_entry,0.870169,1.0,0.01685608856100001,85_90,True,8.516936,75,851.99,108.984225,0.41552602726017807,True,12.0,0.75,0.12016899999999997,v28_plus_08_15,0.0625,0.01685608856100001,-0.04564391143899999
rejected_actionable,KXBTC15M-26MAY060600-00,no,p_below_floor,0.792357,1.0,0.04311561544900001,70_80,True,0.735659,75,868.886,110.097291,0.5522738981680996,True,50.0,0.75,0.04235699999999998,v28_plus_03_08,0.0625,0.04311561544900001,-0.019384384550999993
rejected_actionable,KXBTC15M-26MAY060600-00,no,edge_below_floor,0.892149,1.0,0.011631838201000007,85_90,True,1.214949,85,611.94,99.147345,0.28532700473902983,True,30.0,0.85,0.04214899999999999,v28_plus_03_08,0.022500000000000006,0.011631838201000007,-0.010868161799
