dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
current,veto_signed_move_15m_le100_score0.65_sec300_fade100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec300_fade100,12,20,20,1.0,16,4,0.8,249.0,0.1843079200592154,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec300_fade100,13,20,20,1.0,17,3,0.85,272.0,0.19047619047619047,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec300_fade100,14,20,20,1.0,12,8,0.6,-178.0,-0.12917271407837447,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec300_fade100,15,13,13,1.0,10,3,0.7692307692307693,102.0,0.11358574610244988,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,219.0,0.15858073859522084,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,8,20,20,1.0,11,9,0.55,-251.0,-0.1857883049592894,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,0,20,20,1.0,11,9,0.55,-227.0,-0.1710625470987189,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,1,20,20,1.0,14,6,0.7,55.0,0.040892193308550186,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,2,20,20,1.0,15,5,0.75,132.0,0.09649122807017543,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,3,20,20,1.0,17,3,0.85,354.0,0.26300148588410105,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,5,20,20,1.0,12,8,0.6,-136.0,-0.10179640718562874,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,6,20,20,1.0,16,4,0.8,207.0,0.14860014357501794,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,12,20,20,1.0,16,4,0.8,249.0,0.1843079200592154,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,13,20,20,1.0,17,3,0.85,272.0,0.19047619047619047,True,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,14,20,20,1.0,12,8,0.6,-178.0,-0.12917271407837447,False,True,0
current,veto_signed_move_15m_le100_score0.65_sec600_fade100,15,13,13,1.0,10,3,0.7692307692307693,102.0,0.11358574610244988,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,219.0,0.15858073859522084,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,8,20,20,1.0,11,9,0.55,-251.0,-0.1857883049592894,False,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,veto_signed_move_15m_le100_score0.65_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,0,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,1,20,20,1.0,14,6,0.7,55.0,0.040892193308550186,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,2,20,20,1.0,15,5,0.75,128.0,0.09329446064139942,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,3,20,20,1.0,18,2,0.9,457.0,0.340282948622487,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,5,20,20,1.0,14,6,0.7,64.0,0.04790419161676647,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,6,20,20,1.0,16,4,0.8,207.0,0.14860014357501794,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,7,20,19,0.95,16,3,0.8421052631578947,291.0,0.22230710466004583,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,12,20,20,1.0,16,4,0.8,244.0,0.17994100294985252,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,13,20,20,1.0,16,4,0.8,167.0,0.11653872993719469,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,14,20,20,1.0,12,8,0.6,-196.0,-0.14040114613180515,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec300_fade100,15,13,13,1.0,10,3,0.7692307692307693,92.0,0.1013215859030837,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,215.0,0.1552346570397112,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,5,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,8,20,20,1.0,12,8,0.6,-160.0,-0.11764705882352941,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,18.0,0.013024602026049204,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,0,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,1,20,20,1.0,14,6,0.7,55.0,0.040892193308550186,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,2,20,20,1.0,15,5,0.75,131.0,0.09569028487947406,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,3,20,20,1.0,18,2,0.9,457.0,0.340282948622487,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,5,20,20,1.0,14,6,0.7,64.0,0.04790419161676647,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,6,20,20,1.0,16,4,0.8,207.0,0.14860014357501794,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,7,20,19,0.95,16,3,0.8421052631578947,291.0,0.22230710466004583,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,12,20,20,1.0,16,4,0.8,244.0,0.17994100294985252,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,13,20,20,1.0,16,4,0.8,167.0,0.11653872993719469,True,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,14,20,20,1.0,12,8,0.6,-191.0,-0.13731128684399713,False,True,0
current,veto_signed_move_15m_le100_score0.7_sec600_fade100,15,13,13,1.0,10,3,0.7692307692307693,92.0,0.1013215859030837,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,215.0,0.1552346570397112,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,5,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,8,20,20,1.0,12,8,0.6,-160.0,-0.11764705882352941,False,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,18.0,0.013024602026049204,True,True,0
v21,veto_signed_move_15m_le100_score0.7_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,0,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,1,20,20,1.0,14,6,0.7,55.0,0.040892193308550186,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,2,20,20,1.0,15,5,0.75,124.0,0.09011627906976744,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,3,20,20,1.0,18,2,0.9,450.0,0.3333333333333333,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,5,20,20,1.0,14,6,0.7,64.0,0.04790419161676647,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,6,20,20,1.0,16,4,0.8,202.0,0.14449213161659513,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,7,20,19,0.95,16,3,0.8421052631578947,284.0,0.21580547112462006,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,11,20,20,1.0,12,8,0.6,-186.0,-0.1341991341991342,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,12,20,20,1.0,15,5,0.75,151.0,0.11193476649369903,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,13,20,20,1.0,17,3,0.85,262.0,0.18219749652294853,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,14,20,20,1.0,12,8,0.6,-197.0,-0.14101646385110952,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec300_fade100,15,13,13,1.0,9,4,0.6923076923076923,-12.0,-0.013157894736842105,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,216.0,0.15606936416184972,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,5,20,20,1.0,14,6,0.7,30.0,0.021897810218978103,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,8,20,20,1.0,12,8,0.6,-160.0,-0.11764705882352941,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,16.0,0.011560693641618497,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,0,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,1,20,20,1.0,14,6,0.7,55.0,0.040892193308550186,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,2,20,20,1.0,15,5,0.75,131.0,0.09569028487947406,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,3,20,20,1.0,18,2,0.9,450.0,0.3333333333333333,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,5,20,20,1.0,14,6,0.7,64.0,0.04790419161676647,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,6,20,20,1.0,16,4,0.8,202.0,0.14449213161659513,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,7,20,19,0.95,16,3,0.8421052631578947,284.0,0.21580547112462006,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,11,20,20,1.0,12,8,0.6,-186.0,-0.1341991341991342,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,12,20,20,1.0,15,5,0.75,151.0,0.11193476649369903,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,13,20,20,1.0,17,3,0.85,262.0,0.18219749652294853,True,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,14,20,20,1.0,12,8,0.6,-194.0,-0.13916786226685796,False,True,0
current,veto_signed_move_15m_le100_score0.8_sec600_fade100,15,13,13,1.0,9,4,0.6923076923076923,-12.0,-0.013157894736842105,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,216.0,0.15606936416184972,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,2,20,20,1.0,13,7,0.65,-106.0,-0.07539118065433854,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,3,20,20,1.0,13,7,0.65,-94.0,-0.06743185078909612,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,5,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,6,20,20,1.0,18,2,0.9,437.0,0.3206162876008804,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,8,20,20,1.0,12,8,0.6,-160.0,-0.11764705882352941,False,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,16.0,0.011560693641618497,True,True,0
v21,veto_signed_move_15m_le100_score0.8_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,0,20,20,1.0,11,9,0.55,-221.0,-0.16729750189250567,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,2,20,20,1.0,15,5,0.75,139.0,0.10213078618662748,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,3,20,20,1.0,17,3,0.85,371.0,0.27915726109857036,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,13,20,20,1.0,17,3,0.85,272.0,0.19047619047619047,True,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,14,20,20,1.0,11,9,0.55,-260.0,-0.19117647058823528,False,True,0
current,veto_signed_move_15m_le200_score0.65_sec300_fade100,15,13,13,1.0,10,3,0.7692307692307693,108.0,0.1210762331838565,True,True,0
