market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,model_p,settlement_pnl_cents,candidate
KXBTC15M-26MAY011700-00,heartbeat:6664,live_heartbeat_two_side,heartbeat:6664:no,2026-05-01 20:53:07.382000+00:00,2026-05-01 20:53:00+00:00,no,no,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77780.81,77986.13,412.618,,6664,True,False,synced,bid>=98,latest_quote,-1.0,205.32000000000696,10.107812351063783,78.29477780451934,,,201.35850540479163,1.0196738379004728,0.8460584133063573,137.42644766879624,1.4940355621709525,0.9324168377218924,103.84698204385876,1.9771397873969228,0.9759870842600676,93.24121652363256,2.202030471663434,0.986168421951296,77955.85,175.04000000000815,2.917333333333469,0.0,1409.0642453333962,1.0,1.0,1.0,77948.03,167.22000000000116,0.9290000000000064,0.0,588.6421220000096,0.9999907939487254,0.9999999927914772,0.9999999998632592,78012.02,231.2100000000064,0.7707000000000214,0.0,523.3246926000159,0.9999299622127014,0.9999997664822092,0.9999999900339592,77941.23,160.41999999999825,0.2673666666666637,0.0,315.64029926667246,0.9891847502098308,0.9988150453995012,0.9996443697983748,78118.4,337.5899999999965,0.3750999999999961,0.0,360.09301180000534,0.9956068613411868,0.9997373720211048,0.9999437574406632,78161.39,380.58000000000175,0.2114333333333343,0.0,292.5611991333407,0.9833669364883012,0.9975780354015508,0.9991485496866804,78375.92,595.1100000000006,0.1653083333333335,0.0,273.5291938833404,0.9767247898964786,0.9957802760311418,0.9983245340122254,0.0375831622781075,True,0.9512084188609462,0.9674489333115313,0.9324168377218924,heartbeat:6664,two_side_all_heartbeats,0.9729935421300338,0.9324168377218924,0.964711043759108,0.03758316227810754,0.0059870842600676655,2026-05-01 21:00:00+00:00,train,0.953764554762367,3.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011715-15,heartbeat:6771,live_heartbeat_two_side,heartbeat:6771:yes,2026-05-01 21:11:38.940000+00:00,2026-05-01 21:11:00+00:00,yes,yes,True,True,1,99.0,98.0,98.5,0.985,1.5,97.0,1.0,77971.92,77873.81,201.06,,6771,False,False,synced,bid>=98,last_decisive_quote,1.0,98.11000000000058,6.919113210780376,53.59522047175225,,,34.830095831667016,2.816816826291945,0.997574891055126,64.78063419691448,1.5144958245048117,0.935049933976851,86.15223944599317,1.138798023486127,0.8726062968051453,70.19838323237586,1.3976105357758686,0.918884973604796,77963.89,8.029999999998836,0.1338333333333139,0.0,125.01852999999667,0.9731888395594744,0.9266288639163708,0.962538200065694,77908.82,63.09999999999127,0.350555555555507,0.0,168.59269999999083,0.9953728882815606,0.9748213303099084,0.9918395812061778,77915.8,56.11999999999534,0.1870666666666511,0.0,135.72162399999746,0.9819187540938769,0.9424144281113,0.973406590616798,77887.87,84.05000000000291,0.1400833333333382,0.0,126.27515500000156,0.9743685971536836,0.9286378580132552,0.9639774342410048,77870.57,101.34999999999128,0.1126111111111014,0.0,120.75158999999864,0.968839676613828,0.9194836963306718,0.9572972047970132,78010.01,-38.08999999999651,-0.0211611111111091,38.08999999999651,93.85534700000098,0.9263057881426956,0.8620140415102826,0.9093889341158136,78312.0,-340.08000000000175,-0.0944666666666671,340.08000000000175,79.11653200000049,0.8890136081083999,0.8207779879121258,0.8701376554593307,0.049950066023149,True,0.9600249669884255,0.967322896023576,0.935049933976851,heartbeat:6771,two_side_all_heartbeats,0.9288031484025727,0.935049933976851,0.9693987310118306,0.049950066023149,0.11239370319485464,2026-05-01 21:15:00+00:00,train,0.9515740086672305,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011730-30,heartbeat:6845,live_heartbeat_two_side,heartbeat:6845:yes,2026-05-01 21:27:10.202000+00:00,2026-05-01 21:27:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,78002.23,77944.16,169.798,,6845,False,False,synced,bid>=98,last_decisive_quote,1.0,58.06999999999243,4.45641411147307,34.519235275077854,,,50.68717789990353,1.145654629158254,0.8740309580928876,39.1184042764494,1.484467505106095,0.931157531176806,46.74488002160773,1.2422750892322256,0.8929324584479923,62.13201954853985,0.9346227665209882,0.8250086290076681,77962.91,39.31999999999243,0.6553333333332072,0.0,169.34428933330437,0.9999925112267224,0.999854247503672,0.9967903342427904,77981.45,20.77999999999884,0.1154444444444379,0.0,77.67223577776912,0.9764593210253324,0.9517055223481156,0.8943714239298559,77987.66,14.569999999992431,0.0485666666666414,0.0,66.31652286665482,0.95498853726542,0.9220053836120798,0.8570927707703174,77937.99,64.23999999999069,0.1070666666666511,0.0,76.24970586665646,0.97436439878674,0.9485747134789064,0.8901301905172765,77947.24,54.98999999999069,0.0610999999999896,0.0,68.44465779999068,0.9599131564994386,0.9284326952915212,0.8646822835636723,77815.4,186.83000000000172,0.1037944444444454,0.0,75.69408907777037,0.9735048157740832,0.94730887586144,0.8884408769491592,78153.23,-151.0,-0.0419444444444444,151.0,50.947917222214656,0.9036106281348522,0.8621245706088185,0.7938903920997169,0.048842468823194,True,0.9555787655884029,0.9553820228140752,0.931157531176806,heartbeat:6845,two_side_all_heartbeats,0.9364662292239961,0.931157531176806,0.9603449668061257,0.048842468823193985,0.08706754155200769,2026-05-01 21:30:00+00:00,train,0.9508765353405659,2.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011745-45,heartbeat:6915,live_heartbeat_two_side,heartbeat:6915:yes,2026-05-01 21:38:11.186000+00:00,2026-05-01 21:38:00+00:00,yes,yes,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,78123.34,78006.44,408.814,,6915,True,False,synced,bid>=98,latest_quote,1.0,116.89999999999418,5.7816477854228125,44.78445117315909,,,41.85888306600179,2.792716657433737,0.9973866273769424,70.91106741203697,1.648543792476472,0.9503794340162182,64.96842818885389,1.7993355120148924,0.9640171880728208,100.14992017410616,1.1672500566827086,0.8784452993408438,78104.1,19.239999999990687,0.3206666666665114,0.0,247.9930226665974,0.9997649506644848,0.9999324938434296,0.9933608739877668,78106.05,17.289999999993597,0.0960555555555199,0.0,156.1688558888685,0.9861786407598294,0.99188640704235,0.94054331017595,78122.03,1.3099999999976717,0.0043666666666589,0.0,118.68515446665768,0.9529070167746814,0.9661360376446024,0.8820060786503379,78052.3,71.0399999999936,0.1183999999999893,0.0,165.3035775999898,0.990126992779543,0.994526213061909,0.9505859017576715,77957.27,166.06999999999243,0.1845222222222138,0.0,192.33526775554628,0.9966595474665028,0.998464010534455,0.9726009413590144,77908.82,214.51999999998952,0.1191777777777719,0.0,165.62154404443623,0.990244559450968,0.9946024414227808,0.9509094335527312,78118.4,4.940000000002328,0.0013722222222228,0.0,117.46098365555,0.95118513241818,0.9646944324986226,0.8795723182863133,0.0046205659837817,True,0.952689717008109,0.9527621502636331,0.9503794340162182,heartbeat:6915,two_side_all_heartbeats,0.9595085940364103,0.9503794340162182,0.9531952335598017,0.004620565983781799,0.009017188072820814,2026-05-01 21:45:00+00:00,train,0.9506149146647508,4.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011800-00,heartbeat:7017,live_heartbeat_two_side,heartbeat:7017:yes,2026-05-01 21:55:12.451000+00:00,2026-05-01 21:55:00+00:00,yes,yes,True,True,1,94.0,93.0,93.5,0.935,6.5,87.0,1.0,78191.95,78098.34,287.549,,7017,True,False,synced,bid>=98,latest_quote,1.0,93.61000000000058,5.520346196804693,42.76041777104806,,,53.13013646438878,1.7619002364645535,0.9609569226643762,44.38892538445708,2.1088593424876745,0.9825216377348838,52.65980696313893,1.777636596076514,0.9622682203876092,58.52781542063726,1.5994104568439629,0.9451352848341692,78148.79,43.16000000000349,0.7193333333333916,0.0,300.45358066668393,0.999999999993501,0.9999999942018704,0.9999998578119188,78143.62,48.33000000000175,0.2685000000000097,0.0,170.81690650000337,0.9999405025103484,0.9994102289954736,0.9982417357098864,78169.04,22.91000000000349,0.0763666666666783,0.0,115.56915863333728,0.9953869223346834,0.985905174935559,0.9758433507722126,78119.87,72.08000000000175,0.1201333333333362,0.0,128.1542198666681,0.9980558011360224,0.9925257623878794,0.9857244340780652,78123.34,68.61000000000058,0.0762333333333339,0.0,115.53081876666744,0.9953752854083668,0.985879020003867,0.9758061278586896,77957.26,234.69000000000236,0.1303833333333346,0.0,131.10159711666762,0.9984289115102354,0.9936055649634268,0.9874541451023364,77852.83,339.11999999999534,0.0941999999999987,0.0,120.6971158000002,0.9967268284208752,0.9890476376721666,0.980406508212333,-0.0475216377348837,True,0.9587608188674419,0.9709695200231891,0.935,heartbeat:7017,two_side_all_heartbeats,0.9486341101938046,0.935,0.9613338757874018,0.047521637734883715,0.02726822038760912,2026-05-01 22:00:00+00:00,train,0.9512131052225651,6.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011815-15,heartbeat:7139,live_heartbeat_two_side,heartbeat:7139:yes,2026-05-01 22:09:43.647000+00:00,2026-05-01 22:09:00+00:00,yes,yes,True,True,1,96.0,96.0,96.0,0.96,4.0,92.0,0.0,78273.99,78195.36,316.353,,7139,True,False,synced,bid>=98,last_decisive_quote,1.0,78.63000000000466,4.42081455090508,34.243482264653586,,,39.91949879132467,1.9697141091634287,0.9755644274775932,47.90001213906718,1.6415444691688117,0.9496577779907194,44.84165545242484,1.753503504870106,0.9602421907801308,51.81753395916332,1.5174400244900088,0.9354221874378033,78252.11,21.880000000004657,0.3646666666667443,0.0,193.9933940000292,0.9999743874018177,0.9999924143734416,0.9999093634353248,78256.04,17.95000000001164,0.0997222222222869,0.0,110.17742416669178,0.9892802631831276,0.9929955077981374,0.9832590908175858,78242.86,31.130000000004657,0.1037666666666821,0.0,111.45689630000956,0.9900137934301734,0.9935327208500484,0.984259905188956,78198.42,75.57000000000698,0.1259500000000116,0.0,118.47466035000834,0.9933078065645222,0.995879912940767,0.9888840304299128,78148.79,125.20000000001164,0.139111111111124,0.0,122.63821733334208,0.9947708502616452,0.996880202081944,0.991027039394532,78095.69,178.3000000000029,0.0990555555555571,0.0,109.96652216667184,0.9891549514891156,0.9929032720955084,0.9830890015379424,77929.63,344.3600000000006,0.0956555555555557,0.0,108.89092196667136,0.9884958358255368,0.9924160055177697,0.9821983829495008,0.0103422220092805,True,0.9548288889953597,0.9665571904736309,0.9496577779907194,heartbeat:7139,two_side_all_heartbeats,0.9601210953900654,0.9496577779907194,0.9629000920832504,0.010342222009280588,0.0002421907801308798,2026-05-01 22:15:00+00:00,train,0.9513450662063623,4.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011830-30,heartbeat:7231,live_heartbeat_two_side,heartbeat:7231:yes,2026-05-01 22:23:29.768000+00:00,2026-05-01 22:23:00+00:00,yes,yes,True,True,1,94.0,93.0,93.5,0.935,6.5,87.0,1.0,78404.66,78308.34,390.232,,7231,True,False,synced,bid>=98,last_decisive_quote,1.0,96.32000000000698,4.8759027389851415,37.76858021163317,,,53.26894366559361,1.808183030710632,0.9647109906074264,49.09052570856892,1.9620893972865725,0.9751239614285736,50.43696203733051,1.9097105794896316,0.9719147559731908,55.65729220488238,1.7305908387608837,0.9582376165939251,78394.8,9.860000000000582,0.164333333333343,0.0,160.4481253333441,0.9994592383944408,0.999266571016232,0.9980291313932268,78370.77,33.88999999999942,0.1882777777777745,0.0,169.7920137777835,0.9997286590564296,0.999619247105048,0.9988583418849336,78335.36,69.30000000000291,0.2310000000000097,0.0,186.4635920000108,0.9999271722833094,0.9998909030165366,0.999596247771262,78310.28,94.38000000000466,0.1573000000000077,0.0,157.70349360001,0.999342082644647,0.999116232679438,0.997697747742013,78252.11,152.5500000000029,0.1695000000000032,0.0,162.46432400000825,0.9995326599568082,0.999361582724748,0.9982442885097312,78153.72,250.94000000000236,0.1394111111111124,0.0,150.7226767111186,0.9989307833276068,0.9985975029733526,0.9966159989503798,77957.27,447.3899999999994,0.1242749999999998,0.0,144.81608180000694,0.99841102883465,0.997955605752668,0.9953648894272225,-0.0401239614285736,True,0.9550619807142868,0.9700170445706277,0.935,heartbeat:7231,two_side_all_heartbeats,0.9534573779865954,0.935,0.960022622885234,0.04012396142857355,0.036914755973190716,2026-05-01 22:30:00+00:00,train,0.9505950631816793,6.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011845-45,heartbeat:7312,live_heartbeat_two_side,heartbeat:7312:no,2026-05-01 22:38:15.941000+00:00,2026-05-01 22:38:00+00:00,no,no,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,78251.37,78339.19,404.059,,7312,True,False,synced,bid>=98,last_decisive_quote,-1.0,87.82000000000698,4.368889298427336,33.84127098846576,,,34.658289230287245,2.533881560526152,0.9943596573588676,45.25680367568767,1.940481714734632,0.9738394128624266,53.95649755113978,1.6276074983698023,0.9481959309203284,53.06118840637706,1.6550703562729194,0.9510448864060432,78261.75,10.380000000004657,0.1730000000000776,0.0,157.72220700003834,0.999753977117924,0.9982673771171724,0.9985228766767792,78289.43,38.05999999999767,0.2114444444444315,0.0,173.25603077777953,0.99993548086854,0.9993387035661356,0.9994530891807528,78349.99,98.6200000000099,0.3287333333333663,0.0,220.64766193335365,0.9999994572195344,0.9999783719530212,0.9999839731537428,78395.12,143.75,0.2395833333333333,0.0,184.62580208334032,0.9999774351052546,0.9996889058462012,0.9997488141627088,78404.66,153.29000000000815,0.1703222222222312,0.0,156.64022678889955,0.9997310555579092,0.9981524604709316,0.9984217320327928,78252.11,0.7400000000052387,0.000411111111114,0.0,87.9861131444526,0.9740614482741086,0.9485217195323332,0.9513615436742018,78123.34,-128.02999999999884,-0.0355638888888885,128.02999999999884,73.45009061945156,0.947701278359064,0.9132879446720878,0.9168594463567912,-0.0188394128624266,True,0.9644197064312132,0.9762796233606537,0.955,heartbeat:7312,two_side_all_heartbeats,0.9515979654601642,0.955,0.9696517153026349,0.01883941286242663,0.006804069079671571,2026-05-01 22:45:00+00:00,train,0.9528720677818231,4.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011900-00,heartbeat:7391,live_heartbeat_two_side,heartbeat:7391:no,2026-05-01 22:55:02.358000+00:00,2026-05-01 22:55:00+00:00,no,no,True,True,1,99.0,98.0,98.5,0.985,1.5,97.0,1.0,78148.27,78240.46,297.642,,7391,False,False,synced,bid>=98,last_decisive_quote,-1.0,92.19000000000231,5.343634042368779,41.3916113086426,,,49.47724945477234,1.8632806191919409,0.9687886022882932,50.188217722850695,1.836885312586588,0.9668865860148296,43.73973973488237,2.107694297194936,0.9824712795417162,45.92282868341567,2.007498288825909,0.9776516836731716,78183.86,35.58999999999651,0.5931666666666084,0.0,268.741312999985,0.9999999571435034,0.999999999597908,0.9999999975718092,78161.4,13.129999999990105,0.0729444444443894,0.0,113.9013303333193,0.9883805292315732,0.9953937988228302,0.9934359801940268,78154.48,6.209999999991851,0.0206999999999728,0.0,98.35118939999424,0.9749814670166072,0.9877295735796956,0.983889665427959,78267.37,119.09999999999128,0.1984999999999854,0.0,151.271936999998,0.9987112545011998,0.9997283588447144,0.9995062193505496,78252.49,104.22000000000116,0.1158000000000012,0.0,126.6569436000027,0.9941926433555348,0.9981084002152504,0.9970925352829038,78415.34,267.06999999999243,0.148372222222218,0.0,136.35180496666774,0.9967042689596084,0.9990875567837236,0.9985068801125838,78191.95,43.679999999993015,0.0121333333333313,0.0,95.80138960000176,0.9718587765655828,0.9857472964258374,0.9815169689649088,0.0181134139851705,True,0.9759432930074148,0.9756226843438123,0.9668865860148296,heartbeat:7391,two_side_all_heartbeats,0.9837356397708581,0.9668865860148296,0.9775622692077703,0.018113413985170412,0.002528720458283784,2026-05-01 23:00:00+00:00,train,0.9621286145577109,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011930-30,heartbeat:7575,live_heartbeat_two_side,heartbeat:7575:no,2026-05-01 23:25:05.001000+00:00,2026-05-01 23:25:00+00:00,no,no,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,78074.3,78142.33,294.999,,7575,False,False,synced,bid>=98,last_decisive_quote,-1.0,68.02999999999884,3.960866447096959,30.68073957231652,,,29.9704278635114,2.269904197224507,0.9883933017971568,41.46130292794752,1.6408070947076374,0.9495812674603584,37.0014352527752,1.8385773291022924,0.967011310831982,40.67719059768377,1.672436050779588,0.9527808159004052,78086.0,11.69999999999709,0.1949999999999515,0.0,125.55480499998453,0.9987700896211756,0.999654646402376,0.998987750089121,78087.19,12.889999999999418,0.0716111111111078,0.0,89.15520616666456,0.9842351751063604,0.9920129486300876,0.9858020830230498,78080.56,6.259999999994761,0.0208666666666492,0.0,74.18564579999368,0.9632146784920664,0.9775152520617788,0.9659062136089276,78121.18,46.879999999990105,0.0781333333333168,0.0,91.07925519999398,0.985980104264489,0.9930822459869132,0.987424461433256,78131.7,57.39999999999418,0.0637777777777713,0.0,86.8443806666636,0.9818962190700102,0.9905387535771428,0.9836180678777408,78148.27,73.97000000000116,0.041094444444445,0.0,80.1528200166657,0.9733939639672096,0.984852367397029,0.975607223087266,78415.34,341.0399999999936,0.0947333333333315,0.0,95.97623859999833,0.9896891260559912,0.9952546303422248,0.9908492440063914,0.0204187325396416,True,0.9597906337301791,0.9609319819841415,0.9495812674603584,heartbeat:7575,two_side_all_heartbeats,0.968505655415991,0.9495812674603584,0.9625173159365208,0.02041873253964155,0.0029886891680179772,2026-05-01 23:30:00+00:00,train,0.954786783685695,3.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011945-45,heartbeat:7649,live_heartbeat_two_side,heartbeat:7649:yes,2026-05-01 23:40:54.218000+00:00,2026-05-01 23:40:00+00:00,yes,yes,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,78101.99,78051.28,245.782,,7649,False,False,synced,bid>=98,last_decisive_quote,1.0,50.7100000000064,3.23458504005014,25.05498798401168,,,31.234015793913905,1.6235504372731824,0.947764104706026,32.610693570767445,1.5550113918908903,0.9400283218825942,35.20516199634733,1.4404137667444268,0.9251248144595255,36.695922128455706,1.38189741689809,0.9164983993965414,78108.29,-6.299999999988359,-0.1049999999998059,6.299999999988359,24.90289000005409,0.7774596453496698,0.7603300761994275,0.7513132857917459,78062.77,39.22000000000117,0.2178888888888953,0.0,104.26316688889688,0.9993061756156444,0.9984697123038716,0.9977533151243818,78061.41,40.58000000000175,0.1352666666666724,0.0,83.95611186667449,0.9949806928459746,0.9914550314182182,0.9889279397321522,78042.4,59.59000000001106,0.0993166666666851,0.0,75.1202489666776,0.989375942928016,0.9835698106017754,0.9796759023218302,78074.3,27.69000000000233,0.0307666666666692,0.0,58.2718928666737,0.9630227883852676,0.9510589215057672,0.9438530360736036,78131.7,-29.70999999999185,-0.016505555555551,29.70999999999185,46.65323154445196,0.9237291976558604,0.9074445302891444,0.8981972937454465,78252.49,-150.5,-0.0418055555555555,150.5,40.43494694445084,0.8924991847086015,0.8746295484005389,0.8647457097281495,0.0349716781174057,True,0.9575141609412972,0.9700030049095231,0.9400283218825942,heartbeat:7649,two_side_all_heartbeats,0.9500624072297628,0.9400283218825942,0.9685046351339732,0.03497167811740576,0.04987518554047443,2026-05-01 23:45:00+00:00,train,0.9517277704470513,2.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY012000-00,heartbeat:7737,live_heartbeat_two_side,heartbeat:7737:yes,2026-05-01 23:56:55.878000+00:00,2026-05-01 23:56:00+00:00,yes,yes,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78165.43,78120.6,184.122,,7737,True,False,synced,bid>=98,last_decisive_quote,1.0,44.8299999999872,3.303816341767236,25.59125134118483,,,45.599641367669314,0.9831217670885498,0.8372262437898643,35.56093859723202,1.2606528896140177,0.8962830329046488,32.42027396004342,1.3827767172861718,0.9166333299450204,31.07568349108316,1.442607047174061,0.9254344014657588,78138.13,27.29999999998836,0.4549999999998059,0.0,128.6055099999515,0.9998506832170608,0.9999635815801652,0.9999825178497326,78158.39,7.039999999993597,0.0391111111110755,0.0,52.031215999980645,0.9282877102358758,0.9457418159528256,0.9529679625503832,78146.04,19.389999999999414,0.0646333333333313,0.0,56.730418599986834,0.9446775845579992,0.959927373339645,0.9660414597008186,78129.56,35.86999999999534,0.0597833333333255,0.0,55.837426899985765,0.94181453163268,0.957492375588202,0.9638179440749808,78129.54,35.88999999999942,0.0398777777777771,0.0,52.17237619998708,0.928829103398172,0.9462193259967998,0.9534123860085016,78087.34,78.08999999999651,0.0433833333333313,0.0,52.81782609998684,0.9312647016399908,0.9483604649104158,0.9554017333818384,78151.99,13.439999999987776,0.0037333333333299,0.0,45.51738879998657,0.8997244027073612,0.9198374713757088,0.928502275365617,0.0937169670953511,True,0.9431415164523245,0.9436535391542161,0.8962830329046488,heartbeat:7737,two_side_all_heartbeats,0.9533166649725102,0.8962830329046488,0.9528204267829945,0.09371696709535116,0.07336667005497954,2026-05-02 00:00:00+00:00,train,0.9515275810315103,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY012030-30,heartbeat:7965,live_heartbeat_two_side,heartbeat:7965:yes,2026-05-02 00:25:13.493000+00:00,2026-05-02 00:25:00+00:00,yes,yes,True,True,1,99.0,98.0,98.5,0.985,1.5,97.0,1.0,78315.94,78203.41,286.507,,7965,True,False,synced,bid>=98,latest_quote,1.0,112.52999999999884,6.648148324356288,51.4963354866973,,,62.26107614990181,1.807389254388535,0.9646491958908142,50.94118718377977,2.2090180111827,0.9864133059225846,47.07644379639094,2.3903674730975712,0.9915842387605786,43.27369214175068,2.600425210573362,0.9953445844068072,78261.22,54.72000000000117,0.9120000000000194,0.0,373.8243840000044,0.999999999999892,0.999999999999999,1.0,78236.92,79.02000000000407,0.4390000000000226,0.0,238.30657300000533,0.999998552080024,0.999999792689247,0.9999999817460362,78200.36,115.58000000000176,0.3852666666666725,0.0,222.9115968666672,0.9999939523192846,0.9999989052561364,0.9999998705899594,78204.98,110.9600000000064,0.184933333333344,0.0,165.51469453333522,0.9994212133800532,0.9997808428946112,0.999934569919326,78256.02,59.919999999998254,0.0665777777777758,0.0,131.60499937777607,0.9951093931317578,0.9974095017552602,0.9988219083960828,78138.13,177.80999999999767,0.098783333333332,0.0,140.8321164833318,0.9971503871671772,0.9986122307011644,0.999431941481564,78074.3,241.63999999999945,0.067122222222222,0.0,131.760986522221,0.9951526349077772,0.9974359347064432,0.9988359362472812,-0.0014133059225845,True,0.9857066529612923,0.9904690860806231,0.985,heartbeat:7965,two_side_all_heartbeats,0.9882921193802893,0.985,0.9884227822406323,0.0014133059225845956,0.006584238760578565,2026-05-02 00:30:00+00:00,train,0.9678750279225499,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY012045-45,heartbeat:8096,live_heartbeat_two_side,heartbeat:8096:yes,2026-05-02 00:44:00.202000+00:00,2026-05-02 00:44:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,78317.09,78281.9,59.798,,8096,False,False,synced,bid>=98,latest_quote,1.0,35.19000000000233,4.5506762283854645,35.24938649303777,,,23.17985553445144,1.5181285296494027,0.9355089998621012,20.46565258516784,1.7194663035326678,0.9572352508812731,22.365571320893327,1.573400450858537,0.942186938658131,21.533957399433017,1.6341631659830844,0.9488877027633024,78310.17,6.919999999998254,0.1153333333333042,0.0,42.08670266666726,0.9801306815879436,0.9700658933829056,0.974675054911034,78254.4,62.69000000000233,0.3482777777777907,0.0,56.01631455555866,0.996900724873652,0.9938701189215904,0.9953564596193488,78272.14,44.94999999999709,0.1498333333333236,0.0,44.14973366666842,0.984507294044644,0.975809372252726,0.9798293850130436,78322.84,-5.75,-0.0095833333333333,5.75,34.61693583333566,0.9546259901509264,0.9391621041038424,0.9460332299040144,78284.03,33.05999999999767,0.0367333333333307,0.0,37.38657986666884,0.966134804109304,0.952699670607514,0.95873298292005,78215.34,101.75,0.0565277777777777,0.0,38.57024805555788,0.9702603107540304,0.9576944981859226,0.9633642697728856,78135.63,181.45999999999185,0.0504055555555532,0.0,38.2041514111133,0.96903138580944,0.956197405291767,0.961979603644126,0.0227647491187268,True,0.9686176254406366,0.9739141816419723,0.9572352508812731,heartbeat:8096,two_side_all_heartbeats,0.9610934693290655,0.9572352508812731,0.9740720340733108,0.022764749118726835,0.037813061341869014,2026-05-02 00:45:00+00:00,train,0.9559696559238184,2.0,locked_logit_book_physics_c005_p095_20260502_1512
