dataset,model,edge_floor_cents,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_wilson95_lower,all_coverage,all_net_pnl_cents,all_net_roi_on_cost,all_median_ask,all_raw_brier,all_cal_brier,all_raw_logloss,all_cal_logloss,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_wilson95_lower,train_coverage,train_net_pnl_cents,train_net_roi_on_cost,train_median_ask,train_raw_brier,train_cal_brier,train_raw_logloss,train_cal_logloss,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_wilson95_lower,validation_coverage,validation_net_pnl_cents,validation_net_roi_on_cost,validation_median_ask,validation_raw_brier,validation_cal_brier,validation_raw_logloss,validation_cal_logloss,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_wilson95_lower,holdout_coverage,holdout_net_pnl_cents,holdout_net_roi_on_cost,holdout_median_ask,holdout_raw_brier,holdout_cal_brier,holdout_raw_logloss,holdout_cal_logloss,oos_positive,oos_coverage_pass
current,mean_book_rv15,0.0,307,291,167,124,0.5738831615120275,0.5164667624865131,0.9478827361563518,-107.0,-0.006366394954483251,55.0,0.2511243837671768,0.24995865961631428,0.6963475995734311,0.6941579939566869,184,176,107,69,0.6079545454545454,0.5342592265235551,0.9565217391304348,492.0,0.048197492163009406,55.0,0.24675338875342004,0.24219235344696868,0.6876333322105682,0.6783484208866907,61,56,26,30,0.4642857142857143,0.34019852912223775,0.9180327868852459,-604.0,-0.18851435705368288,54.5,0.26049114355899616,0.27201686622522064,0.7152452018503526,0.7389971933748397,62,59,34,25,0.576271186440678,0.4493448280003429,0.9516129032258065,5.0,0.0014727540500736377,54.0,0.2552728002769953,0.25218934293336637,0.7044059949693006,0.6987595141753773,False,True
current,mean_book_rv15,2.0,307,277,159,118,0.5740072202166066,0.5151528545352221,0.9022801302931596,298.0,0.01910011536982438,54.0,0.2529044340491789,0.25121048716885913,0.6997119728047246,0.6966948001851644,184,165,99,66,0.6,0.5237949467537109,0.8967391304347826,577.0,0.061889949587042796,54.0,0.24848998936795233,0.2445418586962731,0.6906933343439006,0.6829625993358689,61,54,26,28,0.48148148148148145,0.3539397274661188,0.8852459016393442,-438.0,-0.14417379855167872,53.0,0.26067827616193856,0.2698790030288701,0.715435543241825,0.7346570789553168,62,58,34,24,0.5862068965517241,0.45798408170855665,0.9354838709677419,159.0,0.04905893242826288,53.0,0.2582250529856163,0.2528005534022403,0.7107292580190792,0.7004163534014666,False,True
current,mean_book_rv15,5.0,307,244,126,118,0.5163934426229508,0.45392347894897234,0.7947882736156352,-696.0,-0.052346570397111915,52.0,0.2503313460580853,0.2582387086498996,0.6935246298282755,0.7100705975627244,184,149,80,69,0.5369127516778524,0.4569279368154242,0.8097826086956522,-173.0,-0.021167258044781596,52.0,0.2488584066983494,0.25440655929213263,0.6905987551860255,0.7023318382369845,61,45,21,24,0.4666666666666667,0.32935132065011297,0.7377049180327869,-321.0,-0.1325898389095415,51.0,0.25679804390926303,0.269449899044105,0.7062974539887544,0.7327707482263496,62,50,25,25,0.5,0.3664451431682858,0.8064516129032258,-202.0,-0.07475943745373798,51.0,0.2489006772840383,0.2595684423812604,0.6907481945177492,0.7127019647561678,False,False
current,mean_book_rv15,10.0,307,126,60,66,0.47619047619047616,0.3909870103609822,0.41042345276872966,-181.0,-0.02928328749393302,46.0,0.2601657194709913,0.27068060487185325,0.7139937919020914,0.7360216644725476,184,84,37,47,0.44047619047619047,0.33922955630167256,0.45652173913043476,-426.0,-0.10324769752787204,46.0,0.267106927252368,0.2805684112401923,0.7285086195377153,0.7566205606096098,61,19,10,9,0.5263157894736842,0.31707809245113167,0.3114754098360656,71.0,0.07642626480086114,46.0,0.25675472144802675,0.2621349415459944,0.7067340521011802,0.7185607395915383,62,23,13,10,0.5652173913043478,0.3681137508501646,0.3709677419354839,174.0,0.15452930728241562,45.0,0.23763300246232563,0.24162807740449901,0.6669802934162192,0.6752151556562858,True,False
v21,mean_book_rv15,-50.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23510287805480345,0.23166019148617437,0.6623317427000206,0.6552459584666644,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23559263868079644,0.23341666627556348,0.6630236952360727,0.6585841068600982,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.22563868748496346,0.21631476004746542,0.6431921963128834,0.6238371294337848,True,True
v21,mean_book_rv15,-40.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23510287805480345,0.23166019148617437,0.6623317427000206,0.6552459584666644,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23559263868079644,0.23341666627556348,0.6630236952360727,0.6585841068600982,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.22563868748496346,0.21631476004746542,0.6431921963128834,0.6238371294337848,True,True
v21,mean_book_rv15,-30.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23510287805480345,0.23166019148617437,0.6623317427000206,0.6552459584666644,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23559263868079644,0.23341666627556348,0.6630236952360727,0.6585841068600982,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.22563868748496346,0.21631476004746542,0.6431921963128834,0.6238371294337848,True,True
v21,mean_book_rv15,-20.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23510287805480345,0.23166019148617437,0.6623317427000206,0.6552459584666644,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23559263868079644,0.23341666627556348,0.6630236952360727,0.6585841068600982,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.22563868748496346,0.21631476004746542,0.6431921963128834,0.6238371294337848,True,True
v21,mean_book_rv15,-15.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23474987685874277,0.2314052027776616,0.6613951523626036,0.6545756022310003,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23559263868079644,0.23341666627556348,0.6630236952360727,0.6585841068600982,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.2238817042591159,0.21504561170282235,0.6385305307698302,0.6205005836244566,True,True
v21,mean_book_rv15,-10.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,771.0,0.06009821498168213,55.0,0.23494403096423325,0.23157724029097884,0.66155359527544,0.6548125241608614,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,319.0,0.041531050644447336,56.0,0.2341408098460164,0.23246207472134017,0.659615189857393,0.656289999527681,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.22917055258772043,0.21874396872599788,0.6494671944634264,0.6285099918786888,True,True
v21,mean_book_rv15,-5.0,221,218,135,83,0.6192660550458715,0.553271080870353,0.9864253393665159,780.0,0.06132075471698113,55.0,0.235044658174534,0.23199766829283505,0.6618872495400667,0.65574980205552,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,341.0,0.044522783653218434,56.0,0.23304184888954071,0.23187968232802883,0.6572183043944104,0.6549583993538859,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24310891766998252,0.24177611843829314,0.6794111576730028,0.6767162093281843,45,43,29,14,0.6744186046511628,0.5251621096752948,0.9555555555555556,379.0,0.1503371677905593,55.0,0.23289443953579866,0.22235125794375252,0.6581798043361549,0.636706821448935,True,True
v21,mean_book_rv15,0.0,221,207,125,82,0.6038647342995169,0.5359273430420548,0.9366515837104072,715.0,0.060670343657191345,55.0,0.23689735490921007,0.23563993297216929,0.6662909805133093,0.6636477662984647,132,121,72,49,0.5950413223140496,0.5059583762528783,0.9166666666666666,337.0,0.049103890426927,55.0,0.2374880452647229,0.23728690663666704,0.6676202369332412,0.6670628782086363,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,69.0,0.027261951797708416,54.5,0.2416616464153641,0.24135592236201886,0.6761553211440726,0.6756420541134879,45,42,27,15,0.6428571428571429,0.4916636571945582,0.9333333333333333,309.0,0.12923462986198245,54.0,0.2302044415928332,0.22490690091127374,0.6521273849284197,0.6412435471319928,True,True
v21,mean_book_rv15,2.0,221,186,114,72,0.6129032258064516,0.5412929224075133,0.8416289592760181,1139.0,0.11100282623525973,53.0,0.2390196855271198,0.23520265270003793,0.6708217192724486,0.6629756483847906,132,109,68,41,0.6238532110091743,0.5301588671191292,0.8257575757575758,794.0,0.1322011322011322,53.0,0.2384344555100089,0.23322642989649328,0.6695694555845866,0.6589207350469001,44,39,22,17,0.5641025641025641,0.40975691648669477,0.8863636363636364,41.0,0.018990273274664196,54.0,0.24383155831736908,0.2458151616263165,0.6806241251514383,0.6846448035929233,45,38,24,14,0.631578947368421,0.47283959557009003,0.8444444444444444,304.0,0.1450381679389313,53.0,0.23575987060726059,0.2299795063174459,0.6643533748697211,0.6523674510351303,True,True
v21,mean_book_rv15,5.0,221,126,73,53,0.5793650793650794,0.4920723190383592,0.5701357466063348,628.0,0.09412470023980815,51.0,0.24464710859665198,0.2434830888162691,0.6823323103887508,0.6800161188957999,132,77,47,30,0.6103896103896104,0.49871066893677457,0.5833333333333334,637.0,0.15678070391336452,51.0,0.24710667130589803,0.24038076704845818,0.6873175540771528,0.6738969419325271,44,20,10,10,0.5,0.29929800819821234,0.45454545454545453,-73.0,-0.06803355079217148,51.0,0.23941523135702222,0.25277559806722505,0.6716172257461019,0.698411578775816,45,29,16,13,0.5517241379310345,0.37547963210970914,0.6444444444444445,64.0,0.041666666666666664,52.0,0.24172473674081224,0.2453116609232457,0.676485342417924,0.6835770647086159,False,False
v21,mean_book_rv15,10.0,221,14,6,8,0.42857142857142855,0.2138079890447412,0.06334841628959276,-53.0,-0.08116385911179173,45.5,0.2554475881111415,0.27323128603844504,0.704099402020487,0.7404183880446551,132,9,3,6,0.3333333333333333,0.1205838183869109,0.06818181818181818,-118.0,-0.2822966507177033,45.0,0.2597604215298175,0.29063584923090385,0.712713924283042,0.7756136142882996,44,4,3,1,0.75,0.3006418425824019,0.09090909090909091,104.0,0.5306122448979592,47.0,0.24505125563287464,0.2182752113270803,0.6833457081687553,0.6294511352865727,45,1,0,1,0.0,0.0,0.022222222222222223,-39.0,-1.0,37.0,0.2582174172561256,0.33641451615177487,0.7095834770644189,0.8675303628841861,False,False
current,min_book_rv15,-50.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24876307170781606,0.24572593697866082,0.6905532998006763,0.685070745962489,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24381857956195624,0.2353136509643216,0.6805402752774417,0.6630446557772831,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.2627464252254912,0.2779811816117951,0.7189146117258848,0.753152184338113,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.24951973309440165,0.2445560358817019,0.6920425003779509,0.6827446277817534,False,True
current,min_book_rv15,-40.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24876307170781606,0.24572593697866082,0.6905532998006763,0.685070745962489,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24381857956195624,0.2353136509643216,0.6805402752774417,0.6630446557772831,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.2627464252254912,0.2779811816117951,0.7189146117258848,0.753152184338113,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.24951973309440165,0.2445560358817019,0.6920425003779509,0.6827446277817534,False,True
current,min_book_rv15,-30.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-188.0,-0.010393631136665192,56.0,0.2489044648287816,0.24663872320945343,0.6907289042860533,0.6868398237786353,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,370.0,0.034482758620689655,56.0,0.2453912743139384,0.23800301970681503,0.6837766661873074,0.6690336777535458,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.2627464252254912,0.2779811816117951,0.7189146117258848,0.753152184338113,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-61.0,-0.0162190906673757,57.5,0.24559867594978446,0.2411517566761848,0.6834059878367317,0.6738666718824763,False,True
current,min_book_rv15,-20.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-193.0,-0.010667108826618029,56.0,0.24867564559480226,0.24730779666214628,0.6901408213126152,0.688490650672449,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,368.0,0.03428997390980246,56.0,0.24620538360836622,0.2402082514692228,0.6853632929307881,0.6745427032035324,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-500.0,-0.1388888888888889,55.0,0.2591733472263181,0.27474700492840326,0.7112403269027353,0.744969554349844,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-61.0,-0.0162190906673757,57.5,0.24559867594978446,0.2411517566761848,0.6834059878367317,0.6738666718824763,False,True
current,min_book_rv15,-15.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-225.0,-0.012413793103448275,56.0,0.24611110828803176,0.24518144807067105,0.6846631551232089,0.6831773792079923,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,358.0,0.033327127164401414,56.0,0.2462449571589383,0.24078328221010376,0.6854298766561369,0.6757677911679982,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-518.0,-0.14317302377003868,55.0,0.2511310198474062,0.2663149113961966,0.6945900263689944,0.7254960538252815,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-65.0,-0.017264276228419653,57.5,0.24077925184243792,0.2372995920023839,0.672645696010534,0.6632919900406415,False,True
current,min_book_rv15,-10.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-116.0,-0.006403179509825568,56.0,0.24471043507494522,0.24386457683484572,0.6822988612649867,0.6825960265575187,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,360.0,0.0335195530726257,56.0,0.24615455025274097,0.241484355618118,0.686194658625202,0.6816123198540168,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-530.0,-0.14600550964187328,55.0,0.24624709165493935,0.26120651800047934,0.6845615849379535,0.713735813640115,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,54.0,0.014415376401494928,57.0,0.23895938646626033,0.23378944538872942,0.6686365828196618,0.6548461492671791,False,True
current,min_book_rv15,-5.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-203.0,-0.011213611003701045,55.0,0.24552805473634098,0.24792884496962275,0.6842807455028985,0.694008078616062,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,364.0,0.03390461997019374,55.0,0.24646678912315778,0.24352226731737606,0.6872825384329708,0.6891514800905999,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-522.0,-0.14411927112092768,55.0,0.24684676301651617,0.26526037085694926,0.6859601887622124,0.7246580299248313,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-45.0,-0.012016021361815754,57.0,0.24147497629293227,0.24381229744675142,0.6738166753078781,0.6781089479999193,False,True
current,min_book_rv15,0.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-3.0,-0.00016571838921725681,55.0,0.24149669754078953,0.2441830490160327,0.6760454599352355,0.6860990699138179,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,548.0,0.050967261904761904,55.0,0.24300443381547218,0.2400880628883693,0.6803137692652922,0.6826569120557411,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-510.0,-0.14127423822714683,55.0,0.24609944407873863,0.26562142428039015,0.6844920153306125,0.7258308124195054,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-41.0,-0.010959636460839348,57.0,0.23254225333422307,0.23511121972746704,0.6552055861096173,0.6571125608383827,False,True
current,min_book_rv15,2.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-114.0,-0.006258921708575821,55.0,0.2406359900220529,0.24568410741924518,0.6741887751642754,0.6900677105477406,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,515.0,0.04775150672229949,55.0,0.2399131762064968,0.23772085184534059,0.6737849482365192,0.6768102332523322,61,61,32,29,0.5245901639344263,0.40157156924985693,1.0,-461.0,-0.12592187926795959,55.0,0.2447755288441423,0.2657059528413438,0.6815579129421117,0.7277629236655082,62,62,36,26,0.5806451612903226,0.4566558474484658,1.0,-168.0,-0.044585987261146494,57.0,0.2386850262524363,0.24936120328541672,0.6681239218804632,0.6918975955087159,False,True
current,min_book_rv15,5.0,307,305,188,117,0.6163934426229508,0.5606948005212326,0.993485342019544,200.0,0.010752688172043012,56.0,0.23492687517316646,0.23828456791698474,0.6636824698758985,0.6794715808931971,184,182,118,64,0.6483516483516484,0.5765673278119483,0.9891304347826086,775.0,0.07029478458049887,56.0,0.23436322908238993,0.22951201056981654,0.664247659109166,0.6659757371287339,61,61,33,28,0.5409836065573771,0.4172404813075648,1.0,-407.0,-0.10979228486646884,55.0,0.23319500169938673,0.2519104726829229,0.6566142639680518,0.6943471195048239,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-168.0,-0.04343329886246122,59.0,0.23828538921222908,0.25063013640831355,0.6689775685843494,0.7044528020193755,False,True
current,min_book_rv15,10.0,307,273,198,75,0.7252747252747253,0.6694744569869838,0.8892508143322475,1161.0,0.06228874939642685,65.0,0.2027625758163162,0.2022138808357336,0.5957427979235139,0.6017336900378545,184,165,121,44,0.7333333333333333,0.6611109067945188,0.8967391304347826,858.0,0.07632093933463796,65.0,0.20321255350216025,0.20009290267941082,0.5972370390754594,0.6006302850182649,61,55,37,18,0.6727272727272727,0.5410322355657868,0.9016393442622951,-102.0,-0.026827985270910047,67.0,0.21121028105186146,0.22671214034548667,0.6128234881007806,0.6560798405727079,62,53,40,13,0.7547169811320755,0.6243344231264808,0.8548387096774194,405.0,0.11265646731571627,65.0,0.19259521532350019,0.1833942039066176,0.573365670568407,0.5487718702041822,False,True
v21,min_book_rv15,-50.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23968537342286195,0.22700038952955567,0.6718938154905991,0.6464043600366514,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23981451680292973,0.2287269715236758,0.671875501307473,0.650161916480449,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.23447278361347443,0.20846965530180847,0.6615732978335571,0.6065663992293219,True,True
v21,min_book_rv15,-40.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23968537342286195,0.22700038952955567,0.6718938154905991,0.6464043600366514,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23981451680292973,0.2287269715236758,0.671875501307473,0.650161916480449,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.23447278361347443,0.20846965530180847,0.6615732978335571,0.6065663992293219,True,True
v21,min_book_rv15,-30.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.23968537342286195,0.22700038952955567,0.6718938154905991,0.6464043600366514,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,330.0,0.04302477183833116,56.0,0.23981451680292973,0.2287269715236758,0.671875501307473,0.650161916480449,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.23447278361347443,0.20846965530180847,0.6615732978335571,0.6065663992293219,True,True
v21,min_book_rv15,-20.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,782.0,0.0610079575596817,55.0,0.2402352909599954,0.2293347071009364,0.6728890567667043,0.6520080262745755,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,327.0,0.042616968591163824,56.0,0.23820553865644783,0.22719289485594066,0.668474495330059,0.646408773050474,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,395.0,0.15163147792706333,55.0,0.24200023992759612,0.22465555511102844,0.676652607436018,0.645631505943688,True,True
v21,min_book_rv15,-15.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,770.0,0.060015588464536244,55.0,0.23938819542712111,0.22970546032466338,0.6709663640347433,0.6521380010912569,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,315.0,0.04098893949251789,56.0,0.2367894018495817,0.2278127036803392,0.6652602227476204,0.6466260591943915,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,395.0,0.15163147792706333,55.0,0.24200023992759612,0.22465555511102844,0.676652607436018,0.645631505943688,True,True
v21,min_book_rv15,-10.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,783.0,0.06109073886244831,55.0,0.23732662054769632,0.22841697834647848,0.6665182276731251,0.6485773144921629,132,131,80,51,0.6106870229007634,0.5251741909777458,0.9924242424242424,331.0,0.04316077715477898,56.0,0.23456429528235445,0.2264355255331398,0.6606981561194268,0.643187009819107,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,60.0,0.023622047244094488,55.0,0.24451346816886568,0.2403906182748089,0.682268859465585,0.6750550505226749,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,392.0,0.15030674846625766,55.0,0.23836396860288567,0.22234266383967902,0.6680955361882667,0.6381479855564316,True,True
v21,min_book_rv15,-5.0,221,219,137,82,0.6255707762557078,0.559825460441672,0.9909502262443439,874.0,0.06814283486667706,55.0,0.23634313881726104,0.22771273640069237,0.6644462399760698,0.6469047156896683,132,131,81,50,0.6183206106870229,0.5328845682964198,0.9924242424242424,420.0,0.0546875,56.0,0.2330566356110026,0.2242894766556367,0.6575181310815258,0.6381863643419071,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,61.0,0.024025206774320598,54.5,0.24838072223111976,0.247924868113274,0.6901334987025757,0.6920736041696552,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,393.0,0.15074798619102417,55.0,0.23409037176748992,0.21769258256543547,0.6593858509128655,0.6276927369041522,True,True
v21,min_book_rv15,0.0,221,219,141,78,0.6438356164383562,0.5784344236231485,0.9909502262443439,1153.0,0.08905537962462347,55.0,0.2326917214165845,0.22442721150968056,0.6569112303561487,0.6396562259463963,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,638.0,0.08219531048698789,55.0,0.23143387073988686,0.22359674779984892,0.6541064536731267,0.6371255287569106,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,62.0,0.02442868400315209,54.5,0.24234722212142623,0.24226884967434106,0.6778204094850647,0.6792084050888509,45,44,31,13,0.7045454545454546,0.5577979987383977,0.9777777777777777,453.0,0.17113713638080846,55.0,0.22678118522645632,0.2090580902992916,0.6443526363516849,0.6076386225271834,True,True
v21,min_book_rv15,2.0,221,219,145,74,0.6621004566210046,0.5971412102981033,0.9909502262443439,1528.0,0.11779216774591428,55.0,0.2303414180181497,0.21943248446202054,0.6520217987207685,0.6285634387270902,132,131,87,44,0.6641221374045801,0.5795924913457884,0.9924242424242424,908.0,0.11652977412731007,55.0,0.22902987419766435,0.21819664065197003,0.6490711014067085,0.6250689227482165,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,72.0,0.028481012658227847,54.5,0.2427478158367541,0.24302447676006686,0.6786226844153272,0.680795553831341,45,44,32,12,0.7272727272727273,0.581511269075488,0.9777777777777777,548.0,0.2066365007541478,55.0,0.2218398438468993,0.1995199362348065,0.634205943665797,0.5867354507417591,True,True
v21,min_book_rv15,5.0,221,215,138,77,0.641860465116279,0.5757986960978813,0.9728506787330317,758.0,0.0581199202576292,56.0,0.22655084014327218,0.22339902758084304,0.6437117499305259,0.6363071941463116,132,128,85,43,0.6640625,0.5785182090110383,0.9696969696969697,710.0,0.09114249037227215,56.0,0.22250688653920953,0.21513800149201712,0.6347213322230116,0.6167960928263287,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-235.0,-0.08918406072106262,58.0,0.24046334398714303,0.2570400757924285,0.6734719646521689,0.7084495690507606,45,43,29,14,0.6744186046511628,0.5251621096752948,0.9555555555555556,283.0,0.10813909056171188,55.0,0.22435260507791624,0.21356659079153992,0.640021610833074,0.6205666470105458,False,True
