market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,score_physics_mean_rv15_rv30,score_physics_mean_rv_drift,score_physics_min_rv_drift,score_physics_margin_blend,split,settlement_pnl_cents,candidate
KXBTC15M-26MAY012115-15,heartbeat:8255,live_heartbeat_two_side,heartbeat:8255:yes,2026-05-02 01:12:47.644000+00:00,2026-05-02 01:12:00+00:00,yes,yes,True,True,1,94.0,94.0,94.0,0.94,6.0,88.0,0.0,78369.01,78317.62,132.356,,8255,False,False,synced,bid>=98,last_decisive_quote,1.0,51.38999999999942,4.4669058707640845,34.60050409309088,,,17.626190920291986,2.915547677452941,0.9982246757408092,30.139506141698067,1.7050710704546432,0.9559094148412264,30.823227647307306,1.667249146910441,0.9522675630752933,31.75322577556695,1.6184182471168744,0.9472137538954428,78369.48,-0.4700000000011641,-0.0078333333333527,0.4700000000011641,50.35321133333019,0.9526067008831852,0.9488298838975746,0.9436038906064304,78353.09,15.919999999998254,0.0884444444444347,0.0,63.09615288888702,0.9818463917398524,0.9796725597846792,0.9765431519264356,78313.86,55.14999999999418,0.1838333333333139,0.0,75.72144466666352,0.9940037534539424,0.9929877608454922,0.9914531270710564,78310.13,58.879999999990105,0.0981333333333168,0.0,64.3785354666639,0.9836610372558424,0.9816297966008692,0.9786925301796424,78352.62,16.389999999999418,0.0182111111111104,0.0,53.80034982222156,0.9628729239431896,0.9595465664713758,0.9548984248001888,78275.6,93.40999999998894,0.0518944444444383,0.0,58.2585410888875,0.973379603380135,0.9706267487967234,0.966727019534146,78237.53,131.47999999999593,0.036522222222221,0.0,56.22393524444371,0.9689412723732176,0.9659297707551376,0.9616907644673078,-0.0159094148412264,True,0.9479547074206132,0.9633043894317229,0.94,heartbeat:8255,two_side_all_heartbeats,0.9461337815376466,0.94,0.9555735751431564,0.015909414841226432,0.012267563075293308,2026-05-02 01:15:00+00:00,0.9540884889582598,0.9673935771234873,0.9522675630752933,0.9633141705324827,train,6.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012145-45,heartbeat:8439,live_heartbeat_two_side,heartbeat:8439:no,2026-05-02 01:44:50.704000+00:00,2026-05-02 01:44:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78329.99,78343.9,9.296,,8439,True,False,synced,bid>=98,last_decisive_quote,-1.0,13.90999999998894,4.562249922409776,35.339035941458285,,,5.3652112261062594,2.592628586979969,0.9952377215726598,8.493015551354024,1.637816381693932,0.9492699983912188,7.345825862930158,1.8935923964906536,0.9708604332316872,7.568875894918574,1.8377894145850024,0.9669532789773574,78330.0,0.0099999999947613,0.0001666666665793,0.0,13.911549333321462,0.9492890285820564,0.9708744389186564,0.9669683635697466,78330.0,0.0099999999947613,5.555555552645172e-05,0.0,13.910516444433114,0.9492763424199616,0.9708651024155712,0.9669583078053868,78349.29,19.29999999998836,0.0643333333332945,0.0,14.508042666655246,0.95620336729956,0.9758662086059192,0.9723685067752308,78424.34,94.34999999999128,0.1572499999999854,0.0,15.371795999988803,0.9648469739187068,0.9818070800735244,0.978868542340442,78355.15,25.15999999998894,0.0279555555555432,0.0,14.16987484443327,0.9523833172341618,0.9731326824137976,0.9694052805648944,78355.15,25.15999999998894,0.0139777777777716,0.0,14.039937422211104,0.9508463415504051,0.9720157604848968,0.9681987984331027,78317.09,-12.900000000008731,-0.0035833333333357,12.900000000008731,13.87668933332225,0.9488594720697578,0.970557955063351,0.9666275849299152,0.0507300016087812,True,0.9746349991956094,0.9684911218969262,0.9492699983912188,heartbeat:8439,two_side_all_heartbeats,0.9854302166158436,0.9492699983912188,0.9760216729772776,0.05073000160878116,0.029139566768312752,2026-05-02 01:45:00+00:00,0.9600652158114531,0.9587779329741554,0.9492699983912188,0.9563656127672985,train,0.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012200-00,heartbeat:8509,live_heartbeat_two_side,heartbeat:8509:no,2026-05-02 01:59:22.157000+00:00,2026-05-02 01:59:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78302.79,78332.89,37.843,,8509,False,False,synced,bid>=98,latest_quote,-1.0,30.10000000000582,4.892983111034874,37.90088420462444,,,13.932615315389592,2.1603984118299864,0.9846290798514232,14.66188139855992,2.0529425373037204,0.9799609245636056,15.666531490723385,1.9212931731461376,0.9726526213347012,14.480336172036472,2.078681022484345,0.9811766608022836,78300.01,-2.779999999998836,-0.0463333333333139,2.779999999998836,28.346607666673226,0.9734037006773928,0.9648035050951672,0.9748611172141556,78316.23,13.440000000002328,0.0746666666666796,0.0,32.92561066667298,0.9876371249783852,0.9822081519758786,0.98851145454233,78313.63,10.84000000001106,0.0361333333333701,0.0,31.46739373334055,0.9840716609187096,0.9777088545494438,0.985114059343658,78344.76,41.97000000000117,0.0699500000000019,0.0,32.74711785000589,0.9872415684703136,0.9817027568686424,0.988135496790434,78329.99,27.20000000001164,0.0302222222222351,0.0,31.243699555561864,0.9834532663480202,0.9769401366007164,0.98452301620953,78355.15,52.36000000000058,0.0290888888888892,0.0,31.200810822228057,0.9833323833454732,0.9767902287256864,0.984407423486746,78302.28,-0.5099999999947613,-0.0001416666666652,0.5099999999947613,30.09463890833921,0.979943184560651,0.9726310556649282,0.9811596283553314,0.0100390754363943,True,0.9849804622818028,0.9846775284941051,0.9799609245636056,heartbeat:8509,two_side_all_heartbeats,0.9813263106673507,0.9799609245636056,0.9858026095528236,0.010039075436394373,0.017347378665298785,2026-05-02 02:00:00+00:00,0.9763067729491535,0.9788950689390056,0.9726526213347012,0.9793052302058417,train,1.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012215-15,heartbeat:8595,live_heartbeat_two_side,heartbeat:8595:yes,2026-05-02 02:14:53.661000+00:00,2026-05-02 02:14:00+00:00,yes,no,True,False,1,3.0,2.0,2.5,0.025,97.5,-95.0,1.0,78327.47,78314.97,6.339,,8595,False,False,synced,mid>=95,latest_quote,1.0,12.5,4.964775751704252,38.45698760800995,,,9.358245885719205,1.335720406649621,0.9091796616039204,7.069492934100991,1.76816076011675,0.9614829839415449,6.46907147299995,1.9322711230153224,0.973336974663551,6.218545495988109,2.0101163540677427,0.9777905622180008,78310.17,17.30000000000291,0.2883333333333818,0.0,14.327745000000307,0.9786534753222342,0.9866133438798622,0.9893896538831736,78285.39,42.08000000000175,0.2337777777777874,0.0,13.981917333333396,0.9760233591680768,0.9846657819248188,0.9877253676829648,78352.74,-25.270000000004075,-0.0842333333333469,25.270000000004075,11.966044899999916,0.9547371637451444,0.9678238667512634,0.972838460652317,78354.64,-27.169999999998254,-0.0452833333333304,27.169999999998254,12.21294895000002,0.9579661224073914,0.9704801966916556,0.9752323952856756,78302.79,24.680000000007567,0.0274222222222306,0.0,12.67382946666672,0.9634935010134076,0.974951918920863,0.9792285210848608,78329.99,-2.5200000000040745,-0.0014000000000022,2.5200000000040745,12.491125399999984,0.96137796562501,0.973252244899087,0.9777149495046512,78355.15,-27.67999999999301,-0.0076888888888869,27.67999999999301,12.451260133333346,0.9609033350801872,0.9728688549279628,0.977372608093516,-0.9364829839415448,True,0.49324149197077244,0.6470733825622298,0.025,heartbeat:8595,two_side_all_heartbeats,0.4991684873317755,0.025,0.4918923279314924,0.9364829839415448,0.9483369746635509,2026-05-02 02:15:00+00:00,0.9674099793025479,0.96318570745008,0.9547371637451444,0.9632983692899526,validation,-3.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012230-30,heartbeat:8656,live_heartbeat_two_side,heartbeat:8656:no,2026-05-02 02:28:39.699000+00:00,2026-05-02 02:28:00+00:00,no,no,True,True,1,99.0,98.0,98.5,0.985,1.5,97.0,1.0,78275.56,78311.84,80.301,,8656,False,False,synced,bid>=98,latest_quote,-1.0,36.27999999999884,4.048617999362225,31.36046017337097,,,16.59294213381913,2.1864717967077256,0.9856094470572804,18.78464533026093,1.9313646524671908,0.973281013389056,21.60500441248286,1.6792405734958846,0.9534474162610344,22.212663936751945,1.633302520728808,0.948797306546213,78275.58,0.0200000000040745,0.0003333333334012,0.0,36.30676700000429,0.9733689385457384,0.9535679701426532,0.9489238393031894,78310.19,34.63000000000466,0.1923888888889147,0.0,51.72902016666758,0.9970545470728922,0.991674104970652,0.9900653691855364,78324.02,48.4600000000064,0.1615333333333546,0.0,49.25128820000055,0.9956278273987887,0.9886850030841844,0.9866973920191796,78320.55,44.99000000000524,0.074983333333342,0.0,42.30123664999954,0.9878358617926754,0.9748812948174372,0.9715693032967094,78310.17,34.61000000000058,0.0384555555555562,0.0,39.36801956666555,0.981948047210458,0.96578550314281,0.961829538649748,78300.01,24.44999999999709,0.0135833333333317,0.0,37.37075524999871,0.9766731731559026,0.958160451374169,0.9537550883970276,78337.26,61.69999999999709,0.017138888888888,0.0,37.65626991666544,0.9774987095829816,0.9593281279747872,0.9549870702126992,0.011718986610944,True,0.979140506694528,0.984636280262615,0.973281013389056,heartbeat:8656,two_side_all_heartbeats,0.9692237081305172,0.973281013389056,0.9836098694964747,0.011718986610943949,0.031552583738965634,2026-05-02 02:30:00+00:00,0.9633642148250452,0.9741187523496264,0.9534474162610344,0.9736586802911374,validation,1.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012245-45,heartbeat:8719,live_heartbeat_two_side,heartbeat:8719:yes,2026-05-02 02:39:10.706000+00:00,2026-05-02 02:39:00+00:00,yes,yes,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,78360.02,78267.12,349.294,,8719,False,False,synced,bid>=98,latest_quote,1.0,92.90000000000872,4.9707297414364415,38.50310701416248,,,41.628722284479466,2.231632269786115,0.9871803614815068,40.68488236306133,2.2834034315496665,0.9887966923390878,44.31971030603694,2.0961328347706845,0.981964795495372,42.90174221794731,2.165413225599621,0.9848219729410496,78327.88,32.13999999999942,0.535666666666657,0.0,280.005152666672,0.999999999997055,0.999999999867384,0.999999999966374,78310.17,49.85000000000582,0.2769444444444768,0.0,189.6350327777978,0.999998427141734,0.9999906046829072,0.9999950699201046,78297.93,62.09000000001106,0.2069666666667035,0.0,165.19221486668826,0.9999754935669976,0.9999032234283862,0.999941056241746,78265.21,94.80999999999769,0.1580166666666627,0.0,148.09427356667405,0.9998636979178714,0.9995833636163908,0.9997217150680868,78316.88,43.13999999999942,0.0479333333333326,0.0,109.64282573334184,0.9964798071190424,0.9933177692572916,0.9947008673666198,78352.74,7.279999999998836,0.0040444444444437,0.0,94.31270017778628,0.9897787739354452,0.9833317918063856,0.986037626899109,78349.29,10.730000000010476,0.0029805555555584,0.0,93.94109017223197,0.989528002603034,0.9829810866154932,0.9857262764924618,-0.0237966923390878,True,0.976898346169544,0.9845907286353618,0.965,heartbeat:8719,two_side_all_heartbeats,0.973482397747686,0.965,0.9791341064151259,0.023796692339087877,0.016964795495371998,2026-05-02 02:45:00+00:00,0.98538074391723,0.9902456604671525,0.981964795495372,0.9900927898517363,validation,3.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012300-00,heartbeat:8808,live_heartbeat_two_side,heartbeat:8808:no,2026-05-02 02:59:57.423000+00:00,2026-05-02 02:59:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78362.09,78377.62,2.577,,8808,False,False,synced,bid>=98,latest_quote,-1.0,15.529999999998836,9.674181843157768,74.93589033346443,,,2.5359523349562254,6.123932136235088,0.999999999543531,5.784440532497964,2.684788600167756,0.9963712152606878,4.63079717322278,3.353634248936628,0.9996012114365042,4.265206111214382,3.6410901595508505,0.9998642569823156,78376.58,14.49000000000524,0.2415000000000873,0.0,16.15234549999906,0.997383891719195,0.9997567005166482,0.9999237621658916,78424.65,62.55999999999767,0.3475555555555426,0.0,16.42565066666547,0.9977416809021216,0.999805211730572,0.9999412010038842,78428.03,65.94000000000233,0.2198000000000077,0.0,16.096424599998855,0.997304657548662,0.9997454774674516,0.9999196396220928,78366.89,4.80000000000291,0.0080000000000048,0.0,15.550615999998849,0.9964097239922796,0.9996075793048332,0.999866783480706,78382.37,20.27999999999884,0.022533333333332,0.0,15.588068399998832,0.9964787441415256,0.9996189067374808,0.9998712608691908,78265.21,-96.8799999999901,-0.0538222222222167,96.8799999999901,15.391300133332184,0.9961023592616814,0.9995558138374576,0.9998460560177952,78302.79,-59.30000000000291,-0.016472222222223,59.30000000000291,15.487551083332168,0.9962907552864232,0.9995877967000448,0.99985891276204,0.0036287847393121,True,0.9981856076303439,0.9978919576031166,0.9963712152606878,heartbeat:8808,two_side_all_heartbeats,0.999800605718252,0.9963712152606878,0.9983722960879388,0.003628784739312163,0.00039878856349584435,2026-05-02 03:00:00+00:00,0.9979862133485959,0.9977590280819513,0.9963712152606878,0.9973761556503206,validation,0.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012315-15,heartbeat:8859,live_heartbeat_two_side,heartbeat:8859:no,2026-05-02 03:11:13.578000+00:00,2026-05-02 03:11:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78255.32,78358.79,226.422,,8859,False,False,synced,bid>=98,latest_quote,-1.0,103.4699999999866,6.876305099837199,53.263630270221206,,,26.9048651992474,3.845772845681492,0.999939913472058,38.04464380188364,2.719699533495532,0.9967329370207576,46.16473358159755,2.241321285155914,0.9874973644120976,39.873057466919285,2.5949853503416582,0.9952702524593215,78292.56,37.23999999999069,0.6206666666665115,0.0,244.0025879999515,0.999999999928932,0.9999999373108196,0.9999999995306096,78311.05,55.729999999995925,0.3096111111110884,0.0,173.57276699998147,0.9999974707207872,0.999914994526798,0.999993289750616,78349.49,94.16999999999824,0.3138999999999942,0.0,174.5438657999853,0.999997761039372,0.9999218662298008,0.999993997275876,78388.2,132.8799999999901,0.2214666666666501,0.0,153.61492559998288,0.9999730173390028,0.9995619154997476,0.9999415647952706,78424.65,169.3299999999872,0.1881444444444302,0.0,146.07004139998338,0.999938341803584,0.9992221953592948,0.9998755441125068,78393.21,137.88999999999942,0.0766055555555552,0.0,120.81518309998654,0.9992524065947992,0.9955652670313528,0.9987772129256066,78285.39,30.069999999992437,0.0083527777777756,0.0,105.36125264998614,0.997192112226858,0.9887638512028176,0.9958841704534518,-0.0067329370207576,True,0.9933664685103788,0.9955768993533765,0.99,heartbeat:8859,two_side_all_heartbeats,0.9887486822060487,0.99,0.9940194333141017,0.006732937020757612,0.0025026355879024242,2026-05-02 03:15:00+00:00,0.9921151507164276,0.9947426874907425,0.9874973644120976,0.995397549150598,validation,1.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012330-30,heartbeat:8921,live_heartbeat_two_side,heartbeat:8921:yes,2026-05-02 03:25:14.871000+00:00,2026-05-02 03:25:00+00:00,yes,yes,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,78345.39,78277.2,285.129,,8921,False,False,synced,bid>=98,latest_quote,1.0,68.19000000000233,4.038313166802355,31.280639283591302,,,31.16865541460773,2.187774836383988,0.9856569961429588,37.91469126401303,1.7985112822143774,0.9639519888068406,40.78286483064544,1.6720257461845192,0.9527403773645088,44.8689933791639,1.5197577405796705,0.9357140631334496,78310.52,34.86999999999534,0.581166666666589,0.0,233.8974704999802,0.9999999996564836,0.9999999951298396,0.9999999070432628,78299.88,45.50999999999476,0.2528333333333042,0.0,140.28011549999405,0.9998921527291164,0.9997088017500586,0.999115310257254,78292.88,52.50999999999476,0.1750333333333158,0.0,118.09707929999736,0.9990796844775356,0.9981087465205988,0.9957563326767404,78269.55,75.83999999999651,0.1263999999999941,0.0,104.23030560000066,0.9970118086735152,0.994701852119564,0.9899102046644728,78292.56,52.83000000000175,0.0587000000000019,0.0,84.92707230000289,0.9874529664941408,0.981347959574042,0.9708063434070906,78420.89,-75.5,-0.0419444444444444,75.5,56.23042250000233,0.9309730787735092,0.9160180375251534,0.894935967652195,78310.19,35.19999999999709,0.0097777777777769,0.0,70.9779280000021,0.969399664618696,0.9591043710958274,0.9431629532070692,0.0010480111931593,True,0.9644759944034202,0.9760105577614587,0.9639519888068406,heartbeat:8921,two_side_all_heartbeats,0.9588701886822544,0.9639519888068406,0.9715015335375593,0.0010480111931593372,0.012259622635491185,2026-05-02 03:30:00+00:00,0.9583461830856748,0.9719240168829617,0.9527403773645088,0.9705247228491267,validation,3.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY012345-45,heartbeat:9030,live_heartbeat_two_side,heartbeat:9030:yes,2026-05-02 03:38:46.055000+00:00,2026-05-02 03:38:00+00:00,yes,yes,True,True,1,84.0,83.0,83.5,0.835,16.5,67.0,1.0,78472.59,78389.01,373.945,,9030,True,False,synced,bid>=98,latest_quote,1.0,83.58000000000175,4.322136728834535,33.47912714161511,,,67.57584719828682,1.236832440365182,0.8919253520893115,58.01219334175544,1.4407315977112587,0.9251697377480448,50.68820450654195,1.6489043321551209,0.9504163822547852,56.22973738652155,1.4864021047346407,0.9314136032776772,78455.51,17.080000000001746,0.2846666666666957,0.0,190.02967666667928,0.9994729698949212,0.9999112266501076,0.999636941010866,78442.29,30.30000000000291,0.1683333333333495,0.0,146.52740833334113,0.9942283007560948,0.998078439460412,0.9954179435707944,78380.96,91.6299999999901,0.3054333333333003,0.0,197.79526783332275,0.9996746450203094,0.9999523378808042,0.999782288402073,78382.85,89.73999999999069,0.1495666666666511,0.0,139.50970716666262,0.991910097928477,0.997041186104444,0.9934504999071224,78299.3,173.2899999999936,0.1925444444444373,0.0,155.58103227777684,0.9963393805354748,0.99892745890485,0.9971702357293396,78311.05,161.5399999999936,0.0897444444444409,0.0,117.1394862777782,0.9782679149929312,0.9895830525672078,0.9813848765707412,78327.88,144.70999999999185,0.0401972222222199,0.0,98.61155026388978,0.9554196552363948,0.9741397958669464,0.9602612625911336,-0.0901697377480449,True,0.8800848688740224,0.9199481275894513,0.835,heartbeat:9030,two_side_all_heartbeats,0.8927081911273926,0.835,0.8949858503284753,0.09016973774804482,0.11541638225478523,2026-05-02 03:45:00+00:00,0.937793060001415,0.9584202550077131,0.9251697377480448,0.9534993446079257,validation,16.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY020000-00,heartbeat:9118,live_heartbeat_two_side,heartbeat:9118:yes,2026-05-02 03:58:03.068000+00:00,2026-05-02 03:58:00+00:00,yes,yes,True,True,1,100.0,99.0,99.5,0.995,0.5,99.0,1.0,78468.04,78396.72,116.932,,9118,False,False,synced,bid>=98,latest_quote,1.0,71.31999999999243,6.595453238465295,51.088161106531714,,,27.745924032547823,2.5704676447729518,0.9949219343340212,21.308434406910344,3.347031444828405,0.9995915902783222,25.52983360798364,2.7935943921580977,0.9973937093121448,27.190999261096795,2.6229267749652987,0.995641099650658,78424.99,43.04999999998836,0.717499999999806,0.0,155.21870999996975,0.9999999999998384,0.999999999398694,0.9999999942998252,78403.3,64.73999999999069,0.3596666666666149,0.0,113.37654266665304,0.9999999483257056,0.9999955217296116,0.999984745608402,78396.23,71.80999999999767,0.2393666666666589,0.0,99.3096230666582,0.9999984233877066,0.9999498663211994,0.999870047816811,78379.38,88.65999999998894,0.1477666666666482,0.0,88.59865186665695,0.9999839417026348,0.9997401549598356,0.9994397519018688,78403.6,64.43999999998778,0.0715999999999864,0.0,79.69233119999085,0.99990796902429,0.9991004531212816,0.9983097383592676,78382.85,85.18999999998778,0.0473277777777709,0.0,76.85413171110275,0.999844970141386,0.9986953328103813,0.9976466810605455,78376.58,91.45999999999184,0.0254055555555532,0.0,74.29072242221439,0.9997552586123026,0.9981926085713592,0.996854168496015,-0.0045915902783222,True,0.9972957951391611,0.9981966712220096,0.995,heartbeat:9118,two_side_all_heartbeats,0.9961968546560724,0.995,0.9973771617610381,0.004591590278322233,0.002393709312144776,2026-05-02 04:00:00+00:00,0.9984926497952336,0.9989945743260579,0.9973937093121448,0.9991551245332515,validation,0.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY020015-15,heartbeat:9159,live_heartbeat_two_side,heartbeat:9159:no,2026-05-02 04:07:03.842000+00:00,2026-05-02 04:07:00+00:00,no,no,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,78341.31,78434.29,476.158,,9159,False,False,synced,bid>=98,latest_quote,-1.0,92.97999999999593,4.261024184571912,33.00575140926811,,,62.88182555373668,1.4786466388533577,0.930382609590378,68.39198784198764,1.3595159745146792,0.9130084280124994,54.34373018879951,1.710960945760759,0.956455838716102,57.56541158447861,1.6152060315515258,0.9468669575873878,78397.09,55.77999999999884,0.9296666666666472,0.0,535.6482206666533,0.9999999999999976,1.0,1.0,78405.01,63.69999999999709,0.3538888888888727,0.0,261.4870255555438,0.9999341766789168,0.9999992518301352,0.9999972195664152,78424.36,83.05000000000291,0.276833333333343,0.0,224.7964063333339,0.9994934839652848,0.9999823728719586,0.9999528990633362,78424.99,83.68000000000757,0.1394666666666792,0.0,159.38816906666858,0.9901103775336508,0.9983212823990504,0.997187000546666,78407.74,66.43000000000757,0.0738111111111195,0.0,128.12575104444437,0.9694936177750166,0.990805516198153,0.9869842642127408,78455.51,114.19999999999708,0.0634444444444428,0.0,123.18957977777292,0.96416654336211,0.9883005830518136,0.9838223351380432,78341.33,0.0200000000040745,5.555555556687371e-06,0.0,92.98264532221869,0.9130145518308238,0.9564603318258588,0.9468719314929488,0.0369915719875005,True,0.9315042140062497,0.9541673039925948,0.9130084280124994,heartbeat:9159,two_side_all_heartbeats,0.953227919358051,0.9130084280124994,0.9488012251968068,0.03699157198750058,0.0064558387161020026,2026-05-02 04:15:00+00:00,0.9347321333643006,0.9563192502312954,0.9130084280124994,0.9468158108552088,validation,5.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY020045-45,heartbeat:9307,live_heartbeat_two_side,heartbeat:9307:no,2026-05-02 04:41:06.963000+00:00,2026-05-02 04:41:00+00:00,no,no,True,True,1,96.0,96.0,96.0,0.96,4.0,92.0,0.0,78211.28,78278.98,233.037,,9307,False,False,synced,bid>=98,latest_quote,-1.0,67.69999999999709,4.434822357573711,34.3519862685426,,,29.359602242539964,2.305889549889904,0.989441597650135,32.59580015188339,2.0769546900073683,0.9810971293286118,31.7414343264049,2.132858877888803,0.9835318477062148,38.29766263778205,1.7677319015601898,0.96144713293912,78243.17,31.889999999999414,0.5314999999999903,0.0,191.55916549999483,0.9999999979086996,0.999999999205126,0.9999997160862388,78275.76,64.47999999999593,0.3582222222221995,0.0,151.17903199999182,0.9999982409406016,0.999999045513194,0.9999605099732398,78292.87,81.58999999999651,0.271966666666655,0.0,131.0782960999944,0.9999710641155776,0.9999818274378084,0.9996898949352966,78272.25,60.97000000000117,0.1016166666666686,0.0,91.38044314999756,0.9974719856525158,0.9980046813016312,0.9914849668052022,78268.66,57.38000000000466,0.0637555555555607,0.0,82.5574033999983,0.994341611618576,0.995351494880368,0.9844455654866348,78269.81,58.52999999999884,0.032516666666666,0.0,75.27758644999695,0.9895400215551188,0.9911440719934176,0.975327131314719,78420.89,209.61000000000055,0.0582250000000001,0.0,81.26857932499712,0.9936705237367364,0.9947713749484872,0.983082160651235,-0.0210971293286118,True,0.970548564664306,0.9803560644813966,0.96,heartbeat:9307,two_side_all_heartbeats,0.9717659238531073,0.96,0.9743233516216991,0.021097129328611852,0.02353184770621486,2026-05-02 04:45:00+00:00,0.9823144885174133,0.9882000137168014,0.9810971293286118,0.9868050441094023,validation,4.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
KXBTC15M-26MAY020100-00,heartbeat:9389,live_heartbeat_two_side,heartbeat:9389:no,2026-05-02 04:58:08.440000+00:00,2026-05-02 04:58:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78153.48,78224.05,111.56,,9389,True,False,synced,bid>=98,latest_quote,-1.0,70.57000000000698,6.681375260193374,51.75371022498236,,,26.70839932146668,2.6422399616920087,0.9958820159165972,30.121381712357262,2.3428540122731394,0.9904315652905636,26.77233548231107,2.635929915290123,0.9958046470069768,28.214137730434786,2.501228308809262,0.9938118318114256,78178.7,25.220000000001164,0.4203333333333527,0.0,117.4623866666758,0.9999518310442014,0.9999942657343834,0.9999843122263116,78183.32,29.84000000001106,0.1657777777778392,0.0,89.06416888890273,0.998445963705797,0.9995606330673136,0.9992022311130996,78169.62,16.139999999999418,0.053799999999998,0.0,76.57192800000676,0.994490758099539,0.9978825553990698,0.9966757500593472,78154.21,0.7300000000104774,0.0012166666666841,0.0,70.70573133334227,0.9905465155029172,0.9958669109900848,0.9938953935095276,78237.51,84.02999999999884,0.0933666666666653,0.0,80.98598533334018,0.9964129674463484,0.9987567837744612,0.9979502643692608,78263.72,110.24000000000524,0.0612444444444473,0.0,77.40243022222953,0.9949104328592554,0.9980807326945156,0.9969595945221852,78468.04,314.5599999999977,0.0873777777777771,0.0,80.3178648888958,0.996167417074952,0.9986502440666069,0.9977914184268212,-0.0004315652905635,True,0.9902157826452818,0.9916407744633675,0.99,heartbeat:9389,two_side_all_heartbeats,0.9929023235034884,0.99,0.9910276212070768,0.00043156529056365134,0.005804647006976804,2026-05-02 05:00:00+00:00,0.9931181061487702,0.9935756567990265,0.9904315652905636,0.9931848144970404,validation,1.0,pure_brownian_rv30_adverse15_high_price_20260502_1522
