lock_name,market,registry_entry_dt,recompute_entry_dt,entry_dt_diff_sec,registry_side,recompute_side,registry_ask_cents,recompute_ask_cents,registry_win,recompute_win,registry_net_pnl_cents,recompute_net_pnl_cents,net_delta_recompute_minus_registry,mismatch_reasons
book_p80_profit_frontier,KXBTC15M-26MAY021845-45,,2026-05-02 22:32:40.589000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY021900-00,,2026-05-02 22:49:56.944000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY021915-15,,2026-05-02 23:03:58.102000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY021930-30,,2026-05-02 23:26:30.075000+00:00,,,yes,,91.0,,True,,8.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY021945-45,,2026-05-02 23:37:01.054000+00:00,,,no,,89.0,,True,,10.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022000-00,,2026-05-02 23:51:32.733000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022015-15,,2026-05-03 00:03:48.630000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022230-30,,2026-05-03 02:19:12.590000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022245-45,,2026-05-03 02:33:28.961000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022300-00,,2026-05-03 02:50:00.118000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022315-15,,2026-05-03 03:05:01.146000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022330-30,,2026-05-03 03:26:18.156000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY022345-45,,2026-05-03 03:34:03.629000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030000-00,,2026-05-03 03:49:05.139000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030015-15,,2026-05-03 04:06:06.919000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030030-30,,2026-05-03 04:20:53.112000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030045-45,,2026-05-03 04:40:55.083000+00:00,,,no,,90.0,,True,,9.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030100-00,,2026-05-03 04:49:26.132000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030115-15,,2026-05-03 05:02:57.460000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030130-30,,2026-05-03 05:24:59.894000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030145-45,,2026-05-03 05:42:46.407000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030200-00,,2026-05-03 05:50:47.049000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030215-15,,2026-05-03 06:01:47.961000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030230-30,,2026-05-03 06:22:35.334000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030245-45,,2026-05-03 06:32:36.252000+00:00,,,yes,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030300-00,,2026-05-03 06:49:52.882000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030315-15,,2026-05-03 07:01:39.137000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030330-30,,2026-05-03 07:22:56.003000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030345-45,,2026-05-03 07:40:12.598000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030400-00,,2026-05-03 07:48:43.292000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030415-15,,2026-05-03 08:04:14.703000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030430-30,,2026-05-03 08:27:17.043000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030500-00,,2026-05-03 08:55:05.007000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030515-15,,2026-05-03 09:08:36.134000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030530-30,,2026-05-03 09:22:37.595000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030545-45,,2026-05-03 09:32:38.607000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030615-15,,2026-05-03 10:04:11.433000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030630-30,,2026-05-03 10:23:58.626000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030645-45,,2026-05-03 10:34:14.432000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030700-00,,2026-05-03 10:49:15.730000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030715-15,,2026-05-03 11:09:17.705000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030730-30,,2026-05-03 11:22:33.981000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030745-45,,2026-05-03 11:34:35.232000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030800-00,,2026-05-03 11:47:21.441000+00:00,,,yes,,87.0,,False,,-88.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030815-15,,2026-05-03 12:02:52.699000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030830-30,,2026-05-03 12:18:09.136000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030845-45,,2026-05-03 12:32:55.632000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030900-00,,2026-05-03 12:47:57.225000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030930-30,,2026-05-03 13:18:59.914000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY030945-45,,2026-05-03 13:37:01.482000+00:00,,,yes,,87.0,,False,,-88.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031000-00,,2026-05-03 13:47:02.289000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031015-15,,2026-05-03 14:03:18.822000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031030-30,,2026-05-03 14:18:35.071000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031100-00,,2026-05-03 14:48:38.156000+00:00,,,no,,83.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031115-15,,2026-05-03 15:05:09.567000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031130-30,,2026-05-03 15:27:26.795000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031145-45,,2026-05-03 15:35:42.721000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031200-00,,2026-05-03 15:49:59.102000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031215-15,,2026-05-03 16:08:16.258000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031230-30,,2026-05-03 16:25:02.888000+00:00,,,yes,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031245-45,,2026-05-03 16:32:48.709000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031300-00,,2026-05-03 16:54:20.671000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031315-15,,2026-05-03 17:01:36.150000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031330-30,,2026-05-03 17:19:53.329000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031345-45,,2026-05-03 17:35:09.481000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031400-00,,2026-05-03 17:48:40.524000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031415-15,,2026-05-03 18:04:26.884000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031430-30,,2026-05-03 18:23:28.568000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031445-45,,2026-05-03 18:33:59.595000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031500-00,,2026-05-03 18:50:16.171000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031515-15,,2026-05-03 19:10:33.038000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031545-45,,2026-05-03 19:32:35.086000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031600-00,,2026-05-03 19:47:06.618000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031615-15,,2026-05-03 20:08:17.053000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031630-30,,2026-05-03 20:19:03.164000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031645-45,,2026-05-03 20:35:19.647000+00:00,,,yes,,93.0,,True,,6.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031700-00,,2026-05-03 20:48:20.846000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031715-15,,2026-05-03 21:07:07.542000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031730-30,,2026-05-03 21:21:53.871000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031745-45,,2026-05-03 21:37:25.396000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031800-00,,2026-05-03 21:53:41.726000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031815-15,,2026-05-03 22:00:42.201000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031830-30,,2026-05-03 22:17:13.741000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031845-45,,2026-05-03 22:34:15.030000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031900-00,,2026-05-03 22:52:16.595000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031915-15,,2026-05-03 23:04:02.706000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031930-30,,2026-05-03 23:19:49.199000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY031945-45,,2026-05-03 23:42:21.074000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032000-00,,2026-05-03 23:56:37.548000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032015-15,,2026-05-04 00:09:38.712000+00:00,,,no,,92.0,,True,,7.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032030-30,,2026-05-04 00:21:24.615000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032045-45,,2026-05-04 00:39:56.315000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032100-00,,2026-05-04 00:48:42.269000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032115-15,,2026-05-04 01:02:13.838000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032130-30,,2026-05-04 01:25:15.929000+00:00,,,no,,87.0,,False,,-88.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032145-45,,2026-05-04 01:30:46.396000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032200-00,,2026-05-04 01:49:48.038000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032215-15,,2026-05-04 02:09:04.905000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032230-30,,2026-05-04 02:22:51.231000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032245-45,,2026-05-04 02:36:22.456000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032300-00,,2026-05-04 02:51:53.895000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032315-15,,2026-05-04 03:01:39.867000+00:00,,,no,,83.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032330-30,,2026-05-04 03:19:56.387000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY032345-45,,2026-05-04 03:38:43.098000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040000-00,,2026-05-04 03:47:29.005000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040015-15,,2026-05-04 04:02:45.229000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040030-30,,2026-05-04 04:19:01.688000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040100-00,,2026-05-04 04:54:49.835000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040115-15,,2026-05-04 05:09:06.032000+00:00,,,no,,92.0,,True,,7.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040130-30,,2026-05-04 05:19:51.985000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040145-45,,2026-05-04 05:39:38.816000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040200-00,,2026-05-04 05:49:54.608000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040215-15,,2026-05-04 06:05:40.992000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040230-30,,2026-05-04 06:16:26.929000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040245-45,,2026-05-04 06:37:13.927000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040300-00,,2026-05-04 06:47:59.976000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040315-15,,2026-05-04 07:10:47.159000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040330-30,,2026-05-04 07:25:48.728000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040345-45,,2026-05-04 07:34:19.507000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040400-00,,2026-05-04 07:46:50.694000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040415-15,,2026-05-04 08:05:07.264000+00:00,,,no,,86.0,,False,,-87.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040430-30,,2026-05-04 08:22:08.777000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040500-00,,2026-05-04 08:51:41.516000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040515-15,,2026-05-04 09:10:43.042000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040530-30,,2026-05-04 09:26:14.564000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040545-45,,2026-05-04 09:39:45.852000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040600-00,,2026-05-04 09:53:47.088000+00:00,,,yes,,82.0,,False,,-84.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040615-15,,2026-05-04 10:02:17.921000+00:00,,,no,,91.0,,True,,8.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040630-30,,2026-05-04 10:18:34.264000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040645-45,,2026-05-04 10:32:21.116000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040700-00,,2026-05-04 10:51:22.984000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040715-15,,2026-05-04 11:10:09.497000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040730-30,,2026-05-04 11:20:55.385000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040915-15,,2026-05-04 13:00:32.884000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_profit_frontier,KXBTC15M-26MAY040930-30,,2026-05-04 13:23:19.742000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302230-30,,2026-05-01 02:19:59.043000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302245-45,,2026-05-01 02:33:30.292000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302300-00,,2026-05-01 02:55:02.195000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302315-15,,2026-05-01 03:08:03.262000+00:00,,,yes,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302330-30,,2026-05-01 03:17:04.128000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26APR302345-45,,2026-05-01 03:39:35.807000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010000-00,,2026-05-01 03:55:37.207000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010030-30,,2026-05-01 04:27:39.843000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010045-45,,2026-05-01 04:36:25.596000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010100-00,,2026-05-01 04:53:12.320000+00:00,,,yes,,82.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010115-15,,2026-05-01 05:04:58.417000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010130-30,,2026-05-01 05:18:29.653000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010145-45,,2026-05-01 05:42:46.995000+00:00,,,yes,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010200-00,,2026-05-01 05:53:17.873000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010215-15,,2026-05-01 06:10:19.240000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010230-30,,2026-05-01 06:26:05.791000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010245-45,,2026-05-01 06:38:52.243000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010300-00,,2026-05-01 06:50:53.210000+00:00,,,no,,87.0,,False,,-88.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010315-15,,2026-05-01 07:11:55.169000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010330-30,,2026-05-01 07:26:57.822000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010345-45,,2026-05-01 07:41:44.171000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010400-00,,2026-05-01 07:49:59.900000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010415-15,,2026-05-01 08:03:46.035000+00:00,,,no,,82.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010430-30,,2026-05-01 08:16:02.172000+00:00,,,yes,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010445-45,,2026-05-01 08:36:04.114000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010515-15,,2026-05-01 09:03:21.532000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010530-30,,2026-05-01 09:24:38.663000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010545-45,,2026-05-01 09:35:54.725000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010600-00,,2026-05-01 09:46:40.715000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010615-15,,2026-05-01 10:06:12.375000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010630-30,,2026-05-01 10:16:58.670000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010645-45,,2026-05-01 10:35:45.414000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010700-00,,2026-05-01 10:57:02.038000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010730-30,,2026-05-01 11:17:48.801000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010745-45,,2026-05-01 11:41:05.581000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010800-00,,2026-05-01 11:49:21.485000+00:00,,,no,,86.0,,False,,-87.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010815-15,,2026-05-01 12:11:08.227000+00:00,,,no,,82.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010830-30,,2026-05-01 12:18:53.672000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010845-45,,2026-05-01 12:33:09.959000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010900-00,,2026-05-01 12:57:27.106000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010915-15,,2026-05-01 13:01:57.382000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010930-30,,2026-05-01 13:28:29.664000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY010945-45,,2026-05-01 13:34:00.118000+00:00,,,yes,,86.0,,False,,-87.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011000-00,,2026-05-01 13:48:31.076000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011015-15,,2026-05-01 14:11:02.707000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011030-30,,2026-05-01 14:18:48.341000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011045-45,,2026-05-01 14:37:19.796000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011100-00,,2026-05-01 14:49:05.696000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011115-15,,2026-05-01 15:02:21.941000+00:00,,,no,,82.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011130-30,,2026-05-01 15:24:08.912000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
