dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
v21,book_margin__skip_follow_2streak,prev1=no,96,62,34,0.6458333333333334,-475.0,-4.947916666666667,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev1=yes,90,63,27,0.7,21.0,0.23333333333333334,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev_relation=fade,140,93,47,0.6642857142857143,-525.0,-3.75,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev_relation=follow,47,33,14,0.7021276595744681,78.0,1.6595744680851063,65.0,-2.5
v21,book_margin__skip_follow_2streak,prev2_streak=False,113,75,38,0.6637168141592921,-376.0,-3.327433628318584,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev2_streak=True,74,51,23,0.6891891891891891,-71.0,-0.9594594594594594,65.0,-2.5
v21,book_margin__skip_follow_2streak,prev3_streak=False,153,102,51,0.6666666666666666,-483.0,-3.156862745098039,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev3_streak=True,34,24,10,0.7058823529411765,36.0,1.0588235294117647,64.0,-2.5
v21,book_margin__skip_follow_2streak,prev_flip=False,76,53,23,0.6973684210526315,-35.0,-0.4605263157894737,65.5,-2.5
v21,book_margin__skip_follow_2streak,prev_flip=True,111,73,38,0.6576576576576577,-412.0,-3.7117117117117115,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev_alternation=False,134,91,43,0.6791044776119403,-288.0,-2.1492537313432836,66.0,-2.5
v21,book_margin__skip_follow_2streak,prev_alternation=True,53,35,18,0.660377358490566,-159.0,-3.0,66.0,-2.5
v21,book_margin__skip_fade_2streak,split=holdout,36,27,9,0.75,145.0,4.027777777777778,67.5,-2.5
v21,book_margin__skip_fade_2streak,split=train,113,70,43,0.6194690265486725,-823.0,-7.283185840707965,66.0,-2.5
v21,book_margin__skip_fade_2streak,split=validation,36,26,10,0.7222222222222222,113.0,3.138888888888889,65.0,-2.5
v21,book_margin__skip_fade_2streak,side=no,86,60,26,0.6976744186046512,60.0,0.6976744186046512,65.0,-2.5
v21,book_margin__skip_fade_2streak,side=yes,99,63,36,0.6363636363636364,-625.0,-6.313131313131313,67.0,-2.5
v21,book_margin__skip_fade_2streak,"score=(-1.001, 0.625]",53,38,15,0.7169811320754716,407.0,7.679245283018868,62.0,-2.5
v21,book_margin__skip_fade_2streak,"score=(0.625, 0.65]",34,21,13,0.6176470588235294,-164.0,-4.823529411764706,65.0,-2.5
v21,book_margin__skip_fade_2streak,"score=(0.65, 0.7]",53,36,17,0.6792452830188679,-114.0,-2.150943396226415,68.0,-2.5
v21,book_margin__skip_fade_2streak,"score=(0.7, 0.8]",38,22,16,0.5789473684210527,-688.0,-18.105263157894736,73.0,-2.5
v21,book_margin__skip_fade_2streak,"edge=(-3.0, 0.0]",169,110,59,0.650887573964497,-737.0,-4.3609467455621305,66.0,-2.5
v21,book_margin__skip_fade_2streak,"edge=(-5.0, -3.0]",16,13,3,0.8125,172.0,10.75,68.0,-3.0
v21,book_margin__skip_fade_2streak,"ask=(60.0, 70.0]",137,94,43,0.6861313868613139,248.0,1.8102189781021898,65.0,-2.5
v21,book_margin__skip_fade_2streak,"ask=(70.0, 80.0]",41,23,18,0.5609756097560976,-807.0,-19.682926829268293,73.0,-2.5
v21,book_margin__skip_fade_2streak,"time=(-1.001, 600.0]",39,21,18,0.5384615384615384,-707.0,-18.128205128205128,67.0,-2.5
v21,book_margin__skip_fade_2streak,"time=(600.0, 720.0]",31,23,8,0.7419354838709677,129.0,4.161290322580645,68.0,-2.5
v21,book_margin__skip_fade_2streak,"time=(720.0, 840.0]",86,59,27,0.686046511627907,-50.0,-0.5813953488372093,66.0,-2.5
v21,book_margin__skip_fade_2streak,"time=(840.0, 10000.0]",29,20,9,0.6896551724137931,63.0,2.1724137931034484,64.0,-2.5
v21,book_margin__skip_fade_2streak,prev1=no,90,62,28,0.6888888888888889,10.0,0.1111111111111111,65.5,-2.5
v21,book_margin__skip_fade_2streak,prev1=yes,94,60,34,0.6382978723404256,-582.0,-6.191489361702128,67.0,-2.5
v21,book_margin__skip_fade_2streak,prev_relation=fade,66,42,24,0.6363636363636364,-454.0,-6.878787878787879,67.0,-2.5
v21,book_margin__skip_fade_2streak,prev_relation=follow,119,81,38,0.680672268907563,-111.0,-0.9327731092436975,65.0,-2.5
v21,book_margin__skip_fade_2streak,prev2_streak=False,113,75,38,0.6637168141592921,-376.0,-3.327433628318584,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev2_streak=True,72,48,24,0.6666666666666666,-189.0,-2.625,65.5,-2.5
v21,book_margin__skip_fade_2streak,prev3_streak=False,150,100,50,0.6666666666666666,-458.0,-3.0533333333333332,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev3_streak=True,35,23,12,0.6571428571428571,-107.0,-3.057142857142857,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev_flip=False,74,50,24,0.6756756756756757,-153.0,-2.0675675675675675,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev_flip=True,111,73,38,0.6576576576576577,-412.0,-3.7117117117117115,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev_alternation=False,132,88,44,0.6666666666666666,-406.0,-3.0757575757575757,66.0,-2.5
v21,book_margin__skip_fade_2streak,prev_alternation=True,53,35,18,0.660377358490566,-159.0,-3.0,66.0,-2.5
v21,book_margin__skip_follow_3streak,split=holdout,42,32,10,0.7619047619047619,225.0,5.357142857142857,67.5,-2.5
v21,book_margin__skip_follow_3streak,split=train,123,83,40,0.6747967479674797,-296.0,-2.4065040650406506,66.0,-2.5
v21,book_margin__skip_follow_3streak,split=validation,39,26,13,0.6666666666666666,-40.0,-1.0256410256410255,65.0,-2.5
v21,book_margin__skip_follow_3streak,side=no,95,68,27,0.7157894736842105,178.0,1.8736842105263158,66.0,-2.5
v21,book_margin__skip_follow_3streak,side=yes,109,73,36,0.6697247706422018,-289.0,-2.6513761467889907,66.0,-2.5
v21,book_margin__skip_follow_3streak,"score=(-1.001, 0.625]",66,47,19,0.7121212121212122,479.0,7.257575757575758,62.0,-2.5
v21,book_margin__skip_follow_3streak,"score=(0.625, 0.65]",33,21,12,0.6363636363636364,-96.0,-2.909090909090909,64.0,-2.5
v21,book_margin__skip_follow_3streak,"score=(0.65, 0.7]",51,38,13,0.7450980392156863,232.0,4.549019607843137,68.0,-2.5
v21,book_margin__skip_follow_3streak,"score=(0.7, 0.8]",43,24,19,0.5581395348837209,-869.0,-20.209302325581394,73.0,-2.5
v21,book_margin__skip_follow_3streak,"edge=(-3.0, 0.0]",185,124,61,0.6702702702702703,-510.0,-2.7567567567567566,66.0,-2.5
v21,book_margin__skip_follow_3streak,"edge=(-5.0, -3.0]",19,17,2,0.8947368421052632,399.0,21.0,66.0,-3.0
v21,book_margin__skip_follow_3streak,"ask=(60.0, 70.0]",148,105,43,0.7094594594594594,661.0,4.466216216216216,64.0,-2.5
v21,book_margin__skip_follow_3streak,"ask=(70.0, 80.0]",45,25,20,0.5555555555555556,-915.0,-20.333333333333332,73.0,-2.5
v21,book_margin__skip_follow_3streak,"time=(-1.001, 600.0]",37,20,17,0.5405405405405406,-657.0,-17.756756756756758,67.0,-2.5
v21,book_margin__skip_follow_3streak,"time=(600.0, 720.0]",39,30,9,0.7692307692307693,230.0,5.897435897435898,67.0,-2.5
v21,book_margin__skip_follow_3streak,"time=(720.0, 840.0]",93,64,29,0.6881720430107527,-19.0,-0.20430107526881722,65.0,-2.5
v21,book_margin__skip_follow_3streak,"time=(840.0, 10000.0]",35,27,8,0.7714285714285715,335.0,9.571428571428571,64.0,-2.5
v21,book_margin__skip_follow_3streak,prev1=no,106,75,31,0.7075471698113207,140.0,1.320754716981132,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev1=yes,97,65,32,0.6701030927835051,-258.0,-2.6597938144329896,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev_relation=fade,127,87,40,0.6850393700787402,-234.0,-1.8425196850393701,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev_relation=follow,77,54,23,0.7012987012987013,123.0,1.5974025974025974,65.0,-2.5
v21,book_margin__skip_follow_3streak,prev2_streak=False,113,75,38,0.6637168141592921,-376.0,-3.327433628318584,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev2_streak=True,91,66,25,0.7252747252747253,265.0,2.912087912087912,65.0,-2.5
v21,book_margin__skip_follow_3streak,prev3_streak=False,170,117,53,0.6882352941176471,-147.0,-0.8647058823529412,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev3_streak=True,34,24,10,0.7058823529411765,36.0,1.0588235294117647,64.0,-2.5
v21,book_margin__skip_follow_3streak,prev_flip=False,93,68,25,0.7311827956989247,301.0,3.236559139784946,65.0,-2.5
v21,book_margin__skip_follow_3streak,prev_flip=True,111,73,38,0.6576576576576577,-412.0,-3.7117117117117115,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev_alternation=False,151,106,45,0.7019867549668874,48.0,0.31788079470198677,66.0,-2.5
v21,book_margin__skip_follow_3streak,prev_alternation=True,53,35,18,0.660377358490566,-159.0,-3.0,66.0,-2.5
v21,book_margin__skip_fade_3streak,split=holdout,42,30,12,0.7142857142857143,1.0,0.023809523809523808,68.0,-2.5
v21,book_margin__skip_fade_3streak,split=train,124,82,42,0.6612903225806451,-396.0,-3.193548387096774,66.0,-2.5
v21,book_margin__skip_fade_3streak,split=validation,39,28,11,0.717948717948718,141.0,3.6153846153846154,65.0,-2.5
v21,book_margin__skip_fade_3streak,side=no,101,71,30,0.7029702970297029,70.0,0.693069306930693,65.0,-2.5
v21,book_margin__skip_fade_3streak,side=yes,104,69,35,0.6634615384615384,-324.0,-3.1153846153846154,66.0,-2.5
v21,book_margin__skip_fade_3streak,"score=(-1.001, 0.625]",61,43,18,0.7049180327868853,399.0,6.540983606557377,62.0,-2.5
v21,book_margin__skip_fade_3streak,"score=(0.625, 0.65]",36,23,13,0.6388888888888888,-97.0,-2.6944444444444446,65.0,-2.5
v21,book_margin__skip_fade_3streak,"score=(0.65, 0.7]",59,42,17,0.711864406779661,70.0,1.1864406779661016,68.0,-2.5
v21,book_margin__skip_fade_3streak,"score=(0.7, 0.8]",39,22,17,0.5641025641025641,-763.0,-19.564102564102566,73.0,-2.5
v21,book_margin__skip_fade_3streak,"edge=(-3.0, 0.0]",188,126,62,0.6702127659574468,-477.0,-2.5372340425531914,66.0,-2.5
v21,book_margin__skip_fade_3streak,"edge=(-5.0, -3.0]",17,14,3,0.8235294117647058,223.0,13.117647058823529,68.0,-3.0
v21,book_margin__skip_fade_3streak,"ask=(60.0, 70.0]",153,107,46,0.6993464052287581,491.0,3.2091503267973858,64.0,-2.5
v21,book_margin__skip_fade_3streak,"ask=(70.0, 80.0]",42,23,19,0.5476190476190477,-882.0,-21.0,73.0,-2.5
v21,book_margin__skip_fade_3streak,"time=(-1.001, 600.0]",37,21,16,0.5675675675675675,-562.0,-15.18918918918919,68.0,-2.5
v21,book_margin__skip_fade_3streak,"time=(600.0, 720.0]",38,30,8,0.7894736842105263,313.0,8.236842105263158,67.5,-2.5
v21,book_margin__skip_fade_3streak,"time=(720.0, 840.0]",94,62,32,0.6595744680851063,-284.0,-3.021276595744681,66.0,-2.5
v21,book_margin__skip_fade_3streak,"time=(840.0, 10000.0]",36,27,9,0.75,279.0,7.75,64.0,-2.5
v21,book_margin__skip_fade_3streak,prev1=no,100,70,30,0.7,118.0,1.18,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev1=yes,104,69,35,0.6634615384615384,-379.0,-3.644230769230769,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev_relation=fade,93,63,30,0.6774193548387096,-270.0,-2.903225806451613,67.0,-2.5
v21,book_margin__skip_fade_3streak,prev_relation=follow,112,77,35,0.6875,16.0,0.14285714285714285,65.0,-2.5
v21,book_margin__skip_fade_3streak,prev2_streak=False,113,75,38,0.6637168141592921,-376.0,-3.327433628318584,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev2_streak=True,92,65,27,0.7065217391304348,122.0,1.326086956521739,65.5,-2.5
v21,book_margin__skip_fade_3streak,prev3_streak=False,170,117,53,0.6882352941176471,-147.0,-0.8647058823529412,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev3_streak=True,35,23,12,0.6571428571428571,-107.0,-3.057142857142857,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev_flip=False,94,67,27,0.7127659574468085,158.0,1.6808510638297873,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev_flip=True,111,73,38,0.6576576576576577,-412.0,-3.7117117117117115,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev_alternation=False,152,105,47,0.6907894736842105,-95.0,-0.625,66.0,-2.5
v21,book_margin__skip_fade_3streak,prev_alternation=True,53,35,18,0.660377358490566,-159.0,-3.0,66.0,-2.5
v21,book_margin__skip_follow_after_flip,split=holdout,35,26,9,0.7428571428571429,105.0,3.0,67.0,-2.5
v21,book_margin__skip_follow_after_flip,split=train,115,84,31,0.7304347826086957,382.0,3.3217391304347825,66.0,-2.5
v21,book_margin__skip_follow_after_flip,split=validation,38,26,12,0.6842105263157895,-18.0,-0.47368421052631576,65.0,-2.5
v21,book_margin__skip_follow_after_flip,side=no,91,68,23,0.7472527472527473,431.0,4.736263736263736,66.0,-2.5
v21,book_margin__skip_follow_after_flip,side=yes,97,68,29,0.7010309278350515,38.0,0.3917525773195876,66.0,-2.5
v21,book_margin__skip_follow_after_flip,"score=(-1.001, 0.625]",59,44,15,0.7457627118644068,624.0,10.576271186440678,62.0,-2.5
v21,book_margin__skip_follow_after_flip,"score=(0.625, 0.65]",26,14,12,0.5384615384615384,-331.0,-12.73076923076923,65.0,-2.5
v21,book_margin__skip_follow_after_flip,"score=(0.65, 0.7]",53,40,13,0.7547169811320755,299.0,5.6415094339622645,68.0,-2.5
v21,book_margin__skip_follow_after_flip,"score=(0.7, 0.8]",38,27,11,0.7105263157894737,-189.0,-4.973684210526316,74.0,-2.5
v21,book_margin__skip_follow_after_flip,"score=(0.8, 2.0]",12,11,1,0.9166666666666666,66.0,5.5,83.5,-1.5
v21,book_margin__skip_follow_after_flip,"edge=(-3.0, 0.0]",172,123,49,0.7151162790697675,288.0,1.6744186046511629,66.0,-2.5
v21,book_margin__skip_follow_after_flip,"edge=(-5.0, -3.0]",16,13,3,0.8125,181.0,11.3125,67.5,-3.0
v21,book_margin__skip_follow_after_flip,"ask=(60.0, 70.0]",136,98,38,0.7205882352941176,738.0,5.426470588235294,64.0,-2.5
v21,book_margin__skip_follow_after_flip,"ask=(70.0, 80.0]",40,27,13,0.675,-335.0,-8.375,73.5,-2.5
v21,book_margin__skip_follow_after_flip,"time=(-1.001, 600.0]",35,26,9,0.7428571428571429,41.0,1.1714285714285715,70.0,-2.5
v21,book_margin__skip_follow_after_flip,"time=(600.0, 720.0]",34,26,8,0.7647058823529411,197.0,5.794117647058823,67.0,-2.5
v21,book_margin__skip_follow_after_flip,"time=(720.0, 840.0]",84,57,27,0.6785714285714286,-94.0,-1.119047619047619,65.5,-2.5
v21,book_margin__skip_follow_after_flip,"time=(840.0, 10000.0]",35,27,8,0.7714285714285715,325.0,9.285714285714286,64.0,-2.5
v21,book_margin__skip_follow_after_flip,prev1=no,96,74,22,0.7708333333333334,760.0,7.916666666666667,66.0,-2.5
v21,book_margin__skip_follow_after_flip,prev1=yes,91,61,30,0.6703296703296703,-298.0,-3.2747252747252746,67.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_relation=fade,133,96,37,0.7218045112781954,221.0,1.6616541353383458,67.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_relation=follow,55,40,15,0.7272727272727273,248.0,4.509090909090909,65.0,-2.5
v21,book_margin__skip_follow_after_flip,prev2_streak=False,82,55,27,0.6707317073170732,-332.0,-4.048780487804878,68.0,-2.5
v21,book_margin__skip_follow_after_flip,prev2_streak=True,106,81,25,0.7641509433962265,801.0,7.556603773584905,65.0,-2.5
v21,book_margin__skip_follow_after_flip,prev3_streak=False,139,97,42,0.697841726618705,-103.0,-0.7410071942446043,67.0,-2.5
v21,book_margin__skip_follow_after_flip,prev3_streak=True,49,39,10,0.7959183673469388,572.0,11.673469387755102,63.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_flip=False,108,83,25,0.7685185185185185,837.0,7.75,65.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_flip=True,80,53,27,0.6625,-368.0,-4.6,68.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_alternation=False,148,111,37,0.75,789.0,5.331081081081081,66.0,-2.5
v21,book_margin__skip_follow_after_flip,prev_alternation=True,40,25,15,0.625,-320.0,-8.0,66.0,-2.5
v21,book_margin__skip_fade_after_flip,split=holdout,33,25,8,0.7575757575757576,200.0,6.0606060606060606,67.0,-2.5
v21,book_margin__skip_fade_after_flip,split=train,110,80,30,0.7272727272727273,310.0,2.8181818181818183,65.0,-2.5
v21,book_margin__skip_fade_after_flip,split=validation,42,32,10,0.7619047619047619,269.0,6.404761904761905,65.0,-2.5
v21,book_margin__skip_fade_after_flip,side=no,90,67,23,0.7444444444444445,386.0,4.288888888888889,65.0,-2.5
v21,book_margin__skip_fade_after_flip,side=yes,95,70,25,0.7368421052631579,393.0,4.136842105263158,66.0,-2.5
v21,book_margin__skip_fade_after_flip,"score=(-1.001, 0.625]",66,49,17,0.7424242424242424,676.0,10.242424242424242,62.0,-2.5
v21,book_margin__skip_fade_after_flip,"score=(0.625, 0.65]",28,19,9,0.6785714285714286,39.0,1.3928571428571428,64.0,-2.5
v21,book_margin__skip_fade_after_flip,"score=(0.65, 0.7]",43,32,11,0.7441860465116279,191.0,4.441860465116279,68.0,-2.5
v21,book_margin__skip_fade_after_flip,"score=(0.7, 0.8]",32,22,10,0.6875,-234.0,-7.3125,74.0,-2.5
v21,book_margin__skip_fade_after_flip,"score=(0.8, 2.0]",16,15,1,0.9375,107.0,6.6875,84.0,-1.5
v21,book_margin__skip_fade_after_flip,"edge=(-3.0, 0.0]",173,127,46,0.7341040462427746,592.0,3.421965317919075,65.0,-2.5
v21,book_margin__skip_fade_after_flip,"edge=(-5.0, -3.0]",12,10,2,0.8333333333333334,187.0,15.583333333333334,65.0,-3.0
v21,book_margin__skip_fade_after_flip,"ask=(60.0, 70.0]",135,99,36,0.7333333333333333,952.0,7.051851851851852,64.0,-2.5
v21,book_margin__skip_fade_after_flip,"ask=(70.0, 80.0]",34,23,11,0.6764705882352942,-280.0,-8.235294117647058,73.5,-2.5
v21,book_margin__skip_fade_after_flip,"ask=(80.0, 90.0]",13,12,1,0.9230769230769231,88.0,6.769230769230769,83.0,-1.5
v21,book_margin__skip_fade_after_flip,"time=(-1.001, 600.0]",47,33,14,0.7021276595744681,-153.0,-3.25531914893617,69.0,-2.5
v21,book_margin__skip_fade_after_flip,"time=(600.0, 720.0]",30,23,7,0.7666666666666667,140.0,4.666666666666667,68.0,-2.5
v21,book_margin__skip_fade_after_flip,"time=(720.0, 840.0]",77,56,21,0.7272727272727273,357.0,4.636363636363637,65.0,-2.5
v21,book_margin__skip_fade_after_flip,"time=(840.0, 10000.0]",31,25,6,0.8064516129032258,435.0,14.03225806451613,63.0,-2.5
v21,book_margin__skip_fade_after_flip,prev1=no,93,72,21,0.7741935483870968,743.0,7.989247311827957,65.0,-2.5
v21,book_margin__skip_fade_after_flip,prev1=yes,91,64,27,0.7032967032967034,29.0,0.31868131868131866,66.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_relation=fade,53,43,10,0.8113207547169812,589.0,11.11320754716981,65.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_relation=follow,132,94,38,0.7121212121212122,190.0,1.4393939393939394,66.0,-2.5
v21,book_margin__skip_fade_after_flip,prev2_streak=False,79,56,23,0.7088607594936709,-22.0,-0.27848101265822783,67.0,-2.5
v21,book_margin__skip_fade_after_flip,prev2_streak=True,106,81,25,0.7641509433962265,801.0,7.556603773584905,65.0,-2.5
v21,book_margin__skip_fade_after_flip,prev3_streak=False,136,98,38,0.7205882352941176,207.0,1.5220588235294117,66.0,-2.5
v21,book_margin__skip_fade_after_flip,prev3_streak=True,49,39,10,0.7959183673469388,572.0,11.673469387755102,63.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_flip=False,108,83,25,0.7685185185185185,837.0,7.75,65.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_flip=True,77,54,23,0.7012987012987013,-58.0,-0.7532467532467533,67.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_alternation=False,146,109,37,0.7465753424657534,722.0,4.945205479452055,65.0,-2.5
v21,book_margin__skip_fade_after_flip,prev_alternation=True,39,28,11,0.717948717948718,57.0,1.4615384615384615,68.0,-2.5
v21,book_margin__skip_follow_after_alternation,split=holdout,40,31,9,0.775,267.0,6.675,67.0,-2.5
v21,book_margin__skip_follow_after_alternation,split=train,124,86,38,0.6935483870967742,-33.0,-0.2661290322580645,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,split=validation,42,29,13,0.6904761904761905,30.0,0.7142857142857143,64.5,-2.5
v21,book_margin__skip_follow_after_alternation,side=no,97,70,27,0.7216494845360825,241.0,2.484536082474227,65.0,-2.5
v21,book_margin__skip_follow_after_alternation,side=yes,109,76,33,0.6972477064220184,23.0,0.21100917431192662,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,"score=(-1.001, 0.625]",68,49,19,0.7205882352941176,548.0,8.058823529411764,62.0,-2.5
v21,book_margin__skip_follow_after_alternation,"score=(0.625, 0.65]",34,20,14,0.5882352941176471,-261.0,-7.676470588235294,64.0,-2.5
v21,book_margin__skip_follow_after_alternation,"score=(0.65, 0.7]",50,37,13,0.74,212.0,4.24,67.0,-2.5
v21,book_margin__skip_follow_after_alternation,"score=(0.7, 0.8]",41,28,13,0.6829268292682927,-318.0,-7.7560975609756095,74.0,-2.5
v21,book_margin__skip_follow_after_alternation,"score=(0.8, 2.0]",13,12,1,0.9230769230769231,83.0,6.384615384615385,83.0,-1.5
v21,book_margin__skip_follow_after_alternation,"edge=(-3.0, 0.0]",190,133,57,0.7,70.0,0.3684210526315789,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,"edge=(-5.0, -3.0]",16,13,3,0.8125,194.0,12.125,66.5,-3.0
v21,book_margin__skip_follow_after_alternation,"ask=(60.0, 70.0]",150,106,44,0.7066666666666667,645.0,4.3,64.0,-2.5
v21,book_margin__skip_follow_after_alternation,"ask=(70.0, 80.0]",43,28,15,0.6511627906976745,-464.0,-10.790697674418604,73.0,-2.5
v21,book_margin__skip_follow_after_alternation,"time=(-1.001, 600.0]",33,22,11,0.6666666666666666,-194.0,-5.878787878787879,68.0,-2.5
v21,book_margin__skip_follow_after_alternation,"time=(600.0, 720.0]",37,29,8,0.7837837837837838,274.0,7.405405405405405,67.0,-2.5
v21,book_margin__skip_follow_after_alternation,"time=(720.0, 840.0]",100,68,32,0.68,-77.0,-0.77,65.0,-2.5
v21,book_margin__skip_follow_after_alternation,"time=(840.0, 10000.0]",36,27,9,0.75,261.0,7.25,64.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev1=no,103,77,26,0.7475728155339806,607.0,5.893203883495145,65.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev1=yes,102,68,34,0.6666666666666666,-350.0,-3.4313725490196076,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev_relation=fade,126,89,37,0.7063492063492064,32.0,0.25396825396825395,66.5,-2.5
v21,book_margin__skip_follow_after_alternation,prev_relation=follow,80,57,23,0.7125,232.0,2.9,64.5,-2.5
v21,book_margin__skip_follow_after_alternation,prev2_streak=False,100,65,35,0.65,-537.0,-5.37,66.5,-2.5
v21,book_margin__skip_follow_after_alternation,prev2_streak=True,106,81,25,0.7641509433962265,801.0,7.556603773584905,65.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev3_streak=False,157,107,50,0.6815286624203821,-308.0,-1.9617834394904459,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev3_streak=True,49,39,10,0.7959183673469388,572.0,11.673469387755102,63.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev_flip=False,108,83,25,0.7685185185185185,837.0,7.75,65.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev_flip=True,98,63,35,0.6428571428571429,-573.0,-5.846938775510204,66.0,-2.5
v21,book_margin__skip_follow_after_alternation,prev_alternation=False,166,121,45,0.7289156626506024,584.0,3.5180722891566263,65.5,-2.5
v21,book_margin__skip_follow_after_alternation,prev_alternation=True,40,25,15,0.625,-320.0,-8.0,66.0,-2.5
v21,book_margin__skip_fade_after_alternation,split=holdout,40,32,8,0.8,390.0,9.75,67.0,-2.5
v21,book_margin__skip_fade_after_alternation,split=train,122,85,37,0.6967213114754098,-19.0,-0.1557377049180328,66.0,-2.5
v21,book_margin__skip_fade_after_alternation,split=validation,43,32,11,0.7441860465116279,270.0,6.27906976744186,64.0,-2.5
v21,book_margin__skip_fade_after_alternation,side=no,95,70,25,0.7368421052631579,357.0,3.7578947368421054,65.0,-2.5
v21,book_margin__skip_fade_after_alternation,side=yes,110,79,31,0.7181818181818181,284.0,2.581818181818182,66.0,-2.5
v21,book_margin__skip_fade_after_alternation,"score=(-1.001, 0.625]",68,50,18,0.7352941176470589,649.0,9.544117647058824,62.0,-2.5
v21,book_margin__skip_fade_after_alternation,"score=(0.625, 0.65]",32,21,11,0.65625,-26.0,-0.8125,64.0,-2.5
v21,book_margin__skip_fade_after_alternation,"score=(0.65, 0.7]",56,41,15,0.7321428571428571,180.0,3.2142857142857144,68.0,-2.5
v21,book_margin__skip_fade_after_alternation,"score=(0.7, 0.8]",37,26,11,0.7027027027027027,-218.0,-5.891891891891892,74.0,-2.5
v21,book_margin__skip_fade_after_alternation,"score=(0.8, 2.0]",12,11,1,0.9166666666666666,56.0,4.666666666666667,84.0,-1.5
v21,book_margin__skip_fade_after_alternation,"edge=(-3.0, 0.0]",187,133,54,0.7112299465240641,274.0,1.46524064171123,66.0,-2.5
v21,book_margin__skip_fade_after_alternation,"edge=(-5.0, -3.0]",18,16,2,0.8888888888888888,367.0,20.38888888888889,66.5,-3.0
v21,book_margin__skip_fade_after_alternation,"ask=(60.0, 70.0]",154,111,43,0.7207792207792207,849.0,5.512987012987013,64.0,-2.5
v21,book_margin__skip_fade_after_alternation,"ask=(70.0, 80.0]",39,27,12,0.6923076923076923,-264.0,-6.769230769230769,73.0,-2.5
v21,book_margin__skip_fade_after_alternation,"time=(-1.001, 600.0]",41,28,13,0.6829268292682927,-132.0,-3.2195121951219514,67.0,-2.5
v21,book_margin__skip_fade_after_alternation,"time=(600.0, 720.0]",37,28,9,0.7567567567567568,147.0,3.972972972972973,68.0,-2.5
v21,book_margin__skip_fade_after_alternation,"time=(720.0, 840.0]",91,64,27,0.7032967032967034,142.0,1.5604395604395604,65.0,-2.5
v21,book_margin__skip_fade_after_alternation,"time=(840.0, 10000.0]",36,29,7,0.8055555555555556,484.0,13.444444444444445,63.0,-2.5
v21,book_margin__skip_fade_after_alternation,prev1=no,105,78,27,0.7428571428571429,553.0,5.266666666666667,65.0,-2.5
v21,book_margin__skip_fade_after_alternation,prev1=yes,99,70,29,0.7070707070707071,81.0,0.8181818181818182,67.0,-2.5
v21,book_margin__skip_fade_after_alternation,prev_relation=fade,86,64,22,0.7441860465116279,352.0,4.093023255813954,67.0,-2.5
v21,book_margin__skip_fade_after_alternation,prev_relation=follow,119,85,34,0.7142857142857143,289.0,2.4285714285714284,65.0,-2.5
v21,book_margin__skip_fade_after_alternation,prev2_streak=False,99,68,31,0.6868686868686869,-160.0,-1.6161616161616161,67.0,-2.5
