lock_name,market,registered_utc,lock_close_dt,entry_dt,close_dt,side,ask_cents,bid_cents,seconds_to_close,source_line_no,decision_key,chooser,score_value,overlay,book_p_side,brownian_p_rv_15m,brownian_p_rv_30m,margin_dollars,margin_per_rv_sigma_15m,signed_move_3m,signed_move_5m,signed_move_15m,signed_move_30m,impulse_3_5m,impulse_3_5m_over_margin,fade_trigger_side,fade_trigger_ask_cents,fade_trigger_score_value,fade_trigger_margin_dollars,fade_trigger_signed_move_3m,fade_trigger_signed_move_5m,fade_trigger_impulse_3_5m,fade_trigger_impulse_3_5m_over_margin,abs_book_rv15_gap,adverse_move_15m,touch_loss_rv_15m,touch_survival_rv_15m,book_touch_blend_15,hazard_discounted_mean_15,kinetic_touch_score_15,blend_logit_book_rv_hazard_mean,fair_edge_cents,outcome_available,outcome,win,entry_fee_cents,net_pnl_cents
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040630-30,2026-05-04T10:15:59.089272+00:00,2026-05-04T10:15:00+00:00,2026-05-04T10:16:04.124000+00:00,2026-05-04T10:30:00+00:00,no,62.0,61.0,835.876,46124,heartbeat:46124,book_p_side,0.615,book_margin_base,0.615,0.553962648874453,0.5675061009419533,53.90999999998894,0.1356794395599269,24.970000000001164,36.36000000000058,1152.4700000000012,1186.300000000003,36.36000000000058,-17.54999999998836,,,,,,,,,0.0610373511255469,0.0,0.892074702251094,0.107925297748906,0.4983257217683944,0.3614626488744529,0.5533756911929426,0.509669797780406,,True,no,True,2,36.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040645-45,2026-05-04T10:34:07.654672+00:00,2026-05-04T10:15:00+00:00,2026-05-04T10:32:06.091000+00:00,2026-05-04T10:45:00+00:00,no,21.0,20.0,773.909,46240,heartbeat:46240,book_p_side,0.205,fade_impulse_3_5m_abs60_over20,0.205,0.499870163060558,0.4998818781412398,-0.110000000000582,-0.000325452949242,-48.22000000000117,-268.0899999999965,225.52000000000407,1286.020000000004,-48.22000000000117,-48.33000000000175,yes,80.0,0.795,0.110000000000582,48.22000000000117,268.0899999999965,268.0899999999965,267.9799999999959,0.294870163060558,0.0,1.0,0.0,0.2377175407651395,0.102435081530279,0.2360316716675033,0.2358738264962176,,True,yes,False,2,-23.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040700-00,2026-05-04T10:53:12.302707+00:00,2026-05-04T10:15:00+00:00,2026-05-04T10:47:52.616000+00:00,2026-05-04T11:00:00+00:00,no,61.0,60.0,727.384,46334,heartbeat:46334,book_p_side,0.605,book_margin_base,0.605,0.5039320150709751,0.5043988959660729,3.9199999999982538,0.0098562597333207,20.830000000001743,2.979999999995925,-449.65000000000873,-224.13000000000463,20.830000000001743,16.910000000003492,,,,,,,,,0.1010679849290249,449.65000000000873,0.99213596985805,0.0078640301419501,0.4603058097961338,0.306432015070975,0.4462016529207865,0.4688087002515591,,True,yes,False,2,-63.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040715-15,2026-05-04T11:01:16.646615+00:00,2026-05-04T10:15:00+00:00,2026-05-04T11:01:08.871000+00:00,2026-05-04T11:15:00+00:00,no,40.0,39.0,831.129,46393,heartbeat:46393,book_p_side,0.395,fade_impulse_3_5m_abs60_over20,0.395,0.4279056269966185,0.4523828375088473,-34.99000000000524,-0.1817088070770129,-80.91000000000349,-73.61000000000058,-13.690000000002328,-468.6800000000076,-73.61000000000058,-108.60000000000582,yes,61.0,0.605,34.99000000000524,80.91000000000349,73.61000000000058,80.91000000000349,45.919999999998254,0.0329056269966184,13.690000000002328,1.0,0.0,0.3242264067491546,0.1614528134983092,0.2941512131822982,0.3125838070023339,,True,yes,False,2,-42.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040730-30,2026-05-04T11:19:11.133719+00:00,2026-05-04T10:15:00+00:00,2026-05-04T11:17:25.020000+00:00,2026-05-04T11:30:00+00:00,no,39.0,38.0,754.98,46464,heartbeat:46464,book_p_side,0.385,fade_impulse_3_5m_abs60_over20,0.385,0.4082930248196798,0.419076020241227,-32.55999999999767,-0.2319381542411827,-65.32000000000698,-99.74000000000524,-67.86000000000058,-130.72999999999593,-65.32000000000698,-97.88000000000466,yes,62.0,0.615,32.55999999999767,65.32000000000698,99.74000000000524,99.74000000000524,67.18000000000757,0.0232930248196797,67.86000000000058,1.0,0.0,0.3138232562049199,0.1466465124098399,0.2308267236490737,0.2959098815479135,,True,no,True,2,59.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040900-00,2026-05-04T12:47:41.175619+00:00,2026-05-04T10:15:00+00:00,2026-05-04T12:47:46.634000+00:00,2026-05-04T13:00:00+00:00,no,67.0,66.0,733.366,52139,heartbeat:52139,book_p_side,0.665,book_margin_base,0.665,0.569148235476106,0.5678173198606427,17.99000000000524,0.1742060525193307,22.85000000000582,10.520000000004076,-48.36000000000058,-108.56999999999243,22.85000000000582,4.860000000000582,,,,,,,,,0.0958517645238939,48.36000000000058,0.8617035290477879,0.1382964709522121,0.535696353059469,0.401648235476106,0.535001631853573,0.5469802719465927,,True,no,True,2,31.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040915-15,2026-05-04T13:08:43.286185+00:00,2026-05-04T10:15:00+00:00,2026-05-04T13:00:17.855000+00:00,2026-05-04T13:15:00+00:00,yes,23.0,22.0,882.145,52202,heartbeat:52202,book_p_side,0.225,fade_impulse_3_5m_abs60_over20,0.225,0.2502650678616503,0.2323304954601269,-87.91999999999825,-0.6736558518610727,-102.55000000000292,-113.31999999999243,-136.13000000000466,-110.91000000000348,-102.55000000000292,-190.4700000000012,no,78.0,0.775,87.91999999999825,102.55000000000292,113.31999999999243,113.31999999999243,25.39999999999418,0.0252650678616503,136.13000000000466,1.0,0.0,0.1863162669654126,0.0,0.1152047023592588,0.0208758110994193,,True,no,False,2,-25.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040930-30,2026-05-04T13:21:12.733983+00:00,2026-05-04T10:15:00+00:00,2026-05-04T13:21:04.590000+00:00,2026-05-04T13:30:00+00:00,yes,63.0,61.0,535.41,52304,heartbeat:52304,book_p_side,0.62,book_margin_base,0.62,0.6100206306347927,0.5688371967683336,26.019999999989523,0.2793728053621412,-9.270000000004076,44.879999999990105,269.3799999999901,-9.430000000007569,44.879999999990105,18.860000000000586,,,,,,,,,0.0099793693652072,0.0,0.7799587387304145,0.2200412612695854,0.5375134099126153,0.4200206306347927,0.6275552534761224,0.5510101183931677,,True,yes,True,2,35.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY040945-45,2026-05-04T13:32:54.258318+00:00,2026-05-04T10:15:00+00:00,2026-05-04T13:33:05.605000+00:00,2026-05-04T13:45:00+00:00,yes,64.0,62.0,714.395,52373,heartbeat:52373,book_p_side,0.63,book_margin_base,0.63,0.5226771860804602,0.5210351096538723,8.070000000006985,0.0568739220865224,10.69999999999709,6.070000000006985,1.1600000000034925,307.7900000000081,10.69999999999709,2.6299999999901047,,,,,,,,,0.1073228139195398,0.0,0.9546456278390796,0.0453543721609204,0.4862401709522991,0.3376771860804601,0.5259515146852871,0.4957771944418583,,True,no,False,2,-66.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041000-00,2026-05-04T13:45:39.895369+00:00,2026-05-04T10:15:00+00:00,2026-05-04T13:45:36.717000+00:00,2026-05-04T14:00:00+00:00,yes,33.0,32.0,863.283,52487,heartbeat:52487,book_p_side,0.325,fade_impulse_3_5m_abs60_over20,0.325,0.4434431232759498,0.435565533259464,-27.869999999995343,-0.1422453060445496,-59.61000000000058,-90.61999999999534,-96.22000000000116,-70.05999999999767,-59.61000000000058,-87.47999999999593,no,68.0,0.675,27.869999999995343,59.61000000000058,90.61999999999534,90.61999999999534,62.75,0.1184431232759498,96.22000000000116,1.0,0.0,0.2896107808189875,0.1342215616379749,0.2271031693654805,0.2807505886258341,,True,no,False,2,-35.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041015-15,2026-05-04T14:02:35.691514+00:00,2026-05-04T10:15:00+00:00,2026-05-04T14:02:08.184000+00:00,2026-05-04T14:15:00+00:00,no,63.0,62.0,771.816,52570,heartbeat:52570,book_p_side,0.625,book_margin_base,0.625,0.5858503541555804,0.5616864891677733,22.75,0.216883301071411,25.67999999999301,32.55000000000291,126.14999999999418,229.3999999999941,32.55000000000291,9.80000000000291,,,,,,,,,0.0391496458444196,0.0,0.8282992916888392,0.1717007083111608,0.5245527302011272,0.3983503541555804,0.6119252672600428,0.5370419464283217,,True,yes,False,2,-65.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041030-30,2026-05-04T14:18:57.451858+00:00,2026-05-04T10:15:00+00:00,2026-05-04T14:17:54.414000+00:00,2026-05-04T14:30:00+00:00,no,34.0,33.0,725.586,52675,heartbeat:52675,book_p_side,0.335,fade_impulse_3_5m_abs60_over20,0.335,0.4749013608261579,0.4663401126352511,-16.94000000000233,-0.0629545182046117,-49.33000000000175,-193.6999999999971,-228.81999999999243,-65.22000000000116,-49.33000000000175,-66.27000000000407,yes,67.0,0.665,16.94000000000233,49.33000000000175,193.6999999999971,193.6999999999971,176.75999999999476,0.1399013608261579,228.81999999999243,1.0,0.0,0.3029753402065395,0.154950680413079,0.2335934985536871,0.3041793291096868,,True,yes,False,2,-36.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041045-45,2026-05-04T14:36:06.326100+00:00,2026-05-04T10:15:00+00:00,2026-05-04T14:33:25.706000+00:00,2026-05-04T14:45:00+00:00,no,38.0,37.0,694.294,52799,heartbeat:52799,book_p_side,0.375,fade_impulse_3_5m_abs60_over20,0.375,0.4577801071286516,0.466395750111214,-17.669999999998254,-0.1060279021362433,-64.0,69.01999999998952,-244.56000000001225,-582.0,69.01999999998952,51.34999999999127,yes,63.0,0.625,17.669999999998254,64.0,-69.01999999998952,64.0,46.33000000000175,0.0827801071286515,244.56000000001225,1.0,0.0,0.3206950267821629,0.1663900535643258,0.3979374261023603,0.3178117581616336,,True,yes,False,2,-40.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041100-00,2026-05-04T14:47:10.661694+00:00,2026-05-04T10:15:00+00:00,2026-05-04T14:46:11.739000+00:00,2026-05-04T15:00:00+00:00,no,24.0,23.0,828.261,52881,heartbeat:52881,book_p_side,0.235,fade_impulse_3_5m_abs60_over20,0.235,0.281609443924346,0.2633784766565145,-128.11999999999534,-0.5780669967354624,-121.08000000000176,-157.59999999999127,-405.8099999999977,-675.4100000000035,-121.08000000000176,-249.1999999999971,yes,77.0,0.765,128.11999999999534,121.08000000000176,157.59999999999127,157.59999999999127,29.479999999995925,0.046609443924346,405.8099999999977,1.0,0.0,0.1996523609810865,0.008304721962173,0.1295873646853984,0.0911402401139464,,True,yes,False,2,-26.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041115-15,2026-05-04T15:01:46.021413+00:00,2026-05-04T10:15:00+00:00,2026-05-04T15:01:43.239000+00:00,2026-05-04T15:15:00+00:00,yes,61.0,60.0,796.761,52992,heartbeat:52992,book_p_side,0.605,book_margin_base,0.605,0.5210663616437748,0.5275597715184895,26.270000000004075,0.052830102431227,59.70000000001164,-125.61999999999534,614.6500000000087,1020.4600000000064,59.70000000001164,33.43000000000757,yes,62.0,0.61,80.66999999999825,77.66000000000349,123.08999999999652,123.08999999999652,42.419999999998254,0.0839336383562251,0.0,0.9578672767124504,0.0421327232875496,0.4714431350684536,0.3235663616437748,0.4561831348313234,0.4811113212878471,,True,no,False,2,-63.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041130-30,2026-05-04T15:16:40.840073+00:00,2026-05-04T10:15:00+00:00,2026-05-04T15:15:44.910000+00:00,2026-05-04T15:30:00+00:00,no,25.0,24.0,855.09,53171,heartbeat:53171,book_p_side,0.245,fade_impulse_3_5m_abs60_over20,0.245,0.3553942797791193,0.4216724346242942,-80.36000000000058,-0.3707972368619096,-134.15999999998894,-19.31999999999244,115.97000000000116,-575.5799999999872,-19.31999999999244,-99.67999999999302,yes,76.0,0.755,80.36000000000058,134.15999999998894,19.31999999999244,134.15999999998894,53.79999999998836,0.1103942797791193,0.0,1.0,0.0,0.2235985699447798,0.0501971398895596,0.2578225342655026,0.1745492996441287,,True,no,True,2,73.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041145-45,2026-05-04T15:34:52.259753+00:00,2026-05-04T10:15:00+00:00,2026-05-04T15:31:16.280000+00:00,2026-05-04T15:45:00+00:00,yes,38.0,36.0,823.72,53267,heartbeat:53267,book_p_side,0.37,fade_impulse_3_5m_abs60_over20,0.37,0.4490510537336471,0.4364722982848462,-55.35000000000582,-0.1280592206631791,-81.94000000000233,37.73999999999069,-549.7700000000041,-616.8700000000099,37.73999999999069,-17.610000000015134,no,64.0,0.63,55.35000000000582,81.94000000000233,-37.73999999999069,81.94000000000233,26.589999999996508,0.0790510537336471,549.7700000000041,1.0,0.0,0.3157627634334118,0.1595255268668235,0.3416082323026894,0.3101335533267293,,True,yes,True,2,60.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041200-00,2026-05-04T15:47:35.561314+00:00,2026-05-04T10:15:00+00:00,2026-05-04T15:48:02.683000+00:00,2026-05-04T16:00:00+00:00,yes,36.0,35.0,717.317,53367,heartbeat:53367,book_p_side,0.355,fade_impulse_3_5m_abs60_over20,0.355,0.3822699034376004,0.4099155234251047,-78.33000000000175,-0.2995245975462687,-128.77000000000407,-31.30000000000291,229.63999999999945,-245.02000000000407,-31.30000000000291,-109.63000000000466,no,65.0,0.645,78.33000000000175,128.77000000000407,31.30000000000291,128.77000000000407,50.44000000000233,0.0272699034376004,0.0,1.0,0.0,0.2908174758594001,0.1186349517188002,0.3124884067094113,0.2635704922875097,,True,yes,True,2,62.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041215-15,2026-05-04T16:11:28.818368+00:00,2026-05-04T10:15:00+00:00,2026-05-04T16:02:03.938000+00:00,2026-05-04T16:15:00+00:00,no,64.0,63.0,776.062,53505,heartbeat:53505,book_p_side,0.635,book_margin_base,0.635,0.5734536824791922,0.5802191711606222,57.20999999999185,0.1851739061154089,20.019999999989523,-17.070000000006985,-144.07000000000698,-325.49000000000524,20.019999999989523,-37.19000000000233,,,,,,,,,0.0615463175208078,144.07000000000698,0.8530926350416157,0.1469073649583843,0.5219948936114749,0.3909536824791922,0.4940965952644809,0.5338131975933227,,True,no,True,2,34.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041230-30,2026-05-04T16:28:04.268853+00:00,2026-05-04T10:15:00+00:00,2026-05-04T16:16:35.606000+00:00,2026-05-04T16:30:00+00:00,yes,33.0,32.0,804.394,53619,heartbeat:53619,book_p_side,0.325,fade_impulse_3_5m_abs60_over20,0.325,0.4819578611371736,0.4837833544553878,-11.549999999988358,-0.0452403628414154,-62.98999999999069,-26.84999999999127,-365.6999999999971,-115.22999999999593,-26.84999999999127,-38.39999999997963,no,68.0,0.675,11.549999999988358,62.98999999999069,26.84999999999127,62.98999999999069,51.44000000000233,0.1569578611371736,365.6999999999971,1.0,0.0,0.2992394652842934,0.1534789305685868,0.2989366138397857,0.302190948713502,,True,yes,True,2,65.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041245-45,2026-05-04T16:42:43.722129+00:00,2026-05-04T10:15:00+00:00,2026-05-04T16:33:37.183000+00:00,2026-05-04T16:45:00+00:00,no,61.0,60.0,682.817,53702,heartbeat:53702,book_p_side,0.605,book_margin_base,0.605,0.529236829433741,0.5261310331437694,16.029999999998836,0.0733515877576356,16.179999999993015,-17.210000000006403,-376.33000000000175,-192.31000000001225,16.179999999993015,0.1499999999941792,,,,,,,,,0.075763170566259,376.33000000000175,0.941526341132518,0.0584736588674819,0.4767539391319316,0.3317368294337409,0.4481853397243786,0.4869266038521901,,True,yes,False,2,-63.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041300-00,2026-05-04T16:45:47.891906+00:00,2026-05-04T10:15:00+00:00,2026-05-04T16:45:23.296000+00:00,2026-05-04T17:00:00+00:00,no,68.0,67.0,876.704,53755,heartbeat:53755,book_p_side,0.675,book_margin_base,0.675,0.660880225831011,0.5835040845453541,43.320000000006985,0.4148666180487564,-11.709999999991853,5.80000000000291,-26.69000000000233,-557.9799999999959,5.80000000000291,-37.52000000000408,,,,,,,,,0.014119774168989,26.69000000000233,0.678239548337978,0.321760451662022,0.6008221467901572,0.4983802258310111,0.6173689686174608,0.6139332396767494,,True,no,True,2,30.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041315-15,2026-05-04T17:01:58.796195+00:00,2026-05-04T10:15:00+00:00,2026-05-04T17:01:39.892000+00:00,2026-05-04T17:15:00+00:00,yes,65.0,64.0,800.108,53832,heartbeat:53832,book_p_side,0.645,book_margin_base,0.645,0.5867473279485582,0.584773103622795,22.0399999999936,0.2191857645760301,28.419999999998254,-20.860000000000586,-209.5800000000017,-201.38999999999945,28.419999999998254,6.380000000004657,yes,75.0,0.745,72.29999999998836,112.69999999999708,54.189999999987776,112.69999999999708,40.40000000000873,0.0582526720514418,209.5800000000017,0.8265053441028836,0.1734946558971164,0.5361357631665629,0.4092473279485582,0.4752047545694931,0.5482320420568149,,True,yes,True,2,33.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041330-30,2026-05-04T17:19:04.821405+00:00,2026-05-04T10:15:00+00:00,2026-05-04T17:17:26.359000+00:00,2026-05-04T17:30:00+00:00,yes,62.0,61.0,753.641,53918,heartbeat:53918,book_p_side,0.615,book_margin_base,0.615,0.5939704587226551,0.5940648204292254,32.129999999990105,0.237770522688249,36.47000000000117,42.51999999998952,327.8000000000029,135.84999999999127,42.51999999998952,10.389999999999418,yes,69.0,0.685,60.52999999999884,66.88999999999942,103.88000000000466,103.88000000000466,43.35000000000582,0.0210295412773449,0.0,0.8120590825546898,0.1879409174453101,0.5243307981697258,0.4014704587226551,0.6126014234125794,0.5373834954671213,,True,yes,True,2,36.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041345-45,2026-05-04T17:31:48.729992+00:00,2026-05-04T10:15:00+00:00,2026-05-04T17:30:42.581000+00:00,2026-05-04T17:45:00+00:00,no,64.0,63.0,857.419,53977,heartbeat:53977,book_p_side,0.635,book_margin_base,0.635,0.537293437569791,0.531683389236404,10.75,0.0936173524884623,-31.0,31.570000000006985,-59.00999999999476,-426.9900000000053,31.570000000006985,20.820000000006985,,,,,,,,,0.097706562430209,59.00999999999476,0.925413124860418,0.0745868751395819,0.4984907344203642,0.3547934375697909,0.5347274799458744,0.5087611188049059,,True,no,True,2,34.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041400-00,2026-05-04T17:56:43.744369+00:00,2026-05-04T10:15:00+00:00,2026-05-04T17:46:29.141000+00:00,2026-05-04T18:00:00+00:00,yes,61.0,60.0,810.859,54046,heartbeat:54046,book_p_side,0.605,book_margin_base,0.605,0.5440225674551076,0.5385051640200302,10.94999999999709,0.1105731184764721,16.04999999998836,-3.3800000000046566,-132.54000000000815,-89.73000000001048,16.04999999998836,5.099999999991269,yes,65.0,0.645,51.52000000000408,35.25,86.67999999999302,86.67999999999302,35.15999999998894,0.0609774325448924,132.54000000000815,0.9119548650897848,0.0880451349102151,0.4863646688458199,0.3465225674551075,0.465473008327234,0.4973775283943313,,True,yes,True,2,37.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041415-15,2026-05-04T18:12:13.954455+00:00,2026-05-04T10:15:00+00:00,2026-05-04T18:00:31.066000+00:00,2026-05-04T18:15:00+00:00,yes,32.0,30.0,868.934,54114,heartbeat:54114,book_p_side,0.31,fade_impulse_3_5m_abs60_over20,0.31,0.4393889855328945,0.4175269434781622,-52.36000000000058,-0.1525185369927612,-103.02999999999884,-46.52999999999884,113.32000000000698,-57.02999999999884,-46.52999999999884,-98.88999999999942,no,70.0,0.69,52.36000000000058,103.02999999999884,46.52999999999884,103.02999999999884,50.669999999998254,0.1293889855328945,0.0,1.0,0.0,0.2803472463832236,0.1246944927664472,0.3143856801765561,0.2694353489390177,,True,no,False,2,-34.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041430-30,2026-05-04T18:28:02.482828+00:00,2026-05-04T10:15:00+00:00,2026-05-04T18:16:03.351000+00:00,2026-05-04T18:30:00+00:00,yes,32.0,31.0,836.649,54182,heartbeat:54182,book_p_side,0.315,fade_impulse_3_5m_abs60_over20,0.315,0.3311162025010147,0.4036344530514183,-63.36999999999534,-0.4368330823473505,-119.00999999999476,-108.50999999999476,-9.309999999997672,2.560000000012224,-108.50999999999476,-171.8799999999901,no,69.0,0.685,63.36999999999534,119.00999999999476,108.50999999999476,119.00999999999476,55.63999999999942,0.0161162025010146,9.309999999997672,1.0,0.0,0.2560290506252537,0.0730581012505073,0.2171888490903306,0.2074759085690324,,True,no,False,2,-34.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041445-45,2026-05-04T18:43:58.694415+00:00,2026-05-04T10:15:00+00:00,2026-05-04T18:34:15.994000+00:00,2026-05-04T18:45:00+00:00,yes,61.0,60.0,644.006,54260,heartbeat:54260,book_p_side,0.605,book_margin_base,0.605,0.5147305406970606,0.5138572608494119,3.900000000008731,0.0369323840624036,-3.1299999999901047,54.33000000000175,-10.639999999999418,-174.47999999999593,54.33000000000175,50.429999999993015,,,,,,,,,0.0902694593029393,10.639999999999418,0.9705389186058788,0.0294610813941211,0.4673248514530894,0.3172305406970606,0.5633547203277686,0.4765799352750361,,True,no,False,2,-63.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041500-00,2026-05-04T18:47:28.442387+00:00,2026-05-04T10:15:00+00:00,2026-05-04T18:47:17.214000+00:00,2026-05-04T19:00:00+00:00,yes,38.0,37.0,762.786,54318,heartbeat:54318,book_p_side,0.375,fade_impulse_3_5m_abs60_over20,0.375,0.4119744090872582,0.4173158244334655,-22.860000000000586,-0.2224689805494659,-17.50999999999476,-83.55999999999767,-119.00999999999476,-146.97999999999593,-17.50999999999476,-40.36999999999534,no,63.0,0.625,22.860000000000586,17.50999999999476,83.55999999999767,83.55999999999767,60.69999999999709,0.0369744090872582,119.00999999999476,1.0,0.0,0.3092436022718146,0.1434872045436291,0.2257938722888601,0.2922628048797084,,True,no,False,2,-40.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041515-15,2026-05-04T19:03:29.496592+00:00,2026-05-04T10:15:00+00:00,2026-05-04T19:02:03.407000+00:00,2026-05-04T19:15:00+00:00,yes,39.0,38.0,776.593,54383,heartbeat:54383,book_p_side,0.385,fade_impulse_3_5m_abs60_over20,0.385,0.3626344957062704,0.357558062287414,-38.38999999999942,-0.3514257175727088,-60.30000000000291,-7.010000000009313,-87.93000000000757,-192.2100000000064,-7.010000000009313,-45.40000000000873,no,62.0,0.615,38.38999999999942,60.30000000000291,7.010000000009313,60.30000000000291,21.91000000000349,0.0223655042937296,87.93000000000757,1.0,0.0,0.3024086239265676,0.1238172478531351,0.2732683090829245,0.2696567184598818,,True,no,False,2,-41.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041530-30,2026-05-04T19:18:39.415670+00:00,2026-05-04T10:15:00+00:00,2026-05-04T19:17:19.951000+00:00,2026-05-04T19:30:00+00:00,no,67.0,66.0,760.049,54450,heartbeat:54450,book_p_side,0.665,book_margin_base,0.665,0.5927089067225545,0.5958922689703545,26.38999999999941,0.2345188686005609,17.889999999999418,17.80000000000291,17.679999999993015,105.61000000000058,17.889999999999418,-8.5,,,,,,,,,0.0722910932774455,0.0,0.814582186554891,0.185417813445109,0.5510107893696605,0.4252089067225544,0.6098294593928552,0.5629480370447182,,True,no,True,2,31.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041545-45,2026-05-04T19:33:03.175704+00:00,2026-05-04T10:15:00+00:00,2026-05-04T19:32:36.074000+00:00,2026-05-04T19:45:00+00:00,no,39.0,38.0,743.926,54517,heartbeat:54517,book_p_side,0.385,fade_impulse_3_5m_abs60_over20,0.385,0.4336430317709012,0.4345280767037331,-17.64999999999418,-0.1671067390999423,-10.5,-63.19999999999709,105.24000000000524,122.91999999999824,-10.5,-28.14999999999418,yes,62.0,0.615,17.64999999999418,10.5,63.19999999999709,63.19999999999709,45.55000000000291,0.0486430317709011,0.0,1.0,0.0,0.3201607579427253,0.1593215158854506,0.2939687099273549,0.3101205867525178,,True,yes,False,2,-41.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041615-15,2026-05-04T20:10:52.668014+00:00,2026-05-04T10:15:00+00:00,2026-05-04T20:00:38.176000+00:00,2026-05-04T20:15:00+00:00,no,73.0,72.0,861.824,54641,heartbeat:54641,book_p_side,0.725,book_margin_base,0.725,0.5164245351624834,0.5193724997864573,5.830000000001746,0.0411818416254247,-49.919999999998254,-61.629999999990105,-58.30000000000291,-132.1999999999971,-49.919999999998254,-55.75,no,73.0,0.725,73.22000000000116,93.30000000000292,26.720000000001164,93.30000000000292,20.080000000001743,0.2085754648375165,58.30000000000291,0.9671509296750332,0.0328490703249668,0.5344259478556143,0.3789245351624835,0.4208615753900018,0.5449621166278945,,True,yes,False,2,-75.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041630-30,2026-05-04T20:22:23.536370+00:00,2026-05-04T10:15:00+00:00,2026-05-04T20:17:09.519000+00:00,2026-05-04T20:30:00+00:00,no,39.0,38.0,770.481,54713,heartbeat:54713,book_p_side,0.385,fade_impulse_3_5m_abs60_over20,0.385,0.3863763854933928,0.4043508940145742,-29.89999999999418,-0.2887760369289541,-64.66000000000349,-100.91999999999824,-154.5,-113.80999999999769,-64.66000000000349,-94.55999999999769,yes,62.0,0.615,29.89999999999418,64.66000000000349,100.91999999999824,100.91999999999824,71.02000000000407,0.0013763854933928,154.5,1.0,0.0,0.3083440963733482,0.1356881927466964,0.2204366729155211,0.2834306472907208,,True,no,True,2,59.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041645-45,2026-05-04T20:34:05.377348+00:00,2026-05-04T10:15:00+00:00,2026-05-04T20:32:40.895000+00:00,2026-05-04T20:45:00+00:00,no,64.0,63.0,739.105,54787,heartbeat:54787,book_p_side,0.635,book_margin_base,0.635,0.5280622442434956,0.5318190967437163,9.939999999987776,0.0703997232564359,16.669999999998254,11.169999999998254,108.17999999999302,-46.320000000006985,16.669999999998254,6.730000000010477,,,,,,,,,0.1069377557565044,0.0,0.9438755115130087,0.0561244884869911,0.4924904587582721,0.3455622442434956,0.538953637253376,0.5022909015131551,,True,no,True,2,34.0
impulse_reversal_book_margin_fade,KXBTC15M-26MAY041700-00,2026-05-04T20:46:36.677417+00:00,2026-05-04T10:15:00+00:00,2026-05-04T20:46:12.274000+00:00,2026-05-04T21:00:00+00:00,no,32.0,31.0,827.726,54847,heartbeat:54847,book_p_side,0.315,fade_impulse_3_5m_abs60_over20,0.315,0.3417454768494861,0.3782910828194463,-39.229999999995925,-0.4077040636779934,-60.7100000000064,-57.570000000006985,76.4600000000064,154.5,-57.570000000006985,-96.80000000000292,yes,69.0,0.685,39.229999999995925,60.7100000000064,57.570000000006985,60.7100000000064,21.48000000001048,0.026745476849486,0.0,1.0,0.0,0.2586863692123715,0.078372738424743,0.2324780446136986,0.2143313226861212,,True,yes,False,2,-34.0
