model,min_edge_cents,cost_cents,split,resolved_markets,selected_markets,coverage,gross_net_cents,cost_total_cents,net_after_cost_cents,roi_after_cost
book_v32_drift3_platt,3.5,0.0,all,330,202,0.6121212121212121,653.0,0.0,653.0,0.04820255407101203
book_v32_drift3_platt,3.5,0.0,train,198,117,0.5909090909090909,645.0,0.0,645.0,0.08108108108108109
book_v32_drift3_platt,3.5,0.0,validation,66,41,0.6212121212121212,-229.0,0.0,-229.0,-0.0839135214364236
book_v32_drift3_platt,3.5,0.0,holdout,66,44,0.6666666666666666,237.0,0.0,237.0,0.08278030038421237
book_v32_drift3_platt,3.5,0.5,all,330,202,0.6121212121212121,653.0,101.0,552.0,0.04044548651817116
book_v32_drift3_platt,3.5,0.5,train,198,117,0.5909090909090909,645.0,58.5,586.5,0.07318899357334498
book_v32_drift3_platt,3.5,0.5,validation,66,41,0.6212121212121212,-229.0,20.5,-249.5,-0.09074377159483542
book_v32_drift3_platt,3.5,0.5,holdout,66,44,0.6666666666666666,237.0,22.0,215.0,0.07452339688041594
book_v32_drift3_platt,3.5,1.0,all,330,202,0.6121212121212121,653.0,202.0,451.0,0.032802385628045674
book_v32_drift3_platt,3.5,1.0,train,198,117,0.5909090909090909,645.0,117.0,528.0,0.06541129831516353
book_v32_drift3_platt,3.5,1.0,validation,66,41,0.6212121212121212,-229.0,41.0,-270.0,-0.09747292418772563
book_v32_drift3_platt,3.5,1.0,holdout,66,44,0.6666666666666666,237.0,44.0,193.0,0.06639146886824905
book_v32_drift3_platt,3.5,1.5,all,330,202,0.6121212121212121,653.0,303.0,350.0,0.02527075812274368
book_v32_drift3_platt,3.5,1.5,train,198,117,0.5909090909090909,645.0,175.5,469.5,0.05774552610540557
book_v32_drift3_platt,3.5,1.5,validation,66,41,0.6212121212121212,-229.0,61.5,-290.5,-0.10410320731051782
book_v32_drift3_platt,3.5,1.5,holdout,66,44,0.6666666666666666,237.0,66.0,171.0,0.05838170023898941
book_v32_drift3_platt,3.5,2.0,all,330,202,0.6121212121212121,653.0,404.0,249.0,0.01784818292595513
book_v32_drift3_platt,3.5,2.0,train,198,117,0.5909090909090909,645.0,234.0,411.0,0.05018927830015875
book_v32_drift3_platt,3.5,2.0,validation,66,41,0.6212121212121212,-229.0,82.0,-311.0,-0.11063678406261117
book_v32_drift3_platt,3.5,2.0,holdout,66,44,0.6666666666666666,237.0,88.0,149.0,0.050491358861402914
book_v32_drift3_platt,3.5,3.0,all,330,202,0.6121212121212121,653.0,606.0,47.0,0.0033208507030311595
book_v32_drift3_platt,3.5,3.0,train,198,117,0.5909090909090909,645.0,351.0,294.0,0.03539609920539369
book_v32_drift3_platt,3.5,3.0,validation,66,41,0.6212121212121212,-229.0,123.0,-352.0,-0.12342215988779803
book_v32_drift3_platt,3.5,3.0,holdout,66,44,0.6666666666666666,237.0,132.0,105.0,0.035058430717863104
book_v32_drift3_platt,5.0,0.0,all,330,36,0.10909090909090909,366.0,0.0,366.0,0.17994100294985252
book_v32_drift3_platt,5.0,0.0,train,198,25,0.12626262626262627,375.0,0.0,375.0,0.2631578947368421
book_v32_drift3_platt,5.0,0.0,validation,66,6,0.09090909090909091,-6.0,0.0,-6.0,-0.0196078431372549
book_v32_drift3_platt,5.0,0.0,holdout,66,5,0.07575757575757576,-3.0,0.0,-3.0,-0.009900990099009901
book_v32_drift3_platt,5.0,0.5,all,330,36,0.10909090909090909,366.0,18.0,348.0,0.1695906432748538
book_v32_drift3_platt,5.0,0.5,train,198,25,0.12626262626262627,375.0,12.5,362.5,0.25217391304347825
book_v32_drift3_platt,5.0,0.5,validation,66,6,0.09090909090909091,-6.0,3.0,-9.0,-0.02912621359223301
book_v32_drift3_platt,5.0,0.5,holdout,66,5,0.07575757575757576,-3.0,2.5,-5.5,-0.01800327332242226
book_v32_drift3_platt,5.0,1.0,all,330,36,0.10909090909090909,366.0,36.0,330.0,0.15942028985507245
book_v32_drift3_platt,5.0,1.0,train,198,25,0.12626262626262627,375.0,25.0,350.0,0.2413793103448276
book_v32_drift3_platt,5.0,1.0,validation,66,6,0.09090909090909091,-6.0,6.0,-12.0,-0.038461538461538464
book_v32_drift3_platt,5.0,1.0,holdout,66,5,0.07575757575757576,-3.0,5.0,-8.0,-0.025974025974025976
book_v32_drift3_platt,5.0,1.5,all,330,36,0.10909090909090909,366.0,54.0,312.0,0.14942528735632185
book_v32_drift3_platt,5.0,1.5,train,198,25,0.12626262626262627,375.0,37.5,337.5,0.23076923076923078
book_v32_drift3_platt,5.0,1.5,validation,66,6,0.09090909090909091,-6.0,9.0,-15.0,-0.047619047619047616
book_v32_drift3_platt,5.0,1.5,holdout,66,5,0.07575757575757576,-3.0,7.5,-10.5,-0.033816425120772944
book_v32_drift3_platt,5.0,2.0,all,330,36,0.10909090909090909,366.0,72.0,294.0,0.1396011396011396
book_v32_drift3_platt,5.0,2.0,train,198,25,0.12626262626262627,375.0,50.0,325.0,0.22033898305084745
book_v32_drift3_platt,5.0,2.0,validation,66,6,0.09090909090909091,-6.0,12.0,-18.0,-0.05660377358490566
book_v32_drift3_platt,5.0,2.0,holdout,66,5,0.07575757575757576,-3.0,10.0,-13.0,-0.04153354632587859
book_v32_drift3_platt,5.0,3.0,all,330,36,0.10909090909090909,366.0,108.0,258.0,0.12044817927170869
book_v32_drift3_platt,5.0,3.0,train,198,25,0.12626262626262627,375.0,75.0,300.0,0.2
book_v32_drift3_platt,5.0,3.0,validation,66,6,0.09090909090909091,-6.0,18.0,-24.0,-0.07407407407407407
book_v32_drift3_platt,5.0,3.0,holdout,66,5,0.07575757575757576,-3.0,15.0,-18.0,-0.05660377358490566
book_v32_drift3_platt,7.0,0.0,all,330,16,0.048484848484848485,107.0,0.0,107.0,0.13493064312736444
book_v32_drift3_platt,7.0,0.0,train,198,11,0.05555555555555555,59.0,0.0,59.0,0.10905730129390019
book_v32_drift3_platt,7.0,0.0,validation,66,2,0.030303030303030304,29.0,0.0,29.0,0.4084507042253521
book_v32_drift3_platt,7.0,0.0,holdout,66,3,0.045454545454545456,19.0,0.0,19.0,0.10497237569060773
book_v32_drift3_platt,7.0,0.5,all,330,16,0.048484848484848485,107.0,8.0,99.0,0.12359550561797752
book_v32_drift3_platt,7.0,0.5,train,198,11,0.05555555555555555,59.0,5.5,53.5,0.09789569990850869
book_v32_drift3_platt,7.0,0.5,validation,66,2,0.030303030303030304,29.0,1.0,28.0,0.3888888888888889
book_v32_drift3_platt,7.0,0.5,holdout,66,3,0.045454545454545456,19.0,1.5,17.5,0.0958904109589041
book_v32_drift3_platt,7.0,1.0,all,330,16,0.048484848484848485,107.0,16.0,91.0,0.11248454882571075
book_v32_drift3_platt,7.0,1.0,train,198,11,0.05555555555555555,59.0,11.0,48.0,0.08695652173913043
book_v32_drift3_platt,7.0,1.0,validation,66,2,0.030303030303030304,29.0,2.0,27.0,0.3698630136986301
book_v32_drift3_platt,7.0,1.0,holdout,66,3,0.045454545454545456,19.0,3.0,16.0,0.08695652173913043
book_v32_drift3_platt,7.0,1.5,all,330,16,0.048484848484848485,107.0,24.0,83.0,0.10159118727050184
book_v32_drift3_platt,7.0,1.5,train,198,11,0.05555555555555555,59.0,16.5,42.5,0.07623318385650224
book_v32_drift3_platt,7.0,1.5,validation,66,2,0.030303030303030304,29.0,3.0,26.0,0.35135135135135137
book_v32_drift3_platt,7.0,1.5,holdout,66,3,0.045454545454545456,19.0,4.5,14.5,0.07816711590296496
book_v32_drift3_platt,7.0,2.0,all,330,16,0.048484848484848485,107.0,32.0,75.0,0.09090909090909091
book_v32_drift3_platt,7.0,2.0,train,198,11,0.05555555555555555,59.0,22.0,37.0,0.06571936056838366
book_v32_drift3_platt,7.0,2.0,validation,66,2,0.030303030303030304,29.0,4.0,25.0,0.3333333333333333
book_v32_drift3_platt,7.0,2.0,holdout,66,3,0.045454545454545456,19.0,6.0,13.0,0.06951871657754011
book_v32_drift3_platt,7.0,3.0,all,330,16,0.048484848484848485,107.0,48.0,59.0,0.07015457788347206
book_v32_drift3_platt,7.0,3.0,train,198,11,0.05555555555555555,59.0,33.0,26.0,0.04529616724738676
book_v32_drift3_platt,7.0,3.0,validation,66,2,0.030303030303030304,29.0,6.0,23.0,0.2987012987012987
book_v32_drift3_platt,7.0,3.0,holdout,66,3,0.045454545454545456,19.0,9.0,10.0,0.05263157894736842
book_v32_drift3_platt,10.0,0.0,all,330,6,0.01818181818181818,-40.0,0.0,-40.0,-0.2857142857142857
book_v32_drift3_platt,10.0,0.0,train,198,5,0.025252525252525252,-29.0,0.0,-29.0,-0.2248062015503876
book_v32_drift3_platt,10.0,0.0,validation,66,1,0.015151515151515152,-11.0,0.0,-11.0,-1.0
book_v32_drift3_platt,10.0,0.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_drift3_platt,10.0,0.5,all,330,6,0.01818181818181818,-40.0,3.0,-43.0,-0.3006993006993007
book_v32_drift3_platt,10.0,0.5,train,198,5,0.025252525252525252,-29.0,2.5,-31.5,-0.23954372623574144
book_v32_drift3_platt,10.0,0.5,validation,66,1,0.015151515151515152,-11.0,0.5,-11.5,-1.0
book_v32_drift3_platt,10.0,0.5,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_drift3_platt,10.0,1.0,all,330,6,0.01818181818181818,-40.0,6.0,-46.0,-0.3150684931506849
book_v32_drift3_platt,10.0,1.0,train,198,5,0.025252525252525252,-29.0,5.0,-34.0,-0.2537313432835821
book_v32_drift3_platt,10.0,1.0,validation,66,1,0.015151515151515152,-11.0,1.0,-12.0,-1.0
book_v32_drift3_platt,10.0,1.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_drift3_platt,10.0,1.5,all,330,6,0.01818181818181818,-40.0,9.0,-49.0,-0.3288590604026846
book_v32_drift3_platt,10.0,1.5,train,198,5,0.025252525252525252,-29.0,7.5,-36.5,-0.2673992673992674
book_v32_drift3_platt,10.0,1.5,validation,66,1,0.015151515151515152,-11.0,1.5,-12.5,-1.0
book_v32_drift3_platt,10.0,1.5,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_drift3_platt,10.0,2.0,all,330,6,0.01818181818181818,-40.0,12.0,-52.0,-0.34210526315789475
book_v32_drift3_platt,10.0,2.0,train,198,5,0.025252525252525252,-29.0,10.0,-39.0,-0.2805755395683453
book_v32_drift3_platt,10.0,2.0,validation,66,1,0.015151515151515152,-11.0,2.0,-13.0,-1.0
book_v32_drift3_platt,10.0,2.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_drift3_platt,10.0,3.0,all,330,6,0.01818181818181818,-40.0,18.0,-58.0,-0.3670886075949367
book_v32_drift3_platt,10.0,3.0,train,198,5,0.025252525252525252,-29.0,15.0,-44.0,-0.3055555555555556
book_v32_drift3_platt,10.0,3.0,validation,66,1,0.015151515151515152,-11.0,3.0,-14.0,-1.0
book_v32_drift3_platt,10.0,3.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_v32_platt,0.0,0.0,all,330,330,1.0,320.0,0.0,320.0,0.0175054704595186
book_v32_platt,0.0,0.0,train,198,198,1.0,159.0,0.0,159.0,0.014666543676782585
book_v32_platt,0.0,0.0,validation,66,66,1.0,-122.0,0.0,-122.0,-0.03368304803975704
book_v32_platt,0.0,0.0,holdout,66,66,1.0,283.0,0.0,283.0,0.07414199633219806
book_v32_platt,0.0,0.5,all,330,330,1.0,320.0,165.0,155.0,0.008403361344537815
book_v32_platt,0.0,0.5,train,198,198,1.0,159.0,99.0,60.0,0.005484460694698354
book_v32_platt,0.0,0.5,validation,66,66,1.0,-122.0,33.0,-155.0,-0.04240766073871409
book_v32_platt,0.0,0.5,holdout,66,66,1.0,283.0,33.0,250.0,0.06493506493506493
book_v32_platt,0.0,1.0,all,330,330,1.0,320.0,330.0,-10.0,-0.0005373455131649651
book_v32_platt,0.0,1.0,train,198,198,1.0,159.0,198.0,-39.0,-0.003532928707310445
book_v32_platt,0.0,1.0,validation,66,66,1.0,-122.0,66.0,-188.0,-0.0509761388286334
book_v32_platt,0.0,1.0,holdout,66,66,1.0,283.0,66.0,217.0,0.05588462528972444
book_v32_platt,0.0,1.5,all,330,330,1.0,320.0,495.0,-175.0,-0.009320905459387484
book_v32_platt,0.0,1.5,train,198,198,1.0,159.0,297.0,-138.0,-0.012390016160890645
book_v32_platt,0.0,1.5,validation,66,66,1.0,-122.0,99.0,-221.0,-0.05939263638806772
book_v32_platt,0.0,1.5,holdout,66,66,1.0,283.0,99.0,184.0,0.04698672114402452
book_v32_platt,0.0,2.0,all,330,330,1.0,320.0,660.0,-340.0,-0.01795142555438226
book_v32_platt,0.0,2.0,train,198,198,1.0,159.0,396.0,-237.0,-0.021091038533416394
book_v32_platt,0.0,2.0,validation,66,66,1.0,-122.0,132.0,-254.0,-0.06766116142781034
book_v32_platt,0.0,2.0,holdout,66,66,1.0,283.0,132.0,151.0,0.03823752848822487
book_v32_platt,0.0,3.0,all,330,330,1.0,320.0,990.0,-670.0,-0.03476907109496627
book_v32_platt,0.0,3.0,train,198,198,1.0,159.0,594.0,-435.0,-0.03804110188019239
book_v32_platt,0.0,3.0,validation,66,66,1.0,-122.0,198.0,-320.0,-0.08376963350785341
book_v32_platt,0.0,3.0,holdout,66,66,1.0,283.0,198.0,85.0,0.021170610211706103
book_v32_platt,1.0,0.0,all,330,329,0.996969696969697,352.0,0.0,352.0,0.018479630407391853
book_v32_platt,1.0,0.0,train,198,197,0.9949494949494949,39.0,0.0,39.0,0.003402844428932903
book_v32_platt,1.0,0.0,validation,66,66,1.0,245.0,0.0,245.0,0.06524633821571238
book_v32_platt,1.0,0.0,holdout,66,66,1.0,68.0,0.0,68.0,0.017745302713987474
book_v32_platt,1.0,0.5,all,330,329,0.996969696969697,352.0,164.5,187.5,0.009759271307742356
book_v32_platt,1.0,0.5,train,198,197,0.9949494949494949,39.0,98.5,-59.5,-0.005147281456810416
book_v32_platt,1.0,0.5,validation,66,66,1.0,245.0,33.0,212.0,0.0559662090813094
book_v32_platt,1.0,0.5,holdout,66,66,1.0,68.0,33.0,35.0,0.009055627425614488
book_v32_platt,1.0,1.0,all,330,329,0.996969696969697,352.0,329.0,23.0,0.0011869742478195799
book_v32_platt,1.0,1.0,train,198,197,0.9949494949494949,39.0,197.0,-158.0,-0.013552925030022303
book_v32_platt,1.0,1.0,validation,66,66,1.0,245.0,66.0,179.0,0.04684637529442554
book_v32_platt,1.0,1.0,holdout,66,66,1.0,68.0,66.0,2.0,0.000513083632632119
book_v32_platt,1.0,1.5,all,330,329,0.996969696969697,352.0,493.5,-141.5,-0.007240999923240283
book_v32_platt,1.0,1.5,train,198,197,0.9949494949494949,39.0,295.5,-256.5,-0.0218177178582061
book_v32_platt,1.0,1.5,validation,66,66,1.0,245.0,99.0,146.0,0.03788271925272444
book_v32_platt,1.0,1.5,holdout,66,66,1.0,68.0,99.0,-31.0,-0.007886034088018317
book_v32_platt,1.0,2.0,all,330,329,0.996969696969697,352.0,658.0,-306.0,-0.01552826550289252
book_v32_platt,1.0,2.0,train,198,197,0.9949494949494949,39.0,394.0,-355.0,-0.029945170814002532
book_v32_platt,1.0,2.0,validation,66,66,1.0,245.0,132.0,113.0,0.02907126318497556
book_v32_platt,1.0,2.0,holdout,66,66,1.0,68.0,132.0,-64.0,-0.016145307769929364
book_v32_platt,1.0,3.0,all,330,329,0.996969696969697,352.0,987.0,-635.0,-0.03169453456451211
book_v32_platt,1.0,3.0,train,198,197,0.9949494949494949,39.0,591.0,-552.0,-0.04580152671755725
book_v32_platt,1.0,3.0,validation,66,66,1.0,245.0,198.0,47.0,0.011889704022261574
book_v32_platt,1.0,3.0,holdout,66,66,1.0,68.0,198.0,-130.0,-0.03225806451612903
book_v32_platt,2.0,0.0,all,330,296,0.896969696969697,900.0,0.0,900.0,0.049723756906077346
book_v32_platt,2.0,0.0,train,198,174,0.8787878787878788,543.0,0.0,543.0,0.05095242563573238
book_v32_platt,2.0,0.0,validation,66,60,0.9090909090909091,106.0,0.0,106.0,0.028695181375203032
book_v32_platt,2.0,0.0,holdout,66,62,0.9393939393939394,251.0,0.0,251.0,0.06695118698319552
book_v32_platt,2.0,0.5,all,330,296,0.896969696969697,900.0,148.0,752.0,0.041209995615957916
book_v32_platt,2.0,0.5,train,198,174,0.8787878787878788,543.0,87.0,456.0,0.04244229337304542
book_v32_platt,2.0,0.5,validation,66,60,0.9090909090909091,106.0,30.0,76.0,0.02040816326530612
book_v32_platt,2.0,0.5,holdout,66,62,0.9393939393939394,251.0,31.0,220.0,0.0582010582010582
book_v32_platt,2.0,1.0,all,330,296,0.896969696969697,900.0,296.0,604.0,0.03283322461404653
book_v32_platt,2.0,1.0,train,198,174,0.8787878787878788,543.0,174.0,369.0,0.034068876373372727
book_v32_platt,2.0,1.0,validation,66,60,0.9090909090909091,106.0,60.0,46.0,0.012253596164091636
book_v32_platt,2.0,1.0,holdout,66,62,0.9393939393939394,251.0,62.0,189.0,0.04959328260299134
book_v32_platt,2.0,1.5,all,330,296,0.896969696969697,900.0,444.0,456.0,0.02459016393442623
book_v32_platt,2.0,1.5,train,198,174,0.8787878787878788,543.0,261.0,282.0,0.02582890639311229
book_v32_platt,2.0,1.5,validation,66,60,0.9090909090909091,106.0,90.0,16.0,0.004228329809725159
book_v32_platt,2.0,1.5,holdout,66,62,0.9393939393939394,251.0,93.0,158.0,0.04112441436751692
book_v32_platt,2.0,2.0,all,330,296,0.896969696969697,900.0,592.0,308.0,0.016477637491975176
book_v32_platt,2.0,2.0,train,198,174,0.8787878787878788,543.0,348.0,195.0,0.017719218537028625
book_v32_platt,2.0,2.0,validation,66,60,0.9090909090909091,106.0,120.0,-14.0,-0.0036706869428421605
book_v32_platt,2.0,2.0,holdout,66,62,0.9393939393939394,251.0,124.0,127.0,0.03279111799638523
book_v32_platt,2.0,3.0,all,330,296,0.896969696969697,900.0,888.0,12.0,0.0006319780914261639
book_v32_platt,2.0,3.0,train,198,174,0.8787878787878788,543.0,522.0,21.0,0.001878522229179712
book_v32_platt,2.0,3.0,validation,66,60,0.9090909090909091,106.0,180.0,-74.0,-0.019101703665462055
book_v32_platt,2.0,3.0,holdout,66,62,0.9393939393939394,251.0,186.0,65.0,0.016518424396442185
book_v32_platt,2.25,0.0,all,330,275,0.8333333333333334,904.0,0.0,904.0,0.05350378787878788
book_v32_platt,2.25,0.0,train,198,160,0.8080808080808081,716.0,0.0,716.0,0.0731807031888798
book_v32_platt,2.25,0.0,validation,66,55,0.8333333333333334,26.0,0.0,26.0,0.007705986959098993
book_v32_platt,2.25,0.0,holdout,66,60,0.9090909090909091,162.0,0.0,162.0,0.04333868378812199
book_v32_platt,2.25,0.5,all,330,275,0.8333333333333334,904.0,137.5,766.5,0.04499955969119676
book_v32_platt,2.25,0.5,train,198,160,0.8080808080808081,716.0,80.0,636.0,0.06447688564476886
book_v32_platt,2.25,0.5,validation,66,55,0.8333333333333334,26.0,27.5,-1.5,-0.0004409819197412906
book_v32_platt,2.25,0.5,holdout,66,60,0.9090909090909091,162.0,30.0,132.0,0.03503184713375796
book_v32_platt,2.25,1.0,all,330,275,0.8333333333333334,904.0,275.0,629.0,0.036631529905072506
book_v32_platt,2.25,1.0,train,198,160,0.8080808080808081,716.0,160.0,556.0,0.055913113435237326
book_v32_platt,2.25,1.0,validation,66,55,0.8333333333333334,26.0,55.0,-29.0,-0.008457276173811607
book_v32_platt,2.25,1.0,holdout,66,60,0.9090909090909091,162.0,60.0,102.0,0.026856240126382307
book_v32_platt,2.25,1.5,all,330,275,0.8333333333333334,904.0,412.5,491.5,0.02839645260998931
book_v32_platt,2.25,1.5,train,198,160,0.8080808080808081,716.0,240.0,476.0,0.04748603351955307
book_v32_platt,2.25,1.5,validation,66,55,0.8333333333333334,26.0,82.5,-56.5,-0.01634601475480978
book_v32_platt,2.25,1.5,holdout,66,60,0.9090909090909091,162.0,90.0,72.0,0.018808777429467086
book_v32_platt,2.25,2.0,all,330,275,0.8333333333333334,904.0,550.0,354.0,0.020291184225610454
book_v32_platt,2.25,2.0,train,198,160,0.8080808080808081,716.0,320.0,396.0,0.039192399049881234
book_v32_platt,2.25,2.0,validation,66,55,0.8333333333333334,26.0,110.0,-84.0,-0.024110218140068886
book_v32_platt,2.25,2.0,holdout,66,60,0.9090909090909091,162.0,120.0,42.0,0.01088646967340591
book_v32_platt,2.25,3.0,all,330,275,0.8333333333333334,904.0,825.0,79.0,0.004457987698211162
book_v32_platt,2.25,3.0,train,198,160,0.8080808080808081,716.0,480.0,236.0,0.02299298519095869
book_v32_platt,2.25,3.0,validation,66,55,0.8333333333333334,26.0,165.0,-139.0,-0.03927663181689743
book_v32_platt,2.25,3.0,holdout,66,60,0.9090909090909091,162.0,180.0,-18.0,-0.004594180704441042
book_v32_platt,2.5,0.0,all,330,261,0.7909090909090909,934.0,0.0,934.0,0.0584993110359514
book_v32_platt,2.5,0.0,train,198,151,0.7626262626262627,716.0,0.0,716.0,0.0779616724738676
book_v32_platt,2.5,0.0,validation,66,52,0.7878787878787878,-36.0,0.0,-36.0,-0.011124845488257108
book_v32_platt,2.5,0.0,holdout,66,58,0.8787878787878788,254.0,0.0,254.0,0.07163000564015792
book_v32_platt,2.5,0.5,all,330,261,0.7909090909090909,934.0,130.5,803.5,0.049917683968564594
book_v32_platt,2.5,0.5,train,198,151,0.7626262626262627,716.0,75.5,640.5,0.06917220152276041
book_v32_platt,2.5,0.5,validation,66,52,0.7878787878787878,-36.0,26.0,-62.0,-0.01900674432863274
book_v32_platt,2.5,0.5,holdout,66,58,0.8787878787878788,254.0,29.0,225.0,0.06293706293706294
book_v32_platt,2.5,1.0,all,330,261,0.7909090909090909,934.0,261.0,673.0,0.04147408639921119
book_v32_platt,2.5,1.0,train,198,151,0.7626262626262627,716.0,151.0,565.0,0.06052490626673808
book_v32_platt,2.5,1.0,validation,66,52,0.7878787878787878,-36.0,52.0,-88.0,-0.0267639902676399
book_v32_platt,2.5,1.0,holdout,66,58,0.8787878787878788,254.0,58.0,196.0,0.05438401775804662
book_v32_platt,2.5,1.5,all,330,261,0.7909090909090909,934.0,391.5,542.5,0.033165214733302764
book_v32_platt,2.5,1.5,train,198,151,0.7626262626262627,716.0,226.5,489.5,0.05201636469900643
book_v32_platt,2.5,1.5,validation,66,52,0.7878787878787878,-36.0,78.0,-114.0,-0.0343995171997586
book_v32_platt,2.5,1.5,holdout,66,58,0.8787878787878788,254.0,87.0,167.0,0.04596751995595926
book_v32_platt,2.5,2.0,all,330,261,0.7909090909090909,934.0,522.0,412.0,0.024987869966035903
book_v32_platt,2.5,2.0,train,198,151,0.7626262626262627,716.0,302.0,414.0,0.04364326375711575
book_v32_platt,2.5,2.0,validation,66,52,0.7878787878787878,-36.0,104.0,-140.0,-0.041916167664670656
book_v32_platt,2.5,2.0,holdout,66,58,0.8787878787878788,254.0,116.0,138.0,0.037684325505188423
book_v32_platt,2.5,3.0,all,330,261,0.7909090909090909,934.0,783.0,151.0,0.009015463609767748
book_v32_platt,2.5,3.0,train,198,151,0.7626262626262627,716.0,453.0,263.0,0.02729065061741206
book_v32_platt,2.5,3.0,validation,66,52,0.7878787878787878,-36.0,156.0,-192.0,-0.05660377358490566
book_v32_platt,2.5,3.0,holdout,66,58,0.8787878787878788,254.0,174.0,80.0,0.021505376344086023
book_v32_platt,2.75,0.0,all,330,252,0.7636363636363637,895.0,0.0,895.0,0.056271612700408674
book_v32_platt,2.75,0.0,train,198,144,0.7272727272727273,814.0,0.0,814.0,0.08958837772397095
book_v32_platt,2.75,0.0,validation,66,52,0.7878787878787878,-110.0,0.0,-110.0,-0.03323262839879154
book_v32_platt,2.75,0.0,holdout,66,56,0.8484848484848485,191.0,0.0,191.0,0.05443146195497293
book_v32_platt,2.75,0.5,all,330,252,0.7636363636363637,895.0,126.0,769.0,0.047969558979477266
book_v32_platt,2.75,0.5,train,198,144,0.7272727272727273,814.0,72.0,742.0,0.08102205721773313
book_v32_platt,2.75,0.5,validation,66,52,0.7878787878787878,-110.0,26.0,-136.0,-0.0407673860911271
book_v32_platt,2.75,0.5,holdout,66,56,0.8484848484848485,191.0,28.0,163.0,0.04608425219112242
book_v32_platt,2.75,1.0,all,330,252,0.7636363636363637,895.0,252.0,643.0,0.03979699201584452
book_v32_platt,2.75,1.0,train,198,144,0.7272727272727273,814.0,144.0,670.0,0.07258938244853738
book_v32_platt,2.75,1.0,validation,66,52,0.7878787878787878,-110.0,52.0,-162.0,-0.04818560380725759
book_v32_platt,2.75,1.0,holdout,66,56,0.8484848484848485,191.0,56.0,135.0,0.037868162692847124
book_v32_platt,2.75,1.5,all,330,252,0.7636363636363637,895.0,378.0,517.0,0.03175090585272984
book_v32_platt,2.75,1.5,train,198,144,0.7272727272727273,814.0,216.0,598.0,0.06428725005375188
book_v32_platt,2.75,1.5,validation,66,52,0.7878787878787878,-110.0,78.0,-188.0,-0.05548996458087367
book_v32_platt,2.75,1.5,holdout,66,56,0.8484848484848485,191.0,84.0,107.0,0.02978012802671862
book_v32_platt,2.75,2.0,all,330,252,0.7636363636363637,895.0,504.0,391.0,0.023828386860869036
book_v32_platt,2.75,2.0,train,198,144,0.7272727272727273,814.0,288.0,526.0,0.05611265201621506
book_v32_platt,2.75,2.0,validation,66,52,0.7878787878787878,-110.0,104.0,-214.0,-0.0626830697129467
book_v32_platt,2.75,2.0,holdout,66,56,0.8484848484848485,191.0,112.0,79.0,0.021817177575255454
book_v32_platt,2.75,3.0,all,330,252,0.7636363636363637,895.0,756.0,139.0,0.008342836564431907
book_v32_platt,2.75,3.0,train,198,144,0.7272727272727273,814.0,432.0,382.0,0.04013448203404076
book_v32_platt,2.75,3.0,validation,66,52,0.7878787878787878,-110.0,156.0,-266.0,-0.07674552798615118
book_v32_platt,2.75,3.0,holdout,66,56,0.8484848484848485,191.0,168.0,23.0,0.006255099265705739
book_v32_platt,3.0,0.0,all,330,248,0.7515151515151515,481.0,0.0,481.0,0.030215465795590174
book_v32_platt,3.0,0.0,train,198,141,0.7121212121212122,438.0,0.0,438.0,0.04833370116971971
book_v32_platt,3.0,0.0,validation,66,52,0.7878787878787878,-113.0,0.0,-113.0,-0.034108059160881374
book_v32_platt,3.0,0.0,holdout,66,55,0.8333333333333334,156.0,0.0,156.0,0.04401805869074492
book_v32_platt,3.0,0.5,all,330,248,0.7515151515151515,481.0,124.0,357.0,0.022252695879822974
book_v32_platt,3.0,0.5,train,198,141,0.7121212121212122,438.0,70.5,367.5,0.04024089789214345
book_v32_platt,3.0,0.5,validation,66,52,0.7878787878787878,-113.0,26.0,-139.0,-0.04162923030847559
book_v32_platt,3.0,0.5,holdout,66,55,0.8333333333333334,156.0,27.5,128.5,0.03597928041439171
book_v32_platt,3.0,1.0,all,330,248,0.7515151515151515,481.0,248.0,233.0,0.014412073977856127
book_v32_platt,3.0,1.0,train,198,141,0.7121212121212122,438.0,141.0,297.0,0.03227208518961208
book_v32_platt,3.0,1.0,validation,66,52,0.7878787878787878,-113.0,52.0,-165.0,-0.04903417533432392
book_v32_platt,3.0,1.0,holdout,66,55,0.8333333333333334,156.0,55.0,101.0,0.028063350930814114
book_v32_platt,3.0,1.5,all,330,248,0.7515151515151515,481.0,372.0,109.0,0.006690810877171444
book_v32_platt,3.0,1.5,train,198,141,0.7121212121212122,438.0,211.5,226.5,0.02442443521863374
book_v32_platt,3.0,1.5,validation,66,52,0.7878787878787878,-113.0,78.0,-191.0,-0.056325567679150694
book_v32_platt,3.0,1.5,holdout,66,55,0.8333333333333334,156.0,82.5,73.5,0.020267475527367986
book_v32_platt,3.0,2.0,all,330,248,0.7515151515151515,481.0,496.0,-15.0,-0.0009137983551629607
book_v32_platt,3.0,2.0,train,198,141,0.7121212121212122,438.0,282.0,156.0,0.016695205479452056
