model,threshold_cents,train_markets,train_trades,train_coverage,train_cost_dollars,train_pnl_dollars,train_roi,train_wins,train_losses,train_avg_edge_cents,train_avg_ask_cents,validation_markets,validation_trades,validation_coverage,validation_cost_dollars,validation_pnl_dollars,validation_roi,validation_wins,validation_losses,validation_avg_edge_cents,validation_avg_ask_cents,holdout_markets,holdout_trades,holdout_coverage,holdout_cost_dollars,holdout_pnl_dollars,holdout_roi,holdout_wins,holdout_losses,holdout_avg_edge_cents,holdout_avg_ask_cents,all_markets,all_trades,all_coverage,all_cost_dollars,all_pnl_dollars,all_roi,all_wins,all_losses,all_avg_edge_cents,all_avg_ask_cents,train_eligible_80,all_splits_eligible_80,all_splits_positive_pnl,min_split_pnl_dollars,mean_split_roi
v37_piecewise_dynamic_temp_antipersist3,2.0,198,196,0.98989898989899,175.7,-11.7,-0.0665907797381901,82,114,8.105484622319688,44.82142857142857,66,66,1.0,58.02,9.98,0.17200965184419165,34,32,8.917411079517292,43.95454545454545,66,66,1.0,54.38,-0.38,-0.006987863184994483,27,39,9.162671180703237,41.196969696969695,330,328,0.9939393939393939,288.1,-2.1,-0.0072891357167650115,143,185,8.48158663155248,43.917682926829265,True,True,False,-11.7,0.03281033630700236
v37_piecewise_dynamic_temp_antipersist3,2.25,198,196,0.98989898989899,175.22,-11.22,-0.06403378609747747,82,114,8.120778668234085,44.69897959183673,66,66,1.0,57.56,8.44,0.14662960389159138,33,33,9.271643827801887,43.60606060606061,66,66,1.0,53.8,-1.8,-0.033457249070631974,26,40,9.456224425140956,40.75757575757576,330,328,0.9939393939393939,286.58,-4.58,-0.015981575825249495,141,187,8.621072938012524,43.6859756097561,True,True,False,-11.22,0.016379522907827314
v37_piecewise_dynamic_temp_antipersist3,2.5,198,196,0.98989898989899,175.62,-7.62,-0.0433891356337547,84,112,8.227999083540414,44.80102040816327,66,66,1.0,58.5,9.5,0.1623931623931624,34,32,9.343242596970045,44.31818181818182,66,66,1.0,53.68,-1.68,-0.03129657228017883,26,40,9.484579753158814,40.666666666666664,330,328,0.9939393939393939,287.8,0.2,0.0006949270326615705,144,184,8.705256388665934,43.8719512195122,True,True,False,-7.62,0.029235818159742955
v37_piecewise_dynamic_temp_antipersist3,2.75,198,196,0.98989898989899,175.76,-5.76,-0.032771961766044605,85,111,8.294539881652533,44.83673469387755,66,66,1.0,58.24,9.76,0.16758241758241757,34,32,9.769359561336785,44.121212121212125,66,66,1.0,52.72,-2.72,-0.05159332321699545,25,41,9.64181393415052,39.93939393939394,330,328,0.9939393939393939,286.72,1.28,0.004464285714285714,144,184,8.862400205811152,43.707317073170735,True,True,False,-5.76,0.027739044199792506
v37_piecewise_dynamic_temp_antipersist3,3.0,198,195,0.9848484848484849,172.76,-4.76,-0.027552674230145867,84,111,8.51067821040647,44.297435897435896,66,66,1.0,59.24,6.76,0.11411208642808912,33,33,9.829633105685616,44.878787878787875,66,66,1.0,51.7,-1.7,-0.03288201160541586,25,41,9.935843471655915,39.166666666666664,330,327,0.990909090909091,283.7,0.3,0.0010574550581600281,142,185,9.064537324568203,43.379204892966364,True,True,False,-4.76,0.017892466864175796
v37_piecewise_dynamic_temp_antipersist3,3.25,198,195,0.9848484848484849,172.14,-4.14,-0.02405019170442663,84,111,8.581232692815583,44.13846153846154,66,66,1.0,59.06,6.94,0.11750761937013207,33,33,9.84174638367691,44.74242424242424,66,66,1.0,51.7,-1.7,-0.03288201160541586,25,41,9.935843471655915,39.166666666666664,330,327,0.990909090909091,282.9,1.1,0.0038882997525627435,142,185,9.109055980278303,43.25688073394495,True,True,False,-4.14,0.020191805353429862
v37_piecewise_dynamic_temp_antipersist3,3.5,198,195,0.9848484848484849,170.0,-8.0,-0.047058823529411764,81,114,8.851417030018872,43.58974358974359,66,66,1.0,58.82,7.18,0.12206732403944236,33,33,9.890384055401915,44.56060606060606,66,66,1.0,52.46,-0.46,-0.008768585589020206,26,40,9.963476097184426,39.74242424242424,330,327,0.990909090909091,281.28,-1.28,-0.004550625711035268,140,187,9.285569085395654,43.00917431192661,True,True,False,-8.0,0.022079971640336798
v37_piecewise_dynamic_temp_antipersist3,3.75,198,195,0.9848484848484849,167.52,-11.52,-0.06876790830945557,78,117,9.186704008356877,42.95384615384615,66,65,0.9848484848484849,57.08,4.92,0.0861948142957253,31,34,10.088554155810083,43.90769230769231,66,66,1.0,52.34,-2.34,-0.04470768055024837,25,41,10.123360661993575,39.65151515151515,330,326,0.9878787878787879,276.94,-8.94,-0.032281360583519894,134,192,9.556150630211112,42.47546012269939,True,True,False,-11.52,-0.009093591521326215
v37_piecewise_dynamic_temp_antipersist3,4.0,198,195,0.9848484848484849,167.9,-7.9,-0.04705181655747469,80,115,9.258862843115946,43.05128205128205,66,62,0.9393939393939394,55.58,6.42,0.11550917596257647,31,31,10.609339264098017,44.82258064516129,66,66,1.0,51.96,-3.96,-0.07621247113163972,24,42,10.23517859823468,39.36363636363637,330,323,0.9787878787878788,275.44,-5.44,-0.019750217833284928,135,188,9.717582279458746,42.637770897832816,True,True,False,-7.9,-0.002585037242179312
v37_piecewise_dynamic_temp_antipersist3,4.25,198,195,0.9848484848484849,167.14,-9.14,-0.05468469546487975,79,116,9.341735827156423,42.85641025641026,66,61,0.9242424242424242,55.84,6.16,0.11031518624641834,31,30,11.019361833449814,45.77049180327869,66,66,1.0,51.8,-3.8,-0.07335907335907337,24,42,10.29561517313513,39.24242424242424,330,322,0.9757575757575757,274.78,-6.78,-0.02467428488245142,134,188,9.855062607338075,42.66770186335404,True,True,False,-9.14,-0.005909527525844925
v37_piecewise_dynamic_temp_antipersist3,4.5,198,195,0.9848484848484849,166.84,-10.84,-0.06497242867417885,78,117,9.433187314619705,42.77948717948718,66,61,0.9242424242424242,56.32,5.68,0.10085227272727272,31,30,11.101896238222244,46.16393442622951,66,64,0.9696969696969697,49.86,-9.86,-0.19775371038908945,20,44,10.653212298928016,38.953125,330,320,0.9696969696969697,273.02,-15.02,-0.05501428466778991,129,191,9.995289950043102,42.659375,True,True,False,-10.84,-0.053957955445331864
v37_piecewise_dynamic_temp_antipersist3,4.75,198,194,0.9797979797979798,163.34,-13.34,-0.08167013591281988,75,119,9.632753898316594,42.097938144329895,66,59,0.8939393939393939,55.38,4.62,0.08342361863488623,30,29,11.40078582838632,46.932203389830505,66,64,0.9696969696969697,49.36,-9.36,-0.18962722852512154,20,44,10.70431799547266,38.5625,330,317,0.9606060606060606,268.08,-18.08,-0.06744255446135482,125,192,10.17816079450619,42.28391167192429,True,True,False,-13.34,-0.06262458193435173
v37_piecewise_dynamic_temp_antipersist3,5.0,198,191,0.9646464646464646,157.2,-15.2,-0.09669211195928754,71,120,9.854943861234636,41.15183246073298,66,59,0.8939393939393939,55.06,2.94,0.05339629495096258,29,30,11.544663790506439,46.66101694915254,66,64,0.9696969696969697,49.2,-11.2,-0.2276422764227642,19,45,11.00851161681307,38.4375,330,314,0.9515151515151515,261.46,-23.46,-0.08972691807542264,119,195,10.407561097489591,41.63375796178344,True,True,False,-15.2,-0.09031269781036305
v37_piecewise_dynamic_temp_antipersist3,5.25,198,190,0.9595959595959596,157.38,-17.38,-0.11043334604142839,70,120,9.92896890927293,41.415789473684214,66,58,0.8787878787878788,53.0,3.0,0.05660377358490566,28,30,11.869580322294814,45.689655172413794,66,64,0.9696969696969697,49.32,-11.32,-0.22952149229521493,19,45,11.009633958510518,38.53125,330,312,0.9454545454545454,259.7,-25.7,-0.09896033885252215,117,195,10.511398476921887,41.618589743589745,True,True,False,-17.38,-0.09445035491724589
v37_piecewise_dynamic_temp_antipersist3,5.5,198,189,0.9545454545454546,156.14,-16.14,-0.10336877161521713,70,119,10.031907737853013,41.3068783068783,66,58,0.8787878787878788,53.26,2.74,0.051445737889598206,28,30,11.885880489509912,45.91379310344828,66,63,0.9545454545454546,47.26,-11.26,-0.23825645366060094,18,45,11.146443953843237,37.507936507936506,330,310,0.9393939393939394,256.66,-24.66,-0.09608041767318631,116,194,10.605282580444898,41.39677419354839,True,True,False,-16.14,-0.09672649579540661
v37_piecewise_dynamic_temp_antipersist3,5.75,198,184,0.9292929292929293,151.1,-21.1,-0.13964262078093978,65,119,10.427457913834631,41.05978260869565,66,58,0.8787878787878788,53.56,2.44,0.0455563853622106,28,30,11.958536980132328,46.172413793103445,66,62,0.9393939393939394,46.1,-10.1,-0.21908893709327548,18,44,11.333428228802722,37.17741935483871,330,304,0.9212121212121213,250.76,-28.76,-0.11469133833147234,111,193,10.904341944667815,41.24342105263158,True,True,False,-21.1,-0.10439172417066822
v37_piecewise_dynamic_temp_antipersist3,6.0,198,183,0.9242424242424242,147.8,-19.8,-0.13396481732070364,64,119,10.643790173587108,40.38251366120219,66,58,0.8787878787878788,53.48,2.52,0.04712041884816754,28,30,12.031803466489466,46.10344827586207,66,61,0.9242424242424242,44.88,-8.88,-0.19786096256684493,18,43,11.459485817488027,36.78688524590164,330,302,0.9151515151515152,246.16,-26.16,-0.10627234319142022,110,192,11.075121979104635,40.75496688741722,True,True,False,-19.8,-0.09490178701312701
v37_piecewise_dynamic_temp_antipersist3,6.25,198,182,0.9191919191919192,145.18,-17.18,-0.11833585893373742,64,118,10.873829824727816,39.88461538461539,66,57,0.8636363636363636,53.42,2.58,0.04829651815799326,28,29,12.162113183213938,46.85964912280702,66,60,0.9090909090909091,42.94,-4.94,-0.11504424778761063,19,41,11.624861545472283,35.78333333333333,330,299,0.906060606060606,241.54,-19.54,-0.08089757390080318,111,188,11.270131010943123,40.391304347826086,True,True,False,-17.18,-0.061694529521118265
v37_piecewise_dynamic_temp_antipersist3,6.5,198,178,0.898989898989899,140.64,-18.64,-0.13253697383390217,61,117,11.149658939143649,39.50561797752809,66,55,0.8333333333333334,51.06,2.94,0.057579318448883664,27,28,12.373419304309976,46.41818181818182,66,59,0.8939393939393939,41.4,-5.4,-0.13043478260869568,18,41,11.889861196832733,35.08474576271186,330,292,0.8848484848484849,233.1,-21.1,-0.09051909051909053,106,186,11.529723162732017,39.91438356164384,True,True,False,-18.64,-0.06846414599790472
v37_piecewise_dynamic_temp_antipersist3,6.75,198,176,0.8888888888888888,135.84,-21.84,-0.1607773851590106,57,119,11.545747950868288,38.59090909090909,66,55,0.8333333333333334,50.86,1.14,0.022414471097129372,26,29,12.722086936640014,46.236363636363635,66,58,0.8787878787878788,39.9,-5.9,-0.14786967418546368,17,41,12.127176147251994,34.39655172413793,330,289,0.8757575757575757,226.6,-26.6,-0.11738746690203002,100,189,11.886306703836109,39.20415224913495,True,True,False,-21.84,-0.09541086274911496
v37_piecewise_dynamic_temp_antipersist3,7.0,198,171,0.8636363636363636,129.12,-21.12,-0.16356877323420074,54,117,11.907917635687463,37.75438596491228,66,53,0.803030303030303,48.9,1.1,0.022494887525562373,25,28,12.988436287891242,46.132075471698116,66,57,0.8636363636363636,38.96,-6.96,-0.1786447638603696,16,41,12.217386425682625,34.175438596491226,330,281,0.8515151515151516,216.98,-26.98,-0.12434325744308232,95,186,12.174491335319223,38.6085409252669,True,True,False,-21.12,-0.10657288318966933
v37_piecewise_dynamic_temp_antipersist3,7.25,198,170,0.8585858585858586,127.34,-19.34,-0.1518768650855976,54,116,12.036929794392266,37.45294117647059,66,53,0.803030303030303,47.46,0.54,0.011378002528445006,24,29,13.024107241283422,44.77358490566038,66,55,0.8333333333333334,37.68,-5.68,-0.15074309978768577,16,39,12.40530984041905,34.25454545454546,330,278,0.8424242424242424,212.48,-24.48,-0.11521084337349398,94,184,12.298013633301276,38.21582733812949,True,True,False,-19.34,-0.09708065411494611
v37_piecewise_dynamic_temp_antipersist3,7.5,198,169,0.8535353535353535,126.56,-22.56,-0.17825537294563842,52,117,12.258515562640058,37.44378698224852,66,50,0.7575757575757576,44.98,1.02,0.022676745220097824,23,27,13.401620231470252,44.98,66,54,0.8181818181818182,37.58,-3.58,-0.09526343799893561,17,37,12.832685404684161,34.7962962962963,330,273,0.8272727272727273,209.12,-25.12,-0.12012241775057383,92,181,12.581447448764198,38.3003663003663,True,False,False,-22.56,-0.08361402190815874
v37_piecewise_dynamic_temp_antipersist3,7.75,198,166,0.8383838383838383,122.14,-24.14,-0.19764205010643524,49,117,12.371640782661263,36.78915662650602,66,49,0.7424242424242424,44.68,1.32,0.02954341987466428,23,26,13.527784252580425,45.59183673469388,66,54,0.8181818181818182,37.42,-3.42,-0.09139497594869053,17,37,12.935439438797376,34.648148148148145,330,269,0.8151515151515152,204.24,-26.24,-0.12847630238934585,89,180,12.695418319677579,37.962825278810406,True,False,False,-24.14,-0.08649786872682048
v37_piecewise_dynamic_temp_antipersist3,8.0,198,164,0.8282828282828283,120.28,-22.28,-0.1852344529431327,49,115,12.492972039005316,36.670731707317074,66,47,0.7121212121212122,42.38,1.62,0.038225578102878716,22,25,13.904966190104917,45.08510638297872,66,53,0.803030303030303,37.26,-5.26,-0.14117015566290927,16,37,13.192555053316003,35.15094339622642,330,264,0.8,199.92,-25.92,-0.12965186074429774,87,177,12.884796375596782,37.86363636363637,True,False,False,-22.28,-0.09605967683438776
v37_piecewise_dynamic_temp_antipersist3,8.25,198,162,0.8181818181818182,119.5,-23.5,-0.19665271966527198,48,114,12.637339772992037,36.882716049382715,66,44,0.6666666666666666,38.04,1.96,0.05152471083070452,20,24,14.303321400383247,43.22727272727273,66,52,0.7878787878787878,35.7,-5.7,-0.15966386554621848,15,37,13.6130301406296,34.32692307692308,330,258,0.7818181818181819,193.24,-27.24,-0.14096460360173876,83,175,13.118111442458574,37.44961240310077,True,False,False,-23.5,-0.10159729146026197
v37_piecewise_dynamic_temp_antipersist3,8.5,198,158,0.797979797979798,115.82,-15.82,-0.13659126230357452,50,108,12.92174000304236,36.651898734177216,66,43,0.6515151515151515,37.04,0.96,0.02591792656587473,19,24,14.601673076786374,43.06976744186046,66,51,0.7727272727272727,35.52,-3.52,-0.09909909909909909,16,35,14.156120506131174,34.8235294117647,330,252,0.7636363636363637,188.38,-18.38,-0.09756874402802845,85,167,13.458210351568242,37.37698412698413,False,False,False,-15.82,-0.06992414494559962
v37_piecewise_dynamic_temp_antipersist3,8.75,198,154,0.7777777777777778,112.22,-12.22,-0.10889324541080023,50,104,13.114212031754967,36.435064935064936,66,43,0.6515151515151515,36.66,1.34,0.03655210038188762,19,24,14.78644656730891,42.627906976744185,66,51,0.7727272727272727,34.82,-2.82,-0.08098793796668581,16,35,14.307775558231375,34.13725490196079,330,248,0.7515151515151515,183.7,-13.7,-0.07457811649428416,85,163,13.649606486912695,37.03629032258065,False,False,False,-12.22,-0.051109694331866136
v37_piecewise_dynamic_temp_antipersist3,9.0,198,152,0.7676767676767676,110.52,-12.52,-0.11328266377126311,49,103,13.227179151161755,36.35526315789474,66,43,0.6515151515151515,36.32,1.68,0.046255506607929514,19,24,14.996585745252247,42.23255813953488,66,51,0.7727272727272727,34.58,-2.58,-0.0746096009253904,16,35,14.543387737227699,33.90196078431372,330,246,0.7454545454545455,181.42,-13.42,-0.07397199867710286,84,162,13.809338181386366,36.8739837398374,False,False,False,-12.52,-0.04721225269624133
v37_piecewise_dynamic_temp_antipersist3,9.25,198,146,0.7373737373737373,106.8,-10.8,-0.10112359550561799,48,98,13.439352329731173,36.57534246575342,66,40,0.6060606060606061,34.72,3.28,0.0944700460829493,19,21,15.43358801447484,43.4,66,50,0.7575757575757576,33.7,-1.7,-0.05044510385756676,16,34,14.651162923932596,33.7,330,236,0.7151515151515152,175.22,-9.22,-0.05261956397671499,83,153,14.034097910662606,37.1228813559322,False,False,False,-10.8,-0.01903288442674515
v37_piecewise_dynamic_temp_antipersist3,9.5,198,142,0.7171717171717171,100.16,-10.16,-0.10143769968051118,45,97,14.085455305573875,35.267605633802816,66,37,0.5606060606060606,30.02,5.98,0.19920053297801468,18,19,15.924779867730532,40.567567567567565,66,48,0.7272727272727273,31.72,-3.72,-0.11727616645649433,14,34,15.218547743320277,33.041666666666664,330,227,0.6878787878787879,161.9,-7.9,-0.04879555281037678,77,150,14.624853745272658,35.66079295154185,False,False,False,-10.16,-0.006504444386330276
v37_piecewise_dynamic_temp_antipersist3,9.75,198,138,0.696969696969697,95.0,-7.0,-0.07368421052631578,44,94,14.553314459840804,34.42028985507246,66,37,0.5606060606060606,30.16,5.84,0.19363395225464192,18,19,16.005478308999074,40.75675675675676,66,46,0.696969696969697,30.26,-2.26,-0.07468605419695967,14,32,15.464469063155716,32.891304347826086,330,221,0.6696969696969697,155.42,-3.42,-0.022004889975550123,76,145,14.986089003602531,35.16289592760181,False,False,False,-7.0,0.01508789584378882
v37_piecewise_dynamic_temp_antipersist3,10.0,198,136,0.6868686868686869,93.58,-3.58,-0.03825603761487498,45,91,14.951060282987765,34.404411764705884,66,35,0.5303030303030303,28.1,5.9,0.2099644128113879,17,18,16.35654418906834,40.142857142857146,66,46,0.696969696969697,29.6,-3.6,-0.12162162162162161,13,33,15.677205122108022,32.17391304347826,330,217,0.6575757575757576,151.28,-1.28,-0.008461131676361713,75,142,15.331680556316574,34.857142857142854,False,False,False,-3.6,0.016695584524963766
v37_piecewise_dynamic_temp_antipersist3,10.25,198,134,0.6767676767676768,91.92,-5.92,-0.06440382941688425,43,91,15.1845310237104,34.298507462686565,66,35,0.5303030303030303,28.1,5.9,0.2099644128113879,17,18,16.35654418906834,40.142857142857146,66,45,0.6818181818181818,29.26,-5.26,-0.17976760082023238,12,33,15.79951183624777,32.51111111111111,330,214,0.6484848484848484,149.28,-5.28,-0.03536977491961415,72,142,15.505533815073527,34.87850467289719,False,False,False,-5.92,-0.011402339141909579
v37_piecewise_dynamic_temp_antipersist3,10.5,198,131,0.6616161616161617,90.56,-4.56,-0.05035335689045936,43,88,15.360985086986704,34.56488549618321,66,35,0.5303030303030303,27.98,6.02,0.21515368120085773,17,18,16.727447569733457,39.97142857142857,66,45,0.6818181818181818,29.52,-7.52,-0.25474254742547425,11,34,16.211311720568002,32.8,330,211,0.6393939393939394,148.06,-6.06,-0.04092935296501418,71,140,15.76899876190279,35.08530805687204,False,False,False,-7.52,-0.029980741038358627
v37_piecewise_dynamic_temp_antipersist3,10.75,198,127,0.6414141414141414,85.74,-3.74,-0.043620247259155594,41,86,15.80544131750726,33.75590551181102,66,34,0.5151515151515151,27.36,6.64,0.24269005847953215,17,17,16.905660444570724,40.23529411764706,66,44,0.6666666666666666,28.52,-6.52,-0.22861150070126227,11,33,16.338775471512893,32.40909090909091,330,205,0.6212121212121212,141.62,-3.62,-0.025561361389634232,69,136,16.102388405782406,34.541463414634144,False,False,False,-6.52,-0.0098472298269619
v37_piecewise_dynamic_temp_antipersist3,11.0,198,122,0.6161616161616161,82.0,-6.0,-0.07317073170731707,38,84,16.02171818054486,33.60655737704918,66,33,0.5,26.52,5.48,0.20663650075414783,16,17,17.14374321087277,40.18181818181818,66,44,0.6666666666666666,28.52,-6.52,-0.22861150070126227,11,33,16.338775471512893,32.40909090909091,330,199,0.603030303030303,137.04,-7.04,-0.05137186223000584,65,134,16.27788575242131,34.4321608040201,False,False,False,-6.52,-0.0317152438848105
v37_piecewise_dynamic_temp_antipersist3,11.25,198,119,0.601010101010101,80.48,-6.48,-0.0805168986083499,37,82,16.176547676620945,33.81512605042017,66,33,0.5,26.22,5.78,0.2204424103737605,16,17,17.279339287387383,39.72727272727273,66,42,0.6363636363636364,27.22,-5.22,-0.19177075679647318,11,31,16.585276262807373,32.404761904761905,330,194,0.5878787878787879,133.92,-5.92,-0.04420549581839905,64,130,16.452623572368996,34.51546391752577,False,False,False,-6.48,-0.017281748343687526
v37_piecewise_dynamic_temp_antipersist3,11.5,198,112,0.5656565656565656,74.92,-2.92,-0.0389749065670048,36,76,16.6168857821362,33.44642857142857,66,32,0.48484848484848486,24.68,5.32,0.2155591572123177,15,17,17.461184211464996,38.5625,66,41,0.6212121212121212,26.9,-4.9,-0.18215613382899631,11,30,16.73284821735181,32.80487804878049,330,185,0.5606060606060606,126.5,-2.5,-0.019762845849802372,62,123,16.78862637447329,34.189189189189186,False,False,False,-4.9,-0.001857294394561143
v37_piecewise_dynamic_temp_antipersist3,11.75,198,107,0.5404040404040404,73.02,-3.02,-0.041358531909066014,35,72,16.9780857145624,34.12149532710281,66,32,0.48484848484848486,24.32,3.68,0.1513157894736842,14,18,17.578255250911614,38.0,66,41,0.6212121212121212,26.9,-4.9,-0.18215613382899631,11,30,16.73284821735181,32.80487804878049,330,180,0.5454545454545454,124.24,-4.24,-0.03412749517063748,60,120,17.02892286888207,34.51111111111111,False,False,False,-4.9,-0.02406629208812604
v37_piecewise_dynamic_temp_antipersist3,12.0,198,103,0.5202020202020202,70.06,-0.06,-0.0008564087924636026,35,68,17.31336819895422,34.00970873786408,66,32,0.48484848484848486,24.02,3.98,0.16569525395503748,14,18,17.60103212258812,37.53125,66,40,0.6060606060606061,26.38,-4.38,-0.16603487490523125,11,29,16.851225390230788,32.975,330,175,0.5303030303030303,120.46,-0.46,-0.0038186950024904536,60,115,17.26033696013906,34.417142857142856,False,False,False,-4.38,-0.0003986765808857891
v37_piecewise_dynamic_temp_antipersist3,12.25,198,100,0.5050505050505051,68.24,-2.24,-0.032825322391559206,33,67,17.468508196384047,34.12,66,30,0.45454545454545453,22.02,3.98,0.1807447774750227,13,17,17.96768311377434,36.7,66,39,0.5909090909090909,26.22,-6.22,-0.2372234935163997,10,29,17.04806336364789,33.61538461538461,330,169,0.5121212121212121,116.48,-4.48,-0.038461538461538464,56,113,17.460093397833738,34.46153846153846,False,False,False,-6.22,-0.02976801281097874
v37_piecewise_dynamic_temp_antipersist3,12.5,198,99,0.5,66.92,-0.92,-0.013747758517632994,33,66,17.638614650617317,33.7979797979798,66,29,0.4393939393939394,20.7,3.3,0.15942028985507245,12,17,18.161125928287586,35.689655172413794,66,37,0.5606060606060606,24.04,-8.04,-0.33444259567387685,8,29,17.297732115824324,32.486486486486484,330,165,0.5,111.66,-5.66,-0.05068959340856171,53,112,17.654009640102753,33.836363636363636,False,False,False,-8.04,-0.06292335477881246
v37_piecewise_dynamic_temp_antipersist3,12.75,198,98,0.494949494949495,64.04,1.96,0.030605871330418484,33,65,17.830066728012007,32.673469387755105,66,28,0.42424242424242425,19.3,0.7,0.03626943005181347,10,18,18.755213994031482,34.464285714285715,66,37,0.5606060606060606,23.74,-7.74,-0.3260320134793598,8,29,17.37571132566944,32.08108108108108,330,163,0.49393939393939396,107.08,-5.08,-0.04744116548375047,51,112,17.88585184188851,32.84662576687116,False,False,False,-7.74,-0.08638557069904261
v37_piecewise_dynamic_temp_antipersist3,13.0,198,93,0.4696969696969697,60.08,3.92,0.06524633821571238,32,61,18.43532336222951,32.30107526881721,66,28,0.42424242424242425,18.9,1.1,0.05820105820105821,10,18,19.373866893861553,33.75,66,36,0.5454545454545454,22.28,-6.28,-0.28186714542190305,8,28,17.77704441433535,30.944444444444443,330,157,0.47575757575757577,101.26,-1.26,-0.01244321548489038,50,107,18.45176397854484,32.2484076433121,False,False,False,-6.28,-0.052806583001710816
v37_piecewise_dynamic_temp_antipersist3,13.25,198,87,0.4393939393939394,54.78,7.22,0.13179992698064988,31,56,18.901269058879688,31.482758620689655,66,27,0.4090909090909091,17.92,0.08,0.004464285714285714,9,18,19.799924743771612,33.18518518518518,66,34,0.5151515151515151,20.52,-4.52,-0.2202729044834308,8,26,18.188878761673177,30.176470588235293,330,148,0.4484848484848485,93.22,2.78,0.029821926625187727,48,100,18.901555770954424,31.493243243243242,False,False,False,-4.52,-0.028002897262831727
v37_piecewise_dynamic_temp_antipersist3,13.5,198,82,0.41414141414141414,51.56,8.44,0.16369278510473234,30,52,19.235875359123966,31.4390243902439,66,27,0.4090909090909091,17.92,0.08,0.004464285714285714,9,18,19.799924743771612,33.18518518518518,66,31,0.4696969696969697,18.28,-2.28,-0.12472647702407,8,23,18.80301763931058,29.483870967741936,330,140,0.42424242424242425,87.76,6.24,0.07110300820419325,47,93,19.24880924534733,31.34285714285714,False,False,False,-2.28,0.014476864598316022
v37_piecewise_dynamic_temp_antipersist3,13.75,198,78,0.3939393939393939,48.38,9.62,0.19884249689954525,29,49,19.52396915863864,31.012820512820515,66,27,0.4090909090909091,16.66,-0.66,-0.03961584633853542,8,19,19.96861524728648,30.85185185185185,66,30,0.45454545454545453,17.16,-1.16,-0.0675990675990676,8,22,18.97378734155005,28.6,330,135,0.4090909090909091,82.2,7.8,0.0948905109489051,45,90,19.49063575034852,30.444444444444443,False,False,False,-1.16,0.03054252765398074
v37_piecewise_dynamic_temp_antipersist3,14.0,198,76,0.3838383838383838,47.54,10.46,0.22002524190155662,29,47,19.68606188739412,31.276315789473685,66,27,0.4090909090909091,16.66,-0.66,-0.03961584633853542,8,19,19.96861524728648,30.85185185185185,66,30,0.45454545454545453,17.16,-1.16,-0.0675990675990676,8,22,18.97378734155005,28.6,330,133,0.403030303030303,81.36,8.64,0.10619469026548674,45,88,19.582758912520223,30.586466165413533,False,False,False,-1.16,0.0376034426546512
v37_piecewise_dynamic_temp_antipersist3,14.25,198,71,0.35858585858585856,43.84,8.16,0.18613138686131386,26,45,20.07888051197973,30.87323943661972,66,27,0.4090909090909091,16.18,-0.18,-0.011124845488257108,8,19,20.094285628502366,29.962962962962962,66,30,0.45454545454545453,17.16,-1.16,-0.0675990675990676,8,22,18.97378734155005,28.6,330,128,0.3878787878787879,77.18,6.82,0.08836486136304741,42,86,19.823123816926767,30.1484375,False,False,False,-1.16,0.03580249125799639
v37_piecewise_dynamic_temp_antipersist3,14.5,198,69,0.3484848484848485,42.68,9.32,0.21836925960637302,26,43,20.292148887249496,30.92753623188406,66,27,0.4090909090909091,16.18,-0.18,-0.011124845488257108,8,19,20.094285628502366,29.962962962962962,66,30,0.45454545454545453,17.16,-1.16,-0.0675990675990676,8,22,18.97378734155005,28.6,330,126,0.38181818181818183,76.02,7.98,0.10497237569060774,42,84,19.935854011399048,30.166666666666668,False,False,False,-1.16,0.04654844883968277
v37_piecewise_dynamic_temp_antipersist3,14.75,198,67,0.3383838383838384,41.08,10.92,0.2658227848101266,26,41,20.56805215743586,30.65671641791045,66,25,0.3787878787878788,14.94,-0.94,-0.06291834002677377,7,18,20.642960592973044,29.88,66,28,0.42424242424242425,15.66,-1.66,-0.10600255427841634,7,21,19.283899412196508,27.964285714285715,330,120,0.36363636363636365,71.68,8.32,0.11607142857142856,40,80,20.28402244095026,29.866666666666667,False,False,False,-1.66,0.03230063016831217
v37_piecewise_dynamic_temp_antipersist3,15.0,198,66,0.3333333333333333,39.84,12.16,0.3052208835341365,26,40,20.74436046102668,30.181818181818183,66,25,0.3787878787878788,14.94,-0.94,-0.06291834002677377,7,18,20.642960592973044,29.88,66,27,0.4090909090909091,14.4,-2.4,-0.16666666666666666,6,21,19.444734949305484,26.666666666666668,330,118,0.3575757575757576,69.18,8.82,0.1274934952298352,39,79,20.425505499011305,29.3135593220339,False,False,False,-2.4,0.025211958946898694
v37_piecewise_dynamic_temp_antipersist3,15.25,198,64,0.32323232323232326,38.84,11.16,0.2873326467559217,25,39,20.918468942244377,30.34375,66,25,0.3787878787878788,14.94,-0.94,-0.06291834002677377,7,18,20.642960592973044,29.88,66,27,0.4090909090909091,13.98,0.02,0.001430615164520744,7,20,19.623154163219688,25.88888888888889,330,116,0.3515151515151515,67.76,10.24,0.1511216056670602,39,77,20.557596461507735,29.20689655172414,False,False,False,-0.94,0.07528164063122289
