model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,probability_floor,min_hold_seconds,confirm_count,dwell_seconds,recover_probability,take_profit_cents,near_margin_abs_sigma15,near_velocity_abs_3m,exit_margin_ceiling_sigma15,exit_held_margin_ceiling_sigma15,margin_gate_side,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold15_prob50_confirm2,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.78,332.92,0.056409948335936565,6.26,12.520000000000001,0.03760663222395771,8.420000000000002,7.560000000000001,174,31,162,43,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.27,4.17,0.03906689151208544,2.83,2.5300000000000002,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.82,99.14,0.008271131732902965,2.0,-1.1800000000000002,-0.011902360298567683,-2.4000000000000004,-2.72,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,26.04,538.8,0.04832962138084633,10.53,15.51,0.028786191536748332,8.85,7.369999999999999,277,56,259,74,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.82,-1.1800000000000002,-2.72,True,False,False,True,0.5,15.0,2,0.0,,,,,,,,-2.4000000000000004,False,3,5,-164.0,6,-351.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold30_prob50_confirm2,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.92,332.92,0.05683046978253034,6.26,12.660000000000002,0.03802715367055149,8.560000000000002,7.700000000000002,174,31,162,43,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.27,4.17,0.03906689151208544,2.83,2.5300000000000002,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.82,99.14,0.008271131732902965,2.0,-1.1800000000000002,-0.011902360298567683,-2.4000000000000004,-2.72,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,26.18,538.8,0.0485894580549369,10.53,15.65,0.029046028210838903,8.99,7.51,277,56,259,74,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.82,-1.1800000000000002,-2.72,True,False,False,True,0.5,30.0,2,0.0,,,,,,,,-2.4000000000000004,False,3,5,-164.0,6,-351.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold60_prob50_confirm2,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.26,332.92,0.060855460771356486,6.18,14.080000000000002,0.04229244262885979,9.980000000000002,9.160000000000002,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.27,4.17,0.03906689151208544,2.83,2.5300000000000002,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.8,99.14,0.00806939681258826,2.0,-1.2,-0.012104095218882388,-2.42,-2.7399999999999998,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,27.5,538.8,0.051039346696362294,10.45,17.05,0.03164439495174462,10.39,8.950000000000001,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.8,-1.2,-2.7399999999999998,True,False,False,True,0.5,60.0,2,0.0,,,,,,,,-2.42,False,3,5,-164.0,6,-351.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold90_prob50_confirm2,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.62,332.92,0.05592935239697225,6.18,12.440000000000001,0.03736633425447555,8.340000000000002,7.520000000000001,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.64,106.74,0.06220723252763725,2.27,4.369999999999999,0.04094060333520704,3.0299999999999994,2.7299999999999995,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,0.7,99.14,0.007060722211014726,2.01,-1.3099999999999998,-0.013213637280613273,-2.53,-2.8499999999999996,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,25.96,538.8,0.048181143281366,10.46,15.5,0.028767631774313292,8.84,7.4,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,0.7,-1.3099999999999998,-2.8499999999999996,True,False,False,True,0.5,90.0,2,0.0,,,,,,,,-2.53,False,3,5,-211.0,6,-374.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,prob50_confirm3,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,19.4,332.92,0.058272257599423276,6.1,13.299999999999999,0.03994953742640874,9.2,8.379999999999999,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,5.08,106.74,0.047592280307288744,2.2,2.88,0.026981450252951098,1.5399999999999998,1.2399999999999998,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.7,99.14,-0.007060722211014726,1.95,-2.65,-0.026729876941698608,-3.87,-4.19,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,23.78,538.8,0.0441351150705271,10.25,13.530000000000001,0.02511135857461025,6.870000000000001,5.4300000000000015,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.7,-2.65,-4.19,False,False,False,True,0.5,0.0,3,0.0,,,,,,,,-3.87,False,3,5,-175.0,4,-377.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold15_prob50_confirm3,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,19.4,332.92,0.058272257599423276,6.1,13.299999999999999,0.03994953742640874,9.2,8.379999999999999,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,5.08,106.74,0.047592280307288744,2.2,2.88,0.026981450252951098,1.5399999999999998,1.2399999999999998,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.7,99.14,-0.007060722211014726,1.95,-2.65,-0.026729876941698608,-3.87,-4.19,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,23.78,538.8,0.0441351150705271,10.25,13.530000000000001,0.02511135857461025,6.870000000000001,5.4300000000000015,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.7,-2.65,-4.19,False,False,False,True,0.5,15.0,3,0.0,,,,,,,,-3.87,False,3,5,-175.0,4,-377.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold30_prob50_confirm3,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,19.34,332.92,0.05809203412231166,6.1,13.24,0.03976931394929713,9.14,8.32,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,5.08,106.74,0.047592280307288744,2.2,2.88,0.026981450252951098,1.5399999999999998,1.2399999999999998,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.7,99.14,-0.007060722211014726,1.95,-2.65,-0.026729876941698608,-3.87,-4.19,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,23.72,538.8,0.04402375649591685,10.25,13.469999999999999,0.025,6.809999999999999,5.369999999999999,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.7,-2.65,-4.19,False,False,False,True,0.5,30.0,3,0.0,,,,,,,,-3.87,False,3,5,-175.0,4,-377.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold60_prob50_confirm3,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.6,332.92,0.06187672714165565,6.01,14.590000000000002,0.04382434218430854,10.490000000000002,9.710000000000003,174,31,166,39,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,5.08,106.74,0.047592280307288744,2.2,2.88,0.026981450252951098,1.5399999999999998,1.2399999999999998,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-1.18,99.14,-0.011902360298567682,1.95,-3.13,-0.03157151502925156,-4.35,-4.67,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,24.5,538.8,0.04547141796585004,10.16,14.34,0.026614699331848554,7.68,6.279999999999999,277,56,263,70,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-1.18,-3.13,-4.67,False,False,False,True,0.5,60.0,3,0.0,,,,,,,,-4.35,False,3,5,-175.0,5,-377.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,hold90_prob50_confirm3,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,20.96,332.92,0.06295806800432537,5.92,15.040000000000001,0.04517601826264568,10.940000000000001,10.200000000000001,174,31,168,37,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,6.44,106.74,0.06033352070451565,2.16,4.28,0.04009743301480233,2.9400000000000004,2.66,54,13,53,14,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-1.48,99.14,-0.014928384103288278,1.93,-3.41,-0.03439580391365746,-4.63,-4.95,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,25.92,538.8,0.04810690423162584,10.01,15.910000000000002,0.02952858203414997,9.250000000000002,7.910000000000002,277,56,266,67,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-1.48,-3.41,-4.95,False,False,False,True,0.5,90.0,3,0.0,,,,,,,,-4.63,False,3,5,-175.0,4,-241.0
v55_bookanchor_m10_v20_g05_book_plus2,edge0_ask100_p0.65_stc0-600,prob50_dwell30,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.92,332.92,0.05683046978253034,6.08,12.840000000000002,0.03856782410188634,8.740000000000002,7.920000000000002,174,31,164,41,81.2,3.188820742138968,0.8438882074213896,419.12041463414636,74,67,0.9054054054054054,5.08,106.74,0.047592280307288744,2.2,2.88,0.026981450252951098,1.5399999999999998,1.2399999999999998,54,13,52,15,79.65671641791045,2.9415902248011876,0.8259830664271163,504.48513432835824,75,61,0.8133333333333334,-0.8,99.14,-0.00806939681258826,1.95,-2.75,-0.02773855154327214,-3.9699999999999998,-4.29,49,12,45,16,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,23.2,538.8,0.04305864884929473,10.23,12.969999999999999,0.024072011878247958,6.309999999999999,4.869999999999999,277,56,261,72,80.90090090090091,3.131611312413524,0.8403251221331443,437.151012012012,0.8133333333333334,-0.8,-2.75,-4.29,False,False,False,True,0.5,0.0,1,30.0,,,,,,,,-3.9699999999999998,False,3,5,-175.0,4,-377.0
