candidate_id,split,slice,rows,markets,avg_pred,win_rate,brier,logloss,ece_10bin,side_accuracy,calibration_intercept,calibration_slope,shadow_trades,shadow_coverage,shadow_net_pnl_cents,shadow_expected_ev_cents
v28s_logistic_boundary_physics_v001,validation,adverse_memory_gt_1sigma,48,4,0.35290488482145793,0.4166666666666667,0.27022784862744953,0.7588065770688485,0.26200573622385603,0.5833333333333334,-0.1379242687174616,0.2782416108243336,24,0.5,-648.0,169.90731965815064
v28s_logistic_boundary_physics_v001,validation,late_lte_180s,20,4,0.3626115155670445,0.4,0.21565096070767234,0.6246529985143725,0.382621194791943,0.6,0.010550426711644346,0.6427265241715004,8,0.4,-208.0,83.71122907734755
v28s_logistic_boundary_physics_v001,validation,fresh_feed_lte_1000ms,355,24,0.29422985691660053,0.35774647887323946,0.15829186894770067,0.4978289810136605,0.08261793630732117,0.8112676056338028,0.7575695219148914,1.3584914666101162,213,0.6,376.0,1345.478216744312
v28s_logistic_boundary_physics_v001,validation,stale_feed_gt_1000ms,40,8,0.32155789463640944,0.125,0.11758936024124529,0.3958039818196447,0.30458012409538365,0.975,-1.1264692357068227,2.137441477837565,18,0.45,299.0,111.99189359160312
v28s_logistic_boundary_physics_v001,validation,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,all_rows,412,24,0.32966861464282166,0.36893203883495146,0.12538288588059307,0.4102267351379886,0.13103167609273425,0.8252427184466019,0.708490579746882,1.6382619440275783,176,0.42718446601941745,1820.0,1635.3896023793018
v28s_logistic_boundary_physics_v001,chronological_holdout,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,near_boundary_abs_d_lte_1,208,23,0.26535814750116515,0.38461538461538464,0.16849443316125198,0.5077401133759524,0.1501822579192304,0.7307692307692307,1.313414697382507,1.5749121564195996,128,0.6153846153846154,1388.0,1476.4913029483332
v28s_logistic_boundary_physics_v001,chronological_holdout,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,prior_recross_seen,34,6,0.4920079343482624,0.5294117647058824,0.08254451807534177,0.3031884350200634,0.2419892610500975,0.8235294117647058,0.2381275744810721,2.6353479776889936,6,0.17647058823529413,90.0,43.99032589080305
v28s_logistic_boundary_physics_v001,chronological_holdout,adverse_memory_gt_1sigma,36,6,0.4731214165066112,0.4444444444444444,0.06186534838275378,0.2548535049093903,0.2117419268620158,0.8888888888888888,-8.605665009283468,14.097081099678066,8,0.2222222222222222,120.0,60.35210627246266
