rule_rule_id,rule_p_min,rule_edge_min,rule_ask_max,rule_side_filter,target_pass,target_observed_pass,all_contract_accuracy,all_contract_retention,holdout_contract_accuracy,holdout_contract_retention,validation_contract_accuracy,all_contract_wilson95_lower,all_contracts,all_trade_accuracy,all_trade_retention,all_trade_wilson95_lower,all_trades,all_winning_contracts,all_winning_trades,holdout_contract_wilson95_lower,holdout_contracts,holdout_trade_accuracy,holdout_trade_retention,holdout_trade_wilson95_lower,holdout_trades,holdout_winning_contracts,holdout_winning_trades,rule_abs_d_sigma_max,rule_abs_d_sigma_min,rule_seconds_max,rule_seconds_min,train_contract_accuracy,train_contract_retention,train_contract_wilson95_lower,train_contracts,train_trade_accuracy,train_trade_retention,train_trade_wilson95_lower,train_trades,train_winning_contracts,train_winning_trades,validation_contract_retention,validation_contract_wilson95_lower,validation_contracts,validation_trade_accuracy,validation_trade_retention,validation_trade_wilson95_lower,validation_trades,validation_winning_contracts,validation_winning_trades
replay_rule_00339,0.8,-20.0,95.0,all,False,False,0.9906015037593985,0.21352598836042544,0.9479166666666666,0.1947261663286004,1.0,0.9827860310138513,1064,0.9907407407407407,0.21218074656188604,0.9494053063000247,108,1054,107,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.20712620712620713,0.9938617055817318,622,1.0,0.20655737704918034,0.9425268096514744,63,622,63,0.2515090543259557,0.9848661527503766,250,1.0,0.24509803921568626,0.8668035060468212,25,250,25
replay_rule_00015,0.5,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00070,0.55,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00125,0.6,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00180,0.65,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00235,0.7,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00290,0.75,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00345,0.8,-10.0,100.0,all,False,False,0.9898167006109979,0.19707003812964077,0.9479166666666666,0.1947261663286004,1.0,0.9813565804002501,982,0.98989898989899,0.1944990176817289,0.9449833445859679,99,972,98,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00400,0.85,-10.0,100.0,all,False,False,0.9892703862660944,0.18703592213525988,0.9479166666666666,0.1947261663286004,1.0,0.98036223900636,932,0.9893617021276596,0.18467583497053044,0.9421756818388972,94,922,93,0.9067939478599413,192,0.95,0.19607843137254902,0.7638641064874331,20,182,19,,,,,1.0,0.17316017316017315,0.9926664854414005,520,1.0,0.17049180327868851,0.9312054095871177,52,520,52,0.22132796780684105,0.9828378639180563,220,1.0,0.21568627450980393,0.8513404742740388,22,220,22
replay_rule_00005,0.5,-30.0,100.0,all,False,False,0.9888827126181212,0.3610274934778246,0.9463806970509383,0.37829614604462475,1.0,0.9828900916453681,1799,0.989247311827957,0.3654223968565815,0.9616476678846997,186,1779,184,0.9186352780681164,373,0.9487179487179487,0.38235294117647056,0.8311406095436208,39,353,37,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00060,0.55,-30.0,100.0,all,False,False,0.9888827126181212,0.3610274934778246,0.9463806970509383,0.37829614604462475,1.0,0.9828900916453681,1799,0.989247311827957,0.3654223968565815,0.9616476678846997,186,1779,184,0.9186352780681164,373,0.9487179487179487,0.38235294117647056,0.8311406095436208,39,353,37,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00115,0.6,-30.0,100.0,all,False,False,0.9888827126181212,0.3610274934778246,0.9463806970509383,0.37829614604462475,1.0,0.9828900916453681,1799,0.989247311827957,0.3654223968565815,0.9616476678846997,186,1779,184,0.9186352780681164,373,0.9487179487179487,0.38235294117647056,0.8311406095436208,39,353,37,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00389,0.85,-30.0,95.0,all,False,False,0.9891540130151844,0.1850290989363837,0.945054945054945,0.1845841784989858,1.0,0.9801505057893328,922,0.989247311827957,0.18271119842829076,0.9415794088135158,93,912,92,0.9018253363390778,182,0.9473684210526315,0.18627450980392157,0.7536078466345479,19,172,18,,,,,1.0,0.17316017316017315,0.9926664854414005,520,1.0,0.17049180327868851,0.9312054095871177,52,520,52,0.22132796780684105,0.9828378639180563,220,1.0,0.21568627450980393,0.8513404742740388,22,220,22
replay_rule_00394,0.85,-20.0,95.0,all,False,False,0.9891540130151844,0.1850290989363837,0.945054945054945,0.1845841784989858,1.0,0.9801505057893328,922,0.989247311827957,0.18271119842829076,0.9415794088135158,93,912,92,0.9018253363390778,182,0.9473684210526315,0.18627450980392157,0.7536078466345479,19,172,18,,,,,1.0,0.17316017316017315,0.9926664854414005,520,1.0,0.17049180327868851,0.9312054095871177,52,520,52,0.22132796780684105,0.9828378639180563,220,1.0,0.21568627450980393,0.8513404742740388,22,220,22
replay_rule_00170,0.65,-30.0,100.0,all,False,False,0.9881586737714624,0.3389524382901866,0.943342776203966,0.3580121703853955,1.0,0.9817801395311123,1689,0.9885714285714285,0.343811394891945,0.9592930545274382,175,1669,173,0.9141124519238931,353,0.9459459459459459,0.3627450980392157,0.822950349364601,37,333,35,,,,,1.0,0.3246753246753247,0.9960753609164138,975,1.0,0.33114754098360655,0.9633580563440465,101,975,101,0.3631790744466801,0.9894704989781866,361,1.0,0.3627450980392157,0.9059390425448562,37,361,37
replay_rule_00014,0.5,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00069,0.55,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00124,0.6,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00179,0.65,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00234,0.7,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00289,0.75,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00344,0.8,-10.0,95.0,all,False,False,0.9896049896049897,0.19305639173188843,0.9418604651162791,0.1744421906693712,1.0,0.9809711768988559,962,0.9896907216494846,0.1905697445972495,0.9438936439364473,97,952,96,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.1864801864801865,0.9931867389706612,560,1.0,0.18360655737704917,0.9358038555118847,56,560,56,0.23138832997987926,0.9835717853452937,230,1.0,0.22549019607843138,0.8568788745827373,23,230,23
replay_rule_00399,0.85,-10.0,95.0,all,False,False,0.9890350877192983,0.18302227573750754,0.9418604651162791,0.1744421906693712,1.0,0.9799341570871742,912,0.9891304347826086,0.1807465618860511,0.940970711138439,92,902,91,0.8962974251958085,172,0.9444444444444444,0.17647058823529413,0.7424220019799247,18,162,17,,,,,1.0,0.17316017316017315,0.9926664854414005,520,1.0,0.17049180327868851,0.9312054095871177,52,520,52,0.22132796780684105,0.9828378639180563,220,1.0,0.21568627450980393,0.8513404742740388,22,220,22
replay_rule_00004,0.5,-30.0,95.0,all,False,False,0.988558352402746,0.3507926951635561,0.937888198757764,0.3265720081135903,1.0,0.9823927811744039,1748,0.9888888888888889,0.35363457760314343,0.9603981999780283,180,1728,178,0.9060150474783218,322,0.9393939393939394,0.3235294117647059,0.8039341828220182,33,302,31,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00059,0.55,-30.0,95.0,all,False,False,0.988558352402746,0.3507926951635561,0.937888198757764,0.3265720081135903,1.0,0.9823927811744039,1748,0.9888888888888889,0.35363457760314343,0.9603981999780283,180,1728,178,0.9060150474783218,322,0.9393939393939394,0.3235294117647059,0.8039341828220182,33,302,31,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00114,0.6,-30.0,95.0,all,False,False,0.988558352402746,0.3507926951635561,0.937888198757764,0.3265720081135903,1.0,0.9823927811744039,1748,0.9888888888888889,0.35363457760314343,0.9603981999780283,180,1728,178,0.9060150474783218,322,0.9393939393939394,0.3235294117647059,0.8039341828220182,33,302,31,,,,,1.0,0.3513153513153513,0.9963718841420662,1055,1.0,0.35737704918032787,0.9659558177126165,109,1055,109,0.3732394366197183,0.989751404326521,371,1.0,0.37254901960784315,0.90818706741616,38,371,38
replay_rule_00169,0.65,-30.0,95.0,all,False,False,0.9877899877899878,0.32871763997591813,0.9337748344370861,0.30628803245436104,1.0,0.981215148752084,1638,0.9881656804733728,0.3320235756385069,0.957882643850041,169,1618,167,0.8999284847601617,302,0.9354838709677419,0.30392156862745096,0.7928101168125355,31,282,29,,,,,1.0,0.3246753246753247,0.9960753609164138,975,1.0,0.33114754098360655,0.9633580563440465,101,975,101,0.3631790744466801,0.9894704989781866,361,1.0,0.3627450980392157,0.9059390425448562,37,361,37
replay_rule_00225,0.7,-30.0,100.0,all,False,False,0.9859943977591037,0.2865743527995184,0.931740614334471,0.2971602434077079,1.0,0.978465484880913,1428,0.9864864864864865,0.2907662082514735,0.9520703803910141,148,1408,146,0.8969247233903369,293,0.9354838709677419,0.30392156862745096,0.7928101168125355,31,273,29,,,,,1.0,0.2780552780552781,0.9954203511127726,835,1.0,0.28524590163934427,0.9577110046498521,87,835,87,0.30181086519114686,0.9873565700022642,300,1.0,0.29411764705882354,0.886482908609522,30,300,30
replay_rule_00445,0.9,-30.0,100.0,all,False,False,0.9861495844875346,0.14489263495886012,0.9242424242424242,0.13387423935091278,1.0,0.9746934545915712,722,0.9863013698630136,0.14341846758349705,0.9264008673087267,73,712,72,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,,,,1.0,0.13320013320013321,0.9904873594003194,400,1.0,0.13114754098360656,0.9123754607496077,40,400,40,0.19114688128772636,0.980181756650791,190,1.0,0.18627450980392157,0.8318156346315495,19,190,19
replay_rule_00450,0.9,-20.0,100.0,all,False,False,0.9861495844875346,0.14489263495886012,0.9242424242424242,0.13387423935091278,1.0,0.9746934545915712,722,0.9863013698630136,0.14341846758349705,0.9264008673087267,73,712,72,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,,,,1.0,0.13320013320013321,0.9904873594003194,400,1.0,0.13114754098360656,0.9123754607496077,40,400,40,0.19114688128772636,0.980181756650791,190,1.0,0.18627450980392157,0.8318156346315495,19,190,19
replay_rule_00455,0.9,-10.0,100.0,all,False,False,0.9861495844875346,0.14489263495886012,0.9242424242424242,0.13387423935091278,1.0,0.9746934545915712,722,0.9863013698630136,0.14341846758349705,0.9264008673087267,73,712,72,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,,,,1.0,0.13320013320013321,0.9904873594003194,400,1.0,0.13114754098360656,0.9123754607496077,40,400,40,0.19114688128772636,0.980181756650791,190,1.0,0.18627450980392157,0.8318156346315495,19,190,19
replay_rule_00753,0.5,-20.0,100.0,all,False,False,0.9857549857549858,0.14087898856110775,0.9242424242424242,0.13387423935091278,1.0,0.9739780599749638,702,0.9859154929577465,0.13948919449901767,0.9244376915206173,71,692,70,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,1.0,,,1.0,0.12987012987012986,0.9902458247173481,390,1.0,0.12786885245901639,0.910330146399761,39,390,39,0.18108651911468812,0.9791037501849419,180,1.0,0.17647058823529413,0.8241154494176252,18,180,18
replay_rule_00754,0.6,-20.0,100.0,all,False,False,0.9857549857549858,0.14087898856110775,0.9242424242424242,0.13387423935091278,1.0,0.9739780599749638,702,0.9859154929577465,0.13948919449901767,0.9244376915206173,71,692,70,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,1.0,,,1.0,0.12987012987012986,0.9902458247173481,390,1.0,0.12786885245901639,0.910330146399761,39,390,39,0.18108651911468812,0.9791037501849419,180,1.0,0.17647058823529413,0.8241154494176252,18,180,18
replay_rule_00755,0.7,-20.0,100.0,all,False,False,0.9857549857549858,0.14087898856110775,0.9242424242424242,0.13387423935091278,1.0,0.9739780599749638,702,0.9859154929577465,0.13948919449901767,0.9244376915206173,71,692,70,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,1.0,,,1.0,0.12987012987012986,0.9902458247173481,390,1.0,0.12786885245901639,0.910330146399761,39,390,39,0.18108651911468812,0.9791037501849419,180,1.0,0.17647058823529413,0.8241154494176252,18,180,18
replay_rule_00756,0.8,-20.0,100.0,all,False,False,0.9857549857549858,0.14087898856110775,0.9242424242424242,0.13387423935091278,1.0,0.9739780599749638,702,0.9859154929577465,0.13948919449901767,0.9244376915206173,71,692,70,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,1.0,,,1.0,0.12987012987012986,0.9902458247173481,390,1.0,0.12786885245901639,0.910330146399761,39,390,39,0.18108651911468812,0.9791037501849419,180,1.0,0.17647058823529413,0.8241154494176252,18,180,18
replay_rule_00757,0.85,-20.0,100.0,all,False,False,0.9857549857549858,0.14087898856110775,0.9242424242424242,0.13387423935091278,1.0,0.9739780599749638,702,0.9859154929577465,0.13948919449901767,0.9244376915206173,71,692,70,0.8661573143115245,132,0.9285714285714286,0.13725490196078433,0.6853073044604219,14,122,13,,1.0,,,1.0,0.12987012987012986,0.9902458247173481,390,1.0,0.12786885245901639,0.910330146399761,39,390,39,0.18108651911468812,0.9791037501849419,180,1.0,0.17647058823529413,0.8241154494176252,18,180,18
replay_rule_00280,0.75,-30.0,100.0,all,False,False,0.984214680347277,0.25426449929761186,0.9239543726235742,0.2667342799188641,1.0,0.9757433651142423,1267,0.9847328244274809,0.25736738703339884,0.9460425961812451,131,1247,129,0.8854658123448114,263,0.9285714285714286,0.27450980392156865,0.7735426157408215,28,243,26,,,,,1.0,0.24775224775224775,0.9948630833053417,744,1.0,0.25245901639344265,0.9524799113327792,77,744,77,0.26156941649899396,0.9854397486977035,260,1.0,0.2549019607843137,0.8712669561953783,26,260,26
replay_rule_00010,0.5,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00065,0.55,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00120,0.6,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00175,0.65,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00230,0.7,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00743,0.5,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,0.5,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00744,0.6,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,0.5,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00745,0.7,-20.0,100.0,all,False,False,0.9846860643185299,0.26209110977322897,0.9236641221374046,0.2657200811359026,1.0,0.9764640442976257,1306,0.9850746268656716,0.2632612966601179,0.9472140919154924,134,1286,132,0.885039830092893,262,0.9259259259259259,0.2647058823529412,0.7663002270926939,27,242,25,,0.5,,,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00773,0.5,-20.0,100.0,all,False,False,0.9846625766871165,0.2616897451334537,0.9230769230769231,0.26369168356997974,1.0,0.9764281296922838,1304,0.9849624060150376,0.26129666011787817,0.94682928627284,133,1284,131,0.8841782934596567,260,0.9230769230769231,0.2549019607843137,0.7585805251948495,26,240,24,,,900.0,60.0,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00774,0.6,-20.0,100.0,all,False,False,0.9846625766871165,0.2616897451334537,0.9230769230769231,0.26369168356997974,1.0,0.9764281296922838,1304,0.9849624060150376,0.26129666011787817,0.94682928627284,133,1284,131,0.8841782934596567,260,0.9230769230769231,0.2549019607843137,0.7585805251948495,26,240,24,,,900.0,60.0,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00775,0.7,-20.0,100.0,all,False,False,0.9846625766871165,0.2616897451334537,0.9230769230769231,0.26369168356997974,1.0,0.9764281296922838,1304,0.9849624060150376,0.26129666011787817,0.94682928627284,133,1284,131,0.8841782934596567,260,0.9230769230769231,0.2549019607843137,0.7585805251948495,26,240,24,,,900.0,60.0,1.0,0.25774225774225773,0.9950612052633853,774,1.0,0.26229508196721313,0.954180263735425,80,774,80,0.2716297786720322,0.9859714521095407,270,1.0,0.2647058823529412,0.8754409628553642,27,270,27
replay_rule_00679,0.8,-20.0,100.0,yes,False,False,0.9833887043189369,0.12081075657234598,0.9230769230769231,0.13184584178498987,1.0,0.9696945316705615,602,0.9836065573770492,0.11984282907662082,0.9128093437223194,61,592,60,0.8641840227084746,130,0.9230769230769231,0.12745098039215685,0.6668546607175265,13,120,12,,,,,1.0,0.1272061272061272,0.9900435826515338,382,1.0,0.12786885245901639,0.910330146399761,39,382,39,0.09054325955734406,0.959062931578319,90,1.0,0.08823529411764706,0.7008472464490406,9,90,9
replay_rule_00285,0.75,-20.0,100.0,all,False,False,0.9840764331210191,0.2520569937788481,0.9206349206349206,0.25557809330628806,1.0,0.975532047592985,1256,0.9844961240310077,0.25343811394891946,0.9452322795481141,129,1236,127,0.880599101629869,252,0.9230769230769231,0.2549019607843137,0.7585805251948495,26,232,24,,,,,1.0,0.24775224775224775,0.9948630833053417,744,1.0,0.25245901639344265,0.9524799113327792,77,744,77,0.26156941649899396,0.9854397486977035,260,1.0,0.2549019607843137,0.8712669561953783,26,260,26
replay_rule_00500,0.92,-30.0,100.0,all,False,False,0.9841772151898734,0.12683122616897452,0.9180327868852459,0.12373225152129817,1.0,0.9711206926549426,632,0.984375,0.12573673870333987,0.9166570109970937,64,622,63,0.8556731329950343,122,0.9230769230769231,0.12745098039215685,0.6668546607175265,13,112,12,,,,,1.0,0.11655011655011654,0.989143164625075,350,1.0,0.11475409836065574,0.9010957324106112,35,350,35,0.16096579476861167,0.9765529633499672,160,1.0,0.1568627450980392,0.8063865817272801,16,160,16
replay_rule_00505,0.92,-20.0,100.0,all,False,False,0.9841772151898734,0.12683122616897452,0.9180327868852459,0.12373225152129817,1.0,0.9711206926549426,632,0.984375,0.12573673870333987,0.9166570109970937,64,622,63,0.8556731329950343,122,0.9230769230769231,0.12745098039215685,0.6668546607175265,13,112,12,,,,,1.0,0.11655011655011654,0.989143164625075,350,1.0,0.11475409836065574,0.9010957324106112,35,350,35,0.16096579476861167,0.9765529633499672,160,1.0,0.1568627450980392,0.8063865817272801,16,160,16
