policy,market,ts_wall,side,source,mode,p_eff,ask_prob,eff_edge_prob,side_won,net_gross_cents_after_entry_fee,base_side,base_p,base_ask,base_edge,delay_seconds
v28_raw_p52_edge0_base,KXBTC15M-26MAY062245-45,2026-05-07T02:30:58.594419+00:00,no,rejected_actionable,base,0.605951,0.54,0.06595099999999998,False,-112.0,no,0.605951,0.54,0.06595099999999998,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY062300-00,2026-05-07T02:45:44.718830+00:00,yes,rejected_actionable,base,0.758354,0.73,0.02835399999999999,True,51.0,yes,0.758354,0.73,0.02835399999999999,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY062315-15,2026-05-07T03:04:20.470538+00:00,no,rejected_actionable,base,0.74458,0.68,0.06457999999999997,True,60.0,no,0.74458,0.68,0.06457999999999997,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY062330-30,2026-05-07T03:19:16.559045+00:00,yes,rejected_actionable,base,0.546903,0.52,0.02690300000000001,False,-108.0,yes,0.546903,0.52,0.02690300000000001,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY062345-45,2026-05-07T03:32:56.738408+00:00,no,rejected_actionable,base,0.608623,0.46,0.148623,False,-96.0,no,0.608623,0.46,0.148623,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070000-00,2026-05-07T03:53:32.799784+00:00,no,approved_entry,base,0.863962,0.78,0.08396199999999998,True,0.0,no,0.863962,0.78,0.08396199999999998,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070015-15,2026-05-07T04:03:05.166345+00:00,yes,rejected_actionable,base,0.560075,0.56,7.499999999993623e-05,True,84.0,yes,0.560075,0.56,7.499999999993623e-05,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070030-30,2026-05-07T04:17:09.890473+00:00,no,rejected_actionable,base,0.523605,0.33,0.19360499999999997,False,-70.0,no,0.523605,0.33,0.19360499999999997,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070045-45,2026-05-07T04:31:29.650225+00:00,no,rejected_actionable,base,0.582164,0.48,0.10216400000000003,True,100.0,no,0.582164,0.48,0.10216400000000003,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070115-15,2026-05-07T05:02:05.219016+00:00,yes,rejected_actionable,base,0.773654,0.72,0.05365399999999998,True,53.0,yes,0.773654,0.72,0.05365399999999998,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070130-30,2026-05-07T05:20:14.362177+00:00,no,rejected_actionable,base,0.60414,0.59,0.014140000000000041,True,78.0,no,0.60414,0.59,0.014140000000000041,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070145-45,2026-05-07T05:38:23.476574+00:00,no,rejected_actionable,base,0.83804,0.81,0.028039999999999954,True,35.0,no,0.83804,0.81,0.028039999999999954,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070200-00,2026-05-07T05:54:54.731769+00:00,no,rejected_actionable,base,0.74186,0.71,0.03186,True,55.0,no,0.74186,0.71,0.03186,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070530-30,2026-05-07T09:15:20.383837+00:00,no,rejected_actionable,base,0.540822,0.48,0.06082200000000004,True,100.0,no,0.540822,0.48,0.06082200000000004,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070545-45,2026-05-07T09:30:44.310732+00:00,yes,rejected_actionable,base,0.707647,0.6,0.10764700000000005,False,-124.0,yes,0.707647,0.6,0.10764700000000005,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070600-00,2026-05-07T09:51:05.324526+00:00,yes,rejected_actionable,base,0.72396,0.67,0.05396000000000001,True,62.0,yes,0.72396,0.67,0.05396000000000001,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070615-15,2026-05-07T10:03:17.740674+00:00,no,rejected_actionable,base,0.610872,0.28,0.33087199999999994,True,141.0,no,0.610872,0.28,0.33087199999999994,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070630-30,2026-05-07T10:15:24.038338+00:00,yes,rejected_actionable,base,0.606974,0.47,0.13697400000000004,False,-98.0,yes,0.606974,0.47,0.13697400000000004,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070645-45,2026-05-07T10:31:23.542448+00:00,yes,approved_entry,base,0.895399,0.81,0.08539899999999989,True,35.0,yes,0.895399,0.81,0.08539899999999989,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070700-00,2026-05-07T10:45:30.364940+00:00,yes,rejected_actionable,base,0.654812,0.56,0.0948119999999999,False,-116.0,yes,0.654812,0.56,0.0948119999999999,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070715-15,2026-05-07T11:01:27.746774+00:00,yes,rejected_actionable,base,0.560435,0.51,0.05043500000000001,True,94.0,yes,0.560435,0.51,0.05043500000000001,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070730-30,2026-05-07T11:16:20.358076+00:00,yes,rejected_actionable,base,0.530778,0.46,0.07077799999999995,False,-96.0,yes,0.530778,0.46,0.07077799999999995,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070745-45,2026-05-07T11:37:05.530271+00:00,yes,approved_entry,base,0.903807,0.68,0.22380699999999998,True,32.0,yes,0.903807,0.68,0.22380699999999998,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070800-00,2026-05-07T11:47:08.774218+00:00,yes,rejected_actionable,base,0.536385,0.45,0.08638499999999999,False,-94.0,yes,0.536385,0.45,0.08638499999999999,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070815-15,2026-05-07T12:04:59.759684+00:00,yes,approved_entry,base,0.950799,0.9,0.05079899999999993,True,1.0,yes,0.950799,0.9,0.05079899999999993,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070830-30,2026-05-07T12:20:30.562448+00:00,no,approved_entry,base,0.875926,0.82,0.05592600000000003,True,16.0,no,0.875926,0.82,0.05592600000000003,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070845-45,2026-05-07T12:35:06.865667+00:00,yes,rejected_actionable,base,0.596088,0.45,0.14608799999999994,True,106.0,yes,0.596088,0.45,0.14608799999999994,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070900-00,2026-05-07T12:47:06.779003+00:00,yes,rejected_actionable,base,0.597604,0.55,0.04760399999999998,True,86.0,yes,0.597604,0.55,0.04760399999999998,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070915-15,2026-05-07T13:01:20.666238+00:00,no,rejected_actionable,base,0.788001,0.75,0.03800099999999995,True,47.0,no,0.788001,0.75,0.03800099999999995,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070930-30,2026-05-07T13:15:43.400694+00:00,no,rejected_actionable,base,0.580081,0.58,8.099999999999774e-05,False,-120.0,no,0.580081,0.58,8.099999999999774e-05,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY070945-45,2026-05-07T13:30:39.290511+00:00,no,rejected_actionable,base,0.532085,0.48,0.05208500000000005,True,100.0,no,0.532085,0.48,0.05208500000000005,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071000-00,2026-05-07T13:45:31.041597+00:00,yes,rejected_actionable,base,0.54351,0.54,0.003510000000000013,False,-112.0,yes,0.54351,0.54,0.003510000000000013,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071015-15,2026-05-07T14:00:35.784823+00:00,no,rejected_actionable,base,0.609894,0.6,0.00989400000000007,False,-124.0,no,0.609894,0.6,0.00989400000000007,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071030-30,2026-05-07T14:15:47.461208+00:00,no,rejected_actionable,base,0.64638,0.62,0.02637999999999996,True,72.0,no,0.64638,0.62,0.02637999999999996,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071045-45,2026-05-07T14:30:37.149093+00:00,yes,rejected_actionable,base,0.557862,0.55,0.007861999999999925,False,-114.0,yes,0.557862,0.55,0.007861999999999925,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071100-00,2026-05-07T14:46:22.183095+00:00,no,rejected_actionable,base,0.5788,0.56,0.018799999999999928,True,84.0,no,0.5788,0.56,0.018799999999999928,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071115-15,2026-05-07T15:00:56.671254+00:00,no,rejected_actionable,base,0.635838,0.62,0.01583800000000002,False,-128.0,no,0.635838,0.62,0.01583800000000002,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071130-30,2026-05-07T15:17:58.079448+00:00,no,rejected_actionable,base,0.582087,0.58,0.002087000000000061,True,80.0,no,0.582087,0.58,0.002087000000000061,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071145-45,2026-05-07T15:30:41.084707+00:00,yes,rejected_actionable,base,0.645637,0.61,0.03563700000000003,True,74.0,yes,0.645637,0.61,0.03563700000000003,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071200-00,2026-05-07T15:46:46.178909+00:00,yes,rejected_actionable,base,0.606055,0.6,0.006055000000000033,False,-124.0,yes,0.606055,0.6,0.006055000000000033,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071215-15,2026-05-07T16:01:15.779817+00:00,yes,rejected_actionable,base,0.543727,0.53,0.013726999999999934,False,-110.0,yes,0.543727,0.53,0.013726999999999934,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071230-30,2026-05-07T16:15:36.510038+00:00,no,rejected_actionable,base,0.729882,0.7,0.029882000000000075,False,-143.0,no,0.729882,0.7,0.029882000000000075,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071245-45,2026-05-07T16:30:15.640699+00:00,yes,rejected_actionable,base,0.559979,0.55,0.00997899999999996,False,-114.0,yes,0.559979,0.55,0.00997899999999996,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071300-00,2026-05-07T16:45:57.486009+00:00,yes,rejected_actionable,base,0.63604,0.59,0.04604000000000008,False,-122.0,yes,0.63604,0.59,0.04604000000000008,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071315-15,2026-05-07T17:00:41.152188+00:00,yes,rejected_actionable,base,0.533442,0.51,0.023441999999999963,True,94.0,yes,0.533442,0.51,0.023441999999999963,0.0
v28_raw_p52_edge0_base,KXBTC15M-26MAY071330-30,2026-05-07T17:15:50.488414+00:00,yes,rejected_actionable,base,0.544206,0.52,0.02420599999999995,False,-108.0,yes,0.544206,0.52,0.02420599999999995,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051300-00,2026-05-05T16:50:05.755107+00:00,yes,approved_entry,base,0.867375,0.81,0.057374999999999954,True,33.0,yes,0.867375,0.81,0.057374999999999954,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051330-30,2026-05-05T17:21:10.942716+00:00,yes,approved_entry,base,0.879391,0.82,0.05939100000000008,True,-2.0,yes,0.879391,0.82,0.05939100000000008,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051500-00,2026-05-05T18:49:36.415132+00:00,yes,rejected_actionable,base,0.529972,0.52,0.009971999999999981,False,-108.0,yes,0.529972,0.52,0.009971999999999981,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051600-00,2026-05-05T19:46:25.554502+00:00,yes,rejected_actionable,danger_follow_opposite,0.53,0.53,0.0,False,-110.0,no,0.547953,0.46,0.087953,41.897031
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051615-15,2026-05-05T20:03:58.425282+00:00,yes,rejected_actionable,base,0.852179,0.83,0.02217900000000006,True,32.0,yes,0.852179,0.83,0.02217900000000006,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051630-30,2026-05-05T20:16:12.620319+00:00,no,rejected_actionable,base,0.767185,0.76,0.007184999999999997,True,45.0,no,0.767185,0.76,0.007184999999999997,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051730-30,2026-05-05T21:18:16.982507+00:00,no,rejected_actionable,base,0.681429,0.67,0.011428999999999911,True,62.0,no,0.681429,0.67,0.011428999999999911,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051745-45,2026-05-05T21:30:31.244987+00:00,no,rejected_actionable,base,0.78022,0.71,0.07022000000000006,True,55.0,no,0.78022,0.71,0.07022000000000006,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051800-00,2026-05-05T21:46:31.099223+00:00,yes,rejected_actionable,base,0.627961,0.61,0.017961000000000005,True,74.0,yes,0.627961,0.61,0.017961000000000005,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051815-15,2026-05-05T22:00:16.340721+00:00,yes,rejected_actionable,base,0.77913,0.74,0.03913,False,-151.0,yes,0.77913,0.74,0.03913,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051830-30,2026-05-05T22:17:00.468759+00:00,yes,rejected_actionable,base,0.58124,0.31,0.27124,True,135.0,yes,0.58124,0.31,0.27124,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051845-45,2026-05-05T22:30:45.039013+00:00,no,approved_entry,base,0.864024,0.79,0.07402399999999998,True,39.0,no,0.864024,0.79,0.07402399999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051900-00,2026-05-05T22:46:08.719237+00:00,yes,rejected_actionable,base,0.639842,0.53,0.109842,True,90.0,yes,0.639842,0.53,0.109842,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051915-15,2026-05-05T23:02:46.175218+00:00,yes,rejected_actionable,danger_keep_high_edge,0.533267,0.4,0.13326700000000002,True,116.0,yes,0.533267,0.4,0.13326700000000002,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY051945-45,2026-05-05T23:33:23.957336+00:00,yes,rejected_actionable,base,0.613944,0.51,0.10394400000000004,True,94.0,yes,0.613944,0.51,0.10394400000000004,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052000-00,2026-05-05T23:48:56.586770+00:00,no,rejected_actionable,base,0.665463,0.63,0.03546300000000002,True,70.0,no,0.665463,0.63,0.03546300000000002,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052015-15,2026-05-06T00:00:26.952847+00:00,no,rejected_actionable,danger_no_opposite_keep,0.567861,0.49,0.07786099999999996,False,-102.0,no,0.567861,0.49,0.07786099999999996,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052030-30,2026-05-06T00:16:17.231981+00:00,no,rejected_actionable,danger_follow_opposite,0.531061,0.36,0.17106100000000002,True,124.0,yes,0.54078,0.47,0.07078000000000007,56.860804
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052100-00,2026-05-06T00:46:31.822373+00:00,yes,rejected_actionable,danger_keep_high_edge,0.565554,0.46,0.10555399999999998,True,104.0,yes,0.565554,0.46,0.10555399999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052130-30,2026-05-06T01:17:49.446399+00:00,yes,rejected_actionable,base,0.822836,0.8,0.022835999999999967,True,37.0,yes,0.822836,0.8,0.022835999999999967,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052145-45,2026-05-06T01:35:20.258067+00:00,yes,rejected_actionable,base,0.865417,0.83,0.03541700000000003,True,32.0,yes,0.865417,0.83,0.03541700000000003,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052200-00,2026-05-06T01:47:00.639948+00:00,yes,rejected_actionable,danger_follow_opposite,0.591979,0.49,0.10197900000000004,True,98.0,no,0.551743,0.52,0.031742999999999966,44.087864
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052215-15,2026-05-06T02:01:20.642847+00:00,no,rejected_actionable,base,0.809232,0.77,0.039231999999999934,True,43.0,no,0.809232,0.77,0.039231999999999934,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052230-30,2026-05-06T02:23:49.063251+00:00,no,rejected_actionable,base,0.730624,0.65,0.08062400000000003,True,66.0,no,0.730624,0.65,0.08062400000000003,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052245-45,2026-05-06T02:32:27.510357+00:00,no,rejected_actionable,base,0.643789,0.57,0.073789,False,-118.0,no,0.643789,0.57,0.073789,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052300-00,2026-05-06T02:52:05.427121+00:00,yes,approved_entry,base,0.918967,0.85,0.068967,True,26.0,yes,0.918967,0.85,0.068967,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052315-15,2026-05-06T03:07:10.446683+00:00,yes,approved_entry,base,0.884999,0.81,0.07499899999999993,True,-41.0,yes,0.884999,0.81,0.07499899999999993,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052330-30,2026-05-06T03:19:05.339511+00:00,no,rejected_actionable,base,0.659176,0.63,0.02917599999999998,False,-130.0,no,0.659176,0.63,0.02917599999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY052345-45,2026-05-06T03:30:49.979573+00:00,no,rejected_actionable,base,0.636767,0.63,0.0067669999999999675,True,70.0,no,0.636767,0.63,0.0067669999999999675,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060000-00,2026-05-06T03:47:27.202014+00:00,no,rejected_actionable,base,0.576655,0.56,0.016654999999999975,False,-116.0,no,0.576655,0.56,0.016654999999999975,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060015-15,2026-05-06T04:03:05.375534+00:00,yes,rejected_actionable,base,0.532782,0.52,0.01278199999999996,False,-108.0,yes,0.532782,0.52,0.01278199999999996,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060030-30,2026-05-06T04:15:46.967766+00:00,yes,rejected_actionable,base,0.617077,0.51,0.10707699999999998,False,-106.0,yes,0.617077,0.51,0.10707699999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060045-45,2026-05-06T04:31:21.224300+00:00,no,rejected_actionable,base,0.826505,0.79,0.03650500000000001,True,39.0,no,0.826505,0.79,0.03650500000000001,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060100-00,2026-05-06T04:48:35.924287+00:00,yes,rejected_actionable,base,0.799928,0.79,0.009927999999999937,False,-161.0,yes,0.799928,0.79,0.009927999999999937,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060115-15,2026-05-06T05:00:55.384335+00:00,no,rejected_actionable,base,0.577382,0.56,0.017381999999999898,True,84.0,no,0.577382,0.56,0.017381999999999898,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060130-30,2026-05-06T05:15:50.243527+00:00,no,rejected_actionable,base,0.616779,0.59,0.026778999999999997,True,78.0,no,0.616779,0.59,0.026778999999999997,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060145-45,2026-05-06T05:30:30.771905+00:00,no,rejected_actionable,base,0.557282,0.55,0.007282000000000011,True,86.0,no,0.557282,0.55,0.007282000000000011,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060200-00,2026-05-06T05:45:50.623750+00:00,yes,rejected_actionable,base,0.618277,0.6,0.018276999999999988,True,76.0,yes,0.618277,0.6,0.018276999999999988,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060215-15,2026-05-06T06:00:15.350074+00:00,yes,rejected_actionable,base,0.583024,0.53,0.05302399999999996,False,-110.0,yes,0.583024,0.53,0.05302399999999996,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060230-30,2026-05-06T06:15:15.506316+00:00,no,rejected_actionable,base,0.574094,0.54,0.03409399999999996,False,-112.0,no,0.574094,0.54,0.03409399999999996,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060245-45,2026-05-06T06:30:31.260794+00:00,no,rejected_actionable,base,0.660829,0.65,0.010828999999999978,False,-134.0,no,0.660829,0.65,0.010828999999999978,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060300-00,2026-05-06T06:45:30.608279+00:00,yes,rejected_actionable,base,0.661141,0.64,0.021140999999999965,True,68.0,yes,0.661141,0.64,0.021140999999999965,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060315-15,2026-05-06T07:01:55.271715+00:00,yes,rejected_actionable,base,0.61664,0.61,0.006639999999999979,True,74.0,yes,0.61664,0.61,0.006639999999999979,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060330-30,2026-05-06T07:15:15.855222+00:00,no,rejected_actionable,base,0.63088,0.57,0.060880000000000045,False,-118.0,no,0.63088,0.57,0.060880000000000045,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060345-45,2026-05-06T07:32:31.748415+00:00,no,rejected_actionable,base,0.702712,0.66,0.04271199999999997,True,64.0,no,0.702712,0.66,0.04271199999999997,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060400-00,2026-05-06T07:47:33.557061+00:00,yes,rejected_actionable,base,0.539723,0.5,0.03972299999999995,False,-104.0,yes,0.539723,0.5,0.03972299999999995,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060415-15,2026-05-06T08:01:47.044824+00:00,yes,rejected_actionable,base,0.676831,0.67,0.0068309999999999205,True,62.0,yes,0.676831,0.67,0.0068309999999999205,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060445-45,2026-05-06T08:30:35.287901+00:00,no,rejected_actionable,base,0.636374,0.45,0.18637399999999998,False,-94.0,no,0.636374,0.45,0.18637399999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060500-00,2026-05-06T08:46:56.748188+00:00,no,rejected_actionable,base,0.674136,0.61,0.06413599999999997,False,-126.0,no,0.674136,0.61,0.06413599999999997,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060515-15,2026-05-06T09:01:14.882023+00:00,yes,rejected_actionable,danger_keep_high_edge,0.532512,0.41,0.12251200000000001,False,-86.0,yes,0.532512,0.41,0.12251200000000001,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060530-30,2026-05-06T09:16:10.984992+00:00,yes,rejected_actionable,base,0.588889,0.54,0.04888899999999996,False,-112.0,yes,0.588889,0.54,0.04888899999999996,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060545-45,2026-05-06T09:31:32.441205+00:00,no,rejected_actionable,base,0.626642,0.44,0.18664200000000003,False,-92.0,no,0.626642,0.44,0.18664200000000003,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060600-00,2026-05-06T09:45:31.115998+00:00,no,rejected_actionable,base,0.792357,0.75,0.04235699999999998,True,47.0,no,0.792357,0.75,0.04235699999999998,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060615-15,2026-05-06T10:00:30.886997+00:00,yes,rejected_actionable,base,0.598388,0.57,0.02838800000000008,True,41.0,yes,0.598388,0.57,0.02838800000000008,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060630-30,2026-05-06T10:15:31.073594+00:00,no,rejected_actionable,base,0.675344,0.66,0.015344000000000024,False,-136.0,no,0.675344,0.66,0.015344000000000024,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060645-45,2026-05-06T10:30:15.796592+00:00,yes,rejected_actionable,base,0.598639,0.59,0.008639000000000063,True,78.0,yes,0.598639,0.59,0.008639000000000063,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060700-00,2026-05-06T10:47:35.198854+00:00,yes,rejected_actionable,base,0.527819,0.52,0.00781900000000002,True,92.0,yes,0.527819,0.52,0.00781900000000002,0.0
p52_recross_escape_opp120_skip_edge5,KXBTC15M-26MAY060730-30,2026-05-06T11:15:32.603129+00:00,yes,rejected_actionable,base,0.594884,0.56,0.034883999999999915,True,84.0,yes,0.594884,0.56,0.034883999999999915,0.0
