dataset,split,feature,bucket,rows,brier_delta,logloss_delta,candidate_brier,candidate_logloss,candidate_side_accuracy,mean_p_yes,yes_rate
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",612,0.00021781095916836857,0.0008472528132299484,0.19432632844940814,0.5711621511859256,0.696078431372549,0.6352999723921093,0.6356209150326797
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",612,-0.00011195910883715632,-0.00033354082138481456,0.14069711497879708,0.4251927288860676,0.7843137254901961,0.6234927377296443,0.6290849673202614
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",613,-0.00011539495716506032,-0.0011036968898003874,0.1847598465900343,0.544509532144081,0.7063621533442088,0.6930889948000438,0.6818923327895595
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",612,1.4460044607561562e-05,0.00029164866762149133,0.1463127817868344,0.44481480775438276,0.7826797385620915,0.38762805870826866,0.3709150326797386
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",613,-0.0015407324508227571,-0.003882426379155257,0.20469728197671677,0.5952803571550931,0.6655791190864601,0.3405957677433095,0.3556280587275693
minute_bucket,all,v33_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",612,0.00010446621882906348,0.0002404761163804503,0.1866468688359288,0.5414680054417752,0.6993464052287581,0.37576386808498974,0.3366013071895425
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",136,-8.317008100915818e-05,-0.0007410912391757757,0.03771233895769315,0.12479282142192478,0.9411764705882353,0.4007446085236766,0.3897058823529412
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",134,-5.3944415798666545e-05,-0.0005152402389345945,0.06149559345123859,0.1882481291298063,0.8805970149253731,0.5854849921272287,0.5895522388059702
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",129,0.0008781844077209999,0.002094548873131874,0.17600789023865365,0.5183704908435476,0.7209302325581395,0.6590283895801539,0.7209302325581395
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",116,-7.723658895866792e-05,1.0729624182193032e-05,0.1155359417445424,0.3689454150019269,0.8189655172413793,0.6375267887105032,0.6551724137931034
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",106,-0.005547602104847116,-0.015436948102827475,0.18787231068773463,0.5715093977760652,0.7641509433962265,0.7111597159285118,0.6698113207547169
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",130,0.00032183829431325917,0.0007635601802224445,0.13605829054248667,0.41194207056179966,0.7846153846153846,0.44805524821005266,0.35384615384615387
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",109,-0.003963621636281278,-0.0110229931386433,0.2131861507301477,0.623809078151291,0.6513761467889908,0.3239240856991905,0.41284403669724773
minute_bucket,validation,v33_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",122,0.0003464100209631116,0.0007182810077245305,0.21213017137488488,0.5893609979532208,0.6229508196721312,0.40140593539064373,0.3770491803278688
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",92,-0.00010213813595352089,-0.0006444906064174971,0.05681221351507395,0.17699706076588595,0.9347826086956522,0.38511287829684293,0.358695652173913
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",98,-0.00021290999627364415,-0.000980804399058316,0.058897731001672594,0.18987580853811184,0.9081632653061225,0.4881929864960659,0.4387755102040816
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",99,-0.0002010320347052008,-0.0003611205503585291,0.18862916598504165,0.5387033754418731,0.6868686868686869,0.6072713115988749,0.5454545454545454
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",103,-2.136854730247495e-05,-0.00010357823377304953,0.1310583153758444,0.39197292119508936,0.7961165048543689,0.6278595738073964,0.6116504854368932
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",186,3.799528875511604e-05,-0.000194632844881526,0.19459615170656447,0.5529321883800702,0.6612903225806451,0.6653413540077117,0.5967741935483871
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",89,-0.00014307416490433322,0.0018804436525181045,0.1339923987367427,0.44294867117094633,0.8202247191011236,0.3281772585084551,0.3258426966292135
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",184,-0.0004230516447408794,-0.0011099072900583318,0.20748425337045664,0.6027492905211913,0.6413043478260869,0.33696478676715164,0.32608695652173914
minute_bucket,holdout,v33_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",127,8.325250542504103e-05,0.00019907333647939396,0.13944667437345923,0.43270573846595983,0.8188976377952756,0.3381234648280688,0.2440944881889764
minute_bucket,all,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",612,1.9490886022127674e-05,-1.0664152353401235e-06,0.16420065260267827,0.4776053606979628,0.7336601307189542,0.46009830107942923,0.4477124183006536
minute_bucket,all,signed_velocity_dps_3m,"(-0.12, -0.0533]",611,0.00011428171775101914,0.00041846963043867813,0.16396864380893922,0.48711015272039065,0.7463175122749591,0.42590642805793544,0.3829787234042553
minute_bucket,all,signed_velocity_dps_3m,"(-0.256, -0.12]",613,-0.0007371139793825865,-0.0016178724372102327,0.14898937993678824,0.44490005720493725,0.766721044045677,0.3483305874819059,0.3539967373572594
minute_bucket,all,signed_velocity_dps_3m,"(-3.35, -0.256]",613,-0.0009097059824488413,-0.0023031944573880248,0.12460954383399715,0.38374218805759,0.8123980424143556,0.28973080188579503,0.27895595432300163
minute_bucket,all,signed_velocity_dps_3m,"(0.0584, 0.133]",612,-9.013166413496254e-05,-0.00029397738228947867,0.15664256626423576,0.46437227715237206,0.7549019607843137,0.5812182930652605,0.565359477124183
minute_bucket,all,signed_velocity_dps_3m,"(0.133, 0.273]",612,4.4353926170470626e-05,0.00019835178367683115,0.15246690119788972,0.45860063097004583,0.7696078431372549,0.6674077100728578,0.6699346405228758
minute_bucket,all,signed_velocity_dps_3m,"(0.273, 2.981]",613,1.4717516692727695e-05,-0.0006720462178556041,0.11691435243920505,0.36199200449820873,0.8270799347471451,0.7688486045454593,0.766721044045677
minute_bucket,all,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",612,-6.16709482158806e-05,-0.0003105887469422308,0.16549979275049423,0.4795953078245617,0.7254901960784313,0.5123572943051848,0.5049019607843137
minute_bucket,validation,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",138,0.0003192666972507696,0.00043523470064765757,0.1529116131643436,0.4401447590533402,0.6956521739130435,0.444380322762912,0.39855072463768115
minute_bucket,validation,signed_velocity_dps_3m,"(-0.12, -0.0533]",165,-6.0850889968294686e-05,-6.653811289175637e-05,0.16008195316828333,0.4634526766178867,0.7575757575757576,0.4390855368863954,0.4
minute_bucket,validation,signed_velocity_dps_3m,"(-0.256, -0.12]",116,-0.0016299078714566984,-0.0038798725117155652,0.14598919696788498,0.43232559739179177,0.7672413793103449,0.3430467041226492,0.3793103448275862
minute_bucket,validation,signed_velocity_dps_3m,"(-3.35, -0.256]",76,-0.0026699873444855776,-0.009336983768940266,0.10468301329384297,0.3195229295551717,0.8421052631578947,0.2941957379770025,0.32894736842105265
minute_bucket,validation,signed_velocity_dps_3m,"(0.0584, 0.133]",120,0.00013074515646868679,0.0005912273426504355,0.16548734746231406,0.4898616476510634,0.7333333333333333,0.568943786951294,0.5916666666666667
minute_bucket,validation,signed_velocity_dps_3m,"(0.133, 0.273]",124,-0.0003140434233015743,-0.0009720501083340105,0.12942943010593416,0.4008344660208543,0.8306451612903226,0.7294612135720324,0.7419354838709677
minute_bucket,validation,signed_velocity_dps_3m,"(0.273, 2.981]",97,-0.004876952991825667,-0.01382353336874409,0.07967046598390198,0.2716649494671009,0.8969072164948454,0.8359138658026889,0.8247422680412371
minute_bucket,validation,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",146,2.8037196620478433e-05,-0.00033052573511466177,0.13804069703771077,0.40693615852001414,0.7671232876712328,0.5075164744737094,0.5205479452054794
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",61,0.0001043155641614335,0.0009241984095542111,0.16696504428023717,0.4988436114289327,0.7868852459016393,0.45846689984624917,0.4098360655737705
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.12, -0.0533]",63,6.20335048902021e-05,-7.345786136969679e-05,0.1844989060953167,0.5333983019453797,0.7142857142857143,0.448021590718886,0.36507936507936506
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.256, -0.12]",116,0.0003339189352606631,0.0008029398326331871,0.1477293954162158,0.44204841694652364,0.75,0.3678333818529397,0.31896551724137934
minute_bucket,holdout,signed_velocity_dps_3m,"(-3.35, -0.256]",253,-0.0005470555830468515,-0.0008539014641360532,0.13475877082878038,0.4199802998509092,0.7984189723320159,0.2795311227342891,0.26877470355731226
minute_bucket,holdout,signed_velocity_dps_3m,"(0.0584, 0.133]",82,-0.0007333004652519126,-0.0020641584761146303,0.14147662123691612,0.4167160185864097,0.7195121951219512,0.476608156421636,0.35365853658536583
minute_bucket,holdout,signed_velocity_dps_3m,"(0.133, 0.273]",119,-0.0010042979826112297,-0.0019379137980343186,0.17816371753518742,0.5140831486009828,0.680672268907563,0.5672489852834176,0.47058823529411764
minute_bucket,holdout,signed_velocity_dps_3m,"(0.273, 2.981]",235,0.0006215200354413586,0.0010204503687588629,0.14042050755198632,0.40755279085822144,0.7872340425531915,0.7066216393337089,0.6978723404255319
minute_bucket,holdout,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",49,-4.7263996133667385e-05,-0.0003755024224563197,0.17017899780557433,0.4905310466517205,0.7346938775510204,0.48458553693943635,0.4489795918367347
