all_contract_accuracy,all_contract_retention,all_contract_wins,all_contracts,all_total_contracts,all_total_trades,all_trade_accuracy,all_trade_retention,all_trade_wins,all_trades,dataset,family,holdout_contract_accuracy,holdout_contract_retention,holdout_contract_wins,holdout_contracts,holdout_total_contracts,holdout_total_trades,holdout_trade_accuracy,holdout_trade_retention,holdout_trade_wins,holdout_trades,label,observed_pass,rule_id,target_pass,train_contract_accuracy,train_contract_retention,train_contract_wins,train_contracts,train_total_contracts,train_total_trades,train_trade_accuracy,train_trade_retention,train_trade_wins,train_trades,validation_contract_accuracy,validation_contract_retention,validation_contract_wins,validation_contracts,validation_total_contracts,validation_total_trades,validation_trade_accuracy,validation_trade_retention,validation_trade_wins,validation_trades
0.8493975903614458,0.6613545816733067,141,166,251,127,0.8452380952380952,0.6614173228346457,71,84,current_v28_live_fills,boundary_margin,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,ask<=92; margin>=50,False,physics_rule_00050,False,0.839622641509434,0.7114093959731543,89,106,149,76,0.8333333333333334,0.7105263157894737,45,54,0.8695652173913043,0.92,40,46,50,25,0.8695652173913043,0.92,20,23
0.8493975903614458,0.6613545816733067,141,166,251,127,0.8452380952380952,0.6614173228346457,71,84,current_v28_live_fills,boundary_margin,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,ask<=95; margin>=50,False,physics_rule_00090,False,0.839622641509434,0.7114093959731543,89,106,149,76,0.8333333333333334,0.7105263157894737,45,54,0.8695652173913043,0.92,40,46,50,25,0.8695652173913043,0.92,20,23
0.8493975903614458,0.6613545816733067,141,166,251,127,0.8452380952380952,0.6614173228346457,71,84,current_v28_live_fills,boundary_margin,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,ask<=100; margin>=50,False,physics_rule_00130,False,0.839622641509434,0.7114093959731543,89,106,149,76,0.8333333333333334,0.7105263157894737,45,54,0.8695652173913043,0.92,40,46,50,25,0.8695652173913043,0.92,20,23
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=90; min(v28_brownian, drift5/rv15)>=0.85",False,physics_rule_00505,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=90; min(v28_brownian, drift5/rv30)>=0.85",False,physics_rule_00514,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=92; min(v28_brownian, drift5/rv15)>=0.85",False,physics_rule_00725,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=92; min(v28_brownian, drift5/rv30)>=0.85",False,physics_rule_00734,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=95; min(v28_brownian, drift5/rv15)>=0.85",False,physics_rule_00945,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=95; min(v28_brownian, drift5/rv30)>=0.85",False,physics_rule_00954,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=100; min(v28_brownian, drift5/rv15)>=0.85",False,physics_rule_01165,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.85,0.3187250996015936,68,80,251,127,0.85,0.31496062992125984,34,40,current_v28_live_fills,conservative_drift_prob,0.8571428571428571,0.2692307692307692,12,14,52,26,0.8571428571428571,0.2692307692307692,6,7,"ask<=100; min(v28_brownian, drift5/rv30)>=0.85",False,physics_rule_01174,False,0.85,0.2684563758389262,34,40,149,76,0.85,0.2631578947368421,17,20,0.8461538461538461,0.52,22,26,50,25,0.8461538461538461,0.52,11,13
0.8823529411764706,0.27091633466135456,60,68,251,127,0.8857142857142857,0.2755905511811024,31,35,current_v28_live_fills,brownian_realized_vol,0.8333333333333334,0.23076923076923078,10,12,52,26,0.8333333333333334,0.23076923076923078,5,6,ask<=90; Phi(margin/rv30)>=0.85,False,physics_rule_00193,False,0.9,0.2684563758389262,36,40,149,76,0.9047619047619048,0.27631578947368424,19,21,0.875,0.32,14,16,50,25,0.875,0.32,7,8
0.8823529411764706,0.27091633466135456,60,68,251,127,0.8857142857142857,0.2755905511811024,31,35,current_v28_live_fills,brownian_realized_vol,0.8333333333333334,0.23076923076923078,10,12,52,26,0.8333333333333334,0.23076923076923078,5,6,ask<=92; Phi(margin/rv30)>=0.85,False,physics_rule_00253,False,0.9,0.2684563758389262,36,40,149,76,0.9047619047619048,0.27631578947368424,19,21,0.875,0.32,14,16,50,25,0.875,0.32,7,8
0.8823529411764706,0.27091633466135456,60,68,251,127,0.8857142857142857,0.2755905511811024,31,35,current_v28_live_fills,brownian_realized_vol,0.8333333333333334,0.23076923076923078,10,12,52,26,0.8333333333333334,0.23076923076923078,5,6,ask<=95; Phi(margin/rv30)>=0.85,False,physics_rule_00313,False,0.9,0.2684563758389262,36,40,149,76,0.9047619047619048,0.27631578947368424,19,21,0.875,0.32,14,16,50,25,0.875,0.32,7,8
0.8823529411764706,0.27091633466135456,60,68,251,127,0.8857142857142857,0.2755905511811024,31,35,current_v28_live_fills,brownian_realized_vol,0.8333333333333334,0.23076923076923078,10,12,52,26,0.8333333333333334,0.23076923076923078,5,6,ask<=100; Phi(margin/rv30)>=0.85,False,physics_rule_00373,False,0.9,0.2684563758389262,36,40,149,76,0.9047619047619048,0.27631578947368424,19,21,0.875,0.32,14,16,50,25,0.875,0.32,7,8
0.828125,0.7649402390438247,159,192,251,127,0.8247422680412371,0.7637795275590551,80,97,current_v28_live_fills,drift_projection,0.8461538461538461,0.5,22,26,52,26,0.8461538461538461,0.5,11,13,ask<=90; projected_margin_5m>=75,False,physics_rule_00496,False,0.8220338983050848,0.7919463087248322,97,118,149,76,0.8166666666666667,0.7894736842105263,49,60,0.8333333333333334,0.96,40,48,50,25,0.8333333333333334,0.96,20,24
0.828125,0.7649402390438247,159,192,251,127,0.8247422680412371,0.7637795275590551,80,97,current_v28_live_fills,drift_projection,0.8461538461538461,0.5,22,26,52,26,0.8461538461538461,0.5,11,13,ask<=92; projected_margin_5m>=75,False,physics_rule_00716,False,0.8220338983050848,0.7919463087248322,97,118,149,76,0.8166666666666667,0.7894736842105263,49,60,0.8333333333333334,0.96,40,48,50,25,0.8333333333333334,0.96,20,24
0.828125,0.7649402390438247,159,192,251,127,0.8247422680412371,0.7637795275590551,80,97,current_v28_live_fills,drift_projection,0.8461538461538461,0.5,22,26,52,26,0.8461538461538461,0.5,11,13,ask<=95; projected_margin_5m>=75,False,physics_rule_00936,False,0.8220338983050848,0.7919463087248322,97,118,149,76,0.8166666666666667,0.7894736842105263,49,60,0.8333333333333334,0.96,40,48,50,25,0.8333333333333334,0.96,20,24
0.828125,0.7649402390438247,159,192,251,127,0.8247422680412371,0.7637795275590551,80,97,current_v28_live_fills,drift_projection,0.8461538461538461,0.5,22,26,52,26,0.8461538461538461,0.5,11,13,ask<=100; projected_margin_5m>=75,False,physics_rule_01156,False,0.8220338983050848,0.7919463087248322,97,118,149,76,0.8166666666666667,0.7894736842105263,49,60,0.8333333333333334,0.96,40,48,50,25,0.8333333333333334,0.96,20,24
