model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_days,total_days,worst_day_cents,block10_positive,block10_worst_cents
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.68_stc0-600,prob52,0.0,100.0,0.68,600.0,0.0,223,205,0.9192825112107623,16.16,341.68,0.04729571528915945,6.13,10.030000000000001,0.0293549520018731,5.9300000000000015,5.090000000000002,175,30,163,42,83.33658536585367,2.85244809365818,0.8618903345951183,408.42684878048783,74,67,0.9054054054054054,6.26,108.28,0.057813077207240486,2.26,4.0,0.03694126339120798,2.66,2.3400000000000003,53,14,51,16,80.80597014925372,2.9552880213979105,0.8376125817065165,504.93317910447763,75,59,0.7866666666666666,2.24,97.56,0.022960229602296024,1.97,0.27000000000000024,0.002767527675276755,-0.9099999999999997,-1.2299999999999998,48,11,43,16,82.67796610169492,3.4270355357985176,0.8610500163749344,422.5357966101695,372,331,0.8897849462365591,24.66,547.52,0.045039450613676216,10.36,14.3,0.026117767387492698,7.680000000000001,6.200000000000001,276,55,257,74,82.70694864048339,2.975683544548941,0.8568263218503231,430.47625075528697,0.7866666666666666,2.24,0.27000000000000024,-1.2299999999999998,True,True,False,False,-0.9099999999999997,False,5,5,12.0,6,-327.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.68_stc0-600,prob54,0.0,100.0,0.68,600.0,0.0,223,205,0.9192825112107623,16.22,341.68,0.047471318192460775,6.17,10.049999999999999,0.029413486302973538,5.949999999999999,5.089999999999999,175,30,162,43,83.33658536585367,2.85244809365818,0.8618903345951183,408.42684878048783,74,67,0.9054054054054054,6.26,108.28,0.057813077207240486,2.26,4.0,0.03694126339120798,2.66,2.3400000000000003,53,14,51,16,80.80597014925372,2.9552880213979105,0.8376125817065165,504.93317910447763,75,59,0.7866666666666666,2.24,97.56,0.022960229602296024,1.97,0.27000000000000024,0.002767527675276755,-0.9099999999999997,-1.2299999999999998,48,11,43,16,82.67796610169492,3.4270355357985176,0.8610500163749344,422.5357966101695,372,331,0.8897849462365591,24.72,547.52,0.04514903565166569,10.4,14.319999999999999,0.026154295733489187,7.699999999999998,6.199999999999998,276,55,256,75,82.70694864048339,2.975683544548941,0.8568263218503231,430.47625075528697,0.7866666666666666,2.24,0.27000000000000024,-1.2299999999999998,True,True,False,False,-0.9099999999999997,False,5,5,12.0,6,-299.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.68_stc0-600,prob56,0.0,100.0,0.68,600.0,0.0,223,205,0.9192825112107623,15.4,341.68,0.04507141184734254,6.26,9.14,0.0267501756029033,5.040000000000001,4.140000000000001,175,30,160,45,83.33658536585367,2.85244809365818,0.8618903345951183,408.42684878048783,74,67,0.9054054054054054,4.38,108.28,0.04045068341337273,2.4,1.98,0.018285925378647948,0.6399999999999999,0.2599999999999999,53,14,48,19,80.80597014925372,2.9552880213979105,0.8376125817065165,504.93317910447763,75,59,0.7866666666666666,3.06,97.56,0.03136531365313653,2.01,1.0500000000000003,0.010762607626076262,-0.12999999999999967,-0.4699999999999997,48,11,42,17,82.67796610169492,3.4270355357985176,0.8610500163749344,422.5357966101695,372,331,0.8897849462365591,22.84,547.52,0.041715371127995324,10.67,12.17,0.022227498538866162,5.55,3.9299999999999997,276,55,250,81,82.70694864048339,2.975683544548941,0.8568263218503231,430.47625075528697,0.7866666666666666,3.06,1.0500000000000003,-0.4699999999999997,True,True,False,False,-0.12999999999999967,False,4,5,-116.0,6,-299.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-570,prob50,0.0,98.0,0.64,570.0,0.0,223,196,0.8789237668161435,14.88,311.52,0.0477657935285054,6.62,8.260000000000002,0.026515151515151523,4.340000000000002,3.3200000000000016,162,34,145,51,79.46938775510205,4.515193886511388,0.8398458164161342,431.4282346938776,74,68,0.918918918918919,4.48,107.7,0.04159702878365831,2.43,2.0500000000000003,0.019034354688950792,0.6900000000000002,0.31000000000000016,52,16,49,19,79.19117647058823,4.551962080444468,0.8374313855103271,492.1357794117647,75,59,0.7866666666666666,0.64,95.06,0.006732589943193772,2.12,-1.48,-0.015569114243635598,-2.66,-3.02,46,13,41,18,80.55932203389831,3.3450361742816517,0.8390435820817996,434.05472881355934,372,323,0.8682795698924731,20.0,514.28,0.03888932099245548,11.17,8.83,0.017169635218169093,2.37,0.6100000000000001,260,63,235,88,79.60990712074303,4.309190580523447,0.8391909770126649,444.68853250774,0.7866666666666666,0.64,-1.48,-3.02,True,False,False,False,-2.66,False,3,5,-126.0,7,-454.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-570,prob52,0.0,98.0,0.64,570.0,0.0,223,196,0.8789237668161435,16.5,311.52,0.05296610169491526,6.75,9.75,0.03129815100154083,5.83,4.77,162,34,143,53,79.46938775510205,4.515193886511388,0.8398458164161342,431.4282346938776,74,68,0.918918918918919,4.74,107.7,0.04401114206128134,2.43,2.31,0.021448467966573816,0.95,0.57,52,16,49,19,79.19117647058823,4.551962080444468,0.8374313855103271,492.1357794117647,75,59,0.7866666666666666,2.46,95.06,0.025878392594151062,2.15,0.31000000000000005,0.003261098253734484,-0.8699999999999999,-1.23,46,13,41,18,80.55932203389831,3.3450361742816517,0.8390435820817996,434.05472881355934,372,323,0.8682795698924731,23.7,514.28,0.04608384537605974,11.33,12.37,0.02405304503383371,5.909999999999999,4.109999999999999,260,63,233,90,79.60990712074303,4.309190580523447,0.8391909770126649,444.68853250774,0.7866666666666666,2.46,0.31000000000000005,-1.23,True,True,False,False,-0.8699999999999999,False,5,5,3.0,7,-333.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-570,prob54,0.0,98.0,0.64,570.0,0.0,223,196,0.8789237668161435,16.22,311.52,0.05206728299948639,6.79,9.43,0.030270929635336417,5.51,4.43,162,34,142,54,79.46938775510205,4.515193886511388,0.8398458164161342,431.4282346938776,74,68,0.918918918918919,4.9,107.7,0.04549675023212628,2.43,2.47,0.022934076137418758,1.11,0.7300000000000001,52,16,49,19,79.19117647058823,4.551962080444468,0.8374313855103271,492.1357794117647,75,59,0.7866666666666666,3.5,95.06,0.036818851251840944,2.15,1.35,0.014201556911424364,0.17000000000000015,-0.18999999999999984,46,13,41,18,80.55932203389831,3.3450361742816517,0.8390435820817996,434.05472881355934,372,323,0.8682795698924731,24.62,514.28,0.04787275414171269,11.37,13.250000000000002,0.025764175157501755,6.790000000000002,4.9700000000000015,260,63,232,91,79.60990712074303,4.309190580523447,0.8391909770126649,444.68853250774,0.7866666666666666,3.5,1.35,-0.18999999999999984,True,True,False,False,0.17000000000000015,True,4,5,-63.0,7,-333.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-570,prob56,0.0,98.0,0.64,570.0,0.0,223,196,0.8789237668161435,15.4,311.52,0.04943502824858757,6.88,8.52,0.027349768875192606,4.6,3.4799999999999995,162,34,140,56,79.46938775510205,4.515193886511388,0.8398458164161342,431.4282346938776,74,68,0.918918918918919,2.32,107.7,0.021541318477251624,2.62,-0.30000000000000027,-0.0027855153203342644,-1.6600000000000004,-2.1200000000000006,52,16,45,23,79.19117647058823,4.551962080444468,0.8374313855103271,492.1357794117647,75,59,0.7866666666666666,4.32,95.06,0.045444982116557966,2.19,2.1300000000000003,0.022406900904691777,0.9500000000000004,0.5700000000000004,46,13,40,19,80.55932203389831,3.3450361742816517,0.8390435820817996,434.05472881355934,372,323,0.8682795698924731,22.04,514.28,0.04285603173368593,11.69,10.35,0.020125223613595707,3.8899999999999997,1.9299999999999997,260,63,225,98,79.60990712074303,4.309190580523447,0.8391909770126649,444.68853250774,0.7866666666666666,2.32,-0.30000000000000027,-2.1200000000000006,True,False,False,False,-1.6600000000000004,False,3,5,-174.0,7,-484.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-600,prob50,0.0,98.0,0.64,600.0,0.0,223,196,0.8789237668161435,14.94,311.46,0.04796763629358505,6.7,8.239999999999998,0.02645604572015668,4.3199999999999985,3.2999999999999985,162,34,145,51,79.45408163265306,3.862582993692662,0.8331666462634573,442.6943265306122,74,68,0.918918918918919,5.46,106.72,0.05116191904047976,2.48,2.98,0.02792353823088456,1.6199999999999999,1.2399999999999998,52,16,49,19,78.47058823529412,3.2818994189854926,0.8175248765427962,517.7577205882352,75,59,0.7866666666666666,0.74,94.96,0.007792754844144903,2.13,-1.39,-0.014637742207245156,-2.57,-2.9299999999999997,46,13,41,18,80.47457627118644,2.9435897287311534,0.8341816599991759,442.7122372881356,372,323,0.8682795698924731,21.14,513.14,0.041197334060880074,11.31,9.83,0.019156565459718597,3.37,1.61,260,63,235,88,79.43343653250774,3.572468177244313,0.8300590470975205,458.50041795665635,0.7866666666666666,0.74,-1.39,-2.9299999999999997,True,False,False,False,-2.57,False,3,5,-135.0,7,-470.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-600,prob52,0.0,98.0,0.64,600.0,0.0,223,196,0.8789237668161435,16.56,311.46,0.053168946253130414,6.83,9.729999999999999,0.03123996660887433,5.809999999999999,4.749999999999998,162,34,143,53,79.45408163265306,3.862582993692662,0.8331666462634573,442.6943265306122,74,68,0.918918918918919,5.72,106.72,0.053598200899550225,2.48,3.2399999999999998,0.030359820089955022,1.8799999999999997,1.4999999999999996,52,16,49,19,78.47058823529412,3.2818994189854926,0.8175248765427962,517.7577205882352,75,59,0.7866666666666666,2.56,94.96,0.026958719460825613,2.16,0.3999999999999999,0.004212299915754001,-0.78,-1.1400000000000001,46,13,41,18,80.47457627118644,2.9435897287311534,0.8341816599991759,442.7122372881356,372,323,0.8682795698924731,24.84,513.14,0.04840784191448728,11.47,13.37,0.026055267568304945,6.909999999999999,5.109999999999999,260,63,233,90,79.43343653250774,3.572468177244313,0.8300590470975205,458.50041795665635,0.7866666666666666,2.56,0.3999999999999999,-1.1400000000000001,True,True,False,False,-0.78,False,5,5,14.0,7,-327.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-600,prob54,0.0,98.0,0.64,600.0,0.0,223,196,0.8789237668161435,16.28,311.46,0.05226995440827073,6.87,9.41,0.030212547357606114,5.49,4.41,162,34,142,54,79.45408163265306,3.862582993692662,0.8331666462634573,442.6943265306122,74,68,0.918918918918919,5.88,106.72,0.055097451274362816,2.48,3.4,0.031859070464767617,2.04,1.6600000000000001,52,16,49,19,78.47058823529412,3.2818994189854926,0.8175248765427962,517.7577205882352,75,59,0.7866666666666666,3.6,94.96,0.03791069924178602,2.16,1.44,0.015164279696714406,0.26,-0.09999999999999998,46,13,41,18,80.47457627118644,2.9435897287311534,0.8341816599991759,442.7122372881356,372,323,0.8682795698924731,25.76,513.14,0.05020072494835718,11.51,14.250000000000002,0.027770199165919635,7.790000000000002,5.9700000000000015,260,63,232,91,79.43343653250774,3.572468177244313,0.8300590470975205,458.50041795665635,0.7866666666666666,3.6,1.44,-0.09999999999999998,True,True,False,False,0.26,True,5,5,13.0,8,-299.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.64_stc0-600,prob56,0.0,98.0,0.64,600.0,0.0,223,196,0.8789237668161435,15.46,311.46,0.04963719257689592,6.96,8.5,0.027290823861812114,4.58,3.46,162,34,140,56,79.45408163265306,3.862582993692662,0.8331666462634573,442.6943265306122,74,68,0.918918918918919,3.3,106.72,0.030922038980509745,2.67,0.6299999999999999,0.005903298350824587,-0.7300000000000002,-1.1900000000000002,52,16,45,23,78.47058823529412,3.2818994189854926,0.8175248765427962,517.7577205882352,75,59,0.7866666666666666,4.42,94.96,0.04654591406908172,2.2,2.2199999999999998,0.023378264532434707,1.0399999999999998,0.6599999999999998,46,13,40,19,80.47457627118644,2.9435897287311534,0.8341816599991759,442.7122372881356,372,323,0.8682795698924731,23.18,513.14,0.04517285730989593,11.83,11.35,0.02211872003741669,4.89,2.9299999999999997,260,63,225,98,79.43343653250774,3.572468177244313,0.8300590470975205,458.50041795665635,0.7866666666666666,3.3,0.6299999999999999,-1.1900000000000002,True,True,False,False,-0.7300000000000002,False,3,5,-98.0,7,-331.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-570,prob50,0.0,98.0,0.65,570.0,0.0,223,196,0.8789237668161435,16.82,313.94,0.053577116646492964,6.41,10.41,0.03315920239536217,6.49,5.550000000000001,164,32,149,47,80.08673469387755,4.226665860218609,0.8431340055409616,425.9871479591837,74,67,0.9054054054054054,5.68,107.12,0.05302464525765496,2.31,3.3699999999999997,0.03146004480955937,2.0299999999999994,1.6899999999999993,53,14,50,17,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,58,0.7733333333333333,1.08,93.94,0.011496700021290187,2.04,-0.96,-0.010219288907813498,-2.12,-2.46,46,12,41,17,80.98275862068965,3.2628732170280395,0.842456318377177,431.73022413793103,372,321,0.8629032258064516,23.58,515.0,0.045786407766990285,10.76,12.819999999999999,0.024893203883495144,6.399999999999999,4.7799999999999985,263,58,240,81,80.21806853582555,4.0634059362004695,0.8428147447202602,441.350722741433,0.7733333333333333,1.08,-0.96,-2.46,True,False,False,False,-2.12,False,3,5,-136.0,8,-459.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-570,prob52,0.0,98.0,0.65,570.0,0.0,223,196,0.8789237668161435,17.52,313.94,0.05580684207173345,6.53,10.989999999999998,0.03500668917627572,7.0699999999999985,6.089999999999998,164,32,147,49,80.08673469387755,4.226665860218609,0.8431340055409616,425.9871479591837,74,67,0.9054054054054054,5.94,107.12,0.055451829723674385,2.31,3.6300000000000003,0.033887229275578794,2.29,1.95,53,14,50,17,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,58,0.7733333333333333,2.9,93.94,0.03087076857568661,2.07,0.8300000000000001,0.008835426868213755,-0.32999999999999985,-0.6699999999999999,46,12,41,17,80.98275862068965,3.2628732170280395,0.842456318377177,431.73022413793103,372,321,0.8629032258064516,26.36,515.0,0.05118446601941747,10.91,15.45,0.03,9.03,7.369999999999999,263,58,238,83,80.21806853582555,4.0634059362004695,0.8428147447202602,441.350722741433,0.7733333333333333,2.9,0.8300000000000001,-0.6699999999999999,True,True,False,False,-0.32999999999999985,False,5,5,24.0,8,-402.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-570,prob54,0.0,98.0,0.65,570.0,0.0,223,196,0.8789237668161435,17.58,313.94,0.05599796139389692,6.57,11.009999999999998,0.035070395616996874,7.089999999999998,6.089999999999998,164,32,146,50,80.08673469387755,4.226665860218609,0.8431340055409616,425.9871479591837,74,67,0.9054054054054054,5.94,107.12,0.055451829723674385,2.31,3.6300000000000003,0.033887229275578794,2.29,1.95,53,14,50,17,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,58,0.7733333333333333,3.54,93.94,0.037683627847562275,2.07,1.4700000000000002,0.01564828614008942,0.3100000000000003,-0.02999999999999975,46,12,41,17,80.98275862068965,3.2628732170280395,0.842456318377177,431.73022413793103,372,321,0.8629032258064516,27.06,515.0,0.052543689320388345,10.95,16.11,0.03128155339805825,9.69,8.01,263,58,237,84,80.21806853582555,4.0634059362004695,0.8428147447202602,441.350722741433,0.7733333333333333,3.54,1.4700000000000002,-0.02999999999999975,True,True,False,False,0.3100000000000003,True,5,5,3.0,8,-382.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-570,prob56,0.0,98.0,0.65,570.0,0.0,223,196,0.8789237668161435,16.76,313.94,0.0533859973243295,6.66,10.100000000000001,0.032171752564184246,6.1800000000000015,5.1400000000000015,164,32,144,52,80.08673469387755,4.226665860218609,0.8431340055409616,425.9871479591837,74,67,0.9054054054054054,3.12,107.12,0.02912621359223301,2.49,0.6299999999999999,0.005881254667662433,-0.7100000000000002,-1.1300000000000001,53,14,46,21,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,58,0.7733333333333333,4.36,93.94,0.04641260378965297,2.11,2.2500000000000004,0.02395145837768789,1.0900000000000005,0.7300000000000005,46,12,40,18,80.98275862068965,3.2628732170280395,0.842456318377177,431.73022413793103,372,321,0.8629032258064516,24.24,515.0,0.04706796116504854,11.26,12.979999999999999,0.02520388349514563,6.559999999999999,4.739999999999998,263,58,230,91,80.21806853582555,4.0634059362004695,0.8428147447202602,441.350722741433,0.7733333333333333,3.12,0.6299999999999999,-1.1300000000000001,True,True,False,False,-0.7100000000000002,False,3,5,-108.0,7,-537.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-600,prob50,0.0,98.0,0.65,600.0,0.0,223,196,0.8789237668161435,17.14,313.62,0.05465212677762898,6.47,10.670000000000002,0.03402206491932913,6.750000000000002,5.810000000000002,164,32,149,47,80.00510204081633,3.6802502120119884,0.8368535225282832,436.7927244897959,74,67,0.9054054054054054,6.3,106.5,0.059154929577464786,2.35,3.9499999999999997,0.03708920187793427,2.6099999999999994,2.2699999999999996,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,58,0.7733333333333333,1.26,93.76,0.013438566552901023,2.05,-0.7899999999999998,-0.008425767918088734,-1.9499999999999997,-2.2899999999999996,46,12,41,17,80.82758620689656,2.922128369856043,0.837497145767526,440.2781034482759,372,321,0.8629032258064516,24.7,513.88,0.048065696271503075,10.87,13.83,0.026912897952829456,7.41,5.79,263,58,240,81,80.04361370716511,3.4161393005650726,0.8345975300773016,454.4525514018692,0.7733333333333333,1.26,-0.7899999999999998,-2.2899999999999996,True,False,False,False,-1.9499999999999997,False,3,5,-135.0,8,-475.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-600,prob52,0.0,98.0,0.65,600.0,0.0,223,196,0.8789237668161435,17.84,313.62,0.05688412728780052,6.59,11.25,0.03587143677061412,7.33,6.35,164,32,147,49,80.00510204081633,3.6802502120119884,0.8368535225282832,436.7927244897959,74,67,0.9054054054054054,6.56,106.5,0.0615962441314554,2.35,4.209999999999999,0.03953051643192487,2.869999999999999,2.5299999999999994,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,58,0.7733333333333333,3.08,93.76,0.03284982935153583,2.08,1.0,0.010665529010238907,-0.15999999999999992,-0.49999999999999994,46,12,41,17,80.82758620689656,2.922128369856043,0.837497145767526,440.2781034482759,372,321,0.8629032258064516,27.48,513.88,0.05347551957655484,11.02,16.46,0.03203082431696116,10.040000000000001,8.38,263,58,238,83,80.04361370716511,3.4161393005650726,0.8345975300773016,454.4525514018692,0.7733333333333333,3.08,1.0,-0.49999999999999994,True,True,False,False,-0.15999999999999992,False,5,5,14.0,8,-332.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-600,prob54,0.0,98.0,0.65,600.0,0.0,223,196,0.8789237668161435,17.9,313.62,0.057075441617243795,6.63,11.27,0.03593520821376187,7.35,6.35,164,32,146,50,80.00510204081633,3.6802502120119884,0.8368535225282832,436.7927244897959,74,67,0.9054054054054054,6.56,106.5,0.0615962441314554,2.35,4.209999999999999,0.03953051643192487,2.869999999999999,2.5299999999999994,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,58,0.7733333333333333,3.72,93.76,0.03967576791808874,2.08,1.6400000000000001,0.01749146757679181,0.4800000000000002,0.14000000000000018,46,12,41,17,80.82758620689656,2.922128369856043,0.837497145767526,440.2781034482759,372,321,0.8629032258064516,28.18,513.88,0.054837705300848444,11.06,17.119999999999997,0.03331517085700941,10.699999999999998,9.019999999999998,263,58,237,84,80.04361370716511,3.4161393005650726,0.8345975300773016,454.4525514018692,0.7733333333333333,3.72,1.6400000000000001,0.14000000000000018,True,True,True,False,0.4800000000000002,True,5,5,14.0,8,-304.0
v45_latent_disagree_book_else_blend90,edge0_ask98_p0.65_stc0-600,prob56,0.0,98.0,0.65,600.0,0.0,223,196,0.8789237668161435,17.08,313.62,0.054460812448185694,6.72,10.36,0.033033607550538864,6.4399999999999995,5.3999999999999995,164,32,144,52,80.00510204081633,3.6802502120119884,0.8368535225282832,436.7927244897959,74,67,0.9054054054054054,3.74,106.5,0.03511737089201878,2.53,1.2100000000000004,0.011361502347417844,-0.12999999999999967,-0.5499999999999996,53,14,46,21,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,58,0.7733333333333333,4.54,93.76,0.04842150170648464,2.12,2.42,0.025810580204778156,1.26,0.9,46,12,40,18,80.82758620689656,2.922128369856043,0.837497145767526,440.2781034482759,372,321,0.8629032258064516,25.36,513.88,0.04935004281155134,11.37,13.99,0.02722425468981085,7.57,5.75,263,58,230,91,80.04361370716511,3.4161393005650726,0.8345975300773016,454.4525514018692,0.7733333333333333,3.74,1.2100000000000004,-0.5499999999999996,True,True,False,False,-0.12999999999999967,False,3,5,-45.0,8,-400.0
