market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p,ask_bin,seconds_bin,rv15_bin,margin_rv15_bin,brownian_bin,adverse15_bin,time_block
KXBTC15M-26MAY012130-30,heartbeat:8286,live_heartbeat_two_side,heartbeat:8286:yes,2026-05-02 01:15:47.987000+00:00,2026-05-02 01:15:00+00:00,yes,no,True,False,1,48.0,47.0,47.5,0.475,52.5,-5.0,1.0,78378.09,78356.61,852.013,,8286,False,False,synced,bid>=98,latest_quote,1.0,21.479999999995925,0.7358870602142004,5.700156657798265,,,50.03257070672664,0.4293203346656749,0.6661549397708946,57.238144726022085,0.3752742179679788,0.6462717307770065,76.90613756356753,0.2793015054519078,0.6099932744698742,79.9435882608881,0.2686894655003231,0.6059156704546089,78355.15,22.94000000000233,0.3823333333333721,0.0,347.23297033336235,0.9999999993462024,0.9999968345034168,0.99999298767513,78369.01,9.080000000001746,0.0504444444444541,0.0,64.45932244444865,0.8699511488804541,0.7990283860534888,0.7899679651282574,78372.81,5.279999999998836,0.0175999999999961,0.0,36.47542879999262,0.7380213886202791,0.6823516629437212,0.6759001393131036,78301.99,76.09999999999127,0.1268333333333187,0.0,129.5436488333169,0.9881895453600844,0.9539515094601524,0.947430916320792,78346.02,32.06999999999243,0.0356333333333249,0.0,51.8400632333221,0.8174502432365834,0.7498663591051868,0.7416556320233625,78325.19,52.89999999999418,0.0293888888888856,0.0,46.51971538888206,0.7918163568869012,0.7273737911199603,0.7196852606125477,78204.98,173.11000000000058,0.0480861111111112,0.0,62.44999178610718,0.8623757657511892,0.7916124215548197,0.7826504301631146,-0.1712717307770065,True,0.5606358653885033,0.6197643731324286,0.475,heartbeat:8286,two_side_all_heartbeats,0.5424966372349371,0.475,0.5789857969571578,0.17127173077700653,0.1349932744698742,2026-05-02 01:30:00+00:00,train,2,50.0,-48.0,-50.0,0.5,"(-inf, 50.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block3
KXBTC15M-26MAY012145-45,heartbeat:8353,live_heartbeat_two_side,heartbeat:8353:yes,2026-05-02 01:31:04.410000+00:00,2026-05-02 01:31:00+00:00,yes,no,True,False,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78364.54,78343.9,835.59,,8353,False,False,synced,bid>=98,last_decisive_quote,1.0,20.639999999999414,0.7140244379069817,5.530809513597704,,,43.27560010732542,0.4769431261221404,0.6832986893452145,55.47536696275842,0.3720570251271237,0.6450748039574563,50.89553481652922,0.4055365578611862,0.6574584240651946,70.15224997968127,0.2942172204879749,0.6157040386727185,78345.4,19.139999999999414,0.3189999999999903,0.0,287.1932099999913,0.9999998872287832,0.9999999916345584,0.9999787871077706,78337.26,27.27999999999884,0.1515555555555491,0.0,147.27830666666068,0.9960327160142592,0.998096567336862,0.9821095951664088,78320.58,43.95999999999185,0.1465333333333061,0.0,143.0817879999767,0.995048456381494,0.9975327872934344,0.9793043824677252,78311.99,52.54999999998836,0.0875833333333139,0.0,93.8237574999832,0.9546072622797304,0.9673688823228366,0.9094589199389682,78358.01,6.529999999998836,0.0072555555555542,0.0,26.702669666665003,0.6848635662941885,0.7000889750376775,0.6482643642276527,78309.93,54.61000000000058,0.0303388888888892,0.0,45.99087216666636,0.7964569404839945,0.8169049156775677,0.7439549119703981,78306.71,57.8299999999872,0.0160638888888853,0.0,34.06282491666311,0.7303979920844096,0.7483381840020856,0.6863588943998,-0.0200748039574563,True,0.6350374019787282,0.7550410867796501,0.625,heartbeat:8353,two_side_all_heartbeats,0.6412292120325973,0.625,0.7050321324635358,0.02007480395745631,0.03245842406519461,2026-05-02 01:45:00+00:00,train,2,65.0,-63.0,-65.0,0.65,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block3
KXBTC15M-26MAY012200-00,heartbeat:8453,live_heartbeat_two_side,heartbeat:8453:yes,2026-05-02 01:45:20.758000+00:00,2026-05-02 01:45:00+00:00,yes,no,True,False,1,56.0,55.0,55.5,0.555,44.5,11.0,1.0,78370.99,78332.89,879.242,,8453,False,False,synced,bid>=98,latest_quote,1.0,38.10000000000582,1.284904242105609,9.952825462292571,,,93.71758296066096,0.4065405743124931,0.6578272745822099,92.13532219991392,0.4135221876940634,0.6603879650705976,75.51748960262147,0.5045188896041274,0.6930516042410984,76.2728195128696,0.4995226378589186,0.691294378563929,78329.99,41.0,0.6833333333333333,0.0,638.9153666666725,0.9999999999979622,1.0,1.0,78330.0,40.99000000000524,0.2277222222222513,0.0,238.3229421111425,0.9951544706546882,0.999199883275806,0.9991098003612952,78357.42,13.570000000006983,0.0452333333333566,0.0,77.87104646669295,0.8009951743549957,0.8487684432599132,0.8463619029921363,78414.07,-43.08000000000175,-0.0718000000000029,43.08000000000175,-25.02957559999674,0.392941338001932,0.3701557832583867,0.3713959043260727,78345.4,25.59000000001106,0.0284333333333456,0.0,63.09978086668329,0.7532838109454482,0.7983002032259506,0.7959637934536192,78378.09,-7.099999999991269,-0.0039444444444395,7.099999999991269,34.63187877778786,0.6464971624684792,0.6767371799823529,0.6751045477750947,78325.19,45.80000000000291,0.012722222222223,0.0,49.28591211111764,0.7036507343657483,0.743006562747373,0.7409183569003855,-0.1053879650705975,True,0.6076939825352988,0.6721277131418644,0.555,heartbeat:8453,two_side_all_heartbeats,0.6240258021205491,0.555,0.6358154243921784,0.10538796507059756,0.1380516042410983,2026-05-02 02:00:00+00:00,train,2,58.0,-56.0,-58.0,0.58,"(50.0, 60.0]","(720.0, inf]","(71.476, 100.646]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]",block3
KXBTC15M-26MAY012215-15,heartbeat:8522,live_heartbeat_two_side,heartbeat:8522:yes,2026-05-02 02:01:07.358000+00:00,2026-05-02 02:01:00+00:00,yes,no,True,False,1,65.0,63.0,64.0,0.64,36.0,28.0,2.0,78334.12,78314.97,832.642,,8522,False,False,synced,mid>=95,latest_quote,1.0,19.14999999999418,0.6636507987672613,5.140616982645706,,,90.5011114693276,0.2115996111990784,0.5837902936597051,63.62369271375832,0.3009885026031046,0.618288369081225,79.27152645579986,0.2415747602724897,0.5954451593579129,66.21797301502305,0.2891964088911264,0.6137844601044296,78348.01,-13.889999999999418,-0.2314999999999903,13.889999999999418,-173.60662299999777,0.0031797331985845,0.0142612126784257,0.0043740461768413,78300.01,34.11000000000058,0.1895000000000032,0.0,176.93565899999686,0.997290173007194,0.9871931904965744,0.9962301771269708,78316.23,17.889999999999418,0.0596333333333313,0.0,68.8032179333259,0.8602423341727385,0.8072874089179354,0.8506072677004721,78338.03,-3.910000000003493,-0.0065166666666724,3.910000000003493,13.723949633322665,0.5853911543380153,0.5687237430154775,0.5820943097050965,78334.94,-0.8200000000069849,-0.0009111111111188,0.8200000000069849,18.39137062220994,0.6137341087951768,0.5917328374855192,0.6093939703657023,78364.54,-30.419999999998254,-0.016899999999999,30.419999999998254,5.078350199994986,0.5318092103223307,0.5255398600097995,0.5305654837749115,78309.93,24.19000000000233,0.006719444444445,0.0,24.74489166110583,0.6513344591021245,0.6225381000340323,0.6456819401019152,0.021711630918775,True,0.6291441845406125,0.7061769010846545,0.618288369081225,heartbeat:8522,two_side_all_heartbeats,0.6177225796789565,0.618288369081225,0.6775349775589152,0.021711630918775038,0.044554840642087146,2026-05-02 02:15:00+00:00,train,2,67.0,-65.0,-67.0,0.67,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(0.0, 5.0]",block3
KXBTC15M-26MAY012230-30,heartbeat:8603,live_heartbeat_two_side,heartbeat:8603:no,2026-05-02 02:15:23.653000+00:00,2026-05-02 02:15:00+00:00,no,no,True,True,1,53.0,52.0,52.5,0.525,47.5,5.0,1.0,78291.56,78311.84,876.347,,8603,False,False,synced,bid>=98,latest_quote,-1.0,20.27999999999884,0.6850620321828629,5.306467683526475,,,90.45352538902772,0.2242035333921751,0.5887005328966859,77.05206152975785,0.2631986685024204,0.6038012714919536,74.01540703157386,0.273997007019737,0.6079565391348777,74.17887819630303,0.2733931881031002,0.6077245057421179,78327.47,35.91000000000349,0.5985000000000582,0.0,544.7736795000499,0.9999999999992264,0.9999999999999084,0.9999999999998964,78292.36,0.8000000000029104,0.0044444444444606,0.0,24.17487555556856,0.6231435099544672,0.6280221551765455,0.6277498858244233,78303.1,11.540000000008147,0.0384666666666938,0.0,53.99014793335597,0.7582539339470966,0.767135164830816,0.7666433789900791,78335.99,44.43000000000757,0.0740500000000126,0.0,85.17349535000989,0.8655072599560125,0.8750831886145032,0.8745606324670158,78348.01,56.44999999999709,0.0627222222222189,0.0,75.24643127777378,0.835607995755859,0.8453357372999752,0.8448020356323056,78370.99,79.43000000000757,0.0441277777777819,0.0,58.95124567222474,0.7778890288717097,0.7871213102243817,0.7866110475557699,78378.09,86.52999999999884,0.0240361111111107,0.0,41.34397386388744,0.7042183333255341,0.7117778687046801,0.7113575716670866,-0.0788012714919536,True,0.5644006357459768,0.6290184018130167,0.525,heartbeat:8603,two_side_all_heartbeats,0.5664782695674389,0.525,0.5952911682370055,0.0788012714919536,0.08295653913487766,2026-05-02 02:30:00+00:00,train,2,55.0,47.0,45.0,0.55,"(50.0, 60.0]","(720.0, inf]","(71.476, 100.646]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block3
KXBTC15M-26MAY012245-45,heartbeat:8676,live_heartbeat_two_side,heartbeat:8676:no,2026-05-02 02:32:09.970000+00:00,2026-05-02 02:32:00+00:00,no,yes,True,False,1,54.0,52.0,53.0,0.53,47.0,6.0,2.0,78260.02,78267.12,770.03,,8676,False,False,synced,bid>=98,latest_quote,-1.0,7.099999999991269,0.2558612551436065,1.9818927602218293,,,15.89555276727693,0.4466658130069905,0.6724418154026099,40.77806440364039,0.1741132175797297,0.5691117571327984,58.879176634632806,0.1205859253781589,0.5479904912967101,67.53822661395924,0.1051256504049781,0.5418619470035279,78263.44,3.4199999999982538,0.0569999999999708,0.0,50.991709999968855,0.8944358841628031,0.8067658302083835,0.774877058738342,78265.21,5.190000000002328,0.0288333333333462,0.0,29.302531666667896,0.7638018692864018,0.6906424609812132,0.6678070785535819,78275.58,15.559999999997672,0.0518666666666589,0.0,47.03888933331863,0.875654392858204,0.7878273523038293,0.7569352364796379,78339.35,79.33000000000175,0.1322166666666695,0.0,108.91079983332683,0.996216670095912,0.9678240327647852,0.9465821169869704,78313.16,53.13999999999942,0.0590444444444437,0.0,52.56599355554632,0.9013140364586194,0.8140117830341103,0.7818082397459827,78329.51,69.48999999999069,0.0386055555555503,0.0,36.82743594443173,0.8167685721882485,0.734170229208595,0.7072204974656517,78365.0,104.97999999999593,0.0291611111111099,0.0,29.554930388879285,0.765705028309522,0.6921518057862392,0.6691629509154431,-0.0391117571327983,True,0.5495558785663992,0.6582553833303342,0.53,heartbeat:8676,two_side_all_heartbeats,0.5389952456483551,0.53,0.6108644057114803,0.03911175713279835,0.017990491296710043,2026-05-02 02:45:00+00:00,train,2,56.0,-54.0,-56.0,0.56,"(50.0, 60.0]","(720.0, inf]","(18.2, 49.549]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block3
KXBTC15M-26MAY012300-00,heartbeat:8753,live_heartbeat_two_side,heartbeat:8753:yes,2026-05-02 02:46:11.323000+00:00,2026-05-02 02:46:00+00:00,yes,no,True,False,1,61.0,59.0,60.0,0.6,40.0,20.0,2.0,78396.68,78377.62,828.677,,8753,False,False,synced,bid>=98,latest_quote,1.0,19.05999999999767,0.6621101624518257,5.128683265061217,,,79.76531253390718,0.23895098501489,0.5944282049448382,65.0113779441474,0.2931794495476239,0.6153075044159941,59.43507833442284,0.320686041545246,0.625775836850175,64.05650352673688,0.2975498029180147,0.616976604280467,78362.02,34.65999999998894,0.5776666666664824,0.0,497.7590803331783,0.9999999999999905,1.0,0.999999999999996,78388.65,8.029999999998836,0.0446111111111046,0.0,56.02820172221453,0.8056071175979542,0.8270774475455969,0.8091228302787108,78393.21,3.469999999986612,0.011566666666622,0.0,28.645030633294024,0.6702543649340403,0.6850810278997734,0.6726288212413227,78310.17,86.50999999999476,0.1441833333333246,0.0,138.5414121166571,0.9834568010740868,0.9901225414135654,0.9847217209706312,78263.44,133.2399999999907,0.1480444444444341,0.0,141.741026088878,0.985380514949418,0.9914558938384824,0.9865425557966778,78296.24,100.43999999998778,0.0557999999999932,0.0,65.30017659999204,0.8424172599526155,0.864046329601137,0.8459970655254672,78334.94,61.73999999999069,0.0171499999999974,0.0,33.27181054999553,0.6955990533205908,0.7121923763362148,0.6982637787643265,-0.0153075044159941,True,0.607653752207997,0.6285206231166781,0.6,heartbeat:8753,two_side_all_heartbeats,0.6128879184250875,0.6,0.6186431243116063,0.015307504415994155,0.025775836850175038,2026-05-02 03:00:00+00:00,train,2,63.0,-61.0,-63.0,0.63,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block3
KXBTC15M-26MAY012315-15,heartbeat:8819,live_heartbeat_two_side,heartbeat:8819:yes,2026-05-02 03:01:12.483000+00:00,2026-05-02 03:01:00+00:00,yes,no,True,False,1,53.0,52.0,52.5,0.525,47.5,5.0,1.0,78388.2,78358.79,827.517,,8819,False,False,synced,bid>=98,latest_quote,1.0,29.41000000000349,1.0223663865980654,7.919215978033122,,,84.28728586467858,0.3489256973729183,0.6364274537651324,100.4522519498621,0.2927759152147496,0.6151532805732836,85.01330752804637,0.345945839012333,0.6353082907429133,74.42864158591715,0.3951435814672753,0.6536315364753051,78358.1,30.09999999999127,0.5016666666665212,0.0,444.5476949998831,0.9999951882109426,0.999999914856359,0.9999999988339504,78376.58,11.619999999995343,0.0645555555555296,0.0,82.83081966664875,0.7951946823171189,0.8350530702613486,0.8671219566622133,78424.65,-36.44999999999709,-0.1214999999999903,36.44999999999709,-71.13331549998848,0.2394320729278365,0.2013717439084738,0.1696055874021446,78423.44,-35.24000000000524,-0.058733333333342,35.24000000000524,-19.192831800003734,0.4242376372740136,0.41069300394182,0.3982540444519518,78396.68,-8.479999999995925,-0.0094222222222176,8.479999999995925,21.61295093334057,0.585177332117944,0.6003411431156324,0.6142390889070417,78263.44,124.75999999999476,0.0693111111111082,0.0,86.76612273333441,0.8061387203328738,0.8462823011766452,0.8781447679720109,78334.12,54.08000000000175,0.0150222222222227,0.0,41.84114426667056,0.6614880444894786,0.6887010163627533,0.7129980461235421,-0.0901532805732835,True,0.5700766402866417,0.45986178450037335,0.525,heartbeat:8819,two_side_all_heartbeats,0.5801541453714567,0.2394320729278365,0.49493239875755235,0.09015328057328353,0.11030829074291326,2026-05-02 03:15:00+00:00,train,2,55.0,-53.0,-55.0,0.55,"(50.0, 60.0]","(720.0, inf]","(71.476, 100.646]","(0.25, 0.5]","(0.6, 0.65]","(5.0, 10.0]",block3
KXBTC15M-26MAY012330-30,heartbeat:8885,live_heartbeat_two_side,heartbeat:8885:no,2026-05-02 03:16:14.032000+00:00,2026-05-02 03:16:00+00:00,no,yes,True,False,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78251.35,78277.2,825.968,,8885,False,False,synced,bid>=98,latest_quote,-1.0,25.84999999999127,0.8994539563315633,6.967140387105036,,,45.45507572173981,0.5686933656922275,0.7152178745660054,65.1419564448265,0.3968256621504072,0.6542519872469998,84.58231372041496,0.305619447647624,0.6200527942701097,73.99389735205422,0.3493531348538113,0.6365878938112468,78269.55,18.19999999999709,0.3033333333332848,0.0,276.3936266666178,0.9999889696398584,0.9994579644307732,0.99990627548415,78276.02,24.669999999998254,0.1370555555555458,0.0,139.05350311109436,0.9836040817595944,0.9499121178152612,0.9698952521632498,78255.32,3.970000000001164,0.0132333333333372,0.0,36.78030986666114,0.7138331313047813,0.66816301827183,0.6904309335326689,78349.49,98.13999999999942,0.1635666666666657,0.0,160.9508325333238,0.993258886812402,0.9714725449943392,0.9851920831431948,78388.2,136.84999999999127,0.1520555555555458,0.0,151.44302311109436,0.9899590832364497,0.9633116880798492,0.979656035099916,78396.68,145.3299999999872,0.0807388888888817,0.0,92.53773857776316,0.9222769305617632,0.863034663145271,0.8944621686131289,78296.24,44.88999999999942,0.0124694444444442,0.0,36.149362088880025,0.7105294445450978,0.6654511799653883,0.6874181348411291,-0.0292519872469998,True,0.6396259936234999,0.664361706183927,0.625,heartbeat:8885,two_side_all_heartbeats,0.6225263971350549,0.625,0.6515422224350562,0.029251987246999844,0.004947205729890269,2026-05-02 03:30:00+00:00,train,2,65.0,-63.0,-65.0,0.65,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]",block3
KXBTC15M-26MAY012345-45,heartbeat:8962,live_heartbeat_two_side,heartbeat:8962:yes,2026-05-02 03:34:00.730000+00:00,2026-05-02 03:34:00+00:00,yes,yes,True,True,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,78396.67,78389.01,659.27,,8962,False,False,synced,bid>=98,latest_quote,1.0,7.660000000003492,0.2983301268607257,2.310855226007073,,,31.96471701628172,0.239639224589467,0.5946950231029937,59.13991954015444,0.1295233415866005,0.5515282217004317,62.17073918607269,0.1232090867872367,0.549029234909679,70.42775049740327,0.1087639452616894,0.5433051391846828,78380.96,15.709999999991853,0.2618333333331975,0.0,180.2788616665806,0.9988494710158612,0.9981326271913,0.9947629311220176,78375.02,21.64999999999418,0.1202777777777454,0.0,86.95553055553772,0.9292645614753732,0.91904204596171,0.8915246485638355,78390.13,6.539999999993597,0.0217999999999786,0.0,22.03208599998942,0.6452552137074703,0.6384730567020043,0.622796021260464,78310.52,86.14999999999418,0.1435833333333236,0.0,102.32018416666376,0.958197131510965,0.95009683585907,0.92686577267992,78282.51,114.16000000000348,0.1268444444444483,0.0,91.28473688889493,0.9386499012430763,0.9289874028800522,0.902537624814484,78351.67,45.0,0.025,0.0,24.14175000000349,0.6584417573574315,0.6511080513756579,0.6341208213159478,78297.93,98.74000000000524,0.0274277777777792,0.0,25.74231105556001,0.6683197057903797,0.6605842973037853,0.6426360269015363,-0.0165282217004316,True,0.5432641108502159,0.5772611451359674,0.535,heartbeat:8962,two_side_all_heartbeats,0.5420146174548395,0.535,0.5620095092516235,0.016528221700431667,0.014029234909679,2026-05-02 03:45:00+00:00,validation,2,56.0,46.0,44.0,0.56,"(50.0, 60.0]","(480.0, 720.0]","(49.549, 71.476]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block4
KXBTC15M-26MAY020000-00,heartbeat:9070,live_heartbeat_two_side,heartbeat:9070:no,2026-05-02 03:46:01.655000+00:00,2026-05-02 03:46:00+00:00,no,yes,True,False,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,78383.98,78396.72,838.345,,9070,False,False,synced,bid>=98,latest_quote,-1.0,12.74000000000524,0.4400054327484372,3.4082674265509696,,,29.194463475893507,0.4363841113410058,0.6687209675760662,80.58303572811674,0.1580977917360842,0.5628101296657813,75.82688787699443,0.1680142803786426,0.5667139776685624,81.93188598191945,0.1554950169561173,0.5617844589717229,78400.73,16.75,0.2791666666666667,0.0,246.7779791666719,0.9989021731996008,0.9994320226536928,0.998702292067188,78403.6,19.62000000000989,0.1090000000000549,0.0,104.11960500005132,0.9018350133569027,0.9151428645651712,0.8981013210378416,78420.89,36.91000000000349,0.1230333333333449,0.0,115.88437983334832,0.924793490489682,0.9367779328356204,0.9213776122242138,78479.73,95.75,0.1595833333333333,0.0,146.52588958333857,0.9654925176876332,0.9733433057521936,0.9631431741836752,78375.02,-8.959999999991851,-0.0099555555555465,8.959999999991851,4.393809777790608,0.5217416521079659,0.5231038897891571,0.5213840636689827,78251.35,-132.6299999999901,-0.0736833333333278,132.6299999999901,-49.03205408332349,0.2714391561290948,0.2589352337398686,0.2747701941422796,78396.68,12.69999999999709,0.0035277777777769,0.0,15.697494861115672,0.5772248478206351,0.5820019150586652,0.5759690998495862,0.0421898703342187,True,0.5839050648328906,0.6975345400518211,0.5628101296657813,heartbeat:9070,two_side_all_heartbeats,0.5858569888342812,0.5628101296657813,0.6563017369976708,0.042189870334218726,0.03828602233143763,2026-05-02 04:00:00+00:00,validation,2,63.0,-61.0,-63.0,0.63,"(60.0, 70.0]","(720.0, inf]","(71.476, 100.646]","(0.0, 0.25]","(0.55, 0.6]","(5.0, 10.0]",block4
KXBTC15M-26MAY020015-15,heartbeat:9132,live_heartbeat_two_side,heartbeat:9132:no,2026-05-02 04:00:18.206000+00:00,2026-05-02 04:00:00+00:00,no,no,True,True,1,57.0,55.0,56.0,0.56,44.0,12.0,2.0,78409.63,78434.29,881.794,,9132,False,False,synced,bid>=98,latest_quote,-1.0,24.65999999998894,0.8304423763831938,6.4325789874340416,,,123.85369501933528,0.1991058885739272,0.5789100424817342,74.04338399303093,0.333047987141025,0.6304509698312277,76.34323778125315,0.323014856543646,0.6266580046095235,77.1956881668955,0.319447893860011,0.6253065511662862,78438.76,29.129999999990105,0.485499999999835,0.0,452.7709869998435,0.9999999995170392,0.9999999984920288,0.9999999977575385,78424.99,15.360000000000582,0.0853333333333365,0.0,99.90642133332511,0.9113790005586292,0.9046731841126816,0.9022012936169388,78403.3,-6.330000000001746,-0.0211000000000058,6.330000000001746,6.054146599983806,0.5325831481823353,0.5316036628174835,0.531255391321812,78381.0,-28.630000000004657,-0.0477166666666744,28.630000000004657,-17.41627036668457,0.4070201155808019,0.4097721434957846,0.4107516196960125,78400.73,-8.900000000008731,-0.0098888888888985,8.900000000008731,15.940037111091495,0.5852253701719919,0.5826956109638934,0.581795403744458,78382.85,-26.77999999999884,-0.0148777777777771,26.77999999999884,11.540864822211734,0.5619307768231975,0.5600794899900401,0.5594210046162706,78358.1,-51.52999999999884,-0.0143138888888885,51.52999999999884,12.038098661100337,0.5645760986281675,0.5626470519623014,0.5619608788959294,-0.0704509698312276,True,0.5952254849156139,0.574344706004521,0.56,heartbeat:9132,two_side_all_heartbeats,0.5933290023047617,0.5325831481823353,0.5756519205858355,0.07045096983122767,0.06665800460952342,2026-05-02 04:15:00+00:00,validation,2,59.0,43.0,41.0,0.59,"(50.0, 60.0]","(720.0, inf]","(71.476, 100.646]","(0.25, 0.5]","(0.6, 0.65]","(5.0, 10.0]",block4
KXBTC15M-26MAY020030-30,heartbeat:9201,live_heartbeat_two_side,heartbeat:9201:no,2026-05-02 04:16:04.780000+00:00,2026-05-02 04:16:00+00:00,no,no,True,True,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,78268.17,78283.39,835.22,,9201,False,False,synced,bid>=98,latest_quote,-1.0,15.220000000001164,0.5266404458826954,4.079339352685856,,,76.0027030014801,0.2002560356268482,0.5793598277358786,95.32382634008844,0.1596662721626439,0.5634280145479571,87.8974805177216,0.173156271492134,0.5687357026730718,82.74764654591517,0.1839327235917925,0.5729668834854501,78293.85,25.680000000007567,0.4280000000001261,0.0,372.69416000010654,0.9999538078252797,0.99998882901833,0.999996665454431,78275.58,7.410000000003492,0.041166666666686,0.0,49.60322333335071,0.6985955479621937,0.7137353635449488,0.7255641690823957,78269.81,1.639999999999418,0.0054666666666647,0.0,19.78586933333288,0.5822155977483371,0.589049907660304,0.594490228909863,78397.09,128.91999999999825,0.2148666666666637,0.0,194.68093733333208,0.9794396740547864,0.9866152887095808,0.9906813343654676,78434.74,166.57000000000698,0.1850777777777855,0.0,169.8006615555632,0.9625685551100828,0.9733081187689752,0.9799166314567372,78383.98,115.80999999999769,0.0643388888888876,0.0,68.95712677777786,0.7652824981621894,0.7836317916378781,0.797674190054869,78251.35,-16.819999999992433,-0.0046722222222201,16.819999999992433,11.317666555558477,0.5472548201166606,0.5512261626420158,0.5543949954324677,-0.028428014547957,True,0.5492140072739786,0.5602145374320981,0.535,heartbeat:9201,two_side_all_heartbeats,0.5518678513365359,0.535,0.5529715239140546,0.02842801454795707,0.0337357026730718,2026-05-02 04:30:00+00:00,validation,2,56.0,46.0,44.0,0.56,"(50.0, 60.0]","(720.0, inf]","(71.476, 100.646]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block4
