source,market,side,reason,p_side,outcome,brier,bucket,actionable,edge_cents,ask_cents,seconds_to_close,sigma_t_dollars,recross_hazard_score,h6_recross_hazard_high,gross_cents
rejected_actionable,KXBTC15M-26MAY060700-00,no,ask_too_high,0.924831,0.0,0.855312378561,90_95,True,-1.516876,91,632.156,97.724707,0.23683891449350192,False,-182
rejected_actionable,KXBTC15M-26MAY060700-00,yes,p_below_floor,0.345855,1.0,0.427905681025,00_50,True,-3.414509,34,884.801,116.189239,0.8157242136510713,True,132
rejected_actionable,KXBTC15M-26MAY060700-00,yes,edge_below_floor,0.865871,1.0,0.017990588641000015,85_90,True,1.087081,82,164.366,51.458798,0.08735270332127361,False,36
rejected_actionable,KXBTC15M-26MAY060700-00,yes,ask_too_high,0.853625,1.0,0.02142564062500001,85_90,True,-8.637541,91,73.96,34.643133,0.04141393584357802,False,18
entry,KXBTC15M-26MAY060715-15,yes,approved_entry,0.872115,1.0,0.016354573225000005,85_90,True,2.711512,81,646.069,103.247452,0.33327148213923247,True,24
entry,KXBTC15M-26MAY060715-15,yes,approved_entry,0.947668,1.0,0.0027386382240000046,90_95,True,2.766793,89,579.088,96.285383,0.18857738603460397,False,20
rejected_actionable,KXBTC15M-26MAY060715-15,no,p_below_floor,0.498199,0.0,0.24820224360100002,00_50,True,-6.180121,52,884.529,118.438783,1.135459381275133,True,-104
rejected_actionable,KXBTC15M-26MAY060715-15,yes,p_below_floor,0.501801,1.0,0.24820224360099996,50_60,True,-2.819879,49,884.529,118.438783,1.135459381275133,True,102
rejected_actionable,KXBTC15M-26MAY060715-15,yes,edge_below_floor,0.856745,1.0,0.020521995025000007,85_90,True,1.17451,81,650.204,103.569782,0.3564006070848828,True,38
rejected_actionable,KXBTC15M-26MAY060715-15,yes,ask_too_high,0.920908,1.0,0.006255544464000008,90_95,True,-4.409243,94,593.077,97.420952,0.23444783970475536,False,12
entry,KXBTC15M-26MAY060730-30,yes,approved_entry,0.899565,1.0,0.01008718922500001,85_90,True,2.95653,84,758.195,108.093945,0.3347696641718883,True,32
rejected_actionable,KXBTC15M-26MAY060730-30,no,p_below_floor,0.405116,0.0,0.164118973456,00_50,True,-8.488376,45,867.397,115.310698,0.8638587785878552,True,-90
rejected_actionable,KXBTC15M-26MAY060730-30,yes,p_below_floor,0.594884,1.0,0.16411897345600002,50_60,True,-0.511624,56,867.397,115.310698,0.8638587785878552,True,88
rejected_actionable,KXBTC15M-26MAY060730-30,yes,edge_below_floor,0.864278,1.0,0.018420461284000003,85_90,True,-4.572209,88,759.75,108.185143,0.38554058783686324,True,24
rejected_actionable,KXBTC15M-26MAY060730-30,yes,ask_too_high,0.995969,1.0,1.6248961000000054e-05,95_100,True,0.096896,97,516.473,100.81266,0.04967591263827378,False,6
entry,KXBTC15M-26MAY060745-45,yes,approved_entry,0.851843,0.0,0.725636496649,85_90,True,12.684309,69,491.325,99.908025,0.3032242515016857,True,-24
entry,KXBTC15M-26MAY060745-45,yes,approved_entry,0.850438,0.0,0.723244791844,85_90,True,3.543807,78,273.2,74.46556,0.17312459053557222,False,-70
rejected_actionable,KXBTC15M-26MAY060745-45,no,p_below_floor,0.553279,1.0,0.19955965184100002,50_60,True,-2.672147,54,848.0,133.55674,1.2171111689146588,True,92
rejected_actionable,KXBTC15M-26MAY060745-45,no,edge_below_floor,0.886049,1.0,0.012984830401000005,85_90,True,-0.395117,86,199.013,63.885022,0.11002380179672656,False,28
rejected_actionable,KXBTC15M-26MAY060745-45,no,ask_too_high,0.903274,1.0,0.009355919075999995,90_95,True,-5.172554,93,198.962,63.873111,0.10175226778536181,False,14
rejected_actionable,KXBTC15M-26MAY060745-45,yes,p_below_floor,0.446721,0.0,0.19955965184099997,00_50,True,-7.327853,48,848.0,133.55674,1.2171111689146588,True,-96
entry,KXBTC15M-26MAY060800-00,yes,approved_entry,0.85,1.0,0.022500000000000006,85_90,True,2.500023,79,276.653,71.231918,0.1698860167511377,False,-18
entry,KXBTC15M-26MAY060800-00,yes,approved_entry,0.874265,1.0,0.015809290225000012,85_90,True,17.426542,66,234.058,64.915315,0.13037654446491642,False,-32
rejected_actionable,KXBTC15M-26MAY060800-00,no,p_below_floor,0.476589,0.0,0.227137074921,00_50,True,-10.341135,54,884.129,140.967368,1.35887119729371,True,-108
rejected_actionable,KXBTC15M-26MAY060800-00,yes,p_below_floor,0.523411,1.0,0.22713707492100005,50_60,True,1.341135,47,884.129,140.967368,1.35887119729371,True,106
rejected_actionable,KXBTC15M-26MAY060800-00,yes,edge_below_floor,0.853158,1.0,0.021562572964000007,85_90,True,-0.684155,83,118.199,45.929973,0.0704346580710045,False,34
entry,KXBTC15M-26MAY060815-15,no,approved_entry,0.860153,1.0,0.019557183409000017,85_90,True,3.515349,79,694.343,110.693222,0.39502393499448535,True,42
rejected_actionable,KXBTC15M-26MAY060815-15,no,p_below_floor,0.487101,1.0,0.263065384201,00_50,True,-2.289911,47,884.538,123.444966,1.1614039872233217,True,106
rejected_actionable,KXBTC15M-26MAY060815-15,no,ask_too_high,0.947942,1.0,0.002710035364000005,90_95,True,0.794172,91,574.258,100.401686,0.1951335308144019,False,18
rejected_actionable,KXBTC15M-26MAY060815-15,no,edge_below_floor,0.930209,1.0,0.0048707836810000064,90_95,True,0.020916,90,549.126,98.200057,0.21443731734396856,False,20
rejected_actionable,KXBTC15M-26MAY060815-15,yes,p_below_floor,0.512899,0.0,0.263065384201,50_60,True,-6.710089,54,884.538,123.444966,1.1614039872233217,True,-108
entry,KXBTC15M-26MAY060830-30,yes,approved_entry,0.873796,1.0,0.015927449615999997,85_90,True,7.879562,76,547.393,101.970105,0.3071369986810028,True,48
rejected_actionable,KXBTC15M-26MAY060830-30,no,p_below_floor,0.60073,0.0,0.3608765329,60_70,True,-2.926991,59,884.233,126.749728,0.94370017939859,True,-118
rejected_actionable,KXBTC15M-26MAY060830-30,yes,p_below_floor,0.39927,1.0,0.3608765329,00_50,True,-6.073009,42,884.233,126.749728,0.94370017939859,True,116
rejected_actionable,KXBTC15M-26MAY060830-30,yes,ask_too_high,0.955331,1.0,0.001995319560999996,95_100,True,1.533081,91,427.331,91.92658,0.14243409059700168,False,18
rejected_actionable,KXBTC15M-26MAY060845-45,no,p_below_floor,0.493817,1.0,0.25622122948900006,00_50,True,-5.618347,51,869.104,133.243644,1.2440338348669557,True,98
rejected_actionable,KXBTC15M-26MAY060845-45,no,edge_below_floor,0.862106,1.0,0.019014755235999988,85_90,True,-2.789375,86,286.018,74.281605,0.17226559244353848,False,28
rejected_actionable,KXBTC15M-26MAY060845-45,no,ask_too_high,0.886225,1.0,0.01294475062499999,85_90,True,-5.377467,91,223.456,65.596054,0.12139558570190473,False,18
rejected_actionable,KXBTC15M-26MAY060845-45,yes,p_below_floor,0.506183,0.0,0.25622122948900006,50_60,True,-3.381653,50,869.104,133.243644,1.2440338348669557,True,-100
entry,KXBTC15M-26MAY060900-00,no,approved_entry,0.855256,1.0,0.020950825535999994,85_90,True,9.025574,73,254.617,64.599386,0.1456127710368916,False,-16
entry,KXBTC15M-26MAY060900-00,no,approved_entry,0.853869,1.0,0.021354269161000004,85_90,True,2.886882,79,177.842,58.355434,0.11042228288847712,False,34
entry,KXBTC15M-26MAY060900-00,yes,approved_entry,0.856054,0.0,0.732828450916,85_90,True,4.105411,78,743.816,111.415066,0.42347442313737094,True,-10
entry,KXBTC15M-26MAY060900-00,yes,approved_entry,0.851503,0.0,0.725057359009,85_90,True,3.650336,78,469.329,86.309767,0.26705469444086044,True,-76
rejected_actionable,KXBTC15M-26MAY060900-00,no,p_below_floor,0.489345,1.0,0.2607685290250001,00_50,True,-3.065546,48,869.173,122.991337,1.1855021579093243,True,104
rejected_actionable,KXBTC15M-26MAY060900-00,no,edge_below_floor,0.850019,1.0,0.02249430036100001,85_90,True,1.501913,80,179.644,58.650721,0.11307791981746038,False,40
rejected_actionable,KXBTC15M-26MAY060900-00,no,ask_too_high,0.948353,1.0,0.002667412609,90_95,True,-3.664729,96,129.128,49.902349,0.04703734531487866,False,8
rejected_actionable,KXBTC15M-26MAY060900-00,yes,p_below_floor,0.510655,0.0,0.260768529025,50_60,True,-5.934454,53,869.173,122.991337,1.1855021579093243,True,-106
rejected_actionable,KXBTC15M-26MAY060900-00,yes,edge_below_floor,0.856369,0.0,0.7333678641610001,85_90,True,0.136933,82,349.269,73.135621,0.19474605937187298,False,-164
entry,KXBTC15M-26MAY060915-15,no,approved_entry,0.850409,1.0,0.02237746728100001,85_90,True,11.540902,70,836.982,128.899563,0.5084126970275672,True,0
entry,KXBTC15M-26MAY060915-15,no,approved_entry,0.850534,1.0,0.022340085155999997,85_90,True,6.553378,75,607.275,114.250778,0.39483162919703507,True,50
rejected_actionable,KXBTC15M-26MAY060915-15,no,p_below_floor,0.672099,1.0,0.107519065801,60_70,True,3.209897,60,869.636,130.270321,0.8316367623679325,True,80
rejected_actionable,KXBTC15M-26MAY060915-15,no,ask_too_high,0.981356,1.0,0.0003475987359999998,95_100,True,1.635613,94,487.197,104.996075,0.11291337809378103,False,12
rejected_actionable,KXBTC15M-26MAY060915-15,no,edge_below_floor,0.949047,1.0,0.0025962082090000027,90_95,True,1.904741,90,206.39,74.130655,0.08651074684481429,False,20
rejected_actionable,KXBTC15M-26MAY060915-15,yes,p_below_floor,0.327901,0.0,0.107519065801,00_50,True,-12.209897,41,869.636,130.270321,0.8316367623679325,True,-82
entry,KXBTC15M-26MAY060930-30,no,approved_entry,0.866835,1.0,0.017732917224999995,85_90,True,7.183483,76,599.586,127.632912,0.41510300263167554,True,-20
entry,KXBTC15M-26MAY060930-30,no,approved_entry,0.857875,1.0,0.020199515624999984,85_90,True,6.287483,76,519.475,121.152108,0.38059617369193155,True,-14
entry,KXBTC15M-26MAY060930-30,no,approved_entry,0.851733,1.0,0.021983103289000012,85_90,True,8.673278,73,470.196,115.605764,0.35378003234582406,True,-3
entry,KXBTC15M-26MAY060930-30,no,approved_entry,0.852543,1.0,0.021743566848999984,85_90,True,4.754265,77,402.581,106.944065,0.3078986934577516,True,46
rejected_actionable,KXBTC15M-26MAY060930-30,no,p_below_floor,0.507977,1.0,0.24208663252899998,50_60,True,-4.202306,51,884.376,154.795297,1.4280828525574547,True,98
rejected_actionable,KXBTC15M-26MAY060930-30,no,ask_too_high,0.967428,1.0,0.001060935184000003,95_100,True,-1.757218,96,282.533,88.192841,0.09500449271428811,False,8
rejected_actionable,KXBTC15M-26MAY060930-30,yes,p_below_floor,0.492023,0.0,0.24208663252899998,00_50,True,-4.797694,50,884.376,154.795297,1.4280828525574547,True,-100
entry,KXBTC15M-26MAY060945-45,no,approved_entry,0.854149,1.0,0.021272514200999987,85_90,True,22.414906,59,857.092,149.202987,0.5882306018534502,True,-16
entry,KXBTC15M-26MAY060945-45,no,approved_entry,0.850231,1.0,0.022430753361000012,85_90,True,11.523092,70,448.417,109.863923,0.33255592758743224,True,-16
entry,KXBTC15M-26MAY060945-45,no,approved_entry,0.861162,1.0,0.019275990244000004,85_90,True,11.616192,71,320.658,91.219395,0.22595024441507225,False,-12
entry,KXBTC15M-26MAY060945-45,no,approved_entry,0.852929,1.0,0.021629879040999986,85_90,True,9.792897,72,259.163,82.32698,0.1882466731492732,False,48
rejected_actionable,KXBTC15M-26MAY060945-45,no,p_below_floor,0.761891,1.0,0.056695895881000005,70_80,True,22.189071,50,884.381,151.628055,0.7777211088980476,True,100
rejected_actionable,KXBTC15M-26MAY060945-45,no,ask_too_high,0.970324,1.0,0.0008806649760000021,95_100,True,0.532433,94,139.104,60.32621,0.04310772899505975,False,12
rejected_actionable,KXBTC15M-26MAY060945-45,no,edge_below_floor,0.880519,1.0,0.014275709360999988,85_90,True,-4.948051,90,72.326,43.581501,0.048090868801431944,False,20
rejected_actionable,KXBTC15M-26MAY060945-45,yes,p_below_floor,0.238109,0.0,0.05669589588099999,00_50,True,-31.189071,51,884.381,151.628055,0.7777211088980476,True,-102
entry,KXBTC15M-26MAY061000-00,no,approved_entry,0.854748,1.0,0.021098143504000015,85_90,True,16.474759,65,835.709,150.536104,0.5866639910305327,True,70
rejected_actionable,KXBTC15M-26MAY061000-00,no,p_below_floor,0.513222,1.0,0.23695282128400005,50_60,True,-2.677845,50,884.377,153.401552,1.4116432447229272,True,100
rejected_actionable,KXBTC15M-26MAY061000-00,no,ask_too_high,0.984618,1.0,0.0002366059240000002,95_100,True,1.961788,94,355.531,101.538377,0.07859041615715072,False,12
rejected_actionable,KXBTC15M-26MAY061000-00,yes,p_below_floor,0.486778,0.0,0.236952821284,00_50,True,-9.322155,54,884.377,153.401552,1.4116432447229272,True,-108
entry,KXBTC15M-26MAY061015-15,no,approved_entry,0.859312,1.0,0.01979311334400001,85_90,True,13.931175,68,838.309,154.496323,0.5814886127535356,True,-6
entry,KXBTC15M-26MAY061015-15,no,approved_entry,0.85586,1.0,0.020776339600000013,85_90,True,12.085958,70,778.747,147.555942,0.5588405505167043,True,0
entry,KXBTC15M-26MAY061015-15,no,approved_entry,0.853364,1.0,0.021502116495999996,85_90,True,8.83635,73,690.885,137.49369,0.5053900102338842,True,54
rejected_actionable,KXBTC15M-26MAY061015-15,no,p_below_floor,0.595554,1.0,0.16357656691599998,50_60,True,3.5554,52,883.995,158.931571,1.1301500705496994,True,96
rejected_actionable,KXBTC15M-26MAY061015-15,no,ask_too_high,0.993524,1.0,4.193857600000048e-05,95_100,True,1.852352,95,570.76,127.657647,0.09087492969872225,False,10
rejected_actionable,KXBTC15M-26MAY061015-15,yes,p_below_floor,0.404446,0.0,0.16357656691600003,00_50,True,-13.5554,50,883.995,158.931571,1.1301500705496994,True,-100
entry,KXBTC15M-26MAY061030-30,yes,approved_entry,0.851204,1.0,0.022140249616000012,85_90,True,3.620359,78,518.045,129.182932,0.4119781212705184,True,-16
entry,KXBTC15M-26MAY061030-30,yes,approved_entry,0.850668,1.0,0.022300046224000006,85_90,True,3.566818,78,471.76,123.624961,0.3767253384297188,True,-10
entry,KXBTC15M-26MAY061030-30,yes,approved_entry,0.861605,1.0,0.019153176025000013,85_90,True,8.660544,74,417.833,115.364165,0.32474472240620245,True,52
rejected_actionable,KXBTC15M-26MAY061030-30,no,p_below_floor,0.381847,0.0,0.145807131409,00_50,True,-5.815254,40,868.942,168.006018,1.1682803908710917,True,-80
rejected_actionable,KXBTC15M-26MAY061030-30,yes,p_below_floor,0.618153,1.0,0.14580713140900003,60_70,True,-3.184746,61,868.942,168.006018,1.1682803908710917,True,78
rejected_actionable,KXBTC15M-26MAY061030-30,yes,ask_too_high,0.967447,1.0,0.0010596978090000036,95_100,True,1.244652,93,297.745,97.54483,0.10541126260945864,False,14
entry,KXBTC15M-26MAY061045-45,yes,approved_entry,0.861569,1.0,0.01916314176099999,85_90,True,2.656943,80,536.526,132.521908,0.4088757000780344,True,-6
entry,KXBTC15M-26MAY061045-45,yes,approved_entry,0.896088,1.0,0.010797703744000001,85_90,True,2.608755,84,140.969,64.395182,0.0904738204447633,False,28
rejected_actionable,KXBTC15M-26MAY061045-45,no,p_below_floor,0.601767,0.0,0.3621235222890001,60_70,True,-0.823286,57,868.842,170.253162,1.1914432313408034,True,-114
rejected_actionable,KXBTC15M-26MAY061045-45,yes,p_below_floor,0.398233,1.0,0.3621235222889999,00_50,True,-8.176714,44,868.842,170.253162,1.1914432313408034,True,112
rejected_actionable,KXBTC15M-26MAY061045-45,yes,edge_below_floor,0.852897,1.0,0.021639292608999994,85_90,True,0.789651,81,548.527,134.987961,0.4369813687938103,True,38
rejected_actionable,KXBTC15M-26MAY061045-45,yes,ask_too_high,0.893818,1.0,0.011274617124,85_90,True,-4.618205,91,291.742,93.730372,0.19031905753032494,False,18
entry,KXBTC15M-26MAY061100-00,no,approved_entry,0.880408,1.0,0.014302246464000008,85_90,True,2.040808,83,657.485,137.175264,0.4421322714023326,True,-40
entry,KXBTC15M-26MAY061100-00,no,approved_entry,0.868814,1.0,0.017209766596000008,85_90,True,2.381373,81,476.106,116.048052,0.331062545685405,True,38
rejected_actionable,KXBTC15M-26MAY061100-00,no,p_below_floor,0.259626,1.0,0.548153659876,00_50,True,-4.537371,27,865.321,158.814408,0.8095870263237541,True,146
rejected_actionable,KXBTC15M-26MAY061100-00,no,edge_below_floor,0.864919,1.0,0.018246876561000002,85_90,True,1.991916,81,496.238,119.011371,0.3521638603626218,True,38
rejected_actionable,KXBTC15M-26MAY061100-00,no,ask_too_high,0.947349,1.0,0.0027721278010000004,90_95,True,-0.26508,92,356.024,101.227034,0.15527017111702904,False,16
rejected_actionable,KXBTC15M-26MAY061100-00,yes,p_below_floor,0.740374,0.0,0.548153659876,70_80,True,-3.462629,74,865.321,158.814408,0.8095870263237541,True,-148
rejected_actionable,KXBTC15M-26MAY061115-15,no,p_below_floor,0.466378,1.0,0.28475243888400004,00_50,True,-6.362188,49,869.548,156.788182,1.4528882832170376,True,102
rejected_actionable,KXBTC15M-26MAY061115-15,no,ask_too_high,0.748362,1.0,0.06332168304400002,70_80,True,-19.163836,91,157.49,64.535033,0.15150307428633572,False,18
rejected_actionable,KXBTC15M-26MAY061115-15,yes,p_below_floor,0.533622,0.0,0.28475243888400004,50_60,True,-2.637812,52,869.548,156.788182,1.4528882832170376,True,-104
entry,KXBTC15M-26MAY061130-30,yes,approved_entry,0.877418,1.0,0.015026346723999993,85_90,True,4.241773,80,832.26,151.382846,0.5363298971132572,True,40
rejected_actionable,KXBTC15M-26MAY061130-30,no,p_below_floor,0.346899,0.0,0.12033891620100001,00_50,True,-5.310108,36,883.089,155.355004,1.0562212924605836,True,-72
rejected_actionable,KXBTC15M-26MAY061130-30,yes,p_below_floor,0.653101,1.0,0.12033891620099997,60_70,True,-3.689892,65,883.089,155.355004,1.0562212924605836,True,70
rejected_actionable,KXBTC15M-26MAY061130-30,yes,edge_below_floor,0.85585,1.0,0.0207792225,85_90,True,0.084975,82,845.473,152.168054,0.5887897284997061,True,36
rejected_actionable,KXBTC15M-26MAY061130-30,yes,ask_too_high,0.986191,1.0,0.0001906884809999989,95_100,True,1.119059,95,708.94,140.494902,0.15375791162839364,False,10
rejected_actionable,KXBTC15M-26MAY061145-45,no,p_below_floor,0.502076,1.0,0.24792830977600003,50_60,True,-2.792407,49,883.958,151.477102,1.4170503622593236,True,102
rejected_actionable,KXBTC15M-26MAY061145-45,no,edge_below_floor,0.879087,1.0,0.014619953569000012,85_90,True,0.908699,84,371.708,99.310709,0.2444425767432163,False,32
rejected_actionable,KXBTC15M-26MAY061145-45,no,ask_too_high,0.895926,1.0,0.010831397476,85_90,True,-4.407366,91,369.026,98.941882,0.2226697851001502,False,18
rejected_actionable,KXBTC15M-26MAY061145-45,yes,p_below_floor,0.497924,0.0,0.24792830977599997,00_50,True,-7.207593,53,883.958,151.477102,1.4170503622593236,True,-106
entry,KXBTC15M-26MAY061200-00,yes,approved_entry,0.876246,1.0,0.015315052516000007,85_90,True,2.124613,82,868.655,154.679749,0.5526871033269218,True,16
rejected_actionable,KXBTC15M-26MAY061200-00,no,p_below_floor,0.151424,0.0,0.022929227776,00_50,True,-8.357552,20,868.928,154.673474,0.6137067077911612,True,-40
rejected_actionable,KXBTC15M-26MAY061200-00,yes,p_below_floor,0.848576,1.0,0.022929227776,80_85,True,0.357552,81,868.928,154.673474,0.6137067077911612,True,38
rejected_actionable,KXBTC15M-26MAY061200-00,yes,edge_below_floor,0.852902,1.0,0.021637821603999987,85_90,True,0.790219,81,868.822,154.668386,0.604574038219706,True,38
rejected_actionable,KXBTC15M-26MAY061200-00,yes,ask_too_high,0.907838,1.0,0.008493834243999994,90_95,True,-3.216249,91,522.734,121.261831,0.2968156315591909,True,18
rejected_actionable,KXBTC15M-26MAY061215-15,no,p_below_floor,0.480273,0.0,0.23066215452900002,00_50,True,3.027304,41,869.251,153.180763,1.3829303461508062,True,-82
rejected_actionable,KXBTC15M-26MAY061215-15,no,edge_below_floor,0.85391,0.0,0.7291622881,85_90,True,-0.609035,83,685.841,135.550429,0.49055301824751485,True,-166
rejected_actionable,KXBTC15M-26MAY061215-15,yes,p_below_floor,0.519727,1.0,0.23066215452899996,50_60,True,-12.027304,60,869.251,153.180763,1.3829303461508062,True,80
rejected_actionable,KXBTC15M-26MAY061215-15,yes,edge_below_floor,0.854368,1.0,0.021208679423999996,85_90,True,-4.56317,87,338.077,93.54988,0.24132686995611444,False,26
rejected_actionable,KXBTC15M-26MAY061215-15,yes,ask_too_high,0.901049,1.0,0.009791300401000002,90_95,True,-3.895112,91,337.995,93.560441,0.19672915161127513,False,9
rejected_actionable,KXBTC15M-26MAY061230-30,no,p_below_floor,0.458849,1.0,0.29284440480099994,00_50,True,-1.115115,43,869.282,146.490429,1.2707043072532729,True,114
rejected_actionable,KXBTC15M-26MAY061230-30,no,edge_below_floor,0.875518,1.0,0.015495768323999995,85_90,True,-2.44821,87,562.002,116.395391,0.34693496926603007,True,26
rejected_actionable,KXBTC15M-26MAY061230-30,no,ask_too_high,0.923629,1.0,0.005832529640999995,90_95,True,-1.637101,91,530.349,112.417717,0.24985803613878163,False,18
rejected_actionable,KXBTC15M-26MAY061230-30,yes,p_below_floor,0.541151,0.0,0.29284440480100005,50_60,True,-7.884885,58,869.282,146.490429,1.2707043072532729,True,-116
rejected_actionable,KXBTC15M-26MAY061245-45,no,p_below_floor,0.555732,0.0,0.308838055824,50_60,True,-0.426827,52,884.395,146.335056,1.2113630662378887,True,-104
rejected_actionable,KXBTC15M-26MAY061245-45,yes,p_below_floor,0.444268,1.0,0.308838055824,00_50,True,-8.573173,49,884.395,146.335056,1.2113630662378887,True,102
rejected_actionable,KXBTC15M-26MAY061245-45,yes,edge_below_floor,0.876626,1.0,0.015221143875999996,85_90,True,-4.33744,89,319.311,86.857061,0.19830421214020832,False,22
rejected_actionable,KXBTC15M-26MAY061245-45,yes,ask_too_high,0.882873,1.0,0.013718734128999996,85_90,True,-5.712727,91,317.779,86.650264,0.19312484798918544,False,18
entry,KXBTC15M-26MAY061300-00,yes,approved_entry,0.860906,0.0,0.7411591408359999,85_90,True,2.590566,80,486.266,102.313366,0.30173010638435865,True,-30
rejected_actionable,KXBTC15M-26MAY061300-00,no,p_below_floor,0.544132,1.0,0.20781563342400006,50_60,True,-3.586844,54,884.627,142.925104,1.32716783022847,True,92
rejected_actionable,KXBTC15M-26MAY061300-00,yes,p_below_floor,0.455868,0.0,0.207815633424,00_50,True,-5.413156,47,884.627,142.925104,1.32716783022847,True,-94
rejected_actionable,KXBTC15M-26MAY061300-00,yes,edge_below_floor,0.852634,0.0,0.726984737956,85_90,True,-0.236642,82,504.928,104.256248,0.32328472144998455,True,-164
entry,KXBTC15M-26MAY061400-00,no,approved_entry,0.97364,1.0,0.0006948496000000027,95_100,True,5.364022,89,208.945,65.953573,0.05173622929495089,False,-10
rejected_actionable,KXBTC15M-26MAY061400-00,no,p_below_floor,0.738008,1.0,0.068639808064,70_80,True,-15.199215,86,178.715,62.131197,0.16121536152946095,False,28
rejected_actionable,KXBTC15M-26MAY061400-00,no,ask_too_high,0.803642,1.0,0.038556464164000014,80_85,True,-21.135756,99,97.542,45.701339,0.07212847008904671,False,2
rejected_actionable,KXBTC15M-26MAY061400-00,yes,p_below_floor,0.02636,0.0,0.0006948496000000001,00_50,True,-12.364022,12,208.945,65.953573,0.05173622929495089,False,-24
entry,KXBTC15M-26MAY061415-15,no,approved_entry,0.936538,1.0,0.004027425444000002,90_95,True,2.653786,88,88.182,42.787954,0.036021852060430126,False,24
rejected_actionable,KXBTC15M-26MAY061415-15,no,p_below_floor,0.492309,1.0,0.257750151481,00_50,True,0.23086,45,854.013,134.407856,1.2967829183383441,True,110
rejected_actionable,KXBTC15M-26MAY061415-15,no,edge_below_floor,0.856794,1.0,0.020507958436000017,85_90,True,-2.320623,85,265.541,72.131846,0.1633413164367757,False,30
rejected_actionable,KXBTC15M-26MAY061415-15,no,ask_too_high,0.871584,1.0,0.016490669055999992,85_90,True,-6.841631,91,208.724,64.075237,0.12036864614746487,False,18
rejected_actionable,KXBTC15M-26MAY061415-15,yes,p_below_floor,0.507691,0.0,0.257750151481,50_60,True,-10.23086,57,854.013,134.407856,1.2967829183383441,True,-114
rejected_actionable,KXBTC15M-26MAY061430-30,no,p_below_floor,0.261283,0.0,0.06826880608899999,00_50,True,-4.371712,27,884.42,141.001809,0.7898021435415116,True,-54
rejected_actionable,KXBTC15M-26MAY061430-30,yes,p_below_floor,0.738717,1.0,0.06826880608900002,70_80,True,-3.628288,74,884.42,141.001809,0.7898021435415116,True,52
rejected_actionable,KXBTC15M-26MAY061430-30,yes,edge_below_floor,0.850465,1.0,0.022360716224999994,85_90,True,-0.953468,83,722.568,128.041109,0.48391383032821533,True,34
rejected_actionable,KXBTC15M-26MAY061430-30,yes,ask_too_high,0.843271,1.0,0.024563979441000004,80_85,True,-11.172901,93,256.551,75.083312,0.17673046452653543,False,14
entry,KXBTC15M-26MAY061445-45,no,approved_entry,0.931168,1.0,0.004737844224000001,90_95,True,2.116797,88,714.71,123.96563,0.30626002441386213,True,-22
entry,KXBTC15M-26MAY061445-45,no,approved_entry,0.95423,1.0,0.002094892899999998,95_100,True,2.42301,90,616.279,115.339149,0.21306142679499787,False,18
rejected_actionable,KXBTC15M-26MAY061445-45,no,p_below_floor,0.724164,1.0,0.07608549889599998,70_80,True,-2.083571,71,884.401,137.997054,0.8002629316895712,True,58
rejected_actionable,KXBTC15M-26MAY061445-45,no,edge_below_floor,0.854057,1.0,0.021299359249000012,85_90,True,-0.094326,82,719.523,124.63689,0.46172366642455204,True,18
rejected_actionable,KXBTC15M-26MAY061445-45,no,ask_too_high,0.977629,1.0,0.0005004616410000013,95_100,True,-0.737097,96,496.242,103.507989,0.11963798183197398,False,8
rejected_actionable,KXBTC15M-26MAY061445-45,yes,p_below_floor,0.275836,0.0,0.07608549889600001,00_50,True,-6.916429,31,884.401,137.997054,0.8002629316895712,True,-62
rejected_actionable,KXBTC15M-26MAY061500-00,no,p_below_floor,0.484742,1.0,0.265490806564,00_50,True,-3.525818,48,869.08,127.452624,1.2317805716969985,True,104
rejected_actionable,KXBTC15M-26MAY061500-00,no,edge_below_floor,0.861061,1.0,0.01930404572100001,85_90,True,-3.893853,87,554.061,99.951687,0.3195066364839441,True,26
rejected_actionable,KXBTC15M-26MAY061500-00,no,ask_too_high,0.728119,1.0,0.07391927816100002,70_80,True,-21.188084,91,73.803,36.55944,0.06159975117147691,False,18
rejected_actionable,KXBTC15M-26MAY061500-00,yes,p_below_floor,0.515258,0.0,0.265490806564,50_60,True,-5.474182,53,869.08,127.452624,1.2317805716969985,True,-106
rejected_actionable,KXBTC15M-26MAY061515-15,no,p_below_floor,0.468081,1.0,0.28293782256100003,00_50,True,-2.191945,45,867.98,125.253588,1.1505868943080917,True,110
rejected_actionable,KXBTC15M-26MAY061515-15,no,edge_below_floor,0.904697,1.0,0.009082661809000005,90_95,True,-1.530325,89,362.475,78.625438,0.17082553120114707,False,22
rejected_actionable,KXBTC15M-26MAY061515-15,no,ask_too_high,0.917728,1.0,0.006768681984000002,90_95,True,-2.227158,91,362.44,78.615528,0.15758144255167322,False,18
rejected_actionable,KXBTC15M-26MAY061515-15,yes,p_below_floor,0.531919,0.0,0.28293782256100003,50_60,True,-6.808055,56,867.98,125.253588,1.1505868943080917,True,-112
rejected_actionable,KXBTC15M-26MAY061530-30,no,p_below_floor,0.479622,0.0,0.230037262884,00_50,True,-4.037762,48,883.982,124.457242,1.211641439323593,True,-96
rejected_actionable,KXBTC15M-26MAY061530-30,yes,p_below_floor,0.520378,1.0,0.230037262884,50_60,True,-5.962238,54,883.982,124.457242,1.211641439323593,True,92
