model,split,bin,rows,mean_pred,realized,error
v39_midband_v28_fallback,train,"[0.950,0.975]",144,0.9629954060548537,0.9375,0.025495406054853675
v39_midband_v28_fallback,train,"[0.975,1.000]",539,0.994534847042533,0.9888682745825603,0.005666572459972707
v39_midband_v28_fallback,validation,"[0.500,0.550]",136,0.521843636505484,0.5294117647058824,-0.007568128200398316
v39_midband_v28_fallback,validation,"[0.550,0.600]",109,0.5754930207594002,0.5596330275229358,0.015859993236464476
v39_midband_v28_fallback,validation,"[0.600,0.650]",74,0.6253014646622347,0.6621621621621622,-0.036860697499927486
v39_midband_v28_fallback,validation,"[0.650,0.700]",64,0.6706942900376739,0.65625,0.01444429003767389
v39_midband_v28_fallback,validation,"[0.700,0.750]",48,0.7233638777411936,0.6666666666666666,0.056697211074526965
v39_midband_v28_fallback,validation,"[0.750,0.800]",70,0.7771337554152229,0.7285714285714285,0.04856232684379436
v39_midband_v28_fallback,validation,"[0.800,0.850]",31,0.8296873136123049,0.8709677419354839,-0.04128042832317902
v39_midband_v28_fallback,validation,"[0.850,0.900]",57,0.8756959559911236,0.8947368421052632,-0.019040886114139566
v39_midband_v28_fallback,validation,"[0.900,0.950]",77,0.9276477588204782,0.961038961038961,-0.033391202218482796
v39_midband_v28_fallback,validation,"[0.950,0.975]",62,0.9623296717712356,0.9193548387096774,0.04297483306155825
v39_midband_v28_fallback,validation,"[0.975,1.000]",254,0.994572181574538,0.9921259842519685,0.0024461973225694544
v39_midband_v28_fallback,holdout,"[0.500,0.550]",179,0.5252090487097006,0.5307262569832403,-0.005517208273539631
v39_midband_v28_fallback,holdout,"[0.550,0.600]",126,0.5723307456268539,0.5714285714285714,0.0009021741982825349
v39_midband_v28_fallback,holdout,"[0.600,0.650]",84,0.6253188714910595,0.6547619047619048,-0.029443033270845298
v39_midband_v28_fallback,holdout,"[0.650,0.700]",72,0.6723893064386929,0.7638888888888888,-0.09149958245019596
v39_midband_v28_fallback,holdout,"[0.700,0.750]",42,0.7246305979090211,0.6904761904761905,0.0341544074328306
v39_midband_v28_fallback,holdout,"[0.750,0.800]",66,0.7731211415529106,0.803030303030303,-0.02990916147739242
v39_midband_v28_fallback,holdout,"[0.800,0.850]",49,0.8289745509501882,0.8163265306122449,0.012648020337943322
v39_midband_v28_fallback,holdout,"[0.850,0.900]",44,0.8762956793391731,0.9090909090909091,-0.03279522975173599
v39_midband_v28_fallback,holdout,"[0.900,0.950]",56,0.9256975759283953,0.9107142857142857,0.014983290214109601
v39_midband_v28_fallback,holdout,"[0.950,0.975]",44,0.9638032186264488,0.9318181818181818,0.03198503680826703
v39_midband_v28_fallback,holdout,"[0.975,1.000]",216,0.9954158774794043,0.9953703703703703,4.550710903394872e-05
v28_avg60_temp104,all,"[0.500,0.550]",900,0.5241814603344452,0.5266666666666666,-0.002485206332221379
v28_avg60_temp104,all,"[0.550,0.600]",670,0.573179758942415,0.6164179104477612,-0.043238151505346156
v28_avg60_temp104,all,"[0.600,0.650]",449,0.6237803532069028,0.6837416481069042,-0.05996129490000135
v28_avg60_temp104,all,"[0.650,0.700]",359,0.6733262414979069,0.7353760445682451,-0.06204980307033825
v28_avg60_temp104,all,"[0.700,0.750]",288,0.7251909386722093,0.7361111111111112,-0.010920172438901865
v28_avg60_temp104,all,"[0.750,0.800]",289,0.773802381513237,0.8131487889273357,-0.03934640741409867
v28_avg60_temp104,all,"[0.800,0.850]",280,0.8267460876315113,0.8964285714285715,-0.06968248379706021
v28_avg60_temp104,all,"[0.850,0.900]",292,0.8752161628422985,0.928082191780822,-0.052866028938523435
v28_avg60_temp104,all,"[0.900,0.950]",372,0.9254410810846412,0.9301075268817204,-0.0046664457970791995
v28_avg60_temp104,all,"[0.950,0.975]",268,0.962403846503942,0.9701492537313433,-0.0077454072274013575
v28_avg60_temp104,all,"[0.975,1.000]",731,0.992517854278508,0.9931600547195623,-0.0006422004410542304
v28_avg60_temp104,train,"[0.500,0.550]",567,0.5243323605098157,0.5343915343915344,-0.01005917388171873
v28_avg60_temp104,train,"[0.550,0.600]",427,0.5731985052477129,0.6159250585480094,-0.04272655330029651
v28_avg60_temp104,train,"[0.600,0.650]",280,0.6237891401597194,0.7214285714285714,-0.097639431268852
v28_avg60_temp104,train,"[0.650,0.700]",215,0.6736628064259521,0.7209302325581395,-0.04726742613218737
v28_avg60_temp104,train,"[0.700,0.750]",178,0.7241007521393936,0.7584269662921348,-0.034326214152741175
v28_avg60_temp104,train,"[0.750,0.800]",164,0.7743184129905091,0.823170731707317,-0.04885231871680795
v28_avg60_temp104,train,"[0.800,0.850]",182,0.8263374213280895,0.8901098901098901,-0.06377246878180054
v28_avg60_temp104,train,"[0.850,0.900]",184,0.8748234348984917,0.9347826086956522,-0.059959173797160537
v28_avg60_temp104,train,"[0.900,0.950]",225,0.9256871465835681,0.9422222222222222,-0.016535075638654084
v28_avg60_temp104,train,"[0.950,0.975]",149,0.9625440678658513,0.9731543624161074,-0.010610294550256083
v28_avg60_temp104,train,"[0.975,1.000]",367,0.9927094137108486,0.9918256130790191,0.0008838006318295788
v28_avg60_temp104,validation,"[0.500,0.550]",151,0.5226922934481937,0.4966887417218543,0.02600355172633939
v28_avg60_temp104,validation,"[0.550,0.600]",109,0.5731341955993363,0.5963302752293578,-0.02319607963002146
v28_avg60_temp104,validation,"[0.600,0.650]",84,0.6238771865796933,0.6309523809523809,-0.007075194372687665
v28_avg60_temp104,validation,"[0.650,0.700]",63,0.6730694455425624,0.746031746031746,-0.07296230048918362
v28_avg60_temp104,validation,"[0.700,0.750]",56,0.7272145528958536,0.6428571428571429,0.08435741003871067
v28_avg60_temp104,validation,"[0.750,0.800]",57,0.7749462157949226,0.7719298245614035,0.0030163912335191556
v28_avg60_temp104,validation,"[0.800,0.850]",45,0.8280989925154104,0.8888888888888888,-0.060789896373478425
v28_avg60_temp104,validation,"[0.850,0.900]",67,0.8769745099600179,0.9253731343283582,-0.048398624368340304
v28_avg60_temp104,validation,"[0.900,0.950]",86,0.926167874706396,0.9186046511627907,0.007563223543605391
v28_avg60_temp104,validation,"[0.950,0.975]",66,0.9627606590922224,0.9696969696969697,-0.006936310604747309
v28_avg60_temp104,validation,"[0.975,1.000]",198,0.9915121489765328,0.9949494949494949,-0.0034373459729620803
v28_avg60_temp104,holdout,"[0.500,0.550]",182,0.5249468658310881,0.5274725274725275,-0.002525661641439414
v28_avg60_temp104,holdout,"[0.550,0.600]",134,0.5731570853008736,0.6343283582089553,-0.061171272908081664
v28_avg60_temp104,holdout,"[0.600,0.650]",85,0.6236557137939256,0.611764705882353,0.011891007911572604
v28_avg60_temp104,holdout,"[0.650,0.700]",81,0.6726326203331778,0.7654320987654321,-0.09279947843225422
v28_avg60_temp104,holdout,"[0.700,0.750]",54,0.7266859536040073,0.7592592592592593,-0.03257330565525196
v28_avg60_temp104,holdout,"[0.750,0.800]",68,0.7715990327436971,0.8235294117647058,-0.05193037902100872
v28_avg60_temp104,holdout,"[0.800,0.850]",53,0.8270007394701401,0.9245283018867925,-0.09752756241665239
v28_avg60_temp104,holdout,"[0.850,0.900]",41,0.8741052527148169,0.9024390243902439,-0.028333771675427055
v28_avg60_temp104,holdout,"[0.900,0.950]",61,0.9235088025808793,0.9016393442622951,0.021869458318584223
v28_avg60_temp104,holdout,"[0.950,0.975]",53,0.9615653066218484,0.9622641509433962,-0.0006988443215478757
v28_avg60_temp104,holdout,"[0.975,1.000]",166,0.9932939225804482,0.9939759036144579,-0.0006819810340096266
v29_signed_small,all,"[0.500,0.550]",883,0.5241342231302906,0.5254813137032842,-0.0013470905729936478
v29_signed_small,all,"[0.550,0.600]",656,0.5730992041808181,0.6173780487804879,-0.0442788445996698
v29_signed_small,all,"[0.600,0.650]",439,0.6230785043701621,0.6742596810933941,-0.05118117672323197
v29_signed_small,all,"[0.650,0.700]",368,0.6733825431776724,0.7146739130434783,-0.04129136986580584
v29_signed_small,all,"[0.700,0.750]",267,0.7257961643892207,0.7415730337078652,-0.015776869318644526
v29_signed_small,all,"[0.750,0.800]",288,0.7740076903736423,0.7951388888888888,-0.021131198515246585
v29_signed_small,all,"[0.800,0.850]",276,0.8271752977556291,0.894927536231884,-0.06775223847625489
v29_signed_small,all,"[0.850,0.900]",294,0.8760071223111047,0.9217687074829932,-0.04576158517188855
v29_signed_small,all,"[0.900,0.950]",371,0.926708524298211,0.9299191374663073,-0.0032106131680962324
v29_signed_small,all,"[0.950,0.975]",249,0.9630536712091097,0.9598393574297188,0.003214313779390854
v29_signed_small,all,"[0.975,1.000]",807,0.9931288691796797,0.9938042131350682,-0.0006753439553884855
v29_signed_small,train,"[0.500,0.550]",556,0.5243139294293063,0.5323741007194245,-0.008060171290118157
v29_signed_small,train,"[0.550,0.600]",418,0.5731673700568434,0.6220095693779905,-0.048842199321147084
v29_signed_small,train,"[0.600,0.650]",272,0.6229537908814211,0.6948529411764706,-0.07189915029504945
v29_signed_small,train,"[0.650,0.700]",217,0.6733224149180739,0.7096774193548387,-0.03635500443676487
v29_signed_small,train,"[0.700,0.750]",171,0.7240856717708524,0.7719298245614035,-0.0478441527905511
v29_signed_small,train,"[0.750,0.800]",162,0.774335582614015,0.7962962962962963,-0.021960713682281252
v29_signed_small,train,"[0.800,0.850]",179,0.827658292091119,0.8994413407821229,-0.07178304869100394
v29_signed_small,train,"[0.850,0.900]",187,0.8758775072588219,0.9197860962566845,-0.04390858899786265
v29_signed_small,train,"[0.900,0.950]",222,0.9274011764527018,0.9414414414414415,-0.01404026498873967
v29_signed_small,train,"[0.950,0.975]",142,0.9635176128319168,0.9647887323943662,-0.0012711195624494076
v29_signed_small,train,"[0.975,1.000]",412,0.9933128200712423,0.9927184466019418,0.0005943734693005798
v29_signed_small,validation,"[0.500,0.550]",148,0.5225538256772585,0.49324324324324326,0.029310582434015242
v29_signed_small,validation,"[0.550,0.600]",106,0.5726883198479944,0.5943396226415094,-0.021651302793515015
v29_signed_small,validation,"[0.600,0.650]",83,0.6232033944448161,0.6506024096385542,-0.027399015193738108
v29_signed_small,validation,"[0.650,0.700]",66,0.6735316858395275,0.696969696969697,-0.023438011130169523
v29_signed_small,validation,"[0.700,0.750]",50,0.7280380306385446,0.64,0.08803803063854454
v29_signed_small,validation,"[0.750,0.800]",58,0.7750444376682222,0.7586206896551724,0.0164237480130498
v29_signed_small,validation,"[0.800,0.850]",46,0.8269735085619472,0.8695652173913043,-0.042591708829357144
v29_signed_small,validation,"[0.850,0.900]",63,0.8771891645351707,0.9206349206349206,-0.04344575609974988
v29_signed_small,validation,"[0.900,0.950]",87,0.9259422891363516,0.9310344827586207,-0.005092193622269092
v29_signed_small,validation,"[0.950,0.975]",59,0.9629119167351762,0.9491525423728814,0.013759374362294796
v29_signed_small,validation,"[0.975,1.000]",216,0.9923345142312935,0.9953703703703703,-0.0030358561390768646
v29_signed_small,holdout,"[0.500,0.550]",179,0.5248827265984243,0.5307262569832403,-0.005843530384815998
v29_signed_small,holdout,"[0.550,0.600]",132,0.573213298143702,0.6212121212121212,-0.04799882306841918
v29_signed_small,holdout,"[0.600,0.650]",84,0.6233589352361301,0.6309523809523809,-0.007593445716250868
v29_signed_small,holdout,"[0.650,0.700]",85,0.6734202421970892,0.7411764705882353,-0.06775622839114614
v29_signed_small,holdout,"[0.700,0.750]",46,0.729717923634325,0.7391304347826086,-0.009412511148283675
v29_signed_small,holdout,"[0.750,0.800]",68,0.7723422508732594,0.8235294117647058,-0.05118716089144648
v29_signed_small,holdout,"[0.800,0.850]",51,0.8256620882822311,0.9019607843137255,-0.07629869603149442
v29_signed_small,holdout,"[0.850,0.900]",44,0.874865516735211,0.9318181818181818,-0.05695266508297081
v29_signed_small,holdout,"[0.900,0.950]",62,0.9253035836657078,0.8870967741935484,0.038206809472159375
v29_signed_small,holdout,"[0.950,0.975]",48,0.9618554171158484,0.9583333333333334,0.003522083782515062
v29_signed_small,holdout,"[0.975,1.000]",179,0.9936640250541358,0.994413407821229,-0.0007493827670932429
v29_signed_default,all,"[0.500,0.550]",883,0.5241482199047537,0.5254813137032842,-0.001333093798530527
v29_signed_default,all,"[0.550,0.600]",655,0.573127825632474,0.616793893129771,-0.043666067497296956
v29_signed_default,all,"[0.600,0.650]",437,0.623021412493462,0.6750572082379863,-0.05203579574452433
v29_signed_default,all,"[0.650,0.700]",369,0.6734192693334689,0.7154471544715447,-0.04202788513807587
v29_signed_default,all,"[0.700,0.750]",266,0.7259286360285668,0.7368421052631579,-0.010913469234591022
v29_signed_default,all,"[0.750,0.800]",289,0.7742464853196703,0.7993079584775087,-0.025061473157838354
v29_signed_default,all,"[0.800,0.850]",275,0.8273370645671834,0.8909090909090909,-0.0635720263419075
v29_signed_default,all,"[0.850,0.900]",293,0.8758056014299731,0.9215017064846417,-0.04569610505466859
v29_signed_default,all,"[0.900,0.950]",375,0.9265742623557522,0.9306666666666666,-0.004092404310914399
v29_signed_default,all,"[0.950,0.975]",249,0.9630687055842185,0.9598393574297188,0.0032293481544997116
v29_signed_default,all,"[0.975,1.000]",807,0.9931289234081021,0.9938042131350682,-0.0006752897269660663
v29_signed_default,train,"[0.500,0.550]",556,0.5243294344133458,0.5323741007194245,-0.008044666306078696
v29_signed_default,train,"[0.550,0.600]",417,0.5731738351769676,0.6211031175059952,-0.0479292823290276
v29_signed_default,train,"[0.600,0.650]",271,0.6228495189512802,0.6937269372693727,-0.07087741831809258
v29_signed_default,train,"[0.650,0.700]",218,0.6733868973594095,0.7110091743119266,-0.037622276952517075
v29_signed_default,train,"[0.700,0.750]",169,0.7240872383930321,0.7692307692307693,-0.045143530837737145
v29_signed_default,train,"[0.750,0.800]",164,0.7744614088174359,0.7987804878048781,-0.024319078987442233
v29_signed_default,train,"[0.800,0.850]",178,0.8279192575871561,0.898876404494382,-0.07095714690722588
v29_signed_default,train,"[0.850,0.900]",187,0.8757721918785675,0.9197860962566845,-0.04401390437811703
v29_signed_default,train,"[0.900,0.950]",224,0.9273307468811203,0.9419642857142857,-0.014633538833165427
v29_signed_default,train,"[0.950,0.975]",142,0.9635386419036768,0.9647887323943662,-0.0012500904906894705
v29_signed_default,train,"[0.975,1.000]",412,0.9933130010265477,0.9927184466019418,0.0005945544246059864
v29_signed_default,validation,"[0.500,0.550]",148,0.5225703260815069,0.49324324324324326,0.02932708283826363
v29_signed_default,validation,"[0.550,0.600]",106,0.5727803214403957,0.5943396226415094,-0.021559301201113712
v29_signed_default,validation,"[0.600,0.650]",82,0.6231177882630864,0.6585365853658537,-0.0354187971027673
v29_signed_default,validation,"[0.650,0.700]",66,0.6731861525189091,0.696969696969697,-0.023783544450787897
v29_signed_default,validation,"[0.700,0.750]",51,0.7282524155188593,0.6274509803921569,0.10080143512670248
v29_signed_default,validation,"[0.750,0.800]",57,0.7753771215040216,0.7719298245614035,0.003447296942618139
v29_signed_default,validation,"[0.800,0.850]",47,0.8270296421253845,0.851063829787234,-0.024034187661849504
v29_signed_default,validation,"[0.850,0.900]",61,0.8768814830958958,0.9180327868852459,-0.04115130378935017
v29_signed_default,validation,"[0.900,0.950]",89,0.9255398214339111,0.9325842696629213,-0.007044448229010181
v29_signed_default,validation,"[0.950,0.975]",59,0.9629356731181004,0.9491525423728814,0.013783130745218974
v29_signed_default,validation,"[0.975,1.000]",216,0.9923347029296155,0.9953703703703703,-0.0030356674407548967
v29_signed_default,holdout,"[0.500,0.550]",179,0.5248899686146045,0.5307262569832403,-0.005836288368635811
v29_signed_default,holdout,"[0.550,0.600]",132,0.5732615336954019,0.6212121212121212,-0.04795058751671932
v29_signed_default,holdout,"[0.600,0.650]",84,0.6234818926937243,0.6309523809523809,-0.0074704882586565935
v29_signed_default,holdout,"[0.650,0.700]",85,0.673683302275891,0.7411764705882353,-0.06749316831234431
v29_signed_default,holdout,"[0.700,0.750]",46,0.7301174066024889,0.7391304347826086,-0.009013028180119731
v29_signed_default,holdout,"[0.750,0.800]",68,0.7727804012587647,0.8235294117647058,-0.05074901050594116
v29_signed_default,holdout,"[0.800,0.850]",50,0.8255534345113713,0.9,-0.07444656548862871
v29_signed_default,holdout,"[0.850,0.900]",45,0.8744860193075639,0.9333333333333333,-0.05884731402576948
v29_signed_default,holdout,"[0.900,0.950]",62,0.9253260802325497,0.8870967741935484,0.03822930603900132
v29_signed_default,holdout,"[0.950,0.975]",48,0.9618419963787583,0.9583333333333334,0.0035086630454249645
v29_signed_default,holdout,"[0.975,1.000]",179,0.9936636253329822,0.994413407821229,-0.000749782488246753
v29_signed_more,all,"[0.500,0.550]",882,0.5241348146735036,0.5260770975056689,-0.001942282832165243
v29_signed_more,all,"[0.550,0.600]",653,0.5730482524638534,0.6171516079632465,-0.04410335549939315
v29_signed_more,all,"[0.600,0.650]",438,0.6229439780429907,0.6735159817351598,-0.050572003692169076
v29_signed_more,all,"[0.650,0.700]",371,0.673709605472897,0.7142857142857143,-0.04057610881281726
v29_signed_more,all,"[0.700,0.750]",261,0.726154546260633,0.735632183908046,-0.00947763764741294
v29_signed_more,all,"[0.750,0.800]",291,0.7743230028505194,0.7972508591065293,-0.022927856256009904
v29_signed_more,all,"[0.800,0.850]",277,0.8276448133061484,0.8916967509025271,-0.06405193759637873
v29_signed_more,all,"[0.850,0.900]",294,0.8761716691984436,0.9217687074829932,-0.04559703828454964
v29_signed_more,all,"[0.900,0.950]",374,0.9266874801688315,0.93048128342246,-0.003793803253628436
v29_signed_more,all,"[0.950,0.975]",250,0.9630342904552647,0.96,0.00303429045526471
v29_signed_more,all,"[0.975,1.000]",807,0.9931290108439252,0.9938042131350682,-0.000675202291142929
v29_signed_more,train,"[0.500,0.550]",556,0.5243471674645569,0.5323741007194245,-0.008026933254867585
v29_signed_more,train,"[0.550,0.600]",415,0.5731250444422515,0.6216867469879518,-0.04856170254570025
v29_signed_more,train,"[0.600,0.650]",271,0.622684831137604,0.6937269372693727,-0.07104210613176876
v29_signed_more,train,"[0.650,0.700]",220,0.6736250079458912,0.7090909090909091,-0.03546590114501791
v29_signed_more,train,"[0.700,0.750]",169,0.7247795725770104,0.7692307692307693,-0.04445119665375885
v29_signed_more,train,"[0.750,0.800]",161,0.7748201054539682,0.7950310559006211,-0.020210950446652887
v29_signed_more,train,"[0.800,0.850]",180,0.8280834417274188,0.9,-0.07191655827258125
v29_signed_more,train,"[0.850,0.900]",188,0.8761352276000536,0.9202127659574468,-0.04407753835739325
v29_signed_more,train,"[0.900,0.950]",223,0.9274335732164418,0.9417040358744395,-0.014270462657997696
v29_signed_more,train,"[0.950,0.975]",143,0.963468954628528,0.965034965034965,-0.0015660104064370017
v29_signed_more,train,"[0.975,1.000]",412,0.9933132417056412,0.9927184466019418,0.0005947951036994192
v29_signed_more,validation,"[0.500,0.550]",148,0.5225892581873428,0.49324324324324326,0.029346014944099552
v29_signed_more,validation,"[0.550,0.600]",105,0.5726276846088258,0.6,-0.02737231539117413
v29_signed_more,validation,"[0.600,0.650]",83,0.6231079936370474,0.6506024096385542,-0.027494416001506816
v29_signed_more,validation,"[0.650,0.700]",66,0.67365066767085,0.696969696969697,-0.023319029298846994
v29_signed_more,validation,"[0.700,0.750]",48,0.7277885176777614,0.625,0.10278851767776143
v29_signed_more,validation,"[0.750,0.800]",60,0.7749905337836372,0.7666666666666667,0.00832386711697053
v29_signed_more,validation,"[0.800,0.850]",47,0.827755063848067,0.851063829787234,-0.023308765939167087
v29_signed_more,validation,"[0.850,0.900]",61,0.8773828667762257,0.9180327868852459,-0.04064992010902024
v29_signed_more,validation,"[0.900,0.950]",89,0.9257507915410573,0.9325842696629213,-0.006833478121863967
v29_signed_more,validation,"[0.950,0.975]",59,0.9629637089635784,0.9491525423728814,0.013811166590697033
v29_signed_more,validation,"[0.975,1.000]",216,0.992334955269284,0.9953703703703703,-0.0030354151010864028
v29_signed_more,holdout,"[0.500,0.550]",178,0.5247565798876955,0.5337078651685393,-0.008951285280843768
v29_signed_more,holdout,"[0.550,0.600]",133,0.573140665649888,0.6165413533834586,-0.04340068773357064
v29_signed_more,holdout,"[0.600,0.650]",84,0.6236179722936224,0.6309523809523809,-0.007334408658758562
v29_signed_more,holdout,"[0.650,0.700]",85,0.6739743272479133,0.7411764705882353,-0.06720214334032204
v29_signed_more,holdout,"[0.700,0.750]",44,0.7296531809085891,0.7272727272727273,0.0023804536358618122
v29_signed_more,holdout,"[0.750,0.800]",70,0.7726074974913428,0.8285714285714286,-0.055963931080085794
v29_signed_more,holdout,"[0.800,0.850]",50,0.8259621154801721,0.9,-0.07403788451982796
v29_signed_more,holdout,"[0.850,0.900]",45,0.8746820684929464,0.9333333333333333,-0.05865126484038696
v29_signed_more,holdout,"[0.900,0.950]",62,0.92534855336649,0.8870967741935484,0.03825177917294165
v29_signed_more,holdout,"[0.950,0.975]",48,0.9618261098559486,0.9583333333333334,0.0034927765226152596
v29_signed_more,holdout,"[0.975,1.000]",179,0.9936631610623362,0.994413407821229,-0.0007502467588927919
v29_no_signed_temp112,all,"[0.500,0.550]",954,0.5243358595223581,0.5303983228511531,-0.006062463328795009
v29_no_signed_temp112,all,"[0.550,0.600]",668,0.5735201699547066,0.6227544910179641,-0.049234321063257536
v29_no_signed_temp112,all,"[0.600,0.650]",449,0.6240502718812292,0.6859688195991092,-0.06191854771787997
v29_no_signed_temp112,all,"[0.650,0.700]",341,0.6722723610794755,0.7214076246334311,-0.04913526355395559
v29_no_signed_temp112,all,"[0.700,0.750]",298,0.7253008362702564,0.761744966442953,-0.03644413017269654
v29_no_signed_temp112,all,"[0.750,0.800]",262,0.7723332747658254,0.8053435114503816,-0.03301023668455627
v29_no_signed_temp112,all,"[0.800,0.850]",295,0.8242868814119337,0.9016949152542373,-0.07740803384230355
v29_no_signed_temp112,all,"[0.850,0.900]",298,0.8754166680576548,0.9463087248322147,-0.0708920567745599
v29_no_signed_temp112,all,"[0.900,0.950]",367,0.9264294345227775,0.9237057220708447,0.0027237124519328137
v29_no_signed_temp112,all,"[0.950,0.975]",241,0.9633521989200421,0.979253112033195,-0.015900913113152892
v29_no_signed_temp112,all,"[0.975,1.000]",725,0.992842729392881,0.9958620689655172,-0.003019339572636226
v29_no_signed_temp112,train,"[0.500,0.550]",600,0.5244546429556823,0.5333333333333333,-0.008878690377650988
v29_no_signed_temp112,train,"[0.550,0.600]",425,0.5734190490976198,0.6305882352941177,-0.05716918619649791
v29_no_signed_temp112,train,"[0.600,0.650]",272,0.623303879632185,0.7205882352941176,-0.09728435566193261
v29_no_signed_temp112,train,"[0.650,0.700]",217,0.6729270650560433,0.7050691244239631,-0.032142059367919806
v29_no_signed_temp112,train,"[0.700,0.750]",173,0.7245952452667263,0.7803468208092486,-0.0557515755425223
v29_no_signed_temp112,train,"[0.750,0.800]",151,0.7724662464564339,0.8211920529801324,-0.04872580652369851
v29_no_signed_temp112,train,"[0.800,0.850]",193,0.8236065593889197,0.8963730569948186,-0.07276649760589893
v29_no_signed_temp112,train,"[0.850,0.900]",184,0.874418472514911,0.9456521739130435,-0.07123370139813245
v29_no_signed_temp112,train,"[0.900,0.950]",220,0.9265986010723922,0.9409090909090909,-0.014310489836698692
v29_no_signed_temp112,train,"[0.950,0.975]",128,0.9629866474048625,0.9765625,-0.013575852595137494
v29_no_signed_temp112,train,"[0.975,1.000]",375,0.9928599216157263,0.9946666666666667,-0.0018067450509403615
v29_no_signed_temp112,validation,"[0.500,0.550]",162,0.5233419256076282,0.5185185185185185,0.004823407089109666
v29_no_signed_temp112,validation,"[0.550,0.600]",106,0.5736816707577357,0.5754716981132075,-0.001790027355471846
v29_no_signed_temp112,validation,"[0.600,0.650]",85,0.6233901183118004,0.6235294117647059,-0.0001392934529055312
v29_no_signed_temp112,validation,"[0.650,0.700]",60,0.6715329632543666,0.75,-0.07846703674563338
v29_no_signed_temp112,validation,"[0.700,0.750]",57,0.7247253193900594,0.6842105263157895,0.04051479307426986
v29_no_signed_temp112,validation,"[0.750,0.800]",54,0.7715905003304603,0.7222222222222222,0.04936827810823807
v29_no_signed_temp112,validation,"[0.800,0.850]",50,0.8261216634679067,0.94,-0.11387833653209323
v29_no_signed_temp112,validation,"[0.850,0.900]",71,0.8765019507857884,0.9436619718309859,-0.06716002104519747
v29_no_signed_temp112,validation,"[0.900,0.950]",81,0.9257344715545637,0.9012345679012346,0.024499903653329103
v29_no_signed_temp112,validation,"[0.950,0.975]",66,0.9638498135749022,0.9696969696969697,-0.005847156122067543
v29_no_signed_temp112,validation,"[0.975,1.000]",190,0.9920886264111749,1.0,-0.007911373588825099
v29_no_signed_temp112,holdout,"[0.500,0.550]",192,0.5248032930337732,0.53125,-0.006446706966226845
v29_no_signed_temp112,holdout,"[0.550,0.600]",137,0.5737089092185081,0.635036496350365,-0.06132758713185682
v29_no_signed_temp112,holdout,"[0.600,0.650]",92,0.6268669212849413,0.6413043478260869,-0.01443742654114566
v29_no_signed_temp112,holdout,"[0.650,0.700]",64,0.6707456908699659,0.75,-0.07925430913003406
v29_no_signed_temp112,holdout,"[0.700,0.750]",68,0.7275783613552851,0.7794117647058824,-0.051833403350597274
v29_no_signed_temp112,holdout,"[0.750,0.800]",57,0.7726846974715766,0.8421052631578947,-0.06942056568631805
v29_no_signed_temp112,holdout,"[0.800,0.850]",52,0.8250477092512232,0.8846153846153846,-0.05956767536416141
v29_no_signed_temp112,holdout,"[0.850,0.900]",43,0.8778960379685241,0.9534883720930233,-0.07559233412449917
v29_no_signed_temp112,holdout,"[0.900,0.950]",66,0.9267184551214156,0.8939393939393939,0.032779061182021674
v29_no_signed_temp112,holdout,"[0.950,0.975]",47,0.9636489654460468,1.0,-0.036351034553953165
v29_no_signed_temp112,holdout,"[0.975,1.000]",160,0.993697932411363,0.99375,-5.2067588637072504e-05
