dataset,split,feature,bucket,rows,brier_delta,logloss_delta,candidate_brier,candidate_logloss,mean_p_yes,yes_rate
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000494, 0.000925]",436,-8.4035517527975e-05,-0.0005417849717770928,0.15956992891372154,0.47530878204545096,0.5693868079189242,0.5619266055045872
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000925, 0.0031]",478,-0.00019131529651186807,-0.0006569479852717164,0.1957762030870212,0.5631965969858732,0.5549480770461337,0.5146443514644351
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0031, 0.028]",497,9.656400706140045e-05,0.0003044752384930849,0.18562627159116324,0.5291878777426076,0.5258981536477212,0.5855130784708249
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.028, 0.826]",512,3.008796485931553e-05,-0.00037460628294827547,0.1835331036518454,0.5465627160294076,0.502034856361767,0.55078125
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.826, 1.0]",331,-0.0004179121168869093,-0.0028394506818850695,0.21050192788806796,0.6341794411046182,0.5393525342659403,0.5287009063444109
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(-0.000665, 0.000339]",376,-0.0007736578952537328,-0.0036746087991240545,0.026413156168216635,0.08488336798051717,0.4411350542875324,0.4148936170212766
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000339, 0.00037]",390,0.0015187004085333716,0.006575426787805372,0.0850647961820891,0.26748830616419844,0.4362464671885051,0.3871794871794872
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00037, 0.000494]",359,-0.0011994348680177125,-0.002869350357367073,0.11340579771668435,0.3683852561032899,0.4593814630437799,0.46518105849582175
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000494, 0.000925]",380,0.00047701755695087056,0.00318765093515444,0.14709586988969037,0.4611312075440096,0.5036403083381302,0.4763157894736842
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000925, 0.0031]",406,-0.0001592147110692499,-0.0011169891921447572,0.14634615041192509,0.4433356762107084,0.46047615207141057,0.43842364532019706
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0031, 0.028]",462,-0.00015001588349705663,-0.0004687275822197745,0.16726246038080467,0.4943768432890821,0.45931020556634,0.36363636363636365
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.028, 0.826]",509,-6.299605854045986e-05,-0.0002455049365334139,0.19786844182754593,0.5704144993737256,0.48240098957173544,0.35363457760314343
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.826, 1.0]",923,-0.00015323397048536136,-0.0006272182874973442,0.1971750230604227,0.5678607531442454,0.5067150271274647,0.5027085590465872
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.39e-05]",2378,0.00017093630975883317,0.006179922408402538,0.04439780831521666,0.17467601621912865,0.49192464157083915,0.48317914213624896
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00031, 0.0028]",2378,1.6923026012610753e-05,-0.00010264542137672361,0.19466889185360753,0.5680634618291024,0.5091289897574576,0.4907485281749369
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0028, 0.0826]",2377,6.707027783567354e-05,-5.351446329382448e-05,0.18829990833839827,0.5532610250987351,0.5098747705806501,0.492637778712663
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0826, 0.1]",2378,-8.847309287937644e-05,-0.0007004279724289741,0.1945581013994537,0.5711000370540299,0.525457431427929,0.5365853658536586
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.39e-05, 3.7e-05]",2378,0.0006787207902581444,0.0020173862851283753,0.08287062984606262,0.26860236303069,0.49641579618205245,0.4693019343986543
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.7e-05, 4.94e-05]",2377,-0.0005732704813475598,-0.0012298865451805807,0.12510447525434376,0.3911130524544723,0.5005596049732757,0.5056794278502313
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(4.94e-05, 9.25e-05]",2378,6.676174611275343e-05,0.0002930970983404668,0.15922646550004513,0.4744186805273231,0.5118603944230399,0.4945332211942809
all_heartbeats,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(9.25e-05, 0.00031]",2377,-5.054518571995237e-06,-0.0003790353316530659,0.17917142722585266,0.527494166597652,0.5084083639957617,0.4938998737904922
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.39e-05]",1510,0.0005046621481425637,0.01094121300893458,0.054628112140662925,0.22695094430954682,0.5021325417248043,0.495364238410596
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00031, 0.0028]",1419,4.338124208888572e-05,-0.00012604852894970708,0.20675906353145795,0.6056704971049847,0.5194757155099844,0.4989429175475687
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0028, 0.0826]",1356,0.00012985693672898369,0.0001397909663095609,0.18650803551652434,0.5493513022650518,0.5231477725080879,0.5228613569321534
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0826, 0.1]",1124,6.172139731352999e-05,-0.00013063795673684542,0.18771395081154824,0.5551841796767935,0.5367563283406931,0.5667259786476868
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.39e-05, 3.7e-05]",1428,0.0008503413076908634,0.0016575429859228552,0.09056300477711196,0.29803019394256663,0.521712850849926,0.49089635854341734
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.7e-05, 4.94e-05]",1506,-0.0005491015503980845,-0.0015230027804465918,0.14015516776211143,0.4271339907697387,0.5063300527441247,0.5325365205843293
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(4.94e-05, 9.25e-05]",1562,9.047532814970838e-06,-0.00017804366697216079,0.16208169999657004,0.47740277493945843,0.4978028505229503,0.4801536491677337
all_heartbeats,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(9.25e-05, 0.00031]",1493,9.650053166845862e-05,-8.938260841806489e-05,0.18278159435566912,0.5389493476904381,0.5065426541519633,0.5023442732752846
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.39e-05]",492,-0.00013141855787267634,-0.000901876519998665,0.02674429293076173,0.08286076077438582,0.4994103236562781,0.49796747967479676
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00031, 0.0028]",497,9.656400706140045e-05,0.0003044752384930849,0.18562627159116324,0.5291878777426076,0.5258981536477212,0.5855130784708249
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0028, 0.0826]",512,3.008796485931553e-05,-0.00037460628294827547,0.1835331036518454,0.5465627160294076,0.502034856361767,0.55078125
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0826, 0.1]",331,-0.0004179121168869093,-0.0028394506818850695,0.21050192788806796,0.6341794411046182,0.5393525342659403,0.5287009063444109
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.39e-05, 3.7e-05]",560,-0.00034389733477976914,-0.00023936293769011296,0.06172699364501127,0.19433725523742568,0.4738119466137665,0.4714285714285714
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.7e-05, 4.94e-05]",512,-0.00020531226883847842,0.0007818332963929198,0.08903705790926879,0.3010969309452603,0.5124593288205219,0.455078125
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(4.94e-05, 9.25e-05]",436,-8.4035517527975e-05,-0.0005417849717770928,0.15956992891372154,0.47530878204545096,0.5693868079189242,0.5619266055045872
all_heartbeats,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(9.25e-05, 0.00031]",478,-0.00019131529651186807,-0.0006569479852717164,0.1957762030870212,0.5631965969858732,0.5549480770461337,0.5146443514644351
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.39e-05]",376,-0.0007736578952537328,-0.0036746087991240545,0.026413156168216635,0.08488336798051717,0.4411350542875324,0.4148936170212766
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00031, 0.0028]",462,-0.00015001588349705663,-0.0004687275822197745,0.16726246038080467,0.4943768432890821,0.45931020556634,0.36363636363636365
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0028, 0.0826]",509,-6.299605854045986e-05,-0.0002455049365334139,0.19786844182754593,0.5704144993737256,0.48240098957173544,0.35363457760314343
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0826, 0.1]",923,-0.00015323397048536136,-0.0006272182874973442,0.1971750230604227,0.5678607531442454,0.5067150271274647,0.5027085590465872
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.39e-05, 3.7e-05]",390,0.0015187004085333716,0.006575426787805372,0.0850647961820891,0.26748830616419844,0.4362464671885051,0.3871794871794872
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.7e-05, 4.94e-05]",359,-0.0011994348680177125,-0.002869350357367073,0.11340579771668435,0.3683852561032899,0.4593814630437799,0.46518105849582175
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(4.94e-05, 9.25e-05]",380,0.00047701755695087056,0.00318765093515444,0.14709586988969037,0.4611312075440096,0.5036403083381302,0.4763157894736842
all_heartbeats,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(9.25e-05, 0.00031]",406,-0.0001592147110692499,-0.0011169891921447572,0.14634615041192509,0.4433356762107084,0.46047615207141057,0.43842364532019706
all_heartbeats,all,signed_velocity_dps_3m,"(-0.0533, 0.000278]",2379,5.530011237403487e-06,1.772052815179892e-05,0.16083971434404926,0.4687207497153163,0.45565404646234353,0.4485077763766288
all_heartbeats,all,signed_velocity_dps_3m,"(-0.122, -0.0533]",2378,0.00018082428376653414,0.0003355449738562388,0.16016030631947126,0.4775589426725482,0.41965918842382116,0.3814129520605551
all_heartbeats,all,signed_velocity_dps_3m,"(-0.257, -0.122]",2375,2.5667222064290618e-05,0.0024049676984368995,0.14638995184759113,0.45379854289243476,0.34256625640264887,0.3410526315789474
all_heartbeats,all,signed_velocity_dps_3m,"(-3.35, -0.257]",2382,-0.00034803490057817854,-0.0016605489868164458,0.120557109097553,0.37301662067738656,0.28526021845589294,0.27329974811083124
all_heartbeats,all,signed_velocity_dps_3m,"(0.000278, 0.0593]",2376,9.255821110376594e-05,0.0003311810961559303,0.16186723800818872,0.47186261613382297,0.5164539051249498,0.5075757575757576
all_heartbeats,all,signed_velocity_dps_3m,"(0.0593, 0.134]",2378,0.00029229526112578563,0.0014209573004463905,0.15484040300116647,0.4629246575248026,0.5870653067103874,0.5664423885618166
all_heartbeats,all,signed_velocity_dps_3m,"(0.134, 0.273]",2377,5.7028938844183585e-05,0.003285276796747061,0.15117201190978174,0.4702831329336855,0.6747883852602715,0.6739587715607909
all_heartbeats,all,signed_velocity_dps_3m,"(0.273, 2.981]",2376,2.870146959824127e-05,-0.00010211031572915363,0.11247239337703333,0.3505820064218375,0.7726726787798754,0.7748316498316499
all_heartbeats,train,signed_velocity_dps_3m,"(-0.0533, 0.000278]",1615,0.00016232062196555597,0.0007471613300146229,0.1655813338040082,0.4819631283294446,0.46014609431775666,0.46687306501547987
all_heartbeats,train,signed_velocity_dps_3m,"(-0.122, -0.0533]",1490,0.00019385435349619784,-0.00015533898386344003,0.15867876003165834,0.47969275909432707,0.41025404685534955,0.3812080536912752
all_heartbeats,train,signed_velocity_dps_3m,"(-0.257, -0.122]",1469,0.0001611163339114985,0.004386493938514036,0.14822441040361392,0.4698265409613518,0.338313871954149,0.3437712729748128
all_heartbeats,train,signed_velocity_dps_3m,"(-3.35, -0.257]",1097,-0.00024140068251563007,-0.001807775897404107,0.11796974168692319,0.36056616992908536,0.29427250981794206,0.2716499544211486
all_heartbeats,train,signed_velocity_dps_3m,"(0.000278, 0.0593]",1617,0.00021171022613725166,0.0007148429688653146,0.170490467132081,0.4965006480575196,0.5250973196770424,0.5114409400123686
all_heartbeats,train,signed_velocity_dps_3m,"(0.0593, 0.134]",1600,0.00040595044448110684,0.0018372458473571163,0.1561598839479703,0.46796505520557324,0.6115419224036035,0.599375
all_heartbeats,train,signed_velocity_dps_3m,"(0.134, 0.273]",1421,-7.50735181437312e-06,0.004838946185403981,0.15051632113468016,0.4811521916769839,0.6867955552134041,0.7142857142857143
all_heartbeats,train,signed_velocity_dps_3m,"(0.273, 2.981]",1089,0.00010152831831025666,-0.0003311403506940924,0.10634973603252844,0.34542086477137907,0.8004898966673449,0.8071625344352618
all_heartbeats,validation,signed_velocity_dps_3m,"(-0.0533, 0.000278]",530,-0.0001605957199710406,-0.0008532040995719581,0.14539578171956388,0.41914406435913476,0.4424439056793871,0.4018867924528302
all_heartbeats,validation,signed_velocity_dps_3m,"(-0.122, -0.0533]",642,9.517628243180254e-05,0.001409474797712973,0.1565780114959268,0.45656329718994393,0.43446548446585015,0.3956386292834891
all_heartbeats,validation,signed_velocity_dps_3m,"(-0.257, -0.122]",453,-0.00040597977571821264,-0.0016619276679140649,0.14223639234962793,0.42200784614371484,0.33453125303106124,0.36423841059602646
all_heartbeats,validation,signed_velocity_dps_3m,"(-3.35, -0.257]",297,-0.00028353337290266956,-0.0012010229277142348,0.10083509706834283,0.30567454031454816,0.29216381151586734,0.31986531986531985
all_heartbeats,validation,signed_velocity_dps_3m,"(0.000278, 0.0593]",560,-0.00030806976140823616,-0.0008957909932633124,0.1351966293346765,0.3976138974629494,0.5061623965194627,0.5214285714285715
all_heartbeats,validation,signed_velocity_dps_3m,"(0.0593, 0.134]",462,-1.0185328564754625e-05,0.0003855673730809861,0.1610380051496514,0.4812624163529509,0.5749943692822492,0.5995670995670995
all_heartbeats,validation,signed_velocity_dps_3m,"(0.134, 0.273]",493,-0.00020583823451517103,-0.0007377004202658299,0.12735213808265292,0.396984554920385,0.7346872607925002,0.7403651115618661
all_heartbeats,validation,signed_velocity_dps_3m,"(0.273, 2.981]",381,1.4314089436029409e-05,-0.0009553020894939313,0.07220185915860929,0.2494099235351205,0.8421100040187438,0.8398950131233596
all_heartbeats,holdout,signed_velocity_dps_3m,"(-0.0533, 0.000278]",234,-0.0007003255391277718,-0.0030440608492630084,0.16309428213526117,0.4896147744031751,0.4545716418831754,0.42735042735042733
all_heartbeats,holdout,signed_velocity_dps_3m,"(-0.122, -0.0533]",246,0.0003254227104318719,0.0005060902994109551,0.17848281544775088,0.5194281212554003,0.4379844684158537,0.34552845528455284
all_heartbeats,holdout,signed_velocity_dps_3m,"(-0.257, -0.122]",453,1.807637149470187e-05,4.611903239637449e-05,0.14459468216498605,0.4336132370732979,0.3643910009549128,0.3090507726269316
all_heartbeats,holdout,signed_velocity_dps_3m,"(-3.35, -0.257]",988,-0.00048582304929700726,-0.0016352163133739328,0.12935850547623348,0.407084173651728,0.2731783856998402,0.2611336032388664
all_heartbeats,holdout,signed_velocity_dps_3m,"(0.000278, 0.0593]",199,0.00025176854425765227,0.0006664731660236956,0.1668510539068475,0.480604248470867,0.4751817618502703,0.4371859296482412
all_heartbeats,holdout,signed_velocity_dps_3m,"(0.0593, 0.134]",316,0.00015906025817810643,0.0008269334757168845,0.1390984355724127,0.4105933889556962,0.48078109146562126,0.3512658227848101
all_heartbeats,holdout,signed_velocity_dps_3m,"(0.134, 0.273]",463,0.0005349978059972782,0.002800532880345208,0.17854768013482236,0.5149726933793232,0.5741569940274635,0.4794816414686825
all_heartbeats,holdout,signed_velocity_dps_3m,"(0.273, 2.981]",906,-5.278511583833856e-05,0.0005319733199014576,0.1367667061644344,0.39933150624213387,0.7100362867319033,0.7086092715231788
minute_bucket,all,seconds_to_close,"(-0.001, 60.0]",330,0.000865500110032183,0.006925418380998666,0.021973197553908273,0.0753514074029752,0.5096622584256181,0.49393939393939396
minute_bucket,all,seconds_to_close,"(120.0, 180.0]",326,-0.0008952538261338822,-0.003008281277352115,0.06049902835913994,0.20281429294655143,0.5021157176588111,0.49693251533742333
minute_bucket,all,seconds_to_close,"(180.0, 300.0]",656,-0.0005399727187051923,-0.0017271500266403117,0.09127752378051462,0.3003759631761649,0.5027114744887141,0.4969512195121951
minute_bucket,all,seconds_to_close,"(300.0, 600.0]",1629,-2.464992227343976e-05,-0.00033253624818191385,0.16049865860881382,0.48588291480191304,0.5106117181344149,0.4960098219766728
minute_bucket,all,seconds_to_close,"(60.0, 90.0]",2,0.0020959166080534997,0.004183330776075189,0.15646805238791683,0.40988372421119623,0.2797704131136702,0.0
minute_bucket,all,seconds_to_close,"(600.0, 900.0]",1627,-1.2081454219992072e-05,-0.00022202408666704976,0.22571330679604115,0.6430842600688906,0.5029151438048188,0.4972341733251383
minute_bucket,all,seconds_to_close,"(90.0, 120.0]",328,0.0029239979062395116,0.010834902625577875,0.042903608351594305,0.1543569064307154,0.5140692590974264,0.4969512195121951
minute_bucket,train,seconds_to_close,"(-0.001, 60.0]",198,0.0022326897078267204,0.014705106682651806,0.032864879983504694,0.11158200450872982,0.5222796716956344,0.5050505050505051
minute_bucket,train,seconds_to_close,"(120.0, 180.0]",196,-0.0013018345380111651,-0.003403614156101603,0.0642291331861832,0.22266524308784785,0.5084037638397785,0.5102040816326531
minute_bucket,train,seconds_to_close,"(180.0, 300.0]",392,-0.0005726660558810354,-0.0018292184003395606,0.10036834012052434,0.32149151956417954,0.508456612631115,0.5102040816326531
minute_bucket,train,seconds_to_close,"(300.0, 600.0]",978,1.5498889945370076e-05,-0.00024925428333644195,0.16696830752178024,0.5050702970989086,0.520602086596833,0.5102249488752556
minute_bucket,train,seconds_to_close,"(60.0, 90.0]",2,0.0020959166080534997,0.004183330776075189,0.15646805238791683,0.40988372421119623,0.2797704131136702,0.0
minute_bucket,train,seconds_to_close,"(600.0, 900.0]",976,4.6731827273577276e-05,3.739944132075124e-05,0.22283840591829918,0.6354293105167682,0.5029991432051983,0.5112704918032787
minute_bucket,train,seconds_to_close,"(90.0, 120.0]",196,0.004846259615763446,0.011793207898423086,0.044074065885827414,0.16541007652133846,0.5249701803648051,0.5102040816326531
minute_bucket,validation,seconds_to_close,"(-0.001, 60.0]",66,-0.0007104040075348413,-0.0032185834020279983,0.0006941835499443266,0.005214969453132464,0.5196064112615303,0.5151515151515151
minute_bucket,validation,seconds_to_close,"(120.0, 180.0]",65,-7.018957169929729e-05,-0.0029187621390944496,0.04061732570860174,0.12634329596304542,0.5327513134539795,0.5230769230769231
minute_bucket,validation,seconds_to_close,"(180.0, 300.0]",132,-0.0006086591014443435,-0.0020987207163109256,0.056929586955984976,0.2083987612088496,0.5358939800069327,0.5151515151515151
minute_bucket,validation,seconds_to_close,"(300.0, 600.0]",326,1.2121718529684022e-05,-0.00013755103029633453,0.14387044580457042,0.43570463438686285,0.5260315443489452,0.5184049079754601
minute_bucket,validation,seconds_to_close,"(600.0, 900.0]",327,-0.00016562083238780279,-0.0010720734636491258,0.23178311840351498,0.6648386702542286,0.5022789868146463,0.5198776758409785
minute_bucket,validation,seconds_to_close,"(90.0, 120.0]",66,-0.0012259184433334146,0.00566957998894177,0.027604931544761763,0.09518930959216336,0.5183551959365733,0.5151515151515151
minute_bucket,holdout,seconds_to_close,"(-0.001, 60.0]",66,-0.001660164565784418,-0.006269644740934069,0.010577164269082954,0.0367960540355541,0.46186586577965727,0.4393939393939394
minute_bucket,holdout,seconds_to_close,"(120.0, 180.0]",65,-0.0004943208570616225,-0.0019057197350727528,0.06913303030043996,0.21942704027322524,0.4525192441487261,0.4307692307692308
minute_bucket,holdout,seconds_to_close,"(180.0, 300.0]",132,-0.0003741970316257226,-0.0010524671968931143,0.09862849086804569,0.32964636132452785,0.4524676496385174,0.4393939393939394
minute_bucket,holdout,seconds_to_close,"(300.0, 600.0]",325,-0.00018235174766387252,-0.0007787360717187997,0.15770936856974357,0.4784763287368198,0.46508112212770175,0.4307692307692308
minute_bucket,holdout,seconds_to_close,"(600.0, 900.0]",324,-3.428634951888054e-05,-0.00014557722568853126,0.22824748846589374,0.6441877743660082,0.5033041559067205,0.43209876543209874
minute_bucket,holdout,seconds_to_close,"(90.0, 120.0]",66,0.001365379482074651,0.013154348997400978,0.054726380965855775,0.18069993754559902,0.4774108894036394,0.4393939393939394
minute_bucket,all,abs_v32_d_sigma,"(-0.001, 0.25]",1478,7.645624888075186e-05,0.00015503055947574396,0.24448665408366999,0.682020242586622,0.49406583641649404,0.4783491204330176
minute_bucket,all,abs_v32_d_sigma,"(0.25, 0.5]",822,-0.00041315035235597874,-0.0009207736224117191,0.21346763129979954,0.6180928439418658,0.4920243552735631,0.4878345498783455
minute_bucket,all,abs_v32_d_sigma,"(0.5, 0.75]",527,0.0001173370574305832,-3.184193275518332e-05,0.1831988782887021,0.5515923182413562,0.47772679373111754,0.47058823529411764
minute_bucket,all,abs_v32_d_sigma,"(0.75, 1.0]",373,0.0010438988813442768,0.003909061386432766,0.10556558187376426,0.366647575026472,0.47869225395840587,0.4450402144772118
minute_bucket,all,abs_v32_d_sigma,"(1.0, 1.5]",472,0.00028536628754417814,0.00018078108359315115,0.06426856405680348,0.2474119016215478,0.5095000799008204,0.5169491525423728
minute_bucket,all,abs_v32_d_sigma,"(1.5, 2.0]",283,0.0005163726992393203,0.00706994856945431,0.07040454462971239,0.2851847787862962,0.4857090870315309,0.4664310954063604
minute_bucket,all,abs_v32_d_sigma,"(2.0, inf]",943,3.983251618395935e-05,-0.00017892325258619252,0.007340818437670113,0.03843860494805747,0.5704490090127957,0.5652173913043478
minute_bucket,train,abs_v32_d_sigma,"(-0.001, 0.25]",934,2.5316911108519413e-05,4.736709832675601e-05,0.24441919057860603,0.6820106372819476,0.49437437306864,0.5
minute_bucket,train,abs_v32_d_sigma,"(0.25, 0.5]",511,7.923850555352496e-05,0.00016714099713333042,0.20988420283323336,0.6109884397437246,0.49570292705909613,0.5009784735812133
minute_bucket,train,abs_v32_d_sigma,"(0.5, 0.75]",321,0.0010891915660303786,0.0026502923680611357,0.1813268885448272,0.547879891773946,0.4849095006374073,0.4766355140186916
minute_bucket,train,abs_v32_d_sigma,"(0.75, 1.0]",230,0.0014588088261062448,0.005287183254051531,0.09341873268202878,0.33814602446914943,0.49077237917101635,0.4826086956521739
minute_bucket,train,abs_v32_d_sigma,"(1.0, 1.5]",288,0.00030211072867711297,0.00046294140823899266,0.0640317391651367,0.2476649203072198,0.5338905256710071,0.53125
minute_bucket,train,abs_v32_d_sigma,"(1.5, 2.0]",168,0.0007583596513328766,0.011591080470296333,0.06282490783284932,0.26541440442997777,0.5284416285895249,0.4880952380952381
minute_bucket,train,abs_v32_d_sigma,"(2.0, inf]",486,2.7878784339649063e-05,-0.0013108206823646273,0.008129569621390737,0.04190334253162422,0.5756812415923765,0.5679012345679012
minute_bucket,validation,abs_v32_d_sigma,"(-0.001, 0.25]",251,0.00010738738455468022,0.00023097483060963153,0.24192329852837963,0.676370174636681,0.49555127536103377,0.4900398406374502
minute_bucket,validation,abs_v32_d_sigma,"(0.25, 0.5]",148,-0.001052318060050128,-0.002345220246319779,0.2174135928126579,0.6251862096454314,0.48818972042567116,0.5472972972972973
minute_bucket,validation,abs_v32_d_sigma,"(0.5, 0.75]",105,-0.0014724110371072407,-0.00421868840028905,0.2065000133847852,0.6019705188719823,0.45846808291962343,0.45714285714285713
minute_bucket,validation,abs_v32_d_sigma,"(0.75, 1.0]",65,0.00041436940731444383,0.000446790078968029,0.10938674847081616,0.36833449248348343,0.5076521990406065,0.4461538461538462
minute_bucket,validation,abs_v32_d_sigma,"(1.0, 1.5]",109,-0.00021802825573385975,-0.002105030332628377,0.05853613923057593,0.2269193148105821,0.5203058680908659,0.5321100917431193
minute_bucket,validation,abs_v32_d_sigma,"(1.5, 2.0]",66,0.00010165615645171822,0.0002841930896694267,0.07109372733127936,0.2768187433784781,0.45642443489238466,0.4090909090909091
minute_bucket,validation,abs_v32_d_sigma,"(2.0, inf]",238,4.45580801497706e-05,0.0008963691002535148,0.008202493247225658,0.039244652881333254,0.6092204884412756,0.6008403361344538
minute_bucket,holdout,abs_v32_d_sigma,"(-0.001, 0.25]",293,0.0002129764755876562,0.0004331727460242796,0.24689762049359354,0.6868910221429398,0.49180980089368254,0.3993174061433447
minute_bucket,holdout,abs_v32_d_sigma,"(0.25, 0.5]",163,-0.001376425724460173,-0.0030379900043080443,0.22111873340110194,0.633924331188016,0.48397389990595996,0.39263803680981596
minute_bucket,holdout,abs_v32_d_sigma,"(0.5, 0.75]",101,-0.0013187198468672945,-0.004203586798804837,0.16492451712726752,0.5110178413089101,0.4749200186646608,0.46534653465346537
minute_bucket,holdout,abs_v32_d_sigma,"(0.75, 1.0]",78,0.0003450543751478685,0.0027305947894182836,0.1381989086082615,0.4492848441736315,0.41893808435272034,0.3333333333333333
minute_bucket,holdout,abs_v32_d_sigma,"(1.0, 1.5]",75,0.0009526677031578279,0.0024193313618618983,0.07350909572158801,0.2762228693671708,0.4001363559737712,0.44
minute_bucket,holdout,abs_v32_d_sigma,"(1.5, 2.0]",49,0.0002453009415303853,0.0007089220862775414,0.0954635838862343,0.36423745692461224,0.37864214946909525,0.46938775510204084
minute_bucket,holdout,abs_v32_d_sigma,"(2.0, inf]",219,6.122443149204643e-05,0.0011643761578999483,0.004654007113640689,0.029873756209550222,0.5167025380646014,0.5205479452054794
minute_bucket,all,abs_v35_d_sigma,"(-0.001, 0.25]",1444,6.548080575280446e-05,0.00013533119719455478,0.24490831336144195,0.6828713064540004,0.49446098431308344,0.4778393351800554
minute_bucket,all,abs_v35_d_sigma,"(0.25, 0.5]",810,-2.3547172339488665e-06,0.00012322515663998335,0.21425734636127275,0.6197932793590055,0.49118640202141906,0.48518518518518516
minute_bucket,all,abs_v35_d_sigma,"(0.5, 0.75]",521,0.0009845206908445647,0.0035497421896136805,0.18898735011844178,0.5651811166232616,0.47866569236533413,0.4798464491362764
minute_bucket,all,abs_v35_d_sigma,"(0.75, 1.0]",374,-0.00040631038454404245,-0.00042168097688088935,0.10835280580418982,0.3730971251306575,0.4901139217714769,0.45989304812834225
minute_bucket,all,abs_v35_d_sigma,"(1.0, 1.5]",484,0.00018323658324907732,0.0017882652535737287,0.07438837260622758,0.2771914222603126,0.48910627802993445,0.4896694214876033
minute_bucket,all,abs_v35_d_sigma,"(1.5, 2.0]",284,-0.0001869361543983955,-0.006158597885366879,0.06649638804292655,0.2671645613829424,0.4988833766374144,0.4788732394366197
minute_bucket,all,abs_v35_d_sigma,"(2.0, inf]",981,5.481476603679328e-05,0.0017610007471303701,0.009025197082842771,0.04602288962539974,0.5687056933145573,0.563710499490316
minute_bucket,train,abs_v35_d_sigma,"(-0.001, 0.25]",913,8.351275107176814e-06,1.5251456005449526e-05,0.24429100519321886,0.6817459491122375,0.4945072085829545,0.49726177437020813
minute_bucket,train,abs_v35_d_sigma,"(0.25, 0.5]",503,0.0007002407902612084,0.0017571271060119464,0.21142301912617412,0.6142148263030736,0.49481418724668474,0.4990059642147117
