model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive
book_v38_platt,edge0_ask95_p0.55_stc0-780,prob50,0.0,95.0,0.55,780.0,0.0,198,197,0.9949494949494949,9.96,261.62,0.03807048390795811,11.42,-1.459999999999999,-0.005580613102973775,-5.399999999999999,-7.599999999999999,135,62,87,110,66.4010152284264,1.728214799899761,0.6812923002832616,737.9143401015228,66,66,1.0,7.96,90.74,0.08772316508706193,3.35,4.609999999999999,0.05080449636323561,3.289999999999999,2.709999999999999,44,22,37,29,68.74242424242425,1.7851566747722427,0.7052758091719649,731.1979090909091,66,66,1.0,1.18,88.7,0.013303269447576097,3.8,-2.62,-0.029537767756482525,-3.9400000000000004,-4.7,46,20,28,38,67.1969696969697,1.785317772158154,0.6898228746912787,739.110893939394,330,329,0.996969696969697,19.1,441.06,0.043304765791502296,18.57,0.5300000000000011,0.001201650569083574,-6.049999999999999,-9.59,225,104,152,177,67.03039513677811,1.7510930975004835,0.687814882342786,736.807009118541,0.9949494949494949,1.18,-2.62,-7.599999999999999,True,False,False,True,-5.399999999999999,False
book_v38_platt,edge0_ask95_p0.55_stc0-780,prob52,0.0,95.0,0.55,780.0,0.0,198,197,0.9949494949494949,12.08,261.62,0.046173839920495376,11.46,0.6199999999999992,0.0023698493998929714,-3.3200000000000007,-5.540000000000001,135,62,86,111,66.4010152284264,1.728214799899761,0.6812923002832616,737.9143401015228,66,66,1.0,8.68,90.74,0.09565792373815296,3.35,5.33,0.058739255014326655,4.01,3.4299999999999997,44,22,37,29,68.74242424242425,1.7851566747722427,0.7052758091719649,731.1979090909091,66,66,1.0,1.04,88.7,0.011724915445321308,3.84,-2.8,-0.03156708004509583,-4.12,-4.9,46,20,27,39,67.1969696969697,1.785317772158154,0.6898228746912787,739.110893939394,330,329,0.996969696969697,21.8,441.06,0.049426381898154445,18.65,3.150000000000002,0.007141885457760853,-3.429999999999998,-7.009999999999998,225,104,150,179,67.03039513677811,1.7510930975004835,0.687814882342786,736.807009118541,0.9949494949494949,1.04,-2.8,-5.540000000000001,True,False,False,True,-4.12,False
book_v38_platt,edge0_ask95_p0.55_stc0-780,prob54,0.0,95.0,0.55,780.0,0.0,198,197,0.9949494949494949,12.72,261.62,0.048620136075223606,11.62,1.1000000000000014,0.004204571515939154,-2.8399999999999985,-5.139999999999999,135,62,82,115,66.4010152284264,1.728214799899761,0.6812923002832616,737.9143401015228,66,66,1.0,7.56,90.74,0.08331496583645581,3.44,4.119999999999999,0.0454044522812431,2.799999999999999,2.179999999999999,44,22,35,31,68.74242424242425,1.7851566747722427,0.7052758091719649,731.1979090909091,66,66,1.0,-1.7,88.7,-0.019165727170236752,4.0,-5.7,-0.06426155580608793,-7.0200000000000005,-7.880000000000001,46,20,23,43,67.1969696969697,1.785317772158154,0.6898228746912787,739.110893939394,330,329,0.996969696969697,18.58,441.06,0.042125787874665574,19.06,-0.4800000000000004,-0.0010882873078492733,-7.0600000000000005,-10.84,225,104,140,189,67.03039513677811,1.7510930975004835,0.687814882342786,736.807009118541,0.9949494949494949,-1.7,-5.7,-7.880000000000001,False,False,False,True,-7.0200000000000005,False
book_v38_platt,edge0_ask95_p0.55_stc0-780,take10_or_prob52,0.0,95.0,0.55,780.0,0.0,198,197,0.9949494949494949,7.08,261.62,0.027062151211681065,13.07,-5.99,-0.022895803073159544,-9.93,-13.87,135,62,0,197,66.4010152284264,1.728214799899761,0.6812923002832616,737.9143401015228,66,66,1.0,4.3,90.74,0.04738814194401587,4.09,0.20999999999999996,0.0023143046065682168,-1.11,-2.41,44,22,1,65,68.74242424242425,1.7851566747722427,0.7052758091719649,731.1979090909091,66,66,1.0,-0.98,88.7,-0.01104847801578354,4.36,-5.34,-0.06020293122886133,-6.66,-7.96,46,20,1,65,67.1969696969697,1.785317772158154,0.6898228746912787,739.110893939394,330,329,0.996969696969697,10.4,441.06,0.02357955833673423,21.52,-11.12,-0.02521198929850814,-17.7,-24.24,225,104,2,327,67.03039513677811,1.7510930975004835,0.687814882342786,736.807009118541,0.9949494949494949,-0.98,-5.99,-13.87,False,False,False,True,-9.93,False
book_v38_platt,edge0_ask95_p0.55_stc0-900,hold,0.0,95.0,0.55,900.0,0.0,198,197,0.9949494949494949,22.78,243.22,0.09366006085025903,7.54,15.240000000000002,0.06265932077954116,11.300000000000002,11.300000000000002,133,64,197,0,61.73096446700507,1.784692737665954,0.6351565720467103,822.104766497462,66,66,1.0,-5.0,83.0,-0.060240963855421686,2.46,-7.46,-0.08987951807228915,-8.78,-8.78,39,27,66,0,62.878787878787875,1.8472302412065433,0.6472601811999442,817.8185606060606,66,66,1.0,6.5,81.5,0.07975460122699386,2.5,4.0,0.049079754601226995,2.6799999999999997,2.6799999999999997,44,22,66,0,61.74242424242424,2.079464832560734,0.6382188907498497,833.8023484848484,330,329,0.996969696969697,24.28,407.72,0.059550672029824385,12.5,11.780000000000001,0.028892377121554007,5.200000000000001,5.200000000000001,216,113,329,0,61.963525835866264,1.8563718668353595,0.6381989770270162,823.5915471124621,0.9949494949494949,-5.0,-7.46,-8.78,False,False,False,True,-8.78,False
book_v38_platt,edge0_ask95_p0.55_stc0-900,prob50,0.0,95.0,0.55,900.0,0.0,198,197,0.9949494949494949,7.68,243.22,0.03157635062906011,12.57,-4.890000000000001,-0.02010525450209687,-8.83,-11.370000000000001,133,64,70,127,61.73096446700507,1.784692737665954,0.6351565720467103,822.104766497462,66,66,1.0,5.84,83.0,0.07036144578313253,3.93,1.9099999999999997,0.02301204819277108,0.5899999999999996,-0.17000000000000037,39,27,28,38,62.878787878787875,1.8472302412065433,0.6472601811999442,817.8185606060606,66,66,1.0,4.4,81.5,0.0539877300613497,4.17,0.23000000000000043,0.002822085889570557,-1.0899999999999996,-1.9299999999999997,44,22,24,42,61.74242424242424,2.079464832560734,0.6382188907498497,833.8023484848484,330,329,0.996969696969697,17.92,407.72,0.04395173158049642,20.67,-2.75,-0.006744824879819484,-9.33,-13.469999999999999,216,113,122,207,61.963525835866264,1.8563718668353595,0.6381989770270162,823.5915471124621,0.9949494949494949,4.4,-4.890000000000001,-11.370000000000001,True,False,False,True,-8.83,False
book_v38_platt,edge0_ask95_p0.55_stc0-900,prob52,0.0,95.0,0.55,900.0,0.0,198,197,0.9949494949494949,10.9,243.22,0.04481539347093167,12.61,-1.709999999999999,-0.007030671819751661,-5.649999999999999,-8.209999999999999,133,64,69,128,61.73096446700507,1.784692737665954,0.6351565720467103,822.104766497462,66,66,1.0,6.56,83.0,0.07903614457831325,3.93,2.6299999999999994,0.0316867469879518,1.3099999999999994,0.5499999999999994,39,27,28,38,62.878787878787875,1.8472302412065433,0.6472601811999442,817.8185606060606,66,66,1.0,4.56,81.5,0.055950920245398765,4.22,0.33999999999999986,0.004171779141104293,-0.9800000000000002,-1.8400000000000003,44,22,23,43,61.74242424242424,2.079464832560734,0.6382188907498497,833.8023484848484,330,329,0.996969696969697,22.02,407.72,0.0540076523104091,20.76,1.259999999999998,0.0030903561267536495,-5.320000000000002,-9.500000000000002,216,113,120,209,61.963525835866264,1.8563718668353595,0.6381989770270162,823.5915471124621,0.9949494949494949,4.56,-1.709999999999999,-8.209999999999999,True,False,False,True,-5.649999999999999,False
book_v38_platt,edge0_ask95_p0.55_stc0-900,prob54,0.0,95.0,0.55,900.0,0.0,198,197,0.9949494949494949,11.44,243.22,0.04703560562453745,12.81,-1.370000000000001,-0.005632760463777654,-5.3100000000000005,-7.970000000000001,133,64,64,133,61.73096446700507,1.784692737665954,0.6351565720467103,822.104766497462,66,66,1.0,5.1,83.0,0.061445783132530116,4.06,1.04,0.012530120481927712,-0.28,-1.1,39,27,25,41,62.878787878787875,1.8472302412065433,0.6472601811999442,817.8185606060606,66,66,1.0,1.28,81.5,0.01570552147239264,4.42,-3.1399999999999997,-0.03852760736196319,-4.46,-5.42,44,22,18,48,61.74242424242424,2.079464832560734,0.6382188907498497,833.8023484848484,330,329,0.996969696969697,17.82,407.72,0.043706465221230256,21.29,-3.469999999999999,-0.008510742666535854,-10.049999999999999,-14.489999999999998,216,113,107,222,61.963525835866264,1.8563718668353595,0.6381989770270162,823.5915471124621,0.9949494949494949,1.28,-3.1399999999999997,-7.970000000000001,True,False,False,True,-5.3100000000000005,False
book_v38_platt,edge0_ask95_p0.55_stc0-900,take10_or_prob52,0.0,95.0,0.55,900.0,0.0,198,197,0.9949494949494949,1.58,243.22,0.006496176301291012,14.32,-12.74,-0.05238056080914399,-16.68,-20.62,133,64,0,197,61.73096446700507,1.784692737665954,0.6351565720467103,822.104766497462,66,66,1.0,3.68,83.0,0.04433734939759036,4.64,-0.9599999999999995,-0.011566265060240957,-2.2799999999999994,-3.5999999999999996,39,27,0,66,62.878787878787875,1.8472302412065433,0.6472601811999442,817.8185606060606,66,66,1.0,-0.2,81.5,-0.00245398773006135,4.82,-5.0200000000000005,-0.06159509202453988,-6.340000000000001,-7.660000000000001,44,22,0,66,61.74242424242424,2.079464832560734,0.6382188907498497,833.8023484848484,330,329,0.996969696969697,5.06,407.72,0.012410477778867848,23.78,-18.720000000000002,-0.045913862454625726,-25.300000000000004,-31.880000000000003,216,113,0,329,61.963525835866264,1.8563718668353595,0.6381989770270162,823.5915471124621,0.9949494949494949,-0.2,-12.74,-20.62,False,False,False,True,-16.68,False
book_v38_platt,edge0_ask95_p0.60_stc0-600,hold,0.0,95.0,0.6,600.0,0.0,198,193,0.9747474747474747,-4.96,286.96,-0.017284638974073042,5.92,-10.879999999999999,-0.03791469194312796,-14.739999999999998,-14.739999999999998,141,52,193,0,74.34196891191709,1.7066208437748451,0.7604858975569195,563.0404404145078,66,65,0.9848484848484849,-7.86,99.86,-0.07871019427198078,1.84,-9.700000000000001,-0.09713599038654117,-11.000000000000002,-11.000000000000002,46,19,65,0,76.81538461538462,1.6600465420765442,0.7847543115746116,566.1925999999999,66,60,0.9090909090909091,-4.4,88.4,-0.0497737556561086,1.84,-6.24,-0.07058823529411765,-7.44,-7.44,42,18,60,0,73.66666666666667,1.8350075960041266,0.7550167426267079,567.9306666666666,330,318,0.9636363636363636,-17.22,475.22,-0.03623584865956819,9.6,-26.82,-0.05643701864399646,-33.18,-33.18,229,89,318,0,74.72012578616352,1.7213248548546167,0.7644145064101814,564.6074339622642,0.9090909090909091,-7.86,-10.879999999999999,-14.739999999999998,False,False,False,True,-14.739999999999998,False
book_v38_platt,edge0_ask95_p0.60_stc0-600,prob50,0.0,95.0,0.6,600.0,0.0,198,193,0.9747474747474747,4.22,286.96,0.014705882352941176,9.27,-5.05,-0.017598271536102595,-8.91,-10.61,141,52,108,85,74.34196891191709,1.7066208437748451,0.7604858975569195,563.0404404145078,66,65,0.9848484848484849,3.74,99.86,0.03745243340676948,2.73,1.0100000000000002,0.010114159823753258,-0.2899999999999998,-0.7499999999999998,46,19,42,23,76.81538461538462,1.6600465420765442,0.7847543115746116,566.1925999999999,66,60,0.9090909090909091,-2.02,88.4,-0.022850678733031673,3.01,-5.029999999999999,-0.056900452488687775,-6.2299999999999995,-6.829999999999999,42,18,30,30,73.66666666666667,1.8350075960041266,0.7550167426267079,567.9306666666666,330,318,0.9636363636363636,5.94,475.22,0.012499473927864988,15.01,-9.07,-0.01908589705820462,-15.43,-18.189999999999998,229,89,180,138,74.72012578616352,1.7213248548546167,0.7644145064101814,564.6074339622642,0.9090909090909091,-2.02,-5.05,-10.61,False,False,False,True,-8.91,False
book_v38_platt,edge0_ask95_p0.60_stc0-600,prob52,0.0,95.0,0.6,600.0,0.0,198,193,0.9747474747474747,5.08,286.96,0.01770281572344578,9.31,-4.23,-0.014740730415388906,-8.09,-9.81,141,52,107,86,74.34196891191709,1.7066208437748451,0.7604858975569195,563.0404404145078,66,65,0.9848484848484849,4.14,99.86,0.04145804125776086,2.73,1.4099999999999997,0.014119767674744639,0.10999999999999965,-0.35000000000000037,46,19,42,23,76.81538461538462,1.6600465420765442,0.7847543115746116,566.1925999999999,66,60,0.9090909090909091,-1.06,88.4,-0.011990950226244343,3.02,-4.08,-0.04615384615384615,-5.28,-5.88,42,18,30,30,73.66666666666667,1.8350075960041266,0.7550167426267079,567.9306666666666,330,318,0.9636363636363636,8.16,475.22,0.017170994486764023,15.06,-6.9,-0.014519590926307816,-13.260000000000002,-16.040000000000003,229,89,179,139,74.72012578616352,1.7213248548546167,0.7644145064101814,564.6074339622642,0.9090909090909091,-1.06,-4.23,-9.81,False,False,False,True,-8.09,False
book_v38_platt,edge0_ask95_p0.60_stc0-600,prob54,0.0,95.0,0.6,600.0,0.0,198,193,0.9747474747474747,4.0,286.96,0.013939224979091164,9.47,-5.470000000000001,-0.019061890158907167,-9.33,-11.13,141,52,103,90,74.34196891191709,1.7066208437748451,0.7604858975569195,563.0404404145078,66,65,0.9848484848484849,3.76,99.86,0.037652713799319046,2.78,0.98,0.009813739234928901,-0.32000000000000006,-0.8,46,19,41,24,76.81538461538462,1.6600465420765442,0.7847543115746116,566.1925999999999,66,60,0.9090909090909091,-1.04,88.4,-0.011764705882352941,3.06,-4.1,-0.04638009049773755,-5.3,-5.92,42,18,29,31,73.66666666666667,1.8350075960041266,0.7550167426267079,567.9306666666666,330,318,0.9636363636363636,6.72,475.22,0.014140818989099784,15.31,-8.59,-0.018075838558983207,-14.95,-17.849999999999998,229,89,173,145,74.72012578616352,1.7213248548546167,0.7644145064101814,564.6074339622642,0.9090909090909091,-1.04,-5.470000000000001,-11.13,False,False,False,True,-9.33,False
book_v38_platt,edge0_ask95_p0.60_stc0-600,take10_or_prob52,0.0,95.0,0.6,600.0,0.0,198,193,0.9747474747474747,4.84,286.96,0.016866462224700306,10.51,-5.67,-0.019758851407861724,-9.53,-13.149999999999999,141,52,12,181,74.34196891191709,1.7066208437748451,0.7604858975569195,563.0404404145078,66,65,0.9848484848484849,-0.62,99.86,-0.006208692169036651,3.31,-3.93,-0.03935509713599039,-5.23,-6.41,46,19,6,59,76.81538461538462,1.6600465420765442,0.7847543115746116,566.1925999999999,66,60,0.9090909090909091,-3.54,88.4,-0.04004524886877828,3.45,-6.99,-0.07907239819004525,-8.19,-9.29,42,18,5,55,73.66666666666667,1.8350075960041266,0.7550167426267079,567.9306666666666,330,318,0.9636363636363636,0.68,475.22,0.0014309162072303355,17.27,-16.59,-0.03491014687934009,-22.95,-28.85,229,89,23,295,74.72012578616352,1.7213248548546167,0.7644145064101814,564.6074339622642,0.9090909090909091,-3.54,-6.99,-13.149999999999999,False,False,False,True,-9.53,False
book_v38_platt,edge0_ask95_p0.60_stc0-780,hold,0.0,95.0,0.6,780.0,0.0,198,197,0.9949494949494949,10.44,267.56,0.039019285393930334,7.0,3.4399999999999995,0.01285692928688892,-0.5000000000000004,-0.5000000000000004,139,58,197,0,67.90862944162437,1.8768462754227906,0.6978547571704715,718.0014923857867,66,66,1.0,-4.08,92.08,-0.04430929626411816,2.23,-6.3100000000000005,-0.06852736750651608,-7.630000000000001,-7.630000000000001,44,22,66,0,69.75757575757575,1.9090107951281745,0.7166658655270393,722.5463030303031,66,66,1.0,2.78,91.22,0.03047577285682964,2.27,0.5099999999999998,0.005590879193159393,-0.8100000000000003,-0.8100000000000003,47,19,66,0,69.10606060606061,1.8672449027879976,0.7097330550884862,723.860590909091,330,329,0.996969696969697,9.14,450.86,0.02027236836268465,11.5,-2.3599999999999994,-0.0052344408463824675,-8.94,-8.94,230,99,329,0,68.51975683890578,1.8813726210357364,0.7040112945994151,720.0885987841946,0.9949494949494949,-4.08,-6.3100000000000005,-7.630000000000001,False,False,False,True,-7.630000000000001,False
book_v38_platt,edge0_ask95_p0.60_stc0-780,prob50,0.0,95.0,0.6,780.0,0.0,198,197,0.9949494949494949,13.58,267.56,0.05075497084766034,11.01,2.5700000000000003,0.009605322170728061,-1.3699999999999997,-3.3899999999999997,139,58,96,101,67.90862944162437,1.8768462754227906,0.6978547571704715,718.0014923857867,66,66,1.0,7.64,92.08,0.08297132927888792,3.3,4.34,0.04713292788879236,3.0199999999999996,2.4599999999999995,44,22,38,28,69.75757575757575,1.9090107951281745,0.7166658655270393,722.5463030303031,66,66,1.0,0.12,91.22,0.00131550098662574,3.73,-3.61,-0.03957465468099101,-4.93,-5.67,47,19,29,37,69.10606060606061,1.8672449027879976,0.7097330550884862,723.860590909091,330,329,0.996969696969697,21.34,450.86,0.04733176595839063,18.04,3.3000000000000007,0.0073193452512975215,-3.2799999999999994,-6.6,230,99,163,166,68.51975683890578,1.8813726210357364,0.7040112945994151,720.0885987841946,0.9949494949494949,0.12,-3.61,-5.67,True,False,False,True,-4.93,False
book_v38_platt,edge0_ask95_p0.60_stc0-780,prob52,0.0,95.0,0.6,780.0,0.0,198,197,0.9949494949494949,14.68,267.56,0.0548661982359097,11.05,3.629999999999999,0.0135670503812229,-0.31000000000000094,-2.350000000000001,139,58,95,102,67.90862944162437,1.8768462754227906,0.6978547571704715,718.0014923857867,66,66,1.0,8.36,92.08,0.09079061685490877,3.3,5.06,0.0549522154648132,3.7399999999999993,3.1799999999999993,44,22,38,28,69.75757575757575,1.9090107951281745,0.7166658655270393,722.5463030303031,66,66,1.0,-0.28,91.22,-0.003069502302126727,3.77,-4.05,-0.04439815829861872,-5.37,-6.13,47,19,28,38,69.10606060606061,1.8672449027879976,0.7097330550884862,723.860590909091,330,329,0.996969696969697,22.76,450.86,0.05048130239985805,18.12,4.640000000000001,0.010291443020006211,-1.9399999999999995,-5.299999999999999,230,99,161,168,68.51975683890578,1.8813726210357364,0.7040112945994151,720.0885987841946,0.9949494949494949,-0.28,-4.05,-6.13,False,False,False,True,-5.37,False
book_v38_platt,edge0_ask95_p0.60_stc0-780,prob54,0.0,95.0,0.6,780.0,0.0,198,197,0.9949494949494949,14.14,267.56,0.05284795933622365,11.25,2.8900000000000006,0.010801315592764241,-1.0499999999999994,-3.1899999999999995,139,58,90,107,67.90862944162437,1.8768462754227906,0.6978547571704715,718.0014923857867,66,66,1.0,7.16,92.08,0.07775847089487403,3.39,3.77,0.040942658557775846,2.45,1.85,44,22,36,30,69.75757575757575,1.9090107951281745,0.7166658655270393,722.5463030303031,66,66,1.0,-0.88,91.22,-0.009647007235255427,3.85,-4.73,-0.05185266388949792,-6.050000000000001,-6.8500000000000005,47,19,26,40,69.10606060606061,1.8672449027879976,0.7097330550884862,723.860590909091,330,329,0.996969696969697,20.42,450.86,0.04529122122166526,18.49,1.9300000000000033,0.004280707980304314,-4.649999999999997,-8.189999999999998,230,99,152,177,68.51975683890578,1.8813726210357364,0.7040112945994151,720.0885987841946,0.9949494949494949,-0.88,-4.73,-6.8500000000000005,False,False,False,True,-6.050000000000001,False
book_v38_platt,edge0_ask95_p0.60_stc0-780,take10_or_prob52,0.0,95.0,0.6,780.0,0.0,198,197,0.9949494949494949,6.96,267.56,0.026012856929286888,12.8,-5.840000000000001,-0.021826879952160264,-9.780000000000001,-13.72,139,58,0,197,67.90862944162437,1.8768462754227906,0.6978547571704715,718.0014923857867,66,66,1.0,2.96,92.08,0.03214596003475239,4.08,-1.12,-0.01216333622936577,-2.4400000000000004,-3.74,44,22,1,65,69.75757575757575,1.9090107951281745,0.7166658655270393,722.5463030303031,66,66,1.0,-1.8,91.22,-0.0197325147993861,4.27,-6.069999999999999,-0.06654242490681868,-7.39,-8.69,47,19,1,65,69.10606060606061,1.8672449027879976,0.7097330550884862,723.860590909091,330,329,0.996969696969697,8.12,450.86,0.018010025285010865,21.15,-13.03,-0.028900323825577782,-19.61,-26.15,230,99,2,327,68.51975683890578,1.8813726210357364,0.7040112945994151,720.0885987841946,0.9949494949494949,-1.8,-6.069999999999999,-13.72,False,False,False,True,-9.780000000000001,False
book_v38_platt,edge0_ask95_p0.60_stc0-900,hold,0.0,95.0,0.6,900.0,0.0,198,197,0.9949494949494949,29.28,252.72,0.11585944919278253,7.48,21.8,0.08626147515036404,17.86,17.86,141,56,197,0,64.14213197969544,1.9399080439667715,0.6608204002366219,793.5096192893402,66,66,1.0,-4.26,86.26,-0.04938557848365406,2.45,-6.71,-0.07778808254115464,-8.03,-8.03,41,25,66,0,65.34848484848484,2.160141722103215,0.6750862657058806,792.3221212121213,66,66,1.0,6.3,85.7,0.073512252042007,2.46,3.84,0.04480746791131855,2.5199999999999996,2.5199999999999996,46,20,66,0,64.92424242424242,2.3318900123405153,0.6725613243658294,806.0289393939394,330,329,0.996969696969697,31.32,424.68,0.07374964679287935,12.39,18.93,0.04457473862673071,12.35,12.35,228,101,329,0,64.54103343465046,2.0627233408350767,0.6660375677548553,795.7828723404256,0.9949494949494949,-4.26,-6.71,-8.03,False,False,False,True,-8.03,False
book_v38_platt,edge0_ask95_p0.60_stc0-900,prob50,0.0,95.0,0.6,900.0,0.0,198,197,0.9949494949494949,11.16,252.72,0.04415954415954416,12.07,-0.9100000000000001,-0.0036008230452674902,-4.85,-7.17,141,56,81,116,64.14213197969544,1.9399080439667715,0.6608204002366219,793.5096192893402,66,66,1.0,8.06,86.26,0.09343844191977742,3.72,4.34,0.05031300718757245,3.0199999999999996,2.3599999999999994,41,25,33,33,65.34848484848484,2.160141722103215,0.6750862657058806,792.3221212121213,66,66,1.0,2.74,85.7,0.03197199533255543,4.05,-1.3099999999999996,-0.015285880980163355,-2.63,-3.4299999999999997,46,20,26,40,64.92424242424242,2.3318900123405153,0.6725613243658294,806.0289393939394,330,329,0.996969696969697,21.96,424.68,0.051709522463972875,19.84,2.120000000000001,0.0049919939719318095,-4.459999999999999,-8.239999999999998,228,101,140,189,64.54103343465046,2.0627233408350767,0.6660375677548553,795.7828723404256,0.9949494949494949,2.74,-1.3099999999999996,-7.17,True,False,False,True,-4.85,False
book_v38_platt,edge0_ask95_p0.60_stc0-900,prob52,0.0,95.0,0.6,900.0,0.0,198,197,0.9949494949494949,13.14,252.72,0.051994301994301995,12.11,1.0300000000000011,0.004075656853434636,-2.909999999999999,-5.249999999999998,141,56,80,117,64.14213197969544,1.9399080439667715,0.6608204002366219,793.5096192893402,66,66,1.0,8.62,86.26,0.0999304428472061,3.72,4.899999999999999,0.05680500811500114,3.5799999999999983,2.919999999999998,41,25,33,33,65.34848484848484,2.160141722103215,0.6750862657058806,792.3221212121213,66,66,1.0,2.34,85.7,0.02730455075845974,4.09,-1.75,-0.020420070011668612,-3.0700000000000003,-3.89,46,20,25,41,64.92424242424242,2.3318900123405153,0.6725613243658294,806.0289393939394,330,329,0.996969696969697,24.1,424.68,0.056748610718658755,19.92,4.18,0.009842705095601393,-2.4000000000000004,-6.220000000000001,228,101,138,191,64.54103343465046,2.0627233408350767,0.6660375677548553,795.7828723404256,0.9949494949494949,2.34,-1.75,-5.249999999999998,True,False,False,True,-3.0700000000000003,False
book_v38_platt,edge0_ask95_p0.60_stc0-900,prob54,0.0,95.0,0.6,900.0,0.0,198,197,0.9949494949494949,12.86,252.72,0.050886356441911994,12.31,0.5499999999999989,0.002176321620766061,-3.390000000000001,-5.830000000000001,141,56,75,122,64.14213197969544,1.9399080439667715,0.6608204002366219,793.5096192893402,66,66,1.0,7.88,86.26,0.09135172733596104,3.81,4.07,0.047182935311847904,2.75,2.05,41,25,31,35,65.34848484848484,2.160141722103215,0.6750862657058806,792.3221212121213,66,66,1.0,1.4,85.7,0.01633605600933489,4.21,-2.81,-0.03278879813302217,-4.13,-5.01,46,20,22,44,64.92424242424242,2.3318900123405153,0.6725613243658294,806.0289393939394,330,329,0.996969696969697,22.14,424.68,0.05213337100875954,20.33,1.8100000000000023,0.004262032589243671,-4.769999999999998,-8.789999999999997,228,101,128,201,64.54103343465046,2.0627233408350767,0.6660375677548553,795.7828723404256,0.9949494949494949,1.4,-2.81,-5.830000000000001,True,False,False,True,-4.13,False
book_v38_platt,edge0_ask95_p0.60_stc0-900,take10_or_prob52,0.0,95.0,0.6,900.0,0.0,198,197,0.9949494949494949,2.64,252.72,0.010446343779677113,13.91,-11.27,-0.044594808483697373,-15.209999999999999,-19.15,141,56,0,197,64.14213197969544,1.9399080439667715,0.6608204002366219,793.5096192893402,66,66,1.0,4.5,86.26,0.05216786459540922,4.52,-0.019999999999999574,-0.0002318571759795916,-1.3399999999999996,-2.6599999999999997,41,25,0,66,65.34848484848484,2.160141722103215,0.6750862657058806,792.3221212121213,66,66,1.0,-0.66,85.7,-0.007701283547257877,4.65,-5.3100000000000005,-0.06196032672112019,-6.630000000000001,-7.950000000000001,46,20,0,66,64.92424242424242,2.3318900123405153,0.6725613243658294,806.0289393939394,330,329,0.996969696969697,6.48,424.68,0.015258547612319866,23.08,-16.599999999999998,-0.039088254685881126,-23.18,-29.759999999999998,228,101,0,329,64.54103343465046,2.0627233408350767,0.6660375677548553,795.7828723404256,0.9949494949494949,-0.66,-11.27,-19.15,False,False,False,True,-15.209999999999999,False
book_v38_platt,edge0_ask95_p0.65_stc0-600,hold,0.0,95.0,0.65,600.0,0.0,198,193,0.9747474747474747,-5.56,293.56,-0.018939910069491753,5.76,-11.32,-0.03856111186810192,-15.18,-15.18,144,49,193,0,76.05181347150258,1.8139851118359291,0.7786579858333852,545.8379430051814,66,65,0.9848484848484849,-5.12,101.12,-0.05063291139240506,1.81,-6.93,-0.06853243670886075,-8.23,-8.23,48,17,65,0,77.78461538461538,1.6918282774781965,0.7947644366209358,556.2568,66,60,0.9090909090909091,-4.26,90.26,-0.04719698648349213,1.79,-6.05,-0.06702858409040549,-7.25,-7.25,43,17,60,0,75.21666666666667,1.9664946748824679,0.7718316134154913,552.9112833333332,330,318,0.9636363636363636,-14.94,484.94,-0.030807935002268323,9.36,-24.299999999999997,-0.05010929187115931,-30.659999999999997,-30.659999999999997,235,83,318,0,76.24842767295597,1.8177913368344818,0.7806621900979046,549.3021761006289,0.9090909090909091,-5.56,-11.32,-15.18,False,False,False,True,-15.18,False
