entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts,entry_dt_utc,trade_negative,settled_loss,feature_event_dt_utc,feature_market,feature_side,feature_p_side,feature_edge_cents,feature_raw_edge_cents,feature_net_edge_cents,feature_ask_cents,feature_fair_side_cents,feature_seconds_to_close,feature_d_sigma,feature_abs_d_sigma,feature_sigma_t_dollars,feature_btc_age_ms,feature_eligible_depth,feature_book_age_ms,feature_btc_price,feature_strike,feature_match_abs_diff_seconds,p_side,edge_cents,raw_edge_cents,net_edge_cents,ask_cents,fair_side_cents,seconds_to_close,d_sigma,abs_d_sigma,sigma_t_dollars,btc_age_ms,eligible_depth,book_age_ms,matched_v28_approval,split
2026-05-01 18:20:29,KXBTC15M-26MAY011830-30,yes,2,88,88,,88,0,0.0,1.76,2026-05-01 18:30:15,99.0,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.22,0.22,12.5,12.5,,,,2026-05-01 22:20:29+00:00,False,False,2026-05-01 22:20:29.210446+00:00,KXBTC15M-26MAY011830-30,yes,0.936767,2.676698,4.676698,2.676698,88.0,93.676698,570.801,-1.315781,1.315781,64.265997,1015.0,3.0,625.0,78392.9,78308.34,0.210446,0.936767,2.676698,4.676698,2.676698,88.0,93.676698,570.801,-1.315781,1.315781,64.265997,1015.0,3.0,625.0,True,train
2026-05-01 18:36:28,KXBTC15M-26MAY011845-45,no,2,85,85,,85,0,0.0,1.7,,,,,,0,,win,kalshi_api,no,0.3,0.3,17.6471,17.6471,finalized,no,2026-05-01T22:45:16.801046Z,2026-05-01 22:36:28+00:00,False,False,2026-05-01 22:36:28.733784+00:00,KXBTC15M-26MAY011845-45,no,0.904413,2.441283,4.441283,2.441283,85.0,90.441283,511.267,1.083839,1.083839,60.138092,78.0,60.0,109.0,78274.01,78339.19,0.733784,0.904413,2.441283,4.441283,2.441283,85.0,90.441283,511.267,1.083839,1.083839,60.138092,78.0,60.0,109.0,True,train
2026-05-01 19:11:14,KXBTC15M-26MAY011915-15,yes,2,88,88,,88,0,0.0,1.76,2026-05-01 19:12:03,77.0,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.22,-0.22,-12.5,-12.5,,,,2026-05-01 23:11:14+00:00,True,False,2026-05-01 23:11:14.302037+00:00,KXBTC15M-26MAY011915-15,yes,0.932932,2.293228,4.293228,2.293228,88.0,93.293228,225.71,-1.239209,1.239209,36.833982,0.0,473.7,640.0,78191.15,78145.51,0.302037,0.932932,2.293228,4.293228,2.293228,88.0,93.293228,225.71,-1.239209,1.239209,36.833982,0.0,473.7,640.0,True,train
2026-05-01 19:20:41,KXBTC15M-26MAY011930-30,no,2,83,83,,83,0,0.0,1.66,2026-05-01 19:21:11,85.0,85.0,,85.0,0,1.7,exited_before_settlement,bot_exit_signal,,0.04,0.04,2.4096,2.4096,,,,2026-05-01 23:20:41+00:00,False,False,2026-05-01 23:20:41.190268+00:00,KXBTC15M-26MAY011930-30,no,0.88982,2.982009,4.982009,2.982009,83.0,88.982009,558.812,0.991752,0.991752,56.228764,141.0,10.0,219.0,78086.57,78142.33,0.190268,0.88982,2.982009,4.982009,2.982009,83.0,88.982009,558.812,0.991752,0.991752,56.228764,141.0,10.0,219.0,True,train
2026-05-01 19:50:15,KXBTC15M-26MAY012000-00,yes,2,69,69,,69,0,0.0,1.38,2026-05-01 19:53:53,95.0,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.52,0.52,37.6812,37.6812,,,,2026-05-01 23:50:15+00:00,False,False,2026-05-01 23:50:15.650163+00:00,KXBTC15M-26MAY012000-00,yes,0.87849,15.34896,17.34896,15.34896,69.0,87.84896,584.363,-0.939453,0.939453,54.127251,16.0,2371.19,437.0,78144.13,78120.6,0.650163,0.87849,15.34896,17.34896,15.34896,69.0,87.84896,584.363,-0.939453,0.939453,54.127251,16.0,2371.19,437.0,True,train
2026-05-01 19:54:54,KXBTC15M-26MAY012000-00,yes,2,75,75,,75,0,0.0,1.5,,,,,,0,,win,kalshi_api,yes,0.5,0.5,33.3333,33.3333,finalized,yes,2026-05-02T00:00:26.802006Z,2026-05-01 23:54:54+00:00,False,False,2026-05-01 23:54:54.794363+00:00,KXBTC15M-26MAY012000-00,yes,0.909862,12.486239,14.486239,12.486239,75.0,90.986239,305.208,-1.086049,1.086049,38.368431,47.0,13.41,593.0,78162.27,78120.6,0.794363,0.909862,12.486239,14.486239,12.486239,75.0,90.986239,305.208,-1.086049,1.086049,38.368431,47.0,13.41,593.0,True,train
2026-05-01 20:03:12,KXBTC15M-26MAY012015-15,yes,2,77,77,,77,0,0.0,1.54,2026-05-01 20:05:22,74.0,74.0,,74.0,0,1.48,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-3.8961,-3.8961,,,,2026-05-02 00:03:12+00:00,True,False,2026-05-02 00:03:12.482555+00:00,KXBTC15M-26MAY012015-15,yes,0.854737,4.973705,6.973705,4.973705,77.0,85.473705,707.53,-0.850568,0.850568,57.632106,15.0,76.0,781.0,78265.0,78215.98,0.482555,0.854737,4.973705,6.973705,4.973705,77.0,85.473705,707.53,-0.850568,0.850568,57.632106,15.0,76.0,781.0,True,train
2026-05-01 20:07:15,KXBTC15M-26MAY012015-15,yes,2,79,79,,79,0,0.0,1.58,2026-05-01 20:08:00,78.0,78.0,,78.0,0,1.56,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.2658,-1.2658,,,,2026-05-02 00:07:15+00:00,True,False,2026-05-02 00:07:15.149033+00:00,KXBTC15M-26MAY012015-15,yes,0.852288,2.728761,4.728761,2.728761,79.0,85.228761,464.859,-0.845774,0.845774,46.714614,0.0,63.0,453.0,78255.49,78215.98,0.149033,0.852288,2.728761,4.728761,2.728761,79.0,85.228761,464.859,-0.845774,0.845774,46.714614,0.0,63.0,453.0,True,train
2026-05-01 20:10:02,KXBTC15M-26MAY012015-15,yes,2,86,86,,86,0,0.0,1.72,2026-05-01 20:12:17,81.0,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-5.814,-5.814,,,,2026-05-02 00:10:02+00:00,True,False,2026-05-02 00:10:02.878965+00:00,KXBTC15M-26MAY012015-15,yes,0.910131,2.013054,4.013054,2.013054,86.0,91.013054,297.124,-1.071559,1.071559,37.347456,296.0,60.0,187.0,78256.0,78215.98,0.878965,0.910131,2.013054,4.013054,2.013054,86.0,91.013054,297.124,-1.071559,1.071559,37.347456,296.0,60.0,187.0,True,train
2026-05-01 20:23:22,KXBTC15M-26MAY012030-30,yes,2,76,76,,76,0,0.0,1.52,,,,,,0,,win,kalshi_api,yes,0.48,0.48,31.5789,31.5789,finalized,yes,2026-05-02T00:30:16.8083Z,2026-05-02 00:23:22+00:00,False,False,2026-05-02 00:23:22.286439+00:00,KXBTC15M-26MAY012030-30,yes,0.87139,8.638991,10.638991,8.638991,75.0,87.138991,397.728,-0.893078,0.893078,43.210116,0.0,441.0,422.0,78242.0,78203.41,0.286439,0.87139,8.638991,10.638991,8.638991,75.0,87.138991,397.728,-0.893078,0.893078,43.210116,0.0,441.0,422.0,True,train
2026-05-01 20:32:15,KXBTC15M-26MAY012045-45,yes,2,74,74,,74,0,0.0,1.48,2026-05-01 20:33:30,71.0,71.0,,71.0,0,1.42,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-4.0541,-4.0541,,,,2026-05-02 00:32:15+00:00,True,False,2026-05-02 00:32:15.248418+00:00,KXBTC15M-26MAY012045-45,yes,0.850066,7.506619,9.506619,7.506619,74.0,85.006619,764.764,-0.859778,0.859778,61.050648,0.0,99.35,953.0,78334.39,78281.9,0.248418,0.850066,7.506619,9.506619,7.506619,74.0,85.006619,764.764,-0.859778,0.859778,61.050648,0.0,99.35,953.0,True,train
2026-05-01 20:41:25,KXBTC15M-26MAY012045-45,no,2,63,63,,63,0,0.0,1.26,2026-05-01 20:42:08,38.0,38.0,,38.0,0,0.76,exited_before_settlement,bot_exit_signal,,-0.5,-0.5,-39.6825,-39.6825,,,,2026-05-02 00:41:25+00:00,True,False,2026-05-02 00:41:25.869051+00:00,KXBTC15M-26MAY012045-45,no,0.915663,24.566289,26.566289,24.566289,63.0,91.566289,214.136,1.100021,1.100021,31.790312,47.0,897.8,594.0,78267.54,78281.9,0.869051,0.915663,24.566289,26.566289,24.566289,63.0,91.566289,214.136,1.100021,1.100021,31.790312,47.0,897.8,594.0,True,train
2026-05-01 20:51:13,KXBTC15M-26MAY012100-00,yes,4,84,78,,78,0,0.0,3.14,2026-05-01 20:54:08,72.0,72.0,,72.0,0,2.88,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-7.6433,-7.6433,,,,2026-05-02 00:51:13+00:00,True,False,2026-05-02 00:51:13.057168+00:00,KXBTC15M-26MAY012100-00,yes,0.916244,5.624434,7.624434,5.624434,83.0,91.624434,526.96,-1.121775,1.121775,50.705344,0.0,21.69,703.0,78374.05,78317.17,0.057168,0.916244,5.624434,7.624434,5.624434,83.0,91.624434,526.96,-1.121775,1.121775,50.705344,0.0,21.69,703.0,True,train
2026-05-01 21:13:05,KXBTC15M-26MAY012115-15,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T01:15:16.799151Z,2026-05-02 01:13:05+00:00,False,False,2026-05-02 01:13:05.358270+00:00,KXBTC15M-26MAY012115-15,yes,0.996396,9.639582,11.639582,9.639582,87.0,99.639582,114.654,-2.903461,2.903461,23.1999,0.0,73.0,375.0,78354.61,78317.62,0.35827,0.996396,9.639582,11.639582,9.639582,87.0,99.639582,114.654,-2.903461,2.903461,23.1999,0.0,73.0,375.0,True,train
2026-05-01 21:33:36,KXBTC15M-26MAY012145-45,yes,4,86,75,,75,0,0.0,3.0,2026-05-01 21:38:50,67.0,67.0,,67.0,0,2.68,exited_before_settlement,bot_exit_signal,,-0.32,-0.32,-10.6667,-10.6667,,,,2026-05-02 01:33:36+00:00,True,False,2026-05-02 01:33:36.380778+00:00,KXBTC15M-26MAY012145-45,yes,0.922799,3.27988,5.27988,3.27988,86.0,92.27988,683.636,-1.14862,1.14862,56.650614,32.0,102.24,891.0,78408.97,78343.9,0.380778,0.922799,3.27988,5.27988,3.27988,86.0,92.27988,683.636,-1.14862,1.14862,56.650614,32.0,102.24,891.0,True,train
2026-05-01 21:42:02,KXBTC15M-26MAY012145-45,yes,2,25,25,,25,0,0.0,0.5,,,,,,0,,loss,kalshi_api,no,-0.5,-0.5,-100.0,-100.0,finalized,no,2026-05-02T01:45:17.00146Z,2026-05-02 01:42:02+00:00,True,True,2026-05-02 01:42:02.628941+00:00,KXBTC15M-26MAY012145-45,yes,0.930079,64.507936,66.507936,64.507936,25.0,93.007936,177.384,-1.189318,1.189318,28.856884,0.0,128.81,157.0,78346.62,78343.9,0.628941,0.930079,64.507936,66.507936,64.507936,25.0,93.007936,177.384,-1.189318,1.189318,28.856884,0.0,128.81,157.0,True,train
2026-05-01 22:06:50,KXBTC15M-26MAY012215-15,yes,4,77,60,,60,0,0.0,2.4,2026-05-01 22:10:20,18.0,18.0,,18.0,0,0.72,exited_before_settlement,bot_exit_signal,,-1.68,-1.68,-70.0,-70.0,,,,2026-05-02 02:06:50+00:00,True,False,2026-05-02 02:06:50.373674+00:00,KXBTC15M-26MAY012215-15,yes,0.85537,5.037044,7.037044,5.037044,77.0,85.537044,489.638,-0.817838,0.817838,47.943501,31.0,2090.59,563.0,78354.18,78314.97,0.373674,0.85537,5.037044,7.037044,5.037044,77.0,85.537044,489.638,-0.817838,0.817838,47.943501,31.0,2090.59,563.0,True,train
2026-05-01 22:34:04,KXBTC15M-26MAY012245-45,yes,2,75,75,,75,0,0.0,1.5,2026-05-01 22:35:14,66.0,66.0,,66.0,0,1.32,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-12.0,-12.0,,,,2026-05-02 02:34:04+00:00,True,False,2026-05-02 02:34:04.511113+00:00,KXBTC15M-26MAY012245-45,yes,0.89541,11.041033,13.041033,11.041033,75.0,89.541033,655.508,-0.960108,0.960108,55.472936,0.0,277.35,859.0,78292.91,78267.12,0.511113,0.89541,11.041033,13.041033,11.041033,75.0,89.541033,655.508,-0.960108,0.960108,55.472936,0.0,277.35,859.0,True,train
2026-05-01 23:38:19,KXBTC15M-26MAY012345-45,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T03:45:16.803379Z,2026-05-02 03:38:19+00:00,False,False,2026-05-02 03:38:19.400922+00:00,KXBTC15M-26MAY012345-45,yes,0.974479,7.447928,9.447928,7.447928,87.0,97.447928,400.618,-1.680511,1.680511,45.486158,0.0,3949.74,359.0,78443.04,78389.01,0.400922,0.974479,7.447928,9.447928,7.447928,87.0,97.447928,400.618,-1.680511,1.680511,45.486158,0.0,3949.74,359.0,True,train
2026-05-02 00:48:07,KXBTC15M-26MAY020100-00,no,2,81,81,,81,0,0.0,1.62,,,,,,0,,win,kalshi_api,no,0.38,0.38,23.4568,23.4568,finalized,no,2026-05-02T05:00:16.806635Z,2026-05-02 04:48:07+00:00,False,False,2026-05-02 04:48:07.252064+00:00,KXBTC15M-26MAY020100-00,no,0.924659,7.965919,9.965919,7.965919,81.0,92.465919,712.758,1.169866,1.169866,63.72522,0.0,510.0,328.0,78153.24,78224.05,0.252064,0.924659,7.965919,9.965919,7.965919,81.0,92.465919,712.758,1.169866,1.169866,63.72522,0.0,510.0,328.0,True,train
2026-05-02 01:21:08,KXBTC15M-26MAY020130-30,yes,2,27,27,,27,0,0.0,0.54,2026-05-02 01:22:09,26.0,26.0,,26.0,0,0.52,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-3.7037,-3.7037,,,,2026-05-02 05:21:08+00:00,True,False,2026-05-02 05:21:08.295602+00:00,KXBTC15M-26MAY020130-30,yes,0.884951,57.995148,59.995148,57.995148,27.0,88.495148,531.715,-0.937875,0.937875,57.939497,0.0,903.0,203.0,78050.25,78085.19,0.295602,0.884951,57.995148,59.995148,57.995148,27.0,88.495148,531.715,-0.937875,0.937875,57.939497,0.0,903.0,203.0,True,train
2026-05-02 01:24:00,KXBTC15M-26MAY020130-30,no,2,65,65,,65,0,0.0,1.3,2026-05-02 01:26:57,84.0,84.0,,84.0,0,1.68,exited_before_settlement,bot_exit_signal,,0.38,0.38,29.2308,29.2308,,,,2026-05-02 05:24:00+00:00,False,False,2026-05-02 05:24:00.087028+00:00,KXBTC15M-26MAY020130-30,no,0.862699,17.269908,19.269908,17.269908,65.0,86.269908,359.915,0.863932,0.863932,47.989863,16.0,28.3,31.0,78066.88,78085.19,0.087028,0.862699,17.269908,19.269908,17.269908,65.0,86.269908,359.915,0.863932,0.863932,47.989863,16.0,28.3,31.0,True,train
2026-05-02 03:23:36,KXBTC15M-26MAY020330-30,yes,2,78,78,,78,0,0.0,1.56,,,,,,0,,win,kalshi_api,yes,0.44,0.44,28.2051,28.2051,finalized,yes,2026-05-02T07:30:15.296568Z,2026-05-02 07:23:36+00:00,False,False,2026-05-02 07:23:36.370036+00:00,KXBTC15M-26MAY020330-30,yes,0.863536,4.853636,6.853636,4.853636,78.0,86.353636,383.632,-0.862581,0.862581,48.250552,0.0,404.83,406.0,78352.1,78310.48,0.370036,0.863536,4.853636,6.853636,4.853636,78.0,86.353636,383.632,-0.862581,0.862581,48.250552,0.0,404.83,406.0,True,train
2026-05-02 06:10:38,KXBTC15M-26MAY020615-15,yes,2,61,61,,61,0,0.0,1.22,2026-05-02 06:12:50,86.0,86.0,,86.0,0,1.72,exited_before_settlement,bot_exit_signal,,0.5,0.5,40.9836,40.9836,,,,2026-05-02 10:10:38+00:00,False,False,2026-05-02 10:10:38.203935+00:00,KXBTC15M-26MAY020615-15,yes,0.89665,24.665027,26.665027,24.665027,61.0,89.665027,261.799,-0.992365,0.992365,38.534217,0.0,54.46,594.0,78296.41,78294.79,0.203935,0.89665,24.665027,26.665027,24.665027,61.0,89.665027,261.799,-0.992365,0.992365,38.534217,0.0,54.46,594.0,True,train
2026-05-02 07:03:32,KXBTC15M-26MAY020715-15,no,2,87,87,,87,0,0.0,1.74,2026-05-02 07:07:36,95.0,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.16,0.16,9.1954,9.1954,,,,2026-05-02 11:03:32+00:00,False,False,2026-05-02 11:03:32.403003+00:00,KXBTC15M-26MAY020715-15,no,0.926619,2.661927,4.661927,2.661927,87.0,92.661927,687.607,1.166947,1.166947,56.814903,0.0,522.23,343.0,78184.35,78250.65,0.403003,0.926619,2.661927,4.661927,2.661927,87.0,92.661927,687.607,1.166947,1.166947,56.814903,0.0,522.23,343.0,True,train
2026-05-02 08:37:42,KXBTC15M-26MAY020845-45,no,2,85,85,,85,0,0.0,1.7,2026-05-02 08:40:19,96.0,96.0,,96.0,0,1.92,exited_before_settlement,bot_exit_signal,,0.22,0.22,12.9412,12.9412,,,,2026-05-02 12:37:42+00:00,False,False,2026-05-02 12:37:42.811530+00:00,KXBTC15M-26MAY020845-45,no,0.920437,4.043681,6.043681,4.043681,85.0,92.043681,437.2,1.133466,1.133466,45.303519,78.0,2579.3,172.0,78217.5,78245.65,0.81153,0.920437,4.043681,6.043681,4.043681,85.0,92.043681,437.2,1.133466,1.133466,45.303519,78.0,2579.3,172.0,True,train
2026-05-02 10:35:02,KXBTC15M-26MAY021045-45,yes,2,74,74,,74,0,0.0,1.48,2026-05-02 10:36:40,64.0,64.0,,64.0,0,1.28,exited_before_settlement,bot_exit_signal,,-0.2,-0.2,-13.5135,-13.5135,,,,2026-05-02 14:35:02+00:00,True,False,2026-05-02 14:35:01.963629+00:00,KXBTC15M-26MAY021045-45,yes,0.854389,9.938935,11.938935,9.938935,72.0,85.438935,598.048,-0.850124,0.850124,55.491888,31.0,12.07,625.0,78454.17,78406.99,0.036371,0.854389,9.938935,11.938935,9.938935,72.0,85.438935,598.048,-0.850124,0.850124,55.491888,31.0,12.07,625.0,True,train
2026-05-02 10:53:36,KXBTC15M-26MAY021100-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-05-02T15:00:15.302175Z,2026-05-02 14:53:36+00:00,False,False,2026-05-02 14:53:36.039369+00:00,KXBTC15M-26MAY021100-00,yes,0.95633,2.633013,4.633013,2.633013,90.0,95.633013,383.966,-1.443048,1.443048,44.246611,656.0,131.8,343.0,78453.48,78389.63,0.039369,0.95633,2.633013,4.633013,2.633013,90.0,95.633013,383.966,-1.443048,1.443048,44.246611,656.0,131.8,343.0,True,train
2026-05-02 11:08:20,KXBTC15M-26MAY021115-15,yes,6,87,84,,84,0,0.0,5.02,,,,,,0,,win,kalshi_api,yes,0.96,0.96,19.1235,19.1235,finalized,yes,2026-05-02T15:15:15.30514Z,2026-05-02 15:08:20+00:00,False,False,2026-05-02 15:08:20.378117+00:00,KXBTC15M-26MAY021115-15,yes,0.936704,3.670375,5.670375,3.670375,87.0,93.670375,399.623,-1.233351,1.233351,43.312901,0.0,938.57,765.0,78471.15,78417.73,0.378117,0.936704,3.670375,5.670375,3.670375,87.0,93.670375,399.623,-1.233351,1.233351,43.312901,0.0,938.57,765.0,True,train
2026-05-02 13:39:08,KXBTC15M-26MAY021345-45,yes,2,81,81,,81,0,0.0,1.62,2026-05-02 13:39:38,75.0,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,-0.12,-0.12,-7.4074,-7.4074,,,,2026-05-02 17:39:08+00:00,True,False,2026-05-02 17:39:08.490526+00:00,KXBTC15M-26MAY021345-45,yes,0.905954,6.095368,8.095368,6.095368,81.0,90.595368,351.531,-1.044477,1.044477,40.623207,156.0,80.0,562.0,78470.0,78442.3,0.490526,0.905954,6.095368,8.095368,6.095368,81.0,90.595368,351.531,-1.044477,1.044477,40.623207,156.0,80.0,562.0,True,train
2026-05-02 17:36:20,KXBTC15M-26MAY021745-45,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T21:45:15.351633Z,2026-05-02 21:36:20+00:00,False,False,2026-05-02 21:36:20.620325+00:00,KXBTC15M-26MAY021745-45,yes,0.92365,2.364997,4.364997,2.364997,87.0,92.364997,519.38,-1.021302,1.021302,49.378123,375.0,40.0,594.0,78543.19,78492.76,0.620325,0.92365,2.364997,4.364997,2.364997,87.0,92.364997,519.38,-1.021302,1.021302,49.378123,375.0,40.0,594.0,True,train
2026-05-02 17:45:54,KXBTC15M-26MAY021800-00,yes,2,77,77,,77,0,0.0,1.54,2026-05-02 17:46:24,57.0,57.0,,57.0,0,1.14,exited_before_settlement,bot_exit_signal,,-0.4,-0.4,-25.974,-25.974,,,,2026-05-02 21:45:54+00:00,True,False,2026-05-02 21:45:54.647222+00:00,KXBTC15M-26MAY021800-00,yes,0.858553,5.355319,7.355319,5.355319,77.0,85.855319,845.355,-0.802745,0.802745,161.396163,0.0,96.0,890.0,78906.18,78776.62,0.647222,0.858553,5.355319,7.355319,5.355319,77.0,85.855319,845.355,-0.802745,0.802745,161.396163,0.0,96.0,890.0,True,train
2026-05-02 18:19:23,KXBTC15M-26MAY021830-30,no,4,82,86,,86,0,0.0,3.44,2026-05-02 18:30:10,82.0,82.0,,82.0,0,3.28,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-0.16,-0.16,-4.6512,-4.6512,,,,2026-05-02 22:19:23+00:00,True,False,2026-05-02 22:19:23.493484+00:00,KXBTC15M-26MAY021830-30,no,0.887159,3.215867,5.215867,3.215867,82.0,88.715867,636.511,0.847299,0.847299,88.304085,0.0,108.5,969.0,78682.63,78757.45,0.493484,0.887159,3.215867,5.215867,3.215867,82.0,88.715867,636.511,0.847299,0.847299,88.304085,0.0,108.5,969.0,True,train
2026-05-02 18:32:38,KXBTC15M-26MAY021845-45,yes,4,80,84,,84,0,0.0,3.36,2026-05-02 18:39:53,87.0,86.0,,86.0,0,3.44,exited_before_settlement,bot_exit_signal,,0.08,0.08,2.381,2.381,,,,2026-05-02 22:32:38+00:00,False,False,2026-05-02 22:32:38.152307+00:00,KXBTC15M-26MAY021845-45,yes,0.85084,2.583996,4.583996,2.583996,79.0,85.083996,741.86,-0.747513,0.747513,92.319524,15.0,117.33,297.0,78690.78,78621.77,0.152307,0.85084,2.583996,4.583996,2.583996,79.0,85.083996,741.86,-0.747513,0.747513,92.319524,15.0,117.33,297.0,True,train
2026-05-02 19:03:53,KXBTC15M-26MAY021915-15,no,2,82,82,,82,0,0.0,1.64,2026-05-02 19:12:42,99.0,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal,,0.34,0.34,20.7317,20.7317,,,,2026-05-02 23:03:53+00:00,False,False,2026-05-02 23:03:53.559325+00:00,KXBTC15M-26MAY021915-15,no,0.881621,2.662069,4.662069,2.662069,82.0,88.162069,666.445,0.837334,0.837334,90.656822,469.0,256.62,875.0,78746.15,78822.06,0.559325,0.881621,2.662069,4.662069,2.662069,82.0,88.162069,666.445,0.837334,0.837334,90.656822,469.0,256.62,875.0,True,train
2026-05-02 20:08:21,KXBTC15M-26MAY022015-15,no,2,88,88,,88,0,0.0,1.76,,,,,,0,,win,kalshi_api,no,0.24,0.24,13.6364,13.6364,finalized,no,2026-05-03T00:15:15.307131Z,2026-05-03 00:08:21+00:00,False,False,2026-05-03 00:08:21.269550+00:00,KXBTC15M-26MAY022015-15,no,0.933439,2.343855,4.343855,2.343855,88.0,93.343855,398.75,1.076758,1.076758,68.176871,16.0,63.61,969.0,78605.85,78679.26,0.26955,0.933439,2.343855,4.343855,2.343855,88.0,93.343855,398.75,1.076758,1.076758,68.176871,16.0,63.61,969.0,True,train
2026-05-02 22:33:55,KXBTC15M-26MAY022245-45,yes,4,85,74,,74,0,0.0,2.98,2026-05-02 22:40:33,89.0,89.0,,89.0,0,3.56,exited_before_settlement,bot_exit_signal,,0.6,0.6,20.1342,20.1342,,,,2026-05-03 02:33:55+00:00,False,False,2026-05-03 02:33:55.461492+00:00,KXBTC15M-26MAY022245-45,yes,0.907415,2.741494,4.741494,2.741494,85.0,90.741494,664.55,-0.947121,0.947121,75.365237,31.0,300.86,360.0,78179.39,78108.01,0.461492,0.907415,2.741494,4.741494,2.741494,85.0,90.741494,664.55,-0.947121,0.947121,75.365237,31.0,300.86,360.0,True,train
2026-05-02 22:49:04,KXBTC15M-26MAY022300-00,yes,2,74,74,,74,0,0.0,1.48,,,,,,0,,win,kalshi_api,yes,0.52,0.52,35.1351,35.1351,finalized,yes,2026-05-03T03:00:15.303414Z,2026-05-03 02:49:04+00:00,False,False,2026-05-03 02:49:04.019310+00:00,KXBTC15M-26MAY022300-00,yes,0.853409,7.840869,9.840869,7.840869,74.0,85.340869,655.989,-0.766672,0.766672,74.790775,0.0,96.66,188.0,78175.75,78118.41,0.01931,0.853409,7.840869,9.840869,7.840869,74.0,85.340869,655.989,-0.766672,0.766672,74.790775,0.0,96.66,188.0,True,train
2026-05-02 23:45:50,KXBTC15M-26MAY030000-00,yes,2,58,58,,58,0,0.0,1.16,2026-05-02 23:50:58,92.0,92.0,,92.0,0,1.84,exited_before_settlement,bot_exit_signal,,0.68,0.68,58.6207,58.6207,,,,2026-05-03 03:45:50+00:00,False,False,2026-05-03 03:45:50.579372+00:00,KXBTC15M-26MAY030000-00,yes,0.867715,24.771481,26.771481,24.771481,58.0,86.771481,849.433,-0.80042,0.80042,83.443682,0.0,54.91,813.0,78149.26,78128.9,0.579372,0.867715,24.771481,26.771481,24.771481,58.0,86.771481,849.433,-0.80042,0.80042,83.443682,0.0,54.91,813.0,True,train
2026-05-03 00:55:57,KXBTC15M-26MAY030100-00,yes,2,15,15,,15,0,0.0,0.3,2026-05-03 00:57:51,3.0,3.0,,3.0,0,0.06,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-80.0,-80.0,,,,2026-05-03 04:55:57+00:00,True,False,2026-05-03 04:55:57.643095+00:00,KXBTC15M-26MAY030100-00,yes,0.971899,79.189921,81.189921,79.189921,15.0,97.189921,242.368,-1.437844,1.437844,33.731065,32.0,3140.48,547.0,78158.06,78179.66,0.643095,0.971899,79.189921,81.189921,79.189921,15.0,97.189921,242.368,-1.437844,1.437844,33.731065,32.0,3140.48,547.0,True,train
2026-05-03 01:51:02,KXBTC15M-26MAY030200-00,yes,2,70,70,,70,0,0.0,1.4,,,,,,0,,win,kalshi_api,yes,0.6,0.6,42.8571,42.8571,finalized,yes,2026-05-03T06:00:11.493821Z,2026-05-03 05:51:02+00:00,False,False,2026-05-03 05:51:02.366509+00:00,KXBTC15M-26MAY030200-00,yes,0.871833,13.683317,15.683317,13.683317,70.0,87.183317,537.645,-0.792415,0.792415,50.238852,16.0,500.0,63.0,78246.75,78206.94,0.366509,0.871833,13.683317,15.683317,13.683317,70.0,87.183317,537.645,-0.792415,0.792415,50.238852,16.0,500.0,63.0,True,train
