dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge
current,score_m60__margin_per_rv_sigma_15m_ge_0p5,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.5,1,319,305,249,56,0.8163934426229508,0.9561128526645768,0.7690999278818645,77.0,77.5344262295082,83.0,4,0,650.482,528.0,23648.0,24176.0,1252.0,724.0,0.05294316644113667,0.029947054930509597,2.3737704918032785,2.269592476489028,0.792655737704918,0.02373770491803273,191,182,147,35,0.8076923076923077,0.9528795811518325,0.7443134714980922,77.0,77.21978021978022,82.0,4,0,650.192,319.0,14054.0,14373.0,646.0,327.0,0.045965561406005405,0.02275099144228762,1.7967032967032968,1.712041884816754,0.7897252747252749,0.017967032967032837,64,62,50,12,0.8064516129032258,0.96875,0.6914820382117387,78.0,77.46774193548387,83.0,0,0,653.3040000000001,105.0,4803.0,4908.0,197.0,92.0,0.041016031646887365,0.018744906275468622,1.4838709677419355,1.4375,0.7916129032258067,0.01483870967741907,64,61,52,9,0.8524590163934426,0.953125,0.742767647052789,78.0,78.54098360655738,85.0,0,0,599.944,104.0,4791.0,4895.0,409.0,305.0,0.08536839908161135,0.06230847803881512,5.0,4.765625,0.8024590163934426,0.04999999999999993,True,True,True,-3.50241342357414
current,score_m60__brownian_p_rv_15m_ge_0p55,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__brownian_p_rv_15m_ge_0p6,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; brownian_p_rv_15m>=0.6,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__drift_p_5m_rv_15m_ge_0p55,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55,1,319,316,238,78,0.7531645569620253,0.9905956112852664,0.7027731908552591,69.0,69.97151898734177,74.0,0,0,765.573,618.0,22111.0,22729.0,1689.0,1071.0,0.07638731852923884,0.04712041884816754,3.3892405063291138,3.3573667711598745,0.7192721518987341,0.033892405063291275,191,188,144,44,0.7659574468085106,0.9842931937172775,0.7004818956048102,68.0,69.13829787234043,73.0,0,0,760.3530000000001,370.0,12998.0,13368.0,1402.0,1032.0,0.10786274811509464,0.07719928186714542,5.48936170212766,5.403141361256544,0.711063829787234,0.0548936170212766,64,64,48,16,0.75,1.0,0.631837235413303,69.0,71.03125,75.0,0,0,765.658,123.0,4546.0,4669.0,254.0,131.0,0.05587329520457545,0.028057399871492826,2.046875,2.046875,0.72953125,0.020468750000000036,64,64,46,18,0.71875,1.0,0.5986606971779259,70.5,71.359375,75.25,0,0,766.3485000000001,125.0,4567.0,4692.0,33.0,-92.0,0.00722574994525947,-0.0196078431372549,-1.4375,-1.4375,0.733125,-0.014375000000000027,True,False,False,-3.9408974825484684
current,score_m60__drift_p_5m_rv_15m_ge_0p6,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.6,1,319,316,238,78,0.7531645569620253,0.9905956112852664,0.7027731908552591,69.0,70.10759493670886,74.0,0,0,765.4255,616.0,22154.0,22770.0,1646.0,1030.0,0.074298095152117,0.045234958278436536,3.259493670886076,3.2288401253918497,0.7205696202531644,0.03259493670886093,191,188,144,44,0.7659574468085106,0.9842931937172775,0.7004818956048102,68.0,69.30851063829788,73.0,0,0,760.3530000000001,369.0,13030.0,13399.0,1370.0,1001.0,0.10514198004604758,0.07470706769161878,5.324468085106383,5.2408376963350785,0.7127127659574468,0.05324468085106382,64,64,48,16,0.75,1.0,0.631837235413303,69.0,71.203125,75.25,0,0,765.4069999999999,122.0,4557.0,4679.0,243.0,121.0,0.05332455562870309,0.025860226544133363,1.890625,1.890625,0.7310937500000001,0.018906249999999902,64,64,46,18,0.71875,1.0,0.5986606971779259,70.5,71.359375,75.25,0,0,766.3485000000001,125.0,4567.0,4692.0,33.0,-92.0,0.00722574994525947,-0.0196078431372549,-1.4375,-1.4375,0.733125,-0.014375000000000027,True,False,False,-4.030849733339782
current,score_m60__adverse_move_15m_le_10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; adverse_move_15m<=10,1,319,311,237,74,0.7620578778135049,0.9749216300940439,0.7117157408423569,69.0,71.93247588424437,78.0,2,0,710.594,580.0,22371.0,22951.0,1329.0,749.0,0.059407268338473915,0.032634743584157556,2.4083601286173635,2.347962382445141,0.7379742765273313,0.024083601286173595,191,185,143,42,0.772972972972973,0.9685863874345549,0.7074150208812591,69.0,71.41621621621621,76.0,1,0,711.389,345.0,13212.0,13557.0,1088.0,743.0,0.08234937935210415,0.054805635465073395,4.0162162162162165,3.8900523560209423,0.7328108108108108,0.040162162162162174,64,62,47,15,0.7580645161290323,0.96875,0.6384749248397259,69.0,72.14516129032258,77.75,0,0,678.0715,117.0,4473.0,4590.0,227.0,110.0,0.050748938072881736,0.023965141612200435,1.7741935483870968,1.71875,0.7403225806451613,0.01774193548387093,64,64,47,17,0.734375,1.0,0.6151712627143486,71.5,73.21875,78.25,1,0,711.694,118.0,4686.0,4804.0,14.0,-104.0,0.002987622705932565,-0.02164862614487927,-1.625,-1.625,0.750625,-0.016249999999999987,True,False,False,-3.547763641517264
current,score_m60__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; adverse_move_15m<=50,1,319,314,238,76,0.7579617834394905,0.9843260188087775,0.7076531282915135,69.0,70.30891719745223,74.0,1,0,721.972,604.0,22077.0,22681.0,1723.0,1119.0,0.07804502423336504,0.04933644901018474,3.5636942675159236,3.5078369905956115,0.7223248407643312,0.03563694267515927,191,187,143,44,0.7647058823529411,0.9790575916230366,0.6989604853098116,68.0,69.45454545454545,73.0,1,0,755.993,363.0,12988.0,13351.0,1312.0,949.0,0.10101632275947028,0.07108081791626096,5.074866310160428,4.968586387434555,0.713957219251337,0.050748663101604086,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,69.0,70.76190476190476,75.5,0,0,752.625,121.0,4458.0,4579.0,242.0,121.0,0.054284432480933155,0.02642498362087792,1.9206349206349207,1.890625,0.7268253968253968,0.019206349206349227,64,64,48,16,0.75,1.0,0.631837235413303,71.0,72.359375,77.25,0,0,715.079,120.0,4631.0,4751.0,169.0,49.0,0.03649319801338804,0.010313618185645128,0.765625,0.765625,0.7423437500000001,0.00765624999999992,True,True,True,-3.630309407873508
current,score_m60__abs_book_rv15_gap_le_0p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; abs_book_rv15_gap<=0.2,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.59810126582279,73.0,0,0,768.212,620.0,21993.0,22613.0,1907.0,1287.0,0.08670940753876233,0.05691416441869721,4.072784810126582,4.0344827586206895,0.7156012658227848,0.04072784810126584,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.88829787234043,72.25,0,0,767.142,370.0,12951.0,13321.0,1349.0,979.0,0.1041618407844954,0.07349298100743187,5.207446808510638,5.12565445026178,0.7085638297872341,0.052074468085106296,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; abs_book_rv15_gap<=0.3,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__rv_sigma_t_15m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv_sigma_t_15m<=75,1,319,265,204,61,0.769811320754717,0.8307210031347962,0.715489285310919,69.0,72.17735849056604,78.0,3,0,657.922,485.0,19127.0,19612.0,1273.0,788.0,0.06655513148951743,0.04017948194982664,2.973584905660377,2.470219435736677,0.7400754716981132,0.02973584905660387,191,169,130,39,0.7692307692307693,0.8848167539267016,0.7001508263613879,69.0,71.73372781065089,77.0,3,0,667.44,311.0,12123.0,12434.0,877.0,566.0,0.07234182958013693,0.04552034743445392,3.3491124260355027,2.9633507853403143,0.7357396449704142,0.033491124260355054,64,61,47,14,0.7704918032786885,0.953125,0.65086594876416,69.0,70.52459016393442,75.0,0,0,723.289,117.0,4302.0,4419.0,398.0,281.0,0.09251510925151092,0.06358904729576827,4.60655737704918,4.390625,0.7244262295081968,0.0460655737704917,64,35,27,8,0.7714285714285715,0.546875,0.6098268310800976,75.0,77.2,87.0,0,0,352.536,57.0,2702.0,2759.0,-2.0,-59.0,-0.0007401924500370096,-0.02138455962305183,-1.6857142857142857,-0.921875,0.7882857142857143,-0.016857142857142793,False,False,False,-3.6445835976730336
current,score_m60__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv_sigma_t_15m<=100,1,319,293,224,69,0.764505119453925,0.9184952978056427,0.7126920829556661,69.0,70.92491467576792,75.0,1,0,707.533,557.0,20781.0,21338.0,1619.0,1062.0,0.07790770415283191,0.04977036273315212,3.6245733788395906,3.329153605015674,0.728259385665529,0.03624573378839602,191,181,132,49,0.7292817679558011,0.9476439790575916,0.6602844763461874,69.0,70.22651933701657,74.0,0,0,711.864,348.0,12711.0,13059.0,489.0,141.0,0.03847061600188813,0.010797151389846084,0.7790055248618785,0.7382198952879581,0.7214917127071824,0.007790055248618755,64,64,50,14,0.78125,1.0,0.6656721604337418,69.0,70.5,75.0,0,0,765.4069999999999,123.0,4512.0,4635.0,488.0,365.0,0.10815602836879433,0.07874865156418555,5.703125,5.703125,0.72421875,0.05703124999999998,64,48,42,6,0.875,0.75,0.7529954171361317,73.0,74.125,80.0,1,0,529.15,86.0,3558.0,3644.0,642.0,556.0,0.18043844856661045,0.1525795828759605,11.583333333333334,8.6875,0.7591666666666667,0.11583333333333334,False,True,True,-3.9476803080697422
current,score_m60__touch_loss_rv_15m_le_0p9__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; adverse_move_15m<=50,2,319,314,238,76,0.7579617834394905,0.9843260188087775,0.7076531282915135,69.0,70.30891719745223,74.0,1,0,721.972,604.0,22077.0,22681.0,1723.0,1119.0,0.07804502423336504,0.04933644901018474,3.5636942675159236,3.5078369905956115,0.7223248407643312,0.03563694267515927,191,187,143,44,0.7647058823529411,0.9790575916230366,0.6989604853098116,68.0,69.45454545454545,73.0,1,0,755.993,363.0,12988.0,13351.0,1312.0,949.0,0.10101632275947028,0.07108081791626096,5.074866310160428,4.968586387434555,0.713957219251337,0.050748663101604086,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,69.0,70.76190476190476,75.5,0,0,752.625,121.0,4458.0,4579.0,242.0,121.0,0.054284432480933155,0.02642498362087792,1.9206349206349207,1.890625,0.7268253968253968,0.019206349206349227,64,64,48,16,0.75,1.0,0.631837235413303,71.0,72.359375,77.25,0,0,715.079,120.0,4631.0,4751.0,169.0,49.0,0.03649319801338804,0.010313618185645128,0.765625,0.765625,0.7423437500000001,0.00765624999999992,True,True,True,-3.630309407873508
current,score_m60__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; abs_book_rv15_gap<=0.3,2,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; rv_sigma_t_15m<=100,2,319,293,224,69,0.764505119453925,0.9184952978056427,0.7126920829556661,69.0,70.92491467576792,75.0,1,0,707.533,557.0,20781.0,21338.0,1619.0,1062.0,0.07790770415283191,0.04977036273315212,3.6245733788395906,3.329153605015674,0.728259385665529,0.03624573378839602,191,181,132,49,0.7292817679558011,0.9476439790575916,0.6602844763461874,69.0,70.22651933701657,74.0,0,0,711.864,348.0,12711.0,13059.0,489.0,141.0,0.03847061600188813,0.010797151389846084,0.7790055248618785,0.7382198952879581,0.7214917127071824,0.007790055248618755,64,64,50,14,0.78125,1.0,0.6656721604337418,69.0,70.5,75.0,0,0,765.4069999999999,123.0,4512.0,4635.0,488.0,365.0,0.10815602836879433,0.07874865156418555,5.703125,5.703125,0.72421875,0.05703124999999998,64,48,42,6,0.875,0.75,0.7529954171361317,73.0,74.125,80.0,1,0,529.15,86.0,3558.0,3644.0,642.0,556.0,0.18043844856661045,0.1525795828759605,11.583333333333334,8.6875,0.7591666666666667,0.11583333333333334,False,True,True,-3.9476803080697422
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; adverse_move_15m<=50,2,319,314,238,76,0.7579617834394905,0.9843260188087775,0.7076531282915135,69.0,70.30891719745223,74.0,1,0,721.972,604.0,22077.0,22681.0,1723.0,1119.0,0.07804502423336504,0.04933644901018474,3.5636942675159236,3.5078369905956115,0.7223248407643312,0.03563694267515927,191,187,143,44,0.7647058823529411,0.9790575916230366,0.6989604853098116,68.0,69.45454545454545,73.0,1,0,755.993,363.0,12988.0,13351.0,1312.0,949.0,0.10101632275947028,0.07108081791626096,5.074866310160428,4.968586387434555,0.713957219251337,0.050748663101604086,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,69.0,70.76190476190476,75.5,0,0,752.625,121.0,4458.0,4579.0,242.0,121.0,0.054284432480933155,0.02642498362087792,1.9206349206349207,1.890625,0.7268253968253968,0.019206349206349227,64,64,48,16,0.75,1.0,0.631837235413303,71.0,72.359375,77.25,0,0,715.079,120.0,4631.0,4751.0,169.0,49.0,0.03649319801338804,0.010313618185645128,0.765625,0.765625,0.7423437500000001,0.00765624999999992,True,True,True,-3.630309407873508
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; abs_book_rv15_gap<=0.3,2,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; rv_sigma_t_15m<=100,2,319,293,224,69,0.764505119453925,0.9184952978056427,0.7126920829556661,69.0,70.92491467576792,75.0,1,0,707.533,557.0,20781.0,21338.0,1619.0,1062.0,0.07790770415283191,0.04977036273315212,3.6245733788395906,3.329153605015674,0.728259385665529,0.03624573378839602,191,181,132,49,0.7292817679558011,0.9476439790575916,0.6602844763461874,69.0,70.22651933701657,74.0,0,0,711.864,348.0,12711.0,13059.0,489.0,141.0,0.03847061600188813,0.010797151389846084,0.7790055248618785,0.7382198952879581,0.7214917127071824,0.007790055248618755,64,64,50,14,0.78125,1.0,0.6656721604337418,69.0,70.5,75.0,0,0,765.4069999999999,123.0,4512.0,4635.0,488.0,365.0,0.10815602836879433,0.07874865156418555,5.703125,5.703125,0.72421875,0.05703124999999998,64,48,42,6,0.875,0.75,0.7529954171361317,73.0,74.125,80.0,1,0,529.15,86.0,3558.0,3644.0,642.0,556.0,0.18043844856661045,0.1525795828759605,11.583333333333334,8.6875,0.7591666666666667,0.11583333333333334,False,True,True,-3.9476803080697422
current,score_m60__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; adverse_move_15m<=50,2,319,314,238,76,0.7579617834394905,0.9843260188087775,0.7076531282915135,69.0,70.30891719745223,74.0,1,0,721.972,604.0,22077.0,22681.0,1723.0,1119.0,0.07804502423336504,0.04933644901018474,3.5636942675159236,3.5078369905956115,0.7223248407643312,0.03563694267515927,191,187,143,44,0.7647058823529411,0.9790575916230366,0.6989604853098116,68.0,69.45454545454545,73.0,1,0,755.993,363.0,12988.0,13351.0,1312.0,949.0,0.10101632275947028,0.07108081791626096,5.074866310160428,4.968586387434555,0.713957219251337,0.050748663101604086,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,69.0,70.76190476190476,75.5,0,0,752.625,121.0,4458.0,4579.0,242.0,121.0,0.054284432480933155,0.02642498362087792,1.9206349206349207,1.890625,0.7268253968253968,0.019206349206349227,64,64,48,16,0.75,1.0,0.631837235413303,71.0,72.359375,77.25,0,0,715.079,120.0,4631.0,4751.0,169.0,49.0,0.03649319801338804,0.010313618185645128,0.765625,0.765625,0.7423437500000001,0.00765624999999992,True,True,True,-3.630309407873508
current,score_m60__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; rv_sigma_t_15m<=100,2,319,293,224,69,0.764505119453925,0.9184952978056427,0.7126920829556661,69.0,70.92491467576792,75.0,1,0,707.533,557.0,20781.0,21338.0,1619.0,1062.0,0.07790770415283191,0.04977036273315212,3.6245733788395906,3.329153605015674,0.728259385665529,0.03624573378839602,191,181,132,49,0.7292817679558011,0.9476439790575916,0.6602844763461874,69.0,70.22651933701657,74.0,0,0,711.864,348.0,12711.0,13059.0,489.0,141.0,0.03847061600188813,0.010797151389846084,0.7790055248618785,0.7382198952879581,0.7214917127071824,0.007790055248618755,64,64,50,14,0.78125,1.0,0.6656721604337418,69.0,70.5,75.0,0,0,765.4069999999999,123.0,4512.0,4635.0,488.0,365.0,0.10815602836879433,0.07874865156418555,5.703125,5.703125,0.72421875,0.05703124999999998,64,48,42,6,0.875,0.75,0.7529954171361317,73.0,74.125,80.0,1,0,529.15,86.0,3558.0,3644.0,642.0,556.0,0.18043844856661045,0.1525795828759605,11.583333333333334,8.6875,0.7591666666666667,0.11583333333333334,False,True,True,-3.9476803080697422
