chooser,gate_family,gate,pass_80_retention,target_pass,min_test_accuracy,min_test_retention,all_rows,all_wins,all_losses,all_base_rows,all_accuracy,all_retention,train_rows,train_wins,train_losses,train_base_rows,train_accuracy,train_retention,validation_rows,validation_wins,validation_losses,validation_base_rows,validation_accuracy,validation_retention,holdout_rows,holdout_wins,holdout_losses,holdout_base_rows,holdout_accuracy,holdout_retention
score_mean_book_rv30,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2831,750,4310,0.7905612957274505,0.8308584686774942,2186,1686,500,2586,0.7712717291857274,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,474,88,862,0.8434163701067615,0.6519721577726219
score_min_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2831,750,4310,0.7905612957274505,0.8308584686774942,2186,1686,500,2586,0.7712717291857274,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,474,88,862,0.8434163701067615,0.6519721577726219
brownian_p_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2802,779,4310,0.7824629991622452,0.8308584686774942,2186,1663,523,2586,0.7607502287282708,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,468,94,862,0.8327402135231317,0.6519721577726219
brownian_p_rv_30m,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2802,779,4310,0.7824629991622452,0.8308584686774942,2186,1663,523,2586,0.7607502287282708,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,468,94,862,0.8327402135231317,0.6519721577726219
brownian_p_rv_60m,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2802,779,4310,0.7824629991622452,0.8308584686774942,2186,1663,523,2586,0.7607502287282708,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,468,94,862,0.8327402135231317,0.6519721577726219
score_regime_blend,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2806,775,4310,0.7835800055850322,0.8308584686774942,2186,1674,512,2586,0.7657822506861848,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,461,101,862,0.8202846975088968,0.6519721577726219
score_mean_book_rv15_drift5,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8055222088835534,0.6519721577726219,3581,2797,784,4310,0.7810667411337615,0.8308584686774942,2186,1667,519,2586,0.762580054894785,0.8453209590100541,833,671,162,862,0.8055222088835534,0.9663573085846868,562,459,103,862,0.8167259786476868,0.6519721577726219
brownian_p_rv_15m,signed_move_15m,signed_move_15m>=50,False,False,0.8053691275167785,0.345707656612529,1810,1491,319,4310,0.8237569060773481,0.419953596287703,1066,869,197,2586,0.8151969981238274,0.41221964423820573,298,240,58,862,0.8053691275167785,0.345707656612529,446,382,64,862,0.8565022421524664,0.5174013921113689
brownian_p_rv_30m,signed_move_15m,signed_move_15m>=50,False,False,0.8053691275167785,0.345707656612529,1810,1491,319,4310,0.8237569060773481,0.419953596287703,1066,869,197,2586,0.8151969981238274,0.41221964423820573,298,240,58,862,0.8053691275167785,0.345707656612529,446,382,64,862,0.8565022421524664,0.5174013921113689
brownian_p_rv_60m,signed_move_15m,signed_move_15m>=50,False,False,0.8053691275167785,0.345707656612529,1810,1491,319,4310,0.8237569060773481,0.419953596287703,1066,869,197,2586,0.8151969981238274,0.41221964423820573,298,240,58,862,0.8053691275167785,0.345707656612529,446,382,64,862,0.8565022421524664,0.5174013921113689
score_mean_book_rv15,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8050089445438283,0.6194895591647331,2728,2134,594,4310,0.782258064516129,0.6329466357308585,1635,1243,392,2586,0.7602446483180428,0.6322505800464037,534,441,93,862,0.8258426966292135,0.6194895591647331,559,450,109,862,0.8050089445438283,0.648491879350348
score_min_book_rv15,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8050089445438283,0.6194895591647331,2728,2134,594,4310,0.782258064516129,0.6329466357308585,1635,1243,392,2586,0.7602446483180428,0.6322505800464037,534,441,93,862,0.8258426966292135,0.6194895591647331,559,450,109,862,0.8050089445438283,0.648491879350348
score_mean_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8050089445438283,0.6276102088167054,2741,2138,603,4310,0.7800072966070777,0.6359628770301624,1641,1244,397,2586,0.7580743449116393,0.6345707656612529,541,444,97,862,0.8207024029574861,0.6276102088167054,559,450,109,862,0.8050089445438283,0.648491879350348
score_regime_blend,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8050089445438283,0.6276102088167054,2741,2138,603,4310,0.7800072966070777,0.6359628770301624,1641,1244,397,2586,0.7580743449116393,0.6345707656612529,541,444,97,862,0.8207024029574861,0.6276102088167054,559,450,109,862,0.8050089445438283,0.648491879350348
score_min_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8050089445438283,0.6264501160092807,2739,2137,602,4310,0.7802117561153705,0.6354988399071926,1640,1244,396,2586,0.7585365853658537,0.634184068058778,540,443,97,862,0.8203703703703704,0.6264501160092807,559,450,109,862,0.8050089445438283,0.648491879350348
drift_p_5m_rv_15m,physics_pair,score_regime_blend>=0.58 and seconds_to_close>=180,False,False,0.8047882136279927,0.611368909512761,2665,2081,584,4310,0.7808630393996248,0.6183294663573086,1595,1213,382,2586,0.7605015673981191,0.6167826759474091,527,431,96,862,0.8178368121442126,0.611368909512761,543,437,106,862,0.8047882136279927,0.6299303944315545
score_min_book_rv15_drift5,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.8043217286914766,0.6519721577726219,3581,2803,778,4310,0.7827422507679419,0.8308584686774942,2186,1674,512,2586,0.7657822506861848,0.8453209590100541,833,670,163,862,0.8043217286914766,0.9663573085846868,562,459,103,862,0.8167259786476868,0.6519721577726219
score_mean_book_rv30,physics_pair,book_p_side>=0.55 and seconds_to_close>=180,False,False,0.8039867109634552,0.665893271461717,2887,2243,644,4310,0.7769310703152061,0.6698375870069606,1711,1296,415,2586,0.7574517825832846,0.6616395978344934,574,463,111,862,0.8066202090592335,0.665893271461717,602,484,118,862,0.8039867109634552,0.6983758700696056
score_regime_blend,physics_pair,brownian_p_rv_30m>=0.55 and seconds_to_close>=180,False,False,0.8039568345323741,0.62877030162413,2706,2112,594,4310,0.7804878048780488,0.6278422273781903,1608,1220,388,2586,0.7587064676616916,0.6218097447795824,542,445,97,862,0.8210332103321033,0.62877030162413,556,447,109,862,0.8039568345323741,0.6450116009280742
brownian_p_rv_15m,physics_pair,brownian_p_rv_30m>=0.55 and seconds_to_close>=180,False,False,0.803921568627451,0.6380510440835266,2739,2126,613,4310,0.7761956918583425,0.6354988399071926,1628,1226,402,2586,0.7530712530712531,0.6295436968290796,550,449,101,862,0.8163636363636364,0.6380510440835266,561,451,110,862,0.803921568627451,0.6508120649651972
brownian_p_rv_30m,physics_pair,brownian_p_rv_30m>=0.55 and seconds_to_close>=180,False,False,0.803921568627451,0.6380510440835266,2739,2126,613,4310,0.7761956918583425,0.6354988399071926,1628,1226,402,2586,0.7530712530712531,0.6295436968290796,550,449,101,862,0.8163636363636364,0.6380510440835266,561,451,110,862,0.803921568627451,0.6508120649651972
brownian_p_rv_60m,physics_pair,brownian_p_rv_30m>=0.55 and seconds_to_close>=180,False,False,0.803921568627451,0.6380510440835266,2739,2126,613,4310,0.7761956918583425,0.6354988399071926,1628,1226,402,2586,0.7530712530712531,0.6295436968290796,550,449,101,862,0.8163636363636364,0.6380510440835266,561,451,110,862,0.803921568627451,0.6508120649651972
score_regime_blend,physics_pair,book_p_side>=0.55 and seconds_to_close>=180,False,False,0.8033898305084746,0.6473317865429234,2816,2196,620,4310,0.7798295454545454,0.6533642691415313,1668,1269,399,2586,0.7607913669064749,0.6450116009280742,558,453,105,862,0.8118279569892473,0.6473317865429234,590,474,116,862,0.8033898305084746,0.6844547563805105
book_p_side,physics_pair,book_p_side>=0.55 and seconds_to_close>=180,False,False,0.8029801324503312,0.665893271461717,2891,2246,645,4310,0.7768938083708059,0.6707656612529003,1713,1298,415,2586,0.7577349678925861,0.6624129930394431,574,463,111,862,0.8066202090592335,0.665893271461717,604,485,119,862,0.8029801324503312,0.7006960556844548
score_mean_book_rv15,physics_pair,book_p_side>=0.55 and seconds_to_close>=180,False,False,0.802653399668325,0.665893271461717,2886,2242,644,4310,0.7768537768537769,0.6696055684454756,1709,1295,414,2586,0.7577530719719134,0.6608662026295437,574,463,111,862,0.8066202090592335,0.665893271461717,603,484,119,862,0.802653399668325,0.6995359628770301
score_min_book_rv15,physics_pair,book_p_side>=0.55 and seconds_to_close>=180,False,False,0.802653399668325,0.665893271461717,2886,2242,644,4310,0.7768537768537769,0.6696055684454756,1709,1295,414,2586,0.7577530719719134,0.6608662026295437,574,463,111,862,0.8066202090592335,0.665893271461717,603,484,119,862,0.802653399668325,0.6995359628770301
score_min_book_rv15_drift5,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.8021778584392014,0.6392111368909513,2799,2176,623,4310,0.7774205073240443,0.6494199535962877,1678,1276,402,2586,0.7604290822407628,0.6488785769528229,570,458,112,862,0.8035087719298246,0.6612529002320185,551,442,109,862,0.8021778584392014,0.6392111368909513
book_p_side,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.801920768307323,0.6519721577726219,3581,2831,750,4310,0.7905612957274505,0.8308584686774942,2186,1688,498,2586,0.7721866422689845,0.8453209590100541,833,668,165,862,0.801920768307323,0.9663573085846868,562,475,87,862,0.8451957295373665,0.6519721577726219
drift_p_5m_rv_15m,signed_move_5m,signed_move_5m>=25,False,False,0.8018691588785046,0.419953596287703,2195,1734,461,4310,0.7899772209567198,0.5092807424593968,1298,1012,286,2586,0.7796610169491526,0.5019334880123744,362,293,69,862,0.8093922651933702,0.419953596287703,535,429,106,862,0.8018691588785046,0.6206496519721578
score_mean_book_rv30,adverse_move_1m,adverse_move_1m<=5,False,False,0.8011869436201781,0.7192575406032483,3246,2524,722,4310,0.7775723967960567,0.7531322505800464,1952,1481,471,2586,0.7587090163934426,0.7548337200309359,674,540,134,862,0.8011869436201781,0.7819025522041764,620,503,117,862,0.8112903225806452,0.7192575406032483
score_mean_book_rv15,adverse_move_1m,adverse_move_1m<=5,False,False,0.8011869436201781,0.7215777262180975,3249,2525,724,4310,0.7771622037550016,0.7538283062645011,1953,1482,471,2586,0.7588325652841782,0.7552204176334106,674,540,134,862,0.8011869436201781,0.7819025522041764,622,503,119,862,0.8086816720257235,0.7215777262180975
score_min_book_rv15,adverse_move_1m,adverse_move_1m<=5,False,False,0.8011869436201781,0.7215777262180975,3249,2525,724,4310,0.7771622037550016,0.7538283062645011,1953,1482,471,2586,0.7588325652841782,0.7552204176334106,674,540,134,862,0.8011869436201781,0.7819025522041764,622,503,119,862,0.8086816720257235,0.7215777262180975
score_min_book_rv15_drift5,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.8010849909584087,0.6160092807424594,2697,2114,583,4310,0.7838338895068595,0.625754060324826,1613,1226,387,2586,0.7600743955362679,0.6237432327919566,531,445,86,862,0.8380414312617702,0.6160092807424594,553,443,110,862,0.8010849909584087,0.6415313225058005
book_p_side,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.8010752688172043,0.6334106728538283,2735,2137,598,4310,0.7813528336380255,0.6345707656612529,1631,1239,392,2586,0.759656652360515,0.6307037896365043,546,451,95,862,0.826007326007326,0.6334106728538283,558,447,111,862,0.8010752688172043,0.6473317865429234
score_mean_book_rv15_drift5,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.8,0.6392111368909513,2799,2175,624,4310,0.7770632368703109,0.6494199535962877,1678,1277,401,2586,0.7610250297973778,0.6488785769528229,570,456,114,862,0.8,0.6612529002320185,551,442,109,862,0.8021778584392014,0.6392111368909513
score_mean_book_rv15_drift5,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.8,0.6183294663573086,2713,2121,592,4310,0.7817913748617766,0.6294663573085847,1625,1231,394,2586,0.7575384615384615,0.628383604021655,533,446,87,862,0.8367729831144465,0.6183294663573086,555,444,111,862,0.8,0.6438515081206496
score_mean_book_rv15_drift5,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7997658079625293,0.7563805104408353,3839,2974,865,4310,0.774680906486064,0.8907192575406032,2333,1766,567,2586,0.7569652807543935,0.9021655065738592,854,683,171,862,0.7997658079625293,0.9907192575406032,652,525,127,862,0.8052147239263804,0.7563805104408353
drift_p_15m_rv_15m,adverse_move_5m,adverse_move_5m<=0,False,False,0.7993680884676145,0.734338747099768,3182,2487,695,4310,0.7815839094908862,0.7382830626450116,1897,1454,443,2586,0.7664733790195045,0.7335653518948183,633,506,127,862,0.7993680884676145,0.734338747099768,652,527,125,862,0.808282208588957,0.7563805104408353
drift_p_15m_rv_15m,signed_move_5m,signed_move_5m>=0,False,False,0.7993680884676145,0.734338747099768,3182,2487,695,4310,0.7815839094908862,0.7382830626450116,1897,1454,443,2586,0.7664733790195045,0.7335653518948183,633,506,127,862,0.7993680884676145,0.734338747099768,652,527,125,862,0.808282208588957,0.7563805104408353
drift_p_5m_rv_15m,adverse_move_15m,adverse_move_15m<=10,False,False,0.7991391678622669,0.7749419953596288,3437,2709,728,4310,0.7881873727087576,0.7974477958236659,2072,1599,473,2586,0.7717181467181468,0.8012374323279196,697,557,140,862,0.7991391678622669,0.808584686774942,668,553,115,862,0.8278443113772455,0.7749419953596288
book_p_side,adverse_move_1m,adverse_move_1m<=5,False,False,0.7991071428571429,0.7076566125290024,3219,2511,708,4310,0.7800559179869525,0.7468677494199536,1937,1476,461,2586,0.7620030975735673,0.7490332559938129,672,537,135,862,0.7991071428571429,0.7795823665893271,610,498,112,862,0.8163934426229508,0.7076566125290024
score_min_book_rv15_drift5,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7985948477751756,0.7563805104408353,3839,2977,862,4310,0.7754623599895806,0.8907192575406032,2333,1770,563,2586,0.7586798114016288,0.9021655065738592,854,682,172,862,0.7985948477751756,0.9907192575406032,652,525,127,862,0.8052147239263804,0.7563805104408353
brownian_p_rv_15m,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7982456140350878,0.6392111368909513,2799,2185,614,4310,0.7806359414076456,0.6494199535962877,1678,1282,396,2586,0.7640047675804529,0.6488785769528229,570,455,115,862,0.7982456140350878,0.6612529002320185,551,448,103,862,0.8130671506352087,0.6392111368909513
brownian_p_rv_30m,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7982456140350878,0.6392111368909513,2799,2185,614,4310,0.7806359414076456,0.6494199535962877,1678,1282,396,2586,0.7640047675804529,0.6488785769528229,570,455,115,862,0.7982456140350878,0.6612529002320185,551,448,103,862,0.8130671506352087,0.6392111368909513
brownian_p_rv_60m,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7982456140350878,0.6392111368909513,2799,2185,614,4310,0.7806359414076456,0.6494199535962877,1678,1282,396,2586,0.7640047675804529,0.6488785769528229,570,455,115,862,0.7982456140350878,0.6612529002320185,551,448,103,862,0.8130671506352087,0.6392111368909513
drift_p_5m_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=75,False,False,0.7978723404255319,0.5336426914153132,3108,2425,683,4310,0.7802445302445302,0.7211136890951276,1896,1447,449,2586,0.7631856540084389,0.7331786542923434,752,600,152,862,0.7978723404255319,0.8723897911832946,460,378,82,862,0.8217391304347826,0.5336426914153132
drift_p_15m_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=75,False,False,0.7978723404255319,0.5336426914153132,3108,2406,702,4310,0.7741312741312741,0.7211136890951276,1896,1431,465,2586,0.754746835443038,0.7331786542923434,752,600,152,862,0.7978723404255319,0.8723897911832946,460,375,85,862,0.8152173913043478,0.5336426914153132
score_mean_book_rv30,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7975133214920072,0.6473317865429234,2784,2161,623,4310,0.7762212643678161,0.645939675174014,1663,1253,410,2586,0.7534576067348165,0.6430781129156999,558,459,99,862,0.8225806451612904,0.6473317865429234,563,449,114,862,0.7975133214920072,0.6531322505800464
score_mean_book_rv15,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7975133214920072,0.6473317865429234,2788,2164,624,4310,0.776183644189383,0.6468677494199536,1667,1256,411,2586,0.7534493101379725,0.6446249033255994,558,459,99,862,0.8225806451612904,0.6473317865429234,563,449,114,862,0.7975133214920072,0.6531322505800464
score_min_book_rv15,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7975133214920072,0.6473317865429234,2788,2164,624,4310,0.776183644189383,0.6468677494199536,1667,1256,411,2586,0.7534493101379725,0.6446249033255994,558,459,99,862,0.8225806451612904,0.6473317865429234,563,449,114,862,0.7975133214920072,0.6531322505800464
score_regime_blend,adverse_move_1m,adverse_move_1m<=0,False,False,0.7974683544303798,0.6415313225058005,2759,2145,614,4310,0.7774555998550199,0.640139211136891,1642,1246,396,2586,0.758830694275274,0.6349574632637278,564,458,106,862,0.8120567375886525,0.654292343387471,553,441,112,862,0.7974683544303798,0.6415313225058005
score_mean_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.797423887587822,0.7563805104408353,3839,3012,827,4310,0.784579317530607,0.8907192575406032,2333,1788,545,2586,0.7663951993141878,0.9021655065738592,854,681,173,862,0.797423887587822,0.9907192575406032,652,543,109,862,0.8328220858895705,0.7563805104408353
score_min_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.797423887587822,0.7563805104408353,3839,3012,827,4310,0.784579317530607,0.8907192575406032,2333,1788,545,2586,0.7663951993141878,0.9021655065738592,854,681,173,862,0.797423887587822,0.9907192575406032,652,543,109,862,0.8328220858895705,0.7563805104408353
score_mean_book_rv30,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.797423887587822,0.7563805104408353,3839,3010,829,4310,0.7840583485282626,0.8907192575406032,2333,1787,546,2586,0.7659665666523789,0.9021655065738592,854,681,173,862,0.797423887587822,0.9907192575406032,652,542,110,862,0.8312883435582822,0.7563805104408353
score_regime_blend,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.797423887587822,0.7563805104408353,3839,2988,851,4310,0.7783276895024746,0.8907192575406032,2333,1777,556,2586,0.7616802400342906,0.9021655065738592,854,681,173,862,0.797423887587822,0.9907192575406032,652,530,122,862,0.8128834355828221,0.7563805104408353
score_regime_blend,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.797153024911032,0.6345707656612529,2757,2146,611,4310,0.7783822996010156,0.6396751740139212,1648,1246,402,2586,0.7560679611650486,0.637277648878577,547,452,95,862,0.8263254113345521,0.6345707656612529,562,448,114,862,0.797153024911032,0.6519721577726219
score_mean_book_rv15_drift5,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7969661610268378,0.7424593967517401,3805,2965,840,4310,0.7792378449408672,0.882830626450116,2308,1761,547,2586,0.762998266897747,0.8924980665119876,857,683,174,862,0.7969661610268378,0.994199535962877,640,521,119,862,0.8140625,0.7424593967517401
score_min_book_rv15_drift5,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7966101694915254,0.6160092807424594,2744,2128,616,4310,0.7755102040816326,0.6366589327146172,1664,1267,397,2586,0.7614182692307693,0.6434648105181748,549,438,111,862,0.7978142076502732,0.6368909512761021,531,423,108,862,0.7966101694915254,0.6160092807424594
score_mean_book_rv15_drift5,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7964497041420119,0.6218097447795824,3539,2766,773,4310,0.7815767165866064,0.8211136890951276,2158,1655,503,2586,0.7669138090824837,0.8344934261407579,845,673,172,862,0.7964497041420119,0.9802784222737819,536,438,98,862,0.8171641791044776,0.6218097447795824
brownian_p_rv_15m,adverse_move_1m,adverse_move_1m<=0,False,False,0.796028880866426,0.642691415313225,2774,2143,631,4310,0.7725306416726748,0.6436194895591647,1658,1247,411,2586,0.7521109770808203,0.6411446249033256,562,455,107,862,0.8096085409252669,0.6519721577726219,554,441,113,862,0.796028880866426,0.642691415313225
brownian_p_rv_30m,adverse_move_1m,adverse_move_1m<=0,False,False,0.796028880866426,0.642691415313225,2774,2143,631,4310,0.7725306416726748,0.6436194895591647,1658,1247,411,2586,0.7521109770808203,0.6411446249033256,562,455,107,862,0.8096085409252669,0.6519721577726219,554,441,113,862,0.796028880866426,0.642691415313225
brownian_p_rv_60m,adverse_move_1m,adverse_move_1m<=0,False,False,0.796028880866426,0.642691415313225,2774,2143,631,4310,0.7725306416726748,0.6436194895591647,1658,1247,411,2586,0.7521109770808203,0.6411446249033256,562,455,107,862,0.8096085409252669,0.6519721577726219,554,441,113,862,0.796028880866426,0.642691415313225
brownian_p_rv_15m,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7959927140255009,0.6160092807424594,2744,2142,602,4310,0.7806122448979592,0.6366589327146172,1664,1273,391,2586,0.7650240384615384,0.6434648105181748,549,437,112,862,0.7959927140255009,0.6368909512761021,531,432,99,862,0.8135593220338984,0.6160092807424594
brownian_p_rv_30m,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7959927140255009,0.6160092807424594,2744,2142,602,4310,0.7806122448979592,0.6366589327146172,1664,1273,391,2586,0.7650240384615384,0.6434648105181748,549,437,112,862,0.7959927140255009,0.6368909512761021,531,432,99,862,0.8135593220338984,0.6160092807424594
brownian_p_rv_60m,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7959927140255009,0.6160092807424594,2744,2142,602,4310,0.7806122448979592,0.6366589327146172,1664,1273,391,2586,0.7650240384615384,0.6434648105181748,549,437,112,862,0.7959927140255009,0.6368909512761021,531,432,99,862,0.8135593220338984,0.6160092807424594
drift_p_5m_rv_15m,adverse_move_15m,adverse_move_15m<=5,False,False,0.7958579881656804,0.7633410672853829,3331,2631,700,4310,0.7898528970279195,0.7728538283062645,1997,1548,449,2586,0.7751627441161743,0.7722351121423047,676,538,138,862,0.7958579881656804,0.7842227378190255,658,545,113,862,0.8282674772036475,0.7633410672853829
score_min_book_rv15_drift5,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7957992998833139,0.7424593967517401,3805,2969,836,4310,0.7802890932982918,0.882830626450116,2308,1766,542,2586,0.7651646447140381,0.8924980665119876,857,682,175,862,0.7957992998833139,0.994199535962877,640,521,119,862,0.8140625,0.7424593967517401
book_p_side,adverse_move_1m,adverse_move_1m<=10,False,False,0.7955801104972375,0.7865429234338747,3559,2776,783,4310,0.779994380443945,0.825754060324826,2157,1645,512,2586,0.7626332869726472,0.834106728538283,724,576,148,862,0.7955801104972375,0.839907192575406,678,555,123,862,0.8185840707964602,0.7865429234338747
brownian_p_rv_15m,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7954144620811288,0.6473317865429234,2800,2169,631,4310,0.7746428571428572,0.6496519721577726,1675,1259,416,2586,0.7516417910447761,0.6477184841453983,558,459,99,862,0.8225806451612904,0.6473317865429234,567,451,116,862,0.7954144620811288,0.6577726218097448
brownian_p_rv_30m,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7954144620811288,0.6473317865429234,2800,2169,631,4310,0.7746428571428572,0.6496519721577726,1675,1259,416,2586,0.7516417910447761,0.6477184841453983,558,459,99,862,0.8225806451612904,0.6473317865429234,567,451,116,862,0.7954144620811288,0.6577726218097448
brownian_p_rv_60m,physics_pair,brownian_p_rv_15m>=0.55 and seconds_to_close>=180,False,False,0.7954144620811288,0.6473317865429234,2800,2169,631,4310,0.7746428571428572,0.6496519721577726,1675,1259,416,2586,0.7516417910447761,0.6477184841453983,558,459,99,862,0.8225806451612904,0.6473317865429234,567,451,116,862,0.7954144620811288,0.6577726218097448
score_mean_book_rv30,adverse_move_1m,adverse_move_1m<=10,False,False,0.7953296703296703,0.7958236658932715,3582,2787,795,4310,0.7780569514237856,0.8310904872389792,2168,1648,520,2586,0.7601476014760148,0.8383604021655066,728,579,149,862,0.7953296703296703,0.8445475638051044,686,560,126,862,0.8163265306122449,0.7958236658932715
score_mean_book_rv15,adverse_move_1m,adverse_move_1m<=10,False,False,0.7953296703296703,0.7981438515081206,3584,2787,797,4310,0.7776227678571429,0.831554524361949,2168,1648,520,2586,0.7601476014760148,0.8383604021655066,728,579,149,862,0.7953296703296703,0.8445475638051044,688,560,128,862,0.813953488372093,0.7981438515081206
score_min_book_rv15,adverse_move_1m,adverse_move_1m<=10,False,False,0.7953296703296703,0.7981438515081206,3584,2787,797,4310,0.7776227678571429,0.831554524361949,2168,1648,520,2586,0.7601476014760148,0.8383604021655066,728,579,149,862,0.7953296703296703,0.8445475638051044,688,560,128,862,0.813953488372093,0.7981438515081206
score_min_book_rv15_drift5,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7952662721893491,0.6218097447795824,3539,2770,769,4310,0.7827069793727042,0.8211136890951276,2158,1660,498,2586,0.7692307692307693,0.8344934261407579,845,672,173,862,0.7952662721893491,0.9802784222737819,536,438,98,862,0.8171641791044776,0.6218097447795824
brownian_p_rv_15m,adverse_move_1m,adverse_move_1m<=5,False,False,0.7952,0.7250580046403712,3266,2499,767,4310,0.7651561543172076,0.7577726218097448,1967,1465,502,2586,0.7447890188103711,0.7606341840680588,674,537,137,862,0.7967359050445104,0.7819025522041764,625,497,128,862,0.7952,0.7250580046403712
brownian_p_rv_30m,adverse_move_1m,adverse_move_1m<=5,False,False,0.7952,0.7250580046403712,3266,2499,767,4310,0.7651561543172076,0.7577726218097448,1967,1465,502,2586,0.7447890188103711,0.7606341840680588,674,537,137,862,0.7967359050445104,0.7819025522041764,625,497,128,862,0.7952,0.7250580046403712
brownian_p_rv_60m,adverse_move_1m,adverse_move_1m<=5,False,False,0.7952,0.7250580046403712,3266,2499,767,4310,0.7651561543172076,0.7577726218097448,1967,1465,502,2586,0.7447890188103711,0.7606341840680588,674,537,137,862,0.7967359050445104,0.7819025522041764,625,497,128,862,0.7952,0.7250580046403712
score_regime_blend,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7947368421052632,0.6392111368909513,2799,2185,614,4310,0.7806359414076456,0.6494199535962877,1678,1288,390,2586,0.767580452920143,0.6488785769528229,570,453,117,862,0.7947368421052632,0.6612529002320185,551,444,107,862,0.8058076225045372,0.6392111368909513
drift_p_5m_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=75,False,False,0.7947368421052632,0.5232018561484919,3052,2372,680,4310,0.7771952817824378,0.7081206496519722,1841,1406,435,2586,0.7637153720803911,0.7119102861562259,760,604,156,862,0.7947368421052632,0.8816705336426914,451,362,89,862,0.802660753880266,0.5232018561484919
score_mean_book_rv15_drift5,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7941712204007286,0.6160092807424594,2744,2127,617,4310,0.7751457725947521,0.6366589327146172,1664,1268,396,2586,0.7620192307692307,0.6434648105181748,549,436,113,862,0.7941712204007286,0.6368909512761021,531,423,108,862,0.7966101694915254,0.6160092807424594
