abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.150647,True,53.0,0.53,578.0,31.0,-2.129621,0.018703999999999943,904.22,4.0,11,v28_raw,-106,True,-106,False,False,2.1865937744230046,KXBTC15M-26MAY061530-30,5,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,-110.0,3,0.9915852736527059,0.548704,0.548704,v28_raw_p50_edge0,-0.129621,p_below_floor,0.995442388558846,yes,829.956,same_side_use_raw,no,False,120.513309,rejected_actionable,spectral_dominant_factor,finalized,397.47337384330626,181.7774195155161,2026-05-06T19:16:10.045725+00:00,0.018703999999999943,48
0.029383,True,49.0,0.49,968.0,0.0,-1.638272,0.023617,330.72,4.0,11,v28_raw,-98,True,-98,False,False,2.1865937744230046,KXBTC15M-26MAY061545-45,13,6,raw_when_same_else_first_side_raw_later_book_p60_edge0,-102.0,4,0.9956779279303134,0.513617,0.513617,v28_raw_p50_edge0,0.361728,p_below_floor,0.9719690814752772,yes,741.592,same_side_use_raw,no,False,110.268651,rejected_actionable,spectral_dominant_factor,finalized,335.5898848545922,153.47610003286832,2026-05-06T19:32:38.409201+00:00,0.023617,48
0.229994,True,60.0,0.6,547.0,15.0,-2.911715,0.010882999999999976,50.03,4.0,11,v28_raw,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY061600-00,15,7,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9960503693289138,0.610883,0.610883,v28_raw_p50_edge0,-0.911715,p_below_floor,0.7233204581027787,yes,717.804,same_side_use_raw,no,False,101.93755,rejected_actionable,spectral_dominant_factor,finalized,729.521423490364,333.6337238419464,2026-05-06T19:48:02.198360+00:00,0.010882999999999976,48
0.652892,True,74.0,0.74,109.0,0.0,-0.427272,0.03072700000000006,1367.5,3.0,11,v28_raw,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY061615-15,6,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,49.0,3,0.9289678636056463,0.770727,0.770727,v28_raw_p50_edge0,1.572728,p_below_floor,0.5006638913435426,yes,784.161,same_side_use_raw,yes,True,103.04153,rejected_actionable,spectral_dominant_factor,finalized,22.11200711066322,10.112535473809308,2026-05-06T20:01:55.839170+00:00,0.03072700000000006,48
0.239027,True,64.0,0.64,547.0,15.0,-9.600964,0.0,11.0,4.0,11,first_side_raw_later_book,-128,True,-128,False,False,2.1865937744230046,KXBTC15M-26MAY061630-30,6,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,-132.0,3,0.9631299990619167,0.64,0.58399,first_side_raw_later_book_p60_edge0,-7.600964,p_below_floor,0.752137585924628,no,783.253,side_flip_use_wait,yes,False,102.394262,rejected_actionable,spectral_dominant_factor,finalized,107.83465590222146,49.31627317501017,2026-05-06T20:16:56.748021+00:00,-0.056010000000000004,48
0.561593,True,71.0,0.71,797.0,0.0,-0.847067,0.026529000000000025,178.0,3.0,11,v28_raw,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY061645-45,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,55.0,2,0.5304816154659944,0.736529,0.736529,v28_raw_p50_edge0,1.152933,p_below_floor,0.5883745447496512,no,858.442,same_side_use_raw,no,True,105.637081,rejected_actionable,spectral_dominant_factor,finalized,2.886960931094845,1.3203005354099906,2026-05-06T20:30:41.561221+00:00,0.026529000000000025,48
0.145303,True,49.0,0.49,750.0,0.0,1.729939,0.05729899999999999,269.5,4.0,11,v28_raw,-98,True,-98,False,False,2.1865937744230046,KXBTC15M-26MAY061700-00,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-102.0,5,0.9953054939051827,0.547299,0.547299,v28_raw_p50_edge0,3.729939,p_below_floor,0.7999159734871153,yes,759.628,same_side_use_raw,no,False,100.68608,rejected_actionable,spectral_dominant_factor,finalized,275.3221713256857,125.91372688707912,2026-05-06T20:47:20.371791+00:00,0.05729899999999999,48
0.324075,True,50.0,0.5,469.0,16.0,9.307271,0.133073,80.51,4.0,11,v28_raw,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY061715-15,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-104.0,4,0.9382811737578586,0.633073,0.633073,v28_raw_p50_edge0,11.307271,p_below_floor,0.6830949302308119,no,804.817,same_side_use_raw,yes,False,99.884415,rejected_actionable,spectral_dominant_factor,finalized,31.849309208793926,14.56571841616913,2026-05-06T21:01:35.182941+00:00,0.133073,48
0.379541,True,63.0,0.63,47.0,31.0,0.010588,0.040105999999999975,109.6,4.0,11,v28_raw,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY061730-30,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,70.0,4,0.9095651218371194,0.670106,0.670106,v28_raw_p50_edge0,2.010588,p_below_floor,0.501796251972961,yes,669.703,same_side_use_raw,yes,True,85.023721,rejected_actionable,spectral_dominant_factor,finalized,17.94741034873397,8.20793078196242,2026-05-06T21:18:50.297953+00:00,0.040105999999999975,48
0.929441,True,87.0,0.87,93.0,0.0,-2.758569,0.0,75.4,2.0,11,first_side_raw_later_book,26,True,26,False,False,2.1865937744230046,KXBTC15M-26MAY061745-45,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,24.0,3,0.947824443963187,0.87,0.872414,first_side_raw_later_book_p60_edge0,-0.758569,edge_below_floor,0.27737701274729326,yes,666.088,side_flip_use_wait,yes,True,81.672719,rejected_actionable,spectral_dominant_factor,finalized,66.84373260804311,30.569799196323856,2026-05-06T21:33:53.913373+00:00,0.0024140000000000272,48
0.442267,True,68.0,0.68,781.0,31.0,-1.960943,0.020390999999999937,210.18,4.0,11,v28_raw,64,True,64,False,True,2.1865937744230046,KXBTC15M-26MAY061800-00,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,60.0,3,0.9179362767312454,0.700391,0.700391,v28_raw_p50_edge0,0.039057,p_below_floor,0.54576569140668,no,789.738,same_side_use_raw,no,True,90.669263,rejected_actionable,spectral_dominant_factor,finalized,24.08877439105099,11.016575036854984,2026-05-06T21:46:50.262624+00:00,0.020390999999999937,48
0.683153,True,72.0,0.72,375.0,0.0,3.947247,0.07447199999999998,9.47,3.0,11,v28_raw,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY061815-15,6,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,53.0,3,0.8880364550714722,0.794472,0.794472,v28_raw_p50_edge0,5.947247,p_below_floor,0.36363731769686664,no,670.498,same_side_use_raw,no,True,83.421988,rejected_actionable,spectral_dominant_factor,finalized,18.448681245150404,8.437178163108333,2026-05-06T22:03:49.503366+00:00,0.07447199999999998,48
0.098877,True,78.0,0.78,250.0,0.0,-36.816194,0.0,379.98,3.0,11,first_side_raw_later_book,44,True,44,False,False,2.1865937744230046,KXBTC15M-26MAY061830-30,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,41.0,3,0.8415865769900137,0.78,0.446838,first_side_raw_later_book_p60_edge0,-34.816194,p_below_floor,0.6315757792925781,no,653.539,side_flip_use_wait,no,True,81.818724,rejected_actionable,spectral_dominant_factor,finalized,9.485186103445574,4.337882150034252,2026-05-06T22:19:06.461656+00:00,-0.333162,48
0.001392,True,67.0,0.67,515.0,0.0,-21.179416,0.0,25.0,4.0,11,first_side_raw_later_book,-134,True,-134,False,False,2.1865937744230046,KXBTC15M-26MAY061900-00,5,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,-138.0,3,0.7539287193113241,0.67,0.498206,first_side_raw_later_book_p60_edge0,-19.179416,p_below_floor,0.7941355048244022,yes,766.143,side_flip_use_wait,no,False,86.191708,rejected_actionable,spectral_dominant_factor,finalized,5.8269264500377895,2.664841781860186,2026-05-06T22:47:13.857939+00:00,-0.17179400000000006,48
1.171707,True,87.0,0.87,703.0,31.0,2.334214,0.053342,185.54,2.0,11,v28_raw,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,22.0,4,0.9141456322221081,0.923342,0.923342,v28_raw_p50_edge0,4.334214,approved_entry,0.2295042151020138,no,714.621,same_side_use_raw,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.100563,True,47.0,0.47,813.0,0.0,4.136383,0.08136399999999999,655.0,4.0,11,v28_raw,106,True,106,True,True,2.1865937744230046,KXBTC15M-26MAY061930-30,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,102.0,4,0.9402295450178878,0.551364,0.551364,v28_raw_p50_edge0,6.136383,p_below_floor,0.9053776147792911,yes,810.397,same_side_use_raw,yes,True,105.505731,rejected_actionable,spectral_dominant_factor,finalized,21.496300255859108,9.83095283051902,2026-05-06T23:16:29.602542+00:00,0.08136399999999999,48
0.425019,True,60.0,0.6,171.0,0.0,5.284184,0.0,1757.7,4.0,11,first_side_raw_later_book,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY061945-45,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,76.0,4,0.9714042962686932,0.6,0.692842,first_side_raw_later_book_p60_edge0,7.284184,p_below_floor,0.5706101764427219,no,767.541,side_flip_use_wait,no,True,94.513399,rejected_actionable,spectral_dominant_factor,finalized,90.90980527186912,41.575991999638006,2026-05-06T23:32:12.460672+00:00,0.09284199999999998,48
0.192858,True,50.0,0.5,375.0,31.0,4.243489,0.08243500000000004,50.0,4.0,11,v28_raw,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY062000-00,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,96.0,4,0.9433463616533773,0.582435,0.582435,v28_raw_p50_edge0,6.243489,p_below_floor,0.6739717336748277,yes,849.989,same_side_use_raw,yes,True,84.10338,rejected_actionable,spectral_dominant_factor,finalized,27.809165618463474,12.71803018180719,2026-05-06T23:45:50.011935+00:00,0.08243500000000004,48
0.086972,True,51.0,0.51,313.0,16.0,-2.315324,0.016846999999999945,704.0,4.0,11,v28_raw,-102,True,-102,True,True,2.1865937744230046,KXBTC15M-26MAY062015-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-106.0,1,0.31423042494220804,0.526847,0.526847,v28_raw_p50_edge0,-0.315324,p_below_floor,0.736600804031155,no,869.507,same_side_use_raw,yes,False,81.750113,rejected_actionable,spectral_factor,finalized,3.0194250086732306,1.3808806390981299,2026-05-07T00:00:30.493763+00:00,0.016846999999999945,48
0.336784,True,69.0,0.69,282.0,0.0,-8.284142,0.0,100.0,3.0,11,first_side_raw_later_book,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY062030-30,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,59.0,2,0.5132401688527363,0.69,0.642159,first_side_raw_later_book_p60_edge0,-6.284142,p_below_floor,0.5226463136825655,no,777.571,side_flip_use_wait,no,True,78.744921,rejected_actionable,spectral_dominant_factor,finalized,3.8729829302844534,1.7712402621773908,2026-05-07T00:17:02.430585+00:00,-0.04784099999999991,48
0.321769,True,51.0,0.51,109.0,15.0,6.79204,0.10792000000000002,236.56,4.0,11,v28_raw,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY062045-45,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,94.0,4,0.9810016323671195,0.61792,0.61792,v28_raw_p50_edge0,8.79204,p_below_floor,0.5903043382646713,no,834.661,same_side_use_raw,no,True,84.563835,rejected_actionable,spectral_dominant_factor,finalized,98.3392458573268,44.97371528613102,2026-05-07T00:31:05.341326+00:00,0.10792000000000002,48
0.321159,True,79.0,0.79,485.0,0.0,-44.05876,0.0,20.0,3.0,11,first_side_raw_later_book,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY062100-00,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,39.0,4,0.9799884808312275,0.79,0.384412,first_side_raw_later_book_p60_edge0,-42.05876,p_below_floor,0.5154674438225817,yes,683.547,side_flip_use_wait,yes,True,81.548483,rejected_actionable,spectral_dominant_factor,finalized,58.88943288951119,26.932040865730013,2026-05-07T00:48:36.452788+00:00,-0.40558800000000006,48
0.078109,True,53.0,0.53,469.0,16.0,-2.624725,0.013753000000000015,892.0,4.0,11,v28_raw,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY062115-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,90.0,3,0.9807186574830393,0.543753,0.543753,v28_raw_p50_edge0,-0.624725,p_below_floor,0.866336375836237,yes,849.71,same_side_use_raw,yes,True,96.403932,rejected_actionable,spectral_dominant_factor,finalized,167.0034234633784,76.37606281370074,2026-05-07T01:00:50.289770+00:00,0.013753000000000015,48
0.212967,True,60.0,0.6,265.0,15.0,-22.614208,0.0,132.0,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,3,0.9933568952268216,0.6,0.413858,first_side_raw_later_book_p60_edge0,-20.614208,p_below_floor,0.8001572608136981,yes,753.109,side_flip_use_wait,no,False,108.232597,rejected_actionable,spectral_dominant_factor,finalized,728.1906605625464,333.0251229470826,2026-05-07T01:17:26.892764+00:00,-0.18614199999999997,48
0.068163,True,60.0,0.6,516.0,16.0,-15.994027,0.0,259.7,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY062145-45,7,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9706424603153755,0.6,0.48006,first_side_raw_later_book_p60_edge0,-13.994027,p_below_floor,0.8043890963763524,yes,653.199,side_flip_use_wait,no,False,101.080525,rejected_actionable,spectral_dominant_factor,finalized,93.74067329710525,42.87063943637241,2026-05-07T01:34:06.801641+00:00,-0.11993999999999999,48
0.258689,True,46.0,0.46,750.0,16.0,11.78159,0.157816,56.0,4.0,11,v28_raw,108,True,108,False,False,2.1865937744230046,KXBTC15M-26MAY062200-00,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,104.0,4,0.9802222663243321,0.617816,0.617816,v28_raw_p50_edge0,13.78159,p_below_floor,0.5673951035684587,no,609.066,same_side_use_raw,no,True,89.335046,rejected_actionable,spectral_dominant_factor,finalized,125.85969134146798,57.55970441957362,2026-05-07T01:49:50.936932+00:00,0.157816,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.07183099999999998,68.33,4.0,11,v28_raw,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,78.0,4,0.9877402758004761,0.661831,0.661831,v28_raw_p50_edge0,5.183115,p_below_floor,0.6698685223589202,no,850.282,same_side_use_raw,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.481781,True,38.0,0.38,297.0,32.0,29.801453,0.33801499999999995,500.0,4.0,11,v28_raw,-76,True,-76,False,False,2.1865937744230046,KXBTC15M-26MAY062230-30,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,-80.0,4,0.9935423855151111,0.718015,0.718015,v28_raw_p50_edge0,31.801453,p_below_floor,0.34967152719409217,no,460.951,same_side_use_raw,yes,False,79.102275,rejected_actionable,spectral_dominant_factor,finalized,274.8500755748304,125.69782224288892,2026-05-07T02:22:19.050425+00:00,0.33801499999999995,48
0.278629,True,54.0,0.54,156.0,15.0,2.595082,0.06595099999999998,55.0,4.0,11,v28_raw,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-112.0,4,0.988436281092861,0.605951,0.605951,v28_raw_p50_edge0,4.595082,p_below_floor,0.7865843246178028,yes,841.408,same_side_use_raw,no,False,107.490544,rejected_actionable,spectral_dominant_factor,finalized,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.02835399999999999,91.0,3.0,11,v28_raw,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,51.0,2,0.5639043419154292,0.758354,0.758354,v28_raw_p50_edge0,1.335389,p_below_floor,0.5727845346949045,yes,855.282,same_side_use_raw,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.562923,True,68.0,0.68,515.0,31.0,2.458023,0.06457999999999997,268.35,4.0,11,v28_raw,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY062315-15,7,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,60.0,2,0.6450982498847042,0.74458,0.74458,v28_raw_p50_edge0,4.458023,p_below_floor,0.45500961379933097,no,639.531,same_side_use_raw,no,True,94.773164,rejected_actionable,spectral_dominant_factor,finalized,7.376302704612863,3.3734216162576023,2026-05-07T03:04:20.470538+00:00,0.06457999999999997,48
0.093136,True,52.0,0.52,594.0,47.0,-1.309739,0.02690300000000001,457.4,4.0,11,v28_raw,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY062330-30,1,0,raw_else_first_side_raw_later_book_p60_edge0_missing_wait,-108.0,3,0.8649348740719196,0.546903,0.546903,v28_raw_p50_edge0,0.690261,p_below_floor,0.7179345197947139,no,643.441,wait_missing_use_raw,yes,False,93.196623,rejected_actionable,spectral_dominant_factor,finalized,13.644729463025957,6.240175757669716,2026-05-07T03:19:16.559045+00:00,0.02690300000000001,48
0.276153,True,46.0,0.46,781.0,62.0,10.862287,0.148623,305.0,4.0,11,v28_raw,-92,True,-92,False,False,2.1865937744230046,KXBTC15M-26MAY062345-45,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-96.0,3,0.8715500696111091,0.608623,0.608623,v28_raw_p50_edge0,12.862287,p_below_floor,0.6753249635352406,yes,723.265,same_side_use_raw,no,False,99.29264,rejected_actionable,spectral_dominant_factor,finalized,9.65363405653991,4.414918842932908,2026-05-07T03:32:56.738408+00:00,0.148623,48
0.906372,True,78.0,0.78,703.0,16.0,4.896244,0.08396199999999998,60.35,2.0,11,v28_raw,2,False,44,False,False,2.1865937744230046,KXBTC15M-26MAY070000-00,9,4,raw_when_same_else_first_side_raw_later_book_p60_edge0,0.0,3,0.8837960310779469,0.863962,0.863962,v28_raw_p50_edge0,6.896244,approved_entry,0.1931875391606329,no,387.203,same_side_use_raw,no,True,72.906016,approved_entry,spectral_dominant_factor,finalized,23.44027807486468,10.719996713175528,2026-05-07T03:53:32.799784+00:00,0.08396199999999998,48
0.166247,True,62.0,0.62,782.0,16.0,-24.42919,0.0,212.15,4.0,11,first_side_raw_later_book,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY070015-15,7,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,-128.0,3,0.9039895140477022,0.62,0.415708,first_side_raw_later_book_p60_edge0,-22.42919,p_below_floor,0.6122596775417268,yes,589.615,side_flip_use_wait,no,False,89.324955,rejected_actionable,spectral_dominant_factor,finalized,34.60141786559775,15.824346648351877,2026-05-07T04:05:10.387248+00:00,-0.20429199999999997,48
0.367311,True,85.0,0.85,313.0,32.0,-22.508792,0.0,132.92,2.0,11,first_side_raw_later_book,30,True,30,False,False,2.1865937744230046,KXBTC15M-26MAY070030-30,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,28.0,4,0.9346641711653502,0.85,0.654912,first_side_raw_later_book_p60_edge0,-20.508792,p_below_floor,0.43613244312404237,yes,506.246,side_flip_use_wait,yes,True,83.961461,rejected_actionable,spectral_dominant_factor,finalized,16.851969921963185,7.706950472046441,2026-05-07T04:21:33.754565+00:00,-0.19508799999999993,48
0.72066,True,78.0,0.78,0.0,0.0,-0.700065,0.0,79.32,3.0,11,first_side_raw_later_book,-156,True,-156,False,False,2.1865937744230046,KXBTC15M-26MAY070045-45,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-159.0,3,0.7633764156949977,0.78,0.807999,first_side_raw_later_book_p60_edge0,1.299935,p_below_floor,0.4234158576674696,no,705.928,side_flip_use_wait,yes,False,98.284907,rejected_actionable,spectral_dominant_factor,finalized,10.4109846443092,4.761279742990413,2026-05-07T04:33:14.073127+00:00,0.027998999999999996,48
0.032616,True,79.0,0.79,203.0,0.0,-33.001343,0.0,202.0,3.0,11,first_side_raw_later_book,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY070100-00,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,39.0,3,0.7581584329333261,0.79,0.494987,first_side_raw_later_book_p60_edge0,-31.001343,p_below_floor,0.647900380591622,yes,543.305,side_flip_use_wait,yes,True,86.153433,rejected_actionable,spectral_dominant_factor,finalized,10.302479411309982,4.7116567932370454,2026-05-07T04:50:56.695953+00:00,-0.295013,48
0.649457,True,72.0,0.72,813.0,0.0,1.865354,0.05365399999999998,7.0,3.0,11,v28_raw,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY070115-15,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,53.0,2,0.7253286251006197,0.773654,0.773654,v28_raw_p50_edge0,3.865354,p_below_floor,0.48884383667306214,yes,774.782,same_side_use_raw,yes,True,100.868887,rejected_actionable,spectral_dominant_factor,finalized,10.07822153243996,4.609096417600195,2026-05-07T05:02:05.219016+00:00,0.05365399999999998,48
0.227698,True,59.0,0.59,296.0,31.0,-2.586009,0.014140000000000041,964.42,4.0,11,v28_raw,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY070130-30,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,78.0,3,0.8343464080331345,0.60414,0.60414,v28_raw_p50_edge0,-0.586009,p_below_floor,0.5442254783067747,no,585.641,same_side_use_raw,no,True,84.717352,rejected_actionable,spectral_dominant_factor,finalized,15.85581817413344,7.251378083849823,2026-05-07T05:20:14.362177+00:00,0.014140000000000041,48
0.811917,True,81.0,0.81,515.0,0.0,-0.695986,0.028039999999999954,65.0,3.0,11,v28_raw,38,False,38,False,False,2.1865937744230046,KXBTC15M-26MAY070145-45,5,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,35.0,4,0.9471651878023823,0.83804,0.83804,v28_raw_p50_edge0,1.304014,p_below_floor,0.20614032759403206,no,396.525,same_side_use_raw,no,True,69.945536,rejected_actionable,spectral_dominant_factor,finalized,25.193196675625458,11.521663040622808,2026-05-07T05:38:23.476574+00:00,0.028039999999999954,48
0.556916,True,71.0,0.71,578.0,31.0,-0.313958,0.0,529.78,3.0,11,first_side_raw_later_book,58,False,58,False,False,2.1865937744230046,KXBTC15M-26MAY070200-00,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,55.0,4,0.9509650857938626,0.71,0.74186,first_side_raw_later_book_p60_edge0,1.686042,p_below_floor,0.20144802541452023,no,305.27,side_flip_use_wait,no,True,60.368134,rejected_actionable,spectral_dominant_factor,finalized,22.740946655938252,10.40016985410978,2026-05-07T05:54:54.731769+00:00,0.03186,48
0.153728,True,65.0,0.65,609.0,31.0,-11.161425,0.0,246.0,4.0,11,first_side_raw_later_book,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY070530-30,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-134.0,4,0.9607613277790823,0.65,0.578386,first_side_raw_later_book_p60_edge0,-9.161425,p_below_floor,0.7826704035903854,no,789.6,side_flip_use_wait,yes,False,97.445058,rejected_actionable,spectral_dominant_factor,finalized,26.975924490567422,12.336962085097765,2026-05-07T09:16:50.400724+00:00,-0.07161400000000007,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.10764700000000005,64.64,4.0,11,v28_raw,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,3,0.7953862256629165,0.707647,0.707647,v28_raw_p50_edge0,8.764695,p_below_floor,0.6220148866755595,no,855.69,same_side_use_raw,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.495921,True,67.0,0.67,640.0,15.0,1.396006,0.05396000000000001,257.0,4.0,11,v28_raw,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY070600-00,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,62.0,3,0.9155567431739626,0.72396,0.72396,v28_raw_p50_edge0,3.396006,p_below_floor,0.39442076468786447,yes,534.677,same_side_use_raw,yes,True,84.025485,rejected_actionable,spectral_dominant_factor,finalized,26.529269751963373,12.132692438019896,2026-05-07T09:51:05.324526+00:00,0.05396000000000001,48
0.275276,True,28.0,0.28,453.0,0.0,29.587162,0.33087199999999994,1828.07,3.0,11,v28_raw,144,True,144,False,True,2.1865937744230046,KXBTC15M-26MAY070615-15,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,141.0,3,0.9903831134051012,0.610872,0.610872,v28_raw_p50_edge0,31.587162,p_below_floor,0.6454912835956723,no,702.26,same_side_use_raw,no,True,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3780425836461,154.75121467083517,2026-05-07T10:03:17.740674+00:00,0.33087199999999994,48
0.230767,True,47.0,0.47,468.0,31.0,9.697411,0.13697400000000004,17.63,4.0,11,v28_raw,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY070630-30,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-98.0,2,0.7274491360213597,0.606974,0.606974,v28_raw_p50_edge0,11.697411,p_below_floor,0.8264694476309769,no,875.963,same_side_use_raw,yes,False,105.517869,rejected_actionable,spectral_dominant_factor,finalized,8.581778943664624,3.9247248592981894,2026-05-07T10:15:24.038338+00:00,0.13697400000000004,48
1.013529,True,81.0,0.81,16.0,0.0,5.039895,0.08539899999999989,1405.25,3.0,11,v28_raw,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY070645-45,2,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,35.0,3,0.8332612847689308,0.895399,0.895399,v28_raw_p50_edge0,7.039895,approved_entry,0.36879792565874936,yes,816.468,same_side_use_raw,yes,True,106.686678,approved_entry,spectral_dominant_factor,finalized,9.780182688529187,4.472793622176103,2026-05-07T10:31:23.542448+00:00,0.08539899999999989,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.0948119999999999,1807.25,4.0,11,v28_raw,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-116.0,3,0.8109983214114304,0.654812,0.654812,v28_raw_p50_edge0,7.481241,p_below_floor,0.7601242607081649,no,869.636,same_side_use_raw,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
