dataset,candidate,label,hazard_min_score,fallback,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
v21,hazard55_sec60_else_score_min60,hazard>=0.55; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.55,score_min60,221,219,161,58,0.7351598173515982,0.9909502262443439,0.6730304328791142,68.0,69.56164383561644,72.5,0,0,779.414322,423.0,15234.0,15657.0,866.0,443.0,0.056846527504266775,0.028294053777862937,2.0228310502283104,2.004524886877828,0.7149315068493151,0.02022831050228313,132,131,92,39,0.7022900763358778,0.9924242424242424,0.6191346229115295,68.0,69.12213740458016,72.0,0,0,779.504859,255.0,9055.0,9310.0,145.0,-110.0,0.01601325234676974,-0.011815252416756176,-0.8396946564885496,-0.8333333333333334,0.7106870229007634,-0.008396946564885543,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.54545454545455,71.25,0,0,779.097888,86.0,3016.0,3102.0,484.0,398.0,0.16047745358090185,0.1283043197936815,9.045454545454545,9.045454545454545,0.705,0.09045454545454545,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,70.0,71.88636363636364,78.25,0,0,779.189098,82.0,3163.0,3245.0,237.0,155.0,0.07492886500158077,0.04776579352850539,3.522727272727273,3.4444444444444446,0.7374999999999999,0.035227272727272774,True,False,True
v21,hazard55_sec600_else_logit_thresh55_edge15,hazard>=0.55; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.55,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,67.0,67.85714285714286,71.0,0,0,779.8782125,358.0,12350.0,12708.0,1050.0,692.0,0.08502024291497975,0.05445388731507712,3.802197802197802,3.1312217194570136,0.6982417582417583,0.03802197802197804,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,66.0,67.75221238938053,71.0,0,0,779.96873,222.0,7656.0,7878.0,444.0,222.0,0.05799373040752351,0.02817974105102818,1.9646017699115044,1.6818181818181819,0.6971681415929204,0.019646017699115004,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,66.5,67.19444444444444,68.25,0,0,779.6397999999999,72.0,2419.0,2491.0,381.0,309.0,0.15750310045473337,0.12404656764351665,8.583333333333334,7.0227272727272725,0.6919444444444445,0.08583333333333332,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,68.93939393939394,72.0,0,0,779.939051,64.0,2275.0,2339.0,225.0,161.0,0.0989010989010989,0.06883283454467722,4.878787878787879,3.577777777777778,0.7087878787878787,0.048787878787878824,False,True,True
v21,hazard55_sec600_else_score_min60,hazard>=0.55; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.55,score_min60,221,174,128,46,0.735632183908046,0.7873303167420814,0.6655292638910788,67.0,68.5632183908046,71.0,0,0,779.8060370000001,342.0,11930.0,12272.0,870.0,528.0,0.07292539815590947,0.04302477183833116,3.0344827586206895,2.3891402714932126,0.705287356321839,0.030344827586206935,132,108,76,32,0.7037037037037037,0.8181818181818182,0.6117921030436653,67.5,68.33333333333333,71.0,0,0,779.9349755000001,212.0,7380.0,7592.0,220.0,8.0,0.02981029810298103,0.001053740779768177,0.07407407407407407,0.06060606060606061,0.702962962962963,0.0007407407407407085,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,67.66666666666667,71.0,0,0,779.575129,66.0,2233.0,2299.0,367.0,301.0,0.16435288849081953,0.13092648977816443,9.121212121212121,6.840909090909091,0.6966666666666668,0.09121212121212108,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,69.0,70.21212121212122,73.0,0,0,779.650672,64.0,2317.0,2381.0,283.0,219.0,0.12214069917997411,0.09197816043679126,6.636363636363637,4.866666666666666,0.7215151515151514,0.0663636363636364,False,True,True
v21,hazard60_sec60_else_logit_thresh55_edge15,hazard>=0.6; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.6,logit_thresh55_edge15,221,218,159,59,0.7293577981651376,0.9864253393665159,0.6667865949081514,67.0,68.44954128440367,71.0,0,0,779.4973125,425.0,14922.0,15347.0,978.0,553.0,0.06554081222356252,0.036033100931778195,2.536697247706422,2.502262443438914,0.7039908256880734,0.02536697247706421,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,67.0,68.26153846153846,71.0,0,0,779.7675320000001,254.0,8874.0,9128.0,326.0,72.0,0.03673653369393735,0.007887817703768623,0.5538461538461539,0.5454545454545454,0.7021538461538461,0.005538461538461603,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,66.5,67.81818181818181,70.25,0,0,779.3057875,86.0,2984.0,3070.0,416.0,330.0,0.13941018766756033,0.10749185667752444,7.5,7.5,0.6977272727272728,0.07499999999999996,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,68.0,69.63636363636364,73.75,0,0,779.189098,85.0,3064.0,3149.0,236.0,151.0,0.07702349869451697,0.04795173070816132,3.4318181818181817,3.3555555555555556,0.7156818181818182,0.0343181818181818,True,True,True
v21,hazard60_sec60_else_score_min60,hazard>=0.6; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.6,score_min60,221,219,161,58,0.7351598173515982,0.9909502262443439,0.6730304328791142,68.0,69.56164383561644,72.5,0,0,779.414322,423.0,15234.0,15657.0,866.0,443.0,0.056846527504266775,0.028294053777862937,2.0228310502283104,2.004524886877828,0.7149315068493151,0.02022831050228313,132,131,92,39,0.7022900763358778,0.9924242424242424,0.6191346229115295,68.0,69.12213740458016,72.0,0,0,779.504859,255.0,9055.0,9310.0,145.0,-110.0,0.01601325234676974,-0.011815252416756176,-0.8396946564885496,-0.8333333333333334,0.7106870229007634,-0.008396946564885543,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.54545454545455,71.25,0,0,779.097888,86.0,3016.0,3102.0,484.0,398.0,0.16047745358090185,0.1283043197936815,9.045454545454545,9.045454545454545,0.705,0.09045454545454545,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,70.0,71.88636363636364,78.25,0,0,779.189098,82.0,3163.0,3245.0,237.0,155.0,0.07492886500158077,0.04776579352850539,3.522727272727273,3.4444444444444446,0.7374999999999999,0.035227272727272774,True,False,True
v21,hazard60_sec600_else_logit_thresh55_edge15,hazard>=0.6; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.6,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,67.0,67.85714285714286,71.0,0,0,779.8782125,358.0,12350.0,12708.0,1050.0,692.0,0.08502024291497975,0.05445388731507712,3.802197802197802,3.1312217194570136,0.6982417582417583,0.03802197802197804,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,66.0,67.75221238938053,71.0,0,0,779.96873,222.0,7656.0,7878.0,444.0,222.0,0.05799373040752351,0.02817974105102818,1.9646017699115044,1.6818181818181819,0.6971681415929204,0.019646017699115004,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,66.5,67.19444444444444,68.25,0,0,779.6397999999999,72.0,2419.0,2491.0,381.0,309.0,0.15750310045473337,0.12404656764351665,8.583333333333334,7.0227272727272725,0.6919444444444445,0.08583333333333332,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,68.93939393939394,72.0,0,0,779.939051,64.0,2275.0,2339.0,225.0,161.0,0.0989010989010989,0.06883283454467722,4.878787878787879,3.577777777777778,0.7087878787878787,0.048787878787878824,False,True,True
v21,hazard60_sec600_else_score_min60,hazard>=0.6; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.6,score_min60,221,174,128,46,0.735632183908046,0.7873303167420814,0.6655292638910788,67.0,68.5632183908046,71.0,0,0,779.8060370000001,342.0,11930.0,12272.0,870.0,528.0,0.07292539815590947,0.04302477183833116,3.0344827586206895,2.3891402714932126,0.705287356321839,0.030344827586206935,132,108,76,32,0.7037037037037037,0.8181818181818182,0.6117921030436653,67.5,68.33333333333333,71.0,0,0,779.9349755000001,212.0,7380.0,7592.0,220.0,8.0,0.02981029810298103,0.001053740779768177,0.07407407407407407,0.06060606060606061,0.702962962962963,0.0007407407407407085,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,67.66666666666667,71.0,0,0,779.575129,66.0,2233.0,2299.0,367.0,301.0,0.16435288849081953,0.13092648977816443,9.121212121212121,6.840909090909091,0.6966666666666668,0.09121212121212108,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,69.0,70.21212121212122,73.0,0,0,779.650672,64.0,2317.0,2381.0,283.0,219.0,0.12214069917997411,0.09197816043679126,6.636363636363637,4.866666666666666,0.7215151515151514,0.0663636363636364,False,True,True
v21,hazard65_sec60_else_logit_thresh55_edge15,hazard>=0.65; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.65,logit_thresh55_edge15,221,218,159,59,0.7293577981651376,0.9864253393665159,0.6667865949081514,67.0,68.44954128440367,71.0,0,0,779.4973125,425.0,14922.0,15347.0,978.0,553.0,0.06554081222356252,0.036033100931778195,2.536697247706422,2.502262443438914,0.7039908256880734,0.02536697247706421,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,67.0,68.26153846153846,71.0,0,0,779.7675320000001,254.0,8874.0,9128.0,326.0,72.0,0.03673653369393735,0.007887817703768623,0.5538461538461539,0.5454545454545454,0.7021538461538461,0.005538461538461603,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,66.5,67.81818181818181,70.25,0,0,779.3057875,86.0,2984.0,3070.0,416.0,330.0,0.13941018766756033,0.10749185667752444,7.5,7.5,0.6977272727272728,0.07499999999999996,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,68.0,69.63636363636364,73.75,0,0,779.189098,85.0,3064.0,3149.0,236.0,151.0,0.07702349869451697,0.04795173070816132,3.4318181818181817,3.3555555555555556,0.7156818181818182,0.0343181818181818,True,True,True
v21,hazard65_sec60_else_score_min60,hazard>=0.65; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.65,score_min60,221,219,161,58,0.7351598173515982,0.9909502262443439,0.6730304328791142,68.0,69.56164383561644,72.5,0,0,779.414322,423.0,15234.0,15657.0,866.0,443.0,0.056846527504266775,0.028294053777862937,2.0228310502283104,2.004524886877828,0.7149315068493151,0.02022831050228313,132,131,92,39,0.7022900763358778,0.9924242424242424,0.6191346229115295,68.0,69.12213740458016,72.0,0,0,779.504859,255.0,9055.0,9310.0,145.0,-110.0,0.01601325234676974,-0.011815252416756176,-0.8396946564885496,-0.8333333333333334,0.7106870229007634,-0.008396946564885543,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.54545454545455,71.25,0,0,779.097888,86.0,3016.0,3102.0,484.0,398.0,0.16047745358090185,0.1283043197936815,9.045454545454545,9.045454545454545,0.705,0.09045454545454545,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,70.0,71.88636363636364,78.25,0,0,779.189098,82.0,3163.0,3245.0,237.0,155.0,0.07492886500158077,0.04776579352850539,3.522727272727273,3.4444444444444446,0.7374999999999999,0.035227272727272774,True,False,True
v21,hazard65_sec600_else_logit_thresh55_edge15,hazard>=0.65; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.65,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,67.0,67.85714285714286,71.0,0,0,779.8782125,358.0,12350.0,12708.0,1050.0,692.0,0.08502024291497975,0.05445388731507712,3.802197802197802,3.1312217194570136,0.6982417582417583,0.03802197802197804,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,66.0,67.75221238938053,71.0,0,0,779.96873,222.0,7656.0,7878.0,444.0,222.0,0.05799373040752351,0.02817974105102818,1.9646017699115044,1.6818181818181819,0.6971681415929204,0.019646017699115004,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,66.5,67.19444444444444,68.25,0,0,779.6397999999999,72.0,2419.0,2491.0,381.0,309.0,0.15750310045473337,0.12404656764351665,8.583333333333334,7.0227272727272725,0.6919444444444445,0.08583333333333332,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,68.93939393939394,72.0,0,0,779.939051,64.0,2275.0,2339.0,225.0,161.0,0.0989010989010989,0.06883283454467722,4.878787878787879,3.577777777777778,0.7087878787878787,0.048787878787878824,False,True,True
v21,hazard65_sec600_else_score_min60,hazard>=0.65; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.65,score_min60,221,174,128,46,0.735632183908046,0.7873303167420814,0.6655292638910788,67.0,68.5632183908046,71.0,0,0,779.8060370000001,342.0,11930.0,12272.0,870.0,528.0,0.07292539815590947,0.04302477183833116,3.0344827586206895,2.3891402714932126,0.705287356321839,0.030344827586206935,132,108,76,32,0.7037037037037037,0.8181818181818182,0.6117921030436653,67.5,68.33333333333333,71.0,0,0,779.9349755000001,212.0,7380.0,7592.0,220.0,8.0,0.02981029810298103,0.001053740779768177,0.07407407407407407,0.06060606060606061,0.702962962962963,0.0007407407407407085,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,67.66666666666667,71.0,0,0,779.575129,66.0,2233.0,2299.0,367.0,301.0,0.16435288849081953,0.13092648977816443,9.121212121212121,6.840909090909091,0.6966666666666668,0.09121212121212108,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,69.0,70.21212121212122,73.0,0,0,779.650672,64.0,2317.0,2381.0,283.0,219.0,0.12214069917997411,0.09197816043679126,6.636363636363637,4.866666666666666,0.7215151515151514,0.0663636363636364,False,True,True
