abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,depth_friction_prob,edge_cents,eff_edge_prob,eligible_depth,expensive_low_edge_friction_prob,feature_count,fee_friction_prob,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,repeated_side_friction_prob,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.322451,True,56.0,0.56,782.0,0.0,0.0,4.339243,0.06339199999999989,143.25,0.0,11,0.02,raw_touch_friction,88,True,88,False,False,2.1865937744230046,KXBTC15M-26MAY060015-15,7,3,84.0,3,0.8271297467673673,0.623392,0.643392,raw_touch_friction_p50_edge1,6.339243,0.08339199999999991,0.643392,p_below_floor,0.5097848484443152,0.018000000000000002,no,549.577,no,True,90.060135,rejected_actionable,spectral_dominant_factor,finalized,8.439869333763259,3.859825008415365,2026-05-06T04:05:50.426099+00:00,0.08339199999999991,48
0.270552,True,51.0,0.51,516.0,32.0,0.0,6.707692,0.08707699999999996,120.79,0.0,11,0.02,raw_touch_friction,-102,True,-102,True,True,2.1865937744230046,KXBTC15M-26MAY060030-30,0,0,-106.0,3,0.8081948615267935,0.597077,0.617077,raw_touch_friction_p50_edge1,8.707692,0.10707699999999998,0.617077,p_below_floor,0.8318688646787503,0.0,no,853.033,yes,False,111.993405,rejected_actionable,spectral_dominant_factor,finalized,6.390694632291513,2.9226711916244623,2026-05-06T04:15:46.967766+00:00,0.10707699999999998,48
0.837713,True,60.0,0.6,125.0,15.0,0.0,19.611786,0.21611800000000003,96.0,0.0,11,0.02,raw_touch_friction,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY060045-45,5,2,76.0,2,0.6361925326322857,0.816118,0.836118,raw_touch_friction_p50_edge1,21.611786,0.23611800000000005,0.836118,p_below_floor,0.40995007828985597,0.012,no,754.894,no,True,103.448304,rejected_actionable,spectral_dominant_factor,finalized,8.807961668948813,4.0281655294079695,2026-05-06T04:32:25.107955+00:00,0.23611800000000005,48
0.847166,True,81.0,0.81,313.0,297.0,0.0,0.705607,0.02705599999999997,45.0,0.03,11,0.015,raw_touch_friction,-162,True,-162,False,False,2.1865937744230046,KXBTC15M-26MAY060100-00,27,14,-165.0,3,0.8264797061068705,0.837056,0.852056,raw_touch_friction_p50_edge1,2.705607,0.04205599999999998,0.852056,edge_below_floor,0.3184573107855489,0.03,no,625.831,yes,False,89.097078,rejected_actionable,spectral_dominant_factor,finalized,9.167031045056461,4.192379559607703,2026-05-06T04:49:34.169448+00:00,0.04205599999999998,48
0.542,True,68.0,0.68,47.0,453.0,0.0,0.616006,0.02615999999999996,1042.81,0.0,11,0.02,raw_touch_friction,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY060115-15,17,8,60.0,3,0.8573940414661684,0.70616,0.72616,raw_touch_friction_p50_edge1,2.616006,0.04615999999999998,0.72616,p_below_floor,0.5214469653978052,0.03,no,724.567,no,True,99.926283,rejected_actionable,spectral_dominant_factor,finalized,14.614990104418649,6.683907306136565,2026-05-06T05:02:55.435272+00:00,0.04615999999999998,48
0.216486,True,55.0,0.55,16.0,688.0,0.0,-0.652375,0.013475999999999932,170.0,0.0,11,0.02,raw_touch_friction,90,True,90,False,False,2.1865937744230046,KXBTC15M-26MAY060130-30,7,3,86.0,4,0.8855975231898849,0.563476,0.583476,raw_touch_friction_p50_edge1,1.347625,0.03347599999999995,0.583476,p_below_floor,0.8017069162345174,0.018000000000000002,no,809.758,no,True,104.948911,rejected_actionable,spectral_dominant_factor,finalized,8.194294647497964,3.747515767834043,2026-05-06T05:16:30.245149+00:00,0.03347599999999995,48
0.517714,True,69.0,0.69,47.0,31.0,0.0,-0.174619,0.018253999999999992,1253.83,0.0,11,0.015,raw_touch_friction,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY060145-45,17,8,59.0,3,0.7619574303227167,0.7082539999999999,0.723254,raw_touch_friction_p50_edge1,1.825381,0.033254000000000006,0.723254,p_below_floor,0.4778494207848813,0.03,no,709.171,no,True,90.339393,rejected_actionable,spectral_dominant_factor,finalized,6.151014465763898,2.8130577054199373,2026-05-06T05:33:10.830625+00:00,0.033254000000000006,48
0.847506,True,80.0,0.8,609.0,15.0,0.0,2.368332,0.04868299999999992,50.0,0.02,11,0.01,raw_touch_friction,-12,True,40,False,False,2.1865937744230046,KXBTC15M-26MAY060200-00,17,9,-14.0,3,0.8787835769513478,0.848683,0.858683,raw_touch_friction_p50_edge1,4.368332,0.05868299999999993,0.858683,approved_entry,0.3497083999828257,0.03,yes,711.768,yes,True,91.775185,approved_entry,spectral_dominant_factor,finalized,8.254227706423375,3.7749250926141915,2026-05-06T05:48:08.232637+00:00,0.05868299999999993,48
0.228362,True,53.0,0.53,0.0,15.0,0.012,1.302385,0.02102399999999993,2067.85,0.0,11,0.02,raw_touch_friction,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY060215-15,0,0,-110.0,4,0.9233667728654452,0.551024,0.583024,raw_touch_friction_p50_edge1,3.302385,0.05302399999999996,0.583024,p_below_floor,0.7926086054038434,0.0,no,884.651,yes,False,100.454734,rejected_actionable,spectral_dominant_factor,finalized,10.547228285144215,4.823588363104803,2026-05-06T06:00:15.350074+00:00,0.05302399999999996,48
0.196217,True,54.0,0.54,15.0,640.0,0.0,-0.590592,0.01409399999999994,389.62,0.0,11,0.02,raw_touch_friction,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY060230-30,1,0,-112.0,2,0.7331054356482128,0.554094,0.574094,raw_touch_friction_p50_edge1,1.409408,0.03409399999999996,0.574094,p_below_floor,0.7893267672168771,0.0,yes,884.495,no,False,96.882727,rejected_actionable,spectral_dominant_factor,finalized,5.995608050018384,2.7419853290309932,2026-05-06T06:15:15.506316+00:00,0.03409399999999996,48
0.839115,True,82.0,0.82,625.0,31.0,0.0,-0.20239,0.017975999999999992,25.0,0.03,11,0.015,raw_touch_friction,36,False,36,False,False,2.1865937744230046,KXBTC15M-26MAY060245-45,41,20,33.0,5,0.9876608600909427,0.8379759999999999,0.852976,raw_touch_friction_p50_edge1,1.79761,0.032976000000000005,0.852976,edge_below_floor,0.21045198988135652,0.03,yes,465.133,yes,True,67.749911,rejected_actionable,spectral_dominant_factor,finalized,136.9969106899475,62.653114763439795,2026-05-06T06:37:14.867753+00:00,0.032976000000000005,48
0.529727,True,70.0,0.7,15.0,0.0,0.0,-0.894461,0.011055000000000037,97.84,0.0,11,0.015,raw_touch_friction,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY060300-00,14,7,57.0,4,0.9733639221354043,0.711055,0.726055,raw_touch_friction_p50_edge1,1.105539,0.02605500000000005,0.726055,p_below_floor,0.45466300075680555,0.03,yes,729.398,yes,True,85.780011,rejected_actionable,spectral_dominant_factor,finalized,36.241798899221216,16.57454590932632,2026-05-06T06:47:50.603387+00:00,0.02605500000000005,48
0.645223,True,73.0,0.73,63.0,500.0,0.0,1.884126,0.038841000000000014,40.9,0.0,11,0.015,raw_touch_friction,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY060315-15,20,10,51.0,3,0.9592729307995131,0.768841,0.783841,raw_touch_friction_p50_edge1,3.884126,0.05384100000000003,0.783841,p_below_floor,0.3634713430444812,0.03,yes,684.667,yes,True,79.445357,rejected_actionable,spectral_dominant_factor,finalized,103.54980802680561,47.35667376265634,2026-05-06T07:03:35.332985+00:00,0.05384100000000003,48
0.287388,True,57.0,0.57,0.0,234.0,0.0,2.087981,0.04088000000000003,1000.83,0.0,11,0.02,raw_touch_friction,-114,True,-114,False,True,2.1865937744230046,KXBTC15M-26MAY060330-30,1,0,-118.0,3,0.8720441322343815,0.61088,0.63088,raw_touch_friction_p50_edge1,4.087981,0.060880000000000045,0.63088,p_below_floor,0.6892796561237851,0.0,yes,884.146,no,False,92.697014,rejected_actionable,spectral_dominant_factor,finalized,14.738741738677327,6.7405029279233935,2026-05-06T07:15:15.855222+00:00,0.060880000000000045,48
0.456054,True,66.0,0.66,594.0,0.0,0.0,0.271199,0.022711999999999954,85.03,0.0,11,0.02,raw_touch_friction,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY060345-45,5,2,64.0,2,0.5664714655984298,0.682712,0.702712,raw_touch_friction_p50_edge1,2.271199,0.04271199999999997,0.702712,p_below_floor,0.5302986525608238,0.012,no,748.254,no,True,91.765406,rejected_actionable,spectral_dominant_factor,finalized,5.7365011280052345,2.623487359703553,2026-05-06T07:32:31.748415+00:00,0.04271199999999997,48
0.059013,True,50.0,0.5,218.0,31.0,0.0,-0.027694,0.019722999999999935,147.01,0.0,11,0.02,raw_touch_friction,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY060400-00,2,1,-104.0,4,0.9877128705687045,0.5197229999999999,0.539723,raw_touch_friction_p50_edge1,1.972306,0.03972299999999995,0.539723,p_below_floor,0.8117766764883497,0.006,no,746.444,yes,False,94.555812,rejected_actionable,spectral_dominant_factor,finalized,317.55079543121394,145.22624144716082,2026-05-06T07:47:33.557061+00:00,0.03972299999999995,48
1.109919,True,87.0,0.87,875.0,0.0,0.0,1.66036,0.03660399999999997,309.03,0.03,11,0.01,raw_touch_friction,26,True,26,False,False,2.1865937744230046,KXBTC15M-26MAY060415-15,6,3,24.0,3,0.6815040191601968,0.906604,0.916604,raw_touch_friction_p50_edge1,3.66036,0.04660399999999998,0.916604,edge_below_floor,0.27256206745314365,0.018000000000000002,yes,701.865,yes,True,93.646505,rejected_actionable,spectral_dominant_factor,finalized,4.592986620575879,2.100521219030668,2026-05-06T08:03:18.135309+00:00,0.04660399999999998,48
0.322198,True,45.0,0.45,78.0,16.0,0.0,14.637394,0.16637399999999997,1140.0,0.0,11,0.02,raw_touch_friction,-90,True,-90,False,True,2.1865937744230046,KXBTC15M-26MAY060445-45,1,0,-94.0,3,0.8503713419445826,0.616374,0.636374,raw_touch_friction_p50_edge1,16.637394,0.18637399999999998,0.636374,p_below_floor,0.6665690270808117,0.0,yes,864.716,no,False,93.855224,rejected_actionable,spectral_dominant_factor,finalized,13.942594434409308,6.376399035567757,2026-05-06T08:30:35.287901+00:00,0.18637399999999998,48
0.377919,True,61.0,0.61,875.0,16.0,0.0,2.413631,0.04413599999999995,133.0,0.0,11,0.02,raw_touch_friction,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY060500-00,1,0,-126.0,4,0.9039894765930785,0.6541359999999999,0.674136,raw_touch_friction_p50_edge1,4.413631,0.06413599999999997,0.674136,p_below_floor,0.6203177051235377,0.0,yes,783.254,no,False,97.031391,rejected_actionable,spectral_dominant_factor,finalized,5.608223196971835,2.5648217161195044,2026-05-06T08:46:56.748188+00:00,0.06413599999999997,48
0.1415,True,41.0,0.41,656.0,0.0,0.0,8.251221,0.10251199999999999,526.0,0.0,11,0.02,raw_touch_friction,-82,True,-82,True,True,2.1865937744230046,KXBTC15M-26MAY060515-15,0,0,-86.0,3,0.8936106790789486,0.512512,0.532512,raw_touch_friction_p50_edge1,10.251221,0.12251200000000001,0.532512,p_below_floor,0.9586252411430818,0.0,no,825.119,yes,False,115.335895,rejected_actionable,spectral_dominant_factor,finalized,32.013601651347955,14.640854659798736,2026-05-06T09:01:14.882023+00:00,0.12251200000000001,48
0.202598,True,54.0,0.54,547.0,15.0,0.0,0.888895,0.028888999999999943,274.74,0.0,11,0.02,raw_touch_friction,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY060530-30,0,0,-112.0,4,0.9610834456992886,0.568889,0.588889,raw_touch_friction_p50_edge1,2.888895,0.04888899999999996,0.588889,p_below_floor,0.8847146928303968,0.0,no,829.016,yes,False,112.883439,rejected_actionable,spectral_dominant_factor,finalized,32.80356174514405,15.002128940845544,2026-05-06T09:16:10.984992+00:00,0.04888899999999996,48
0.323422,True,44.0,0.44,812.0,0.0,0.0,14.664224,0.166642,82.0,0.0,11,0.02,raw_touch_friction,-88,True,-88,False,True,2.1865937744230046,KXBTC15M-26MAY060545-45,1,0,-92.0,3,0.9577115674225567,0.606642,0.626642,raw_touch_friction_p50_edge1,16.664224,0.18664200000000003,0.626642,p_below_floor,0.6890532658346525,0.0,yes,807.56,no,False,100.518741,rejected_actionable,spectral_dominant_factor,finalized,98.062392056578,44.84710109560912,2026-05-06T09:31:32.441205+00:00,0.18664200000000003,48
0.672314,True,75.0,0.75,0.0,219.0,0.0,0.735659,0.027356999999999965,38.0,0.03,11,0.015,raw_touch_friction,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY060600-00,1,0,47.0,3,0.946002735608495,0.777357,0.792357,raw_touch_friction_p50_edge1,2.735659,0.04235699999999998,0.792357,p_below_floor,0.5522738981680996,0.0,no,868.886,no,True,110.097291,rejected_actionable,spectral_dominant_factor,finalized,66.82894420937401,30.563035983676823,2026-05-06T09:45:31.115998+00:00,0.04235699999999998,48
0.695983,True,73.0,0.73,93.0,297.0,0.0,1.28645,0.03286500000000003,122.21,0.0,11,0.015,raw_touch_friction,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY060615-15,11,5,51.0,3,0.8606345643087147,0.762865,0.777865,raw_touch_friction_p50_edge1,3.28645,0.047865000000000046,0.777865,p_below_floor,0.5207692773887815,0.03,yes,769.072,yes,True,112.991217,rejected_actionable,spectral_dominant_factor,finalized,6.368692256417519,2.9126087940582748,2026-05-06T10:02:10.928748+00:00,0.047865000000000046,48
0.56261,True,69.0,0.69,31.0,219.0,0.0,0.760934,0.027608999999999995,100.0,0.0,11,0.015,raw_touch_friction,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY060630-30,20,10,59.0,2,0.9725475882943307,0.7176089999999999,0.732609,raw_touch_friction_p50_edge1,2.760934,0.04260900000000001,0.732609,p_below_floor,0.4809455124186996,0.03,yes,668.93,yes,True,97.918604,rejected_actionable,spectral_dominant_factor,finalized,166.18549064652888,76.00199570237123,2026-05-06T10:18:51.070658+00:00,0.04260900000000001,48
0.493753,True,64.0,0.64,1000.0,63.0,0.012,0.975416,0.017753999999999936,2305.04,0.0,11,0.02,raw_touch_friction,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY060645-45,2,1,68.0,3,0.9217208909902672,0.657754,0.689754,raw_touch_friction_p50_edge1,2.975416,0.049753999999999965,0.689754,p_below_floor,0.6744411499377241,0.006,yes,864.213,yes,True,112.768842,rejected_actionable,spectral_dominant_factor,finalized,26.57152192087824,12.152015720382217,2026-05-06T10:30:35.787089+00:00,0.049753999999999965,48
0.898159,True,81.0,0.81,609.0,0.0,0.0,1.528096,0.035280999999999896,1118.57,0.02,11,0.015,raw_touch_friction,-162,True,-162,False,False,2.1865937744230046,KXBTC15M-26MAY060700-00,26,13,-165.0,3,0.9348116706494746,0.845281,0.860281,raw_touch_friction_p50_edge1,3.528096,0.05028099999999991,0.860281,edge_below_floor,0.3342858192462624,0.03,yes,633.193,no,False,97.844553,rejected_actionable,spectral_dominant_factor,finalized,54.828393215065546,25.074796176776633,2026-05-06T10:49:26.808090+00:00,0.05028099999999991,48
0.516726,True,65.0,0.65,0.0,860.0,0.012,1.67161,0.02471599999999996,1415.93,0.0,11,0.02,raw_touch_friction,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY060715-15,10,5,66.0,3,0.884039326327866,0.674716,0.706716,raw_touch_friction_p50_edge1,3.67161,0.05671599999999999,0.706716,p_below_floor,0.624978235114277,0.03,yes,784.528,yes,True,112.22592,rejected_actionable,spectral_dominant_factor,finalized,21.558538843778997,9.859416548219084,2026-05-06T11:01:55.472364+00:00,0.05671599999999999,48
0.270357,True,56.0,0.56,734.0,0.0,0.0,-0.511624,0.014883999999999897,1072.93,0.0,11,0.02,raw_touch_friction,88,True,88,True,True,2.1865937744230046,KXBTC15M-26MAY060730-30,0,0,84.0,3,0.9112964633008607,0.574884,0.594884,raw_touch_friction_p50_edge1,1.488376,0.034883999999999915,0.594884,p_below_floor,0.8638587785878552,0.0,yes,867.397,yes,True,115.310698,rejected_actionable,spectral_dominant_factor,finalized,32.16020030626022,14.70789896250693,2026-05-06T11:15:32.603129+00:00,0.034883999999999915,48
0.322555,True,53.0,0.53,781.0,0.0,0.012,5.725985,0.06525999999999998,2305.41,0.0,11,0.02,raw_touch_friction,-106,True,-106,False,False,2.1865937744230046,KXBTC15M-26MAY060745-45,4,2,-110.0,5,0.9859123467573072,0.59526,0.62726,raw_touch_friction_p50_edge1,7.725985,0.09726000000000001,0.62726,p_below_floor,0.6887963067510932,0.012,no,626.004,yes,False,114.026913,rejected_actionable,spectral_dominant_factor,finalized,55.88128545922514,25.55631782770031,2026-05-06T11:34:33.996643+00:00,0.09726000000000001,48
0.027808,True,47.0,0.47,0.0,31.0,0.0,1.341135,0.03341099999999997,1263.5,0.0,11,0.02,raw_touch_friction,106,True,106,True,True,2.1865937744230046,KXBTC15M-26MAY060800-00,0,0,102.0,4,0.9328650089227843,0.5034109999999999,0.523411,raw_touch_friction_p50_edge1,3.341135,0.053410999999999986,0.523411,p_below_floor,1.35887119729371,0.0,yes,884.129,yes,True,140.967368,rejected_actionable,spectral_dominant_factor,finalized,29.49015757452031,13.486802130085701,2026-05-06T11:45:15.871066+00:00,0.053410999999999986,48
0.632924,True,73.0,0.73,47.0,281.0,0.0,0.967623,0.029676000000000036,67.0,0.0,11,0.015,raw_touch_friction,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY060815-15,17,8,51.0,4,0.9386814842250728,0.759676,0.774676,raw_touch_friction_p50_edge1,2.967623,0.04467600000000005,0.774676,p_below_floor,0.5362866150745909,0.03,no,724.507,no,True,112.556951,rejected_actionable,spectral_dominant_factor,finalized,17.53391906250183,8.018827853440065,2026-05-06T12:02:55.495239+00:00,0.04467600000000005,48
0.519063,True,65.0,0.65,63.0,188.0,0.0,1.274326,0.03274299999999997,153.17,0.0,11,0.02,raw_touch_friction,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY060830-30,3,1,-134.0,3,0.8575477280722906,0.682743,0.702743,raw_touch_friction_p50_edge1,3.274326,0.052742999999999984,0.702743,p_below_floor,0.7304579111697096,0.006,yes,864.233,no,False,125.264274,rejected_actionable,spectral_dominant_factor,finalized,22.781583774786174,10.41875452188084,2026-05-06T12:15:35.768316+00:00,0.052742999999999984,48
0.696155,True,77.0,0.77,46.0,437.0,0.0,-0.223983,0.017759999999999998,735.04,0.03,11,0.015,raw_touch_friction,-154,True,-154,False,False,2.1865937744230046,KXBTC15M-26MAY060900-00,12,6,-157.0,2,0.9412649704338565,0.78776,0.80276,raw_touch_friction_p50_edge1,1.776017,0.03276000000000001,0.80276,p_below_floor,0.5083984794613383,0.03,no,749.122,yes,False,111.785506,rejected_actionable,spectral_dominant_factor,finalized,56.893488051267184,26.019230785690937,2026-05-06T12:47:30.877954+00:00,0.03276000000000001,48
0.431641,True,60.0,0.6,0.0,329.0,0.012,3.209897,0.040098999999999996,1629.17,0.0,11,0.02,raw_touch_friction,80,True,80,False,True,2.1865937744230046,KXBTC15M-26MAY060915-15,1,0,76.0,3,0.7681278238143089,0.640099,0.672099,raw_touch_friction_p50_edge1,5.209897,0.07209900000000002,0.672099,p_below_floor,0.8316367623679325,0.0,no,869.636,no,True,130.270321,rejected_actionable,spectral_dominant_factor,finalized,4.472008747102745,2.0451941276942547,2026-05-06T13:00:30.368690+00:00,0.07209900000000002,48
0.224003,True,56.0,0.56,125.0,328.0,0.0,-0.489315,0.015106999999999982,77.0,0.0,11,0.02,raw_touch_friction,88,True,88,False,False,2.1865937744230046,KXBTC15M-26MAY060930-30,7,3,84.0,2,0.7098674591452347,0.575107,0.595107,raw_touch_friction_p50_edge1,1.510685,0.035107,0.595107,p_below_floor,1.1426776004255894,0.018000000000000002,no,824.35,no,True,149.373107,rejected_actionable,spectral_dominant_factor,finalized,6.653058903092532,3.0426588518245152,2026-05-06T13:16:15.654075+00:00,0.035107,48
0.648099,True,50.0,0.5,15.0,78.0,0.012,22.189071,0.22989099999999996,1623.65,0.0,11,0.02,raw_touch_friction,100,True,100,False,True,2.1865937744230046,KXBTC15M-26MAY060945-45,1,0,96.0,2,0.8615085349330642,0.729891,0.761891,raw_touch_friction_p50_edge1,24.189071,0.261891,0.761891,p_below_floor,0.7777211088980476,0.0,no,884.381,no,True,151.628055,rejected_actionable,spectral_dominant_factor,finalized,22.874370753838097,10.46118900611713,2026-05-06T13:30:15.622325+00:00,0.261891,48
0.399973,True,54.0,0.54,1000.0,172.0,0.02,8.161587,0.08161599999999991,3.75,0.0,11,0.02,raw_touch_friction,92,True,92,False,False,2.1865937744230046,KXBTC15M-26MAY061000-00,3,1,88.0,3,0.9442109765281429,0.621616,0.661616,raw_touch_friction_p50_edge1,10.161587,0.12161599999999995,0.661616,p_below_floor,0.9854101833018496,0.006,no,864.383,no,True,151.560082,rejected_actionable,spectral_dominant_factor,finalized,43.90582269901277,20.079551681060913,2026-05-06T13:45:35.618687+00:00,0.12161599999999995,48
0.274143,True,52.0,0.52,0.0,32.0,0.0,3.5554,0.05555399999999999,1099.09,0.0,11,0.02,raw_touch_friction,96,True,96,False,True,2.1865937744230046,KXBTC15M-26MAY061015-15,1,0,92.0,4,0.9397900210291694,0.575554,0.595554,raw_touch_friction_p50_edge1,5.5554,0.07555400000000001,0.595554,p_below_floor,1.1301500705496994,0.0,no,883.995,no,True,158.931571,rejected_actionable,spectral_dominant_factor,finalized,18.39401343753005,8.412176807913868,2026-05-06T14:00:16.006684+00:00,0.07555400000000001,48
0.657744,True,70.0,0.7,0.0,47.0,0.02,4.963081,0.04963099999999998,14.0,0.0,11,0.015,raw_touch_friction,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY061030-30,2,1,57.0,3,0.8449516058443166,0.7496309999999999,0.784631,raw_touch_friction_p50_edge1,6.963081,0.08463100000000001,0.784631,p_below_floor,0.7546653753797503,0.006,yes,848.942,yes,True,166.204525,rejected_actionable,spectral_dominant_factor,finalized,7.568671376773036,3.4613980270616325,2026-05-06T14:15:51.058264+00:00,0.08463100000000001,48
0.880301,True,81.0,0.81,328.0,0.0,0.0,0.789651,0.02789699999999995,92.65,0.03,11,0.015,raw_touch_friction,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY061045-45,33,16,35.0,3,0.8397405781934897,0.837897,0.852897,raw_touch_friction_p50_edge1,2.789651,0.04289699999999996,0.852897,edge_below_floor,0.4369813687938103,0.03,yes,548.527,yes,True,134.987961,rejected_actionable,spectral_dominant_factor,finalized,9.159378650427309,4.188879872231537,2026-05-06T14:35:51.473326+00:00,0.04289699999999996,48
0.662662,True,70.0,0.7,578.0,1391.0,0.0,3.287312,0.05287300000000006,168.91,0.0,11,0.015,raw_touch_friction,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY061100-00,2,1,-143.0,3,0.8290468343978541,0.752873,0.767873,raw_touch_friction_p50_edge1,5.287312,0.06787300000000007,0.767873,p_below_floor,0.749369537618552,0.006,no,845.343,yes,False,156.988038,rejected_actionable,spectral_dominant_factor,finalized,15.831321219609226,7.240174834846392,2026-05-06T14:45:54.664644+00:00,0.06787300000000007,48
0.183724,True,56.0,0.56,344.0,16.0,0.0,0.011259,0.020112999999999936,45.04,0.0,11,0.02,raw_touch_friction,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY061115-15,12,6,-116.0,3,0.8767823957683577,0.580113,0.600113,raw_touch_friction_p50_edge1,2.011259,0.040112999999999954,0.600113,p_below_floor,1.0652159564806114,0.03,no,735.219,yes,False,141.625311,rejected_actionable,spectral_dominant_factor,finalized,10.422002681669586,4.766318647559366,2026-05-06T15:02:44.781092+00:00,0.040112999999999954,48
0.517915,True,69.0,0.69,391.0,1047.0,0.0,-0.22044,0.017796000000000034,32.32,0.0,11,0.015,raw_touch_friction,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY061130-30,2,1,59.0,3,0.9906481487638271,0.707796,0.722796,raw_touch_friction_p50_edge1,1.77956,0.03279600000000005,0.722796,p_below_floor,0.8751226220639594,0.006,yes,863.084,yes,True,153.63537,rejected_actionable,spectral_dominant_factor,finalized,404.67636087781244,185.07157827456902,2026-05-06T15:15:36.915857+00:00,0.03279600000000005,48
0.428045,True,65.0,0.65,125.0,62.0,0.0,-0.403195,0.015967999999999982,121.0,0.0,11,0.02,raw_touch_friction,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY061145-45,22,11,-134.0,3,0.8691245145642411,0.665968,0.685968,raw_touch_friction_p50_edge1,1.596805,0.035968,0.685968,p_below_floor,0.729351020072643,0.03,no,659.848,yes,False,130.687328,rejected_actionable,spectral_dominant_factor,finalized,9.061068505141538,4.143919465577259,2026-05-06T15:34:00.152065+00:00,0.035968,48
0.876136,True,81.0,0.81,0.0,250.0,0.0,0.357552,0.02357599999999993,241.0,0.03,11,0.015,raw_touch_friction,38,True,38,True,True,2.1865937744230046,KXBTC15M-26MAY061200-00,0,0,35.0,3,0.8647532618522639,0.833576,0.848576,raw_touch_friction_p50_edge1,2.357552,0.038575999999999944,0.848576,p_below_floor,0.6137067077911612,0.0,yes,868.928,yes,True,154.673474,rejected_actionable,spectral_dominant_factor,finalized,13.818675592469898,6.319726944304665,2026-05-06T15:45:31.071643+00:00,0.038575999999999944,48
0.880521,True,83.0,0.83,422.0,16.0,0.0,-0.609035,0.013909999999999978,64.82,0.03,11,0.01,raw_touch_friction,-166,True,-166,False,False,2.1865937744230046,KXBTC15M-26MAY061215-15,18,9,-168.0,2,0.8912388717190702,0.8439099999999999,0.85391,raw_touch_friction_p50_edge1,1.390965,0.023909999999999987,0.85391,edge_below_floor,0.49055301824751485,0.03,yes,685.841,no,False,135.550429,rejected_actionable,spectral_dominant_factor,finalized,23.49829259071372,10.746528626202833,2026-05-06T16:03:34.159210+00:00,0.023909999999999987,48
0.692533,True,75.0,0.75,907.0,1250.0,0.0,1.446004,0.034459999999999935,57.78,0.03,11,0.015,raw_touch_friction,50,True,50,False,False,2.1865937744230046,KXBTC15M-26MAY061230-30,27,13,47.0,4,0.9802753835438406,0.7844599999999999,0.79946,raw_touch_friction_p50_edge1,3.446004,0.04945999999999995,0.79946,p_below_floor,0.4811485235556569,0.03,no,587.397,no,True,119.041341,rejected_actionable,spectral_dominant_factor,finalized,134.313653675937,61.42597461267331,2026-05-06T16:20:12.610640+00:00,0.04945999999999995,48
0.180237,True,52.0,0.52,0.0,1063.0,0.0,-0.426827,0.015731999999999968,821.47,0.0,11,0.02,raw_touch_friction,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY061245-45,1,0,-108.0,2,0.8942368617184735,0.535732,0.555732,raw_touch_friction_p50_edge1,1.573173,0.035731999999999986,0.555732,p_below_floor,1.2113630662378887,0.0,yes,884.395,no,False,146.335056,rejected_actionable,spectral_dominant_factor,finalized,26.90832642171018,12.306047303555829,2026-05-06T16:30:15.611477+00:00,0.035731999999999986,48
0.056282,True,50.0,0.5,344.0,859.0,0.0,-0.196244,0.018038,742.41,0.0,11,0.02,raw_touch_friction,100,True,100,False,False,2.1865937744230046,KXBTC15M-26MAY061300-00,15,7,96.0,5,0.9256506336525798,0.518038,0.538038,raw_touch_friction_p50_edge1,1.803756,0.038038000000000016,0.538038,p_below_floor,1.0853747383833023,0.03,no,737.284,no,True,126.86053,rejected_actionable,spectral_dominant_factor,finalized,7.559087666681212,3.4570150867075866,2026-05-06T16:47:42.718850+00:00,0.038038000000000016,48
