dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge,all_median_signed_move_30m
current,score_m60__signed_move_max_15_30m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_max_15_30m<=200,1,321,301,225,76,0.7475083056478405,0.9376947040498442,0.6955208328447116,69.0,69.90365448504983,74.0,0,0,766.037,590.0,21041.0,21631.0,1459.0,869.0,0.06934081079796588,0.0401738246035782,2.8870431893687707,2.707165109034268,0.7186378737541528,0.028870431893687765,192,182,135,47,0.7417582417582418,0.9479166666666666,0.6736381163272988,68.0,69.12087912087912,73.0,0,0,766.1355000000001,357.0,12580.0,12937.0,920.0,563.0,0.07313195548489666,0.04351859009043828,3.0934065934065935,2.9322916666666665,0.7108241758241759,0.03093406593406589,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.234375,75.0,0,0,769.463,125.0,4495.0,4620.0,405.0,280.0,0.09010011123470522,0.06060606060606061,4.375,4.375,0.721875,0.043749999999999956,65,55,41,14,0.7454545454545455,0.8461538461538461,0.6169812871823414,72.0,72.10909090909091,76.5,0,0,712.794,108.0,3966.0,4074.0,134.0,26.0,0.033787191124558746,0.006381934216985763,0.4727272727272727,0.4,0.7407272727272725,0.004727272727273024,True,True,True,-4.310359677534294,13.65999999998894
current,score_m60__long_minus_short_move_30_5m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; long_minus_short_move_30_5m<=75,1,321,287,215,72,0.7491289198606271,0.8940809968847352,0.6959075903504696,69.0,70.4808362369338,74.5,0,0,719.922,557.0,20228.0,20785.0,1272.0,715.0,0.06288313229187265,0.034399807553524175,2.491289198606272,2.2274143302180685,0.7242160278745644,0.024912891986062724,192,173,129,44,0.7456647398843931,0.9010416666666666,0.6759221529960465,68.0,69.76878612716763,73.0,0,0,716.41,336.0,12070.0,12406.0,830.0,494.0,0.0687655343827672,0.03981944220538449,2.8554913294797686,2.5729166666666665,0.7171098265895954,0.028554913294797646,64,58,45,13,0.7758620689655172,0.90625,0.6533888236108131,69.0,70.25862068965517,75.0,0,0,769.463,114.0,4075.0,4189.0,425.0,311.0,0.10429447852760736,0.07424206254476008,5.362068965517241,4.859375,0.7222413793103447,0.053620689655172526,65,56,41,15,0.7321428571428571,0.8615384615384616,0.6040544407084485,72.0,72.91071428571429,77.25,0,0,716.0925,107.0,4083.0,4190.0,17.0,-90.0,0.004163605192260593,-0.021479713603818614,-1.6071428571428572,-1.3846153846153846,0.7482142857142857,-0.016071428571428625,True,False,False,-4.469313630390843,0.4700000000011641
current,score_m60__long_minus_short_move_30_5m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; long_minus_short_move_30_5m<=100,1,321,295,221,74,0.7491525423728813,0.9190031152647975,0.6966962349937097,69.0,70.21016949152542,74.0,0,0,765.526,574.0,20712.0,21286.0,1388.0,814.0,0.06701429123213595,0.03824109743493376,2.759322033898305,2.5358255451713396,0.7215593220338984,0.027593220338982927,192,177,132,45,0.7457627118644068,0.921875,0.6768650524008212,68.0,69.28248587570621,73.0,0,0,765.325,346.0,12263.0,12609.0,937.0,591.0,0.07640870912501019,0.04687128241732096,3.3389830508474576,3.078125,0.7123728813559322,0.03338983050847455,64,62,47,15,0.7580645161290323,0.96875,0.6384749248397259,69.0,70.7258064516129,75.0,0,0,768.5315,120.0,4385.0,4505.0,315.0,195.0,0.07183580387685291,0.04328523862375139,3.1451612903225805,3.046875,0.7266129032258064,0.031451612903225845,65,56,42,14,0.75,0.8615384615384616,0.6230735785233251,72.0,72.57142857142857,77.25,0,0,718.3685,108.0,4064.0,4172.0,136.0,28.0,0.03346456692913386,0.006711409395973154,0.5,0.4307692307692308,0.745,0.0050000000000000044,True,True,True,-4.102223021550287,8.190000000002328
current,score_m60__long_minus_short_move_30_5m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; long_minus_short_move_30_5m<=150,1,321,305,230,75,0.7540983606557377,0.9501557632398754,0.7028080840232424,69.0,70.1311475409836,74.0,0,0,766.215,595.0,21390.0,21985.0,1610.0,1015.0,0.07526881720430108,0.04616784171025699,3.3278688524590163,3.161993769470405,0.7208196721311475,0.03327868852459015,192,182,136,46,0.7472527472527473,0.9479166666666666,0.6794513645272116,68.0,69.2967032967033,73.0,0,0,766.184,356.0,12612.0,12968.0,988.0,632.0,0.07833809070726293,0.048735348550277606,3.4725274725274726,3.2916666666666665,0.7125274725274726,0.034725274725274646,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.296875,75.0,0,0,769.463,125.0,4499.0,4624.0,401.0,276.0,0.08913091798177372,0.05968858131487889,4.3125,4.3125,0.7225,0.04312499999999997,65,59,45,14,0.7627118644067796,0.9076923076923077,0.6402510929359725,72.0,72.52542372881356,77.0,0,0,718.394,114.0,4279.0,4393.0,221.0,107.0,0.05164758121056322,0.024356931481903026,1.8135593220338984,1.646153846153846,0.7445762711864405,0.018135593220339086,True,True,True,-4.102223021550287,13.65999999998894
current,score_m60_edge_m5,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120,0,321,307,233,74,0.758957654723127,0.956386292834891,0.7081016144860507,67.0,69.41368078175896,73.0,2,0,713.751,584.0,21310.0,21894.0,1990.0,1406.0,0.09338338808071328,0.06421850735361286,4.579804560260587,4.38006230529595,0.7131596091205211,0.04579804560260592,192,184,143,41,0.7771739130434783,0.9583333333333334,0.7117255911676363,67.0,69.44021739130434,73.0,0,0,714.7655,347.0,12777.0,13124.0,1523.0,1176.0,0.11919855991234249,0.08960682718683328,6.391304347826087,6.125,0.7132608695652174,0.06391304347826088,64,62,46,16,0.7419354838709677,0.96875,0.6211887265285198,68.0,69.79032258064517,73.75,0,0,703.38,118.0,4327.0,4445.0,273.0,155.0,0.06309221169401433,0.03487064116985377,2.5,2.421875,0.7169354838709678,0.02499999999999991,65,61,44,17,0.7213114754098361,0.9384615384615385,0.5982856941182984,68.0,68.95081967213115,71.0,2,0,718.343,119.0,4206.0,4325.0,194.0,75.0,0.0461245839277223,0.017341040462427744,1.2295081967213115,1.1538461538461537,0.7090163934426228,0.012295081967213295,True,True,True,-2.682294027349073,30.460000000006403
current,score_m60_edge_m5__signed_move_30m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=75,1,321,245,183,62,0.746938775510204,0.7632398753894081,0.6889739079098123,68.0,69.84897959183674,73.0,2,0,657.091,461.0,17113.0,17574.0,1187.0,726.0,0.06936247297376263,0.04131102765448959,2.963265306122449,2.2616822429906542,0.7173061224489797,0.029632653061224312,192,149,113,36,0.7583892617449665,0.7760416666666666,0.6837221833765112,68.0,70.02684563758389,73.0,0,0,659.923,278.0,10434.0,10712.0,866.0,588.0,0.0829978915085298,0.05489171023151606,3.946308724832215,3.0625,0.7189261744966443,0.03946308724832215,64,53,40,13,0.7547169811320755,0.828125,0.6243344231264808,67.0,69.0377358490566,71.0,0,0,652.146,101.0,3659.0,3760.0,341.0,240.0,0.09319486198414867,0.06382978723404255,4.528301886792453,3.75,0.709433962264151,0.04528301886792452,65,43,30,13,0.6976744186046512,0.6615384615384615,0.5489463582227039,68.0,70.23255813953489,71.5,2,0,650.557,82.0,3020.0,3102.0,-20.0,-102.0,-0.006622516556291391,-0.03288201160541586,-2.372093023255814,-1.5692307692307692,0.7213953488372092,-0.023720930232558057,False,False,False,-2.6370235718399755,-8.339999999996508
current,score_m60_edge_m5__signed_move_30m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=100,1,321,262,196,66,0.7480916030534351,0.8161993769470405,0.6921998665601878,67.0,69.57251908396947,73.0,1,0,674.7845,496.0,18228.0,18724.0,1372.0,876.0,0.07526881720430108,0.0467848750267037,3.3435114503816794,2.7289719626168223,0.7146564885496184,0.033435114503816754,192,161,122,39,0.7577639751552795,0.8385416666666666,0.6860782501150255,67.0,69.75776397515529,73.0,0,0,668.024,301.0,11231.0,11532.0,969.0,668.0,0.08627904906063574,0.05792577176552203,4.149068322981367,3.4791666666666665,0.7162732919254658,0.04149068322981364,64,55,41,14,0.7454545454545455,0.859375,0.6169812871823414,67.0,69.4,71.5,0,0,657.073,105.0,3817.0,3922.0,283.0,178.0,0.07414199633219806,0.04538500764915859,3.2363636363636363,2.78125,0.7130909090909092,0.03236363636363626,65,46,33,13,0.717391304347826,0.7076923076923077,0.5745143876945409,67.5,69.1304347826087,71.0,1,0,682.1415,90.0,3180.0,3270.0,120.0,30.0,0.03773584905660377,0.009174311926605505,0.6521739130434783,0.46153846153846156,0.7108695652173912,0.006521739130434856,False,True,True,-2.7529859900630314,4.774999999994179
current,score_m60_edge_m5__signed_move_30m_le_125,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=125,1,321,272,203,69,0.7463235294117647,0.8473520249221184,0.6914308716029053,67.0,69.28676470588235,73.0,1,0,707.1635,520.0,18846.0,19366.0,1454.0,934.0,0.0771516502175528,0.04822885469379325,3.4338235294117645,2.9096573208722742,0.711985294117647,0.034338235294117725,192,166,125,41,0.7530120481927711,0.8645833333333334,0.682179245644257,67.0,69.26506024096386,73.0,0,0,709.6415,315.0,11498.0,11813.0,1002.0,687.0,0.08714559053748477,0.0581562685177347,4.13855421686747,3.578125,0.7116265060240965,0.04138554216867463,64,57,43,14,0.7543859649122807,0.890625,0.628977037672441,67.0,69.26315789473684,71.0,0,0,708.27,109.0,3948.0,4057.0,352.0,243.0,0.08915906788247213,0.059896475228000984,4.2631578947368425,3.796875,0.7117543859649123,0.042631578947368465,65,49,35,14,0.7142857142857143,0.7538461538461538,0.575911164922199,68.0,69.38775510204081,72.0,1,0,655.496,96.0,3400.0,3496.0,100.0,4.0,0.029411764705882353,0.0011441647597254005,0.08163265306122448,0.06153846153846154,0.713469387755102,0.0008163265306122547,False,True,True,-2.6536140044584684,12.625
current,score_m60_edge_m5__signed_move_30m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=150,1,321,275,205,70,0.7454545454545455,0.8566978193146417,0.6908328858062838,67.0,69.43636363636364,73.0,1,0,708.27,524.0,19095.0,19619.0,1405.0,881.0,0.07357947106572402,0.044905448799633006,3.2036363636363636,2.7445482866043616,0.7134181818181818,0.03203636363636364,192,167,126,41,0.7544910179640718,0.8697916666666666,0.6839779520445968,67.0,69.44910179640719,73.0,0,0,711.823,316.0,11598.0,11914.0,1002.0,686.0,0.08639420589756855,0.057579318448883664,4.107784431137724,3.5729166666666665,0.7134131736526947,0.041077844311377065,64,58,43,15,0.7413793103448276,0.90625,0.6162261423525958,67.5,69.63793103448276,71.75,0,0,709.1659999999999,110.0,4039.0,4149.0,261.0,151.0,0.06461995543451349,0.0363943118823813,2.603448275862069,2.359375,0.7153448275862069,0.026034482758620747,65,50,36,14,0.72,0.7692307692307693,0.5833487630404344,67.5,69.16,71.75,1,0,653.0155,98.0,3458.0,3556.0,142.0,44.0,0.0410641989589358,0.012373453318335208,0.88,0.676923076923077,0.7112,0.008799999999999919,False,True,True,-2.5544241043692892,16.160000000003492
current,score_m60_edge_m5__signed_move_30m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=200,1,321,286,216,70,0.7552447552447552,0.8909657320872274,0.7022494928886847,67.0,69.43706293706293,73.0,1,0,709.9355,545.0,19859.0,20404.0,1741.0,1196.0,0.08766805982174329,0.05861595765536169,4.181818181818182,3.7258566978193146,0.7134265734265735,0.041818181818181754,192,174,133,41,0.764367816091954,0.90625,0.6960229923594021,67.0,69.34482758620689,73.0,0,0,711.8435,329.0,12066.0,12395.0,1234.0,905.0,0.10227084369302171,0.07301331181928197,5.2011494252873565,4.713541666666667,0.7123563218390804,0.05201149425287366,64,60,45,15,0.75,0.9375,0.6276792992295218,67.5,69.4,72.25,0,0,709.1659999999999,115.0,4164.0,4279.0,336.0,221.0,0.08069164265129683,0.05164758121056322,3.683333333333333,3.453125,0.7131666666666666,0.036833333333333385,65,52,38,14,0.7307692307692307,0.8,0.5974778016637287,68.0,69.78846153846153,73.0,1,0,687.0725,101.0,3629.0,3730.0,171.0,70.0,0.04712041884816754,0.01876675603217158,1.3461538461538463,1.0769230769230769,0.7173076923076924,0.013461538461538303,True,True,True,-2.579901026716982,18.94499999999971
current,score_m60_edge_m5__signed_move_30m_le_250,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_30m<=250,1,321,293,223,70,0.7610921501706485,0.9127725856697819,0.709087094528764,67.0,69.52559726962457,73.0,1,0,710.558,557.0,20371.0,20928.0,1929.0,1372.0,0.09469343674831869,0.06555810397553517,4.6825938566552905,4.274143302180685,0.7142662116040954,0.04682593856655304,192,177,136,41,0.768361581920904,0.921875,0.700909768729092,67.0,69.44632768361582,73.0,0,0,712.947,334.0,12292.0,12626.0,1308.0,974.0,0.10641067360885129,0.07714240456201489,5.502824858757062,5.072916666666667,0.7133333333333333,0.055028248587570716,64,61,46,15,0.7540983606557377,0.953125,0.6331557589001072,68.0,69.70491803278688,73.0,0,0,708.27,116.0,4252.0,4368.0,348.0,232.0,0.08184383819379115,0.05311355311355311,3.80327868852459,3.625,0.7160655737704918,0.038032786885245806,65,55,41,14,0.7454545454545455,0.8461538461538461,0.6169812871823414,68.0,69.58181818181818,72.5,1,0,701.958,107.0,3827.0,3934.0,273.0,166.0,0.07133524954272276,0.042196237925775294,3.018181818181818,2.5538461538461537,0.7152727272727273,0.0301818181818182,True,True,True,-2.61509816068439,24.19000000000233
current,score_m60_edge_m5__signed_move_15m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_15m<=75,1,321,268,199,69,0.7425373134328358,0.8348909657320872,0.6870206399771287,67.0,69.44776119402985,73.0,1,0,681.8405,511.0,18612.0,19123.0,1288.0,777.0,0.0692026649473458,0.04063170004706375,2.8992537313432836,2.4205607476635516,0.7135447761194029,0.028992537313432876,192,164,124,40,0.7560975609756098,0.8541666666666666,0.6850048764595837,67.0,69.70121951219512,73.0,1,0,698.2674999999999,310.0,11431.0,11741.0,969.0,659.0,0.08476948648412212,0.05612809811770718,4.0182926829268295,3.4322916666666665,0.7159146341463415,0.04018292682926827,64,57,42,15,0.7368421052631579,0.890625,0.6102342073651618,67.0,69.54385964912281,73.0,0,0,652.111,108.0,3964.0,4072.0,236.0,128.0,0.05953582240161453,0.03143418467583497,2.245614035087719,2.0,0.7143859649122808,0.022456140350877063,65,47,33,14,0.7021276595744681,0.7230769230769231,0.5602232608095392,67.0,68.44680851063829,71.0,0,0,691.407,93.0,3217.0,3310.0,83.0,-10.0,0.025800435188063412,-0.0030211480362537764,-0.2127659574468085,-0.15384615384615385,0.704255319148936,-0.0021276595744679216,False,False,False,-2.755909661539558,19.814999999995052
current,score_m60_edge_m5__signed_move_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_15m<=100,1,321,274,203,71,0.7408759124087592,0.8535825545171339,0.6859179726549942,67.0,69.14233576642336,73.0,0,0,707.5,523.0,18945.0,19468.0,1355.0,832.0,0.0715228292425442,0.042736798849393874,3.0364963503649633,2.5919003115264796,0.7105109489051095,0.0303649635036497,192,167,127,40,0.7604790419161677,0.8697916666666666,0.6903565176086636,67.0,69.10778443113773,73.0,0,0,709.331,317.0,11541.0,11858.0,1159.0,842.0,0.10042457326054935,0.07100691516275932,5.041916167664671,4.385416666666667,0.710059880239521,0.05041916167664662,64,58,43,15,0.7413793103448276,0.90625,0.6162261423525958,67.5,69.89655172413794,72.75,0,0,682.6714999999999,109.0,4054.0,4163.0,246.0,137.0,0.060680809077454365,0.03290895988469854,2.3620689655172415,2.140625,0.7177586206896552,0.02362068965517239,65,49,33,16,0.673469387755102,0.7538461538461538,0.5337920531457013,67.0,68.36734693877551,72.0,0,0,702.161,97.0,3350.0,3447.0,-50.0,-147.0,-0.014925373134328358,-0.04264577893820714,-3.0,-2.2615384615384615,0.7034693877551019,-0.029999999999999916,False,False,False,-2.6260608662621827,23.535000000003492
current,score_m60_edge_m5__signed_move_15m_le_125,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_15m<=125,1,321,285,214,71,0.7508771929824561,0.8878504672897196,0.6975511111104278,67.0,69.35438596491228,73.0,1,0,710.558,542.0,19766.0,20308.0,1634.0,1092.0,0.08266720631387231,0.05377191254677959,3.831578947368421,3.4018691588785046,0.7125614035087718,0.0383157894736843,192,172,133,39,0.7732558139534884,0.8958333333333334,0.7051094711090863,67.0,69.13953488372093,73.0,0,0,713.179,326.0,11892.0,12218.0,1408.0,1082.0,0.11839892364614867,0.08855786544442626,6.290697674418604,5.635416666666667,0.7103488372093023,0.0629069767441861,64,60,45,15,0.75,0.9375,0.6276792992295218,68.0,70.21666666666667,74.25,0,0,682.6714999999999,113.0,4213.0,4326.0,287.0,174.0,0.06812247804414906,0.04022191400832178,2.9,2.71875,0.7210000000000001,0.028999999999999915,65,53,36,17,0.6792452830188679,0.8153846153846154,0.545185201490326,68.0,69.0754716981132,72.0,1,0,703.339,103.0,3661.0,3764.0,-61.0,-164.0,-0.01666211417645452,-0.04357066950053135,-3.0943396226415096,-2.523076923076923,0.7101886792452831,-0.030943396226415176,True,False,False,-2.61509816068439,24.39000000001397
current,score_m60_edge_m5__signed_move_15m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_15m<=150,1,321,290,218,72,0.7517241379310344,0.9034267912772586,0.6989282123158871,67.0,69.41379310344827,73.0,1,0,710.5925,551.0,20130.0,20681.0,1670.0,1119.0,0.08296075509190264,0.05410763502731976,3.8586206896551722,3.485981308411215,0.7131379310344828,0.03858620689655168,192,176,136,40,0.7727272727272727,0.9166666666666666,0.7053776031666659,67.0,69.2159090909091,73.0,0,0,713.53,333.0,12182.0,12515.0,1418.0,1085.0,0.116401247742571,0.08669596484218937,6.1647727272727275,5.651041666666667,0.7110795454545454,0.06164772727272727,64,60,45,15,0.75,0.9375,0.6276792992295218,68.0,70.05,73.25,0,0,682.6714999999999,113.0,4203.0,4316.0,297.0,184.0,0.07066381156316917,0.042632066728452274,3.066666666666667,2.875,0.7193333333333334,0.03066666666666662,65,54,37,17,0.6851851851851852,0.8307692307692308,0.552565551752049,68.0,69.35185185185185,72.0,1,0,706.04,105.0,3745.0,3850.0,-45.0,-150.0,-0.012016021361815754,-0.03896103896103896,-2.7777777777777777,-2.3076923076923075,0.7129629629629629,-0.02777777777777768,True,False,False,-2.6536140044584684,25.370000000009895
current,score_m60_edge_m5__signed_move_15m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_15m<=200,1,321,295,222,73,0.752542372881356,0.9190031152647975,0.700262052065471,67.0,69.06440677966101,72.0,1,0,711.864,564.0,20374.0,20938.0,1826.0,1262.0,0.08962403062727005,0.06027318750597001,4.277966101694915,3.931464174454829,0.7097627118644068,0.04277966101694919,192,178,137,41,0.7696629213483146,0.9270833333333334,0.702504108549779,67.0,69.1067415730337,73.0,0,0,713.53,338.0,12301.0,12639.0,1399.0,1061.0,0.11373059100886107,0.08394651475591423,5.96067415730337,5.526041666666667,0.7100561797752808,0.059606741573033806,64,60,45,15,0.75,0.9375,0.6276792992295218,67.5,69.5,72.25,0,0,709.1659999999999,114.0,4170.0,4284.0,330.0,216.0,0.07913669064748201,0.05042016806722689,3.6,3.375,0.7140000000000001,0.03599999999999992,65,57,40,17,0.7017543859649122,0.8769230769230769,0.5733571989653999,68.0,68.47368421052632,71.0,1,0,709.919,112.0,3903.0,4015.0,97.0,-15.0,0.02485267742761978,-0.0037359900373599006,-0.2631578947368421,-0.23076923076923078,0.7043859649122807,-0.0026315789473684292,True,False,False,-2.682294027349073,26.35000000000582
current,score_m60_edge_m5__signed_move_max_15_30m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_max_15_30m<=100,1,321,245,181,64,0.7387755102040816,0.7632398753894081,0.6803830613448638,67.0,69.22448979591837,73.0,0,0,681.545,467.0,16960.0,17427.0,1140.0,673.0,0.06721698113207547,0.03861823607046537,2.746938775510204,2.0965732087227416,0.7113061224489795,0.027469387755102104,192,149,112,37,0.7516778523489933,0.7760416666666666,0.6765670301005481,67.0,69.2751677852349,73.0,0,0,694.857,282.0,10322.0,10604.0,878.0,596.0,0.08506103468320093,0.05620520558279894,4.0,3.1041666666666665,0.7116778523489934,0.039999999999999925,64,54,40,14,0.7407407407407407,0.84375,0.6106910949571831,66.5,69.5,71.0,0,0,654.6095,102.0,3753.0,3855.0,247.0,145.0,0.06581401545430322,0.03761348897535668,2.685185185185185,2.265625,0.713888888888889,0.026851851851851682,65,42,29,13,0.6904761904761905,0.6461538461538462,0.5397400606391092,67.5,68.69047619047619,71.0,0,0,651.4345000000001,83.0,2885.0,2968.0,15.0,-68.0,0.005199306759098787,-0.022911051212938006,-1.619047619047619,-1.0461538461538462,0.7066666666666667,-0.0161904761904762,False,False,False,-2.748360757282107,4.019999999989523
current,score_m60_edge_m5__signed_move_max_15_30m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_max_15_30m<=150,1,321,270,201,69,0.7444444444444445,0.8411214953271028,0.6892413418306099,67.0,69.58148148148148,73.0,1,0,708.5055,513.0,18787.0,19300.0,1313.0,800.0,0.06988875286102092,0.04145077720207254,2.962962962962963,2.4922118380062304,0.7148148148148148,0.029629629629629672,192,164,124,40,0.7560975609756098,0.8541666666666666,0.6850048764595837,67.0,69.4390243902439,73.0,0,0,712.1605,310.0,11388.0,11698.0,1012.0,702.0,0.08886547242711626,0.06001025816378868,4.280487804878049,3.65625,0.7132926829268293,0.042804878048780415,64,58,43,15,0.7413793103448276,0.90625,0.6162261423525958,67.5,69.63793103448276,71.75,0,0,709.1659999999999,110.0,4039.0,4149.0,261.0,151.0,0.06461995543451349,0.0363943118823813,2.603448275862069,2.359375,0.7153448275862069,0.026034482758620747,65,48,34,14,0.7083333333333334,0.7384615384615385,0.5682074019042831,68.0,70.0,73.0,1,0,650.172,93.0,3360.0,3453.0,40.0,-53.0,0.011904761904761904,-0.015348971908485375,-1.1041666666666667,-0.8153846153846154,0.719375,-0.011041666666666616,False,False,False,-2.5430994893958925,15.815000000002328
current,score_m60_edge_m5__signed_move_max_15_30m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; signed_move_max_15_30m<=200,1,321,281,211,70,0.7508896797153025,0.8753894080996885,0.6971660526535228,67.0,69.25266903914591,73.0,1,0,710.062,537.0,19460.0,19997.0,1640.0,1103.0,0.0842754367934224,0.05515827374106116,3.925266903914591,3.4361370716510904,0.7116370106761565,0.03925266903914604,192,172,131,41,0.7616279069767442,0.8958333333333334,0.6926758485248704,67.0,69.19767441860465,73.0,0,0,712.1605,326.0,11902.0,12228.0,1198.0,872.0,0.10065535204167367,0.07131174353941773,5.069767441860465,4.541666666666667,0.7109302325581396,0.05069767441860462,64,59,44,15,0.7457627118644068,0.921875,0.6220385597107273,67.0,69.1864406779661,71.5,0,0,710.062,113.0,4082.0,4195.0,318.0,205.0,0.07790298873101421,0.04886769964243146,3.4745762711864407,3.203125,0.7110169491525424,0.03474576271186436,65,50,36,14,0.72,0.7692307692307693,0.5833487630404344,68.0,69.52,72.0,1,0,687.0725,98.0,3476.0,3574.0,124.0,26.0,0.03567318757192175,0.007274762171236709,0.52,0.4,0.7147999999999999,0.0052000000000000934,False,True,True,-2.6370235718399755,16.929999999993015
current,score_m60_edge_m5__long_minus_short_move_30_5m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; long_minus_short_move_30_5m<=75,1,321,271,205,66,0.7564575645756457,0.8442367601246106,0.7020023930770363,68.0,70.31365313653137,74.0,3,0,694.857,509.0,19055.0,19564.0,1445.0,936.0,0.07583311466806612,0.04784297689634022,3.4538745387453873,2.9158878504672896,0.7219188191881918,0.03453874538745394,192,165,126,39,0.7636363636363637,0.859375,0.693275133526634,68.0,70.36363636363636,74.0,0,0,705.684,307.0,11610.0,11917.0,990.0,683.0,0.08527131782945736,0.057313082151548206,4.13939393939394,3.5572916666666665,0.7222424242424242,0.04139393939393943,64,55,42,13,0.7636363636363637,0.859375,0.6365163381083228,67.0,69.47272727272727,71.5,0,0,657.073,105.0,3821.0,3926.0,379.0,274.0,0.09918869405914682,0.06979113601630157,4.9818181818181815,4.28125,0.7138181818181819,0.04981818181818176,65,51,37,14,0.7254901960784313,0.7846153846153846,0.5905334923922092,68.0,71.05882352941177,73.0,3,0,682.738,97.0,3624.0,3721.0,76.0,-21.0,0.02097130242825607,-0.005643644181671593,-0.4117647058823529,-0.3230769230769231,0.7296078431372548,-0.004117647058823448,False,False,False,-2.708920898772803,8.190000000002328
