lock_name,market,registered_utc,lock_close_dt,initial_entry_dt,entry_dt,close_dt,confirm_delay_sec,side,initial_ask_cents,ask_cents,bid_cents,seconds_to_close,source_line_no,decision_key,chooser,score_value,confirmation,book_p_side,brownian_p_rv_15m,adverse_move_15m,touch_loss_rv_15m,kinetic_touch_score_15,outcome_available,outcome,win,entry_fee_cents,net_pnl_cents
kinetic_path_confirm,KXBTC15M-26MAY041945-45,2026-05-04T23:37:49.648599+00:00,2026-05-03T04:15:00+00:00,2026-05-04T23:31:10.921000+00:00,2026-05-04T23:32:10.970000+00:00,2026-05-04T23:45:00+00:00,60.049,no,74.0,87.0,86.0,769.03,55923,heartbeat:55923,kinetic_touch_score_15,0.8163189071778052,same_side_for>=60s AND confirm_score>=0.6,0.865,0.7704556301870553,0.0,0.4590887396258893,0.8163189071778052,True,no,True,1,12.0
kinetic_path_confirm,KXBTC15M-26MAY042000-00,2026-05-04T23:55:04.831695+00:00,2026-05-03T04:15:00+00:00,2026-05-04T23:50:12.437000+00:00,2026-05-04T23:51:12.530000+00:00,2026-05-05T00:00:00+00:00,60.093,yes,63.0,85.0,84.0,527.47,56079,heartbeat:56079,kinetic_touch_score_15,0.8395691618309808,same_side_for>=60s AND confirm_score>=0.6,0.845,0.8044131030269228,0.0,0.3911737939461543,0.8395691618309808,True,yes,True,1,14.0
kinetic_path_confirm,KXBTC15M-26MAY042015-15,2026-05-05T00:13:09.032811+00:00,2026-05-03T04:15:00+00:00,2026-05-05T00:00:28.403000+00:00,2026-05-05T00:02:13.459000+00:00,2026-05-05T00:15:00+00:00,105.056,yes,54.0,68.0,67.0,766.541,56149,heartbeat:56149,kinetic_touch_score_15,0.6540901205719893,same_side_for>=60s AND confirm_score>=0.6,0.675,0.6607808971433011,0.0,0.6784382057133977,0.6540901205719893,True,yes,True,2,30.0
kinetic_path_confirm,KXBTC15M-26MAY042045-45,2026-05-05T00:35:38.569279+00:00,2026-05-03T04:15:00+00:00,2026-05-05T00:31:01.120000+00:00,2026-05-05T00:32:01.265000+00:00,2026-05-05T00:45:00+00:00,60.145,yes,68.0,87.0,86.0,778.735,56299,heartbeat:56299,kinetic_touch_score_15,0.8495322751017808,same_side_for>=60s AND confirm_score>=0.6,0.865,0.811951973648456,0.0,0.3760960527030881,0.8495322751017808,True,yes,True,1,12.0
kinetic_path_confirm,KXBTC15M-26MAY042100-00,2026-05-05T00:55:47.494173+00:00,2026-05-03T04:15:00+00:00,2026-05-05T00:45:32.404000+00:00,2026-05-05T00:46:32.493000+00:00,2026-05-05T01:00:00+00:00,60.089,yes,56.0,66.0,64.0,807.507,56363,heartbeat:56363,kinetic_touch_score_15,0.6195377581073975,same_side_for>=60s AND confirm_score>=0.6,0.65,0.5992070908028165,0.0,0.8015858183943669,0.6195377581073975,True,yes,True,2,32.0
kinetic_path_confirm,KXBTC15M-26MAY042145-45,2026-05-05T01:37:56.232192+00:00,2026-05-03T04:15:00+00:00,2026-05-05T01:32:01.762000+00:00,2026-05-05T01:33:01.909000+00:00,2026-05-05T01:45:00+00:00,60.147,no,62.0,81.0,80.0,718.091,57857,heartbeat:57857,kinetic_touch_score_15,0.8139163294271834,same_side_for>=60s AND confirm_score>=0.6,0.805,0.7859681481000501,0.0,0.4280637037998998,0.8139163294271834,True,yes,False,2,-83.0
kinetic_path_confirm,KXBTC15M-26MAY042200-00,2026-05-05T01:56:22.178353+00:00,2026-05-03T04:15:00+00:00,2026-05-05T01:48:03.511000+00:00,2026-05-05T01:49:03.551000+00:00,2026-05-05T02:00:00+00:00,60.04,yes,80.0,73.0,72.0,656.449,58018,heartbeat:58018,kinetic_touch_score_15,0.7387247825346632,same_side_for>=60s AND confirm_score>=0.6,0.725,0.7179747704623112,0.0,0.5640504590753777,0.7387247825346632,True,yes,True,2,25.0
kinetic_path_confirm,KXBTC15M-26MAY042215-15,2026-05-05T02:13:07.625960+00:00,2026-05-03T04:15:00+00:00,2026-05-05T02:03:05.004000+00:00,2026-05-05T02:04:05.099000+00:00,2026-05-05T02:15:00+00:00,60.095,yes,62.0,86.0,85.0,654.901,58137,heartbeat:58137,kinetic_touch_score_15,0.7984635178882751,same_side_for>=60s AND confirm_score>=0.6,0.855,0.7181986924108019,0.0,0.5636026151783962,0.7984635178882751,True,yes,True,1,13.0
kinetic_path_confirm,KXBTC15M-26MAY042300-00,2026-05-05T02:53:55.434090+00:00,2026-05-03T04:15:00+00:00,2026-05-05T02:47:08.713000+00:00,2026-05-05T02:48:08.794000+00:00,2026-05-05T03:00:00+00:00,60.081,no,88.0,87.0,86.0,711.206,58447,heartbeat:58447,kinetic_touch_score_15,0.7016698842657085,same_side_for>=60s AND confirm_score>=0.6,0.865,0.7252696143511004,189.9400000000024,0.5494607712977992,0.7016698842657085,True,no,True,1,12.0
kinetic_path_confirm,KXBTC15M-26MAY042315-15,2026-05-05T03:09:41.757250+00:00,2026-05-03T04:15:00+00:00,2026-05-05T03:03:10.509000+00:00,2026-05-05T03:04:10.568000+00:00,2026-05-05T03:15:00+00:00,60.059,no,62.0,76.0,75.0,649.432,58530,heartbeat:58530,kinetic_touch_score_15,0.7637902008006732,same_side_for>=60s AND confirm_score>=0.6,0.755,0.7398685507745119,0.0,0.5202628984509763,0.7637902008006732,True,yes,False,2,-78.0
