dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard50_sec60_else_logit_thresh55_edge15,hour,7,12,9,3,0.75,75.0,6.25,65.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,8,12,5,7,0.4166666666666667,-349.0,-29.083333333333332,69.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,9,12,7,5,0.5833333333333334,-149.0,-12.416666666666666,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,ask,ask<=60,25,16,9,0.64,111.0,4.44,58.0
current,hazard50_sec60_else_logit_thresh55_edge15,ask,ask<=70,181,131,50,0.7237569060773481,757.0,4.18232044198895,67.0
current,hazard50_sec60_else_logit_thresh55_edge15,ask,ask<=80,71,58,13,0.8169014084507042,365.0,5.140845070422535,74.0
current,hazard50_sec60_else_logit_thresh55_edge15,ask,ask<=95,15,12,3,0.8,-99.0,-6.6,85.0
current,hazard50_sec60_else_logit_thresh55_edge15,time,sec<=300,4,3,1,0.75,-3.0,-0.75,72.5
current,hazard50_sec60_else_logit_thresh55_edge15,time,sec<=600,42,33,9,0.7857142857142857,278.0,6.619047619047619,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,time,sec<=900,246,181,65,0.7357723577235772,859.0,3.491869918699187,68.0
current,hazard50_sec60_else_score_min60,selector,fallback_score_min60,173,127,46,0.7341040462427746,611.0,3.531791907514451,66.0
current,hazard50_sec60_else_score_min60,selector,hazard_primary_0.5,119,94,25,0.7899159663865546,685.0,5.756302521008403,71.0
current,hazard50_sec60_else_score_min60,split,holdout,59,43,16,0.7288135593220338,20.0,0.3389830508474576,69.0
current,hazard50_sec60_else_score_min60,split,train,175,132,43,0.7542857142857143,823.0,4.702857142857143,68.0
current,hazard50_sec60_else_score_min60,split,validation,58,46,12,0.7931034482758621,453.0,7.810344827586207,68.0
current,hazard50_sec60_else_score_min60,side,no,145,110,35,0.7586206896551724,684.0,4.7172413793103445,69.0
current,hazard50_sec60_else_score_min60,side,yes,147,111,36,0.7551020408163265,612.0,4.163265306122449,68.0
current,hazard50_sec60_else_score_min60,hour,0,9,6,3,0.6666666666666666,-39.0,-4.333333333333333,69.0
current,hazard50_sec60_else_score_min60,hour,1,8,7,1,0.875,115.0,14.375,68.5
