entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-05-01 08:16:26,KXBTC15M-26MAY010830-30,yes,2,65,65,,65,0,0.0,1.3,2026-05-01 08:16:57,52,52.0,,52.0,0,1.04,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-20.0,-20.0,,,
2026-05-01 08:17:04,KXBTC15M-26MAY010830-30,yes,6,68,77,,77,0,0.0,4.62,,,,,,0,,win,kalshi_api,yes,1.38,1.38,29.8701,29.8701,finalized,yes,2026-05-01T12:30:16.747174Z
2026-05-01 08:30:39,KXBTC15M-26MAY010845-45,yes,6,65,76,,76,0,0.0,4.6,,,,,,0,,win,kalshi_api,yes,1.44,1.44,31.3043,31.3043,finalized,yes,2026-05-01T12:45:06.695253Z
2026-05-01 08:46:22,KXBTC15M-26MAY010900-00,yes,2,68,68,,68,0,0.0,1.36,2026-05-01 08:46:52,55,55.0,,55.0,0,1.1,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-19.1176,-19.1176,,,
2026-05-01 08:46:59,KXBTC15M-26MAY010900-00,yes,2,70,70,,70,0,0.0,1.4,2026-05-01 08:48:06,66,66.0,,66.0,0,1.32,exited_before_settlement,bot_exit_signal,,-0.08,-0.08,-5.7143,-5.7143,,,
2026-05-01 09:00:46,KXBTC15M-26MAY010915-15,yes,4,70,80,,80,0,0.0,3.2,,,,,,0,,win,kalshi_api,yes,0.8,0.8,25.0,25.0,finalized,yes,2026-05-01T13:15:16.745694Z
2026-05-01 09:19:09,KXBTC15M-26MAY010930-30,no,2,72,72,,72,0,0.0,1.44,2026-05-01 09:19:51,68,68.0,,68.0,0,1.36,exited_before_settlement,bot_exit_signal,,-0.08,-0.08,-5.5556,-5.5556,,,
2026-05-01 09:33:20,KXBTC15M-26MAY010945-45,yes,3,70,83,,83,0,0.0,2.5,2026-05-01 09:38:30,63,63.0,,63.0,0,1.89,exited_before_settlement,bot_exit_signal,,-0.6,-0.6,-24.0,-24.0,,,
2026-05-01 09:39:41,KXBTC15M-26MAY010945-45,no,2,72,72,,72,0,0.0,1.44,2026-05-01 09:40:12,59,59.0,,59.0,0,1.18,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-18.0556,-18.0556,,,
2026-05-01 09:41:41,KXBTC15M-26MAY010945-45,no,2,88,88,,88,0,0.0,1.76,2026-05-01 09:42:22,73,73.0,,73.0,0,1.46,exited_before_settlement,bot_exit_signal,,-0.3,-0.3,-17.0455,-17.0455,,,
2026-05-01 09:46:31,KXBTC15M-26MAY011000-00,yes,6,70,78,,78,0,0.0,4.66,,,,,,0,,win,kalshi_api,yes,1.32,1.32,28.3262,28.3262,finalized,yes,2026-05-01T14:00:16.699294Z
2026-05-01 10:05:39,KXBTC15M-26MAY011015-15,no,2,74,74,,74,0,0.0,1.48,2026-05-01 10:06:13,70,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.08,-0.08,-5.4054,-5.4054,,,
2026-05-01 10:10:02,KXBTC15M-26MAY011015-15,no,2,78,78,,78,0,0.0,1.56,2026-05-01 10:10:34,71,71.0,,71.0,0,1.42,exited_before_settlement,bot_exit_signal,,-0.14,-0.14,-8.9744,-8.9744,,,
2026-05-01 10:10:59,KXBTC15M-26MAY011015-15,no,2,80,80,,80,0,0.0,1.6,2026-05-01 10:11:50,81,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,0.02,0.02,1.25,1.25,,,
2026-05-01 10:15:58,KXBTC15M-26MAY011030-30,no,2,73,73,,73,0,0.0,1.46,2026-05-01 10:16:29,67,67.0,,67.0,0,1.34,exited_before_settlement,bot_exit_signal,,-0.12,-0.12,-8.2192,-8.2192,,,
2026-05-01 10:18:31,KXBTC15M-26MAY011030-30,no,2,75,75,,75,0,0.0,1.5,,,,,,0,,win,kalshi_api,no,0.5,0.5,33.3333,33.3333,finalized,no,2026-05-01T14:30:16.700016Z
2026-05-01 10:30:55,KXBTC15M-26MAY011045-45,no,2,72,72,,72,0,0.0,1.44,2026-05-01 10:31:26,67,67.0,,67.0,0,1.34,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.9444,-6.9444,,,
2026-05-01 10:36:29,KXBTC15M-26MAY011045-45,no,4,77,82,,82,0,0.0,3.28,2026-05-01 10:39:22,74,74.0,,74.0,0,2.96,exited_before_settlement,bot_exit_signal,,-0.32,-0.32,-9.7561,-9.7561,,,
2026-05-01 10:40:12,KXBTC15M-26MAY011045-45,no,2,84,84,,84,0,0.0,1.68,2026-05-01 10:42:43,97,97.0,,97.0,0,1.94,exited_before_settlement,bot_exit_signal,,0.26,0.26,15.4762,15.4762,,,
2026-05-01 10:48:37,KXBTC15M-26MAY011100-00,yes,4,77,79,,79,0,0.0,3.16,2026-05-01 10:56:49,100,99.0,,99.0,0,3.96,exited_before_settlement,bot_exit_signal,,0.8,0.8,25.3165,25.3165,,,
2026-05-01 11:02:15,KXBTC15M-26MAY011115-15,no,2,78,78,,78,0,0.0,1.56,2026-05-01 11:02:48,71,71.0,,71.0,0,1.42,exited_before_settlement,bot_exit_signal,,-0.14,-0.14,-8.9744,-8.9744,,,
2026-05-01 11:06:15,KXBTC15M-26MAY011115-15,no,4,78,82,,82,0,0.0,3.26,2026-05-01 11:09:36,75,75.0,,75.0,0,3.0,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-8.589,-8.589,,,
2026-05-01 11:12:18,KXBTC15M-26MAY011115-15,yes,2,75,75,,75,0,0.0,1.5,2026-05-01 11:13:00,96,96.0,,96.0,0,1.92,exited_before_settlement,bot_exit_signal,,0.42,0.42,28.0,28.0,,,
2026-05-01 11:23:55,KXBTC15M-26MAY011130-30,yes,2,84,84,,84,0,0.0,1.68,2026-05-01 11:24:48,67,67.0,,67.0,0,1.34,exited_before_settlement,bot_exit_signal,,-0.34,-0.34,-20.2381,-20.2381,,,
2026-05-01 11:25:41,KXBTC15M-26MAY011130-30,yes,2,81,81,,81,0,0.0,1.62,2026-05-01 11:28:41,99,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal,,0.36,0.36,22.2222,22.2222,,,
2026-05-01 11:50:31,KXBTC15M-26MAY011200-00,no,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,no,0.26,0.26,14.9425,14.9425,finalized,no,2026-05-01T16:00:16.700264Z
2026-05-01 12:01:05,KXBTC15M-26MAY011215-15,yes,4,77,81,,81,0,0.0,3.24,2026-05-01 12:07:44,93,93.0,,93.0,0,3.72,exited_before_settlement,bot_exit_signal,,0.48,0.48,14.8148,14.8148,,,
2026-05-01 12:24:19,KXBTC15M-26MAY011230-30,no,2,82,82,,82,0,0.0,1.64,2026-05-01 12:27:58,99,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal,,0.34,0.34,20.7317,20.7317,,,
2026-05-01 12:34:02,KXBTC15M-26MAY011245-45,no,2,85,85,,85,0,0.0,1.7,2026-05-01 12:34:40,76,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-10.5882,-10.5882,,,
2026-05-01 12:56:01,KXBTC15M-26MAY011300-00,yes,2,78,78,,78,0,0.0,1.56,2026-05-01 12:56:36,70,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.16,-0.16,-10.2564,-10.2564,,,
2026-05-01 13:53:47,KXBTC15M-26MAY011400-00,yes,2,81,81,,81,0,0.0,1.62,2026-05-01 13:55:06,88,88.0,,88.0,0,1.76,exited_before_settlement,bot_exit_signal,,0.14,0.14,8.642,8.642,,,
2026-05-01 15:17:23,KXBTC15M-26MAY011530-30,no,2,79,79,,79,0,0.0,1.58,2026-05-01 15:25:30,81,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,0.04,0.04,2.5316,2.5316,,,
2026-05-01 15:31:38,KXBTC15M-26MAY011545-45,no,2,79,79,,79,0,0.0,1.58,2026-05-01 15:32:12,74,74.0,,74.0,0,1.48,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.3291,-6.3291,,,
2026-05-01 15:33:28,KXBTC15M-26MAY011545-45,no,2,85,85,,85,0,0.0,1.7,2026-05-01 15:40:37,95,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.2,0.2,11.7647,11.7647,,,
2026-05-01 15:55:03,KXBTC15M-26MAY011600-00,yes,2,79,79,,79,0,0.0,1.58,2026-05-01 15:55:50,90,90.0,,90.0,0,1.8,exited_before_settlement,bot_exit_signal,,0.22,0.22,13.9241,13.9241,,,
2026-05-01 16:52:13,KXBTC15M-26MAY011700-00,no,2,86,86,,86,0,0.0,1.72,,,,,,0,,win,kalshi_api,no,0.28,0.28,16.2791,16.2791,finalized,no,2026-05-01T21:00:16.952193Z
2026-05-01 17:02:22,KXBTC15M-26MAY011715-15,yes,2,77,77,,77,0,0.0,1.54,2026-05-01 17:04:36,68,68.0,,68.0,0,1.36,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-11.6883,-11.6883,,,
2026-05-01 17:31:21,KXBTC15M-26MAY011745-45,yes,4,78,84,,84,0,0.0,3.36,,,,,,0,,win,kalshi_api,yes,0.64,0.64,19.0476,19.0476,finalized,yes,2026-05-01T21:45:16.850381Z
2026-05-01 17:49:17,KXBTC15M-26MAY011800-00,yes,2,77,77,,77,0,0.0,1.54,2026-05-01 17:51:11,70,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.14,-0.14,-9.0909,-9.0909,,,
2026-05-01 17:53:42,KXBTC15M-26MAY011800-00,yes,2,87,87,,87,0,0.0,1.74,2026-05-01 18:00:12,100,100.0,,100.0,0,2.0,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.26,0.26,14.9425,14.9425,,,
2026-05-01 18:02:04,KXBTC15M-26MAY011815-15,yes,2,78,78,,78,0,0.0,1.56,2026-05-01 18:02:35,67,67.0,,67.0,0,1.34,exited_before_settlement,bot_exit_signal,,-0.22,-0.22,-14.1026,-14.1026,,,
2026-05-01 18:03:25,KXBTC15M-26MAY011815-15,yes,2,78,78,,78,0,0.0,1.56,2026-05-01 18:03:56,69,69.0,,69.0,0,1.38,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-11.5385,-11.5385,,,
2026-05-01 18:06:28,KXBTC15M-26MAY011815-15,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-01T22:15:16.819056Z
2026-05-01 18:20:29,KXBTC15M-26MAY011830-30,yes,2,88,88,,88,0,0.0,1.76,2026-05-01 18:30:15,99,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.22,0.22,12.5,12.5,,,
2026-05-01 18:36:28,KXBTC15M-26MAY011845-45,no,2,85,85,,85,0,0.0,1.7,,,,,,0,,win,kalshi_api,no,0.3,0.3,17.6471,17.6471,finalized,no,2026-05-01T22:45:16.801046Z
2026-05-01 19:11:14,KXBTC15M-26MAY011915-15,yes,2,88,88,,88,0,0.0,1.76,2026-05-01 19:12:03,77,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.22,-0.22,-12.5,-12.5,,,
2026-05-01 19:20:41,KXBTC15M-26MAY011930-30,no,2,83,83,,83,0,0.0,1.66,2026-05-01 19:21:11,85,85.0,,85.0,0,1.7,exited_before_settlement,bot_exit_signal,,0.04,0.04,2.4096,2.4096,,,
2026-05-01 19:50:15,KXBTC15M-26MAY012000-00,yes,2,69,69,,69,0,0.0,1.38,2026-05-01 19:53:53,95,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.52,0.52,37.6812,37.6812,,,
2026-05-01 19:54:54,KXBTC15M-26MAY012000-00,yes,2,75,75,,75,0,0.0,1.5,,,,,,0,,win,kalshi_api,yes,0.5,0.5,33.3333,33.3333,finalized,yes,2026-05-02T00:00:26.802006Z
2026-05-01 20:03:12,KXBTC15M-26MAY012015-15,yes,2,77,77,,77,0,0.0,1.54,2026-05-01 20:05:22,74,74.0,,74.0,0,1.48,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-3.8961,-3.8961,,,
2026-05-01 20:07:15,KXBTC15M-26MAY012015-15,yes,2,79,79,,79,0,0.0,1.58,2026-05-01 20:08:00,78,78.0,,78.0,0,1.56,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.2658,-1.2658,,,
2026-05-01 20:10:02,KXBTC15M-26MAY012015-15,yes,2,86,86,,86,0,0.0,1.72,2026-05-01 20:12:17,81,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-5.814,-5.814,,,
2026-05-01 20:23:22,KXBTC15M-26MAY012030-30,yes,2,76,76,,76,0,0.0,1.52,,,,,,0,,win,kalshi_api,yes,0.48,0.48,31.5789,31.5789,finalized,yes,2026-05-02T00:30:16.8083Z
2026-05-01 20:32:15,KXBTC15M-26MAY012045-45,yes,2,74,74,,74,0,0.0,1.48,2026-05-01 20:33:30,71,71.0,,71.0,0,1.42,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-4.0541,-4.0541,,,
2026-05-01 20:41:25,KXBTC15M-26MAY012045-45,no,2,63,63,,63,0,0.0,1.26,2026-05-01 20:42:08,38,38.0,,38.0,0,0.76,exited_before_settlement,bot_exit_signal,,-0.5,-0.5,-39.6825,-39.6825,,,
2026-05-01 20:51:13,KXBTC15M-26MAY012100-00,yes,4,84,78,,78,0,0.0,3.14,2026-05-01 20:54:08,72,72.0,,72.0,0,2.88,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-7.6433,-7.6433,,,
2026-05-01 21:13:05,KXBTC15M-26MAY012115-15,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T01:15:16.799151Z
2026-05-01 21:33:36,KXBTC15M-26MAY012145-45,yes,4,86,75,,75,0,0.0,3.0,2026-05-01 21:38:50,67,67.0,,67.0,0,2.68,exited_before_settlement,bot_exit_signal,,-0.32,-0.32,-10.6667,-10.6667,,,
2026-05-01 21:42:02,KXBTC15M-26MAY012145-45,yes,2,25,25,,25,0,0.0,0.5,,,,,,0,,loss,kalshi_api,no,-0.5,-0.5,-100.0,-100.0,finalized,no,2026-05-02T01:45:17.00146Z
2026-05-01 22:06:50,KXBTC15M-26MAY012215-15,yes,4,77,60,,60,0,0.0,2.4,2026-05-01 22:10:20,18,18.0,,18.0,0,0.72,exited_before_settlement,bot_exit_signal,,-1.68,-1.68,-70.0,-70.0,,,
2026-05-01 22:34:04,KXBTC15M-26MAY012245-45,yes,2,75,75,,75,0,0.0,1.5,2026-05-01 22:35:14,66,66.0,,66.0,0,1.32,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-12.0,-12.0,,,
2026-05-01 23:38:19,KXBTC15M-26MAY012345-45,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T03:45:16.803379Z
2026-05-02 00:48:07,KXBTC15M-26MAY020100-00,no,2,81,81,,81,0,0.0,1.62,,,,,,0,,win,kalshi_api,no,0.38,0.38,23.4568,23.4568,finalized,no,2026-05-02T05:00:16.806635Z
2026-05-02 01:21:08,KXBTC15M-26MAY020130-30,yes,2,27,27,,27,0,0.0,0.54,2026-05-02 01:22:09,26,26.0,,26.0,0,0.52,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-3.7037,-3.7037,,,
2026-05-02 01:24:00,KXBTC15M-26MAY020130-30,no,2,65,65,,65,0,0.0,1.3,2026-05-02 01:26:57,84,84.0,,84.0,0,1.68,exited_before_settlement,bot_exit_signal,,0.38,0.38,29.2308,29.2308,,,
2026-05-02 03:23:36,KXBTC15M-26MAY020330-30,yes,2,78,78,,78,0,0.0,1.56,,,,,,0,,win,kalshi_api,yes,0.44,0.44,28.2051,28.2051,finalized,yes,2026-05-02T07:30:15.296568Z
2026-05-02 06:10:38,KXBTC15M-26MAY020615-15,yes,2,61,61,,61,0,0.0,1.22,2026-05-02 06:12:50,86,86.0,,86.0,0,1.72,exited_before_settlement,bot_exit_signal,,0.5,0.5,40.9836,40.9836,,,
2026-05-02 07:03:32,KXBTC15M-26MAY020715-15,no,2,87,87,,87,0,0.0,1.74,2026-05-02 07:07:36,95,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.16,0.16,9.1954,9.1954,,,
2026-05-02 08:37:42,KXBTC15M-26MAY020845-45,no,2,85,85,,85,0,0.0,1.7,2026-05-02 08:40:19,96,96.0,,96.0,0,1.92,exited_before_settlement,bot_exit_signal,,0.22,0.22,12.9412,12.9412,,,
2026-05-02 10:35:02,KXBTC15M-26MAY021045-45,yes,2,74,74,,74,0,0.0,1.48,2026-05-02 10:36:40,64,64.0,,64.0,0,1.28,exited_before_settlement,bot_exit_signal,,-0.2,-0.2,-13.5135,-13.5135,,,
2026-05-02 10:53:36,KXBTC15M-26MAY021100-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-05-02T15:00:15.302175Z
2026-05-02 11:08:20,KXBTC15M-26MAY021115-15,yes,6,87,84,,84,0,0.0,5.02,,,,,,0,,win,kalshi_api,yes,0.96,0.96,19.1235,19.1235,finalized,yes,2026-05-02T15:15:15.30514Z
2026-05-02 13:39:08,KXBTC15M-26MAY021345-45,yes,2,81,81,,81,0,0.0,1.62,2026-05-02 13:39:38,75,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,-0.12,-0.12,-7.4074,-7.4074,,,
2026-05-02 17:36:20,KXBTC15M-26MAY021745-45,yes,2,87,87,,87,0,0.0,1.74,,,,,,0,,win,kalshi_api,yes,0.26,0.26,14.9425,14.9425,finalized,yes,2026-05-02T21:45:15.351633Z
