entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-03-25 20:16:44,KXBTC15M-26MAR252030-30,yes,10,90,90,,90,0,0.0,9.0,2026-03-25 20:19:54,68,66.0,,66.0,0,6.6,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.4,-2.4,-26.6667,-26.6667,,,
2026-03-25 20:37:36,KXBTC15M-26MAR252045-45,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-26T00:45:10.854148Z
2026-03-25 20:53:34,KXBTC15M-26MAR252100-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T01:00:10.863088Z
2026-03-25 21:11:03,KXBTC15M-26MAR252115-15,no,10,90,90,,90,0,0.0,9.0,2026-03-25 21:13:15,68,67.0,,67.0,0,6.7,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.3,-2.3,-25.5556,-25.5556,,,
2026-03-25 21:26:03,KXBTC15M-26MAR252130-30,yes,10,92,92,,92,0,0.0,9.2,2026-03-25 21:28:17,69,68.0,,68.0,0,6.8,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.4,-2.4,-26.087,-26.087,,,
2026-03-25 21:42:40,KXBTC15M-26MAR252145-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T01:45:10.876846Z
2026-03-25 21:57:52,KXBTC15M-26MAR252200-00,yes,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-26T02:00:10.921268Z
2026-03-25 22:07:12,KXBTC15M-26MAR252215-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T02:15:11.275274Z
2026-03-25 22:17:46,KXBTC15M-26MAR252230-30,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T02:30:10.869706Z
2026-03-25 22:33:02,KXBTC15M-26MAR252245-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T02:45:10.919804Z
