row_id,market_ticker,decision_ts_utc,market_close_ts_utc,source_type,source_reason,source_quality_tier,side,allowed_for_training,allowed_for_validation,allowed_for_holdout,allowed_for_forward_promotion,target_y_yes_win,target_v28_p_yes,target_brier_yes,target_logloss_yes,row_is_posthoc,row_is_simulated,v28_logit_yes,v28_p_yes_centered,v28_abs_logit_yes,v28_side_probability,seconds_to_close,minutes_to_close,time_frac_15m,late_window_lte_180s,final_avg_effective_horizon_minutes,final_avg_variance_compression,final_avg_uncertainty_scale,final_avg_elapsed_window_fraction,final_avg_sigma_proxy_dollars,final_avg_d_sigma_proxy,final_avg_abs_d_sigma_proxy,sigma_t_dollars,log1p_sigma_t_dollars,sigma_t_missing,recross_hazard_score,recross_hazard_missing,recross_hazard_high,ask_cents,ask_missing,ask_frac,edge_cents,edge_missing,side_is_yes,source_is_entry,source_is_rejected_actionable
65d38198d84307f9c8b731fd,KXBTC15M-26MAY060730-30,2026-05-06T07:17:21.805Z,2026-05-06T07:30:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.899565,0.01008718922500001,0.10584396583436624,1,0,2.192400561061259,0.39956499999999995,2.192400561061259,0.899565,758.195,12.636583333333334,0.842438888888889,0,11.636583333333334,0.9208646852063124,0.9596169471233365,0.0,103.72878150341785,0.0,0.0,108.093945,4.692209391757164,0,0.3347696641718883,0,1,84.0,0,0.84,2.95653,0,1,1,0
f0f8c4e8d3b86676b8eced35,KXBTC15M-26MAY060730-30,2026-05-06T07:15:32.603Z,2026-05-06T07:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.594884,0.16411897345600002,0.5193888504264786,1,1,0.38419298270633967,0.09488399999999997,0.38419298270633967,0.405116,867.397,14.456616666666667,0.9637744444444445,0,13.456616666666667,0.9308275218844427,0.9647940308088783,0.0,111.25107311880527,0.0,0.0,115.310698,4.75626504153662,0,0.8638587785878552,0,1,45.0,0,0.45,-8.488376,0,0,0,1
ab380bf692c2c7fcf0c383bc,KXBTC15M-26MAY060730-30,2026-05-06T07:15:32.603Z,2026-05-06T07:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.594884,0.16411897345600002,0.5193888504264786,1,1,0.38419298270633967,0.09488399999999997,0.38419298270633967,0.594884,867.397,14.456616666666667,0.9637744444444445,0,13.456616666666667,0.9308275218844427,0.9647940308088783,0.0,111.25107311880527,0.0,0.0,115.310698,4.75626504153662,0,0.8638587785878552,0,1,56.0,0,0.56,-0.511624,0,1,0,1
2cd2d6630f5e2a8bb3096cb9,KXBTC15M-26MAY060730-30,2026-05-06T07:17:20.250Z,2026-05-06T07:30:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.864278,0.018420461284000003,0.1458608026722315,1,1,1.8512858002808203,0.364278,1.8512858002808203,0.864278,759.75,12.6625,0.8441666666666666,0,11.6625,0.9210266535044422,0.9597013355750018,0.0,103.82542622647256,0.0,0.0,108.185143,4.693045000941187,0,0.38554058783686324,0,1,88.0,0,0.88,-4.572209,0,1,0,1
12ef2847b0c2f06e6a35a95c,KXBTC15M-26MAY060730-30,2026-05-06T07:21:23.527Z,2026-05-06T07:30:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.995969,1.6248961000000054e-05,0.004039146379908032,1,1,5.509701648467199,0.495969,5.509701648467199,0.995969,516.473,8.607883333333332,0.5738588888888888,0,7.607883333333332,0.8838274217626091,0.940120961239887,0.0,94.7760948243499,0.0,0.0,100.81266,4.623134457877296,0,0.04967591263827378,0,0,97.0,0,0.97,0.096896,0,1,0,1
7077cbc9ab4f38d07c0cfa38,KXBTC15M-26MAY060745-45,2026-05-06T07:36:48.675Z,2026-05-06T07:45:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.851843,0.725636496649,1.9094827566693988,1,0,1.7491297152358816,0.351843,1.7491297152358816,0.851843,491.325,8.18875,0.5459166666666666,0,7.188750000000001,0.8778812395054191,0.936953168256247,0.0,93.60914055797433,0.0,0.0,99.908025,4.614209458389157,0,0.3032242515016857,0,1,69.0,0,0.69,12.684309,0,1,1,0
11eb3b2449527072e8f3eb66,KXBTC15M-26MAY060745-45,2026-05-06T07:40:26.800Z,2026-05-06T07:45:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.850438,0.723244791844,1.9000442564031284,1,0,1.7380404883045775,0.350438,1.7380404883045775,0.850438,273.2,4.553333333333333,0.3035555555555555,0,3.553333333333333,0.7803806734992679,0.8833915742745501,0.0,65.78224827763596,0.0,0.0,74.46556,4.323676393242442,0,0.17312459053557222,0,0,78.0,0,0.78,3.543807,0,1,1,0
a67c14482939a7c4bdb220d7,KXBTC15M-26MAY060745-45,2026-05-06T07:30:52.000Z,2026-05-06T07:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.44672100000000003,0.19955965184100002,0.591892883891968,1,1,-0.21392815642003965,-0.053278999999999965,0.21392815642003965,0.553279,848.0,14.133333333333333,0.9422222222222222,0,13.133333333333333,0.9292452830188679,0.963973694152941,0.0,128.74518403682384,0.0,0.0,133.55674,4.901985968820574,0,1.2171111689146588,0,1,54.0,0,0.54,-2.672147,0,0,0,1
ef29dac25447a2644d530ede,KXBTC15M-26MAY060745-45,2026-05-06T07:41:40.987Z,2026-05-06T07:45:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.11395100000000002,0.012984830401000005,0.12098302516590058,1,1,-2.0510037223841993,-0.386049,2.0510037223841993,0.886049,199.013,3.3168833333333336,0.22112555555555558,0,2.3168833333333336,0.6985121574972489,0.8357703975956847,0.0,53.39321023734907,0.0,0.0,63.885022,4.172616811250553,0,0.11002380179672656,0,0,86.0,0,0.86,-0.395117,0,0,0,1
b69dc714f77de20ae00030fd,KXBTC15M-26MAY060745-45,2026-05-06T07:41:41.038Z,2026-05-06T07:45:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.09672599999999998,0.009355919075999995,0.10172933859052687,1,1,-2.234143701269694,-0.403274,2.234143701269694,0.903274,198.962,3.316033333333333,0.22106888888888887,0,2.316033333333333,0.6984348770116906,0.8357241632331152,0.0,53.38030224357088,0.0,0.0,63.873111,4.172433223528411,0,0.10175226778536181,0,0,93.0,0,0.93,-5.172554,0,0,0,1
31949f01cb699bdcbf1e8a26,KXBTC15M-26MAY060745-45,2026-05-06T07:30:52.000Z,2026-05-06T07:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.446721,0.19955965184099997,0.5918928838919678,1,1,-0.21392815642003993,-0.05327900000000002,0.21392815642003993,0.446721,848.0,14.133333333333333,0.9422222222222222,0,13.133333333333333,0.9292452830188679,0.963973694152941,0.0,128.74518403682384,0.0,0.0,133.55674,4.901985968820574,0,1.2171111689146588,0,1,48.0,0,0.48,-7.327853,0,1,0,1
2c23f4feed463dfc2fd8b94f,KXBTC15M-26MAY060800-00,2026-05-06T07:55:23.347Z,2026-05-06T08:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.85,0.022500000000000006,0.16251892949777494,1,0,1.7346010553881064,0.35,1.7346010553881064,0.85,276.653,4.610883333333334,0.30739222222222223,0,3.6108833333333337,0.7831218168608329,0.8849417025210378,0.0,63.03609478875895,0.0,0.0,71.231918,4.279882025773611,0,0.1698860167511377,0,0,79.0,0,0.79,2.500023,0,1,1,0
1a24755ffbbdce3fb2de0cd4,KXBTC15M-26MAY060800-00,2026-05-06T07:56:05.942Z,2026-05-06T08:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.874265,0.015809290225000012,0.1343717456222152,1,0,1.9392070157892447,0.37426499999999996,1.9392070157892447,0.874265,234.058,3.9009666666666667,0.26006444444444443,0,2.9009666666666667,0.7436532825197173,0.8623533397162194,0.0,55.9799386889804,0.0,0.0,64.915315,4.188370812080408,0,0.13037654446491642,0,0,66.0,0,0.66,17.426542,0,1,1,0
391976156726794b7b63386f,KXBTC15M-26MAY060800-00,2026-05-06T07:45:15.871Z,2026-05-06T08:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.5234110000000001,0.22713707492099994,0.6473882726759056,1,1,0.09371252205901065,0.02341100000000007,0.09371252205901065,0.476589,884.129,14.735483333333333,0.9823655555555556,0,13.735483333333333,0.9321365999757953,0.9654722160558508,0.0,136.1000771745206,0.0,0.0,140.967368,4.955597228375646,0,1.35887119729371,0,1,54.0,0,0.54,-10.341135,0,0,0,1
2bf2183a5f89ee5626e6c497,KXBTC15M-26MAY060800-00,2026-05-06T07:45:15.871Z,2026-05-06T08:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.523411,0.22713707492100005,0.6473882726759058,1,1,0.09371252205901025,0.02341099999999996,0.09371252205901025,0.523411,884.129,14.735483333333333,0.9823655555555556,0,13.735483333333333,0.9321365999757953,0.9654722160558508,0.0,136.1000771745206,0.0,0.0,140.967368,4.955597228375646,0,1.35887119729371,0,1,47.0,0,0.47,1.341135,0,1,0,1
923fca4d0a36160c40cd9a30,KXBTC15M-26MAY060800-00,2026-05-06T07:58:01.801Z,2026-05-06T08:00:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.853158,0.021562572964000007,0.15881052003823412,1,1,1.759587580141067,0.35315799999999997,1.759587580141067,0.853158,118.199,1.9699833333333332,0.1313322222222222,1,0.9699833333333332,0.49238149222920663,0.7016990040104137,0.0,32.22901630832519,0.0,0.0,45.929973,3.8486565544812086,0,0.0704346580710045,0,0,83.0,0,0.83,-0.684155,0,1,0,1
278a9ed6843eddabfe8103b7,KXBTC15M-26MAY060815-15,2026-05-06T08:03:25.657Z,2026-05-06T08:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.13984700000000005,0.019557183409000017,0.15064499858140898,1,0,-1.8165613125380846,-0.36015299999999995,1.8165613125380846,0.860153,694.343,11.572383333333333,0.7714922222222221,0,10.572383333333333,0.9135873768440094,0.9558176483221104,0.0,105.8025351372373,0.0,0.0,110.693222,4.715756023840113,0,0.39502393499448535,0,1,79.0,0,0.79,3.515349,0,0,1,0
a15e9b79fac13f7b8befa63e,KXBTC15M-26MAY060815-15,2026-05-06T08:00:15.462Z,2026-05-06T08:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.512899,0.263065384201,0.7192837852052107,1,1,0.05160745091859893,0.012898999999999994,0.05160745091859893,0.487101,884.538,14.7423,0.98282,0,13.7423,0.9321679792162688,0.9654884666407304,0.0,119.1846909378571,0.0,0.0,123.444966,4.823863578015567,0,1.1614039872233217,0,1,47.0,0,0.47,-2.289911,0,0,0,1
04765b640ad6e5448c29fb82,KXBTC15M-26MAY060815-15,2026-05-06T08:05:25.742Z,2026-05-06T08:15:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.05205800000000005,0.002710035364000005,0.053461960033374764,1,1,-2.9019348373312126,-0.44794199999999995,2.9019348373312126,0.947942,574.258,9.570966666666667,0.6380644444444444,0,8.570966666666667,0.8955173458619645,0.9463177827040791,0.0,95.01190087527118,0.0,0.0,100.401686,4.619089718237787,0,0.1951335308144019,0,0,91.0,0,0.91,0.794172,0,0,0,1
d399d6949abaec64c3d7615e,KXBTC15M-26MAY060815-15,2026-05-06T08:05:50.874Z,2026-05-06T08:15:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.06979100000000005,0.0048707836810000064,0.0723459869003094,1,1,-2.589904230455035,-0.43020899999999995,2.589904230455035,0.930209,549.126,9.152099999999999,0.61014,0,8.152099999999999,0.8907354596212891,0.9437878255314004,0.0,92.68001826308958,0.0,0.0,98.200057,4.597138588887436,0,0.21443731734396856,0,0,90.0,0,0.9,0.020916,0,0,0,1
bfa3891f6b89f3960c7dc87a,KXBTC15M-26MAY060815-15,2026-05-06T08:00:15.462Z,2026-05-06T08:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.512899,0.263065384201,0.7192837852052107,1,1,0.05160745091859893,0.012898999999999994,0.05160745091859893,0.512899,884.538,14.7423,0.98282,0,13.7423,0.9321679792162688,0.9654884666407304,0.0,119.1846909378571,0.0,0.0,123.444966,4.823863578015567,0,1.1614039872233217,0,1,54.0,0,0.54,-6.710089,0,1,0,1
b8ae484b2d8782378845c23d,KXBTC15M-26MAY060830-30,2026-05-06T08:20:52.607Z,2026-05-06T08:30:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.873796,0.015927449615999997,0.13490834018184827,1,0,1.9349472934743972,0.373796,1.9349472934743972,0.873796,547.393,9.123216666666668,0.6082144444444445,0,8.123216666666668,0.8903895373159686,0.9436045449847985,0.0,96.21945453057712,0.0,0.0,101.970105,4.634438703382619,0,0.3071369986810028,0,1,76.0,0,0.76,7.879562,0,1,1,0
a8d4ec23e80f5b36e8906ffb,KXBTC15M-26MAY060830-30,2026-05-06T08:15:15.767Z,2026-05-06T08:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.39927,0.3608765329,0.9181173992155626,1,1,-0.40850770257713725,-0.10072999999999999,0.40850770257713725,0.60073,884.233,14.737216666666665,0.982481111111111,0,13.737216666666665,0.932144581801403,0.9654763496851713,0.0,122.37386471302835,0.0,0.0,126.749728,4.850073099923034,0,0.94370017939859,0,1,59.0,0,0.59,-2.926991,0,0,0,1
e436a8d758b9836844afa9a7,KXBTC15M-26MAY060830-30,2026-05-06T08:15:15.767Z,2026-05-06T08:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.39927,0.3608765329,0.9181173992155626,1,1,-0.40850770257713725,-0.10072999999999999,0.40850770257713725,0.39927,884.233,14.737216666666665,0.982481111111111,0,13.737216666666665,0.932144581801403,0.9654763496851713,0.0,122.37386471302835,0.0,0.0,126.749728,4.850073099923034,0,0.94370017939859,0,1,42.0,0,0.42,-6.073009,0,1,0,1
f4e3f794750b8b73fd7a3d13,KXBTC15M-26MAY060830-30,2026-05-06T08:22:52.669Z,2026-05-06T08:30:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.955331,0.001995319560999996,0.04569740169358401,1,1,3.0627781285641813,0.45533100000000004,3.0627781285641813,0.955331,427.331,7.122183333333334,0.47481222222222225,0,6.122183333333334,0.8595936171258346,0.927142716697831,0.0,85.2290591179405,0.0,0.0,91.92658,4.531809718998143,0,0.14243409059700168,0,0,91.0,0,0.91,1.533081,0,1,0,1
ca661e66ea488a07c9ae2d76,KXBTC15M-26MAY060845-45,2026-05-06T08:30:30.896Z,2026-05-06T08:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.506183,0.25622122948900006,0.7055902757701707,1,1,0.02473326077130813,0.00618300000000005,0.02473326077130813,0.493817,869.104,14.485066666666667,0.9656711111111111,0,13.485066666666667,0.9309633829783317,0.9648644376171877,0.0,128.56205363412474,0.0,0.0,133.243644,4.89965638776167,0,1.2440338348669557,0,1,51.0,0,0.51,-5.618347,0,0,0,1
70c11370b036e7e68e387149,KXBTC15M-26MAY060845-45,2026-05-06T08:40:13.982Z,2026-05-06T08:45:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.13789399999999996,0.019014755235999988,0.1483770460410276,1,1,-1.8328929588781346,-0.36210600000000004,1.8328929588781346,0.862106,286.018,4.766966666666666,0.31779777777777773,0,3.766966666666666,0.7902229929584851,0.8889448762203903,0.0,66.03225216217693,0.0,0.0,74.281605,4.321235815453673,0,0.17226559244353848,0,0,86.0,0,0.86,-2.789375,0,0,0,1
f88bbe3ea4e276cb6ab4f482,KXBTC15M-26MAY060845-45,2026-05-06T08:41:16.544Z,2026-05-06T08:45:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.11377499999999996,0.01294475062499999,0.12078441027838473,1,1,-2.052748054801047,-0.38622500000000004,2.052748054801047,0.886225,223.456,3.7242666666666664,0.24828444444444442,0,2.7242666666666664,0.7314907632822569,0.8552723328170139,0.0,56.10249012817081,0.0,0.0,65.596054,4.198645326541788,0,0.12139558570190473,0,0,91.0,0,0.91,-5.377467,0,0,0,1
9fe758642326548ad91a4eb3,KXBTC15M-26MAY060845-45,2026-05-06T08:30:30.896Z,2026-05-06T08:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.506183,0.25622122948900006,0.7055902757701707,1,1,0.02473326077130813,0.00618300000000005,0.02473326077130813,0.506183,869.104,14.485066666666667,0.9656711111111111,0,13.485066666666667,0.9309633829783317,0.9648644376171877,0.0,128.56205363412474,0.0,0.0,133.243644,4.89965638776167,0,1.2440338348669557,0,1,50.0,0,0.5,-3.381653,0,1,0,1
7f66899068c3b0a3400a92ca,KXBTC15M-26MAY060900-00,2026-05-06T08:55:45.383Z,2026-05-06T09:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.14474399999999998,0.020950825535999994,0.15635443965648538,1,0,-1.7764341745088565,-0.355256,1.7764341745088565,0.855256,254.617,4.243616666666666,0.28290777777777776,0,3.243616666666666,0.7643519482202681,0.8742722391911275,0.0,56.47744984859197,0.0,0.0,64.599386,4.183566336150143,0,0.1456127710368916,0,0,73.0,0,0.73,9.025574,0,0,1,0
27b7811452449194639b47dc,KXBTC15M-26MAY060900-00,2026-05-06T08:57:02.158Z,2026-05-06T09:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.146131,0.021354269161000004,0.15797749274444717,1,0,-1.7652743065527547,-0.353869,1.7652743065527547,0.853869,177.842,2.9640333333333335,0.19760222222222223,1,1.9640333333333335,0.662621877846628,0.8140158953279892,0.0,47.50225085476339,0.0,0.0,58.355434,4.0835436754154175,0,0.11042228288847712,0,0,79.0,0,0.79,2.886882,0,0,1,0
8c80b28da0b8d7b7d2f58398,KXBTC15M-26MAY060900-00,2026-05-06T08:47:36.184Z,2026-05-06T09:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.856054,0.732828450916,1.9383170497362194,1,0,1.7828952290182551,0.356054,1.7828952290182551,0.856054,743.816,12.396933333333333,0.8264622222222222,0,11.396933333333333,0.9193348892736913,0.9588195290427137,0.0,106.82694111038286,0.0,0.0,111.415066,4.722197967623054,0,0.42347442313737094,0,1,78.0,0,0.78,4.105411,0,1,1,0
61fb03c6229e24e368238340,KXBTC15M-26MAY060900-00,2026-05-06T08:52:10.671Z,2026-05-06T09:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.851503,0.725057359009,1.9071905229636483,1,0,1.7464382672724108,0.351503,1.7464382672724108,0.851503,469.329,7.82215,0.5214766666666667,0,6.82215,0.87215791054889,0.9338939503759996,0.0,80.60416925966209,0.0,0.0,86.309767,4.469462335167226,0,0.26705469444086044,0,1,78.0,0,0.78,3.650336,0,1,1,0
ac9640a1ab5bf823a7015c69,KXBTC15M-26MAY060900-00,2026-05-06T08:45:30.827Z,2026-05-06T09:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.5106550000000001,0.2607685290250001,0.7146875167981482,1,1,0.042626453234462916,0.010655000000000081,0.042626453234462916,0.489345,869.173,14.486216666666667,0.9657477777777778,0,13.486216666666667,0.9309688635058844,0.9648672776635574,0.0,118.67031650739116,0.0,0.0,122.991337,4.820211700261285,0,1.1855021579093243,0,1,48.0,0,0.48,-3.065546,0,0,0,1
5674ef1e1e59c6c52b203f76,KXBTC15M-26MAY060900-00,2026-05-06T08:57:00.356Z,2026-05-06T09:00:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.14998100000000003,0.02249430036100001,0.16249657680642174,1,1,-1.7347500827690256,-0.35001899999999997,1.7347500827690256,0.850019,179.644,2.994066666666667,0.19960444444444445,1,1.9940666666666669,0.6660061009552226,0.8160919684418065,0.0,47.8643823514212,0.0,0.0,58.650721,4.088506235646064,0,0.11307791981746038,0,0,80.0,0,0.8,1.501913,0,0,0,1
183ff4bf9bbd9defdf8d2234,KXBTC15M-26MAY060900-00,2026-05-06T08:57:50.872Z,2026-05-06T09:00:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.051647,0.002667412609,0.05302848316776504,1,1,-2.910294685188284,-0.448353,2.910294685188284,0.948353,129.128,2.152133333333333,0.14347555555555555,1,1.152133333333333,0.5353447741775602,0.731672586733684,0.0,36.51218077691707,0.0,0.0,49.902349,3.9299090718040075,0,0.04703734531487866,0,0,96.0,0,0.96,-3.664729,0,0,0,1
e369e4765fbe254f12c3eccc,KXBTC15M-26MAY060900-00,2026-05-06T08:45:30.827Z,2026-05-06T09:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.510655,0.260768529025,0.714687516798148,1,1,0.04262645323446249,0.01065499999999997,0.04262645323446249,0.510655,869.173,14.486216666666667,0.9657477777777778,0,13.486216666666667,0.9309688635058844,0.9648672776635574,0.0,118.67031650739116,0.0,0.0,122.991337,4.820211700261285,0,1.1855021579093243,0,1,53.0,0,0.53,-5.934454,0,1,0,1
a14de41e7e9e2e3df92cf1ee,KXBTC15M-26MAY060900-00,2026-05-06T08:54:10.731Z,2026-05-06T09:00:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.856369,0.7333678641610001,1.9405077682288687,1,1,1.7854538472687946,0.35636900000000005,1.7854538472687946,0.856369,349.269,5.82115,0.3880766666666667,0,4.82115,0.8282126383961932,0.910061887124273,0.0,66.55794126326562,0.0,0.0,73.135621,4.305896132045144,0,0.19474605937187298,0,0,82.0,0,0.82,0.136933,0,1,0,1
1494b547ff2e6cd5d89c9e06,KXBTC15M-26MAY060915-15,2026-05-06T09:01:03.018Z,2026-05-06T09:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.14959100000000003,0.02237746728100001,0.1620378687554623,1,0,-1.7378125069238162,-0.35040899999999997,1.7378125069238162,0.850409,836.982,13.9497,0.9299799999999999,0,12.9497,0.9283138705491875,0.9634904620955972,0.0,124.19349951879055,0.0,0.0,128.899563,4.866761559544644,0,0.5084126970275672,0,1,70.0,0,0.7,11.540902,0,0,1,0
573d67df18705961b9514b7f,KXBTC15M-26MAY060915-15,2026-05-06T09:04:52.725Z,2026-05-06T09:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.149466,0.022340085155999997,0.16189089146083802,1,0,-1.7387954453046517,-0.350534,1.7387954453046517,0.850534,607.275,10.12125,0.67475,0,9.12125,0.9011979745584785,0.9493144761134102,0.0,108.45991746261953,0.0,0.0,114.250778,4.747110432396273,0,0.39483162919703507,0,1,75.0,0,0.75,6.553378,0,0,1,0
dcb3c22cd47cdf603b283dc7,KXBTC15M-26MAY060915-15,2026-05-06T09:00:30.364Z,2026-05-06T09:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.327901,0.107519065801,0.397349627881152,1,1,-0.7176939175447553,-0.172099,0.7176939175447553,0.672099,869.636,14.493933333333333,0.9662622222222221,0,13.493933333333333,0.9310056161428459,0.9648863229121065,0.0,125.69605101426977,0.0,0.0,130.270321,4.877258716153988,0,0.8316367623679325,0,1,60.0,0,0.6,3.209897,0,0,0,1
48ec0be5855ca11192aad0c9,KXBTC15M-26MAY060915-15,2026-05-06T09:06:52.803Z,2026-05-06T09:15:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.018643999999999994,0.0003475987359999998,0.018819990242143602,1,1,-3.9634109102294994,-0.481356,3.9634109102294994,0.981356,487.197,8.11995,0.54133,0,7.119949999999999,0.8768465323062334,0.9364008395480182,0.0,98.31841277924669,0.0,0.0,104.996075,4.6634020651246155,0,0.11291337809378103,0,0,94.0,0,0.94,1.635613,0,0,0,1
3cb29df07dd4d3b18ab89bfb,KXBTC15M-26MAY060915-15,2026-05-06T09:11:33.610Z,2026-05-06T09:15:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.050953000000000026,0.0025962082090000027,0.05229695578192288,1,1,-2.9245546840087795,-0.449047,2.9245546840087795,0.949047,206.39,3.439833333333333,0.2293222222222222,0,2.439833333333333,0.7092882407093367,0.8421925199794502,0.0,62.43228314217723,0.0,0.0,74.130655,4.319228664564815,0,0.08651074684481429,0,0,90.0,0,0.9,1.904741,0,0,0,1
d344e85471a0280573a560b6,KXBTC15M-26MAY060915-15,2026-05-06T09:00:30.364Z,2026-05-06T09:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.327901,0.107519065801,0.397349627881152,1,1,-0.7176939175447553,-0.172099,0.7176939175447553,0.327901,869.636,14.493933333333333,0.9662622222222221,0,13.493933333333333,0.9310056161428459,0.9648863229121065,0.0,125.69605101426977,0.0,0.0,130.270321,4.877258716153988,0,0.8316367623679325,0,1,41.0,0,0.41,-12.209897,0,1,0,1
70deea5a7d1ce6e825289677,KXBTC15M-26MAY060930-30,2026-05-06T09:20:00.414Z,2026-05-06T09:30:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.13316499999999998,0.017732917224999995,0.14290663173179627,1,0,-1.8732596864349984,-0.366835,1.8732596864349984,0.866835,599.586,9.9931,0.6662066666666667,0,8.9931,0.8999309523571264,0.9486469060494144,0.0,121.07856707887717,0.0,0.0,127.632912,4.856962704410136,0,0.41510300263167554,0,1,76.0,0,0.76,7.183483,0,0,1,0
fe554f1e76048f3647dd15b5,KXBTC15M-26MAY060930-30,2026-05-06T09:21:20.525Z,2026-05-06T09:30:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.14212499999999995,0.020199515624999984,0.15329687775333825,1,0,-1.797751449158099,-0.35787500000000005,1.797751449158099,0.857875,519.475,8.657916666666667,0.5771944444444445,0,7.657916666666667,0.884498772799461,0.9404779491298353,0.0,113.94088606459631,0.0,0.0,121.152108,4.805267055025165,0,0.38059617369193155,0,1,76.0,0,0.76,6.287483,0,0,1,0
