pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
16,42,95,0,-6.21,-7.83,1.62,-0.065368,0.657573,-0.099409,35,60,0.3684,39,56,0.4105,291.99
16,43,95,0,-6.21,-7.83,1.62,-0.065368,0.657573,-0.099409,35,60,0.3684,39,56,0.4105,291.99
15,48,95,0,-6.22,-7.83,1.61,-0.065474,0.671056,-0.097568,36,59,0.3789,39,56,0.4105,292.61
36,9,95,0,-6.22,-7.83,1.61,-0.065474,0.462596,-0.141535,20,75,0.2105,44,51,0.4632,221.6
28,19,95,0,-6.23,-7.83,1.6,-0.065579,0.553587,-0.118462,26,69,0.2737,30,65,0.3158,292.01
23,8,95,0,-6.23,-7.83,1.6,-0.065579,0.444942,-0.147387,20,75,0.2105,47,48,0.4947,211.07
13,7,95,0,-6.23,-7.83,1.6,-0.065579,0.426432,-0.153785,22,73,0.2316,54,41,0.5684,179.95
34,9,95,0,-6.24,-7.83,1.59,-0.065684,0.462267,-0.142091,20,75,0.2105,44,51,0.4632,221.6
35,9,95,0,-6.24,-7.83,1.59,-0.065684,0.462267,-0.142091,20,75,0.2105,44,51,0.4632,221.6
15,32,95,0,-6.25,-7.83,1.58,-0.065789,0.600113,-0.109628,33,62,0.3474,39,56,0.4105,278.63
16,26,95,0,-6.25,-7.83,1.58,-0.065789,0.572324,-0.114951,31,64,0.3263,39,56,0.4105,273.4
28,30,95,0,-6.26,-7.83,1.57,-0.065895,0.626991,-0.105097,29,66,0.3053,27,68,0.2842,323.73
26,19,95,0,-6.26,-7.83,1.57,-0.065895,0.553114,-0.119134,26,69,0.2737,30,65,0.3158,291.38
27,19,95,0,-6.26,-7.83,1.57,-0.065895,0.553114,-0.119134,26,69,0.2737,30,65,0.3158,291.38
37,3,95,0,-6.26,-7.83,1.57,-0.065895,0.396867,-0.166037,16,79,0.1684,70,25,0.7368,134.08
9,17,95,0,-6.27,-7.83,1.56,-0.066,0.467029,-0.141319,31,64,0.3263,41,54,0.4316,229.14
16,35,95,0,-6.28,-7.83,1.55,-0.066105,0.612993,-0.10784,33,62,0.3474,39,56,0.4105,282.29
15,24,95,0,-6.29,-7.83,1.54,-0.06621,0.561798,-0.117855,31,64,0.3263,39,56,0.4105,270.8
20,21,95,0,-6.29,-7.83,1.54,-0.06621,0.559639,-0.118309,28,67,0.2947,37,58,0.3895,272.07
14,3,95,0,-6.29,-7.83,1.54,-0.06621,0.377148,-0.175556,19,76,0.2,77,18,0.8105,110.7
7,13,95,0,-6.3,-7.83,1.53,-0.066316,0.409756,-0.161842,32,63,0.3368,47,48,0.4947,205.08
15,33,95,0,-6.31,-7.83,1.52,-0.066421,0.601211,-0.110479,33,62,0.3474,39,56,0.4105,278.63
15,8,95,0,-6.31,-7.83,1.52,-0.066421,0.432006,-0.15375,22,73,0.2316,51,44,0.5368,195.28
29,22,95,0,-6.32,-7.83,1.51,-0.066526,0.574374,-0.115824,27,68,0.2842,28,67,0.2947,312.43
30,22,95,0,-6.32,-7.83,1.51,-0.066526,0.574374,-0.115824,27,68,0.2842,28,67,0.2947,312.43
31,22,95,0,-6.32,-7.83,1.51,-0.066526,0.574374,-0.115824,27,68,0.2842,28,67,0.2947,312.43
32,22,95,0,-6.32,-7.83,1.51,-0.066526,0.574374,-0.115824,27,68,0.2842,28,67,0.2947,312.43
33,22,95,0,-6.32,-7.83,1.51,-0.066526,0.574374,-0.115824,27,68,0.2842,28,67,0.2947,312.43
25,19,95,0,-6.32,-7.83,1.51,-0.066526,0.552217,-0.120471,26,69,0.2737,30,65,0.3158,291.17
21,19,95,0,-6.32,-7.83,1.51,-0.066526,0.546507,-0.12173,27,68,0.2842,37,58,0.3895,269.97
14,19,95,0,-6.32,-7.83,1.51,-0.066526,0.52453,-0.12683,29,66,0.3053,41,54,0.4316,250.49
14,18,95,0,-6.33,-7.83,1.5,-0.066632,0.508823,-0.130952,28,67,0.2947,41,54,0.4316,248.68
6,27,95,0,-6.34,-7.83,1.49,-0.066737,0.457001,-0.146032,39,56,0.4105,44,51,0.4632,225.5
6,28,95,0,-6.34,-7.83,1.49,-0.066737,0.457001,-0.146032,39,56,0.4105,44,51,0.4632,225.5
6,29,95,0,-6.34,-7.83,1.49,-0.066737,0.457001,-0.146032,39,56,0.4105,44,51,0.4632,225.5
19,27,95,0,-6.35,-7.83,1.48,-0.066842,0.58383,-0.114489,30,65,0.3158,37,58,0.3895,284.81
5,44,95,0,-6.35,-7.83,1.48,-0.066842,0.516857,-0.129324,42,53,0.4421,44,51,0.4632,236.71
19,8,95,0,-6.35,-7.83,1.48,-0.066842,0.436934,-0.15298,21,74,0.2211,50,45,0.5263,199.63
6,16,95,0,-6.35,-7.83,1.48,-0.066842,0.412595,-0.162004,35,60,0.3684,44,51,0.4632,210.16
11,56,95,0,-6.36,-7.83,1.47,-0.066947,0.657254,-0.101859,39,56,0.4105,40,55,0.4211,278.42
27,30,95,0,-6.36,-7.83,1.47,-0.066947,0.62556,-0.10702,29,66,0.3053,28,67,0.2947,322.3
15,34,95,0,-6.37,-7.83,1.46,-0.067053,0.601947,-0.111393,33,62,0.3474,39,56,0.4105,278.76
24,19,95,0,-6.37,-7.83,1.46,-0.067053,0.551705,-0.121537,26,69,0.2737,31,64,0.3263,290.58
13,59,95,0,-6.38,-7.83,1.45,-0.067158,0.715549,-0.093855,38,57,0.4,38,57,0.4,290.31
15,25,95,0,-6.38,-7.83,1.45,-0.067158,0.563191,-0.119245,31,64,0.3263,39,56,0.4105,270.93
9,29,95,0,-6.38,-7.83,1.45,-0.067158,0.521136,-0.128868,35,60,0.3684,41,54,0.4316,248.92
38,9,95,0,-6.38,-7.83,1.45,-0.067158,0.473737,-0.141762,19,76,0.2,44,51,0.4632,222.49
11,57,95,0,-6.39,-7.83,1.44,-0.067263,0.658088,-0.10221,39,56,0.4105,40,55,0.4211,278.43
26,30,95,0,-6.39,-7.83,1.44,-0.067263,0.625151,-0.107595,29,66,0.3053,28,67,0.2947,321.35
28,22,95,0,-6.39,-7.83,1.44,-0.067263,0.573243,-0.117338,27,68,0.2842,29,66,0.3053,310.38
17,54,95,0,-6.4,-7.83,1.43,-0.067368,0.719017,-0.093695,36,59,0.3789,35,60,0.3684,305.07
9,59,95,0,-6.4,-7.83,1.43,-0.067368,0.666383,-0.101096,40,55,0.4211,39,56,0.4105,271.51
12,20,95,0,-6.4,-7.83,1.43,-0.067368,0.510842,-0.131877,31,64,0.3263,41,54,0.4316,247.12
20,45,95,0,-6.41,-7.83,1.42,-0.067474,0.705359,-0.095659,34,61,0.3579,35,60,0.3684,311.76
20,46,95,0,-6.41,-7.83,1.42,-0.067474,0.705359,-0.095659,34,61,0.3579,35,60,0.3684,311.76
17,40,95,0,-6.41,-7.83,1.42,-0.067474,0.650303,-0.103757,34,61,0.3579,37,58,0.3895,289.43
13,27,95,0,-6.41,-7.83,1.42,-0.067474,0.5619,-0.120081,32,63,0.3368,41,54,0.4316,264.25
26,22,95,0,-6.42,-7.83,1.41,-0.067579,0.572785,-0.117983,27,68,0.2842,29,66,0.3053,309.75
27,22,95,0,-6.42,-7.83,1.41,-0.067579,0.572785,-0.117983,27,68,0.2842,29,66,0.3053,309.75
9,18,95,0,-6.42,-7.83,1.41,-0.067579,0.468735,-0.144173,31,64,0.3263,41,54,0.4316,229.42
11,15,95,0,-6.42,-7.83,1.41,-0.067579,0.464947,-0.145347,29,66,0.3053,41,54,0.4316,235.23
22,8,95,0,-6.42,-7.83,1.41,-0.067579,0.441867,-0.15294,20,75,0.2105,49,46,0.5158,206.64
4,12,95,0,-6.42,-7.83,1.41,-0.067579,0.382864,-0.176509,34,61,0.3579,50,45,0.5263,182.33
20,47,95,0,-6.43,-7.83,1.4,-0.067684,0.705638,-0.095919,34,61,0.3579,35,60,0.3684,311.76
16,38,95,0,-6.43,-7.83,1.4,-0.067684,0.634046,-0.10675,34,61,0.3579,39,56,0.4105,284.8
11,29,95,0,-6.43,-7.83,1.4,-0.067684,0.528662,-0.128029,34,61,0.3579,41,54,0.4316,257.25
8,11,95,0,-6.43,-7.83,1.4,-0.067684,0.421758,-0.160481,28,67,0.2947,49,46,0.5158,195.14
15,64,95,0,-6.44,-7.83,1.39,-0.067789,0.749907,-0.090397,38,57,0.4,36,59,0.3789,305.8
29,23,95,0,-6.44,-7.83,1.39,-0.067789,0.576017,-0.117686,27,68,0.2842,28,67,0.2947,312.65
30,23,95,0,-6.44,-7.83,1.39,-0.067789,0.576017,-0.117686,27,68,0.2842,28,67,0.2947,312.65
31,23,95,0,-6.44,-7.83,1.39,-0.067789,0.576017,-0.117686,27,68,0.2842,28,67,0.2947,312.65
32,23,95,0,-6.44,-7.83,1.39,-0.067789,0.576017,-0.117686,27,68,0.2842,28,67,0.2947,312.65
33,23,95,0,-6.44,-7.83,1.39,-0.067789,0.576017,-0.117686,27,68,0.2842,28,67,0.2947,312.65
13,28,95,0,-6.44,-7.83,1.39,-0.067789,0.562398,-0.120536,32,63,0.3368,41,54,0.4316,264.31
6,52,95,0,-6.44,-7.83,1.39,-0.067789,0.545512,-0.124268,42,53,0.4421,44,51,0.4632,241.34
6,53,95,0,-6.44,-7.83,1.39,-0.067789,0.545512,-0.124268,42,53,0.4421,44,51,0.4632,241.34
6,54,95,0,-6.44,-7.83,1.39,-0.067789,0.545512,-0.124268,42,53,0.4421,44,51,0.4632,241.34
8,29,95,0,-6.44,-7.83,1.39,-0.067789,0.509813,-0.132969,36,59,0.3789,42,53,0.4421,245.12
16,75,95,0,-6.45,-7.83,1.38,-0.067895,0.769654,-0.088215,38,57,0.4,33,62,0.3474,315.79
20,48,95,0,-6.45,-7.83,1.38,-0.067895,0.705922,-0.096179,34,61,0.3579,35,60,0.3684,311.76
14,45,95,0,-6.45,-7.83,1.38,-0.067895,0.668701,-0.101532,36,59,0.3789,41,54,0.4316,288.75
14,46,95,0,-6.45,-7.83,1.38,-0.067895,0.668701,-0.101532,36,59,0.3789,41,54,0.4316,288.75
11,58,95,0,-6.45,-7.83,1.38,-0.067895,0.659781,-0.102905,39,56,0.4105,40,55,0.4211,278.44
13,17,95,0,-6.45,-7.83,1.38,-0.067895,0.505171,-0.134399,28,67,0.2947,41,54,0.4316,241.56
36,10,95,0,-6.45,-7.83,1.38,-0.067895,0.463802,-0.146387,20,75,0.2105,42,53,0.4421,228.26
36,7,95,0,-6.45,-7.83,1.38,-0.067895,0.439963,-0.154319,19,76,0.2,47,48,0.4947,209.09
13,3,95,0,-6.45,-7.83,1.38,-0.067895,0.37557,-0.180778,19,76,0.2,77,18,0.8105,105.05
16,77,95,0,-6.46,-7.83,1.37,-0.068,0.769859,-0.088328,38,57,0.4,32,63,0.3368,317.67
16,78,95,0,-6.46,-7.83,1.37,-0.068,0.769859,-0.088328,38,57,0.4,32,63,0.3368,317.67
23,19,95,0,-6.46,-7.83,1.37,-0.068,0.550523,-0.123519,26,69,0.2737,32,63,0.3368,287.06
4,13,95,0,-6.46,-7.83,1.37,-0.068,0.38645,-0.17596,35,60,0.3684,48,47,0.5053,193.0
16,76,95,0,-6.47,-7.83,1.36,-0.068105,0.770064,-0.088441,38,57,0.4,33,62,0.3474,315.79
16,52,95,0,-6.47,-7.83,1.36,-0.068105,0.693485,-0.098207,36,59,0.3789,38,57,0.4,299.87
14,47,95,0,-6.47,-7.83,1.36,-0.068105,0.668995,-0.101802,36,59,0.3789,41,54,0.4316,288.75
19,28,95,0,-6.47,-7.83,1.36,-0.068105,0.585795,-0.116261,30,65,0.3158,37,58,0.3895,285.04
34,10,95,0,-6.47,-7.83,1.36,-0.068105,0.463473,-0.146946,20,75,0.2105,42,53,0.4421,228.26
35,10,95,0,-6.47,-7.83,1.36,-0.068105,0.463473,-0.146946,20,75,0.2105,42,53,0.4421,228.26
34,7,95,0,-6.47,-7.83,1.36,-0.068105,0.439616,-0.15492,19,76,0.2,47,48,0.4947,209.09
35,7,95,0,-6.47,-7.83,1.36,-0.068105,0.439616,-0.15492,19,76,0.2,47,48,0.4947,209.09
5,22,95,0,-6.47,-7.83,1.36,-0.068105,0.430003,-0.158383,38,57,0.4,44,51,0.4632,219.89
25,30,95,0,-6.48,-7.83,1.35,-0.06821,0.623961,-0.109318,29,66,0.3053,28,67,0.2947,321.14
20,24,95,0,-6.48,-7.83,1.35,-0.06821,0.581879,-0.117225,29,66,0.3053,37,58,0.3895,282.39
25,22,95,0,-6.48,-7.83,1.35,-0.06821,0.571917,-0.119266,27,68,0.2842,29,66,0.3053,309.53
21,22,95,0,-6.48,-7.83,1.35,-0.06821,0.566405,-0.120427,28,67,0.2947,36,59,0.3789,288.34
19,20,95,0,-6.48,-7.83,1.35,-0.06821,0.546772,-0.124751,28,67,0.2947,37,58,0.3895,270.25
14,8,95,0,-6.48,-7.83,1.35,-0.06821,0.430163,-0.158569,22,73,0.2316,52,43,0.5474,193.07
19,44,95,0,-6.49,-7.83,1.34,-0.068316,0.687853,-0.099317,34,61,0.3579,35,60,0.3684,307.26
14,48,95,0,-6.49,-7.83,1.34,-0.068316,0.669294,-0.102071,36,59,0.3789,41,54,0.4316,288.76
8,15,95,0,-6.49,-7.83,1.34,-0.068316,0.450363,-0.15169,31,64,0.3263,42,53,0.4421,226.01
16,80,95,0,-6.5,-7.83,1.33,-0.068421,0.77116,-0.088725,38,57,0.4,30,65,0.3158,319.27
13,60,95,0,-6.5,-7.83,1.33,-0.068421,0.718846,-0.095182,38,57,0.4,38,57,0.4,290.76
13,61,95,0,-6.5,-7.83,1.33,-0.068421,0.718846,-0.095182,38,57,0.4,38,57,0.4,290.76
13,62,95,0,-6.5,-7.83,1.33,-0.068421,0.718846,-0.095182,38,57,0.4,38,57,0.4,290.76
16,53,95,0,-6.5,-7.83,1.33,-0.068421,0.69422,-0.098558,36,59,0.3789,38,57,0.4,299.88
14,32,95,0,-6.5,-7.83,1.33,-0.068421,0.598253,-0.114368,33,62,0.3474,41,54,0.4316,274.78
5,23,95,0,-6.5,-7.83,1.33,-0.068421,0.430535,-0.158921,38,57,0.4,44,51,0.4632,219.98
29,56,95,0,-6.51,-7.83,1.32,-0.068526,0.772907,-0.08866,34,61,0.3579,19,76,0.2,359.05
30,56,95,0,-6.51,-7.83,1.32,-0.068526,0.772907,-0.08866,34,61,0.3579,19,76,0.2,359.05
31,56,95,0,-6.51,-7.83,1.32,-0.068526,0.772907,-0.08866,34,61,0.3579,19,76,0.2,359.05
32,56,95,0,-6.51,-7.83,1.32,-0.068526,0.772907,-0.08866,34,61,0.3579,19,76,0.2,359.05
33,56,95,0,-6.51,-7.83,1.32,-0.068526,0.772907,-0.08866,34,61,0.3579,19,76,0.2,359.05
28,23,95,0,-6.51,-7.83,1.32,-0.068526,0.574887,-0.119199,27,68,0.2842,29,66,0.3053,310.6
16,79,95,0,-6.52,-7.83,1.31,-0.068632,0.771814,-0.088922,38,57,0.4,32,63,0.3368,318.1
9,60,95,0,-6.52,-7.83,1.31,-0.068632,0.669922,-0.102447,40,55,0.4211,39,56,0.4105,271.97
9,61,95,0,-6.52,-7.83,1.31,-0.068632,0.669922,-0.102447,40,55,0.4211,39,56,0.4105,271.97
9,62,95,0,-6.52,-7.83,1.31,-0.068632,0.669922,-0.102447,40,55,0.4211,39,56,0.4105,271.97
24,22,95,0,-6.53,-7.83,1.3,-0.068737,0.571421,-0.120291,27,68,0.2842,30,65,0.3158,308.95
19,59,95,0,-6.54,-7.83,1.29,-0.068842,0.759683,-0.090619,36,59,0.3789,31,64,0.3263,320.0
26,23,95,0,-6.54,-7.83,1.29,-0.068842,0.57443,-0.119844,27,68,0.2842,29,66,0.3053,309.97
27,23,95,0,-6.54,-7.83,1.29,-0.068842,0.57443,-0.119844,27,68,0.2842,29,66,0.3053,309.97
14,24,95,0,-6.54,-7.83,1.29,-0.068842,0.55981,-0.122974,31,64,0.3263,41,54,0.4316,266.95
36,3,95,0,-6.54,-7.83,1.29,-0.068842,0.390444,-0.176317,16,79,0.1684,70,25,0.7368,133.87
6,41,95,0,-6.55,-7.83,1.28,-0.068947,0.513448,-0.134283,41,54,0.4316,44,51,0.4632,235.49
6,21,95,0,-6.55,-7.83,1.28,-0.068947,0.433637,-0.158998,37,58,0.3895,44,51,0.4632,214.72
13,44,95,0,-6.56,-7.83,1.27,-0.069053,0.65155,-0.105982,36,59,0.3789,41,54,0.4316,279.2
14,33,95,0,-6.56,-7.83,1.27,-0.069053,0.599353,-0.115212,33,62,0.3474,41,54,0.4316,274.79
34,3,95,0,-6.56,-7.83,1.27,-0.069053,0.390052,-0.177034,16,79,0.1684,70,25,0.7368,133.87
35,3,95,0,-6.56,-7.83,1.27,-0.069053,0.390052,-0.177034,16,79,0.1684,70,25,0.7368,133.87
20,25,95,0,-6.57,-7.83,1.26,-0.069158,0.58322,-0.118579,29,66,0.3053,37,58,0.3895,282.52
28,56,95,0,-6.58,-7.83,1.25,-0.069263,0.772064,-0.089712,34,61,0.3579,20,75,0.2105,356.99
37,8,95,0,-6.58,-7.83,1.25,-0.069263,0.447913,-0.154635,19,76,0.2,45,50,0.4737,216.77
13,63,95,0,-6.59,-7.83,1.24,-0.069368,0.72138,-0.096161,38,57,0.4,38,57,0.4,290.76
12,29,95,0,-6.59,-7.83,1.24,-0.069368,0.541617,-0.128077,33,62,0.3474,41,54,0.4316,260.15
13,21,95,0,-6.59,-7.83,1.24,-0.069368,0.535103,-0.129635,30,65,0.3158,41,54,0.4316,251.01
13,19,95,0,-6.59,-7.83,1.24,-0.069368,0.522512,-0.132759,29,66,0.3053,41,54,0.4316,243.65
39,8,95,0,-6.59,-7.83,1.24,-0.069368,0.463664,-0.149609,18,77,0.1895,45,50,0.4737,217.52
40,8,95,0,-6.59,-7.83,1.24,-0.069368,0.463664,-0.149609,18,77,0.1895,45,50,0.4737,217.52
24,30,95,0,-6.6,-7.83,1.23,-0.069474,0.622569,-0.111592,29,66,0.3053,30,65,0.3158,319.75
25,23,95,0,-6.6,-7.83,1.23,-0.069474,0.573564,-0.121126,27,68,0.2842,29,66,0.3053,309.76
21,23,95,0,-6.6,-7.83,1.23,-0.069474,0.568068,-0.122298,28,67,0.2947,36,59,0.3789,288.56
13,18,95,0,-6.6,-7.83,1.23,-0.069474,0.506742,-0.137099,28,67,0.2947,41,54,0.4316,241.84
15,66,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,67,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,68,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,69,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,70,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,71,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
15,72,95,0,-6.61,-7.83,1.22,-0.069579,0.753004,-0.092402,38,57,0.4,34,61,0.3579,309.34
9,63,95,0,-6.61,-7.83,1.22,-0.069579,0.67264,-0.103442,40,55,0.4211,39,56,0.4105,271.97
16,39,95,0,-6.61,-7.83,1.22,-0.069579,0.637693,-0.10911,34,61,0.3579,39,56,0.4105,285.64
7,44,95,0,-6.61,-7.83,1.22,-0.069579,0.546655,-0.127281,40,55,0.4211,43,52,0.4526,246.85
6,42,95,0,-6.61,-7.83,1.22,-0.069579,0.51505,-0.135092,41,54,0.4316,44,51,0.4632,236.33
6,43,95,0,-6.61,-7.83,1.22,-0.069579,0.51505,-0.135092,41,54,0.4316,44,51,0.4632,236.33
38,10,95,0,-6.61,-7.83,1.22,-0.069579,0.474906,-0.146511,19,76,0.2,42,53,0.4421,229.15
38,7,95,0,-6.61,-7.83,1.22,-0.069579,0.451654,-0.154054,18,77,0.1895,47,48,0.4947,209.98
7,12,95,0,-6.61,-7.83,1.22,-0.069579,0.403867,-0.172282,31,64,0.3263,49,46,0.5158,193.39
14,34,95,0,-6.62,-7.83,1.21,-0.069684,0.600088,-0.116123,33,62,0.3474,41,54,0.4316,274.91
23,22,95,0,-6.62,-7.83,1.21,-0.069684,0.570277,-0.122194,27,68,0.2842,31,64,0.3263,305.43
15,65,95,0,-6.63,-7.83,1.2,-0.069789,0.753553,-0.092614,38,57,0.4,36,59,0.3789,306.16
20,32,95,0,-6.63,-7.83,1.2,-0.069789,0.629016,-0.11095,31,64,0.3263,37,58,0.3895,290.88
14,25,95,0,-6.63,-7.83,1.2,-0.069789,0.561203,-0.124357,31,64,0.3263,41,54,0.4316,267.08
13,8,95,0,-6.64,-7.83,1.19,-0.069895,0.428772,-0.163011,22,73,0.2316,52,43,0.5474,187.42
15,49,95,0,-6.65,-7.83,1.18,-0.07,0.678967,-0.103098,36,59,0.3789,38,57,0.4,294.19
13,31,95,0,-6.65,-7.83,1.18,-0.07,0.584304,-0.119801,33,62,0.3474,41,54,0.4316,266.81
24,23,95,0,-6.65,-7.83,1.18,-0.07,0.573067,-0.12215,27,68,0.2842,30,65,0.3158,309.17
5,15,95,0,-6.65,-7.83,1.18,-0.07,0.406686,-0.172123,35,60,0.3684,44,51,0.4632,208.88
19,60,95,0,-6.66,-7.83,1.17,-0.070105,0.762787,-0.091907,36,59,0.3789,31,64,0.3263,320.46
19,61,95,0,-6.66,-7.83,1.17,-0.070105,0.762787,-0.091907,36,59,0.3789,31,64,0.3263,320.46
19,62,95,0,-6.66,-7.83,1.17,-0.070105,0.762787,-0.091907,36,59,0.3789,31,64,0.3263,320.46
12,17,95,0,-6.66,-7.83,1.17,-0.070105,0.486384,-0.144136,29,66,0.3053,41,54,0.4316,238.01
27,56,95,0,-6.68,-7.83,1.15,-0.070316,0.770898,-0.091213,34,61,0.3579,21,74,0.2211,355.56
8,56,95,0,-6.68,-7.83,1.15,-0.070316,0.633829,-0.110938,40,55,0.4211,41,54,0.4316,264.86
21,30,95,0,-6.68,-7.83,1.15,-0.070316,0.616351,-0.114084,30,65,0.3158,36,59,0.3789,298.0
29,27,95,0,-6.68,-7.83,1.15,-0.070316,0.607241,-0.115796,28,67,0.2947,27,68,0.2842,321.27
30,27,95,0,-6.68,-7.83,1.15,-0.070316,0.607241,-0.115796,28,67,0.2947,27,68,0.2842,321.27
31,27,95,0,-6.68,-7.83,1.15,-0.070316,0.607241,-0.115796,28,67,0.2947,27,68,0.2842,321.27
32,27,95,0,-6.68,-7.83,1.15,-0.070316,0.607241,-0.115796,28,67,0.2947,27,68,0.2842,321.27
33,27,95,0,-6.68,-7.83,1.15,-0.070316,0.607241,-0.115796,28,67,0.2947,27,68,0.2842,321.27
8,16,95,0,-6.68,-7.83,1.15,-0.070316,0.452939,-0.155243,31,64,0.3263,42,53,0.4421,226.22
6,17,95,0,-6.68,-7.83,1.15,-0.070316,0.416951,-0.168643,35,60,0.3684,44,51,0.4632,210.83
7,14,95,0,-6.68,-7.83,1.15,-0.070316,0.414137,-0.169789,32,63,0.3368,46,49,0.4842,210.26
15,41,95,0,-6.69,-7.83,1.14,-0.070421,0.651928,-0.10802,35,60,0.3684,39,56,0.4105,286.96
20,33,95,0,-6.69,-7.83,1.14,-0.070421,0.630061,-0.111769,31,64,0.3263,37,58,0.3895,290.88
15,50,95,0,-6.7,-7.83,1.13,-0.070526,0.68016,-0.103691,36,59,0.3789,38,57,0.4,294.2
15,51,95,0,-6.7,-7.83,1.13,-0.070526,0.68016,-0.103691,36,59,0.3789,38,57,0.4,294.2
18,36,95,0,-6.7,-7.83,1.13,-0.070526,0.642482,-0.109772,33,62,0.3474,38,57,0.4,286.68
8,44,95,0,-6.7,-7.83,1.13,-0.070526,0.590774,-0.11938,39,56,0.4105,42,53,0.4421,258.13
11,16,95,0,-6.7,-7.83,1.13,-0.070526,0.468541,-0.150523,29,66,0.3053,41,54,0.4316,235.52
38,3,95,0,-6.7,-7.83,1.13,-0.070526,0.403567,-0.174757,15,80,0.1579,70,25,0.7368,134.75
39,3,95,0,-6.7,-7.83,1.13,-0.070526,0.403567,-0.174757,15,80,0.1579,70,25,0.7368,134.75
40,3,95,0,-6.7,-7.83,1.13,-0.070526,0.403567,-0.174757,15,80,0.1579,70,25,0.7368,134.75
26,56,95,0,-6.71,-7.83,1.12,-0.070632,0.770565,-0.091662,34,61,0.3579,21,74,0.2211,354.61
14,64,95,0,-6.71,-7.83,1.12,-0.070632,0.748321,-0.094387,38,57,0.4,38,57,0.4,301.95
8,57,95,0,-6.71,-7.83,1.12,-0.070632,0.634692,-0.111285,40,55,0.4211,41,54,0.4316,264.86
15,26,95,0,-6.71,-7.83,1.12,-0.070632,0.56793,-0.124367,31,64,0.3263,39,56,0.4105,270.99
18,37,95,0,-6.72,-7.83,1.11,-0.070737,0.642724,-0.110058,33,62,0.3474,38,57,0.4,286.74
22,19,95,0,-6.72,-7.83,1.11,-0.070737,0.547072,-0.129301,26,69,0.2737,35,60,0.3684,280.99
5,20,95,0,-6.72,-7.83,1.11,-0.070737,0.422471,-0.167436,37,58,0.3895,44,51,0.4632,213.23
29,57,95,0,-6.74,-7.83,1.09,-0.070947,0.778578,-0.091124,34,61,0.3579,19,76,0.2,359.09
30,57,95,0,-6.74,-7.83,1.09,-0.070947,0.778578,-0.091124,34,61,0.3579,19,76,0.2,359.09
31,57,95,0,-6.74,-7.83,1.09,-0.070947,0.778578,-0.091124,34,61,0.3579,19,76,0.2,359.09
32,57,95,0,-6.74,-7.83,1.09,-0.070947,0.778578,-0.091124,34,61,0.3579,19,76,0.2,359.09
33,57,95,0,-6.74,-7.83,1.09,-0.070947,0.778578,-0.091124,34,61,0.3579,19,76,0.2,359.09
15,73,95,0,-6.74,-7.83,1.09,-0.070947,0.757023,-0.093719,38,57,0.4,34,61,0.3579,310.19
23,23,95,0,-6.74,-7.83,1.09,-0.070947,0.571925,-0.12405,27,68,0.2842,31,64,0.3263,305.65
19,63,95,0,-6.75,-7.83,1.08,-0.071053,0.765173,-0.092858,36,59,0.3789,31,64,0.3263,320.46
15,42,95,0,-6.75,-7.83,1.08,-0.071053,0.653189,-0.108778,35,60,0.3684,39,56,0.4105,287.81
15,43,95,0,-6.75,-7.83,1.08,-0.071053,0.653189,-0.108778,35,60,0.3684,39,56,0.4105,287.81
20,34,95,0,-6.75,-7.83,1.08,-0.071053,0.630758,-0.112646,31,64,0.3263,37,58,0.3895,291.01
19,31,95,0,-6.75,-7.83,1.08,-0.071053,0.614342,-0.115656,31,64,0.3263,37,58,0.3895,287.96
28,27,95,0,-6.75,-7.83,1.08,-0.071053,0.606166,-0.117216,28,67,0.2947,28,67,0.2947,319.22
18,55,95,0,-6.76,-7.83,1.07,-0.071158,0.736739,-0.096585,36,59,0.3789,35,60,0.3684,307.63
37,19,95,0,-6.76,-7.83,1.07,-0.071158,0.55583,-0.128021,25,70,0.2632,28,67,0.2947,298.08
15,74,95,0,-6.77,-7.83,1.06,-0.071263,0.757951,-0.094021,38,57,0.4,34,61,0.3579,310.4
8,58,95,0,-6.77,-7.83,1.06,-0.071263,0.636443,-0.111971,40,55,0.4211,41,54,0.4316,264.87
15,35,95,0,-6.77,-7.83,1.06,-0.071263,0.608651,-0.117084,33,62,0.3474,39,56,0.4105,279.81
9,22,95,0,-6.78,-7.83,1.05,-0.071368,0.500471,-0.142602,33,62,0.3474,41,54,0.4316,243.93
37,30,95,0,-6.79,-7.83,1.04,-0.071474,0.628969,-0.113636,28,67,0.2947,25,70,0.2632,329.8
