entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-03-14 10:09:33,KXBTC15M-26MAR141015-15,no,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,no,0.18,0.18,9.8901,9.8901,finalized,no,2026-03-14T14:23:24.551495Z
2026-03-14 12:05:26,KXBTC15M-26MAR141215-15,no,2,90,90,,90,0,0.0,1.8,2026-03-14 12:08:07,77,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-14 18:40:10,KXBTC15M-26MAR141845-45,yes,2,90,90,,90,0,0.0,1.8,2026-03-14 18:40:41,74,72.0,,72.0,0,1.44,exited_before_settlement,bot_exit_signal,,-0.36,-0.36,-20.0,-20.0,,,
2026-03-14 18:53:08,KXBTC15M-26MAR141900-00,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-14T23:00:19.822662Z
2026-03-14 19:02:13,KXBTC15M-26MAR141915-15,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-14T23:15:19.653371Z
2026-03-14 19:27:30,KXBTC15M-26MAR141930-30,yes,2,92,92,,92,0,0.0,1.84,,,,,,0,,win,kalshi_api,yes,0.16,0.16,8.6957,8.6957,finalized,yes,2026-03-14T23:30:19.653742Z
2026-03-14 19:37:53,KXBTC15M-26MAR141945-45,yes,2,92,92,,92,0,0.0,1.84,,,,,,0,,win,kalshi_api,yes,0.16,0.16,8.6957,8.6957,finalized,yes,2026-03-14T23:45:19.649913Z
2026-03-14 19:56:04,KXBTC15M-26MAR142000-00,yes,2,90,90,,90,0,0.0,1.8,2026-03-14 19:56:58,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-14 20:07:41,KXBTC15M-26MAR142015-15,no,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,no,0.18,0.18,9.8901,9.8901,finalized,no,2026-03-15T00:15:19.658947Z
2026-03-14 20:54:19,KXBTC15M-26MAR142100-00,no,2,94,94,,94,0,0.0,1.88,,,,,,0,,win,kalshi_api,no,0.12,0.12,6.383,6.383,finalized,no,2026-03-15T01:00:19.659196Z
2026-03-14 21:10:28,KXBTC15M-26MAR142115-15,no,2,92,92,,92,0,0.0,1.84,,,,,,0,,win,kalshi_api,no,0.16,0.16,8.6957,8.6957,finalized,no,2026-03-15T01:15:19.654694Z
2026-03-14 21:29:06,KXBTC15M-26MAR142130-30,no,2,98,98,,98,0,0.0,1.96,,,,,,0,,win,kalshi_api,no,0.04,0.04,2.0408,2.0408,finalized,no,2026-03-15T01:30:19.655466Z
2026-03-14 21:43:53,KXBTC15M-26MAR142145-45,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-15T01:45:19.658555Z
2026-03-14 21:51:46,KXBTC15M-26MAR142200-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-15T02:00:19.660824Z
2026-03-14 22:01:30,KXBTC15M-26MAR142215-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-15T02:15:19.659563Z
2026-03-14 22:24:20,KXBTC15M-26MAR142230-30,no,2,92,92,,92,0,0.0,1.84,2026-03-14 22:25:15,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.3,-0.3,-16.3043,-16.3043,,,
2026-03-14 22:35:50,KXBTC15M-26MAR142245-45,no,2,92,92,,92,0,0.0,1.84,2026-03-14 22:38:03,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.3,-0.3,-16.3043,-16.3043,,,
2026-03-14 22:48:54,KXBTC15M-26MAR142300-00,yes,2,90,90,,90,0,0.0,1.8,2026-03-14 22:51:33,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-14 23:14:15,KXBTC15M-26MAR142315-15,no,2,96,96,,96,0,0.0,1.92,,,,,,0,,win,kalshi_api,no,0.08,0.08,4.1667,4.1667,finalized,no,2026-03-15T03:15:19.663596Z
2026-03-14 23:22:24,KXBTC15M-26MAR142330-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-15T03:30:19.664178Z
2026-03-14 23:37:34,KXBTC15M-26MAR142345-45,yes,2,90,90,,90,0,0.0,1.8,2026-03-14 23:41:30,68,55.0,,55.0,0,1.1,exited_before_settlement,bot_exit_signal,,-0.7,-0.7,-38.8889,-38.8889,,,
2026-03-14 23:59:24,KXBTC15M-26MAR150000-00,yes,2,91,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-15T04:00:33.358556Z
2026-03-15 00:04:10,KXBTC15M-26MAR150015-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-15T04:15:19.649339Z
2026-03-15 00:25:06,KXBTC15M-26MAR150030-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-15T04:30:19.663461Z
2026-03-15 08:29:24,KXBTC15M-26MAR150830-30,yes,2,94,96,,96,0,0.0,1.92,,,,,,0,,win,kalshi_api,yes,0.08,0.08,4.1667,4.1667,finalized,yes,2026-03-15T12:30:19.650082Z
2026-03-15 08:41:24,KXBTC15M-26MAR150845-45,no,2,95,95,,95,0,0.0,1.9,,,,,,0,,win,kalshi_api,no,0.1,0.1,5.2632,5.2632,finalized,no,2026-03-15T12:45:19.644568Z
2026-03-15 08:56:06,KXBTC15M-26MAR150900-00,yes,2,91,91,,91,0,0.0,1.82,2026-03-15 08:58:01,74,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.42,-0.42,-23.0769,-23.0769,,,
2026-03-15 09:08:47,KXBTC15M-26MAR150915-15,no,2,94,94,,94,0,0.0,1.88,,,,,,0,,win,kalshi_api,no,0.12,0.12,6.383,6.383,finalized,no,2026-03-15T13:15:19.650346Z
2026-03-15 09:27:43,KXBTC15M-26MAR150930-30,yes,2,94,94,,94,0,0.0,1.88,,,,,,0,,win,kalshi_api,yes,0.12,0.12,6.383,6.383,finalized,yes,2026-03-15T13:30:19.652053Z
2026-03-15 09:39:01,KXBTC15M-26MAR150945-45,no,2,93,93,,93,0,0.0,1.86,,,,,,0,,win,kalshi_api,no,0.14,0.14,7.5269,7.5269,finalized,no,2026-03-15T13:45:19.650377Z
2026-03-15 21:19:45,KXBTC15M-26MAR152130-30,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-16T01:30:19.708368Z
2026-03-15 21:41:07,KXBTC15M-26MAR152145-45,no,2,90,90,,90,0,0.0,1.8,2026-03-15 21:42:45,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-15 21:50:23,KXBTC15M-26MAR152200-00,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-16T02:00:19.764411Z
2026-03-19 22:35:01,KXBTC15M-26MAR192245-45,no,2,90,90,,90,0,0.0,1.8,2026-03-19 22:42:54,77,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-19 22:51:39,KXBTC15M-26MAR192300-00,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-20T03:00:10.810934Z
2026-03-19 23:12:51,KXBTC15M-26MAR192315-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T03:15:10.813328Z
2026-03-19 23:20:55,KXBTC15M-26MAR192330-30,yes,2,90,90,,90,0,0.0,1.8,2026-03-19 23:21:47,77,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-19 23:50:33,KXBTC15M-26MAR200000-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T04:01:29.912119Z
2026-03-20 00:07:16,KXBTC15M-26MAR200015-15,yes,2,90,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-20T04:15:10.805371Z
2026-03-20 00:22:37,KXBTC15M-26MAR200030-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T04:30:10.81246Z
2026-03-20 00:32:11,KXBTC15M-26MAR200045-45,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T04:45:10.875277Z
2026-03-20 00:49:12,KXBTC15M-26MAR200100-00,yes,2,91,92,,92,0,0.0,1.84,,,,,,0,,win,kalshi_api,yes,0.16,0.16,8.6957,8.6957,finalized,yes,2026-03-20T05:00:10.808674Z
2026-03-20 01:10:45,KXBTC15M-26MAR200115-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T05:15:10.811194Z
2026-03-20 06:36:27,KXBTC15M-26MAR200645-45,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T10:45:10.796902Z
2026-03-20 06:53:08,KXBTC15M-26MAR200700-00,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 06:54:40,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 07:06:27,KXBTC15M-26MAR200715-15,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-20T11:15:10.801234Z
2026-03-20 07:23:16,KXBTC15M-26MAR200730-30,no,2,90,90,,90,0,0.0,1.8,2026-03-20 07:27:12,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 07:37:02,KXBTC15M-26MAR200745-45,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T11:45:10.791212Z
2026-03-20 07:56:32,KXBTC15M-26MAR200800-00,yes,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,yes,0.18,0.18,9.8901,9.8901,finalized,yes,2026-03-20T12:00:10.806673Z
2026-03-20 08:06:57,KXBTC15M-26MAR200815-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T12:15:10.801264Z
2026-03-20 08:25:54,KXBTC15M-26MAR200830-30,no,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,no,0.18,0.18,9.8901,9.8901,finalized,no,2026-03-20T12:30:10.806869Z
2026-03-20 08:40:33,KXBTC15M-26MAR200845-45,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T12:45:10.80477Z
2026-03-20 09:08:20,KXBTC15M-26MAR200915-15,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 09:10:03,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 09:20:15,KXBTC15M-26MAR200930-30,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T13:30:10.799666Z
2026-03-20 09:31:37,KXBTC15M-26MAR200945-45,no,2,91,91,,91,0,0.0,1.82,,,,,,0,,win,kalshi_api,no,0.18,0.18,9.8901,9.8901,finalized,no,2026-03-20T13:45:10.798818Z
2026-03-20 09:51:50,KXBTC15M-26MAR201000-00,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T14:00:10.798807Z
2026-03-20 10:10:44,KXBTC15M-26MAR201015-15,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 10:11:48,74,72.0,,72.0,0,1.44,exited_before_settlement,bot_exit_signal,,-0.36,-0.36,-20.0,-20.0,,,
2026-03-20 10:27:04,KXBTC15M-26MAR201030-30,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T14:30:10.806973Z
2026-03-20 10:35:41,KXBTC15M-26MAR201045-45,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 10:37:02,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 10:52:34,KXBTC15M-26MAR201100-00,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T15:00:10.800402Z
2026-03-20 11:08:16,KXBTC15M-26MAR201115-15,no,2,90,90,,90,0,0.0,1.8,2026-03-20 11:11:49,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 11:23:36,KXBTC15M-26MAR201130-30,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 11:24:07,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 11:41:22,KXBTC15M-26MAR201145-45,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T15:45:10.80696Z
2026-03-20 11:56:08,KXBTC15M-26MAR201200-00,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T16:00:10.857832Z
2026-03-20 12:07:24,KXBTC15M-26MAR201215-15,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 12:08:20,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 12:31:54,KXBTC15M-26MAR201245-45,no,2,90,90,,90,0,0.0,1.8,2026-03-20 12:33:25,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 12:52:01,KXBTC15M-26MAR201300-00,no,2,90,90,,90,0,0.0,1.8,2026-03-20 12:52:42,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 13:13:41,KXBTC15M-26MAR201315-15,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T17:15:10.859349Z
2026-03-20 13:26:17,KXBTC15M-26MAR201330-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T17:30:10.859344Z
2026-03-20 13:36:43,KXBTC15M-26MAR201345-45,no,2,91,91,,91,0,0.0,1.82,2026-03-20 13:39:18,77,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.3,-0.3,-16.4835,-16.4835,,,
2026-03-20 13:52:12,KXBTC15M-26MAR201400-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T18:00:10.85525Z
2026-03-20 14:12:18,KXBTC15M-26MAR201415-15,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 14:12:52,78,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.5556,-15.5556,,,
2026-03-20 14:22:16,KXBTC15M-26MAR201430-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T18:30:10.856221Z
2026-03-20 14:41:39,KXBTC15M-26MAR201445-45,yes,2,90,90,,90,0,0.0,1.8,2026-03-20 14:42:47,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 14:55:08,KXBTC15M-26MAR201500-00,yes,2,92,92,,92,0,0.0,1.84,2026-03-20 14:55:47,74,73.0,,73.0,0,1.46,exited_before_settlement,bot_exit_signal,,-0.38,-0.38,-20.6522,-20.6522,,,
2026-03-20 15:13:13,KXBTC15M-26MAR201515-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T19:15:10.860445Z
2026-03-20 15:26:58,KXBTC15M-26MAR201530-30,no,2,90,90,,90,0,0.0,1.8,2026-03-20 15:27:28,69,68.0,,68.0,0,1.36,exited_before_settlement,bot_exit_signal,,-0.44,-0.44,-24.4444,-24.4444,,,
2026-03-20 15:37:12,KXBTC15M-26MAR201545-45,no,2,91,91,,91,0,0.0,1.82,2026-03-20 15:39:53,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-15.3846,-15.3846,,,
2026-03-20 15:54:39,KXBTC15M-26MAR201600-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T20:00:10.867376Z
2026-03-20 16:11:05,KXBTC15M-26MAR201615-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T20:15:10.863701Z
2026-03-20 16:19:00,KXBTC15M-26MAR201630-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T20:30:10.85841Z
2026-03-20 16:34:14,KXBTC15M-26MAR201645-45,no,2,90,90,,90,0,0.0,1.8,2026-03-20 16:38:44,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 16:50:23,KXBTC15M-26MAR201700-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T21:00:10.853556Z
2026-03-20 17:10:36,KXBTC15M-26MAR201715-15,no,2,90,90,,90,0,0.0,1.8,2026-03-20 17:13:32,78,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-14.4444,-14.4444,,,
2026-03-20 17:18:18,KXBTC15M-26MAR201730-30,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T21:30:10.849376Z
2026-03-20 17:37:10,KXBTC15M-26MAR201745-45,yes,2,92,92,,92,0,0.0,1.84,2026-03-20 17:38:49,77,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.32,-0.32,-17.3913,-17.3913,,,
2026-03-20 17:49:55,KXBTC15M-26MAR201800-00,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T22:00:10.867208Z
2026-03-20 18:03:09,KXBTC15M-26MAR201815-15,yes,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,yes,0.2,0.2,11.1111,11.1111,finalized,yes,2026-03-20T22:15:10.858939Z
2026-03-20 18:28:01,KXBTC15M-26MAR201830-30,no,2,90,90,,90,0,0.0,1.8,,,,,,0,,win,kalshi_api,no,0.2,0.2,11.1111,11.1111,finalized,no,2026-03-20T22:30:10.860888Z
